gameId,market,source_or_reason,clv
2250608,fg_rl_away,dk_closing,0.0011
2250608,fg_over,line_moved,O7.5->7.5
2250608,fg_under,line_moved,U7.5->7.5
2250609,fg_ml_home,dk_closing,0.0062
2250609,fg_ml_away,dk_closing,-0.0062
2250609,fg_rl_home,dk_closing,0.0072
2250609,fg_rl_away,dk_closing,-0.0072
2250609,fg_over,line_moved,O8.0->7.5
2250609,fg_under,line_moved,U8.0->7.5
2250610,fg_ml_home,dk_closing,0.0071
2250610,fg_ml_away,dk_closing,-0.0071
2250610,fg_rl_home,dk_closing,-0.0017
2250610,fg_rl_away,dk_closing,0.0017
2250610,fg_over,line_moved,O8.0->7.5
2250610,fg_under,line_moved,U8.0->7.5
2250611,fg_ml_home,dk_closing,0
2250611,fg_ml_away,dk_closing,0
2250611,fg_rl_home,dk_closing,0
2250611,fg_rl_away,dk_closing,0
2250611,fg_over,line_moved,O7.0->7
2250611,fg_under,line_moved,U7.0->7
2250612,fg_ml_home,dk_closing,-0.0065
2250612,fg_ml_away,dk_closing,0.0065
2250612,fg_rl_home,dk_closing,-0.0037
2250612,fg_rl_away,dk_closing,0.0037
2250612,fg_over,line_moved,O8.5->9
2250612,fg_under,line_moved,U8.5->9
2250615,fg_ml_home,dk_closing,0
2250615,fg_ml_away,dk_closing,0
2250615,fg_rl_home,dk_closing,-0.0015
2250615,fg_rl_away,dk_closing,0.0015
2250615,fg_over,line_moved,O10.0->10
2250615,fg_under,line_moved,U10.0->10
2250616,fg_ml_home,dk_closing,-0.0096
2250616,fg_ml_away,dk_closing,0.0096
2250616,fg_rl_home,dk_closing,-0.0013
2250616,fg_rl_away,dk_closing,0.0013
2250616,fg_over,line_moved,O7.0->7
2250616,fg_under,line_moved,U7.0->7
2250617,fg_ml_home,dk_closing,0
2250617,fg_ml_away,dk_closing,0
2250617,fg_rl_home,dk_closing,0
2250617,fg_rl_away,dk_closing,0
2250617,fg_over,line_moved,O7.5->7.5
2250617,fg_under,line_moved,U7.5->7.5
2250618,fg_ml_home,dk_closing,0.0079
2250618,fg_ml_away,dk_closing,-0.0079
2250618,fg_rl_home,dk_closing,0.0132
2250618,fg_rl_away,dk_closing,-0.0132
2250618,fg_over,line_moved,O7.5->7.5
2250618,fg_under,line_moved,U7.5->7.5
2250619,fg_ml_home,proxy_snapshot,0
2250619,fg_ml_away,proxy_snapshot,0
2250619,fg_rl_home,proxy_snapshot,0
2250619,fg_rl_away,proxy_snapshot,0
2250619,fg_over,line_moved,O7.5->7.5
2250619,fg_under,line_moved,U7.5->7.5
2250620,fg_ml_home,dk_closing,0
2250620,fg_ml_away,dk_closing,0
2250620,fg_rl_home,dk_closing,-0.0058
2250620,fg_rl_away,dk_closing,0.0058
2250620,fg_over,line_moved,O8.0->8.5
2250620,fg_under,line_moved,U8.0->8.5
2250621,fg_ml_home,dk_closing,-0.0101
2250621,fg_ml_away,dk_closing,0.0101
2250621,fg_rl_home,dk_closing,0
2250621,fg_rl_away,dk_closing,0
2250621,fg_over,line_moved,O9.5->9.5
2250621,fg_under,line_moved,U9.5->9.5
2250622,fg_ml_home,dk_closing,0
2250622,fg_ml_away,dk_closing,0
2250622,fg_rl_home,dk_closing,0
2250622,fg_rl_away,dk_closing,0
2250622,fg_over,line_moved,O8.0->8
2250622,fg_under,line_moved,U8.0->8
2250623,fg_ml_home,dk_closing,0
2250623,fg_ml_away,dk_closing,0
2250623,fg_rl_home,dk_closing,-0.0032
2250623,fg_rl_away,dk_closing,0.0032
2250623,fg_over,line_moved,O8.0->7.5
2250623,fg_under,line_moved,U8.0->7.5
2250624,fg_ml_home,dk_closing,0
2250624,fg_ml_away,dk_closing,0
2250624,fg_rl_home,dk_closing,0
2250624,fg_rl_away,dk_closing,0
2250624,fg_over,line_moved,O8.0->8
2250624,fg_under,line_moved,U8.0->8
2250625,fg_ml_home,dk_closing,-0.0089
2250625,fg_ml_away,dk_closing,0.0089
2250625,fg_rl_home,dk_closing,-0.0134
2250625,fg_rl_away,dk_closing,0.0134
2250625,fg_over,line_moved,O7.5->7.5
2250625,fg_under,line_moved,U7.5->7.5
2250626,fg_ml_home,dk_closing,0
2250626,fg_ml_away,dk_closing,0
2250626,fg_rl_home,dk_closing,0
2250626,fg_rl_away,dk_closing,0
2250626,fg_over,line_moved,O7.0->7
2250626,fg_under,line_moved,U7.0->7
2250627,fg_ml_home,dk_closing,0.0111
2250627,fg_ml_away,dk_closing,-0.0111
2250627,fg_rl_home,dk_closing,0.0071
2250627,fg_rl_away,dk_closing,-0.0071
2250627,fg_over,line_moved,O8.5->8.5
2250627,fg_under,line_moved,U8.5->8.5
2250628,fg_ml_home,proxy_snapshot,0
2250628,fg_ml_away,proxy_snapshot,0
2250628,fg_rl_home,proxy_snapshot,0
2250628,fg_rl_away,proxy_snapshot,0
2250628,fg_over,line_moved,O8.5->8.5
2250628,fg_under,line_moved,U8.5->8.5
2250629,fg_ml_home,dk_closing,0
2250629,fg_ml_away,dk_closing,0
2250629,fg_rl_home,dk_closing,0
2250629,fg_rl_away,dk_closing,0
2250629,fg_over,line_moved,O9.0->9
2250629,fg_under,line_moved,U9.0->9
2250630,fg_ml_home,proxy_snapshot,0
2250630,fg_ml_away,proxy_snapshot,0
2250630,fg_rl_home,proxy_snapshot,0
2250630,fg_rl_away,proxy_snapshot,0
2250630,fg_over,line_moved,O8.5->8.5
2250630,fg_under,line_moved,U8.5->8.5
2250631,fg_ml_home,proxy_snapshot,0
2250631,fg_ml_away,proxy_snapshot,0
2250631,fg_rl_home,proxy_snapshot,0
2250631,fg_rl_away,proxy_snapshot,0
2250631,fg_over,line_moved,O9.5->9.5
2250631,fg_under,line_moved,U9.5->9.5
2250632,fg_ml_home,proxy_snapshot,0
2250632,fg_ml_away,proxy_snapshot,0
2250632,fg_rl_home,proxy_snapshot,0
2250632,fg_rl_away,proxy_snapshot,0
2250632,fg_over,line_moved,O7.0->7
2250632,fg_under,line_moved,U7.0->7
2250633,fg_ml_home,proxy_snapshot,0
2250633,fg_ml_away,proxy_snapshot,0
2250633,fg_rl_home,proxy_snapshot,0
2250633,fg_rl_away,proxy_snapshot,0
2250633,fg_over,line_moved,O10.0->10
2250633,fg_under,line_moved,U10.0->10
2252941,fg_ml_home,proxy_snapshot,0
2252941,fg_ml_away,proxy_snapshot,0
2252941,fg_rl_home,proxy_snapshot,0
2252941,fg_rl_away,proxy_snapshot,0
2252941,fg_over,line_moved,O11.5->11.5
2252941,fg_under,line_moved,U11.5->11.5
2250634,fg_ml_home,proxy_snapshot,0
2250634,fg_ml_away,proxy_snapshot,0
2250634,fg_rl_home,proxy_snapshot,0
2250634,fg_rl_away,proxy_snapshot,0
2250634,fg_over,line_moved,O8.5->8.5
2250634,fg_under,line_moved,U8.5->8.5
2250635,fg_ml_home,dk_closing,0
2250635,fg_ml_away,dk_closing,0
2250635,fg_rl_home,dk_closing,0
2250635,fg_rl_away,dk_closing,0
2250635,fg_over,line_moved,O9.0->9
2250635,fg_under,line_moved,U9.0->9
2250636,fg_ml_home,dk_closing,0
2250636,fg_ml_away,dk_closing,0
2250636,fg_rl_home,dk_closing,0
2250636,fg_rl_away,dk_closing,0
2250636,fg_over,line_moved,O10.0->10
2250636,fg_under,line_moved,U10.0->10
2250637,fg_ml_home,dk_closing,0
2250637,fg_ml_away,dk_closing,0
2250637,fg_rl_home,dk_closing,0
2250637,fg_rl_away,dk_closing,0
2250637,fg_over,line_moved,O8.5->8.5
2250637,fg_under,line_moved,U8.5->8.5
2250638,fg_ml_home,dk_closing,0
2250638,fg_ml_away,dk_closing,0
2250638,fg_rl_home,dk_closing,0.006
2250638,fg_rl_away,dk_closing,-0.006
2250638,fg_over,line_moved,O8.0->8
2250638,fg_under,line_moved,U8.0->8
2250639,fg_ml_home,dk_closing,-0.0074
2250639,fg_ml_away,dk_closing,0.0074
2250639,fg_rl_home,dk_closing,-0.0053
2250639,fg_rl_away,dk_closing,0.0053
2250639,fg_over,line_moved,O8.5->8.5
2250639,fg_under,line_moved,U8.5->8.5
2250640,fg_ml_home,dk_closing,0
2250640,fg_ml_away,dk_closing,0
2250640,fg_rl_home,dk_closing,-0.0019
2250640,fg_rl_away,dk_closing,0.0019
2250640,fg_over,line_moved,O7.5->7.5
2250640,fg_under,line_moved,U7.5->7.5
2250641,fg_ml_home,dk_closing,0
2250641,fg_ml_away,dk_closing,0
2250641,fg_rl_home,dk_closing,0.0036
2250641,fg_rl_away,dk_closing,-0.0036
2250641,fg_over,line_moved,O8.5->8.5
2250641,fg_under,line_moved,U8.5->8.5
2250642,fg_ml_home,dk_closing,0
2250642,fg_ml_away,dk_closing,0
2250642,fg_rl_home,dk_closing,0.0097
2250642,fg_rl_away,dk_closing,-0.0097
2250642,fg_over,line_moved,O8.5->8.5
2250642,fg_under,line_moved,U8.5->8.5
2250643,fg_ml_home,dk_closing,0
2250643,fg_ml_away,dk_closing,0
2250643,fg_rl_home,dk_closing,0
2250643,fg_rl_away,dk_closing,0
2250643,fg_over,line_moved,O7.0->7
2250643,fg_under,line_moved,U7.0->7
2250644,fg_ml_home,dk_closing,0
2250644,fg_ml_away,dk_closing,0
2250644,fg_rl_home,dk_closing,0
2250644,fg_rl_away,dk_closing,0
2250644,fg_over,line_moved,O7.5->7.5
2250644,fg_under,line_moved,U7.5->7.5
2250646,fg_ml_home,proxy_snapshot,0
2250646,fg_ml_away,proxy_snapshot,0
2250646,fg_rl_home,proxy_snapshot,0
2250646,fg_rl_away,proxy_snapshot,0
2250646,fg_over,line_moved,O8.5->8.5
2250646,fg_under,line_moved,U8.5->8.5
2250649,fg_ml_home,dk_closing,0
2250649,fg_ml_away,dk_closing,0
2250649,fg_rl_home,dk_closing,0
2250649,fg_rl_away,dk_closing,0
2250649,fg_over,line_moved,O10.0->10
2250649,fg_under,line_moved,U10.0->10
2250650,fg_ml_home,dk_closing,-0.0012
2250650,fg_ml_away,dk_closing,0.0012
2250650,fg_rl_home,dk_closing,-0.0012
2250650,fg_rl_away,dk_closing,0.0012
2250650,fg_over,line_moved,O7.0->7.5
2250650,fg_under,line_moved,U7.0->7.5
2250651,fg_ml_home,dk_closing,-0.0078
2250651,fg_ml_away,dk_closing,0.0078
2250651,fg_rl_home,dk_closing,-0.0053
2250651,fg_rl_away,dk_closing,0.0053
2250651,fg_over,line_moved,O8.5->8.5
2250651,fg_under,line_moved,U8.5->8.5
2250652,fg_ml_home,dk_closing,0
2250652,fg_ml_away,dk_closing,0
2250652,fg_rl_home,dk_closing,0
2250652,fg_rl_away,dk_closing,0
2250652,fg_over,line_moved,O8.5->8.5
2250652,fg_under,line_moved,U8.5->8.5
2250653,fg_ml_home,dk_closing,0.015
2250653,fg_ml_away,dk_closing,-0.015
2250653,fg_rl_home,dk_closing,0.0247
2250653,fg_rl_away,dk_closing,-0.0247
2250653,fg_over,line_moved,O7.5->7.5
2250653,fg_under,line_moved,U7.5->7.5
2250654,fg_ml_home,dk_closing,0.0085
2250654,fg_ml_away,dk_closing,-0.0085
2250654,fg_rl_home,dk_closing,0.0045
2250654,fg_rl_away,dk_closing,-0.0045
2250654,fg_over,line_moved,O8.5->9
2250654,fg_under,line_moved,U8.5->9
2250655,fg_ml_home,dk_closing,0
2250655,fg_ml_away,dk_closing,0
2250655,fg_rl_home,dk_closing,0
2250655,fg_rl_away,dk_closing,0
2250655,fg_over,line_moved,O8.0->8
2250655,fg_under,line_moved,U8.0->8
2250656,fg_ml_home,dk_closing,0
2250656,fg_ml_away,dk_closing,0
2250656,fg_rl_home,dk_closing,0
2250656,fg_rl_away,dk_closing,0
2250656,fg_over,line_moved,O9.0->9
2250656,fg_under,line_moved,U9.0->9
2250657,fg_ml_home,dk_closing,0
2250657,fg_ml_away,dk_closing,0
2250657,fg_rl_home,dk_closing,0
2250657,fg_rl_away,dk_closing,0
2250657,fg_over,line_moved,O8.0->8
2250657,fg_under,line_moved,U8.0->8
2250658,fg_ml_home,dk_closing,-0.0096
2250658,fg_ml_away,dk_closing,0.0096
2250658,fg_rl_home,dk_closing,-0.0075
2250658,fg_rl_away,dk_closing,0.0075
2250658,fg_over,line_moved,O9.5->9.5
2250658,fg_under,line_moved,U9.5->9.5
2250659,fg_ml_home,dk_closing,0
2250659,fg_ml_away,dk_closing,0
2250659,fg_rl_home,dk_closing,0
2250659,fg_rl_away,dk_closing,0
2250659,fg_over,line_moved,O9.5->9.5
2250659,fg_under,line_moved,U9.5->9.5
2250660,fg_ml_home,dk_closing,0
2250660,fg_ml_away,dk_closing,0
2250660,fg_rl_home,dk_closing,-0.0008
2250660,fg_rl_away,dk_closing,0.0008
2250660,fg_over,line_moved,O9.5->9.5
2250660,fg_under,line_moved,U9.5->9.5
2252971,fg_ml_home,dk_closing,0
2252971,fg_ml_away,dk_closing,0
2252971,fg_rl_home,dk_closing,0
2252971,fg_rl_away,dk_closing,0
2252971,fg_over,line_moved,O10.5->10.5
2252971,fg_under,line_moved,U10.5->10.5
2250662,fg_ml_home,proxy_snapshot,0
2250662,fg_ml_away,proxy_snapshot,0
2250662,fg_rl_home,proxy_snapshot,0
2250662,fg_rl_away,proxy_snapshot,0
2250662,fg_over,line_moved,O8.0->8
2250662,fg_under,line_moved,U8.0->8
2250663,fg_ml_home,dk_closing,0.0082
2250663,fg_ml_away,dk_closing,-0.0082
2250663,fg_rl_home,dk_closing,-0.0019
2250663,fg_rl_away,dk_closing,0.0019
2250663,fg_over,line_moved,O7.5->7.5
2250663,fg_under,line_moved,U7.5->7.5
2250664,fg_ml_home,dk_closing,0
2250664,fg_ml_away,dk_closing,0
2250664,fg_rl_home,dk_closing,0.001
2250664,fg_rl_away,dk_closing,-0.001
2250664,fg_over,line_moved,O10.0->10
2250664,fg_under,line_moved,U10.0->10
2250665,fg_ml_home,dk_closing,0
2250665,fg_ml_away,dk_closing,0
2250665,fg_rl_home,dk_closing,0
2250665,fg_rl_away,dk_closing,0
2250665,fg_over,line_moved,O8.5->8.5
2250665,fg_under,line_moved,U8.5->8.5
2250666,fg_ml_home,dk_closing,0
2250666,fg_ml_away,dk_closing,0
2250666,fg_rl_home,dk_closing,0
2250666,fg_rl_away,dk_closing,0
2250666,fg_over,line_moved,O10.0->10
2250666,fg_under,line_moved,U10.0->10
2250667,fg_ml_home,dk_closing,0
2250667,fg_ml_away,dk_closing,0
2250667,fg_rl_home,dk_closing,0
2250667,fg_rl_away,dk_closing,0
2250667,fg_over,line_moved,O9.0->9
2250667,fg_under,line_moved,U9.0->9
2250668,fg_ml_home,dk_closing,0.001
2250668,fg_ml_away,dk_closing,-0.001
2250668,fg_rl_home,dk_closing,0.005
2250668,fg_rl_away,dk_closing,-0.005
2250668,fg_over,line_moved,O9.0->9
2250668,fg_under,line_moved,U9.0->9
2250669,fg_ml_home,proxy_snapshot,0
2250669,fg_ml_away,proxy_snapshot,0
2250669,fg_rl_home,proxy_snapshot,0
2250669,fg_rl_away,proxy_snapshot,0
2250669,fg_over,line_moved,O9.5->9.5
2250669,fg_under,line_moved,U9.5->9.5
2250670,fg_ml_home,proxy_snapshot,0
2250670,fg_ml_away,proxy_snapshot,0
2250670,fg_rl_home,proxy_snapshot,0
2250670,fg_rl_away,proxy_snapshot,0
2250670,fg_over,line_moved,O10.5->10.5
2250670,fg_under,line_moved,U10.5->10.5
2250671,fg_ml_home,proxy_snapshot,0
2250671,fg_ml_away,proxy_snapshot,0
2250671,fg_rl_home,proxy_snapshot,0
2250671,fg_rl_away,proxy_snapshot,0
2250671,fg_over,line_moved,O9.5->9.5
2250671,fg_under,line_moved,U9.5->9.5
2250672,fg_ml_home,proxy_snapshot,0
2250672,fg_ml_away,proxy_snapshot,0
2250672,fg_rl_home,proxy_snapshot,0
2250672,fg_rl_away,proxy_snapshot,0
2250672,fg_over,line_moved,O9.0->9
2250672,fg_under,line_moved,U9.0->9
2250673,fg_ml_home,proxy_snapshot,0
2250673,fg_ml_away,proxy_snapshot,0
2250673,fg_rl_home,proxy_snapshot,0
2250673,fg_rl_away,proxy_snapshot,0
2250673,fg_over,line_moved,O7.0->7
2250673,fg_under,line_moved,U7.0->7
2250674,fg_ml_home,proxy_snapshot,0
2250674,fg_ml_away,proxy_snapshot,0
2250674,fg_rl_home,proxy_snapshot,0
2250674,fg_rl_away,proxy_snapshot,0
2250674,fg_over,line_moved,O7.0->7
2250674,fg_under,line_moved,U7.0->7
2252987,fg_ml_home,proxy_snapshot,0
2252987,fg_ml_away,proxy_snapshot,0
2252987,fg_rl_home,proxy_snapshot,0
2252987,fg_rl_away,proxy_snapshot,0
2252987,fg_over,line_moved,O9.0->9
2252987,fg_under,line_moved,U9.0->9
2250675,fg_ml_home,dk_closing,0
2250675,fg_ml_away,dk_closing,0
2250675,fg_rl_home,dk_closing,0
2250675,fg_rl_away,dk_closing,0
2250675,fg_over,line_moved,O8.0->8
2250675,fg_under,line_moved,U8.0->8
2250676,fg_ml_home,dk_closing,0
2250676,fg_ml_away,dk_closing,0
2250676,fg_rl_home,dk_closing,0
2250676,fg_rl_away,dk_closing,0
2250676,fg_over,line_moved,O8.0->8
2250676,fg_under,line_moved,U8.0->8
2250677,fg_ml_home,dk_closing,0.0107
2250677,fg_ml_away,dk_closing,-0.0107
2250677,fg_rl_home,dk_closing,0.0075
2250677,fg_rl_away,dk_closing,-0.0075
2250677,fg_over,line_moved,O7.5->7.5
2250677,fg_under,line_moved,U7.5->7.5
2250678,fg_ml_home,dk_closing,0
2250678,fg_ml_away,dk_closing,0
2250678,fg_rl_home,dk_closing,0
2250678,fg_rl_away,dk_closing,0
2250678,fg_over,line_moved,O8.5->8.5
2250678,fg_under,line_moved,U8.5->8.5
2250679,fg_ml_home,proxy_snapshot,0
2250679,fg_ml_away,proxy_snapshot,0
2250679,fg_rl_home,proxy_snapshot,0
2250679,fg_rl_away,proxy_snapshot,0
2250679,fg_over,line_moved,O8.5->8.5
2250679,fg_under,line_moved,U8.5->8.5
2250680,fg_ml_home,dk_closing,-0.0079
2250680,fg_ml_away,dk_closing,0.0079
2250680,fg_rl_home,dk_closing,-0.0046
2250680,fg_rl_away,dk_closing,0.0046
2250680,fg_over,line_moved,O8.5->8.5
2250680,fg_under,line_moved,U8.5->8.5
2250681,fg_ml_home,proxy_snapshot,0
2250681,fg_ml_away,proxy_snapshot,0
2250681,fg_rl_home,proxy_snapshot,0
2250681,fg_rl_away,proxy_snapshot,0
2250681,fg_over,line_moved,O7.5->7.5
2250681,fg_under,line_moved,U7.5->7.5
2250682,fg_ml_home,proxy_snapshot,0
2250682,fg_ml_away,proxy_snapshot,0
2250682,fg_rl_home,proxy_snapshot,0
2250682,fg_rl_away,proxy_snapshot,0
2250682,fg_over,line_moved,O8.5->8.5
2250682,fg_under,line_moved,U8.5->8.5
2250683,fg_ml_home,proxy_snapshot,0
2250683,fg_ml_away,proxy_snapshot,0
2250683,fg_rl_home,proxy_snapshot,0
2250683,fg_rl_away,proxy_snapshot,0
2250683,fg_over,line_moved,O7.5->7.5
2250683,fg_under,line_moved,U7.5->7.5
2250684,fg_ml_home,proxy_snapshot,0
2250684,fg_ml_away,proxy_snapshot,0
2250684,fg_rl_home,proxy_snapshot,0
2250684,fg_rl_away,proxy_snapshot,0
2250684,fg_over,line_moved,O8.0->8
2250684,fg_under,line_moved,U8.0->8
2250685,fg_ml_home,proxy_snapshot,0
2250685,fg_ml_away,proxy_snapshot,0
2250685,fg_rl_home,proxy_snapshot,0
2250685,fg_rl_away,proxy_snapshot,0
2250685,fg_over,line_moved,O10.0->10
2250685,fg_under,line_moved,U10.0->10
2250686,fg_ml_home,proxy_snapshot,0
2250686,fg_ml_away,proxy_snapshot,0
2250686,fg_rl_home,proxy_snapshot,0
2250686,fg_rl_away,proxy_snapshot,0
2250686,fg_over,line_moved,O9.0->9
2250686,fg_under,line_moved,U9.0->9
2250687,fg_ml_home,proxy_snapshot,0
2250687,fg_ml_away,proxy_snapshot,0
2250687,fg_rl_home,proxy_snapshot,0
2250687,fg_rl_away,proxy_snapshot,0
2250687,fg_over,line_moved,O8.0->8
2250687,fg_under,line_moved,U8.0->8
2250688,fg_ml_home,proxy_snapshot,0
2250688,fg_ml_away,proxy_snapshot,0
2250688,fg_rl_home,proxy_snapshot,0
2250688,fg_rl_away,proxy_snapshot,0
2250688,fg_over,line_moved,O8.0->8
2250688,fg_under,line_moved,U8.0->8
2253002,fg_ml_home,proxy_snapshot,0
2253002,fg_ml_away,proxy_snapshot,0
2253002,fg_rl_home,proxy_snapshot,0
2253002,fg_rl_away,proxy_snapshot,0
2253002,fg_over,line_moved,O8.5->8.5
2253002,fg_under,line_moved,U8.5->8.5
2250689,fg_ml_home,dk_closing,0
2250689,fg_ml_away,dk_closing,0
2250689,fg_rl_home,dk_closing,0
2250689,fg_rl_away,dk_closing,0
2250689,fg_over,line_moved,O9.5->9.5
2250689,fg_under,line_moved,U9.5->9.5
2250690,fg_ml_home,dk_closing,-0.0053
2250690,fg_ml_away,dk_closing,0.0053
2250690,fg_rl_home,dk_closing,-0.0017
2250690,fg_rl_away,dk_closing,0.0017
2250690,fg_over,line_moved,O8.5->8.5
2250690,fg_under,line_moved,U8.5->8.5
2250691,fg_ml_home,dk_closing,-0.012
2250691,fg_ml_away,dk_closing,0.012
2250691,fg_rl_home,dk_closing,0
2250691,fg_rl_away,dk_closing,0
2250691,fg_over,line_moved,O8.0->7.5
2250691,fg_under,line_moved,U8.0->7.5
2250692,fg_ml_home,dk_closing,0.0043
2250692,fg_ml_away,dk_closing,-0.0043
2250692,fg_rl_home,dk_closing,0
2250692,fg_rl_away,dk_closing,0
2250692,fg_over,line_moved,O10.0->10
2250692,fg_under,line_moved,U10.0->10
2250693,fg_ml_home,dk_closing,0
2250693,fg_ml_away,dk_closing,0
2250693,fg_rl_home,dk_closing,0.0046
2250693,fg_rl_away,dk_closing,-0.0046
2250693,fg_over,line_moved,O7.5->7.5
2250693,fg_under,line_moved,U7.5->7.5
2250694,fg_ml_home,dk_closing,0
2250694,fg_ml_away,dk_closing,0
2250694,fg_rl_home,dk_closing,0
2250694,fg_rl_away,dk_closing,0
2250694,fg_over,line_moved,O7.5->7.5
2250694,fg_under,line_moved,U7.5->7.5
2250695,fg_ml_home,dk_closing,0.0076
2250695,fg_ml_away,dk_closing,-0.0076
2250695,fg_rl_home,dk_closing,0.011
2250695,fg_rl_away,dk_closing,-0.011
2250695,fg_over,line_moved,O7.0->7
2250695,fg_under,line_moved,U7.0->7
2250696,fg_ml_home,dk_closing,0
2250696,fg_ml_away,dk_closing,0
2250696,fg_rl_home,dk_closing,-0.0075
2250696,fg_rl_away,dk_closing,0.0075
2250696,fg_over,line_moved,O9.5->9.5
2250696,fg_under,line_moved,U9.5->9.5
2250697,fg_ml_home,proxy_snapshot,-0.0182
2250697,fg_ml_away,proxy_snapshot,0.0182
2250697,fg_rl_home,proxy_snapshot,-0.0344
2250697,fg_rl_away,proxy_snapshot,0.0344
2250697,fg_over,line_moved,O8.5->7.5
2250697,fg_under,line_moved,U8.5->7.5
2250698,fg_ml_home,proxy_snapshot,0
2250698,fg_ml_away,proxy_snapshot,0
2250698,fg_rl_home,proxy_snapshot,0
2250698,fg_rl_away,proxy_snapshot,0
2250698,fg_over,line_moved,O7.5->7.5
2250698,fg_under,line_moved,U7.5->7.5
2250699,fg_ml_home,dk_closing,0
2250699,fg_ml_away,dk_closing,0
2250699,fg_rl_home,dk_closing,0
2250699,fg_rl_away,dk_closing,0
2250699,fg_over,line_moved,O6.5->6.5
2250699,fg_under,line_moved,U6.5->6.5
2250700,fg_ml_home,proxy_snapshot,0
2250700,fg_ml_away,proxy_snapshot,0
2250700,fg_rl_home,proxy_snapshot,0
2250700,fg_rl_away,proxy_snapshot,0
2250700,fg_over,line_moved,O7.5->7.5
2250700,fg_under,line_moved,U7.5->7.5
2250701,fg_ml_home,proxy_snapshot,0
2250701,fg_ml_away,proxy_snapshot,0
2250701,fg_rl_home,proxy_snapshot,0
2250701,fg_rl_away,proxy_snapshot,0
2250701,fg_over,line_moved,O7.5->7.5
2250701,fg_under,line_moved,U7.5->7.5
2250702,fg_ml_home,proxy_snapshot,0
2250702,fg_ml_away,proxy_snapshot,0
2250702,fg_rl_home,proxy_snapshot,0
2250702,fg_rl_away,proxy_snapshot,0
2250702,fg_over,line_moved,O9.5->9.5
2250702,fg_under,line_moved,U9.5->9.5
2253008,fg_ml_home,dk_closing,0
2253008,fg_ml_away,dk_closing,0
2253008,fg_rl_home,dk_closing,0
2253008,fg_rl_away,dk_closing,0
2253008,fg_over,line_moved,O8.5->8.5
2253008,fg_under,line_moved,U8.5->8.5
2250703,fg_ml_home,dk_closing,0.0243
2250703,fg_ml_away,dk_closing,-0.0243
2250703,fg_rl_home,dk_closing,-0.2851
2250703,fg_rl_away,dk_closing,0.2851
2250703,fg_over,line_moved,O7.0->7.5
2250703,fg_under,line_moved,U7.0->7.5
2250704,fg_ml_home,dk_closing,0.0043
2250704,fg_ml_away,dk_closing,-0.0043
2250704,fg_rl_home,dk_closing,0
2250704,fg_rl_away,dk_closing,0
2250704,fg_over,line_moved,O7.0->7
2250704,fg_under,line_moved,U7.0->7
2250705,fg_ml_home,dk_closing,0.0012
2250705,fg_ml_away,dk_closing,-0.0012
2250705,fg_rl_home,dk_closing,0
2250705,fg_rl_away,dk_closing,0
2250705,fg_over,line_moved,O7.5->8
2250705,fg_under,line_moved,U7.5->8
2250706,fg_ml_home,dk_closing,0
2250706,fg_ml_away,dk_closing,0
2250706,fg_rl_home,dk_closing,0
2250706,fg_rl_away,dk_closing,0
2250706,fg_over,line_moved,O7.5->7.5
2250706,fg_under,line_moved,U7.5->7.5
2250707,fg_ml_home,dk_closing,0
2250707,fg_ml_away,dk_closing,0
2250707,fg_rl_home,dk_closing,0
2250707,fg_rl_away,dk_closing,0
2250707,fg_over,line_moved,O8.5->8.5
2250707,fg_under,line_moved,U8.5->8.5
2250708,fg_ml_home,proxy_snapshot,0
2250708,fg_ml_away,proxy_snapshot,0
2250708,fg_rl_home,proxy_snapshot,0
2250708,fg_rl_away,proxy_snapshot,0
2250708,fg_over,line_moved,O8.5->8.5
2250708,fg_under,line_moved,U8.5->8.5
2253025,fg_ml_home,proxy_snapshot,0
2253025,fg_ml_away,proxy_snapshot,0
2253025,fg_rl_home,proxy_snapshot,0
2253025,fg_rl_away,proxy_snapshot,0
2253025,fg_over,line_moved,O9.5->9.5
2253025,fg_under,line_moved,U9.5->9.5
2250709,fg_ml_home,dk_closing,0
2250709,fg_ml_away,dk_closing,0
2250709,fg_rl_home,dk_closing,0.0014
2250709,fg_rl_away,dk_closing,-0.0014
2250709,fg_over,line_moved,O7.0->7
2250709,fg_under,line_moved,U7.0->7
2250710,fg_ml_home,incomplete_pair,
2250710,fg_ml_away,incomplete_pair,
2250710,fg_rl_home,line_moved,null->-1.5
2250710,fg_rl_away,line_moved,null->-1.5
2250710,fg_over,line_moved,null->10
2250710,fg_under,line_moved,null->10
2250712,fg_ml_home,dk_closing,0
2250712,fg_ml_away,dk_closing,0
2250712,fg_rl_home,dk_closing,-0.0081
2250712,fg_rl_away,dk_closing,0.0081
2250712,fg_over,line_moved,O7.5->7.5
2250712,fg_under,line_moved,U7.5->7.5
2250713,fg_ml_home,dk_closing,0.0068
2250713,fg_ml_away,dk_closing,-0.0068
2250713,fg_rl_home,dk_closing,-0.0086
2250713,fg_rl_away,dk_closing,0.0086
2250713,fg_over,line_moved,O8.0->8
2250713,fg_under,line_moved,U8.0->8
2250717,fg_ml_home,dk_closing,0.0013
2250717,fg_ml_away,dk_closing,-0.0013
2250717,fg_rl_home,dk_closing,-0.0079
2250717,fg_rl_away,dk_closing,0.0079
2250717,fg_over,line_moved,O8.5->8.5
2250717,fg_under,line_moved,U8.5->8.5
