gamesId,anGameId,gameDate,matchup,seq,completed,schedStatus,fg_proj,fg_ml_book,fg_total_book,fg_rl_book,fg_actual,fg_graded_games,f5_proj,f5_total_proj,f5_book,f5_actual,f5_graded_games,nrfi_proj,nrfi_book,nrfi_actual,nrfi_graded_games,teamhr_proj,k_props,k_proj,k_line,k_actual,k_graded,hr_props,hr_proj,hr_actual,hr_graded,bt_rows,bt_settled,bt_no_action,bt_quarantined,bt_with_clv,bt_with_closing,outcomeIngested
2250153,286332,2026-04-07,MIL@BOS,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,2,2,20,0,20,0,15,0,0,14,0,0,0
2250161,286342,2026-04-07,PHI@SF,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,2,2,21,0,21,0,15,0,0,14,0,0,0
2250149,286331,2026-04-07,SD@PIT,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,2,2,19,0,19,0,15,0,0,14,0,0,0
2250158,286339,2026-04-07,SEA@TEX,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,2,2,18,0,18,0,15,0,0,14,0,0,0
2250152,286333,2026-04-07,STL@WSH,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,2,2,25,0,25,0,15,0,0,14,0,0,0
2252454,286388,2026-04-08,ARI@NYM,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,2,2,18,0,18,0,14,0,0,14,0,0,0
2250174,286387,2026-04-08,ATH@NYY,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,2,2,20,0,20,0,14,0,0,14,0,0,0
2250171,286384,2026-04-08,ATL@LAA,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,2,2,19,0,19,0,15,0,0,14,0,0,0
2250165,286378,2026-04-08,BAL@CWS,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,2,2,21,0,21,0,15,0,0,14,0,0,0
2250172,286385,2026-04-08,CHC@TB,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,2,2,18,0,18,0,15,0,0,14,0,0,0
2250173,286386,2026-04-08,CIN@MIA,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,2,2,20,0,20,0,15,0,0,14,0,0,0
2250175,286389,2026-04-08,DET@MIN,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,2,2,23,0,23,0,14,0,0,14,0,0,0
2250168,286381,2026-04-08,HOU@COL,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,2,2,20,0,20,0,15,0,0,14,0,0,0
2250163,286376,2026-04-08,KC@CLE,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,2,2,20,0,20,0,15,0,0,14,0,0,0
2250167,286380,2026-04-08,LAD@TOR,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,21,0,21,0,15,0,0,14,0,0,0
2250164,286377,2026-04-08,MIL@BOS,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,2,2,19,0,19,0,15,0,0,14,0,0,0
2250169,286382,2026-04-08,PHI@SF,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,2,2,21,0,21,0,15,0,0,14,0,0,0
2250162,286375,2026-04-08,SD@PIT,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,2,2,21,0,21,0,15,0,0,14,0,0,0
2250166,286379,2026-04-08,SEA@TEX,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,2,2,20,0,20,0,15,0,0,14,0,0,0
2250170,286383,2026-04-08,STL@WSH,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,2,2,21,0,21,0,15,0,0,14,0,0,0
2252459,286453,2026-04-09,ARI@NYM,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,2,2,20,0,20,0,14,0,0,14,0,0,0
2250177,286451,2026-04-09,ATH@NYY,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,2,2,23,0,23,0,14,0,0,14,0,0,0
2250176,286450,2026-04-09,CIN@MIA,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,2,2,20,0,20,0,14,0,0,14,0,0,0
2250180,286455,2026-04-09,COL@SD,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,2,2,25,0,25,0,14,0,0,14,0,0,0
2250179,286454,2026-04-09,CWS@KC,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,2,2,21,0,21,0,14,0,0,14,0,0,0
2250178,286452,2026-04-09,DET@MIN,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,2,2,23,0,23,0,14,0,0,14,0,0,0
2252463,286502,2026-04-10,ARI@PHI,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,2,2,18,18,18,18,15,0,1,14,0,0,0
2250185,286506,2026-04-10,ATH@NYM,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,2,2,19,19,16,19,15,0,1,14,0,0,0
2250191,286511,2026-04-10,BOS@STL,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,2,2,19,19,17,19,15,0,1,14,0,0,0
2250188,286508,2026-04-10,CLE@ATL,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,2,2,19,19,17,19,15,0,1,14,0,0,0
2250192,286513,2026-04-10,COL@SD,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,2,2,21,21,19,21,15,0,1,14,0,0,0
2250189,286510,2026-04-10,CWS@KC,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,2,2,21,21,17,21,15,0,1,14,0,0,0
2250193,286512,2026-04-10,HOU@SEA,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,2,2,20,20,0,20,15,0,0,14,0,0,0
2250183,286503,2026-04-10,LAA@CIN,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,2,2,19,19,19,19,15,0,1,14,0,0,0
2250182,286501,2026-04-10,MIA@DET,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,2,2,19,19,17,19,15,0,1,14,0,0,0
2250184,286504,2026-04-10,MIN@TOR,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,2,2,19,19,16,19,15,0,1,14,0,0,0
2250186,286505,2026-04-10,NYY@TB,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,2,2,22,22,19,22,15,0,1,14,0,0,0
2250181,286500,2026-04-10,PIT@CHC,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,2,2,20,20,19,20,15,0,1,14,0,0,0
2250187,286507,2026-04-10,SF@BAL,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,2,2,19,19,16,19,15,0,1,14,0,0,0
2250194,286514,2026-04-10,TEX@LAD,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,2,2,20,20,0,20,15,0,0,14,0,0,0
2250190,286509,2026-04-10,WSH@MIL,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,2,2,18,18,16,18,15,0,1,14,0,0,0
2252477,286578,2026-04-11,ARI@PHI,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,2,2,18,0,18,0,14,0,0,14,0,0,0
2250199,286584,2026-04-11,ATH@NYM,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,2,2,18,0,18,0,14,0,0,14,0,0,0
2250204,286588,2026-04-11,BOS@STL,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,2,2,18,0,18,0,14,0,0,14,0,0,0
2250205,286589,2026-04-11,CLE@ATL,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,2,2,18,0,18,0,14,0,0,14,0,0,0
2250206,286590,2026-04-11,COL@SD,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,2,2,18,0,18,0,14,0,0,14,0,0,0
2250200,286582,2026-04-11,CWS@KC,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,2,2,19,0,19,0,14,0,0,14,0,0,0
2250208,286592,2026-04-11,HOU@SEA,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,2,2,18,0,18,0,14,0,0,14,0,0,0
2250198,286583,2026-04-11,LAA@CIN,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,2,2,18,0,18,0,14,0,0,14,0,0,0
2250195,286579,2026-04-11,MIA@DET,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,2,2,18,0,18,0,14,0,0,14,0,0,0
2250197,286581,2026-04-11,MIN@TOR,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,2,2,20,0,20,0,14,0,0,14,0,0,0
2250201,286585,2026-04-11,NYY@TB,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,2,2,18,0,18,0,14,0,0,14,0,0,0
2250196,286580,2026-04-11,PIT@CHC,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,2,2,18,0,18,0,14,0,0,14,0,0,0
2250203,286587,2026-04-11,SF@BAL,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,2,2,18,0,18,0,14,0,0,14,0,0,0
2250207,286591,2026-04-11,TEX@LAD,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,2,2,18,0,18,0,14,0,0,14,0,0,0
2250202,286586,2026-04-11,WSH@MIL,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,2,2,18,0,18,0,14,0,0,14,0,0,0
2252493,286654,2026-04-12,ARI@PHI,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,0,2,2,0,18,0,18,0,14,0,0,14,0,0,0
2250212,286659,2026-04-12,ATH@NYM,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,20,0,20,0,14,0,0,14,0,0,0
2250217,286662,2026-04-12,BOS@STL,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,18,0,18,0,14,0,0,14,0,0,0
2250222,286667,2026-04-12,CLE@ATL,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,18,0,18,0,14,0,0,14,0,0,0
2250219,286666,2026-04-12,COL@SD,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,18,0,18,0,14,0,0,14,0,0,0
2250215,286660,2026-04-12,CWS@KC,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,18,0,18,0,14,0,0,14,0,0,0
2250220,286664,2026-04-12,HOU@SEA,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,18,0,18,0,14,0,0,14,0,0,0
2250211,286656,2026-04-12,LAA@CIN,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,18,0,18,0,14,0,0,14,0,0,0
2250213,286657,2026-04-12,MIA@DET,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,18,0,18,0,14,0,0,14,0,0,0
2250210,286655,2026-04-12,MIN@TOR,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,18,0,18,0,14,0,0,14,0,0,0
2250214,286658,2026-04-12,NYY@TB,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,18,0,18,0,14,0,0,14,0,0,0
2250218,286663,2026-04-12,PIT@CHC,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,18,0,18,0,14,0,0,14,0,0,0
2250209,286653,2026-04-12,SF@BAL,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,0,2,2,0,18,0,18,0,14,0,0,14,0,0,0
2250221,286665,2026-04-12,TEX@LAD,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,18,0,18,0,14,0,0,14,0,0,0
2250216,286661,2026-04-12,WSH@MIL,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,19,0,19,0,14,0,0,14,0,0,0
2252508,286761,2026-04-13,ARI@BAL,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,2,2,19,0,19,0,14,0,0,14,0,0,0
2250228,286766,2026-04-13,BOS@MIN,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,2,2,18,0,18,0,14,0,0,14,0,0,0
2250225,286763,2026-04-13,CHC@PHI,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,2,2,18,0,18,0,14,0,0,14,0,0,0
2250229,286767,2026-04-13,CLE@STL,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,2,2,18,0,18,0,14,0,0,14,0,0,0
2250223,286760,2026-04-13,HOU@SEA,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,2,2,18,0,18,0,14,0,0,14,0,0,0
2250226,286764,2026-04-13,LAA@NYY,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,2,2,19,0,19,0,14,0,0,14,0,0,0
2250227,286765,2026-04-13,MIA@ATL,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,2,2,18,0,18,0,14,0,0,14,0,0,0
2250231,286769,2026-04-13,NYM@LAD,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,2,2,18,0,18,0,14,0,0,14,0,0,0
2250230,286768,2026-04-13,TEX@ATH,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,2,1,18,0,18,0,14,0,0,14,0,0,0
2250224,286762,2026-04-13,WSH@PIT,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,2,2,18,0,18,0,14,0,0,14,0,0,0
2252517,286820,2026-04-14,ARI@BAL,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,2,2,2,2,2,19,0,19,0,14,0,0,14,0,0,1
2250238,286827,2026-04-14,BOS@MIN,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,2,2,2,2,2,18,0,18,0,14,0,0,14,0,0,1
2250235,286821,2026-04-14,CHC@PHI,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,2,2,2,2,2,18,0,18,0,14,0,0,14,0,0,1
2250241,286830,2026-04-14,CLE@STL,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,2,2,2,2,2,17,0,17,0,14,0,0,14,0,0,1
2250242,286831,2026-04-14,COL@HOU,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,2,2,2,2,2,18,0,18,0,14,0,0,14,0,0,1
2250232,286822,2026-04-14,KC@DET,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,2,2,2,2,2,16,0,16,0,14,0,0,14,0,0,1
2250236,286825,2026-04-14,LAA@NYY,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,2,2,2,2,2,17,0,17,0,14,0,0,14,0,0,1
2250237,286826,2026-04-14,MIA@ATL,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,2,2,2,2,2,18,0,18,0,14,0,0,14,0,0,1
2250245,286834,2026-04-14,NYM@LAD,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,2,2,2,2,2,18,0,18,0,14,0,0,14,0,0,1
2250243,286832,2026-04-14,SEA@SD,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,2,2,2,2,2,18,0,18,0,14,0,0,14,0,0,1
2250234,286823,2026-04-14,SF@CIN,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,2,2,2,2,2,18,0,17,0,14,0,0,14,0,0,1
2250239,286829,2026-04-14,TB@CWS,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,2,2,2,2,2,17,0,17,0,14,0,0,14,0,0,1
2250244,286833,2026-04-14,TEX@ATH,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,2,2,2,2,2,21,0,21,0,14,0,0,14,0,0,1
2250240,286828,2026-04-14,TOR@MIL,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,2,2,2,2,2,19,0,19,0,14,0,0,14,0,0,1
2250233,286824,2026-04-14,WSH@PIT,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,2,2,2,2,2,18,0,18,0,14,0,0,14,0,0,1
2252532,286879,2026-04-15,ARI@BAL,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,2,2,18,0,18,0,14,0,0,14,0,0,0
2250247,286881,2026-04-15,BOS@MIN,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,2,2,19,0,19,0,14,0,0,14,0,0,0
2250251,286885,2026-04-15,CHC@PHI,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,2,2,18,0,18,0,14,12,2,0,0,0,0
2250246,286880,2026-04-15,CLE@STL,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,2,2,18,0,18,0,14,0,0,14,0,0,0
2250256,286890,2026-04-15,COL@HOU,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,2,2,19,0,19,0,14,12,2,0,0,0,0
2250248,286884,2026-04-15,KC@DET,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,2,2,18,0,18,0,14,12,2,0,0,0,0
2250252,286886,2026-04-15,LAA@NYY,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,2,2,19,0,19,0,14,12,2,0,0,0,0
2250253,286887,2026-04-15,MIA@ATL,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,2,2,18,0,18,0,14,12,2,0,0,0,0
2250259,286893,2026-04-15,NYM@LAD,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,2,2,18,0,18,0,14,12,2,0,0,0,0
2250257,286892,2026-04-15,SEA@SD,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,2,2,18,0,18,0,14,12,2,0,0,0,0
2250250,286883,2026-04-15,SF@CIN,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,2,2,18,0,18,0,14,12,2,0,0,0,0
2250254,286889,2026-04-15,TB@CWS,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,2,2,18,0,18,0,14,12,2,0,0,0,0
2250258,286891,2026-04-15,TEX@ATH,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,2,2,18,0,18,0,14,12,2,0,0,0,0
2250255,286888,2026-04-15,TOR@MIL,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,2,2,19,0,19,0,14,12,2,0,0,0,0
2250249,286882,2026-04-15,WSH@PIT,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,18,0,18,0,14,12,2,0,0,0,0
2250267,286955,2026-04-16,BAL@CLE,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,2,2,18,0,18,0,14,0,0,14,0,0,0
2250268,286956,2026-04-16,COL@HOU,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,2,2,18,0,18,0,14,0,0,14,0,0,0
2250262,286950,2026-04-16,KC@DET,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,2,2,2,2,2,18,0,18,0,14,0,0,14,0,0,1
2250263,286951,2026-04-16,LAA@NYY,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,2,2,2,2,2,18,0,18,0,14,0,0,14,0,0,1
2250269,286957,2026-04-16,SEA@SD,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,2,2,18,0,18,0,14,0,0,14,0,0,0
2250261,286949,2026-04-16,SF@CIN,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,2,2,2,2,2,18,0,18,0,14,0,0,14,0,0,1
2250265,286953,2026-04-16,TB@CWS,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,2,2,18,0,18,0,14,0,0,14,0,0,0
2250266,286954,2026-04-16,TEX@ATH,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,2,2,19,0,19,0,14,0,0,14,0,0,0
2250264,286952,2026-04-16,TOR@MIL,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,2,2,2,2,2,18,0,18,0,14,0,0,14,0,0,0
2250260,286948,2026-04-16,WSH@PIT,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,2,2,2,2,2,18,0,18,0,14,0,0,14,0,0,1
2250272,287004,2026-04-17,ATL@PHI,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,18,0,18,0,14,12,2,0,0,0,1
2250271,287003,2026-04-17,BAL@CLE,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,2,2,2,2,2,18,0,18,0,14,12,2,0,0,0,1
2250279,287011,2026-04-17,CIN@MIN,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,2,2,2,2,2,18,0,18,0,14,12,2,0,0,0,1
2250283,287016,2026-04-17,CWS@ATH,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,2,2,2,2,2,18,0,18,0,14,12,2,0,0,0,1
2250277,287009,2026-04-17,DET@BOS,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,2,2,2,2,2,18,0,18,0,14,12,2,0,0,0,1
2250275,287007,2026-04-17,KC@NYY,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,2,2,2,2,2,18,0,18,0,14,12,2,0,0,0,1
2250280,287012,2026-04-17,LAD@COL,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,2,2,2,2,2,17,0,17,0,14,12,2,0,0,0,1
2250276,287008,2026-04-17,MIL@MIA,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,2,2,2,2,2,18,0,18,0,14,12,2,0,0,0,1
2250270,287002,2026-04-17,NYM@CHC,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,2,2,2,2,2,19,0,19,0,14,0,0,14,0,0,1
2250281,287013,2026-04-17,SD@LAA,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,2,2,2,2,2,18,0,18,0,14,12,2,0,0,0,1
2250273,287005,2026-04-17,SF@WSH,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,2,2,2,2,2,18,0,18,0,14,12,2,0,0,0,1
2250278,287010,2026-04-17,STL@HOU,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,18,0,18,0,14,12,2,0,0,0,1
2250274,287006,2026-04-17,TB@PIT,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,2,2,2,2,2,18,0,18,0,14,12,2,0,0,0,1
2250282,287015,2026-04-17,TEX@SEA,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,2,2,2,2,2,18,0,18,0,14,12,2,0,0,0,1
2252570,287014,2026-04-17,TOR@ARI,1,1,complete,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,2,2,2,2,2,16,0,16,0,14,12,2,0,0,0,1
2250295,287080,2026-04-18,ATL@PHI,1,1,complete,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,18,0,18,0,14,4,10,0,0,0,0
2250292,287078,2026-04-18,BAL@CLE,1,1,complete,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,18,0,18,0,14,4,10,0,0,0,0
2250285,287071,2026-04-18,CIN@MIN,1,1,complete,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,18,0,18,0,14,4,10,0,0,0,0
2250289,287075,2026-04-18,CWS@ATH,1,1,complete,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,18,0,18,0,14,4,10,0,0,0,0
2250290,287076,2026-04-18,DET@BOS,1,1,complete,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,18,0,18,0,14,4,10,0,0,0,0
2250284,287070,2026-04-18,KC@NYY,1,1,complete,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0,18,0,18,0,14,4,10,0,0,0,1
2250296,287082,2026-04-18,LAD@COL,1,1,complete,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,18,0,18,0,14,4,10,0,0,0,0
2250291,287077,2026-04-18,MIL@MIA,1,1,complete,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,18,0,18,0,14,4,10,0,0,0,0
2250286,287072,2026-04-18,NYM@CHC,1,1,complete,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,19,0,19,0,14,4,10,0,0,0,0
2250297,287084,2026-04-18,SD@LAA,1,1,complete,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,18,0,18,0,14,4,10,0,0,0,0
2250287,287073,2026-04-18,SF@WSH,1,1,complete,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,18,0,18,0,14,4,10,0,0,0,0
2250293,287079,2026-04-18,STL@HOU,1,1,complete,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,18,0,18,0,14,4,10,0,0,0,0
