anGameId,gameDate,matchup,seq,schedStatus,schedAway,schedHome,gamesId,gamesStatus,mlbGamePk,linkStatus,statusMismatch,published,hasClosingML,hasClosingTotal
285604,2026-03-25,NYY@SF,1,complete,7,0,2250006,final,823244,LINKED,0,1,0,0
285618,2026-03-26,ARI@LAD,1,complete,2,8,2252284,final,823974,LINKED,0,1,0,0
285615,2026-03-26,BOS@CIN,1,complete,3,0,2250011,final,824541,LINKED,0,1,0,0
285619,2026-03-26,CLE@SEA,1,complete,6,4,2250016,final,823163,LINKED,0,1,0,0
285610,2026-03-26,CWS@MIL,1,complete,2,14,2250008,final,823812,LINKED,0,1,0,0
285614,2026-03-26,DET@SD,1,complete,8,2,2250013,final,823325,LINKED,0,1,0,0
285613,2026-03-26,LAA@HOU,1,complete,3,0,2250012,final,824218,LINKED,0,1,0,0
285612,2026-03-26,MIN@BAL,1,complete,1,2,2250010,final,824865,LINKED,0,1,0,0
285609,2026-03-26,PIT@NYM,1,complete,7,11,2250007,final,823649,LINKED,0,1,0,0
285617,2026-03-26,TB@STL,1,complete,7,9,2250014,final,823081,LINKED,0,1,0,0
285616,2026-03-26,TEX@PHI,1,complete,3,5,2250015,final,823486,LINKED,0,1,0,0
285611,2026-03-26,WSH@CHC,1,complete,10,4,2250009,final,824704,LINKED,0,1,0,0
285629,2026-03-27,ARI@LAD,1,complete,4,5,2252293,final,823971,LINKED,0,1,0,0
285623,2026-03-27,ATH@TOR,1,complete,2,3,2250018,final,822839,LINKED,0,1,0,0
285628,2026-03-27,CLE@SEA,1,complete,1,5,2250023,final,823162,LINKED,0,1,0,0
285624,2026-03-27,COL@MIA,1,complete,1,2,2250019,final,823893,LINKED,0,1,0,0
285627,2026-03-27,DET@SD,1,complete,5,2,2250022,final,823324,LINKED,0,1,0,0
285625,2026-03-27,KC@ATL,1,complete,0,6,2250020,final,824946,LINKED,0,1,0,0
285626,2026-03-27,LAA@HOU,1,complete,6,2,2250021,final,824216,LINKED,0,1,0,0
285622,2026-03-27,NYY@SF,1,complete,3,0,2250017,final,823243,LINKED,0,1,0,0
285643,2026-03-28,ARI@LAD,1,complete,2,3,2252307,final,823973,LINKED,0,1,0,0
285632,2026-03-28,ATH@TOR,1,complete,7,8,2250026,final,822838,LINKED,0,1,0,0
285637,2026-03-28,BOS@CIN,1,complete,5,6,2250029,final,824540,LINKED,0,1,0,0
285644,2026-03-28,CLE@SEA,1,complete,6,5,2250037,final,823161,LINKED,0,1,0,0
285635,2026-03-28,COL@MIA,1,complete,3,4,2250031,final,823892,LINKED,0,1,0,0
285638,2026-03-28,CWS@MIL,1,complete,1,6,2250033,final,823811,LINKED,0,1,0,0
285642,2026-03-28,DET@SD,1,complete,0,3,2250036,final,823323,LINKED,0,1,0,0
285641,2026-03-28,KC@ATL,1,complete,2,6,2250034,final,824945,LINKED,0,1,0,0
285639,2026-03-28,LAA@HOU,1,complete,9,11,2250032,final,824213,LINKED,0,1,0,0
285634,2026-03-28,MIN@BAL,1,complete,4,1,2250027,final,824862,LINKED,0,1,0,0
285640,2026-03-28,NYY@SF,1,complete,3,1,2250035,final,823241,LINKED,0,1,0,0
285636,2026-03-28,PIT@NYM,1,complete,2,4,2250030,final,823651,LINKED,0,1,0,0
285630,2026-03-28,TB@STL,1,complete,5,6,2250024,final,823082,LINKED,0,1,0,0
285633,2026-03-28,TEX@PHI,1,complete,5,4,2250028,final,823488,LINKED,0,1,0,0
285631,2026-03-28,WSH@CHC,1,complete,2,10,2250025,final,824701,LINKED,0,1,0,0
285652,2026-03-29,ATH@TOR,1,complete,2,5,2250041,final,822837,LINKED,0,1,0,0
285654,2026-03-29,BOS@CIN,1,complete,2,3,2250042,final,824538,LINKED,0,1,0,0
285660,2026-03-29,CLE@SEA,1,complete,0,8,2250049,final,823160,LINKED,0,1,0,0
285653,2026-03-29,COL@MIA,1,complete,3,4,2250044,final,823891,LINKED,0,1,0,0
285657,2026-03-29,CWS@MIL,1,complete,7,9,2250046,final,823810,LINKED,0,1,0,0
285651,2026-03-29,KC@ATL,1,complete,4,1,2250040,final,824944,LINKED,0,1,0,0
285656,2026-03-29,LAA@HOU,1,complete,7,9,2250045,final,824215,LINKED,0,1,0,0
285649,2026-03-29,MIN@BAL,1,complete,6,8,2250038,final,824864,LINKED,0,1,0,0
285655,2026-03-29,PIT@NYM,1,complete,4,3,2250043,final,823647,LINKED,0,1,0,0
285658,2026-03-29,TB@STL,1,complete,11,7,2250047,final,823079,LINKED,0,1,0,0
285650,2026-03-29,TEX@PHI,1,complete,8,3,2250039,final,823487,LINKED,0,1,0,0
285659,2026-03-29,WSH@CHC,1,complete,6,3,2250048,final,824700,LINKED,0,1,0,0
285677,2026-03-30,ATH@ATL,1,complete,0,4,2250056,final,824943,LINKED,0,1,0,0
285681,2026-03-30,BOS@HOU,1,complete,1,8,2250060,final,824214,LINKED,0,1,0,0
285685,2026-03-30,CLE@LAD,1,complete,4,2,2250063,final,823972,LINKED,0,1,0,0
285676,2026-03-30,COL@TOR,1,complete,14,5,2250055,final,822834,LINKED,0,1,0,0
285675,2026-03-30,CWS@MIA,1,complete,9,4,2250054,final,823890,LINKED,0,1,0,0
285684,2026-03-30,DET@ARI,1,complete,6,9,2252334,final,825108,LINKED,0,1,0,0
285678,2026-03-30,LAA@CHC,1,complete,2,7,2250057,final,824702,LINKED,0,1,0,0
285671,2026-03-30,MIN@KC,1,complete,1,3,2250050,final,824135,LINKED,0,1,0,0
285680,2026-03-30,NYM@STL,1,complete,4,2,2250059,final,823080,LINKED,0,1,0,0
285683,2026-03-30,NYY@SEA,1,complete,1,2,2250062,final,823159,LINKED,0,1,0,0
285673,2026-03-30,PIT@CIN,1,complete,0,2,2250052,final,824539,LINKED,0,1,0,0
285682,2026-03-30,SF@SD,1,complete,3,2,2250061,final,823320,LINKED,0,1,0,0
285679,2026-03-30,TB@MIL,1,complete,3,2,2250058,final,823809,LINKED,0,1,0,0
285672,2026-03-30,TEX@BAL,1,complete,5,2,2250051,final,824863,LINKED,0,1,0,0
285674,2026-03-30,WSH@PHI,1,complete,13,2,2250053,final,823484,LINKED,0,1,0,0
285709,2026-03-31,ATH@ATL,1,complete,5,2,2250069,final,824942,LINKED,0,1,0,0
285713,2026-03-31,BOS@HOU,1,complete,2,9,2250073,final,824212,LINKED,0,1,0,0
285717,2026-03-31,CLE@LAD,1,complete,1,4,2250076,final,823969,LINKED,0,1,0,0
285708,2026-03-31,COL@TOR,1,complete,1,5,2250068,final,822836,LINKED,0,1,0,0
285707,2026-03-31,CWS@MIA,1,complete,2,9,2250067,final,823888,LINKED,0,1,0,0
285716,2026-03-31,DET@ARI,1,complete,5,7,2252346,final,825107,LINKED,0,1,0,0
285711,2026-03-31,LAA@CHC,1,complete,2,0,2250070,final,824699,LINKED,0,1,0,0
285712,2026-03-31,NYM@STL,1,complete,0,3,2250072,final,823077,LINKED,0,1,0,0
285715,2026-03-31,NYY@SEA,1,complete,5,0,2250075,final,823158,LINKED,0,1,0,0
285705,2026-03-31,PIT@CIN,1,complete,8,3,2250065,final,824537,LINKED,0,1,0,0
285714,2026-03-31,SF@SD,1,complete,9,3,2250074,final,823322,LINKED,0,1,0,0
285710,2026-03-31,TB@MIL,1,complete,2,6,2250071,final,823807,LINKED,0,1,0,0
285704,2026-03-31,TEX@BAL,1,complete,8,5,2250064,final,824861,LINKED,0,1,0,0
285706,2026-03-31,WSH@PHI,1,complete,2,3,2250066,final,823485,LINKED,0,1,0,0
286035,2026-04-01,ATH@ATL,1,complete,1,5,2250077,final,824940,LINKED,0,1,0,0
286043,2026-04-01,BOS@HOU,1,complete,4,6,2250085,final,824211,LINKED,0,1,0,0
286049,2026-04-01,CLE@LAD,1,complete,4,1,2250090,final,823970,LINKED,0,1,0,0
286039,2026-04-01,COL@TOR,1,complete,2,1,2250081,final,822835,LINKED,0,1,0,0
286040,2026-04-01,CWS@MIA,1,complete,0,10,2250082,final,823889,LINKED,0,1,0,0
286045,2026-04-01,DET@ARI,1,complete,0,1,2252360,final,825106,LINKED,0,1,0,0
286044,2026-04-01,LAA@CHC,1,complete,2,6,2250086,final,824698,LINKED,0,1,0,0
286048,2026-04-01,MIN@KC,1,complete,9,13,2250089,final,824136,LINKED,0,1,0,0
286041,2026-04-01,NYM@STL,1,complete,1,2,2250083,final,823078,LINKED,0,1,0,0
286047,2026-04-01,NYY@SEA,1,complete,5,3,2250088,final,823157,LINKED,0,1,0,0
286037,2026-04-01,PIT@CIN,1,complete,8,3,2250079,final,824536,LINKED,0,1,0,0
286046,2026-04-01,SF@SD,1,complete,1,7,2250087,final,823321,LINKED,0,1,0,0
286042,2026-04-01,TB@MIL,1,complete,2,8,2250084,final,823806,LINKED,0,1,0,0
286036,2026-04-01,TEX@BAL,1,complete,3,8,2250078,final,824860,LINKED,0,1,0,0
286038,2026-04-01,WSH@PHI,1,complete,5,6,2250080,final,823483,LINKED,0,1,0,0
286069,2026-04-02,ATL@ARI,1,complete,17,2,2252367,final,825105,LINKED,0,1,0,0
286067,2026-04-02,MIN@KC,1,complete,5,1,2250091,final,824133,LINKED,0,1,0,0
286070,2026-04-02,NYM@SF,1,complete,2,7,2250093,final,823242,LINKED,0,1,0,0
286068,2026-04-02,TOR@CWS,1,postponed,0,0,2250092,upcoming,824621,LINKED,0,0,0,0
286112,2026-04-03,ATL@ARI,1,complete,2,0,2252381,final,825103,LINKED,0,1,0,0
286108,2026-04-03,BAL@PIT,1,complete,4,5,2250102,final,823406,LINKED,0,1,0,0
286105,2026-04-03,CHC@CLE,1,complete,1,4,2250099,final,824458,LINKED,0,1,0,0
286104,2026-04-03,CIN@TEX,1,complete,5,3,2250098,final,822919,LINKED,0,1,0,0
286111,2026-04-03,HOU@ATH,1,complete,4,11,2250105,final,825026,LINKED,0,1,0,0
286100,2026-04-03,LAD@WSH,1,complete,13,6,2250094,final,822758,LINKED,0,1,0,0
286102,2026-04-03,MIA@NYY,1,complete,2,8,2250096,final,823568,LINKED,0,1,0,0
286109,2026-04-03,MIL@KC,1,postponed,2,8,2250103,upcoming,824134,LINKED,0,1,0,0
286113,2026-04-03,NYM@SF,1,complete,10,3,2250106,final,823240,LINKED,0,1,0,0
286106,2026-04-03,PHI@COL,1,complete,10,1,2250101,final,824377,LINKED,0,1,0,0
286103,2026-04-03,SD@BOS,1,complete,2,5,2250097,final,824786,LINKED,0,1,0,0
286110,2026-04-03,SEA@LAA,1,complete,3,1,2250104,final,824056,LINKED,0,1,0,0
286101,2026-04-03,STL@DET,1,complete,0,4,2250095,final,824299,LINKED,0,1,0,0
286107,2026-04-03,TB@MIN,1,complete,4,10,2250100,final,823732,LINKED,0,1,0,0
287923,2026-04-03,TOR@CWS,1,complete,4,5,,,,UNLINKED,0,,0,0
286129,2026-04-04,ATL@ARI,1,complete,1,2,2252394,final,825104,LINKED,0,1,0,0
286122,2026-04-04,BAL@PIT,1,complete,2,3,2250111,final,823404,LINKED,0,1,0,0
286128,2026-04-04,CHC@CLE,1,postponed,0,0,,,,UNLINKED,0,,0,0
286126,2026-04-04,CIN@TEX,1,complete,2,0,2250114,final,822920,LINKED,0,1,0,0
286121,2026-04-04,HOU@ATH,1,complete,11,0,2250110,final,825027,LINKED,0,1,0,0
286120,2026-04-04,LAD@WSH,1,complete,10,5,2250109,final,822757,LINKED,0,1,0,0
286125,2026-04-04,MIA@NYY,1,complete,7,9,2250115,final,823569,LINKED,0,1,0,0
286123,2026-04-04,MIL@KC,1,complete,5,2,2250113,final,824132,LINKED,0,1,0,0
287995,2026-04-04,MIL@KC,2,complete,2,8,,,,UNLINKED,0,,0,0
286131,2026-04-04,NYM@SF,1,complete,9,0,2250119,final,823239,LINKED,0,1,0,0
286130,2026-04-04,PHI@COL,1,complete,2,1,2250118,final,824378,LINKED,0,1,0,0
286124,2026-04-04,SD@BOS,1,complete,3,2,2250112,final,824782,LINKED,0,1,0,0
286132,2026-04-04,SEA@LAA,1,complete,0,1,2250120,final,824054,LINKED,0,1,0,0
286118,2026-04-04,STL@DET,1,complete,6,11,2250107,final,824295,LINKED,0,1,0,0
286127,2026-04-04,TB@MIN,1,complete,7,1,2250116,final,823730,LINKED,0,1,0,0
286119,2026-04-04,TOR@CWS,1,complete,3,6,2250108,final,824622,LINKED,0,1,0,0
286187,2026-04-05,ATL@ARI,1,complete,5,6,2252411,final,825102,LINKED,0,1,0,0
286177,2026-04-05,BAL@PIT,1,complete,2,8,2250122,final,823405,LINKED,0,1,0,0
286178,2026-04-05,CHC@CLE,1,complete,1,0,2250125,final,824459,LINKED,0,1,0,0
288013,2026-04-05,CHC@CLE,2,complete,5,6,2250117,final,824460,LINKED,0,1,0,0
286182,2026-04-05,CIN@TEX,1,complete,2,1,2250129,final,822917,LINKED,0,1,0,0
286184,2026-04-05,HOU@ATH,1,complete,10,12,2250131,final,825025,LINKED,0,1,0,0
286174,2026-04-05,LAD@WSH,1,complete,8,6,2250121,final,822756,LINKED,0,1,0,0
286175,2026-04-05,MIA@NYY,1,complete,7,6,2250124,final,823566,LINKED,0,1,0,0
286179,2026-04-05,MIL@KC,1,complete,8,5,2250128,final,824131,LINKED,0,1,0,0
286185,2026-04-05,NYM@SF,1,complete,5,2,2250132,final,823238,LINKED,0,1,0,0
286183,2026-04-05,PHI@COL,1,complete,1,4,2250130,final,824379,LINKED,0,1,0,0
286176,2026-04-05,SD@BOS,1,complete,8,6,2250123,final,824781,LINKED,0,1,0,0
286186,2026-04-05,SEA@LAA,1,complete,7,8,2250133,final,824053,LINKED,0,1,0,0
286188,2026-04-05,STL@DET,1,complete,5,3,2250134,final,824296,LINKED,0,1,0,0
286180,2026-04-05,TB@MIN,1,complete,4,1,2250126,final,823729,LINKED,0,1,0,0
286181,2026-04-05,TOR@CWS,1,complete,0,3,2250127,final,824620,LINKED,0,1,0,0
286268,2026-04-06,ATL@LAA,1,complete,2,6,2250146,final,824052,LINKED,0,1,0,0
286264,2026-04-06,BAL@CWS,1,complete,2,1,2250143,final,824619,LINKED,0,1,0,0
286257,2026-04-06,CHC@TB,1,complete,4,6,2250135,final,823002,LINKED,0,1,0,0
286260,2026-04-06,CIN@MIA,1,complete,2,0,2250138,final,823886,LINKED,0,1,0,0
286265,2026-04-06,DET@MIN,1,complete,3,7,2250142,final,823728,LINKED,0,1,0,0
286267,2026-04-06,HOU@COL,1,complete,7,9,2250145,final,824376,LINKED,0,1,0,0
286258,2026-04-06,KC@CLE,1,complete,4,2,2250136,final,824456,LINKED,0,1,0,0
286263,2026-04-06,LAD@TOR,1,complete,14,2,2250141,final,822832,LINKED,0,1,0,0
286261,2026-04-06,MIL@BOS,1,complete,8,6,2250140,final,824783,LINKED,0,1,0,0
286269,2026-04-06,PHI@SF,1,complete,6,4,2250147,final,823237,LINKED,0,1,0,0
286259,2026-04-06,SD@PIT,1,complete,5,0,2250137,final,823401,LINKED,0,1,0,0
286266,2026-04-06,SEA@TEX,1,complete,1,2,2250144,final,822918,LINKED,0,1,0,0
286262,2026-04-06,STL@WSH,1,complete,6,9,2250139,final,822755,LINKED,0,1,0,0
286336,2026-04-07,ARI@NYM,1,complete,3,4,2252434,final,823648,LINKED,0,1,0,0
286334,2026-04-07,ATH@NYY,1,complete,3,5,2250154,final,823567,LINKED,0,1,0,0
286341,2026-04-07,ATL@LAA,1,complete,7,2,2250160,final,824051,LINKED,0,1,0,0
286338,2026-04-07,BAL@CWS,1,complete,4,2,2250157,final,824618,LINKED,0,1,0,0
286329,2026-04-07,CHC@TB,1,complete,9,2,2250150,final,822999,LINKED,0,1,0,0
286330,2026-04-07,CIN@MIA,1,complete,6,3,2250151,final,823887,LINKED,0,1,0,0
286337,2026-04-07,DET@MIN,1,complete,2,4,2250156,final,823727,LINKED,0,1,0,0
286340,2026-04-07,HOU@COL,1,complete,1,5,2250159,final,824375,LINKED,0,1,0,0
286328,2026-04-07,KC@CLE,1,complete,1,2,2250148,final,824457,LINKED,0,1,0,0
286335,2026-04-07,LAD@TOR,1,complete,4,1,2250155,final,822831,LINKED,0,1,0,0
286332,2026-04-07,MIL@BOS,1,complete,2,3,2250153,final,824780,LINKED,0,1,0,0
286342,2026-04-07,PHI@SF,1,complete,0,6,2250161,final,823235,LINKED,0,1,0,0
286331,2026-04-07,SD@PIT,1,complete,1,7,2250149,final,823402,LINKED,0,1,0,0
286339,2026-04-07,SEA@TEX,1,complete,2,3,2250158,final,822916,LINKED,0,1,0,0
286333,2026-04-07,STL@WSH,1,complete,7,6,2250152,final,822754,LINKED,0,1,0,0
286388,2026-04-08,ARI@NYM,1,complete,7,2,2252454,final,823646,LINKED,0,1,0,0
286387,2026-04-08,ATH@NYY,1,complete,3,2,2250174,final,823564,LINKED,0,1,0,0
286384,2026-04-08,ATL@LAA,1,complete,8,2,2250171,final,824050,LINKED,0,1,0,0
286378,2026-04-08,BAL@CWS,1,complete,5,3,2250165,final,824617,LINKED,0,1,0,0
286385,2026-04-08,CHC@TB,1,complete,6,2,2250172,final,823000,LINKED,0,1,0,0
286386,2026-04-08,CIN@MIA,1,complete,4,7,2250173,final,823885,LINKED,0,1,0,0
286389,2026-04-08,DET@MIN,1,complete,6,8,2250175,final,823726,LINKED,0,1,0,0
286381,2026-04-08,HOU@COL,1,complete,1,9,2250168,final,824374,LINKED,0,1,0,0
286376,2026-04-08,KC@CLE,1,complete,2,10,2250163,final,824455,LINKED,0,1,0,0
286380,2026-04-08,LAD@TOR,1,complete,3,4,2250167,final,822833,LINKED,0,1,0,0
286377,2026-04-08,MIL@BOS,1,complete,0,5,2250164,final,824779,LINKED,0,1,0,0
286382,2026-04-08,PHI@SF,1,complete,0,5,2250169,final,823234,LINKED,0,1,0,0
286375,2026-04-08,SD@PIT,1,complete,8,2,2250162,final,823403,LINKED,0,1,0,0
286379,2026-04-08,SEA@TEX,1,complete,0,3,2250166,final,822915,LINKED,0,1,0,0
286383,2026-04-08,STL@WSH,1,complete,6,1,2250170,final,822753,LINKED,0,1,0,0
286453,2026-04-09,ARI@NYM,1,complete,7,1,2252459,final,823645,LINKED,0,1,0,0
286451,2026-04-09,ATH@NYY,1,complete,1,0,2250177,final,823565,LINKED,0,1,0,0
286450,2026-04-09,CIN@MIA,1,complete,1,8,2250176,final,823884,LINKED,0,1,0,0
286455,2026-04-09,COL@SD,1,complete,3,7,2250180,final,823319,LINKED,0,1,0,0
286454,2026-04-09,CWS@KC,1,complete,2,0,2250179,final,824130,LINKED,0,1,0,0
286452,2026-04-09,DET@MIN,1,complete,1,3,2250178,final,823724,LINKED,0,1,0,0
286502,2026-04-10,ARI@PHI,1,complete,5,4,2252463,final,823482,LINKED,0,1,0,0
286506,2026-04-10,ATH@NYM,1,complete,4,0,2250185,final,823643,LINKED,0,1,0,0
286511,2026-04-10,BOS@STL,1,complete,2,3,2250191,final,823076,LINKED,0,1,0,0
286508,2026-04-10,CLE@ATL,1,complete,5,11,2250188,final,824941,LINKED,0,1,0,0
286513,2026-04-10,COL@SD,1,complete,2,5,2250192,final,823318,LINKED,0,1,0,0
286510,2026-04-10,CWS@KC,1,complete,0,2,2250189,final,824128,LINKED,0,1,0,0
286512,2026-04-10,HOU@SEA,1,complete,6,9,2250193,final,823156,LINKED,0,1,0,0
286503,2026-04-10,LAA@CIN,1,complete,10,2,2250183,final,824534,LINKED,0,1,0,0
286501,2026-04-10,MIA@DET,1,complete,0,2,2250182,final,824297,LINKED,0,1,0,0
286504,2026-04-10,MIN@TOR,1,complete,4,10,2250184,final,822829,LINKED,0,1,0,0
286505,2026-04-10,NYY@TB,1,complete,3,5,2250186,final,822997,LINKED,0,1,0,0
286500,2026-04-10,PIT@CHC,1,complete,2,0,2250181,final,824695,LINKED,0,1,0,0
286507,2026-04-10,SF@BAL,1,complete,6,3,2250187,final,824858,LINKED,0,1,0,0
286514,2026-04-10,TEX@LAD,1,complete,7,8,2250194,final,823968,LINKED,0,1,0,0
286509,2026-04-10,WSH@MIL,1,complete,7,3,2250190,final,823808,LINKED,0,1,0,0
286578,2026-04-11,ARI@PHI,1,complete,3,4,2252477,final,823480,LINKED,0,1,1,1
286584,2026-04-11,ATH@NYM,1,complete,11,6,2250199,final,823644,LINKED,0,1,1,1
286588,2026-04-11,BOS@STL,1,complete,7,1,2250204,final,823074,LINKED,0,1,1,1
286589,2026-04-11,CLE@ATL,1,complete,6,0,2250205,final,824939,LINKED,0,1,1,1
286590,2026-04-11,COL@SD,1,complete,5,9,2250206,final,823316,LINKED,0,1,0,0
286582,2026-04-11,CWS@KC,1,complete,0,2,2250200,final,824129,LINKED,0,1,1,1
286592,2026-04-11,HOU@SEA,1,complete,7,8,2250208,final,823155,LINKED,0,1,0,0
286583,2026-04-11,LAA@CIN,1,complete,3,7,2250198,final,824535,LINKED,0,1,1,1
286579,2026-04-11,MIA@DET,1,complete,1,6,2250195,final,824294,LINKED,0,1,1,1
286581,2026-04-11,MIN@TOR,1,complete,7,4,2250197,final,822830,LINKED,0,1,1,1
286585,2026-04-11,NYY@TB,1,complete,4,5,2250201,final,822996,LINKED,0,1,1,1
286580,2026-04-11,PIT@CHC,1,complete,4,3,2250196,final,824697,LINKED,0,1,1,1
286587,2026-04-11,SF@BAL,1,complete,2,6,2250203,final,824857,LINKED,0,1,1,1
286591,2026-04-11,TEX@LAD,1,complete,3,6,2250207,final,823967,LINKED,0,1,0,0
286586,2026-04-11,WSH@MIL,1,complete,3,1,2250202,final,823805,LINKED,0,1,1,1
286654,2026-04-12,ARI@PHI,1,complete,4,3,2252493,final,823479,LINKED,0,1,0,0
286659,2026-04-12,ATH@NYM,1,complete,1,0,2250212,final,823642,LINKED,0,1,0,0
286662,2026-04-12,BOS@STL,1,complete,9,3,2250217,final,823075,LINKED,0,1,0,0
286667,2026-04-12,CLE@ATL,1,complete,1,13,2250222,final,824938,LINKED,0,1,0,0
286666,2026-04-12,COL@SD,1,complete,2,7,2250219,final,823317,LINKED,0,1,0,0
286660,2026-04-12,CWS@KC,1,complete,6,5,2250215,final,824126,LINKED,0,1,0,0
286664,2026-04-12,HOU@SEA,1,complete,1,6,2250220,final,823154,LINKED,0,1,0,0
286656,2026-04-12,LAA@CIN,1,complete,9,6,2250211,final,824533,LINKED,0,1,0,0
286657,2026-04-12,MIA@DET,1,complete,2,8,2250213,final,824293,LINKED,0,1,0,0
286655,2026-04-12,MIN@TOR,1,complete,8,2,2250210,final,822828,LINKED,0,1,0,0
286658,2026-04-12,NYY@TB,1,complete,4,5,2250214,final,822998,LINKED,0,1,0,0
286663,2026-04-12,PIT@CHC,1,complete,6,7,2250218,final,824696,LINKED,0,1,0,0
286653,2026-04-12,SF@BAL,1,complete,2,6,2250209,final,824859,LINKED,0,1,0,0
286665,2026-04-12,TEX@LAD,1,complete,5,2,2250221,final,823966,LINKED,0,1,0,0
286661,2026-04-12,WSH@MIL,1,complete,8,6,2250216,final,823804,LINKED,0,1,0,0
286761,2026-04-13,ARI@BAL,1,complete,7,9,2252508,final,824856,LINKED,0,1,0,0
286766,2026-04-13,BOS@MIN,1,complete,6,13,2250228,final,823725,LINKED,0,1,0,0
286763,2026-04-13,CHC@PHI,1,complete,7,13,2250225,final,823481,LINKED,0,1,0,0
286767,2026-04-13,CLE@STL,1,complete,9,3,2250229,final,823073,LINKED,0,1,0,0
286760,2026-04-13,HOU@SEA,1,complete,2,6,2250223,final,823153,LINKED,0,1,0,0
286764,2026-04-13,LAA@NYY,1,complete,10,11,2250226,final,823563,LINKED,0,1,0,0
286765,2026-04-13,MIA@ATL,1,complete,10,4,2250227,final,824937,LINKED,0,1,0,0
286769,2026-04-13,NYM@LAD,1,complete,0,4,2250231,final,823964,LINKED,0,1,0,0
286768,2026-04-13,TEX@ATH,1,complete,8,1,2250230,final,825024,LINKED,0,1,0,0
286762,2026-04-13,WSH@PIT,1,complete,5,16,2250224,final,823400,LINKED,0,1,0,0
286820,2026-04-14,ARI@BAL,1,complete,4,3,2252517,final,824853,LINKED,0,1,0,0
286827,2026-04-14,BOS@MIN,1,complete,0,6,2250238,final,823723,LINKED,0,1,0,0
286821,2026-04-14,CHC@PHI,1,complete,10,4,2250235,final,823478,LINKED,0,1,0,0
286830,2026-04-14,CLE@STL,1,complete,5,6,2250241,final,823072,LINKED,0,1,0,0
286831,2026-04-14,COL@HOU,1,complete,6,7,2250242,final,824210,LINKED,0,1,0,0
286822,2026-04-14,KC@DET,1,complete,1,2,2250232,final,824292,LINKED,0,1,0,0
286825,2026-04-14,LAA@NYY,1,complete,7,1,2250236,final,823562,LINKED,0,1,0,0
286826,2026-04-14,MIA@ATL,1,complete,5,6,2250237,final,824935,LINKED,0,1,0,0
286834,2026-04-14,NYM@LAD,1,complete,1,2,2250245,final,823965,LINKED,0,1,0,0
286832,2026-04-14,SEA@SD,1,complete,1,4,2250243,final,823315,LINKED,0,1,0,0
286823,2026-04-14,SF@CIN,1,complete,1,2,2250234,final,824531,LINKED,0,1,0,0
286829,2026-04-14,TB@CWS,1,complete,8,5,2250239,final,824616,LINKED,0,1,0,0
286833,2026-04-14,TEX@ATH,1,complete,1,2,2250244,final,825022,LINKED,0,1,0,0
286828,2026-04-14,TOR@MIL,1,complete,9,7,2250240,final,823802,LINKED,0,1,0,0
286824,2026-04-14,WSH@PIT,1,complete,5,4,2250233,final,823398,LINKED,0,1,0,0
286879,2026-04-15,ARI@BAL,1,complete,8,5,2252532,final,824855,LINKED,0,1,0,0
286881,2026-04-15,BOS@MIN,1,complete,9,5,2250247,final,823722,LINKED,0,1,0,0
286885,2026-04-15,CHC@PHI,1,complete,11,2,2250251,final,823477,LINKED,0,1,0,0
286880,2026-04-15,CLE@STL,1,complete,3,5,2250246,final,823071,LINKED,0,1,0,0
286890,2026-04-15,COL@HOU,1,complete,1,3,2250256,final,824209,LINKED,0,1,0,0
286884,2026-04-15,KC@DET,1,complete,1,2,2250248,final,824291,LINKED,0,1,0,0
286886,2026-04-15,LAA@NYY,1,complete,4,5,2250252,final,823561,LINKED,0,1,0,0
286887,2026-04-15,MIA@ATL,1,complete,3,6,2250253,final,824936,LINKED,0,1,0,0
286893,2026-04-15,NYM@LAD,1,complete,2,8,2250259,final,823963,LINKED,0,1,0,0
286892,2026-04-15,SEA@SD,1,complete,6,7,2250257,final,823314,LINKED,0,1,0,0
286883,2026-04-15,SF@CIN,1,complete,3,8,2250250,final,824532,LINKED,0,1,0,0
286889,2026-04-15,TB@CWS,1,complete,8,3,2250254,final,824615,LINKED,0,1,0,0
286891,2026-04-15,TEX@ATH,1,complete,5,6,2250258,final,825021,LINKED,0,1,0,0
286888,2026-04-15,TOR@MIL,1,complete,1,2,2250255,final,823803,LINKED,0,1,0,0
286882,2026-04-15,WSH@PIT,1,complete,0,2,2250249,final,823399,LINKED,0,1,0,0
286955,2026-04-16,BAL@CLE,1,complete,2,4,2250267,final,824453,LINKED,0,1,1,1
286956,2026-04-16,COL@HOU,1,complete,3,2,2250268,final,824208,LINKED,0,1,0,0
286950,2026-04-16,KC@DET,1,complete,9,10,2250262,final,824289,LINKED,0,1,1,1
286951,2026-04-16,LAA@NYY,1,complete,11,4,2250263,final,823560,LINKED,0,1,1,1
286957,2026-04-16,SEA@SD,1,complete,2,5,2250269,final,823313,LINKED,0,1,0,0
286949,2026-04-16,SF@CIN,1,complete,3,0,2250261,final,824530,LINKED,0,1,1,1
286953,2026-04-16,TB@CWS,1,complete,5,3,2250265,final,824614,LINKED,0,1,1,1
286954,2026-04-16,TEX@ATH,1,complete,9,6,2250266,final,825023,LINKED,0,1,1,1
286952,2026-04-16,TOR@MIL,1,complete,1,2,2250264,final,823801,LINKED,0,1,1,1
286948,2026-04-16,WSH@PIT,1,complete,8,7,2250260,final,823396,LINKED,0,1,1,1
