id,gamePk,date,month,away,home,venue,game_no,dh,start_et,local_hour,day_night,fav,fav_src,away_ml,home_ml,book_total,line_src,bucket,hand,away_sp,home_sp,actual_away,actual_home,actual_total,away_won,quarantined,live_proj_pure,live_proj_rule,live_proj_src,live_p_away,p1_proj,p1_p_away,p2_proj,p2_p_away,se_live_pure,se_live_rule,se_p1,se_p2,brier_live,brier_p1,brier_p2,hit_live,hit_p1,hit_p2
2250716,824842,2026-05-22,2026-05,DET,BAL,Oriole Park at Camden Yards,1,N,7:15 PM ET,19.25,night,home_fav,games,109,-131,8.0,games,8-9,R-L,Jack Flaherty,Keegan Akin,4.0,7.0,11.0,0.0,0,10.0,10.0,modelProjTotal,0.4322,9.8,0.3869,10.247,0.44274,-1.0,-1.0,-1.2,-0.753,0.1868,0.14969,0.19602,1.0,1.0,1.0
2250717,824922,2026-05-22,2026-05,WSH,ATL,Truist Park,1,N,7:15 PM ET,19.25,night,home_fav,games,158,-193,8.5,games,8-9,L-R,Richard Lovelady,Bryce Elder,4.0,5.0,9.0,0.0,0,8.6,8.6,modelProjTotal,0.2764,8.27,0.3436,8.647,0.41984,-0.4,-0.4,-0.73,-0.353,0.0764,0.11806,0.17627,1.0,1.0,1.0
2250718,824110,2026-05-22,2026-05,SEA,KC,Kauffman Stadium,1,N,7:40 PM ET,18.67,night,away_fav,games,-121,100,8.0,games,8-9,R-L,Logan Gilbert,Noah Cameron,2.0,0.0,2.0,1.0,0,8.25,8.25,modelProjTotal,0.46140000000000003,9.11,0.4647,9.526,0.48234,6.25,6.25,7.11,7.526,0.29009,0.28655,0.26797,0.0,0.0,0.0
2250719,823788,2026-05-22,2026-05,LAD,MIL,American Family Field,1,N,7:40 PM ET,18.67,night,home_fav,games,-107,-112,8.5,games,8-9,L-R,Justin Wrobleski,Logan Henderson,1.0,5.0,6.0,0.0,0,7.42,7.42,modelProjTotal,0.48700000000000004,7.71,0.4822,8.062,0.4911,1.42,1.42,1.71,2.062,0.23717,0.23252,0.24118,1.0,1.0,1.0
2250720,824029,2026-05-22,2026-05,TEX,LAA,Angel Stadium,1,N,9:38 PM ET,18.63,night,away_fav,games,-163,135,7.5,games,<8,R-R,Jacob deGrom,Grayson Rodriguez,6.0,9.0,15.0,0.0,0,7.75,7.75,modelProjTotal,0.5093,8.03,0.4992,8.396,0.4996,-7.25,-7.25,-6.97,-6.604,0.25939,0.2492,0.2496,0.0,1.0,1.0
2250721,823298,2026-05-22,2026-05,ATH,SD,Petco Park,1,N,9:40 PM ET,18.67,night,home_fav,games,104,-126,7.5,games,<8,L-R,Jeffrey Springs,Walker Buehler,3.0,7.0,10.0,0.0,0,7.54,7.54,modelProjTotal,0.4927,7.82,0.4601,8.177,0.48003,-2.46,-2.46,-2.18,-1.823,0.24275,0.21169,0.23043,1.0,1.0,1.0
2250722,823223,2026-05-22,2026-05,CWS,SF,Oracle Park,1,N,10:15 PM ET,19.25,night,away_fav,games,-118,-102,7.5,games,<8,R-R,Davis Martin,Trevor McDonald,9.0,4.0,13.0,1.0,0,6.83,6.83,modelProjTotal,0.4501,7.11,0.4382,7.435,0.469,-6.17,-6.17,-5.89,-5.565,0.30239,0.31562,0.28196,0.0,0.0,0.0
2250724,824674,2026-05-23,2026-05,HOU,CHC,Wrigley Field,1,N,2:20 PM ET,13.33,day,home_fav,games,123,-149,7.0,games,<8,R-R,Peter Lambert,Shota Imanaga,3.0,0.0,3.0,1.0,0,8.57,8.57,modelProjTotal,0.49119999999999997,9.02,0.5119,9.432,0.50595,5.57,5.57,6.02,6.432,0.25888,0.23824,0.24409,0.0,1.0,1.0
2250725,822814,2026-05-23,2026-05,PIT,TOR,Rogers Centre,1,N,3:07 PM ET,15.12,day,away_fav,games,-149,123,7.5,games,<8,R-L,Mitch Keller,Dylan Cease,2.0,5.0,7.0,0.0,0,7.98,7.98,modelProjTotal,0.56,8.02,0.5449,8.386,0.52248,0.98,0.98,1.02,1.386,0.3136,0.29692,0.27299,0.0,0.0,0.0
2250726,824840,2026-05-24,2026-05,DET,BAL,Oriole Park at Camden Yards,2,S,4:05 PM ET,16.08,day,home_fav,games,104,-126,8.0,games,8-9,R-L,Troy Melton,Trevor Rogers,4.0,1.0,5.0,1.0,1,9.25,9.25,modelProjTotal,0.5666,9.67,0.5626,10.111,0.5314,4.25,4.25,4.67,5.111,0.18784,0.19132,0.21959,1.0,1.0,1.0
2250727,823458,2026-05-23,2026-05,CLE,PHI,Citizens Bank Park,1,N,4:05 PM ET,16.08,day,home_fav,games,138,-167,7.0,games,<8,R-R,Parker Messick,Andrew Painter,0.0,3.0,3.0,0.0,0,8.48,8.48,modelProjTotal,0.3299,8.91,0.3145,9.317,0.40388,5.48,5.48,5.91,6.317,0.10883,0.09891,0.16312,1.0,1.0,1.0
2250728,823222,2026-05-23,2026-05,CWS,SF,Oracle Park,1,N,4:05 PM ET,13.08,day,home_fav,games,-103,-117,9.0,games,8-9,L-R,Noah Schultz,Robbie Ray,3.0,10.0,13.0,0.0,0,7.94,7.94,modelProjTotal,0.49810000000000004,8.18,0.4753,8.553,0.48765,-5.06,-5.06,-4.82,-4.447,0.2481,0.22591,0.2378,1.0,1.0,1.0
2250729,824109,2026-05-23,2026-05,SEA,KC,Kauffman Stadium,1,N,4:10 PM ET,15.17,day,away_fav,games,-126,105,8.5,games,8-9,R-R,Bryan Woo,Seth Lugo,0.0,5.0,5.0,0.0,0,7.84,7.84,modelProjTotal,0.43799999999999994,8.46,0.4212,8.846,0.46038,2.84,2.84,3.46,3.846,0.19184,0.17741,0.21195,1.0,1.0,1.0
2250730,824760,2026-05-23,2026-05,MIN,BOS,Fenway Park,1,N,4:10 PM ET,16.17,day,home_fav,games,108,-131,7.5,games,<8,R-L,Bailey Ober,Sonny Gray,4.0,2.0,6.0,1.0,0,7.04,7.04,modelProjTotal,0.44630000000000003,7.67,0.411,8.02,0.45517,1.04,1.04,1.67,2.02,0.30658,0.34692,0.29684,0.0,0.0,0.0
2250731,824920,2026-05-23,2026-05,WSH,ATL,Truist Park,1,N,4:10 PM ET,16.17,day,home_fav,games,143,-173,8.5,games,8-9,R-R,Foster Griffin,Martin Perez,2.0,0.0,2.0,1.0,0,8.69,8.69,modelProjTotal,0.3607,9.41,0.3594,9.839,0.4283,6.69,6.69,7.41,7.839,0.4087,0.41037,0.32684,0.0,0.0,0.0
2250732,823862,2026-05-23,2026-05,NYM,MIA,loanDepot park,1,N,4:10 PM ET,16.17,day,home_fav,games,-105,-115,8.0,games,8-9,R-R,Christian Scott,Tyler Phillips,1.0,4.0,5.0,0.0,0,7.71,7.71,modelProjTotal,0.4044,7.84,0.4183,8.198,0.4589,2.71,2.71,2.84,3.198,0.16354,0.17497,0.21059,1.0,1.0,1.0
2250733,824516,2026-05-23,2026-05,STL,CIN,Great American Ball Park,2,S,7:15 PM ET,19.25,night,home_fav,games,-106,-114,10.0,games,>9,UNK,Brycen Mautz,Brady Singer,6.0,7.0,13.0,0.0,0,10.14,10.14,modelProjTotal,0.5177,10.88,0.5542,11.377,0.52716,-2.86,-2.86,-2.12,-1.623,0.26801,0.30714,0.2779,0.0,0.0,0.0
2250734,823787,2026-05-23,2026-05,LAD,MIL,American Family Field,1,N,7:15 PM ET,18.25,night,away_fav,games,-119,-102,8.5,games,8-9,R-L,Y. Yamamoto,Brandon Sproat,11.0,3.0,14.0,1.0,0,8.82,8.82,modelProjTotal,0.4175,9.24,0.4226,9.662,0.46109,-5.18,-5.18,-4.76,-4.338,0.33931,0.33339,0.29042,0.0,0.0,0.0
2250735,823300,2026-05-23,2026-05,ATH,SD,Petco Park,1,N,9:40 PM ET,18.67,night,away_fav,games,-121,100,8.0,games,8-9,R-R,Jacob Lopez,Michael King,0.0,2.0,2.0,0.0,0,7.22,7.22,modelProjTotal,0.4779,7.4,0.4653,7.738,0.48264,5.22,5.22,5.4,5.738,0.22839,0.2165,0.23294,1.0,1.0,1.0
2250736,824030,2026-05-23,2026-05,TEX,LAA,Angel Stadium,1,N,10:05 PM ET,19.08,night,away_fav,games,-149,123,7.5,games,<8,R-R,MacKenzie Gore,Reid Detmers,2.0,5.0,7.0,0.0,0,8.05,8.05,modelProjTotal,0.4781,8.05,0.4468,8.417,0.47334,1.05,1.05,1.05,1.417,0.22858,0.19963,0.22405,1.0,1.0,1.0
2250737,822813,2026-05-24,2026-05,PIT,TOR,Rogers Centre,1,N,12:15 PM ET,12.25,day,home_fav,games,145,-176,7.5,games,<8,R-R,Mitch Keller,Dylan Cease,4.0,1.0,5.0,1.0,0,8.08,8.08,modelProjTotal,0.46509999999999996,8.35,0.448,8.731,0.47395,3.08,3.08,3.35,3.731,0.28612,0.3047,0.27673,0.0,0.0,0.0
2250738,824839,2026-05-24,2026-05,DET,BAL,Oriole Park at Camden Yards,1,S,1:35 PM ET,13.58,day,home_fav,games,106,-127,8.0,games,8-9,L-R,Framber Valdez,Brandon Young,3.0,5.0,8.0,0.0,1,9.42,9.42,modelProjTotal,0.5678,10.06,0.4486,10.519,0.47425,1.42,1.42,2.06,2.519,0.3224,0.20124,0.22491,0.0,1.0,1.0
2250739,824759,2026-05-24,2026-05,MIN,BOS,Fenway Park,1,N,1:35 PM ET,13.58,day,home_fav,games,144,-175,7.0,games,<8,R-R,Bailey Ober,Sonny Gray,6.0,5.0,11.0,1.0,0,6.87,6.87,modelProjTotal,0.4757,7.8,0.4566,8.156,0.47827,-4.13,-4.13,-3.2,-2.844,0.27489,0.29528,0.2722,0.0,0.0,0.0
2250740,823459,2026-05-24,2026-05,CLE,PHI,Citizens Bank Park,1,N,1:35 PM ET,13.58,day,away_fav,games,-115,-105,7.0,games,<8,L-R,Parker Messick,Andrew Painter,3.0,1.0,4.0,1.0,0,8.74,8.74,modelProjTotal,0.5188,9.36,0.5159,9.787,0.50795,4.74,4.74,5.36,5.787,0.23155,0.23435,0.24211,1.0,1.0,1.0
2250741,823544,2026-05-24,2026-05,TB,NYY,Yankee Stadium,1,N,1:35 PM ET,13.58,day,home_fav,games,117,-141,7.0,games,<8,R-L,Drew Rasmussen,Ryan Weathers,0.0,2.0,2.0,0.0,0,8.41,8.41,modelProjTotal,0.4133,8.16,0.4053,8.532,0.45225,6.41,6.41,6.16,6.532,0.17082,0.16427,0.20453,1.0,1.0,1.0
2250743,823861,2026-05-24,2026-05,NYM,MIA,loanDepot park,1,N,1:40 PM ET,13.67,day,home_fav,games,108,-131,7.5,games,<8,R-R,Christian Scott,Tyler Phillips,0.0,4.0,4.0,0.0,1,7.78,7.78,modelProjTotal,0.3978,8.05,0.4136,8.417,0.4565,3.78,3.78,4.05,4.417,0.15824,0.17106,0.20839,1.0,1.0,1.0
2250744,824108,2026-05-24,2026-05,SEA,KC,Kauffman Stadium,1,N,2:10 PM ET,13.17,day,away_fav,games,-127,106,8.5,games,8-9,R-R,Bryan Woo,Seth Lugo,6.0,8.0,14.0,0.0,0,8.19,8.19,modelProjTotal,0.5188,8.73,0.4982,9.128,0.4991,-5.81,-5.81,-5.27,-4.872,0.26915,0.2482,0.2491,0.0,1.0,1.0
2250745,823786,2026-05-24,2026-05,LAD,MIL,American Family Field,1,N,2:10 PM ET,13.17,day,away_fav,games,-149,124,8.0,games,8-9,R-R,Yoshinobu Yamamoto,Brandon Sproat,5.0,1.0,6.0,1.0,0,8.75,8.75,modelProjTotal,0.5072,8.77,0.5139,9.17,0.50695,2.75,2.75,2.77,3.17,0.24285,0.23629,0.2431,1.0,1.0,1.0
2250746,824676,2026-05-24,2026-05,HOU,CHC,Wrigley Field,1,N,2:20 PM ET,13.33,day,home_fav,games,144,-175,7.0,games,<8,R-L,Peter Lambert,Shota Imanaga,8.0,5.0,13.0,1.0,0,7.46,7.46,modelProjTotal,0.44310000000000005,7.9,0.461,8.261,0.48048,-5.54,-5.54,-5.1,-4.739,0.31014,0.29052,0.2699,0.0,0.0,0.0
2250747,823220,2026-05-24,2026-05,CWS,SF,Oracle Park,1,N,4:05 PM ET,13.08,day,home_fav,games,103,-124,8.0,games,8-9,L-L,Noah Schultz,Robbie Ray,5.0,8.0,13.0,0.0,0,8.35,8.35,modelProjTotal,0.5152,8.23,0.4583,8.606,0.47913,-4.65,-4.65,-4.77,-4.394,0.26543,0.21004,0.22957,0.0,1.0,1.0
2250748,823297,2026-05-24,2026-05,ATH,SD,Petco Park,1,N,4:10 PM ET,13.17,day,home_fav,games,149,-181,7.5,games,<8,R-R,Luis Medina,Michael King,5.0,2.0,7.0,1.0,0,7.51,7.51,modelProjTotal,0.38670000000000004,7.46,0.3796,7.8,0.43894,0.51,0.51,0.46,0.8,0.37614,0.3849,0.31479,0.0,0.0,0.0
2250749,824921,2026-05-24,2026-05,WSH,ATL,Truist Park,1,N,4:10 PM ET,16.17,day,home_fav,games,130,-157,8.0,games,8-9,L-L,Foster Griffin,Martín Pérez,2.0,1.0,3.0,1.0,0,7.86,7.86,modelProjTotal,0.4263,8.12,0.4026,8.491,0.45086,4.86,4.86,5.12,5.491,0.32913,0.35689,0.30155,0.0,0.0,0.0
2250750,824028,2026-05-24,2026-05,TEX,LAA,Angel Stadium,1,N,7:20 PM ET,16.33,day,home_fav,games,104,-125,7.5,games,<8,L-L,MacKenzie Gore,Reid Detmers,1.0,2.0,3.0,0.0,,8.63,8.63,modelProjTotal,0.4097,8.92,0.4495,9.327,0.4747,5.63,5.63,5.92,6.327,0.16785,0.20205,0.22534,1.0,1.0,1.0
2250751,824838,2026-05-25,2026-05,TB,BAL,Oriole Park at Camden Yards,1,N,1:35 PM ET,13.58,day,away_fav,games,-114,-105,7.5,games,<8,L-R,Shane McClanahan,Kyle Bradish,7.0,9.0,16.0,0.0,1,8.24,8.24,modelProjTotal,0.5249,8.75,0.5181,9.149,0.50905,-7.76,-7.76,-7.25,-6.851,0.27552,0.26843,0.25913,0.0,0.0,0.0
2250752,824598,2026-05-25,2026-05,MIN,CWS,Rate Field,1,N,2:10 PM ET,13.17,day,home_fav,games,-107,-112,8.0,games,8-9,R-L,Zebby Matthews,Anthony Kay,1.0,3.0,4.0,0.0,1,8.0,8.0,modelProjTotal,0.5354,7.54,0.5307,7.884,0.51535,4.0,4.0,3.54,3.884,0.28665,0.28164,0.26559,0.0,0.0,0.0
2250753,823784,2026-05-25,2026-05,STL,MIL,American Family Field,1,N,2:10 PM ET,13.17,day,home_fav,games,183,-225,7.5,games,<8,L-R,Matthew Liberatore,Jacob Misiorowski,1.0,5.0,6.0,0.0,1,7.81,7.81,modelProjTotal,0.3357,7.86,0.3152,8.219,0.40427,1.81,1.81,1.86,2.219,0.11269,0.09935,0.16343,1.0,1.0,1.0
2250754,824107,2026-05-25,2026-05,NYY,KC,Kauffman Stadium,1,N,3:40 PM ET,14.67,day,away_fav,games,-137,114,8.5,games,8-9,R-R,Will Warren,Michael Wacha,4.0,3.0,7.0,1.0,0,7.89,7.89,modelProjTotal,0.4325,8.51,0.4169,8.898,0.45819,0.89,0.89,1.51,1.898,0.32206,0.34001,0.29356,0.0,0.0,0.0
2250755,823625,2026-05-25,2026-05,CIN,NYM,Citi Field,1,N,4:10 PM ET,16.17,day,home_fav,games,113,-136,7.5,games,<8,L-R,Nick Lodolo,Nolan McLean,7.0,2.0,9.0,1.0,0,8.64,8.64,modelProjTotal,0.36719999999999997,9.36,0.3553,9.787,0.42612,-0.36,-0.36,0.36,0.787,0.40044,0.41564,0.32934,0.0,0.0,0.0
2250756,824437,2026-05-25,2026-05,WSH,CLE,Progressive Field,1,N,6:10 PM ET,18.17,night,home_fav,games,144,-175,8.5,games,8-9,L-R,PJ Poulin,Tanner Bibee,10.0,2.0,12.0,1.0,0,7.97,7.97,modelProjTotal,0.373,7.74,0.4188,8.093,0.45916,-4.03,-4.03,-4.26,-3.907,0.39313,0.33779,0.29251,0.0,0.0,0.0
2250757,823380,2026-05-25,2026-05,CHC,PIT,PNC Park,1,N,6:40 PM ET,18.67,night,away_fav,games,-125,104,8.0,games,8-9,R-R,Ben Brown,Carmen Mlodzinski,1.0,2.0,3.0,0.0,1,8.36,8.36,modelProjTotal,0.49520000000000003,8.6,0.5099,8.993,0.50495,5.36,5.36,5.6,5.993,0.24522,0.26,0.25497,1.0,0.0,0.0
2250758,823296,2026-05-25,2026-05,PHI,SD,Petco Park,1,N,6:40 PM ET,15.67,day,away_fav,games,-120,100,7.0,games,<8,L-R,Jesús Luzardo,Griffin Canning,3.0,0.0,3.0,1.0,0,7.81,7.81,modelProjTotal,0.5495,8.57,0.5445,8.961,0.52228,4.81,4.81,5.57,5.961,0.20295,0.20748,0.22822,1.0,1.0,1.0
2250759,822899,2026-05-25,2026-05,HOU,TEX,Globe Life Field,1,N,7:05 PM ET,18.08,night,home_fav,games,102,-123,8.0,games,8-9,R-R,Tatsuya Imai,Kumar Rocker,9.0,0.0,9.0,1.0,1,7.44,7.44,modelProjTotal,0.3746,8.75,0.386,9.149,0.44228,-1.56,-1.56,-0.25,0.149,0.39113,0.377,0.31105,0.0,0.0,0.0
2250760,822812,2026-05-25,2026-05,MIA,TOR,Rogers Centre,1,N,7:07 PM ET,19.12,night,home_fav,games,129,-156,7.5,games,<8,R-R,Janson Junk,Trey Yesavage,8.0,2.0,10.0,1.0,0,8.21,8.21,modelProjTotal,0.38079999999999997,8.55,0.3497,8.94,0.42312,-1.79,-1.79,-1.45,-1.06,0.38341,0.42289,0.33279,0.0,0.0,0.0
2250761,823948,2026-05-25,2026-05,COL,LAD,Dodger Stadium,1,N,9:10 PM ET,18.17,night,home_fav,games,257,-326,8.5,games,8-9,R-R,Tanner Gordon,Emmet Sheehan,3.0,5.0,8.0,0.0,0,9.13,9.13,modelProjTotal,0.3392,10.25,0.3928,10.718,0.4458,1.13,1.13,2.25,2.718,0.11506,0.15429,0.19874,1.0,1.0,1.0
2250762,825005,2026-05-25,2026-05,SEA,ATH,Sutter Health Park,1,N,9:40 PM ET,18.67,night,away_fav,games,-115,-105,10.5,games,>9,R-R,Luis Castillo,Aaron Civale,9.0,2.0,11.0,1.0,0,11.18,11.18,modelProjTotal,0.40299999999999997,11.87,0.4297,12.412,0.4647,0.18,0.18,0.87,1.412,0.35641,0.32524,0.28655,0.0,0.0,0.0
2250763,824434,2026-05-26,2026-05,WSH,CLE,Progressive Field,1,N,6:10 PM ET,18.17,night,home_fav,games,109,-132,7.5,games,<8,R-L,Cade Cavalli,Joey Cantillo,6.0,3.0,9.0,1.0,0,7.84,7.84,modelProjTotal,0.4395,8.21,0.4262,8.585,0.46292,-1.16,-1.16,-0.79,-0.415,0.31416,0.32925,0.28845,0.0,0.0,0.0
2250764,824837,2026-05-26,2026-05,TB,BAL,Oriole Park at Camden Yards,1,N,6:35 PM ET,18.58,night,away_fav,games,-112,-107,8.5,games,8-9,R-R,Steven Matz,Trey Gibson,1.0,6.0,7.0,0.0,0,9.3,9.3,modelProjTotal,0.46880000000000005,9.42,0.4698,9.85,0.4849,2.3,2.3,2.42,2.85,0.21977,0.22071,0.23513,1.0,1.0,1.0
2250765,824275,2026-05-26,2026-05,LAA,DET,Comerica Park,1,N,6:40 PM ET,18.67,night,home_fav,games,114,-137,9.0,games,8-9,R-R,Jose Soriano,Casey Mize,10.0,6.0,16.0,1.0,0,7.56,7.56,modelProjTotal,0.39049999999999996,7.97,0.3854,8.334,0.44196,-8.44,-8.44,-8.03,-7.666,0.37149,0.37773,0.31141,0.0,0.0,0.0
2250766,823379,2026-05-26,2026-05,CHC,PIT,PNC Park,1,N,6:40 PM ET,18.67,night,home_fav,games,114,-137,8.0,games,8-9,L-R,Jameson Taillon,Bubba Chandler,1.0,12.0,13.0,0.0,0,8.42,8.42,modelProjTotal,0.4039,9.4,0.3439,9.829,0.42,-4.58,-4.58,-3.6,-3.171,0.16314,0.11827,0.1764,1.0,1.0,1.0
2250767,824758,2026-05-26,2026-05,ATL,BOS,Fenway Park,1,N,6:45 PM ET,18.75,night,home_fav,games,-107,-112,8.0,games,8-9,R-L,Bryce Elder,Connelly Early,7.0,6.0,13.0,1.0,0,6.73,6.73,modelProjTotal,0.43689999999999996,7.59,0.3994,7.936,0.44921,-6.27,-6.27,-5.41,-5.064,0.31708,0.36072,0.30337,0.0,0.0,0.0
2250768,822811,2026-05-26,2026-05,MIA,TOR,Rogers Centre,1,N,7:07 PM ET,19.12,night,home_fav,games,105,-126,7.5,games,<8,R-R,Sandy Alcantara,Braydon Fisher,1.0,8.0,9.0,0.0,0,8.26,8.26,modelProjTotal,0.3922,8.36,0.3576,8.742,0.42734,-0.74,-0.74,-0.64,-0.258,0.15382,0.12788,0.18262,1.0,1.0,1.0
2250769,823624,2026-05-26,2026-05,CIN,NYM,Citi Field,1,N,7:10 PM ET,19.17,night,away_fav,games,-122,101,7.5,games,<8,R-L,Andrew Abbott,Jonah Tong,7.0,2.0,9.0,1.0,0,8.55,8.55,modelProjTotal,0.5655,9.13,0.5688,9.547,0.53454,-0.45,-0.45,0.13,0.547,0.18879,0.18593,0.21665,1.0,1.0,1.0
2250770,824597,2026-05-26,2026-05,MIN,CWS,Rate Field,1,N,7:40 PM ET,18.67,night,away_fav,games,-118,-102,7.5,games,<8,R-R,Connor Prielipp,David Sandlin,5.0,3.0,8.0,1.0,0,7.84,7.84,modelProjTotal,0.5089,7.66,0.5177,8.01,0.50885,-0.16,-0.16,-0.34,0.01,0.24118,0.23261,0.24123,1.0,1.0,1.0
2250771,824106,2026-05-26,2026-05,NYY,KC,Kauffman Stadium,1,N,7:40 PM ET,18.67,night,away_fav,games,-205,168,8.5,games,8-9,R-L,Gerrit Cole,Noah Cameron,15.0,1.0,16.0,1.0,0,7.95,7.95,modelProjTotal,0.5590999999999999,8.18,0.5241,8.553,0.51205,-8.05,-8.05,-7.82,-7.447,0.19439,0.22648,0.2381,1.0,1.0,1.0
2250772,823785,2026-05-26,2026-05,STL,MIL,American Family Field,1,N,7:40 PM ET,18.67,night,home_fav,games,178,-218,8.0,games,8-9,R-L,Michael McGreevy,Kyle Harrison,0.0,6.0,6.0,0.0,0,7.45,7.45,modelProjTotal,0.4251,7.52,0.4194,7.863,0.45946,1.45,1.45,1.52,1.863,0.18071,0.1759,0.2111,1.0,1.0,1.0
2250773,822898,2026-05-26,2026-05,HOU,TEX,Globe Life Field,1,N,8:05 PM ET,19.08,night,home_fav,games,109,-132,8.0,games,8-9,R-R,Mike Burrows,Jacob deGrom,7.0,10.0,17.0,0.0,0,7.47,7.47,modelProjTotal,0.38689999999999997,8.73,0.3999,9.128,0.44947,-9.53,-9.53,-8.27,-7.872,0.14969,0.15992,0.20202,1.0,1.0,1.0
2250774,825004,2026-05-26,2026-05,SEA,ATH,Sutter Health Park,1,N,9:40 PM ET,18.67,night,home_fav,games,-108,-112,9.5,games,>9,R-L,Logan Gilbert,Jeffrey Springs,4.0,1.0,5.0,1.0,0,10.15,10.15,modelProjTotal,0.4736,10.25,0.4641,10.718,0.48204,5.15,5.15,5.25,5.718,0.2771,0.28719,0.26828,0.0,0.0,0.0
2250775,823294,2026-05-26,2026-05,PHI,SD,Petco Park,1,N,9:40 PM ET,18.67,night,home_fav,games,-109,-110,7.5,games,<8,R-R,C. Sanchez,Walker Buehler,4.0,3.0,7.0,1.0,0,7.64,7.64,modelProjTotal,0.3775,8.47,0.3794,8.857,0.43884,0.64,0.64,1.47,1.857,0.38751,0.38514,0.3149,0.0,0.0,0.0
2250776,823949,2026-05-26,2026-05,COL,LAD,Dodger Stadium,1,N,10:10 PM ET,19.17,night,home_fav,games,197,-244,9.0,games,8-9,L-L,Tomoyuki Sugano,Shohei Ohtani,6.0,15.0,21.0,0.0,0,9.74,9.74,modelProjTotal,0.32049999999999995,10.78,0.388,11.272,0.44332,-11.26,-11.26,-10.22,-9.728,0.10272,0.15054,0.19653,1.0,1.0,1.0
2250777,822809,2026-05-27,2026-05,MIA,TOR,Rogers Centre,1,N,1:07 PM ET,13.12,day,home_fav,games,129,-156,7.5,games,<8,R-R,Eury Pérez,Kevin Gausman,1.0,2.0,3.0,0.0,0,8.27,8.27,modelProjTotal,0.41979999999999995,8.55,0.3928,8.94,0.4458,5.27,5.27,5.55,5.94,0.17623,0.15429,0.19874,1.0,1.0,1.0
2250778,824432,2026-05-27,2026-05,WSH,CLE,Progressive Field,1,N,1:10 PM ET,13.17,day,home_fav,games,154,-188,8.0,games,8-9,L-R,PJ Poulin,Gavin Williams,2.0,3.0,5.0,0.0,0,8.12,8.12,modelProjTotal,0.3896,8.0,0.3927,8.365,0.44575,3.12,3.12,3.0,3.365,0.15179,0.15421,0.19869,1.0,1.0,1.0
2250779,823783,2026-05-27,2026-05,STL,MIL,American Family Field,1,N,1:40 PM ET,12.67,day,home_fav,games,148,-180,8.0,games,8-9,R-R,Dustin May,Chad Patrick,1.0,2.0,3.0,0.0,0,8.28,8.28,modelProjTotal,0.38299999999999995,8.3,0.3819,8.679,0.44014,5.28,5.28,5.3,5.679,0.14669,0.14585,0.19372,1.0,1.0,1.0
2250780,825003,2026-05-27,2026-05,SEA,ATH,Sutter Health Park,1,N,3:05 PM ET,12.08,day,away_fav,games,-120,-101,9.0,games,8-9,R-L,Logan Gilbert,Jeffrey Springs,9.0,1.0,10.0,1.0,0,9.62,9.62,modelProjTotal,0.4208,10.41,0.4578,10.885,0.47888,-0.38,-0.38,0.41,0.885,0.33547,0.29398,0.27157,0.0,0.0,0.0
2250781,823295,2026-05-27,2026-05,PHI,SD,Petco Park,1,N,4:10 PM ET,13.17,day,away_fav,games,-148,123,7.0,games,<8,L-R,Cristopher Sánchez,Walker Buehler,3.0,0.0,3.0,1.0,0,6.68,6.68,modelProjTotal,0.5064,7.43,0.5185,7.769,0.50925,3.68,3.68,4.43,4.769,0.24364,0.23184,0.24084,1.0,1.0,1.0
2250782,824836,2026-05-27,2026-05,TB,BAL,Oriole Park at Camden Yards,1,N,6:35 PM ET,18.58,night,away_fav,games,-125,104,9.5,games,>9,UNK,Steven Matz,Trey Gibson,2.0,11.0,13.0,0.0,0,9.13,9.13,modelProjTotal,0.4978,9.33,0.4623,9.756,0.48114,-3.87,-3.87,-3.67,-3.244,0.2478,0.21372,0.2315,1.0,1.0,1.0
2250783,824270,2026-05-27,2026-05,LAA,DET,Comerica Park,1,N,6:40 PM ET,18.67,night,home_fav,games,-107,-112,7.5,games,<8,R-R,José Soriano,Casey Mize,0.0,4.0,4.0,0.0,0,8.38,8.38,modelProjTotal,0.4901,7.28,0.3879,7.612,0.44326,4.38,4.38,3.28,3.612,0.2402,0.15047,0.19648,1.0,1.0,1.0
2250784,823376,2026-05-27,2026-05,CHC,PIT,PNC Park,1,N,6:40 PM ET,18.67,night,home_fav,games,104,-125,8.5,games,8-9,R-R,Jameson Taillon,Bubba Chandler,10.0,4.0,14.0,1.0,0,9.57,9.57,modelProjTotal,0.4229,9.57,0.4163,10.007,0.45788,-4.43,-4.43,-4.43,-3.993,0.33304,0.34071,0.29389,0.0,0.0,0.0
2250785,824756,2026-05-27,2026-05,ATL,BOS,Fenway Park,1,N,6:45 PM ET,18.75,night,home_fav,games,-105,-115,8.0,games,8-9,R-L,Bryce Elder,Connelly Early,0.0,8.0,8.0,0.0,0,6.3,6.3,modelProjTotal,0.4301,7.74,0.4759,8.093,0.48795,-1.7,-1.7,-0.26,0.093,0.18499,0.22648,0.2381,1.0,1.0,1.0
2250786,823626,2026-05-27,2026-05,CIN,NYM,Citi Field,1,N,7:10 PM ET,19.17,night,home_fav,games,100,-120,8.5,games,8-9,L-R,Andrew Abbott,Huascar Brazobán,2.0,4.0,6.0,0.0,1,7.85,7.85,modelProjTotal,0.374,8.3,0.3509,8.679,0.42376,1.85,1.85,2.3,2.679,0.13988,0.12313,0.17957,1.0,1.0,1.0
