game_id,date,month,teams,series,sub_market,pick,proj_odds_pick,proj_odds_opp,close_odds_pick,close_odds_opp,novig_proj_pick,novig_close_pick,closing_source,line_match,clv,stored_market,stored_clv,delta_vs_stored
2250283,2026-04-17,2026-04,CWS@ATH,p2,ML,HOME,-156,129,-156,129,0.582545,0.582545,proxy,1,0.000000,fg_ml_home,0.000000,0.000000
2250283,2026-04-17,2026-04,CWS@ATH,p2,RL,AWAY,123,-149,-149,123,0.428372,0.571628,proxy,1,0.143255,fg_rl_away,0.000000,0.143255
2250283,2026-04-17,2026-04,CWS@ATH,p2,TOTAL,UNDER,-115,-105,-115,-105,0.510834,0.510834,proxy,1,0.000000,fg_under,,
2252570,2026-04-17,2026-04,TOR@ARI,live,ML,AWAY,119,-143,119,-143,0.436917,0.436917,proxy,1,0.000000,fg_ml_away,0.000000,0.000000
2252570,2026-04-17,2026-04,TOR@ARI,live,RL,AWAY,139,-168,-168,139,0.400287,0.599713,proxy,1,0.199426,fg_rl_away,0.000000,0.199426
2252570,2026-04-17,2026-04,TOR@ARI,live,TOTAL,OVER,-121,100,-121,100,0.522678,0.522678,proxy,1,0.000000,fg_over,,
2252570,2026-04-17,2026-04,TOR@ARI,p1,ML,HOME,-143,119,-143,119,0.563083,0.563083,proxy,1,0.000000,fg_ml_home,0.000000,0.000000
2252570,2026-04-17,2026-04,TOR@ARI,p1,RL,AWAY,139,-168,-168,139,0.400287,0.599713,proxy,1,0.199426,fg_rl_away,0.000000,0.199426
2252570,2026-04-17,2026-04,TOR@ARI,p1,TOTAL,UNDER,100,-121,100,-121,0.477322,0.477322,proxy,1,0.000000,fg_under,,
2252570,2026-04-17,2026-04,TOR@ARI,p2,ML,HOME,-143,119,-143,119,0.563083,0.563083,proxy,1,0.000000,fg_ml_home,0.000000,0.000000
2252570,2026-04-17,2026-04,TOR@ARI,p2,RL,AWAY,139,-168,-168,139,0.400287,0.599713,proxy,1,0.199426,fg_rl_away,0.000000,0.199426
2252570,2026-04-17,2026-04,TOR@ARI,p2,TOTAL,UNDER,100,-121,100,-121,0.477322,0.477322,proxy,1,0.000000,fg_under,,
2250284,2026-04-18,2026-04,KC@NYY,live,ML,HOME,-168,139,-169,139,0.599713,0.600244,locked,1,0.000530,fg_ml_home,0.000500,0.000030
2250284,2026-04-18,2026-04,KC@NYY,live,RL,AWAY,129,-156,-156,129,0.417455,0.582545,locked,1,0.165090,fg_rl_away,0.000000,0.165090
2250284,2026-04-18,2026-04,KC@NYY,live,TOTAL,OVER,-112,-108,-107,-113,0.504330,0.493504,locked,1,-0.010826,fg_over,,
2250284,2026-04-18,2026-04,KC@NYY,p1,ML,HOME,-168,139,-169,139,0.599713,0.600244,locked,1,0.000530,fg_ml_home,0.000500,0.000030
2250284,2026-04-18,2026-04,KC@NYY,p1,RL,AWAY,129,-156,-156,129,0.417455,0.582545,locked,1,0.165090,fg_rl_away,0.000000,0.165090
2250284,2026-04-18,2026-04,KC@NYY,p1,TOTAL,OVER,-112,-108,-107,-113,0.504330,0.493504,locked,1,-0.010826,fg_over,,
2250284,2026-04-18,2026-04,KC@NYY,p2,ML,HOME,-168,139,-169,139,0.599713,0.600244,locked,1,0.000530,fg_ml_home,0.000500,0.000030
2250284,2026-04-18,2026-04,KC@NYY,p2,RL,AWAY,129,-156,-156,129,0.417455,0.582545,locked,1,0.165090,fg_rl_away,0.000000,0.165090
2250284,2026-04-18,2026-04,KC@NYY,p2,TOTAL,OVER,-112,-108,-107,-113,0.504330,0.493504,locked,1,-0.010826,fg_over,,
2250285,2026-04-18,2026-04,CIN@MIN,live,ML,HOME,-131,109,-131,109,0.542384,0.542384,locked,1,0.000000,fg_ml_home,0.000000,0.000000
2250285,2026-04-18,2026-04,CIN@MIN,live,RL,AWAY,159,-194,-194,159,0.369133,0.630867,locked,1,0.261733,fg_rl_away,0.000000,0.261733
2250285,2026-04-18,2026-04,CIN@MIN,live,TOTAL,OVER,-115,-105,-118,-102,0.510834,0.517364,locked,1,0.006530,fg_over,,
2250285,2026-04-18,2026-04,CIN@MIN,p1,ML,HOME,-131,109,-131,109,0.542384,0.542384,locked,1,0.000000,fg_ml_home,0.000000,0.000000
2250285,2026-04-18,2026-04,CIN@MIN,p1,RL,AWAY,159,-194,-194,159,0.369133,0.630867,locked,1,0.261733,fg_rl_away,0.000000,0.261733
2250285,2026-04-18,2026-04,CIN@MIN,p1,TOTAL,OVER,-115,-105,-118,-102,0.510834,0.517364,locked,1,0.006530,fg_over,,
2250285,2026-04-18,2026-04,CIN@MIN,p2,ML,HOME,-131,109,-131,109,0.542384,0.542384,locked,1,0.000000,fg_ml_home,0.000000,0.000000
2250285,2026-04-18,2026-04,CIN@MIN,p2,RL,AWAY,159,-194,-194,159,0.369133,0.630867,locked,1,0.261733,fg_rl_away,0.000000,0.261733
2250285,2026-04-18,2026-04,CIN@MIN,p2,TOTAL,OVER,-115,-105,-118,-102,0.510834,0.517364,locked,1,0.006530,fg_over,,
2250286,2026-04-18,2026-04,NYM@CHC,live,ML,HOME,-118,-102,-118,-102,0.517364,0.517364,locked,1,0.000000,fg_ml_home,0.000000,0.000000
2250286,2026-04-18,2026-04,NYM@CHC,live,RL,HOME,148,-180,-179,147,0.385463,0.613107,locked,1,0.227645,fg_rl_home,-0.001400,0.229045
2250286,2026-04-18,2026-04,NYM@CHC,live,TOTAL,UNDER,-118,-102,-118,-102,0.517364,0.517364,locked,1,0.000000,fg_under,,
2250286,2026-04-18,2026-04,NYM@CHC,p1,ML,HOME,-118,-102,-118,-102,0.517364,0.517364,locked,1,0.000000,fg_ml_home,0.000000,0.000000
2250286,2026-04-18,2026-04,NYM@CHC,p1,RL,HOME,148,-180,-179,147,0.385463,0.613107,locked,1,0.227645,fg_rl_home,-0.001400,0.229045
2250286,2026-04-18,2026-04,NYM@CHC,p1,TOTAL,UNDER,-118,-102,-118,-102,0.517364,0.517364,locked,1,0.000000,fg_under,,
2250286,2026-04-18,2026-04,NYM@CHC,p2,ML,HOME,-118,-102,-118,-102,0.517364,0.517364,locked,1,0.000000,fg_ml_home,0.000000,0.000000
2250286,2026-04-18,2026-04,NYM@CHC,p2,RL,HOME,148,-180,-179,147,0.385463,0.613107,locked,1,0.227645,fg_rl_home,-0.001400,0.229045
2250286,2026-04-18,2026-04,NYM@CHC,p2,TOTAL,UNDER,-118,-102,-118,-102,0.517364,0.517364,locked,1,0.000000,fg_under,,
2250287,2026-04-18,2026-04,SF@WSH,live,ML,AWAY,-115,-105,-115,-105,0.510834,0.510834,locked,1,0.000000,fg_ml_away,0.000000,0.000000
2250287,2026-04-18,2026-04,SF@WSH,live,RL,HOME,140,-169,-169,140,0.398755,0.601245,locked,1,0.202490,fg_rl_home,0.000000,0.202490
2250287,2026-04-18,2026-04,SF@WSH,live,TOTAL,UNDER,-115,-105,-115,-105,0.510834,0.510834,locked,1,0.000000,fg_under,,
2250287,2026-04-18,2026-04,SF@WSH,p1,ML,HOME,-105,-115,-105,-115,0.489166,0.489166,locked,1,0.000000,fg_ml_home,0.000000,0.000000
2250287,2026-04-18,2026-04,SF@WSH,p1,RL,HOME,140,-169,-169,140,0.398755,0.601245,locked,1,0.202490,fg_rl_home,0.000000,0.202490
2250287,2026-04-18,2026-04,SF@WSH,p1,TOTAL,OVER,-105,-115,-105,-115,0.489166,0.489166,locked,1,0.000000,fg_over,,
2250287,2026-04-18,2026-04,SF@WSH,p2,ML,HOME,-105,-115,-105,-115,0.489166,0.489166,locked,1,0.000000,fg_ml_home,0.000000,0.000000
2250287,2026-04-18,2026-04,SF@WSH,p2,RL,HOME,140,-169,-169,140,0.398755,0.601245,locked,1,0.202490,fg_rl_home,0.000000,0.202490
2250287,2026-04-18,2026-04,SF@WSH,p2,TOTAL,OVER,-105,-115,-105,-115,0.489166,0.489166,locked,1,0.000000,fg_over,,
2250288,2026-04-18,2026-04,TB@PIT,live,ML,HOME,-161,133,-161,133,0.589707,0.589707,locked,1,0.000000,fg_ml_home,0.000000,0.000000
2250288,2026-04-18,2026-04,TB@PIT,live,RL,AWAY,137,-166,-166,137,0.403385,0.596615,locked,1,0.193230,fg_rl_away,0.000000,0.193230
2250288,2026-04-18,2026-04,TB@PIT,live,TOTAL,UNDER,-118,-102,-118,-102,0.517364,0.517364,locked,1,0.000000,fg_under,,
2250288,2026-04-18,2026-04,TB@PIT,p1,ML,HOME,-161,133,-161,133,0.589707,0.589707,locked,1,0.000000,fg_ml_home,0.000000,0.000000
2250288,2026-04-18,2026-04,TB@PIT,p1,RL,AWAY,137,-166,-166,137,0.403385,0.596615,locked,1,0.193230,fg_rl_away,0.000000,0.193230
2250288,2026-04-18,2026-04,TB@PIT,p1,TOTAL,UNDER,-118,-102,-118,-102,0.517364,0.517364,locked,1,0.000000,fg_under,,
2250288,2026-04-18,2026-04,TB@PIT,p2,ML,HOME,-161,133,-161,133,0.589707,0.589707,locked,1,0.000000,fg_ml_home,0.000000,0.000000
2250288,2026-04-18,2026-04,TB@PIT,p2,RL,AWAY,137,-166,-166,137,0.403385,0.596615,locked,1,0.193230,fg_rl_away,0.000000,0.193230
2250288,2026-04-18,2026-04,TB@PIT,p2,TOTAL,UNDER,-118,-102,-118,-102,0.517364,0.517364,locked,1,0.000000,fg_under,,
2250289,2026-04-18,2026-04,CWS@ATH,live,ML,HOME,-163,135,-168,135,0.592911,0.595655,locked,1,0.002744,fg_ml_home,0.002800,-0.000056
2250289,2026-04-18,2026-04,CWS@ATH,live,RL,HOME,-149,123,123,-149,0.571628,0.428372,locked,1,-0.143255,fg_rl_home,0.000000,-0.143255
2250289,2026-04-18,2026-04,CWS@ATH,live,TOTAL,OVER,-120,100,-120,100,0.521739,0.521739,locked,1,0.000000,fg_over,,
2250289,2026-04-18,2026-04,CWS@ATH,p1,ML,HOME,-163,135,-168,135,0.592911,0.595655,locked,1,0.002744,fg_ml_home,0.002800,-0.000056
2250289,2026-04-18,2026-04,CWS@ATH,p1,RL,AWAY,123,-149,-149,123,0.428372,0.571628,locked,1,0.143255,fg_rl_away,0.000000,0.143255
2250289,2026-04-18,2026-04,CWS@ATH,p1,TOTAL,OVER,-120,100,-120,100,0.521739,0.521739,locked,1,0.000000,fg_over,,
2250289,2026-04-18,2026-04,CWS@ATH,p2,ML,HOME,-163,135,-168,135,0.592911,0.595655,locked,1,0.002744,fg_ml_home,0.002800,-0.000056
2250289,2026-04-18,2026-04,CWS@ATH,p2,RL,AWAY,123,-149,-149,123,0.428372,0.571628,locked,1,0.143255,fg_rl_away,0.000000,0.143255
2250289,2026-04-18,2026-04,CWS@ATH,p2,TOTAL,OVER,-120,100,-120,100,0.521739,0.521739,locked,1,0.000000,fg_over,,
2250290,2026-04-18,2026-04,DET@BOS,live,ML,AWAY,-143,119,-143,119,0.563083,0.563083,locked,1,0.000000,fg_ml_away,0.000000,0.000000
2250290,2026-04-18,2026-04,DET@BOS,live,RL,HOME,123,-149,-149,123,0.428372,0.571628,locked,1,0.143255,fg_rl_home,0.000000,0.143255
2250290,2026-04-18,2026-04,DET@BOS,live,TOTAL,OVER,100,-120,-118,-102,0.478261,0.517364,locked,0,,fg_over,,
2250290,2026-04-18,2026-04,DET@BOS,p1,ML,AWAY,-143,119,-143,119,0.563083,0.563083,locked,1,0.000000,fg_ml_away,0.000000,0.000000
2250290,2026-04-18,2026-04,DET@BOS,p1,RL,HOME,123,-149,-149,123,0.428372,0.571628,locked,1,0.143255,fg_rl_home,0.000000,0.143255
2250290,2026-04-18,2026-04,DET@BOS,p1,TOTAL,OVER,100,-120,-118,-102,0.478261,0.517364,locked,0,,fg_over,,
2250290,2026-04-18,2026-04,DET@BOS,p2,ML,AWAY,-143,119,-143,119,0.563083,0.563083,locked,1,0.000000,fg_ml_away,0.000000,0.000000
2250290,2026-04-18,2026-04,DET@BOS,p2,RL,HOME,123,-149,-149,123,0.428372,0.571628,locked,1,0.143255,fg_rl_home,0.000000,0.143255
2250290,2026-04-18,2026-04,DET@BOS,p2,TOTAL,OVER,100,-120,-118,-102,0.478261,0.517364,locked,0,,fg_over,,
2250291,2026-04-18,2026-04,MIL@MIA,live,ML,AWAY,-105,-115,-102,-118,0.489166,0.482636,locked,1,-0.006530,fg_ml_away,-0.006600,0.000070
2250291,2026-04-18,2026-04,MIL@MIA,live,RL,HOME,150,-183,-188,154,0.382174,0.623785,locked,1,0.241611,fg_rl_home,0.006000,0.235611
2250291,2026-04-18,2026-04,MIL@MIA,live,TOTAL,UNDER,-118,-102,-118,-102,0.517364,0.517364,locked,1,0.000000,fg_under,,
2250291,2026-04-18,2026-04,MIL@MIA,p1,ML,HOME,-115,-105,-118,-102,0.510834,0.517364,locked,1,0.006530,fg_ml_home,0.006600,-0.000070
2250291,2026-04-18,2026-04,MIL@MIA,p1,RL,HOME,150,-183,-188,154,0.382174,0.623785,locked,1,0.241611,fg_rl_home,0.006000,0.235611
2250291,2026-04-18,2026-04,MIL@MIA,p1,TOTAL,UNDER,-118,-102,-118,-102,0.517364,0.517364,locked,1,0.000000,fg_under,,
2250291,2026-04-18,2026-04,MIL@MIA,p2,ML,HOME,-115,-105,-118,-102,0.510834,0.517364,locked,1,0.006530,fg_ml_home,0.006600,-0.000070
2250291,2026-04-18,2026-04,MIL@MIA,p2,RL,HOME,150,-183,-188,154,0.382174,0.623785,locked,1,0.241611,fg_rl_home,0.006000,0.235611
2250291,2026-04-18,2026-04,MIL@MIA,p2,TOTAL,UNDER,-118,-102,-118,-102,0.517364,0.517364,locked,1,0.000000,fg_under,,
2250292,2026-04-18,2026-04,BAL@CLE,live,ML,HOME,-143,119,-143,119,0.563083,0.563083,locked,1,0.000000,fg_ml_home,0.000000,0.000000
2250292,2026-04-18,2026-04,BAL@CLE,live,RL,AWAY,159,-194,-186,153,0.369133,0.621983,locked,1,0.252850,fg_rl_away,-0.008900,0.261750
2250292,2026-04-18,2026-04,BAL@CLE,live,TOTAL,UNDER,103,-124,-124,103,0.470865,0.529135,locked,0,,fg_under,,
2250292,2026-04-18,2026-04,BAL@CLE,p1,ML,HOME,-143,119,-143,119,0.563083,0.563083,locked,1,0.000000,fg_ml_home,0.000000,0.000000
2250292,2026-04-18,2026-04,BAL@CLE,p1,RL,AWAY,159,-194,-186,153,0.369133,0.621983,locked,1,0.252850,fg_rl_away,-0.008900,0.261750
2250292,2026-04-18,2026-04,BAL@CLE,p1,TOTAL,OVER,-124,103,103,-124,0.529135,0.470865,locked,0,,fg_over,,
2250292,2026-04-18,2026-04,BAL@CLE,p2,ML,HOME,-143,119,-143,119,0.563083,0.563083,locked,1,0.000000,fg_ml_home,0.000000,0.000000
2250292,2026-04-18,2026-04,BAL@CLE,p2,RL,AWAY,159,-194,-186,153,0.369133,0.621983,locked,1,0.252850,fg_rl_away,-0.008900,0.261750
2250292,2026-04-18,2026-04,BAL@CLE,p2,TOTAL,OVER,-124,103,103,-124,0.529135,0.470865,locked,0,,fg_over,,
2250293,2026-04-18,2026-04,STL@HOU,live,ML,AWAY,124,-149,124,-149,0.427277,0.427277,locked,1,0.000000,fg_ml_away,0.000000,0.000000
2250293,2026-04-18,2026-04,STL@HOU,live,RL,AWAY,140,-169,-169,140,0.398755,0.601245,locked,1,0.202490,fg_rl_away,0.000000,0.202490
2250293,2026-04-18,2026-04,STL@HOU,live,TOTAL,OVER,-105,-115,-105,-115,0.489166,0.489166,locked,1,0.000000,fg_over,,
2250293,2026-04-18,2026-04,STL@HOU,p1,ML,HOME,-149,124,-149,124,0.572723,0.572723,locked,1,0.000000,fg_ml_home,0.000000,0.000000
2250293,2026-04-18,2026-04,STL@HOU,p1,RL,AWAY,140,-169,-169,140,0.398755,0.601245,locked,1,0.202490,fg_rl_away,0.000000,0.202490
2250293,2026-04-18,2026-04,STL@HOU,p1,TOTAL,UNDER,-115,-105,-115,-105,0.510834,0.510834,locked,1,0.000000,fg_under,,
2250293,2026-04-18,2026-04,STL@HOU,p2,ML,HOME,-149,124,-149,124,0.572723,0.572723,locked,1,0.000000,fg_ml_home,0.000000,0.000000
2250293,2026-04-18,2026-04,STL@HOU,p2,RL,AWAY,140,-169,-169,140,0.398755,0.601245,locked,1,0.202490,fg_rl_away,0.000000,0.202490
2250293,2026-04-18,2026-04,STL@HOU,p2,TOTAL,UNDER,-115,-105,-115,-105,0.510834,0.510834,locked,1,0.000000,fg_under,,
2250294,2026-04-18,2026-04,TEX@SEA,live,ML,AWAY,119,-143,119,-143,0.436917,0.436917,locked,1,0.000000,fg_ml_away,0.000000,0.000000
2250294,2026-04-18,2026-04,TEX@SEA,live,RL,AWAY,159,-194,-194,159,0.369133,0.630867,locked,1,0.261733,fg_rl_away,0.000000,0.261733
2250294,2026-04-18,2026-04,TEX@SEA,live,TOTAL,UNDER,102,-122,-125,104,0.473913,0.531250,locked,0,,fg_under,,
2250294,2026-04-18,2026-04,TEX@SEA,p1,ML,HOME,-143,119,-143,119,0.563083,0.563083,locked,1,0.000000,fg_ml_home,0.000000,0.000000
2250294,2026-04-18,2026-04,TEX@SEA,p1,RL,AWAY,159,-194,-194,159,0.369133,0.630867,locked,1,0.261733,fg_rl_away,0.000000,0.261733
2250294,2026-04-18,2026-04,TEX@SEA,p1,TOTAL,UNDER,102,-122,-125,104,0.473913,0.531250,locked,0,,fg_under,,
2250294,2026-04-18,2026-04,TEX@SEA,p2,ML,HOME,-143,119,-143,119,0.563083,0.563083,locked,1,0.000000,fg_ml_home,0.000000,0.000000
2250294,2026-04-18,2026-04,TEX@SEA,p2,RL,AWAY,159,-194,-194,159,0.369133,0.630867,locked,1,0.261733,fg_rl_away,0.000000,0.261733
2250294,2026-04-18,2026-04,TEX@SEA,p2,TOTAL,UNDER,102,-122,-125,104,0.473913,0.531250,locked,0,,fg_under,,
2250295,2026-04-18,2026-04,ATL@PHI,live,ML,HOME,-132,109,-132,109,0.543199,0.543199,locked,1,0.000000,fg_ml_home,0.000000,0.000000
2250295,2026-04-18,2026-04,ATL@PHI,live,RL,AWAY,164,-201,-201,164,0.361935,0.638065,locked,1,0.276129,fg_rl_away,0.000000,0.276129
2250295,2026-04-18,2026-04,ATL@PHI,live,TOTAL,OVER,-115,-105,-115,-105,0.510834,0.510834,locked,1,0.000000,fg_over,,
2250295,2026-04-18,2026-04,ATL@PHI,p1,ML,HOME,-132,109,-132,109,0.543199,0.543199,locked,1,0.000000,fg_ml_home,0.000000,0.000000
2250295,2026-04-18,2026-04,ATL@PHI,p1,RL,AWAY,164,-201,-201,164,0.361935,0.638065,locked,1,0.276129,fg_rl_away,0.000000,0.276129
2250295,2026-04-18,2026-04,ATL@PHI,p1,TOTAL,OVER,-115,-105,-115,-105,0.510834,0.510834,locked,1,0.000000,fg_over,,
2250295,2026-04-18,2026-04,ATL@PHI,p2,ML,HOME,-132,109,-132,109,0.543199,0.543199,locked,1,0.000000,fg_ml_home,0.000000,0.000000
2250295,2026-04-18,2026-04,ATL@PHI,p2,RL,AWAY,164,-201,-201,164,0.361935,0.638065,locked,1,0.276129,fg_rl_away,0.000000,0.276129
2250295,2026-04-18,2026-04,ATL@PHI,p2,TOTAL,OVER,-115,-105,-115,-105,0.510834,0.510834,locked,1,0.000000,fg_over,,
2250296,2026-04-18,2026-04,LAD@COL,live,ML,AWAY,-293,234,-293,234,0.713477,0.713477,proxy,1,0.000000,fg_ml_away,0.000000,0.000000
2250296,2026-04-18,2026-04,LAD@COL,live,RL,AWAY,-194,159,-194,159,0.630867,0.630867,proxy,1,0.000000,fg_rl_away,0.000000,0.000000
2250296,2026-04-18,2026-04,LAD@COL,live,TOTAL,UNDER,-105,-115,-105,-115,0.489166,0.489166,proxy,1,0.000000,fg_under,,
2250296,2026-04-18,2026-04,LAD@COL,p1,ML,HOME,234,-293,234,-293,0.286523,0.286523,proxy,1,0.000000,fg_ml_home,0.000000,0.000000
2250296,2026-04-18,2026-04,LAD@COL,p1,RL,HOME,159,-194,159,-194,0.369133,0.369133,proxy,1,0.000000,fg_rl_home,0.000000,0.000000
2250296,2026-04-18,2026-04,LAD@COL,p1,TOTAL,OVER,-115,-105,-115,-105,0.510834,0.510834,proxy,1,0.000000,fg_over,,
2250296,2026-04-18,2026-04,LAD@COL,p2,ML,HOME,234,-293,234,-293,0.286523,0.286523,proxy,1,0.000000,fg_ml_home,0.000000,0.000000
2250296,2026-04-18,2026-04,LAD@COL,p2,RL,HOME,159,-194,159,-194,0.369133,0.369133,proxy,1,0.000000,fg_rl_home,0.000000,0.000000
2250296,2026-04-18,2026-04,LAD@COL,p2,TOTAL,OVER,-115,-105,-115,-105,0.510834,0.510834,proxy,1,0.000000,fg_over,,
2250297,2026-04-18,2026-04,SD@LAA,live,ML,AWAY,-110,-110,-110,-110,0.500000,0.500000,proxy,1,0.000000,fg_ml_away,0.000000,0.000000
2250297,2026-04-18,2026-04,SD@LAA,live,RL,HOME,146,-177,-177,146,0.388816,0.611184,proxy,1,0.222369,fg_rl_home,0.000000,0.222369
2250297,2026-04-18,2026-04,SD@LAA,live,TOTAL,UNDER,102,-123,102,-123,0.472999,0.472999,proxy,1,0.000000,fg_under,,
2250297,2026-04-18,2026-04,SD@LAA,p1,ML,HOME,-110,-110,-110,-110,0.500000,0.500000,proxy,1,0.000000,fg_ml_home,0.000000,0.000000
2250297,2026-04-18,2026-04,SD@LAA,p1,RL,HOME,146,-177,-177,146,0.388816,0.611184,proxy,1,0.222369,fg_rl_home,0.000000,0.222369
2250297,2026-04-18,2026-04,SD@LAA,p1,TOTAL,OVER,-123,102,-123,102,0.527001,0.527001,proxy,1,0.000000,fg_over,,
2250297,2026-04-18,2026-04,SD@LAA,p2,ML,HOME,-110,-110,-110,-110,0.500000,0.500000,proxy,1,0.000000,fg_ml_home,0.000000,0.000000
2250297,2026-04-18,2026-04,SD@LAA,p2,RL,HOME,146,-177,-177,146,0.388816,0.611184,proxy,1,0.222369,fg_rl_home,0.000000,0.222369
2250297,2026-04-18,2026-04,SD@LAA,p2,TOTAL,OVER,-123,102,-123,102,0.527001,0.527001,proxy,1,0.000000,fg_over,,
2252585,2026-04-18,2026-04,TOR@ARI,live,ML,HOME,-150,124,-150,124,0.573379,0.573379,proxy,1,0.000000,fg_ml_home,0.000000,0.000000
2252585,2026-04-18,2026-04,TOR@ARI,live,RL,AWAY,139,-169,-169,139,0.399756,0.600244,proxy,1,0.200487,fg_rl_away,0.000000,0.200487
2252585,2026-04-18,2026-04,TOR@ARI,live,TOTAL,OVER,-115,-105,-115,-105,0.510834,0.510834,proxy,1,0.000000,fg_over,,
2252585,2026-04-18,2026-04,TOR@ARI,p1,ML,HOME,-150,124,-150,124,0.573379,0.573379,proxy,1,0.000000,fg_ml_home,0.000000,0.000000
2252585,2026-04-18,2026-04,TOR@ARI,p1,RL,AWAY,139,-169,-169,139,0.399756,0.600244,proxy,1,0.200487,fg_rl_away,0.000000,0.200487
2252585,2026-04-18,2026-04,TOR@ARI,p1,TOTAL,OVER,-115,-105,-115,-105,0.510834,0.510834,proxy,1,0.000000,fg_over,,
2252585,2026-04-18,2026-04,TOR@ARI,p2,ML,HOME,-150,124,-150,124,0.573379,0.573379,proxy,1,0.000000,fg_ml_home,0.000000,0.000000
2252585,2026-04-18,2026-04,TOR@ARI,p2,RL,AWAY,139,-169,-169,139,0.399756,0.600244,proxy,1,0.200487,fg_rl_away,0.000000,0.200487
2252585,2026-04-18,2026-04,TOR@ARI,p2,TOTAL,OVER,-115,-105,-115,-105,0.510834,0.510834,proxy,1,0.000000,fg_over,,
2250298,2026-04-19,2026-04,DET@BOS,live,ML,HOME,-143,119,-143,119,0.563083,0.563083,locked,1,0.000000,fg_ml_home,0.000000,0.000000
2250298,2026-04-19,2026-04,DET@BOS,live,RL,AWAY,159,-194,-194,159,0.369133,0.630867,locked,1,0.261733,fg_rl_away,0.000000,0.261733
2250298,2026-04-19,2026-04,DET@BOS,live,TOTAL,OVER,-108,-112,-115,-105,0.495670,0.510834,locked,1,0.015164,fg_over,,
2250298,2026-04-19,2026-04,DET@BOS,p1,ML,HOME,-143,119,-143,119,0.563083,0.563083,locked,1,0.000000,fg_ml_home,0.000000,0.000000
2250298,2026-04-19,2026-04,DET@BOS,p1,RL,AWAY,159,-194,-194,159,0.369133,0.630867,locked,1,0.261733,fg_rl_away,0.000000,0.261733
2250298,2026-04-19,2026-04,DET@BOS,p1,TOTAL,OVER,-108,-112,-115,-105,0.495670,0.510834,locked,1,0.015164,fg_over,,
2250298,2026-04-19,2026-04,DET@BOS,p2,ML,HOME,-143,119,-143,119,0.563083,0.563083,locked,1,0.000000,fg_ml_home,0.000000,0.000000
2250298,2026-04-19,2026-04,DET@BOS,p2,RL,AWAY,159,-194,-194,159,0.369133,0.630867,locked,1,0.261733,fg_rl_away,0.000000,0.261733
2250298,2026-04-19,2026-04,DET@BOS,p2,TOTAL,OVER,-108,-112,-115,-105,0.495670,0.510834,locked,1,0.015164,fg_over,,
2250299,2026-04-19,2026-04,SF@WSH,live,ML,AWAY,-136,113,-143,119,0.551058,0.563083,locked,1,0.012026,fg_ml_away,0.012000,0.000026
2250299,2026-04-19,2026-04,SF@WSH,live,RL,HOME,145,-145,-149,123,0.408163,0.571628,locked,1,0.163464,fg_rl_home,-0.020200,0.183664
2250299,2026-04-19,2026-04,SF@WSH,live,TOTAL,OVER,-102,-118,-115,-105,0.482636,0.510834,locked,0,,fg_over,,
2250299,2026-04-19,2026-04,SF@WSH,p1,ML,HOME,113,-136,119,-143,0.448942,0.436917,locked,1,-0.012026,fg_ml_home,-0.012000,-0.000026
2250299,2026-04-19,2026-04,SF@WSH,p1,RL,HOME,145,-145,-149,123,0.408163,0.571628,locked,1,0.163464,fg_rl_home,-0.020200,0.183664
2250299,2026-04-19,2026-04,SF@WSH,p1,TOTAL,OVER,-102,-118,-115,-105,0.482636,0.510834,locked,0,,fg_over,,
2250299,2026-04-19,2026-04,SF@WSH,p2,ML,HOME,113,-136,119,-143,0.448942,0.436917,locked,1,-0.012026,fg_ml_home,-0.012000,-0.000026
2250299,2026-04-19,2026-04,SF@WSH,p2,RL,HOME,145,-145,-149,123,0.408163,0.571628,locked,1,0.163464,fg_rl_home,-0.020200,0.183664
2250299,2026-04-19,2026-04,SF@WSH,p2,TOTAL,OVER,-102,-118,-115,-105,0.482636,0.510834,locked,0,,fg_over,,
2250300,2026-04-19,2026-04,TB@PIT,live,ML,HOME,-121,100,-115,-105,0.522678,0.510834,locked,1,-0.011844,fg_ml_home,-0.011900,0.000056
2250300,2026-04-19,2026-04,TB@PIT,live,RL,HOME,-173,173,-181,149,0.633700,0.615958,locked,1,-0.017742,fg_rl_home,-0.017700,-0.000042
2250300,2026-04-19,2026-04,TB@PIT,live,TOTAL,UNDER,-117,-102,-118,-102,0.516387,0.517364,locked,1,0.000977,fg_under,,
2250300,2026-04-19,2026-04,TB@PIT,p1,ML,HOME,-121,100,-115,-105,0.522678,0.510834,locked,1,-0.011844,fg_ml_home,-0.011900,0.000056
2250300,2026-04-19,2026-04,TB@PIT,p1,RL,HOME,-173,173,-181,149,0.633700,0.615958,locked,1,-0.017742,fg_rl_home,-0.017700,-0.000042
2250300,2026-04-19,2026-04,TB@PIT,p1,TOTAL,UNDER,-117,-102,-118,-102,0.516387,0.517364,locked,1,0.000977,fg_under,,
2250300,2026-04-19,2026-04,TB@PIT,p2,ML,HOME,-121,100,-115,-105,0.522678,0.510834,locked,1,-0.011844,fg_ml_home,-0.011900,0.000056
2250300,2026-04-19,2026-04,TB@PIT,p2,RL,HOME,-173,173,-181,149,0.633700,0.615958,locked,1,-0.017742,fg_rl_home,-0.017700,-0.000042
2250300,2026-04-19,2026-04,TB@PIT,p2,TOTAL,UNDER,-117,-102,-118,-102,0.516387,0.517364,locked,1,0.000977,fg_under,,
