btId,gameId,gameDate,market,modelSide,stored_result,derived_outcome,stored_correct,confidencePassed,modelProb,bookNoVigProb,edge,bookLine,lineUsed,games_actual,bt_row_actual,staleActuals,edgeCheck,threshCheck,status,quarantineReason,voidReason,auditVersion,note
639368,2250631,2026-05-15,fg_ml_away,fg_ml_away,WIN,WIN,1,0,0.49,0.6296,-0.1392,ML,,6-0,6-0,,,edge=-0.1392 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639371,2250631,2026-05-15,fg_over,fg_over,LOSS,LOSS,0,0,0.31,0.4783,-0.1714,O9.5,9.5,6-0,6-0,,,p=0.31 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639382,2250632,2026-05-15,fg_ml_away,fg_ml_away,WIN,WIN,1,0,0.4,0.4489,-0.0444,ML,,2-0,2-0,,,edge=-0.0444 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639385,2250632,2026-05-15,fg_over,fg_over,LOSS,LOSS,0,0,0.41,0.5205,-0.1108,O7.0,7,2-0,2-0,,,p=0.41 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639396,2250633,2026-05-15,fg_ml_away,fg_ml_away,LOSS,LOSS,0,0,0.38,0.4576,-0.0747,ML,,2-5,2-5,,,edge=-0.0747 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639400,2250633,2026-05-15,fg_under,fg_under,WIN,WIN,1,0,0.44,0.512,-0.0706,U10.0,10,2-5,2-5,,,p=0.44 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639438,2250635,2026-05-16,fg_ml_away,fg_ml_away,LOSS,LOSS,0,0,0.41,0.4913,-0.0801,ML,,2-4,2-4,,,edge=-0.0801 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639442,2250635,2026-05-16,fg_under,fg_under,WIN,WIN,1,0,0.49,0.4957,-0.0049,U9.0,9,2-4,2-4,,,p=0.49 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639452,2250636,2026-05-16,fg_ml_away,fg_ml_away,LOSS,LOSS,0,0,0.42,0.5065,-0.0861,ML,,3-13,3-13,,,edge=-0.0861 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639456,2250636,2026-05-16,fg_under,fg_under,LOSS,LOSS,0,0,0.42,0.4978,-0.0754,U10.0,10,3-13,3-13,,,p=0.42 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639466,2250637,2026-05-16,fg_ml_away,fg_ml_away,WIN,WIN,1,0,0.42,0.6033,-0.1798,ML,,6-0,6-0,,,edge=-0.1798 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639470,2250637,2026-05-16,fg_under,fg_under,WIN,WIN,1,0,0.43,0.5043,-0.0749,U8.5,8.5,6-0,6-0,,,p=0.43 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639480,2250638,2026-05-16,fg_ml_away,fg_ml_away,WIN,WIN,1,0,0.38,0.4489,-0.065,ML,,10-5,10-5,,,edge=-0.065 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639483,2250638,2026-05-16,fg_over,fg_over,WIN,WIN,1,0,0.49,0.4924,-0.0023,O8.0,8,10-5,10-5,,,p=0.49 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639494,2250639,2026-05-16,fg_ml_away,fg_ml_away,LOSS,LOSS,0,0,0.4,0.4175,-0.0141,ML,,4-7,4-7,,,edge=-0.0141 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639497,2250639,2026-05-16,fg_over,fg_over,WIN,WIN,1,0,0.35,0.5011,-0.1498,O8.5,8.5,4-7,4-7,,,p=0.35 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639508,2250640,2026-05-16,fg_ml_away,fg_ml_away,LOSS,LOSS,0,0,0.43,0.5716,-0.1368,ML,,1-4,1-4,,,edge=-0.1368 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639511,2250640,2026-05-16,fg_over,fg_over,LOSS,LOSS,0,0,0.5,0.5152,-0.0168,O7.5,7.5,1-4,1-4,,,p=0.5 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639522,2250641,2026-05-16,fg_ml_away,fg_ml_away,LOSS,LOSS,0,0,0.4,0.5065,-0.1083,ML,,3-8,3-8,,,edge=-0.1083 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639525,2250641,2026-05-16,fg_over,fg_over,WIN,WIN,1,0,0.37,0.5055,-0.1325,O8.5,8.5,3-8,3-8,,,p=0.37 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639536,2250642,2026-05-16,fg_ml_away,fg_ml_away,WIN,WIN,1,0,0.44,0.5432,-0.1022,ML,,2-1,2-1,,,edge=-0.1022 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639539,2250642,2026-05-16,fg_over,fg_over,LOSS,LOSS,0,0,0.39,0.4902,-0.0959,O8.5,8.5,2-1,2-1,,,p=0.39 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639549,2250643,2026-05-16,fg_ml_home,fg_ml_home,LOSS,LOSS,0,0,0.57,0.6083,-0.0393,ML,,7-4,7-4,,,edge=-0.0393 thresh=0.06 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639553,2250643,2026-05-16,fg_over,fg_over,WIN,WIN,1,0,0.48,0.5152,-0.0388,O7.0,7,7-4,7-4,,,p=0.48 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639564,2250644,2026-05-16,fg_ml_away,fg_ml_away,WIN,WIN,1,0,0.42,0.4617,-0.0395,ML,,3-2,3-2,,,edge=-0.0395 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639567,2250644,2026-05-16,fg_over,fg_over,LOSS,LOSS,0,0,0.35,0.5152,-0.1614,O7.5,7.5,3-2,3-2,,,p=0.35 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
570033,2250645,2026-05-16,fg_ml_home,fg_ml_home,WIN,WIN,1,0,0.45,0.4667,-0.0217,ML,,3-6,3-6,,,edge=-0.0217 thresh=0.06 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
570037,2250645,2026-05-16,fg_over,fg_over,WIN,WIN,1,0,0.46,0.4945,-0.0322,O8.5,8.5,3-6,3-6,,,p=0.46 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639592,2250646,2026-05-16,fg_ml_away,fg_ml_away,WIN,WIN,1,0,0.52,0.5511,-0.0285,ML,,15-2,15-2,,,edge=-0.0285 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639595,2250646,2026-05-16,fg_over,fg_over,WIN,WIN,1,0,0.36,0.5055,-0.1465,O8.5,8.5,15-2,15-2,,,p=0.36 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
570066,2250647,2026-05-16,fg_ml_away,fg_ml_away,WIN,WIN,1,0,0.44,0.4489,-0.0086,ML,,6-4,6-4,,,edge=-0.0086 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
570069,2250647,2026-05-16,fg_over,fg_over,WIN,WIN,1,0,0.47,0.4892,-0.0226,O9.5,9.5,6-4,6-4,,,p=0.47 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
570099,2250648,2026-05-17,fg_ml_away,fg_ml_away,LOSS,LOSS,0,0,0.39,0.4284,-0.038,ML,,3-6,3-6,,,edge=-0.038 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
570103,2250648,2026-05-17,fg_under,fg_under,LOSS,LOSS,0,0,0.5,0.513,-0.0083,U7.5,7.5,3-6,3-6,,,p=0.5 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639648,2250649,2026-05-17,fg_ml_away,fg_ml_away,WIN,WIN,1,0,0.49,0.5217,-0.0287,ML,,7-3,7-3,,,edge=-0.0287 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639652,2250649,2026-05-17,fg_under,fg_under,PUSH,PUSH,,0,0.49,0.4902,-0.0044,U10.0,10,7-3,7-3,,,p=0.49 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639662,2250650,2026-05-17,fg_ml_away,fg_ml_away,WIN,WIN,1,0,0.39,0.4576,-0.0668,ML,,6-0,6-0,,,edge=-0.0668 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639665,2250650,2026-05-17,fg_over,fg_over,LOSS,LOSS,0,0,0.46,0.5291,-0.0726,O7.0,7,6-0,6-0,,,p=0.46 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639676,2250651,2026-05-17,fg_ml_away,fg_ml_away,LOSS,LOSS,0,0,0.28,0.4284,-0.1438,ML,,1-8,1-8,,,edge=-0.1438 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639680,2250651,2026-05-17,fg_under,fg_under,LOSS,LOSS,0,0,0.47,0.4924,-0.0211,U8.5,8.5,1-8,1-8,,,p=0.47 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639690,2250652,2026-05-17,fg_ml_away,fg_ml_away,LOSS,LOSS,0,0,0.36,0.4103,-0.0457,ML,,3-10,3-10,,,edge=-0.0457 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639693,2250652,2026-05-17,fg_over,fg_over,WIN,WIN,1,0,0.41,0.5152,-0.1095,O8.5,8.5,3-10,3-10,,,p=0.41 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639704,2250653,2026-05-17,fg_ml_away,fg_ml_away,WIN,WIN,1,0,0.5,0.5333,-0.0312,ML,,4-1,4-1,,,edge=-0.0312 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639707,2250653,2026-05-17,fg_over,fg_over,LOSS,LOSS,0,0,0.49,0.5098,-0.0212,O7.5,7.5,4-1,4-1,,,p=0.49 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639717,2250654,2026-05-17,fg_ml_home,fg_ml_home,WIN,WIN,1,0,0.51,0.5248,-0.0134,ML,,6-7,6-7,,,edge=-0.0134 thresh=0.06 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639721,2250654,2026-05-17,fg_over,fg_over,WIN,WIN,1,0,0.39,0.5205,-0.1257,O8.5,8.5,6-7,6-7,,,p=0.39 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639732,2250655,2026-05-17,fg_ml_away,fg_ml_away,WIN,WIN,1,0,0.4,0.5321,-0.131,ML,,8-0,8-0,,,edge=-0.131 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639735,2250655,2026-05-17,fg_over,fg_over,PUSH,PUSH,,0,0.45,0.4945,-0.0459,O8.0,8,8-0,8-0,,,p=0.45 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639746,2250656,2026-05-17,fg_ml_away,fg_ml_away,LOSS,LOSS,0,0,0.42,0.5432,-0.1234,ML,,8-9,8-9,,,edge=-0.1234 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639749,2250656,2026-05-17,fg_over,fg_over,WIN,WIN,1,0,0.48,0.4967,-0.0175,O9.0,9,8-9,8-9,,,p=0.48 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639760,2250657,2026-05-17,fg_ml_away,fg_ml_away,LOSS,LOSS,0,0,0.42,0.5383,-0.1148,ML,,4-5,4-5,,,edge=-0.1148 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639764,2250657,2026-05-17,fg_under,fg_under,LOSS,LOSS,0,0,0.49,0.5098,-0.0152,U8.0,8,4-5,4-5,,,p=0.49 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639774,2250658,2026-05-17,fg_ml_away,fg_ml_away,WIN,WIN,1,0,0.45,0.4687,-0.023,ML,,2-0,2-0,,,edge=-0.023 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639777,2250658,2026-05-17,fg_over,fg_over,LOSS,LOSS,0,0,0.37,0.4709,-0.1027,O9.5,9.5,2-0,2-0,,,p=0.37 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639788,2250659,2026-05-17,fg_ml_away,fg_ml_away,WIN,WIN,1,0,0.37,0.4284,-0.0629,ML,,10-1,10-1,,,edge=-0.0629 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639792,2250659,2026-05-17,fg_under,fg_under,LOSS,LOSS,0,0,0.45,0.5183,-0.0648,U9.5,9.5,10-1,10-1,,,p=0.45 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639802,2250660,2026-05-17,fg_ml_away,fg_ml_away,WIN,WIN,1,0,0.42,0.5716,-0.1468,ML,,10-1,10-1,,,edge=-0.1468 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639805,2250660,2026-05-17,fg_over,fg_over,WIN,WIN,1,0,0.37,0.4902,-0.117,O9.5,9.5,10-1,10-1,,,p=0.37 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
570135,2250661,2026-05-17,fg_ml_away,fg_ml_away,WIN,WIN,1,0,0.42,0.4191,-0.0034,ML,,8-3,8-3,,,edge=-0.0034 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
570138,2250661,2026-05-17,fg_over,fg_over,WIN,WIN,1,0,0.39,0.4752,-0.0823,O7.5,7.5,8-3,8-3,,,p=0.39 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639843,2250662,2026-05-18,fg_ml_home,fg_ml_home,LOSS,LOSS,0,0,0.58,0.5913,-0.0066,ML,,8-2,8-2,,,edge=-0.0066 thresh=0.06 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639848,2250662,2026-05-18,fg_under,fg_under,LOSS,LOSS,0,0,0.46,0.4978,-0.0347,U8.0,8,8-2,8-2,,,p=0.46 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639858,2250663,2026-05-18,fg_ml_away,fg_ml_away,LOSS,LOSS,0,0,0.34,0.447,-0.1045,ML,,6-16,6-16,,,edge=-0.1045 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639862,2250663,2026-05-18,fg_under,fg_under,LOSS,LOSS,0,0,0.51,0.5261,-0.0157,U7.5,7.5,6-16,6-16,,,p=0.51 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639871,2250664,2026-05-18,fg_ml_home,fg_ml_home,WIN,WIN,1,0,0.5,0.5313,-0.0325,ML,,4-5,4-5,,,edge=-0.0325 thresh=0.06 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639875,2250664,2026-05-18,fg_over,fg_over,LOSS,LOSS,0,0,0.45,0.4989,-0.0502,O10.0,10,4-5,4-5,,,p=0.45 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639886,2250665,2026-05-18,fg_ml_away,fg_ml_away,LOSS,LOSS,0,0,0.43,0.4902,-0.0647,ML,,0-12,0-12,,,edge=-0.0647 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639889,2250665,2026-05-18,fg_over,fg_over,WIN,WIN,1,0,0.42,0.4902,-0.0663,O8.5,8.5,0-12,0-12,,,p=0.42 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639900,2250666,2026-05-18,fg_ml_away,fg_ml_away,WIN,WIN,1,0,0.46,0.5313,-0.0739,ML,,16-7,16-7,,,edge=-0.0739 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639903,2250666,2026-05-18,fg_over,fg_over,WIN,WIN,1,0,0.46,0.5098,-0.047,O10.0,10,16-7,16-7,,,p=0.46 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639914,2250667,2026-05-18,fg_ml_away,fg_ml_away,LOSS,LOSS,0,0,0.36,0.3888,-0.0313,ML,,6-7,6-7,,,edge=-0.0313 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639918,2250667,2026-05-18,fg_under,fg_under,LOSS,LOSS,0,0,0.48,0.5098,-0.0346,U9.0,9,6-7,6-7,,,p=0.48 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639928,2250668,2026-05-18,fg_ml_away,fg_ml_away,WIN,WIN,1,0,0.46,0.5043,-0.0407,ML,,3-1,3-1,,,edge=-0.0407 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639931,2250668,2026-05-18,fg_over,fg_over,LOSS,LOSS,0,0,0.39,0.5183,-0.1261,O9.0,9,3-1,3-1,,,p=0.39 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639942,2250669,2026-05-18,fg_ml_away,fg_ml_away,LOSS,LOSS,0,0,0.44,0.4892,-0.0531,ML,,3-6,3-6,,,edge=-0.0531 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639946,2250669,2026-05-18,fg_under,fg_under,WIN,WIN,1,0,0.44,0.5248,-0.0886,U9.5,9.5,3-6,3-6,,,p=0.44 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639956,2250670,2026-05-18,fg_ml_away,fg_ml_away,WIN,WIN,1,0,0.33,0.4071,-0.0804,ML,,9-3,9-3,,,edge=-0.0804 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639959,2250670,2026-05-18,fg_over,fg_over,WIN,WIN,1,0,0.26,0.4945,-0.23,O10.5,10.5,9-3,9-3,,,p=0.26 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639970,2250671,2026-05-18,fg_ml_away,fg_ml_away,LOSS,LOSS,0,0,0.46,0.5716,-0.1116,ML,,6-7,6-7,,,edge=-0.1116 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639973,2250671,2026-05-18,fg_over,fg_over,WIN,WIN,1,0,0.37,0.4752,-0.1021,O9.5,9.5,6-7,6-7,,,p=0.37 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639984,2250672,2026-05-18,fg_ml_away,fg_ml_away,LOSS,LOSS,0,0,0.48,0.5383,-0.0574,ML,,1-2,1-2,,,edge=-0.0574 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639987,2250672,2026-05-18,fg_over,fg_over,LOSS,LOSS,0,0,0.37,0.4978,-0.1248,O9.0,9,1-2,1-2,,,p=0.37 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
639998,2250673,2026-05-18,fg_ml_away,fg_ml_away,LOSS,LOSS,0,0,0.45,0.5727,-0.125,ML,,0-1,0-1,,,edge=-0.125 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
640001,2250673,2026-05-18,fg_over,fg_over,LOSS,LOSS,0,0,0.41,0.5261,-0.115,O7.0,7,0-1,0-1,,,p=0.41 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
640011,2250674,2026-05-18,fg_ml_home,fg_ml_home,WIN,WIN,1,0,0.57,0.5913,-0.0227,ML,,1-6,1-6,,,edge=-0.0227 thresh=0.06 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
640015,2250674,2026-05-18,fg_over,fg_over,PUSH,PUSH,,0,0.45,0.5174,-0.0642,O7.0,7,1-6,1-6,,,p=0.45 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
640040,2250675,2026-05-19,fg_ml_away,fg_ml_away,WIN,WIN,1,0,0.45,0.562,-0.1134,ML,,8-4,8-4,,,edge=-0.1134 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
640043,2250675,2026-05-19,fg_over,fg_over,WIN,WIN,1,0,0.47,0.5108,-0.0433,O8.0,8,8-4,8-4,,,p=0.47 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
640054,2250676,2026-05-19,fg_ml_away,fg_ml_away,WIN,WIN,1,0,0.45,0.5929,-0.146,ML,,4-3,4-3,,,edge=-0.146 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
640057,2250676,2026-05-19,fg_over,fg_over,LOSS,LOSS,0,0,0.37,0.4957,-0.1287,O8.0,8,4-3,4-3,,,p=0.37 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
640068,2250677,2026-05-19,fg_ml_away,fg_ml_away,LOSS,LOSS,0,0,0.4,0.4902,-0.0918,ML,,1-4,1-4,,,edge=-0.0918 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
640072,2250677,2026-05-19,fg_under,fg_under,WIN,WIN,1,0,0.44,0.4945,-0.0504,U7.5,7.5,1-4,1-4,,,p=0.44 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
640081,2250678,2026-05-19,fg_ml_home,fg_ml_home,LOSS,LOSS,0,0,0.51,0.5727,-0.0597,ML,,4-1,4-1,,,edge=-0.0597 thresh=0.06 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
640085,2250678,2026-05-19,fg_over,fg_over,LOSS,LOSS,0,0,0.47,0.4978,-0.0319,O8.5,8.5,4-1,4-1,,,p=0.47 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
640096,2250679,2026-05-19,fg_ml_away,fg_ml_away,LOSS,LOSS,0,0,0.43,0.5631,-0.1363,ML,,6-9,6-9,,,edge=-0.1363 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
640099,2250679,2026-05-19,fg_over,fg_over,WIN,WIN,1,0,0.5,0.5239,-0.0239,O8.5,8.5,6-9,6-9,,,p=0.5 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
640110,2250680,2026-05-19,fg_ml_away,fg_ml_away,LOSS,LOSS,0,0,0.44,0.4489,-0.0135,ML,,4-5,4-5,,,edge=-0.0135 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
640113,2250680,2026-05-19,fg_over,fg_over,WIN,WIN,1,0,0.49,0.5261,-0.0368,O8.5,8.5,4-5,4-5,,,p=0.49 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
640124,2250681,2026-05-19,fg_ml_away,fg_ml_away,WIN,WIN,1,0,0.5,0.5424,-0.0406,ML,,7-1,7-1,,,edge=-0.0406 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
640127,2250681,2026-05-19,fg_over,fg_over,WIN,WIN,1,0,0.41,0.4783,-0.0693,O7.5,7.5,7-1,7-1,,,p=0.41 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
640137,2250682,2026-05-19,fg_ml_home,fg_ml_home,LOSS,LOSS,0,0,0.54,0.5549,-0.0172,ML,,2-1,2-1,,,edge=-0.0172 thresh=0.06 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
640142,2250682,2026-05-19,fg_under,fg_under,WIN,WIN,1,0,0.42,0.4902,-0.0717,U8.5,8.5,2-1,2-1,,,p=0.42 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
640152,2250683,2026-05-19,fg_ml_away,fg_ml_away,WIN,WIN,1,0,0.41,0.5174,-0.1051,ML,,5-2,5-2,,,edge=-0.1051 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
640155,2250683,2026-05-19,fg_over,fg_over,LOSS,LOSS,0,0,0.32,0.4739,-0.1584,O7.5,7.5,5-2,5-2,,,p=0.32 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
640166,2250684,2026-05-19,fg_ml_away,fg_ml_away,LOSS,LOSS,0,0,0.5,0.5,-0.0044,ML,,6-9,6-9,,,edge=-0.0044 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
640169,2250684,2026-05-19,fg_over,fg_over,WIN,WIN,1,0,0.43,0.5022,-0.0683,O8.0,8,6-9,6-9,,,p=0.43 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
640180,2250685,2026-05-19,fg_ml_away,fg_ml_away,WIN,WIN,1,0,0.49,0.4957,-0.0009,ML,,10-0,10-0,,,edge=-0.0009 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
640183,2250685,2026-05-19,fg_over,fg_over,PUSH,PUSH,,0,0.48,0.4945,-0.011,O10.0,10,10-0,10-0,,,p=0.48 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
640194,2250686,2026-05-19,fg_ml_away,fg_ml_away,WIN,WIN,1,0,0.37,0.4489,-0.0801,ML,,14-6,14-6,,,edge=-0.0801 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
640197,2250686,2026-05-19,fg_over,fg_over,WIN,WIN,1,0,0.43,0.5098,-0.0813,O9.0,9,14-6,14-6,,,p=0.43 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
640208,2250687,2026-05-19,fg_ml_away,fg_ml_away,WIN,WIN,1,0,0.6,0.5997,-0.0004,ML,,5-4,5-4,,,edge=-0.0004 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
640212,2250687,2026-05-19,fg_under,fg_under,LOSS,LOSS,0,0,0.48,0.5011,-0.0171,U8.0,8,5-4,5-4,,,p=0.48 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
640221,2250688,2026-05-19,fg_ml_home,fg_ml_home,LOSS,LOSS,0,0,0.55,0.5638,-0.0187,ML,,2-1,2-1,,,edge=-0.0187 thresh=0.06 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
640226,2250688,2026-05-19,fg_under,fg_under,WIN,WIN,1,0,0.49,0.512,-0.0219,U8.0,8,2-1,2-1,,,p=0.49 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
640249,2250689,2026-05-20,fg_ml_home,fg_ml_home,LOSS,LOSS,0,0,0.53,0.5842,-0.051,ML,,9-4,9-4,,,edge=-0.051 thresh=0.06 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
640253,2250689,2026-05-20,fg_over,fg_over,WIN,WIN,1,0,0.45,0.5043,-0.0577,O9.5,9.5,9-4,9-4,,,p=0.45 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
640264,2250690,2026-05-20,fg_ml_away,fg_ml_away,LOSS,LOSS,0,0,0.37,0.4795,-0.1076,ML,,3-5,3-5,,,edge=-0.1076 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
640267,2250690,2026-05-20,fg_over,fg_over,LOSS,LOSS,0,0,0.46,0.5022,-0.0393,O8.5,8.5,3-5,3-5,,,p=0.46 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
640278,2250691,2026-05-20,fg_ml_away,fg_ml_away,LOSS,LOSS,0,0,0.36,0.4369,-0.0724,ML,,1-4,1-4,,,edge=-0.0724 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
