btId,gameId,gameDate,market,modelSide,stored_result,derived_outcome,stored_correct,confidencePassed,modelProb,bookNoVigProb,edge,bookLine,lineUsed,games_actual,bt_row_actual,staleActuals,edgeCheck,threshCheck,status,quarantineReason,voidReason,auditVersion,note
364585,2250185,2026-04-10,fg_ml_away,fg_ml_away,QUARANTINED,WIN,,0,0.42,0.4273,,ML,,4-0,4-0,,,,ok,modelRunAt=1776259238063 >= gameStartUtcMs=1775862600000,,v2026-full-audit-1.0,
364584,2250185,2026-04-10,fg_ml_home,fg_ml_home,QUARANTINED,LOSS,,0,0.58,0.5727,,ML,,4-0,4-0,,,,ok,modelRunAt=1776259238063 >= gameStartUtcMs=1775862600000,,v2026-full-audit-1.0,
364586,2250185,2026-04-10,fg_over,fg_over,QUARANTINED,LOSS,,0,0.56,0.4826,,O8.0,8,4-0,4-0,,,,ok,modelRunAt=1776259238063 >= gameStartUtcMs=1775862600000,,v2026-full-audit-1.0,
632692,2250185,2026-04-10,fg_rl_away,fg_rl_away,QUARANTINED,WIN,,0,,0.5392,,+1.5,,4-0,4-0,,,,ok,modelRunAt=1776259238063 >= gameStartUtcMs=1775862600000,,v2026-full-audit-1.0,
632691,2250185,2026-04-10,fg_rl_home,fg_rl_home,QUARANTINED,LOSS,,0,,0.4608,,-1.5,,4-0,4-0,,,,ok,modelRunAt=1776259238063 >= gameStartUtcMs=1775862600000,,v2026-full-audit-1.0,
364587,2250185,2026-04-10,fg_under,fg_under,QUARANTINED,WIN,,0,0.44,0.5174,,U8.0,8,4-0,4-0,,,,ok,modelRunAt=1776259238063 >= gameStartUtcMs=1775862600000,,v2026-full-audit-1.0,
364616,2250186,2026-04-10,fg_ml_away,fg_ml_away,QUARANTINED,LOSS,,0,0.48,0.5108,,ML,,3-5,3-5,,,,ok,modelRunAt=1776259238117 >= gameStartUtcMs=1775862600000,,v2026-full-audit-1.0,
364615,2250186,2026-04-10,fg_ml_home,fg_ml_home,QUARANTINED,WIN,,0,0.52,0.4892,,ML,,3-5,3-5,,,,ok,modelRunAt=1776259238117 >= gameStartUtcMs=1775862600000,,v2026-full-audit-1.0,
364617,2250186,2026-04-10,fg_over,fg_over,QUARANTINED,PUSH,,0,0.49,0.5152,,O8.0,8,3-5,3-5,,,,ok,modelRunAt=1776259238117 >= gameStartUtcMs=1775862600000,,v2026-full-audit-1.0,
632706,2250186,2026-04-10,fg_rl_away,fg_rl_away,QUARANTINED,LOSS,,0,,0.3559,,-1.5,,3-5,3-5,,,,ok,modelRunAt=1776259238117 >= gameStartUtcMs=1775862600000,,v2026-full-audit-1.0,
632705,2250186,2026-04-10,fg_rl_home,fg_rl_home,QUARANTINED,WIN,,0,,0.6441,,+1.5,,3-5,3-5,,,,ok,modelRunAt=1776259238117 >= gameStartUtcMs=1775862600000,,v2026-full-audit-1.0,
364618,2250186,2026-04-10,fg_under,fg_under,QUARANTINED,PUSH,,0,0.51,0.4848,,U8.0,8,3-5,3-5,,,,ok,modelRunAt=1776259238117 >= gameStartUtcMs=1775862600000,,v2026-full-audit-1.0,
364650,2250187,2026-04-10,fg_ml_away,fg_ml_away,QUARANTINED,WIN,,0,0.44,0.4568,,ML,,6-3,6-3,,,,ok,modelRunAt=1776259238172 >= gameStartUtcMs=1775862900000,,v2026-full-audit-1.0,
364649,2250187,2026-04-10,fg_ml_home,fg_ml_home,QUARANTINED,LOSS,,0,0.56,0.5432,,ML,,6-3,6-3,,,,ok,modelRunAt=1776259238172 >= gameStartUtcMs=1775862900000,,v2026-full-audit-1.0,
364651,2250187,2026-04-10,fg_over,fg_over,QUARANTINED,WIN,,0,0.53,0.4848,,O8.5,8.5,6-3,6-3,,,,ok,modelRunAt=1776259238172 >= gameStartUtcMs=1775862900000,,v2026-full-audit-1.0,
632720,2250187,2026-04-10,fg_rl_away,fg_rl_away,QUARANTINED,WIN,,0,,0.5575,,+1.5,,6-3,6-3,,,,ok,modelRunAt=1776259238172 >= gameStartUtcMs=1775862900000,,v2026-full-audit-1.0,
632719,2250187,2026-04-10,fg_rl_home,fg_rl_home,QUARANTINED,LOSS,,0,,0.4425,,-1.5,,6-3,6-3,,,,ok,modelRunAt=1776259238172 >= gameStartUtcMs=1775862900000,,v2026-full-audit-1.0,
364652,2250187,2026-04-10,fg_under,fg_under,QUARANTINED,LOSS,,0,0.47,0.5152,,U8.5,8.5,6-3,6-3,,,,ok,modelRunAt=1776259238172 >= gameStartUtcMs=1775862900000,,v2026-full-audit-1.0,
364524,2250188,2026-04-10,fg_ml_away,fg_ml_away,QUARANTINED,LOSS,,0,0.45,0.4406,,ML,,5-11,5-11,,,,ok,modelRunAt=1776259238231 >= gameStartUtcMs=1775862900000,,v2026-full-audit-1.0,
364523,2250188,2026-04-10,fg_ml_home,fg_ml_home,QUARANTINED,WIN,,0,0.55,0.5594,,ML,,5-11,5-11,,,,ok,modelRunAt=1776259238231 >= gameStartUtcMs=1775862900000,,v2026-full-audit-1.0,
364525,2250188,2026-04-10,fg_over,fg_over,QUARANTINED,WIN,,0,0.44,0.5043,,O8.5,8.5,5-11,5-11,,,,ok,modelRunAt=1776259238231 >= gameStartUtcMs=1775862900000,,v2026-full-audit-1.0,
632734,2250188,2026-04-10,fg_rl_away,fg_rl_away,QUARANTINED,LOSS,,0,,0.5851,,+1.5,,5-11,5-11,,,,ok,modelRunAt=1776259238231 >= gameStartUtcMs=1775862900000,,v2026-full-audit-1.0,
632733,2250188,2026-04-10,fg_rl_home,fg_rl_home,QUARANTINED,WIN,,0,,0.4149,,-1.5,,5-11,5-11,,,,ok,modelRunAt=1776259238231 >= gameStartUtcMs=1775862900000,,v2026-full-audit-1.0,
364526,2250188,2026-04-10,fg_under,fg_under,QUARANTINED,LOSS,,0,0.56,0.4957,,U8.5,8.5,5-11,5-11,,,,ok,modelRunAt=1776259238231 >= gameStartUtcMs=1775862900000,,v2026-full-audit-1.0,
364712,2250189,2026-04-10,fg_ml_away,fg_ml_away,QUARANTINED,LOSS,,0,0.44,0.378,,ML,,0-2,0-2,,,,ok,modelRunAt=1776259238289 >= gameStartUtcMs=1775864400000,,v2026-full-audit-1.0,
364711,2250189,2026-04-10,fg_ml_home,fg_ml_home,QUARANTINED,WIN,,0,0.56,0.622,,ML,,0-2,0-2,,,,ok,modelRunAt=1776259238289 >= gameStartUtcMs=1775864400000,,v2026-full-audit-1.0,
364713,2250189,2026-04-10,fg_over,fg_over,QUARANTINED,LOSS,,0,0.47,0.4848,,O7.5,7.5,0-2,0-2,,,,ok,modelRunAt=1776259238289 >= gameStartUtcMs=1775864400000,,v2026-full-audit-1.0,
632748,2250189,2026-04-10,fg_rl_away,fg_rl_away,QUARANTINED,LOSS,,0,,0.5781,,+1.5,,0-2,0-2,,,,ok,modelRunAt=1776259238289 >= gameStartUtcMs=1775864400000,,v2026-full-audit-1.0,
632747,2250189,2026-04-10,fg_rl_home,fg_rl_home,QUARANTINED,WIN,,0,,0.4219,,-1.5,,0-2,0-2,,,,ok,modelRunAt=1776259238289 >= gameStartUtcMs=1775864400000,,v2026-full-audit-1.0,
364714,2250189,2026-04-10,fg_under,fg_under,QUARANTINED,WIN,,0,0.53,0.5152,,U7.5,7.5,0-2,0-2,,,,ok,modelRunAt=1776259238289 >= gameStartUtcMs=1775864400000,,v2026-full-audit-1.0,
364555,2250190,2026-04-10,fg_ml_away,fg_ml_away,QUARANTINED,WIN,,0,0.34,0.3554,,ML,,7-3,7-3,,,,ok,modelRunAt=1776259238345 >= gameStartUtcMs=1775864400000,,v2026-full-audit-1.0,
364554,2250190,2026-04-10,fg_ml_home,fg_ml_home,QUARANTINED,LOSS,,0,0.66,0.6446,,ML,,7-3,7-3,,,,ok,modelRunAt=1776259238345 >= gameStartUtcMs=1775864400000,,v2026-full-audit-1.0,
364556,2250190,2026-04-10,fg_over,fg_over,QUARANTINED,WIN,,0,0.56,0.5108,,O8.5,8.5,7-3,7-3,,,,ok,modelRunAt=1776259238345 >= gameStartUtcMs=1775864400000,,v2026-full-audit-1.0,
632762,2250190,2026-04-10,fg_rl_away,fg_rl_away,QUARANTINED,WIN,,0,,0.4545,,+1.5,,7-3,7-3,,,,ok,modelRunAt=1776259238345 >= gameStartUtcMs=1775864400000,,v2026-full-audit-1.0,
632761,2250190,2026-04-10,fg_rl_home,fg_rl_home,QUARANTINED,LOSS,,0,,0.5455,,-1.5,,7-3,7-3,,,,ok,modelRunAt=1776259238345 >= gameStartUtcMs=1775864400000,,v2026-full-audit-1.0,
364557,2250190,2026-04-10,fg_under,fg_under,QUARANTINED,LOSS,,0,0.44,0.4892,,U8.5,8.5,7-3,7-3,,,,ok,modelRunAt=1776259238345 >= gameStartUtcMs=1775864400000,,v2026-full-audit-1.0,
364776,2250191,2026-04-10,fg_ml_away,fg_ml_away,QUARANTINED,LOSS,,0,0.54,0.5511,,ML,,2-3,2-3,,,,ok,modelRunAt=1776259238405 >= gameStartUtcMs=1775866500000,,v2026-full-audit-1.0,
364775,2250191,2026-04-10,fg_ml_home,fg_ml_home,QUARANTINED,WIN,,0,0.46,0.4489,,ML,,2-3,2-3,,,,ok,modelRunAt=1776259238405 >= gameStartUtcMs=1775866500000,,v2026-full-audit-1.0,
364777,2250191,2026-04-10,fg_over,fg_over,QUARANTINED,LOSS,,0,0.63,0.527,,O7.0,7,2-3,2-3,,,,ok,modelRunAt=1776259238405 >= gameStartUtcMs=1775866500000,,v2026-full-audit-1.0,
632776,2250191,2026-04-10,fg_rl_away,fg_rl_away,QUARANTINED,WIN,,0,,0.4167,,-1.5,,2-3,2-3,,,,ok,modelRunAt=1776259238405 >= gameStartUtcMs=1775866500000,,v2026-full-audit-1.0,
632775,2250191,2026-04-10,fg_rl_home,fg_rl_home,QUARANTINED,LOSS,,0,,0.5833,,+1.5,,2-3,2-3,,,,ok,modelRunAt=1776259238405 >= gameStartUtcMs=1775866500000,,v2026-full-audit-1.0,
364778,2250191,2026-04-10,fg_under,fg_under,QUARANTINED,WIN,,0,0.37,0.473,,U7.0,7,2-3,2-3,,,,ok,modelRunAt=1776259238405 >= gameStartUtcMs=1775866500000,,v2026-full-audit-1.0,
364807,2250192,2026-04-10,fg_ml_away,fg_ml_away,QUARANTINED,LOSS,,0,0.39,0.3917,,ML,,2-5,2-5,,,,ok,modelRunAt=1776259238459 >= gameStartUtcMs=1775871600000,,v2026-full-audit-1.0,
364806,2250192,2026-04-10,fg_ml_home,fg_ml_home,QUARANTINED,WIN,,0,0.61,0.6083,,ML,,2-5,2-5,,,,ok,modelRunAt=1776259238459 >= gameStartUtcMs=1775871600000,,v2026-full-audit-1.0,
364808,2250192,2026-04-10,fg_over,fg_over,QUARANTINED,LOSS,,0,0.51,0.5108,,O8.0,8,2-5,2-5,,,,ok,modelRunAt=1776259238459 >= gameStartUtcMs=1775871600000,,v2026-full-audit-1.0,
632790,2250192,2026-04-10,fg_rl_away,fg_rl_away,QUARANTINED,LOSS,,0,,0.5238,,+1.5,,2-5,2-5,,,,ok,modelRunAt=1776259238459 >= gameStartUtcMs=1775871600000,,v2026-full-audit-1.0,
632789,2250192,2026-04-10,fg_rl_home,fg_rl_home,QUARANTINED,WIN,,0,,0.4762,,-1.5,,2-5,2-5,,,,ok,modelRunAt=1776259238459 >= gameStartUtcMs=1775871600000,,v2026-full-audit-1.0,
364809,2250192,2026-04-10,fg_under,fg_under,QUARANTINED,WIN,,0,0.49,0.4892,,U8.0,8,2-5,2-5,,,,ok,modelRunAt=1776259238459 >= gameStartUtcMs=1775871600000,,v2026-full-audit-1.0,
364840,2250193,2026-04-10,fg_ml_away,fg_ml_away,QUARANTINED,LOSS,,0,0.43,0.4369,,ML,,6-9,6-9,,,,ok,modelRunAt=1776259238515 >= gameStartUtcMs=1775871600000,,v2026-full-audit-1.0,
364839,2250193,2026-04-10,fg_ml_home,fg_ml_home,QUARANTINED,WIN,,0,0.57,0.5631,,ML,,6-9,6-9,,,,ok,modelRunAt=1776259238515 >= gameStartUtcMs=1775871600000,,v2026-full-audit-1.0,
364841,2250193,2026-04-10,fg_over,fg_over,QUARANTINED,WIN,,0,0.5,0.4892,,O8.0,8,6-9,6-9,,,,ok,modelRunAt=1776259238515 >= gameStartUtcMs=1775871600000,,v2026-full-audit-1.0,
632804,2250193,2026-04-10,fg_rl_away,fg_rl_away,QUARANTINED,LOSS,,0,,0.5633,,+1.5,,6-9,6-9,,,,ok,modelRunAt=1776259238515 >= gameStartUtcMs=1775871600000,,v2026-full-audit-1.0,
632803,2250193,2026-04-10,fg_rl_home,fg_rl_home,QUARANTINED,WIN,,0,,0.4367,,-1.5,,6-9,6-9,,,,ok,modelRunAt=1776259238515 >= gameStartUtcMs=1775871600000,,v2026-full-audit-1.0,
364842,2250193,2026-04-10,fg_under,fg_under,QUARANTINED,LOSS,,0,0.5,0.5108,,U8.0,8,6-9,6-9,,,,ok,modelRunAt=1776259238515 >= gameStartUtcMs=1775871600000,,v2026-full-audit-1.0,
364872,2250194,2026-04-10,fg_ml_away,fg_ml_away,QUARANTINED,LOSS,,0,0.35,0.3312,,ML,,7-8,7-8,,,,ok,modelRunAt=1776259238569 >= gameStartUtcMs=1775873400000,,v2026-full-audit-1.0,
364871,2250194,2026-04-10,fg_ml_home,fg_ml_home,QUARANTINED,WIN,,0,0.65,0.6688,,ML,,7-8,7-8,,,,ok,modelRunAt=1776259238569 >= gameStartUtcMs=1775873400000,,v2026-full-audit-1.0,
364873,2250194,2026-04-10,fg_over,fg_over,QUARANTINED,WIN,,0,0.44,0.4892,,O8.5,8.5,7-8,7-8,,,,ok,modelRunAt=1776259238569 >= gameStartUtcMs=1775873400000,,v2026-full-audit-1.0,
632818,2250194,2026-04-10,fg_rl_away,fg_rl_away,QUARANTINED,WIN,,0,,0.4902,,+1.5,,7-8,7-8,,,,ok,modelRunAt=1776259238569 >= gameStartUtcMs=1775873400000,,v2026-full-audit-1.0,
632817,2250194,2026-04-10,fg_rl_home,fg_rl_home,QUARANTINED,LOSS,,0,,0.5098,,-1.5,,7-8,7-8,,,,ok,modelRunAt=1776259238569 >= gameStartUtcMs=1775873400000,,v2026-full-audit-1.0,
364874,2250194,2026-04-10,fg_under,fg_under,QUARANTINED,LOSS,,0,0.56,0.5108,,U8.5,8.5,7-8,7-8,,,,ok,modelRunAt=1776259238569 >= gameStartUtcMs=1775873400000,,v2026-full-audit-1.0,
365153,2250195,2026-04-11,fg_ml_away,fg_ml_away,QUARANTINED,LOSS,,0,0.49,0.4273,,ML,,1-6,1-6,,,,ok,modelRunAt=1776259888213 >= gameStartUtcMs=1775927400000,,v2026-full-audit-1.0,
365152,2250195,2026-04-11,fg_ml_home,fg_ml_home,QUARANTINED,WIN,,0,0.51,0.5727,,ML,,1-6,1-6,,,,ok,modelRunAt=1776259888213 >= gameStartUtcMs=1775927400000,,v2026-full-audit-1.0,
365154,2250195,2026-04-11,fg_over,fg_over,QUARANTINED,PUSH,,0,0.59,0.527,,O7.0,7,1-6,1-6,,,,ok,modelRunAt=1776259888213 >= gameStartUtcMs=1775927400000,,v2026-full-audit-1.0,
632846,2250195,2026-04-11,fg_rl_away,fg_rl_away,QUARANTINED,LOSS,,0,,0.6183,,+1.5,,1-6,1-6,,,,ok,modelRunAt=1776259888213 >= gameStartUtcMs=1775927400000,,v2026-full-audit-1.0,
632845,2250195,2026-04-11,fg_rl_home,fg_rl_home,QUARANTINED,WIN,,0,,0.3817,,-1.5,,1-6,1-6,,,,ok,modelRunAt=1776259888213 >= gameStartUtcMs=1775927400000,,v2026-full-audit-1.0,
365155,2250195,2026-04-11,fg_under,fg_under,QUARANTINED,PUSH,,0,0.41,0.473,,U7.0,7,1-6,1-6,,,,ok,modelRunAt=1776259888213 >= gameStartUtcMs=1775927400000,,v2026-full-audit-1.0,
365165,2250196,2026-04-11,fg_ml_away,fg_ml_away,QUARANTINED,WIN,,0,0.46,0.4284,,ML,,4-3,4-3,,,,ok,modelRunAt=1776259888666 >= gameStartUtcMs=1775931600000,,v2026-full-audit-1.0,
365164,2250196,2026-04-11,fg_ml_home,fg_ml_home,QUARANTINED,LOSS,,0,0.54,0.5716,,ML,,4-3,4-3,,,,ok,modelRunAt=1776259888666 >= gameStartUtcMs=1775931600000,,v2026-full-audit-1.0,
365166,2250196,2026-04-11,fg_over,fg_over,QUARANTINED,WIN,,0,0.6,0.5108,,O6.5,6.5,4-3,4-3,,,,ok,modelRunAt=1776259888666 >= gameStartUtcMs=1775931600000,,v2026-full-audit-1.0,
632860,2250196,2026-04-11,fg_rl_away,fg_rl_away,QUARANTINED,WIN,,0,,0.5968,,+1.5,,4-3,4-3,,,,ok,modelRunAt=1776259888666 >= gameStartUtcMs=1775931600000,,v2026-full-audit-1.0,
632859,2250196,2026-04-11,fg_rl_home,fg_rl_home,QUARANTINED,LOSS,,0,,0.4032,,-1.5,,4-3,4-3,,,,ok,modelRunAt=1776259888666 >= gameStartUtcMs=1775931600000,,v2026-full-audit-1.0,
365167,2250196,2026-04-11,fg_under,fg_under,QUARANTINED,LOSS,,0,0.4,0.4892,,U6.5,6.5,4-3,4-3,,,,ok,modelRunAt=1776259888666 >= gameStartUtcMs=1775931600000,,v2026-full-audit-1.0,
365009,2250197,2026-04-11,fg_ml_away,fg_ml_away,QUARANTINED,WIN,,0,0.46,0.4667,,ML,,7-4,7-4,,,,ok,modelRunAt=1776259888720 >= gameStartUtcMs=1775934420000,,v2026-full-audit-1.0,
365008,2250197,2026-04-11,fg_ml_home,fg_ml_home,QUARANTINED,LOSS,,0,0.54,0.5333,,ML,,7-4,7-4,,,,ok,modelRunAt=1776259888720 >= gameStartUtcMs=1775934420000,,v2026-full-audit-1.0,
365010,2250197,2026-04-11,fg_over,fg_over,QUARANTINED,WIN,,0,0.59,0.5043,,O8.0,8,7-4,7-4,,,,ok,modelRunAt=1776259888720 >= gameStartUtcMs=1775934420000,,v2026-full-audit-1.0,
632874,2250197,2026-04-11,fg_rl_away,fg_rl_away,QUARANTINED,WIN,,0,,0.3497,,-1.5,,7-4,7-4,,,,ok,modelRunAt=1776259888720 >= gameStartUtcMs=1775934420000,,v2026-full-audit-1.0,
632873,2250197,2026-04-11,fg_rl_home,fg_rl_home,QUARANTINED,LOSS,,0,,0.6503,,+1.5,,7-4,7-4,,,,ok,modelRunAt=1776259888720 >= gameStartUtcMs=1775934420000,,v2026-full-audit-1.0,
365011,2250197,2026-04-11,fg_under,fg_under,QUARANTINED,LOSS,,0,0.41,0.4957,,U8.0,8,7-4,7-4,,,,ok,modelRunAt=1776259888720 >= gameStartUtcMs=1775934420000,,v2026-full-audit-1.0,
364997,2250198,2026-04-11,fg_ml_away,fg_ml_away,QUARANTINED,LOSS,,0,0.43,0.4489,,ML,,3-7,3-7,,,,ok,modelRunAt=1776259888775 >= gameStartUtcMs=1775938200000,,v2026-full-audit-1.0,
364996,2250198,2026-04-11,fg_ml_home,fg_ml_home,QUARANTINED,WIN,,0,0.57,0.5511,,ML,,3-7,3-7,,,,ok,modelRunAt=1776259888775 >= gameStartUtcMs=1775938200000,,v2026-full-audit-1.0,
364998,2250198,2026-04-11,fg_over,fg_over,QUARANTINED,WIN,,0,0.44,0.5108,,O9.0,9,3-7,3-7,,,,ok,modelRunAt=1776259888775 >= gameStartUtcMs=1775938200000,,v2026-full-audit-1.0,
632888,2250198,2026-04-11,fg_rl_away,fg_rl_away,QUARANTINED,LOSS,,0,,0.5595,,+1.5,,3-7,3-7,,,,ok,modelRunAt=1776259888775 >= gameStartUtcMs=1775938200000,,v2026-full-audit-1.0,
632887,2250198,2026-04-11,fg_rl_home,fg_rl_home,QUARANTINED,WIN,,0,,0.4405,,-1.5,,3-7,3-7,,,,ok,modelRunAt=1776259888775 >= gameStartUtcMs=1775938200000,,v2026-full-audit-1.0,
364999,2250198,2026-04-11,fg_under,fg_under,QUARANTINED,LOSS,,0,0.56,0.4892,,U9.0,9,3-7,3-7,,,,ok,modelRunAt=1776259888775 >= gameStartUtcMs=1775938200000,,v2026-full-audit-1.0,
365021,2250199,2026-04-11,fg_ml_away,fg_ml_away,QUARANTINED,WIN,,0,0.49,0.4003,,ML,,11-6,11-6,,,,ok,modelRunAt=1776259888829 >= gameStartUtcMs=1775938200000,,v2026-full-audit-1.0,
365020,2250199,2026-04-11,fg_ml_home,fg_ml_home,QUARANTINED,LOSS,,0,0.51,0.5997,,ML,,11-6,11-6,,,,ok,modelRunAt=1776259888829 >= gameStartUtcMs=1775938200000,,v2026-full-audit-1.0,
365022,2250199,2026-04-11,fg_over,fg_over,QUARANTINED,WIN,,0,0.56,0.5174,,O7.5,7.5,11-6,11-6,,,,ok,modelRunAt=1776259888829 >= gameStartUtcMs=1775938200000,,v2026-full-audit-1.0,
632902,2250199,2026-04-11,fg_rl_away,fg_rl_away,QUARANTINED,WIN,,0,,0.6109,,+1.5,,11-6,11-6,,,,ok,modelRunAt=1776259888829 >= gameStartUtcMs=1775938200000,,v2026-full-audit-1.0,
632901,2250199,2026-04-11,fg_rl_home,fg_rl_home,QUARANTINED,LOSS,,0,,0.3891,,-1.5,,11-6,11-6,,,,ok,modelRunAt=1776259888829 >= gameStartUtcMs=1775938200000,,v2026-full-audit-1.0,
365023,2250199,2026-04-11,fg_under,fg_under,QUARANTINED,LOSS,,0,0.44,0.4826,,U7.5,7.5,11-6,11-6,,,,ok,modelRunAt=1776259888829 >= gameStartUtcMs=1775938200000,,v2026-full-audit-1.0,
365033,2250200,2026-04-11,fg_ml_away,fg_ml_away,QUARANTINED,LOSS,,0,0.42,0.3691,,ML,,0-2,0-2,,,,ok,modelRunAt=1776259888884 >= gameStartUtcMs=1775938200000,,v2026-full-audit-1.0,
365032,2250200,2026-04-11,fg_ml_home,fg_ml_home,QUARANTINED,WIN,,0,0.58,0.6309,,ML,,0-2,0-2,,,,ok,modelRunAt=1776259888884 >= gameStartUtcMs=1775938200000,,v2026-full-audit-1.0,
365034,2250200,2026-04-11,fg_over,fg_over,QUARANTINED,LOSS,,0,0.4,0.5043,,O9.0,9,0-2,0-2,,,,ok,modelRunAt=1776259888884 >= gameStartUtcMs=1775938200000,,v2026-full-audit-1.0,
632916,2250200,2026-04-11,fg_rl_away,fg_rl_away,QUARANTINED,LOSS,,0,,0.5516,,+1.5,,0-2,0-2,,,,ok,modelRunAt=1776259888884 >= gameStartUtcMs=1775938200000,,v2026-full-audit-1.0,
632915,2250200,2026-04-11,fg_rl_home,fg_rl_home,QUARANTINED,WIN,,0,,0.4484,,-1.5,,0-2,0-2,,,,ok,modelRunAt=1776259888884 >= gameStartUtcMs=1775938200000,,v2026-full-audit-1.0,
365035,2250200,2026-04-11,fg_under,fg_under,QUARANTINED,WIN,,0,0.6,0.4957,,U9.0,9,0-2,0-2,,,,ok,modelRunAt=1776259888884 >= gameStartUtcMs=1775938200000,,v2026-full-audit-1.0,
365045,2250201,2026-04-11,fg_ml_away,fg_ml_away,QUARANTINED,LOSS,,0,0.56,0.6033,,ML,,4-5,4-5,,,,ok,modelRunAt=1776259888940 >= gameStartUtcMs=1775945400000,,v2026-full-audit-1.0,
365044,2250201,2026-04-11,fg_ml_home,fg_ml_home,QUARANTINED,WIN,,0,0.44,0.3967,,ML,,4-5,4-5,,,,ok,modelRunAt=1776259888940 >= gameStartUtcMs=1775945400000,,v2026-full-audit-1.0,
365046,2250201,2026-04-11,fg_over,fg_over,QUARANTINED,WIN,,0,0.48,0.4848,,O8.0,8,4-5,4-5,,,,ok,modelRunAt=1776259888940 >= gameStartUtcMs=1775945400000,,v2026-full-audit-1.0,
632930,2250201,2026-04-11,fg_rl_away,fg_rl_away,QUARANTINED,WIN,,0,,0.4274,,-1.5,,4-5,4-5,,,,ok,modelRunAt=1776259888940 >= gameStartUtcMs=1775945400000,,v2026-full-audit-1.0,
632929,2250201,2026-04-11,fg_rl_home,fg_rl_home,QUARANTINED,LOSS,,0,,0.5726,,+1.5,,4-5,4-5,,,,ok,modelRunAt=1776259888940 >= gameStartUtcMs=1775945400000,,v2026-full-audit-1.0,
365047,2250201,2026-04-11,fg_under,fg_under,QUARANTINED,LOSS,,0,0.52,0.5152,,U8.0,8,4-5,4-5,,,,ok,modelRunAt=1776259888940 >= gameStartUtcMs=1775945400000,,v2026-full-audit-1.0,
365057,2250202,2026-04-11,fg_ml_away,fg_ml_away,QUARANTINED,WIN,,0,0.42,0.384,,ML,,3-1,3-1,,,,ok,modelRunAt=1776259888996 >= gameStartUtcMs=1775949000000,,v2026-full-audit-1.0,
365056,2250202,2026-04-11,fg_ml_home,fg_ml_home,QUARANTINED,LOSS,,0,0.58,0.616,,ML,,3-1,3-1,,,,ok,modelRunAt=1776259888996 >= gameStartUtcMs=1775949000000,,v2026-full-audit-1.0,
365058,2250202,2026-04-11,fg_over,fg_over,QUARANTINED,LOSS,,0,0.58,0.4892,,O8.0,8,3-1,3-1,,,,ok,modelRunAt=1776259888996 >= gameStartUtcMs=1775949000000,,v2026-full-audit-1.0,
632944,2250202,2026-04-11,fg_rl_away,fg_rl_away,QUARANTINED,WIN,,0,,0.5349,,+1.5,,3-1,3-1,,,,ok,modelRunAt=1776259888996 >= gameStartUtcMs=1775949000000,,v2026-full-audit-1.0,
632943,2250202,2026-04-11,fg_rl_home,fg_rl_home,QUARANTINED,LOSS,,0,,0.4651,,-1.5,,3-1,3-1,,,,ok,modelRunAt=1776259888996 >= gameStartUtcMs=1775949000000,,v2026-full-audit-1.0,
365059,2250202,2026-04-11,fg_under,fg_under,QUARANTINED,WIN,,0,0.42,0.5108,,U8.0,8,3-1,3-1,,,,ok,modelRunAt=1776259888996 >= gameStartUtcMs=1775949000000,,v2026-full-audit-1.0,
365069,2250203,2026-04-11,fg_ml_away,fg_ml_away,QUARANTINED,LOSS,,0,0.47,0.5174,,ML,,2-6,2-6,,,,ok,modelRunAt=1776259889052 >= gameStartUtcMs=1775949300000,,v2026-full-audit-1.0,
365068,2250203,2026-04-11,fg_ml_home,fg_ml_home,QUARANTINED,WIN,,0,0.53,0.4826,,ML,,2-6,2-6,,,,ok,modelRunAt=1776259889052 >= gameStartUtcMs=1775949300000,,v2026-full-audit-1.0,
365070,2250203,2026-04-11,fg_over,fg_over,QUARANTINED,WIN,,0,0.57,0.4783,,O7.5,7.5,2-6,2-6,,,,ok,modelRunAt=1776259889052 >= gameStartUtcMs=1775949300000,,v2026-full-audit-1.0,
632958,2250203,2026-04-11,fg_rl_away,fg_rl_away,QUARANTINED,LOSS,,0,,0.3534,,-1.5,,2-6,2-6,,,,ok,modelRunAt=1776259889052 >= gameStartUtcMs=1775949300000,,v2026-full-audit-1.0,
632957,2250203,2026-04-11,fg_rl_home,fg_rl_home,QUARANTINED,WIN,,0,,0.6466,,+1.5,,2-6,2-6,,,,ok,modelRunAt=1776259889052 >= gameStartUtcMs=1775949300000,,v2026-full-audit-1.0,
365071,2250203,2026-04-11,fg_under,fg_under,QUARANTINED,LOSS,,0,0.43,0.5217,,U7.5,7.5,2-6,2-6,,,,ok,modelRunAt=1776259889052 >= gameStartUtcMs=1775949300000,,v2026-full-audit-1.0,
365081,2250204,2026-04-11,fg_ml_away,fg_ml_away,QUARANTINED,WIN,,0,0.44,0.5511,,ML,,7-1,7-1,,,,ok,modelRunAt=1776259889107 >= gameStartUtcMs=1775949300000,,v2026-full-audit-1.0,
365080,2250204,2026-04-11,fg_ml_home,fg_ml_home,QUARANTINED,LOSS,,0,0.56,0.4489,,ML,,7-1,7-1,,,,ok,modelRunAt=1776259889107 >= gameStartUtcMs=1775949300000,,v2026-full-audit-1.0,
365082,2250204,2026-04-11,fg_over,fg_over,QUARANTINED,PUSH,,0,0.52,0.4826,,O8.0,8,7-1,7-1,,,,ok,modelRunAt=1776259889107 >= gameStartUtcMs=1775949300000,,v2026-full-audit-1.0,
