gameId,gameDate,month,d_pAwayMl,d_projAwayScore,d_projHomeScore,d_projTotal,d_pOver,d_pAwayRl,d_pF5AwayMl,d_projF5Total,d_pF5Over,d_pF5AwayRl,d_pNrfi,nrfi_mode,max_abs_diff,violations
2250812,2026-05-30,2026-05,1.58e-06,2.71e-04,3.56e-05,3.07e-04,3.83e-06,0.00e+00,4.03e-06,4.53e-04,4.25e-06,0.00e+00,logistic,logistic,4.53e-04,
2250813,2026-05-30,2026-05,1.98e-06,2.78e-04,1.44e-04,4.22e-04,2.45e-06,0.00e+00,4.62e-06,7.76e-05,1.90e-06,0.00e+00,logistic,logistic,4.22e-04,
2250814,2026-05-30,2026-05,2.41e-06,4.92e-04,4.26e-04,4.78e-04,1.75e-06,0.00e+00,5.98e-07,1.67e-04,2.25e-06,0.00e+00,logistic,logistic,4.92e-04,
2250815,2026-05-30,2026-05,2.32e-07,3.86e-04,2.06e-04,4.09e-04,9.84e-07,0.00e+00,3.65e-06,2.71e-05,1.07e-06,0.00e+00,logistic,logistic,4.09e-04,
2250816,2026-05-30,2026-05,3.51e-06,2.58e-04,7.08e-05,2.70e-04,2.80e-06,0.00e+00,2.67e-06,3.40e-06,4.61e-08,0.00e+00,logistic,logistic,2.70e-04,
2250817,2026-05-30,2026-05,6.47e-07,4.12e-04,3.68e-05,4.48e-04,2.87e-06,0.00e+00,3.13e-06,4.02e-04,2.54e-06,0.00e+00,logistic,logistic,4.48e-04,
2250818,2026-05-30,2026-05,2.52e-06,1.24e-04,2.92e-04,1.68e-04,4.83e-06,0.00e+00,1.53e-07,1.06e-04,2.76e-07,0.00e+00,logistic,logistic,2.92e-04,
2250819,2026-05-30,2026-05,4.74e-06,1.70e-04,3.28e-04,4.20e-05,4.19e-06,0.00e+00,9.05e-07,5.27e-05,7.49e-07,0.00e+00,logistic,logistic,3.28e-04,
2250820,2026-05-30,2026-05,3.55e-06,1.65e-04,3.04e-04,1.24e-05,1.34e-06,0.00e+00,4.98e-06,2.13e-04,1.65e-06,0.00e+00,logistic,logistic,3.04e-04,
2250821,2026-05-30,2026-05,4.04e-06,1.34e-04,1.17e-04,2.05e-04,4.88e-06,0.00e+00,4.97e-06,3.16e-04,6.01e-07,0.00e+00,logistic,logistic,3.16e-04,
2250822,2026-05-30,2026-05,2.61e-06,4.68e-04,2.70e-04,1.98e-04,3.47e-06,0.00e+00,2.50e-07,1.34e-04,1.42e-06,0.00e+00,logistic,logistic,4.68e-04,
2250823,2026-05-30,2026-05,1.12e-06,3.44e-04,3.03e-04,3.54e-04,4.10e-06,0.00e+00,3.06e-06,3.74e-04,4.12e-06,0.00e+00,logistic,logistic,3.74e-04,
2250824,2026-05-30,2026-05,3.23e-06,3.12e-05,1.43e-04,1.12e-04,1.61e-06,0.00e+00,1.31e-07,4.81e-04,4.55e-06,0.00e+00,logistic,logistic,4.81e-04,
2250825,2026-05-31,2026-05,6.77e-07,2.51e-04,3.19e-04,3.88e-04,2.64e-06,0.00e+00,4.91e-06,1.39e-04,1.68e-06,0.00e+00,logistic,logistic,3.88e-04,
2250826,2026-05-31,2026-05,2.15e-06,2.00e-05,3.22e-04,3.42e-04,1.19e-07,0.00e+00,1.73e-06,3.07e-05,4.63e-06,0.00e+00,logistic,logistic,3.42e-04,
2250827,2026-05-31,2026-05,2.32e-06,3.53e-04,4.93e-04,1.40e-04,4.17e-06,0.00e+00,2.08e-06,2.46e-04,3.38e-06,0.00e+00,logistic,logistic,4.93e-04,
2250828,2026-05-31,2026-05,1.36e-06,1.64e-05,4.24e-05,5.88e-05,5.03e-07,0.00e+00,1.44e-06,2.87e-04,4.62e-06,0.00e+00,logistic,logistic,2.87e-04,
2250829,2026-05-31,2026-05,4.49e-06,8.56e-05,3.84e-04,1.36e-05,9.79e-07,0.00e+00,1.87e-06,2.64e-04,2.35e-06,0.00e+00,logistic,logistic,3.84e-04,
2250830,2026-05-31,2026-05,3.18e-06,4.46e-04,1.17e-04,1.06e-04,2.86e-06,0.00e+00,2.00e-07,3.71e-04,2.13e-06,0.00e+00,logistic,logistic,4.46e-04,
2250831,2026-05-31,2026-05,5.74e-07,4.93e-04,3.49e-04,1.44e-04,3.91e-06,0.00e+00,2.36e-06,4.57e-04,2.73e-06,0.00e+00,logistic,logistic,4.93e-04,
2250832,2026-05-31,2026-05,4.98e-06,1.78e-04,7.08e-05,2.49e-04,3.71e-06,0.00e+00,2.81e-06,3.54e-04,1.60e-06,0.00e+00,logistic,logistic,3.54e-04,
2250833,2026-05-31,2026-05,2.01e-06,3.38e-04,1.73e-04,4.89e-04,4.11e-06,0.00e+00,2.29e-06,2.83e-04,1.58e-07,0.00e+00,logistic,logistic,4.89e-04,
2250834,2026-05-31,2026-05,7.73e-07,4.60e-04,2.20e-05,4.38e-04,3.08e-06,0.00e+00,2.50e-06,4.98e-04,4.34e-07,0.00e+00,logistic,logistic,4.98e-04,
2250835,2026-05-31,2026-05,2.19e-06,3.14e-04,1.40e-04,4.54e-04,1.92e-06,0.00e+00,1.02e-06,1.75e-04,4.29e-06,0.00e+00,logistic,logistic,4.54e-04,
2250836,2026-05-31,2026-05,1.92e-06,7.84e-05,4.57e-04,4.65e-04,3.93e-06,0.00e+00,8.21e-07,2.90e-04,3.74e-08,0.00e+00,logistic,logistic,4.65e-04,
2250837,2026-05-31,2026-05,2.14e-06,1.91e-04,8.68e-05,2.78e-04,2.63e-06,0.00e+00,4.36e-06,2.90e-04,1.03e-06,0.00e+00,logistic,logistic,2.90e-04,
2250838,2026-05-31,2026-05,1.76e-06,3.80e-04,4.10e-04,3.04e-05,2.17e-06,0.00e+00,4.11e-06,1.87e-04,1.98e-06,0.00e+00,logistic,logistic,4.10e-04,
2250839,2026-06-01,2026-06,2.42e-06,3.66e-04,1.89e-04,1.78e-04,2.12e-06,0.00e+00,6.09e-07,1.03e-04,3.53e-06,0.00e+00,logistic,logistic,3.66e-04,
2250840,2026-06-01,2026-06,4.44e-06,2.58e-04,1.60e-04,2.63e-04,2.38e-06,0.00e+00,2.13e-06,3.74e-04,4.64e-06,0.00e+00,logistic,logistic,3.74e-04,
2250841,2026-06-01,2026-06,2.38e-06,1.95e-05,3.48e-04,3.29e-04,1.85e-06,0.00e+00,3.93e-06,4.35e-04,3.78e-06,0.00e+00,logistic,logistic,4.35e-04,
2250842,2026-06-01,2026-06,2.17e-06,9.46e-05,2.40e-04,1.45e-04,4.04e-06,0.00e+00,2.95e-06,2.52e-04,3.45e-06,0.00e+00,logistic,logistic,2.52e-04,
2250843,2026-06-01,2026-06,9.82e-07,4.40e-04,8.89e-05,4.71e-04,9.72e-07,0.00e+00,7.27e-07,4.55e-04,2.78e-06,0.00e+00,logistic,logistic,4.71e-04,
2250844,2026-06-01,2026-06,2.14e-06,3.03e-04,2.54e-04,4.43e-04,1.36e-06,0.00e+00,2.31e-06,2.42e-04,5.50e-07,0.00e+00,logistic,logistic,4.43e-04,
2250845,2026-06-01,2026-06,4.75e-06,4.78e-04,4.40e-04,3.88e-05,4.43e-06,0.00e+00,4.18e-06,3.08e-04,7.37e-07,0.00e+00,logistic,logistic,4.78e-04,
2250846,2026-06-01,2026-06,3.66e-06,5.78e-05,2.82e-04,3.40e-04,1.10e-06,0.00e+00,6.08e-07,1.37e-04,4.84e-06,0.00e+00,logistic,logistic,3.40e-04,
2250847,2026-06-02,2026-06,1.36e-06,1.31e-05,1.01e-04,8.79e-05,1.52e-07,0.00e+00,4.46e-06,1.31e-04,4.23e-06,0.00e+00,logistic,logistic,1.31e-04,
2250848,2026-06-02,2026-06,3.97e-06,3.97e-04,8.47e-05,1.57e-04,1.11e-06,0.00e+00,2.83e-06,2.34e-04,6.43e-07,0.00e+00,logistic,logistic,3.97e-04,
2250849,2026-06-02,2026-06,1.31e-06,1.31e-04,2.74e-04,4.06e-04,4.53e-06,0.00e+00,3.80e-06,9.64e-05,1.83e-07,0.00e+00,logistic,logistic,4.06e-04,
2250850,2026-06-02,2026-06,1.55e-06,3.64e-04,2.23e-04,1.41e-04,2.30e-06,0.00e+00,2.95e-06,3.63e-04,4.19e-06,0.00e+00,logistic,logistic,3.64e-04,
2250851,2026-06-02,2026-06,1.32e-06,1.80e-04,3.62e-04,1.82e-04,9.26e-07,0.00e+00,2.22e-06,1.04e-04,1.07e-06,0.00e+00,logistic,logistic,3.62e-04,
2250852,2026-06-02,2026-06,1.39e-06,1.42e-04,7.04e-05,7.16e-05,1.82e-06,0.00e+00,2.52e-06,1.08e-04,2.12e-06,0.00e+00,logistic,logistic,1.42e-04,
2250853,2026-06-02,2026-06,2.25e-06,4.42e-04,2.05e-04,4.92e-04,1.17e-07,0.00e+00,3.43e-06,2.13e-04,7.33e-07,0.00e+00,logistic,logistic,4.92e-04,
2250854,2026-06-02,2026-06,2.33e-06,6.62e-05,9.88e-05,9.90e-06,1.43e-07,0.00e+00,4.31e-06,5.87e-05,3.04e-06,0.00e+00,logistic,logistic,9.88e-05,
2250855,2026-06-02,2026-06,1.43e-06,2.69e-04,9.88e-05,1.48e-05,4.92e-07,0.00e+00,3.81e-06,3.17e-04,1.71e-06,0.00e+00,logistic,logistic,3.17e-04,
2250856,2026-06-02,2026-06,2.90e-06,6.20e-05,2.01e-04,2.63e-04,2.34e-06,0.00e+00,3.59e-07,3.27e-04,2.35e-06,0.00e+00,logistic,logistic,3.27e-04,
2250857,2026-06-02,2026-06,2.55e-06,1.75e-04,1.72e-04,2.20e-06,1.74e-06,0.00e+00,1.04e-06,7.04e-05,3.23e-06,0.00e+00,logistic,logistic,1.75e-04,
2250858,2026-06-02,2026-06,4.60e-06,3.60e-04,8.47e-05,4.31e-04,8.58e-07,0.00e+00,5.57e-08,1.86e-04,3.09e-06,0.00e+00,logistic,logistic,4.31e-04,
2250859,2026-06-02,2026-06,4.06e-06,1.87e-04,1.95e-05,3.61e-04,2.66e-06,0.00e+00,4.83e-06,6.26e-05,2.24e-06,0.00e+00,logistic,logistic,3.61e-04,
2250860,2026-06-02,2026-06,2.92e-06,1.11e-04,2.79e-05,8.30e-05,5.45e-07,0.00e+00,4.86e-06,4.81e-05,3.29e-06,0.00e+00,logistic,logistic,1.11e-04,
2250861,2026-06-03,2026-06,6.30e-07,3.23e-04,1.03e-04,4.26e-04,3.01e-06,0.00e+00,2.73e-07,3.16e-04,4.68e-06,0.00e+00,logistic,logistic,4.26e-04,
2250862,2026-06-03,2026-06,2.12e-06,3.34e-04,6.20e-05,2.72e-04,2.31e-06,0.00e+00,4.05e-06,3.74e-04,3.65e-06,0.00e+00,logistic,logistic,3.74e-04,
2250863,2026-06-03,2026-06,4.04e-06,4.09e-04,8.05e-05,1.73e-04,1.93e-06,0.00e+00,3.73e-06,3.56e-04,4.80e-06,0.00e+00,logistic,logistic,4.09e-04,
2250864,2026-06-03,2026-06,2.46e-06,3.71e-04,4.00e-05,4.11e-04,2.10e-06,0.00e+00,4.73e-07,4.90e-04,4.80e-06,0.00e+00,logistic,logistic,4.90e-04,
2250865,2026-06-03,2026-06,4.88e-06,1.63e-04,7.04e-05,9.21e-05,8.59e-07,0.00e+00,3.57e-06,4.32e-04,4.29e-06,0.00e+00,logistic,logistic,4.32e-04,
2250866,2026-06-03,2026-06,3.56e-06,1.97e-04,3.79e-04,1.82e-04,1.62e-06,0.00e+00,1.04e-06,3.14e-04,1.71e-06,0.00e+00,logistic,logistic,3.79e-04,
2250867,2026-06-03,2026-06,4.15e-06,3.22e-04,4.30e-04,2.63e-04,3.13e-06,0.00e+00,3.43e-06,2.69e-04,3.25e-06,0.00e+00,logistic,logistic,4.30e-04,
2250868,2026-06-03,2026-06,4.10e-06,4.05e-04,2.65e-04,1.48e-05,1.89e-06,0.00e+00,4.05e-06,3.27e-04,1.50e-06,0.00e+00,logistic,logistic,4.05e-04,
2250869,2026-06-03,2026-06,4.78e-06,1.95e-05,1.89e-04,3.24e-04,4.37e-06,0.00e+00,2.30e-06,4.25e-04,8.03e-07,0.00e+00,logistic,logistic,4.25e-04,
2250870,2026-06-03,2026-06,8.54e-07,1.31e-05,1.21e-04,2.63e-04,3.42e-06,0.00e+00,4.73e-07,1.72e-04,2.46e-06,0.00e+00,logistic,logistic,2.63e-04,
2250871,2026-06-03,2026-06,1.94e-06,1.26e-04,1.95e-04,3.21e-04,7.68e-07,0.00e+00,1.99e-06,4.16e-04,1.33e-06,0.00e+00,logistic,logistic,4.16e-04,
2250872,2026-06-03,2026-06,2.90e-06,3.76e-04,1.38e-04,8.35e-05,4.02e-06,0.00e+00,2.97e-06,4.18e-04,2.58e-06,0.00e+00,logistic,logistic,4.18e-04,
2250873,2026-06-03,2026-06,1.61e-07,3.87e-04,2.01e-04,3.11e-05,4.82e-06,0.00e+00,3.11e-06,3.66e-04,2.51e-06,0.00e+00,logistic,logistic,3.87e-04,
2250874,2026-06-03,2026-06,3.11e-06,2.54e-04,3.85e-04,2.06e-04,7.01e-07,0.00e+00,2.80e-06,4.65e-04,4.21e-06,0.00e+00,logistic,logistic,4.65e-04,
2250875,2026-06-04,2026-06,4.78e-07,7.68e-05,2.15e-05,5.53e-05,1.14e-06,0.00e+00,1.62e-06,3.01e-04,2.08e-06,0.00e+00,logistic,logistic,3.01e-04,
2250876,2026-06-04,2026-06,1.20e-07,4.11e-04,3.52e-04,5.90e-05,2.06e-06,0.00e+00,7.51e-07,1.65e-04,3.73e-06,0.00e+00,logistic,logistic,4.11e-04,
2250877,2026-06-04,2026-06,2.72e-06,1.85e-04,2.62e-04,4.47e-04,8.97e-07,0.00e+00,4.72e-06,3.12e-05,3.80e-06,0.00e+00,logistic,logistic,4.47e-04,
2250878,2026-06-04,2026-06,4.46e-06,2.85e-04,1.00e-06,2.84e-04,1.94e-06,0.00e+00,2.32e-06,1.58e-04,4.13e-06,0.00e+00,logistic,logistic,2.85e-04,
2250879,2026-06-04,2026-06,5.23e-07,3.54e-04,1.05e-04,3.85e-04,3.42e-06,0.00e+00,1.82e-06,3.90e-04,3.89e-06,0.00e+00,logistic,logistic,3.90e-04,
2250880,2026-06-04,2026-06,2.30e-06,2.77e-04,2.95e-04,1.83e-05,4.58e-06,0.00e+00,1.76e-06,4.66e-04,3.56e-06,0.00e+00,logistic,logistic,4.66e-04,
2250881,2026-06-04,2026-06,3.30e-06,4.62e-04,4.78e-04,5.95e-05,9.51e-07,0.00e+00,4.64e-06,3.38e-04,1.44e-06,0.00e+00,logistic,logistic,4.78e-04,
2250882,2026-06-04,2026-06,4.29e-06,4.03e-04,5.21e-05,3.90e-04,1.93e-06,0.00e+00,2.76e-06,3.53e-04,6.50e-07,0.00e+00,logistic,logistic,4.03e-04,
2250883,2026-06-05,2026-06,3.00e-06,4.30e-04,3.32e-04,2.39e-04,2.82e-06,0.00e+00,1.11e-06,4.71e-04,3.45e-06,0.00e+00,logistic,logistic,4.71e-04,
2250884,2026-06-05,2026-06,4.29e-06,2.70e-04,2.32e-04,3.83e-05,3.75e-06,0.00e+00,3.85e-06,4.71e-04,3.75e-06,0.00e+00,logistic,logistic,4.71e-04,
2250885,2026-06-05,2026-06,2.55e-06,2.38e-04,4.66e-04,2.96e-04,6.69e-07,0.00e+00,4.79e-06,2.70e-04,9.61e-07,0.00e+00,logistic,logistic,4.66e-04,
2250886,2026-06-05,2026-06,3.34e-06,1.05e-04,1.91e-04,2.96e-04,2.80e-07,0.00e+00,4.62e-08,1.01e-04,4.44e-06,0.00e+00,logistic,logistic,2.96e-04,
2250887,2026-06-05,2026-06,8.66e-07,2.01e-04,3.28e-04,4.72e-04,3.38e-07,0.00e+00,2.90e-06,2.58e-06,1.34e-06,0.00e+00,logistic,logistic,4.72e-04,
2250888,2026-06-05,2026-06,4.37e-07,2.60e-04,4.25e-04,1.65e-04,4.53e-06,0.00e+00,3.33e-06,3.69e-04,1.98e-06,0.00e+00,logistic,logistic,4.25e-04,
2250889,2026-06-05,2026-06,4.50e-06,8.90e-06,3.62e-04,1.98e-04,4.68e-06,0.00e+00,1.26e-06,2.60e-04,2.78e-06,0.00e+00,logistic,logistic,3.62e-04,
2250890,2026-06-05,2026-06,4.62e-06,1.31e-04,6.62e-05,1.98e-04,2.06e-07,0.00e+00,3.32e-06,5.07e-05,2.13e-06,0.00e+00,logistic,logistic,1.98e-04,
2250891,2026-06-05,2026-06,4.67e-06,1.31e-05,4.87e-04,5.00e-04,2.48e-06,0.00e+00,4.84e-06,1.63e-04,4.90e-06,0.00e+00,logistic,logistic,5.00e-04,
2250892,2026-06-05,2026-06,1.39e-07,4.73e-04,4.73e-04,5.46e-05,3.01e-06,0.00e+00,1.93e-06,4.00e-05,4.71e-06,0.00e+00,logistic,logistic,4.73e-04,
2250893,2026-06-05,2026-06,4.62e-06,7.26e-05,1.19e-04,4.67e-05,2.22e-06,0.00e+00,4.42e-07,1.30e-04,4.12e-06,0.00e+00,logistic,logistic,1.30e-04,
2250894,2026-06-05,2026-06,4.42e-06,4.91e-04,2.27e-04,2.64e-04,8.25e-09,0.00e+00,2.45e-06,2.05e-04,4.21e-06,0.00e+00,logistic,logistic,4.91e-04,
2250895,2026-06-05,2026-06,2.97e-06,3.54e-04,4.00e-05,3.94e-04,4.75e-07,0.00e+00,4.97e-06,4.51e-04,2.01e-06,0.00e+00,logistic,logistic,4.51e-04,
2250896,2026-06-05,2026-06,7.53e-07,4.09e-04,1.95e-05,3.90e-04,2.48e-08,0.00e+00,1.82e-08,2.37e-04,4.85e-06,0.00e+00,logistic,logistic,4.09e-04,
2250897,2026-06-06,2026-06,2.58e-06,8.90e-06,6.05e-05,5.16e-05,1.78e-06,0.00e+00,2.96e-06,1.71e-04,4.11e-06,0.00e+00,logistic,logistic,1.71e-04,
2250898,2026-06-06,2026-06,1.35e-07,2.48e-04,5.20e-06,2.43e-04,4.94e-06,0.00e+00,4.68e-06,7.04e-05,4.11e-07,0.00e+00,logistic,logistic,2.48e-04,
2250899,2026-06-06,2026-06,3.68e-06,4.30e-04,4.32e-04,2.20e-06,1.29e-06,0.00e+00,2.99e-06,2.57e-04,3.40e-06,0.00e+00,logistic,logistic,4.32e-04,
2250900,2026-06-06,2026-06,1.08e-06,3.54e-04,2.58e-04,9.63e-05,2.44e-06,0.00e+00,3.76e-06,9.63e-05,4.76e-06,0.00e+00,logistic,logistic,3.54e-04,
2250901,2026-06-06,2026-06,7.15e-07,4.40e-04,1.05e-04,4.55e-04,3.04e-06,0.00e+00,4.05e-07,3.05e-04,4.40e-06,0.00e+00,logistic,logistic,4.55e-04,
2250902,2026-06-06,2026-06,3.01e-06,2.42e-04,1.72e-04,4.14e-04,1.83e-06,0.00e+00,2.95e-06,4.03e-04,2.63e-06,0.00e+00,logistic,logistic,4.14e-04,
2250903,2026-06-06,2026-06,4.27e-06,2.97e-04,2.07e-04,4.96e-04,3.51e-06,0.00e+00,3.78e-06,9.13e-05,3.28e-06,0.00e+00,logistic,logistic,4.96e-04,
2250904,2026-06-06,2026-06,4.69e-06,1.85e-04,3.07e-04,4.92e-04,3.66e-07,0.00e+00,7.40e-07,2.75e-04,4.95e-06,0.00e+00,logistic,logistic,4.92e-04,
2250905,2026-06-06,2026-06,3.70e-06,3.89e-04,2.16e-04,1.73e-04,2.97e-06,0.00e+00,2.14e-06,3.10e-05,3.43e-06,0.00e+00,logistic,logistic,3.89e-04,
2250906,2026-06-06,2026-06,1.91e-06,4.58e-04,2.54e-04,2.88e-04,3.48e-06,0.00e+00,4.84e-06,2.58e-04,2.10e-06,0.00e+00,logistic,logistic,4.58e-04,
2250908,2026-06-06,2026-06,5.96e-07,4.10e-04,6.62e-05,3.21e-04,3.05e-06,0.00e+00,4.42e-07,3.24e-04,1.74e-06,0.00e+00,logistic,logistic,4.10e-04,
2250909,2026-06-06,2026-06,3.19e-06,2.33e-04,4.60e-04,2.27e-04,4.26e-06,0.00e+00,1.05e-06,4.12e-04,4.64e-06,0.00e+00,logistic,logistic,4.60e-04,
2250910,2026-06-06,2026-06,2.82e-06,2.44e-04,1.95e-04,4.39e-04,4.12e-06,0.00e+00,3.79e-06,4.46e-04,6.42e-07,0.00e+00,logistic,logistic,4.46e-04,
2250911,2026-06-07,2026-06,4.55e-06,9.31e-05,3.23e-04,2.30e-04,1.37e-06,0.00e+00,6.35e-07,4.83e-04,4.76e-07,0.00e+00,logistic,logistic,4.83e-04,
2250912,2026-06-07,2026-06,6.68e-07,1.89e-04,3.28e-04,4.84e-04,2.10e-06,0.00e+00,1.10e-06,1.86e-04,5.62e-07,0.00e+00,logistic,logistic,4.84e-04,
2250913,2026-06-07,2026-06,3.57e-06,9.46e-05,1.91e-04,9.63e-05,4.82e-06,0.00e+00,1.40e-06,1.75e-04,4.02e-06,0.00e+00,logistic,logistic,1.91e-04,
2250914,2026-06-07,2026-06,1.82e-06,2.81e-04,1.03e-04,2.27e-05,4.40e-07,0.00e+00,1.11e-06,2.54e-05,4.94e-06,0.00e+00,logistic,logistic,2.81e-04,
2250915,2026-06-07,2026-06,2.81e-06,1.95e-05,4.13e-04,3.94e-04,2.15e-06,0.00e+00,1.17e-06,1.85e-04,1.74e-06,0.00e+00,logistic,logistic,4.13e-04,
2250916,2026-06-07,2026-06,3.98e-06,8.25e-05,3.36e-05,3.90e-05,1.35e-06,0.00e+00,2.85e-07,4.86e-04,2.32e-06,0.00e+00,logistic,logistic,4.86e-04,
2250917,2026-06-07,2026-06,3.49e-06,4.30e-04,2.28e-04,2.02e-04,1.16e-06,0.00e+00,4.12e-06,3.93e-04,1.73e-08,0.00e+00,logistic,logistic,4.30e-04,
2250918,2026-06-07,2026-06,1.59e-06,1.05e-04,4.68e-04,4.26e-04,4.07e-06,0.00e+00,1.60e-06,3.43e-04,2.36e-06,0.00e+00,logistic,logistic,4.68e-04,
2250919,2026-06-07,2026-06,1.39e-06,7.40e-06,1.95e-05,2.69e-05,3.53e-06,0.00e+00,2.35e-08,4.68e-04,4.82e-06,0.00e+00,logistic,logistic,4.68e-04,
2250920,2026-06-07,2026-06,2.28e-06,4.05e-04,1.95e-05,2.30e-04,2.64e-06,0.00e+00,2.09e-06,4.52e-04,4.57e-06,0.00e+00,logistic,logistic,4.52e-04,
2250921,2026-06-07,2026-06,3.81e-06,1.36e-05,4.27e-04,4.14e-04,4.45e-07,0.00e+00,4.83e-06,4.04e-04,3.17e-06,0.00e+00,logistic,logistic,4.27e-04,
2250922,2026-06-07,2026-06,2.31e-06,2.65e-04,3.46e-04,3.90e-04,3.48e-07,0.00e+00,6.48e-07,2.06e-04,6.02e-07,0.00e+00,logistic,logistic,3.90e-04,
2250923,2026-06-07,2026-06,2.35e-07,2.48e-04,4.73e-04,2.79e-04,1.47e-06,0.00e+00,1.51e-06,4.49e-05,4.08e-06,0.00e+00,logistic,logistic,4.73e-04,
2250924,2026-06-07,2026-06,1.70e-08,1.21e-04,6.62e-05,5.53e-05,1.02e-06,0.00e+00,8.56e-07,3.79e-04,2.74e-06,0.00e+00,logistic,logistic,3.79e-04,
2250925,2026-06-08,2026-06,4.38e-06,8.47e-05,2.38e-04,1.53e-04,3.40e-06,0.00e+00,4.59e-06,1.62e-04,7.81e-07,0.00e+00,logistic,logistic,2.38e-04,
2250926,2026-06-08,2026-06,2.31e-06,1.21e-04,2.54e-04,1.32e-04,3.84e-06,0.00e+00,1.87e-06,9.86e-05,1.69e-06,0.00e+00,logistic,logistic,2.54e-04,
2250927,2026-06-08,2026-06,3.93e-06,7.40e-06,1.42e-04,1.49e-04,1.90e-06,0.00e+00,2.87e-06,5.71e-05,1.98e-06,0.00e+00,logistic,logistic,1.49e-04,
2250928,2026-06-08,2026-06,3.90e-06,3.60e-04,3.72e-04,2.68e-04,3.99e-06,0.00e+00,2.04e-06,1.59e-04,1.13e-06,0.00e+00,logistic,logistic,3.72e-04,
2250929,2026-06-08,2026-06,2.52e-06,1.50e-04,2.37e-05,1.74e-04,4.27e-06,0.00e+00,3.26e-06,2.40e-04,7.69e-07,0.00e+00,logistic,logistic,2.40e-04,
2250930,2026-06-08,2026-06,4.29e-06,2.16e-04,4.20e-04,3.65e-04,4.65e-06,0.00e+00,3.18e-06,5.55e-05,8.68e-07,0.00e+00,logistic,logistic,4.20e-04,
2250931,2026-06-08,2026-06,1.15e-06,3.89e-04,3.99e-04,1.66e-04,2.43e-06,0.00e+00,3.28e-06,1.66e-04,3.43e-07,0.00e+00,logistic,logistic,3.99e-04,
2250932,2026-06-08,2026-06,3.04e-06,4.17e-04,8.67e-05,3.49e-04,4.12e-06,0.00e+00,5.82e-07,2.43e-04,1.11e-06,0.00e+00,logistic,logistic,4.17e-04,
2250933,2026-06-09,2026-06,1.97e-06,1.38e-04,1.36e-04,2.20e-06,1.68e-06,0.00e+00,2.38e-06,1.93e-04,3.72e-06,0.00e+00,logistic,logistic,1.93e-04,
2250934,2026-06-09,2026-06,2.69e-06,4.36e-04,4.64e-04,2.55e-04,5.42e-07,0.00e+00,1.13e-08,1.61e-04,3.50e-06,0.00e+00,logistic,logistic,4.64e-04,
2250935,2026-06-09,2026-06,4.11e-06,2.54e-04,2.17e-04,4.71e-04,7.19e-08,0.00e+00,3.42e-06,4.52e-04,4.24e-06,0.00e+00,logistic,logistic,4.71e-04,
2250936,2026-06-09,2026-06,4.62e-06,2.79e-05,3.99e-04,2.72e-04,2.31e-06,0.00e+00,3.19e-06,2.65e-04,5.68e-07,0.00e+00,logistic,logistic,3.99e-04,
2250937,2026-06-09,2026-06,2.89e-06,3.93e-04,2.32e-04,1.61e-04,7.14e-07,0.00e+00,6.32e-08,2.28e-04,3.89e-06,0.00e+00,logistic,logistic,3.93e-04,
2250938,2026-06-09,2026-06,2.33e-06,4.95e-04,2.17e-04,1.33e-04,3.78e-06,0.00e+00,4.33e-07,1.53e-04,6.43e-07,0.00e+00,logistic,logistic,4.95e-04,
2250939,2026-06-09,2026-06,2.38e-06,6.62e-05,4.15e-04,3.49e-04,2.13e-06,0.00e+00,3.05e-06,2.77e-04,1.96e-06,0.00e+00,logistic,logistic,4.15e-04,
2250940,2026-06-09,2026-06,2.06e-06,6.20e-05,4.15e-04,3.53e-04,1.34e-06,0.00e+00,7.27e-08,2.75e-04,1.43e-06,0.00e+00,logistic,logistic,4.15e-04,
2250941,2026-06-09,2026-06,9.91e-07,4.89e-04,3.60e-04,1.29e-04,3.55e-06,0.00e+00,2.56e-06,2.29e-04,2.56e-06,0.00e+00,logistic,logistic,4.89e-04,
2250942,2026-06-09,2026-06,1.35e-06,7.46e-05,4.03e-04,3.28e-04,4.61e-06,0.00e+00,3.70e-06,1.62e-04,1.53e-06,0.00e+00,logistic,logistic,4.03e-04,
2250943,2026-06-09,2026-06,1.54e-06,3.50e-04,1.68e-04,1.82e-04,3.83e-06,0.00e+00,2.16e-06,2.21e-04,8.88e-08,0.00e+00,logistic,logistic,3.50e-04,
2250944,2026-06-09,2026-06,2.74e-06,3.83e-04,4.40e-04,1.77e-04,2.37e-06,0.00e+00,4.12e-06,9.07e-05,2.87e-06,0.00e+00,logistic,logistic,4.40e-04,
2250945,2026-06-09,2026-06,3.53e-06,1.52e-04,1.85e-04,3.36e-04,3.67e-06,0.00e+00,2.74e-06,1.59e-04,2.52e-06,0.00e+00,logistic,logistic,3.36e-04,
2250946,2026-06-09,2026-06,1.15e-06,4.48e-04,1.29e-04,2.68e-04,3.50e-06,0.00e+00,7.23e-07,2.37e-04,4.03e-06,0.00e+00,logistic,logistic,4.48e-04,
2250947,2026-06-10,2026-06,1.48e-06,1.64e-04,3.58e-05,1.28e-04,2.87e-06,0.00e+00,4.29e-06,4.06e-04,2.35e-06,0.00e+00,logistic,logistic,4.06e-04,
2250948,2026-06-10,2026-06,4.00e-06,2.32e-04,3.56e-04,1.24e-04,4.28e-06,0.00e+00,1.72e-06,1.26e-04,2.87e-06,0.00e+00,logistic,logistic,3.56e-04,
