gameId,gameDate,month,pAwayMl,pOver,pAwayRl,projAwayScore,projHomeScore,projTotal,additivity_abs_diff,core_violations,supp_violations
2250557,2026-05-09,2026-05,0.43880,0.44500,0.35430,4.570,4.980,9.550,0.000000,,
2250558,2026-05-09,2026-05,0.46680,0.42030,0.35750,3.660,3.690,7.350,0.000000,,
2250559,2026-05-09,2026-05,0.39850,0.42650,0.56740,3.540,4.300,7.840,0.000000,,
2250560,2026-05-09,2026-05,0.41910,0.48170,0.31660,3.450,3.960,7.410,0.000000,,
2250561,2026-05-09,2026-05,0.36370,0.49000,0.51940,3.870,5.120,9.000,0.010000,,
2250562,2026-05-10,2026-05,0.40720,0.49990,0.56030,4.190,4.930,9.110,0.010000,,
2250563,2026-05-10,2026-05,0.41450,0.36540,0.32950,4.350,5.070,9.420,0.000000,,
2250564,2026-05-10,2026-05,0.36800,0.29010,0.55310,2.910,3.890,6.800,0.000000,,
2250565,2026-05-10,2026-05,0.43930,0.51540,0.58920,4.470,4.840,9.310,0.000000,,
2250566,2026-05-10,2026-05,0.45290,0.48610,0.35870,4.150,4.350,8.500,0.000000,,
2250567,2026-05-10,2026-05,0.54460,0.36090,0.44630,4.700,3.840,8.540,0.000000,,
2250568,2026-05-10,2026-05,0.41640,0.46850,0.58370,3.640,4.210,7.850,0.000000,,
2250569,2026-05-10,2026-05,0.38500,0.42440,0.29140,3.450,4.340,7.800,0.010000,,
2250570,2026-05-10,2026-05,0.44850,0.38640,0.34270,3.590,3.800,7.400,0.010000,,
2250571,2026-05-10,2026-05,0.40700,0.42840,0.58060,3.400,4.040,7.440,0.000000,,
2250572,2026-05-10,2026-05,0.43820,0.52300,0.35070,4.280,4.640,8.920,0.000000,,
2250573,2026-05-10,2026-05,0.39980,0.46940,0.55690,3.980,4.780,8.750,0.010000,,
2250574,2026-05-10,2026-05,0.40960,0.28630,0.57870,3.510,4.150,7.670,0.010000,,
2250575,2026-05-10,2026-05,0.49030,0.51140,0.63640,4.740,4.500,9.240,0.000000,,
2250576,2026-05-11,2026-05,0.45560,0.50930,0.61480,4.070,4.230,8.300,0.000000,,
2250577,2026-05-11,2026-05,0.49270,0.49000,0.40640,4.920,4.640,9.550,0.010000,,
2250578,2026-05-11,2026-05,0.44420,0.54470,0.60690,3.900,4.180,8.080,0.000000,,
2250579,2026-05-11,2026-05,0.41690,0.40660,0.32170,3.740,4.310,8.050,0.000000,,
2250580,2026-05-11,2026-05,0.55250,0.47600,0.69150,5.190,4.190,9.380,0.000000,,
2250581,2026-05-12,2026-05,0.48940,0.44550,0.64370,4.340,4.120,8.460,0.000000,,
2250582,2026-05-12,2026-05,0.48480,0.49330,0.39840,4.890,4.710,9.590,0.010000,,
2250583,2026-05-12,2026-05,0.41860,0.48460,0.56130,4.690,5.360,10.050,0.000000,,
2250584,2026-05-12,2026-05,0.27150,0.59940,0.42230,3.470,5.950,9.420,0.000000,,
2250585,2026-05-12,2026-05,0.48020,0.39590,0.37130,3.800,3.700,7.500,0.000000,,
2250586,2026-05-12,2026-05,0.47150,0.42720,0.36740,3.920,3.910,7.830,0.000000,,
2250587,2026-05-12,2026-05,0.36420,0.59150,0.51680,4.010,5.290,9.290,0.010000,,
2250588,2026-05-12,2026-05,0.40360,0.49970,0.55600,4.170,4.960,9.130,0.000000,,
2250589,2026-05-12,2026-05,0.47240,0.34980,0.36860,3.960,3.940,7.900,0.000000,,
2250590,2026-05-12,2026-05,0.37720,0.46960,0.29900,4.090,5.210,9.300,0.000000,,
2250591,2026-05-12,2026-05,0.52800,0.38560,0.68130,4.480,3.830,8.310,0.000000,,
2250592,2026-05-12,2026-05,0.45560,0.41750,0.36300,4.260,4.420,8.670,0.010000,,
2250593,2026-05-12,2026-05,0.43660,0.53270,0.56650,5.340,5.850,11.190,0.000000,,
2250594,2026-05-12,2026-05,0.31840,0.52140,0.47030,3.770,5.630,9.400,0.000000,,
2250595,2026-05-13,2026-05,0.41310,0.47500,0.58880,3.390,3.960,7.340,0.010000,,
2250596,2026-05-13,2026-05,0.55550,0.51830,0.46410,5.180,4.150,9.330,0.000000,,
2250597,2026-05-13,2026-05,0.41080,0.35050,0.57050,3.880,4.540,8.420,0.000000,,
2250598,2026-05-13,2026-05,0.42900,0.46280,0.58500,4.100,4.570,8.680,0.010000,,
2250599,2026-05-13,2026-05,0.34730,0.49020,0.49720,4.020,5.540,9.560,0.000000,,
2250600,2026-05-13,2026-05,0.40740,0.53990,0.56530,3.980,4.680,8.660,0.000000,,
2250601,2026-05-13,2026-05,0.38190,0.51060,0.29880,3.880,4.890,8.770,0.000000,,
2250602,2026-05-13,2026-05,0.52560,0.43000,0.42400,4.460,3.840,8.300,0.000000,,
2250603,2026-05-13,2026-05,0.42330,0.44160,0.32650,3.740,4.250,7.990,0.000000,,
2250604,2026-05-13,2026-05,0.55700,0.52960,0.46690,5.260,4.210,9.470,0.000000,,
2250605,2026-05-13,2026-05,0.41800,0.47070,0.59300,3.390,3.900,7.290,0.000000,,
2250606,2026-05-13,2026-05,0.44000,0.50140,0.35890,4.670,5.030,9.700,0.000000,,
2250607,2026-05-13,2026-05,0.39210,0.50330,0.52800,4.840,5.930,10.780,0.010000,,
2250608,2026-05-13,2026-05,0.37000,0.44980,0.54170,3.310,4.350,7.660,0.000000,,
2250609,2026-05-14,2026-05,0.43580,0.48440,0.59500,4.040,4.420,8.460,0.000000,,
2250610,2026-05-14,2026-05,0.40380,0.40810,0.57470,3.470,4.160,7.640,0.010000,,
2250611,2026-05-14,2026-05,0.42000,0.51520,0.58790,3.610,4.140,7.760,0.010000,,
2250612,2026-05-14,2026-05,0.47350,0.51950,0.38690,4.700,4.650,9.360,0.010000,,
2250613,2026-05-14,2026-05,0.38590,0.51530,0.54910,3.720,4.650,8.370,0.000000,,
2250614,2026-05-14,2026-05,0.40120,0.53000,0.32630,4.590,5.480,10.080,0.010000,,
2250615,2026-05-14,2026-05,0.58440,0.51530,0.71100,6.280,4.670,10.950,0.000000,,
2250616,2026-05-14,2026-05,0.30760,0.56180,0.47280,3.240,5.060,8.300,0.000000,,
2250617,2026-05-14,2026-05,0.43550,0.41850,0.60830,3.490,3.840,7.330,0.000000,,
2250618,2026-05-14,2026-05,0.51790,0.50640,0.41670,4.400,3.870,8.270,0.000000,,
2250619,2026-05-14,2026-05,0.48660,0.53120,0.64040,4.380,4.180,8.560,0.000000,,
2250620,2026-05-15,2026-05,0.35940,0.55910,0.51140,4.010,5.370,9.380,0.000000,,
2250621,2026-05-15,2026-05,0.50040,0.59270,0.42790,6.000,5.590,11.590,0.000000,,
2250622,2026-05-15,2026-05,0.45390,0.45730,0.35540,3.990,4.170,8.160,0.000000,,
2250623,2026-05-15,2026-05,0.41860,0.45780,0.58180,3.810,4.360,8.170,0.000000,,
2250624,2026-05-15,2026-05,0.42720,0.43450,0.59300,3.730,4.180,7.910,0.000000,,
2250625,2026-05-15,2026-05,0.47820,0.53130,0.63220,4.330,4.230,8.560,0.000000,,
2250626,2026-05-15,2026-05,0.47630,0.48430,0.36660,3.750,3.680,7.430,0.000000,,
2250627,2026-05-15,2026-05,0.41260,0.42430,0.32020,3.800,4.430,8.230,0.000000,,
2250628,2026-05-15,2026-05,0.37120,0.47630,0.29070,3.840,4.990,8.830,0.000000,,
2250629,2026-05-15,2026-05,0.38490,0.44320,0.30330,4.000,4.990,8.980,0.010000,,
2250630,2026-05-15,2026-05,0.49550,0.40180,0.39290,4.140,3.860,8.000,0.000000,,
2250631,2026-05-15,2026-05,0.45120,0.38120,0.35970,4.270,4.500,8.770,0.000000,,
2250632,2026-05-15,2026-05,0.43310,0.45320,0.60940,3.380,3.740,7.120,0.000000,,
2250633,2026-05-15,2026-05,0.43570,0.56840,0.56220,5.590,6.130,11.720,0.000000,,
2250634,2026-05-16,2026-05,0.41450,0.40720,0.31920,3.730,4.320,8.050,0.000000,,
2250635,2026-05-16,2026-05,0.41410,0.48220,0.33340,4.390,5.070,9.460,0.000000,,
2250636,2026-05-16,2026-05,0.43210,0.53110,0.36000,5.290,5.860,11.150,0.000000,,
2250637,2026-05-16,2026-05,0.49660,0.49250,0.40370,4.670,4.360,9.020,0.010000,,
2250638,2026-05-16,2026-05,0.37050,0.46480,0.53580,3.580,4.670,8.250,0.000000,,
2250639,2026-05-16,2026-05,0.38850,0.50830,0.54140,4.120,5.100,9.220,0.000000,,
2250640,2026-05-16,2026-05,0.44330,0.46490,0.34150,3.770,4.050,7.820,0.000000,,
2250641,2026-05-16,2026-05,0.40160,0.35310,0.30190,3.380,4.080,7.460,0.000000,,
2250642,2026-05-16,2026-05,0.42440,0.41120,0.32900,3.790,4.290,8.090,0.010000,,
2250643,2026-05-16,2026-05,0.42020,0.49710,0.59160,3.530,4.040,7.560,0.010000,,
2250644,2026-05-16,2026-05,0.45730,0.41630,0.62880,3.590,3.720,7.310,0.000000,,
2250645,2026-05-16,2026-05,0.41830,0.40620,0.32360,3.750,4.300,8.050,0.000000,,
2250646,2026-05-16,2026-05,0.49040,0.39310,0.38560,4.050,3.840,7.890,0.000000,,
2250647,2026-05-16,2026-05,0.49140,0.52990,0.62460,5.470,5.190,10.660,0.000000,,
2250648,2026-05-17,2026-05,0.37580,0.51620,0.53870,3.670,4.710,8.380,0.000000,,
2250649,2026-05-17,2026-05,0.46590,0.48570,0.38660,5.230,5.310,10.540,0.000000,,
2250650,2026-05-17,2026-05,0.39640,0.48180,0.57060,3.330,4.080,7.410,0.000000,,
2250651,2026-05-17,2026-05,0.31890,0.62020,0.45760,4.330,6.400,10.730,0.000000,,
2250652,2026-05-17,2026-05,0.34360,0.47830,0.50170,3.690,5.170,8.860,0.000000,,
2250653,2026-05-17,2026-05,0.52070,0.57780,0.42860,4.860,4.260,9.120,0.000000,,
2250654,2026-05-17,2026-05,0.42270,0.49470,0.57550,4.250,4.800,9.050,0.000000,,
2250655,2026-05-17,2026-05,0.39200,0.46110,0.30280,3.680,4.520,8.200,0.000000,,
2250656,2026-05-17,2026-05,0.41020,0.41370,0.32200,3.980,4.660,8.630,0.010000,,
2250657,2026-05-17,2026-05,0.36760,0.51890,0.28800,3.840,5.040,8.880,0.000000,,
2250658,2026-05-17,2026-05,0.43970,0.35480,0.59740,4.060,4.410,8.470,0.000000,,
2250659,2026-05-17,2026-05,0.41130,0.58820,0.54180,5.320,6.170,11.500,0.010000,,
2250660,2026-05-17,2026-05,0.41290,0.43930,0.33050,4.380,5.100,9.480,0.000000,,
2250661,2026-05-17,2026-05,0.42050,0.41140,0.59620,3.390,3.880,7.270,0.000000,,
2250662,2026-05-18,2026-05,0.37520,0.53300,0.53130,3.970,5.080,9.050,0.000000,,
2250663,2026-05-18,2026-05,0.33200,0.52300,0.49460,3.450,5.010,8.460,0.000000,,
2250664,2026-05-18,2026-05,0.52010,0.44700,0.65900,5.350,4.680,10.030,0.000000,,
2250665,2026-05-18,2026-05,0.42240,0.42900,0.32960,3.890,4.410,8.300,0.000000,,
2250666,2026-05-18,2026-05,0.48800,0.47500,0.40710,5.290,5.090,10.390,0.010000,,
2250667,2026-05-18,2026-05,0.37450,0.43390,0.53070,3.880,4.990,8.880,0.010000,,
2250668,2026-05-18,2026-05,0.48010,0.43880,0.38810,4.520,4.400,8.930,0.010000,,
2250669,2026-05-18,2026-05,0.37600,0.48480,0.30260,4.420,5.650,10.070,0.000000,,
2250670,2026-05-18,2026-05,0.33900,0.29250,0.49630,3.480,5.030,8.510,0.000000,,
2250671,2026-05-18,2026-05,0.47860,0.54670,0.40310,5.500,5.400,10.910,0.010000,,
2250672,2026-05-18,2026-05,0.44880,0.37300,0.35160,3.970,4.190,8.170,0.010000,,
2250673,2026-05-18,2026-05,0.43840,0.47440,0.33130,3.510,3.830,7.330,0.010000,,
2250674,2026-05-18,2026-05,0.41450,0.44050,0.59440,3.220,3.770,6.980,0.010000,,
2250675,2026-05-19,2026-05,0.51010,0.41670,0.40190,4.070,3.650,7.720,0.000000,,
2250676,2026-05-19,2026-05,0.44720,0.38030,0.33980,3.550,3.780,7.330,0.000000,,
2250677,2026-05-19,2026-05,0.41040,0.57500,0.32650,4.190,4.890,9.080,0.000000,,
2250678,2026-05-19,2026-05,0.51130,0.49750,0.65780,4.790,4.300,9.090,0.000000,,
2250679,2026-05-19,2026-05,0.47640,0.50510,0.38650,4.620,4.550,9.170,0.000000,,
2250680,2026-05-19,2026-05,0.45150,0.46860,0.60550,4.260,4.470,8.730,0.000000,,
2250681,2026-05-19,2026-05,0.55630,0.50050,0.45100,4.570,3.630,8.200,0.000000,,
2250682,2026-05-19,2026-05,0.44770,0.56810,0.59100,4.840,5.120,9.960,0.000000,,
2250683,2026-05-19,2026-05,0.44030,0.39160,0.32910,3.390,3.670,7.060,0.000000,,
2250684,2026-05-19,2026-05,0.49220,0.42660,0.38700,4.030,3.790,7.820,0.000000,,
2250685,2026-05-19,2026-05,0.50700,0.58820,0.44270,6.300,5.720,12.020,0.000000,,
2250686,2026-05-19,2026-05,0.36730,0.46760,0.51990,4.020,5.260,9.280,0.000000,,
2250687,2026-05-19,2026-05,0.57280,0.55470,0.48120,5.290,4.040,9.330,0.000000,,
2250688,2026-05-19,2026-05,0.42150,0.43640,0.58790,3.710,4.230,7.940,0.000000,,
2250689,2026-05-20,2026-05,0.47300,0.50200,0.60960,5.160,5.140,10.300,0.000000,,
2250690,2026-05-20,2026-05,0.38150,0.49080,0.30050,3.980,5.020,9.010,0.010000,,
2250691,2026-05-20,2026-05,0.34890,0.54020,0.50420,3.850,5.290,9.130,0.010000,,
2250692,2026-05-20,2026-05,0.51110,0.63060,0.44970,6.680,6.030,12.710,0.000000,,
2250693,2026-05-20,2026-05,0.39630,0.40630,0.57390,3.230,3.970,7.200,0.000000,,
2250694,2026-05-20,2026-05,0.43790,0.51150,0.34470,3.990,4.350,8.340,0.000000,,
2250695,2026-05-20,2026-05,0.54430,0.51280,0.43420,4.260,3.480,7.740,0.000000,,
2250696,2026-05-20,2026-05,0.51740,0.53970,0.44170,5.730,5.080,10.810,0.000000,,
2250697,2026-05-20,2026-05,0.35940,0.40040,0.52770,3.400,4.590,7.990,0.000000,,
2250698,2026-05-20,2026-05,0.42350,0.49610,0.32860,3.830,4.330,8.150,0.010000,,
2250699,2026-05-20,2026-05,0.47800,0.65130,0.63180,4.420,4.310,8.740,0.010000,,
2250700,2026-05-20,2026-05,0.35560,0.45530,0.26480,3.250,4.460,7.710,0.000000,,
2250701,2026-05-20,2026-05,0.50780,0.37430,0.38720,3.630,3.260,6.880,0.010000,,
2250702,2026-05-20,2026-05,0.44510,0.38780,0.35480,4.290,4.580,8.870,0.000000,,
2250703,2026-05-21,2026-05,0.37900,0.50290,0.55070,3.340,4.300,7.640,0.000000,,
2250704,2026-05-21,2026-05,0.48690,0.52850,0.38260,4.040,3.860,7.900,0.000000,,
2250705,2026-05-21,2026-05,0.41630,0.70200,0.34620,5.090,5.820,10.910,0.000000,,
2250706,2026-05-21,2026-05,0.50210,0.50220,0.40000,4.280,3.930,8.210,0.000000,,
2250707,2026-05-21,2026-05,0.42220,0.39990,0.58770,3.730,4.240,7.960,0.010000,,
2250708,2026-05-21,2026-05,0.39350,0.44550,0.55480,3.820,4.660,8.480,0.000000,,
2250709,2026-05-22,2026-05,0.50560,0.57540,0.65820,4.420,4.020,8.440,0.000000,,
2250710,2026-05-23,2026-05,0.49930,0.43190,0.64300,4.870,4.520,9.400,0.010000,,
2250711,2026-05-22,2026-05,0.38160,0.64810,0.54110,3.850,4.850,8.700,0.000000,,
2250712,2026-05-22,2026-05,0.49270,0.51620,0.64800,4.310,4.060,8.370,0.000000,,
2250713,2026-05-22,2026-05,0.36850,0.53690,0.52370,3.950,5.150,9.100,0.000000,,
2250714,2026-05-22,2026-05,0.36380,0.45960,0.54340,3.060,4.120,7.190,0.010000,,
2250715,2026-05-22,2026-05,0.50340,0.46480,0.40300,4.320,3.940,8.260,0.000000,,
2250716,2026-05-22,2026-05,0.38690,0.59140,0.53360,4.370,5.420,9.800,0.010000,,
2250717,2026-05-22,2026-05,0.34360,0.42640,0.50950,3.430,4.830,8.270,0.010000,,
2250718,2026-05-22,2026-05,0.46470,0.53870,0.37610,4.530,4.590,9.110,0.010000,,
2250719,2026-05-22,2026-05,0.48220,0.37580,0.37550,3.910,3.790,7.710,0.010000,,
2250720,2026-05-22,2026-05,0.49920,0.48480,0.39540,4.170,3.860,8.030,0.000000,,
2250721,2026-05-22,2026-05,0.46010,0.46550,0.62440,3.860,3.960,7.820,0.000000,,
2250722,2026-05-22,2026-05,0.43820,0.39680,0.32870,3.400,3.710,7.110,0.000000,,
2250724,2026-05-23,2026-05,0.51190,0.62140,0.65810,4.760,4.270,9.020,0.010000,,
2250725,2026-05-23,2026-05,0.54490,0.48320,0.43890,4.410,3.610,8.020,0.000000,,
2250726,2026-05-24,2026-05,0.56260,0.58200,0.69700,5.410,4.270,9.670,0.010000,,
2250727,2026-05-23,2026-05,0.31450,0.61180,0.47160,3.530,5.380,8.910,0.000000,,
2250728,2026-05-23,2026-05,0.47530,0.37320,0.37550,4.120,4.060,8.180,0.000000,,
2250729,2026-05-23,2026-05,0.42120,0.44390,0.33030,3.960,4.500,8.460,0.000000,,
2250730,2026-05-23,2026-05,0.41100,0.45170,0.58230,3.530,4.140,7.670,0.000000,,
2250731,2026-05-23,2026-05,0.35940,0.52250,0.51030,4.030,5.380,9.410,0.000000,,
2250732,2026-05-23,2026-05,0.41830,0.42810,0.32040,3.650,4.190,7.840,0.000000,,
2250733,2026-05-23,2026-05,0.55420,0.51050,0.47940,6.030,4.850,10.880,0.000000,,
2250734,2026-05-23,2026-05,0.42260,0.51100,0.34030,4.340,4.900,9.240,0.000000,,
2250735,2026-05-23,2026-05,0.46530,0.38640,0.35710,3.680,3.720,7.400,0.000000,,
2250736,2026-05-23,2026-05,0.44680,0.48600,0.34850,3.900,4.140,8.050,0.010000,,
2250737,2026-05-24,2026-05,0.44800,0.51370,0.60700,4.050,4.300,8.350,0.000000,,
2250738,2026-05-24,2026-05,0.44860,0.61050,0.58960,4.890,5.170,10.060,0.000000,,
2250739,2026-05-24,2026-05,0.45660,0.51940,0.62190,3.840,3.970,7.800,0.010000,,
2250740,2026-05-24,2026-05,0.51590,0.64610,0.42570,4.950,4.400,9.360,0.010000,,
2250741,2026-05-24,2026-05,0.40530,0.55010,0.57020,3.730,4.420,8.160,0.010000,,
2250743,2026-05-24,2026-05,0.41360,0.48580,0.57910,3.730,4.330,8.050,0.010000,,
2250744,2026-05-24,2026-05,0.49820,0.46750,0.40260,4.530,4.210,8.730,0.010000,,
2250745,2026-05-24,2026-05,0.51390,0.51060,0.41820,4.640,4.130,8.770,0.000000,,
2250746,2026-05-24,2026-05,0.46100,0.52890,0.62440,3.900,4.000,7.900,0.000000,,
2250747,2026-05-24,2026-05,0.45830,0.46340,0.61820,4.050,4.180,8.230,0.000000,,
2250748,2026-05-24,2026-05,0.37960,0.43150,0.55480,3.270,4.190,7.460,0.000000,,
2250749,2026-05-24,2026-05,0.40260,0.45340,0.56800,3.690,4.420,8.120,0.010000,,
2250750,2026-05-24,2026-05,0.44950,0.56220,0.60260,4.340,4.580,8.920,0.000000,,
2250751,2026-05-25,2026-05,0.51810,0.54800,0.42200,4.660,4.090,8.750,0.000000,,
2250752,2026-05-25,2026-05,0.53070,0.40070,0.41800,4.080,3.460,7.540,0.000000,,
2250753,2026-05-25,2026-05,0.31520,0.46840,0.48570,3.100,4.760,7.860,0.000000,,
2250754,2026-05-25,2026-05,0.41690,0.44850,0.32790,3.960,4.550,8.510,0.000000,,
2250755,2026-05-25,2026-05,0.35530,0.59690,0.50730,3.980,5.380,9.360,0.000000,,
2250756,2026-05-25,2026-05,0.41880,0.37990,0.58800,3.610,4.140,7.740,0.010000,,
2250757,2026-05-25,2026-05,0.50990,0.49500,0.41320,4.530,4.070,8.600,0.000000,,
2250758,2026-05-25,2026-05,0.54450,0.58500,0.44510,4.710,3.860,8.570,0.000000,,
2250759,2026-05-25,2026-05,0.38600,0.50870,0.54360,3.900,4.860,8.750,0.010000,,
2250760,2026-05-25,2026-05,0.34970,0.53010,0.51100,3.590,4.960,8.550,0.000000,,
2250761,2026-05-25,2026-05,0.39280,0.58760,0.53520,4.620,5.630,10.250,0.000000,,
2250762,2026-05-25,2026-05,0.42970,0.54520,0.36220,5.620,6.250,11.870,0.000000,,
2250763,2026-05-26,2026-05,0.42620,0.50120,0.58810,3.860,4.340,8.210,0.010000,,
2250764,2026-05-26,2026-05,0.46980,0.52500,0.38300,4.700,4.720,9.420,0.000000,,
2250765,2026-05-26,2026-05,0.38540,0.35590,0.55360,3.530,4.440,7.970,0.000000,,
2250766,2026-05-26,2026-05,0.34390,0.56100,0.49460,3.930,5.470,9.400,0.000000,,
2250767,2026-05-26,2026-05,0.39940,0.40460,0.30140,3.430,4.150,7.590,0.010000,,
2250768,2026-05-26,2026-05,0.35760,0.51400,0.52170,3.560,4.800,8.360,0.000000,,
2250769,2026-05-26,2026-05,0.56880,0.57820,0.47480,5.160,3.970,9.130,0.000000,,
2250770,2026-05-26,2026-05,0.51770,0.45080,0.40800,4.080,3.590,7.660,0.010000,,
2250771,2026-05-26,2026-05,0.52410,0.41870,0.42060,4.390,3.800,8.180,0.010000,,
2250772,2026-05-26,2026-05,0.41940,0.39800,0.59170,3.500,4.020,7.520,0.000000,,
2250773,2026-05-26,2026-05,0.39990,0.50670,0.55760,3.960,4.770,8.730,0.000000,,
2250774,2026-05-26,2026-05,0.46410,0.49940,0.38370,5.070,5.180,10.250,0.000000,,
2250775,2026-05-26,2026-05,0.37940,0.52370,0.29390,3.730,4.740,8.470,0.000000,,
2250776,2026-05-26,2026-05,0.38800,0.58190,0.52670,4.840,5.950,10.780,0.010000,,
2250777,2026-05-27,2026-05,0.39280,0.53060,0.55190,3.830,4.710,8.550,0.010000,,
2250778,2026-05-27,2026-05,0.39270,0.44230,0.55950,3.590,4.420,8.000,0.010000,,
2250779,2026-05-27,2026-05,0.38190,0.46880,0.54600,3.670,4.640,8.300,0.010000,,
2250780,2026-05-27,2026-05,0.45780,0.55550,0.38160,5.130,5.280,10.410,0.000000,,
2250781,2026-05-27,2026-05,0.51850,0.48440,0.40480,3.960,3.470,7.430,0.000000,,
2250782,2026-05-27,2026-05,0.46230,0.42690,0.37540,4.610,4.720,9.330,0.000000,,
2250783,2026-05-27,2026-05,0.38790,0.41370,0.28840,3.230,4.050,7.280,0.000000,,
2250784,2026-05-27,2026-05,0.41630,0.53700,0.56400,4.450,5.120,9.570,0.000000,,
2250785,2026-05-27,2026-05,0.47590,0.41850,0.37100,3.900,3.840,7.740,0.000000,,
2250786,2026-05-27,2026-05,0.35090,0.42890,0.51470,3.490,4.810,8.300,0.000000,,
2250787,2026-05-27,2026-05,0.48570,0.46300,0.38600,4.190,4.020,8.210,0.000000,,
2250788,2026-05-27,2026-05,0.45470,0.51370,0.36920,4.550,4.720,9.280,0.010000,,
2250789,2026-05-27,2026-05,0.39240,0.55160,0.55780,3.670,4.510,8.170,0.010000,,
2250790,2026-05-27,2026-05,0.34140,0.46980,0.50600,3.440,4.880,8.320,0.000000,,
2250791,2026-05-28,2026-05,0.47000,0.47200,0.62250,4.400,4.390,8.780,0.010000,,
2250792,2026-05-28,2026-05,0.31640,0.51500,0.47470,3.520,5.310,8.840,0.010000,,
2250793,2026-05-28,2026-05,0.41160,0.49950,0.30520,3.230,3.790,7.020,0.000000,,
2250794,2026-05-28,2026-05,0.47370,0.58360,0.61330,5.120,5.060,10.180,0.000000,,
2250795,2026-05-28,2026-05,0.34230,0.55450,0.50030,3.670,5.170,8.840,0.000000,,
2250796,2026-05-28,2026-05,0.47380,0.45440,0.64650,3.590,3.550,7.130,0.010000,,
2250797,2026-05-29,2026-05,0.52960,0.47850,0.44620,5.380,4.610,9.990,0.000000,,
2250798,2026-05-29,2026-05,0.50830,0.46790,0.42430,5.180,4.680,9.860,0.000000,,
2250799,2026-05-29,2026-05,0.47440,0.53270,0.62410,4.550,4.500,9.040,0.010000,,
2250800,2026-05-29,2026-05,0.49790,0.53560,0.63590,5.250,4.890,10.140,0.000000,,
2250801,2026-05-29,2026-05,0.46510,0.48390,0.62120,4.200,4.250,8.460,0.010000,,
2250802,2026-05-29,2026-05,0.41290,0.43590,0.57940,3.660,4.270,7.930,0.000000,,
2250803,2026-05-29,2026-05,0.47940,0.51130,0.38080,4.210,4.110,8.320,0.000000,,
2250804,2026-05-29,2026-05,0.42870,0.47490,0.33010,3.740,4.190,7.930,0.000000,,
2250805,2026-05-29,2026-05,0.50930,0.41610,0.40630,4.280,3.860,8.140,0.000000,,
2250806,2026-05-29,2026-05,0.48260,0.37490,0.65740,3.500,3.380,6.890,0.010000,,
2250807,2026-05-29,2026-05,0.47380,0.35990,0.36680,3.790,3.750,7.530,0.010000,,
2250808,2026-05-29,2026-05,0.51390,0.63450,0.45730,7.040,6.280,13.320,0.000000,,
2250809,2026-05-29,2026-05,0.49640,0.54500,0.42000,5.610,5.270,10.870,0.010000,,
2250810,2026-05-29,2026-05,0.49200,0.41400,0.38430,3.960,3.730,7.690,0.000000,,
2250811,2026-05-30,2026-05,0.44770,0.49890,0.35080,3.970,4.220,8.190,0.000000,,
2250812,2026-05-30,2026-05,0.44680,0.57930,0.35910,4.420,4.710,9.130,0.000000,,
2250813,2026-05-30,2026-05,0.44690,0.45690,0.34890,3.950,4.210,8.160,0.000000,,
2250814,2026-05-30,2026-05,0.50830,0.56430,0.41400,4.700,4.260,8.950,0.010000,,
2250815,2026-05-30,2026-05,0.42490,0.45410,0.58330,4.040,4.540,8.580,0.000000,,
2250816,2026-05-30,2026-05,0.45090,0.57920,0.61670,3.840,4.030,7.860,0.010000,,
2250817,2026-05-30,2026-05,0.42860,0.51900,0.59580,3.690,4.120,7.810,0.000000,,
2250818,2026-05-30,2026-05,0.45120,0.57290,0.60980,4.100,4.310,8.410,0.000000,,
2250819,2026-05-30,2026-05,0.35650,0.44840,0.27880,3.860,5.200,9.050,0.010000,,
2250820,2026-05-30,2026-05,0.53710,0.43360,0.43050,4.320,3.600,7.910,0.010000,,
2250821,2026-05-30,2026-05,0.57700,0.47330,0.49170,5.650,4.270,9.930,0.010000,,
2250822,2026-05-30,2026-05,0.47120,0.55750,0.40400,6.300,6.360,12.660,0.000000,,
2250823,2026-05-30,2026-05,0.45500,0.49820,0.37570,5.010,5.230,10.240,0.000000,,
2250824,2026-05-30,2026-05,0.46740,0.50680,0.61600,4.580,4.620,9.200,0.000000,,
2250825,2026-05-31,2026-05,0.50210,0.50330,0.65290,4.530,4.170,8.690,0.010000,,
2250826,2026-05-31,2026-05,0.45860,0.60680,0.38680,5.500,5.660,11.160,0.000000,,
2250827,2026-05-31,2026-05,0.45630,0.49220,0.61760,3.980,4.130,8.110,0.000000,,
2250828,2026-05-31,2026-05,0.50430,0.50640,0.39500,4.010,3.660,7.670,0.000000,,
2250829,2026-05-31,2026-05,0.35040,0.46510,0.51440,3.460,4.790,8.260,0.010000,,
2250830,2026-05-31,2026-05,0.48560,0.46780,0.39180,4.460,4.270,8.740,0.010000,,
2250831,2026-05-31,2026-05,0.36170,0.61420,0.51100,4.130,5.470,9.600,0.000000,,
2250832,2026-05-31,2026-05,0.46210,0.43990,0.62390,3.940,4.030,7.970,0.000000,,
2250833,2026-05-31,2026-05,0.56880,0.48450,0.46150,4.550,3.480,8.030,0.000000,,
2250834,2026-05-31,2026-05,0.50240,0.42920,0.39110,3.890,3.550,7.440,0.000000,,
2250835,2026-05-31,2026-05,0.47900,0.53270,0.40830,6.150,6.110,12.260,0.000000,,
2250836,2026-05-31,2026-05,0.54130,0.60810,0.47170,6.440,5.380,11.820,0.000000,,
