gameId,gameDate,matchup,mlbGamePk,actualAway,actualHome,schedScore,linescoreScore,bookTotal,awayRunLine,modelAwayWinPct,modelOverRate,modelAwayScore,modelHomeScore,stored_fgMlResult,derived_fgMlResult,fgMl_status,stored_fgMlCorrect,derived_fgMlCorrect,stored_fgRlResult,derived_fgRlResult,fgRl_status,stored_fgRlCorrect,derived_fgRlCorrect,stored_fgTotalResult,derived_fgTotalResult,fgTotal_status,stored_fgTotalCorrect,derived_fgTotalCorrect,stored_brierFgMl,derived_brierFgMl_away,derived_brierFgMl_home,brierFgMl_status,stored_brierFgTotal,derived_brierFgTotal,brierFgTotal_status
2251142,2026-06-25,NYY@BOS 2026-06-25,824747,3,6,3-6,3-6,8,-1.5,54.42,43.43,4.13,3.36,LOSS,LOSS,match,0,0,WIN,WIN,match,1,1,OVER,OVER,match,0,0,0.296154,0.296154,0.296154,match-away-base,0.320016,0.320016,match
2251143,2026-06-26,HOU@DET 2026-06-26,824255,0,8,0-8,0-8,9,-1.5,40.2,37,3.46,4.18,WIN,WIN,match,1,1,WIN,WIN,match,1,1,UNDER,UNDER,match,1,1,0.161604,0.161604,0.161604,match-away-base,0.1369,0.1369,match
2251144,2026-06-26,CIN@PIT 2026-06-26,823363,6,4,6-4,6-4,7.5,1.5,37.92,52.6,3.73,4.77,LOSS,LOSS,match,0,0,WIN,WIN,match,1,1,OVER,OVER,match,1,1,0.385393,0.385393,0.385393,match-away-base,0.224676,0.224676,match
2251145,2026-06-26,WSH@BAL 2026-06-26,824824,1,3,1-3,1-3,9,1.5,45.19,46.99,4.55,4.76,WIN,WIN,match,1,1,LOSS,LOSS,match,0,0,UNDER,UNDER,match,1,1,0.204214,0.204214,0.204214,match-away-base,0.220806,0.220806,match
2251146,2026-06-26,TEX@TOR 2026-06-26,822796,5,4,5-4,5-4,8.5,-1.5,46.22,51.58,4.62,4.7,LOSS,LOSS,match,0,0,WIN,WIN,match,1,1,OVER,OVER,match,1,1,0.289229,0.289229,0.289229,match-away-base,0.23445,0.23445,match
2251147,2026-06-26,SEA@CLE 2026-06-26,824423,3,1,3-1,3-1,7.5,-1.5,43.34,44.94,3.64,4.02,LOSS,LOSS,match,0,0,LOSS,LOSS,match,0,0,UNDER,UNDER,match,1,1,0.321036,0.321036,0.321036,match-away-base,0.20196,0.20196,match
2251148,2026-06-26,PHI@NYM 2026-06-26,823610,2,1,2-1,2-1,8.5,-1.5,51.27,42.96,4.16,3.7,WIN,WIN,match,1,1,WIN,WIN,match,1,1,UNDER,UNDER,match,1,1,0.237461,0.237461,0.237461,match-away-base,0.184556,0.184556,match
2251149,2026-06-26,NYY@BOS 2026-06-26,824743,1,6,1-6,1-6,8.5,1.5,43.99,39.09,3.77,4.09,WIN,WIN,match,1,1,LOSS,LOSS,match,0,0,UNDER,UNDER,match,1,1,0.193512,0.193512,0.193512,match-away-base,0.152803,0.152803,match
2251150,2026-06-26,KC@CWS 2026-06-26,824582,1,22,1-22,1-22,9,1.5,43.91,51.65,4.48,4.84,WIN,WIN,match,1,1,LOSS,LOSS,match,0,0,OVER,OVER,match,1,1,0.192809,0.192809,0.192809,match-away-base,0.233772,0.233772,match
2251151,2026-06-26,CHC@MIL 2026-06-26,823773,2,6,2-6,2-6,7,1.5,35.3,49.34,3.42,4.71,WIN,WIN,match,1,1,LOSS,LOSS,match,0,0,OVER,OVER,match,0,0,0.124609,0.124609,0.124609,match-away-base,0.256644,0.256644,match
2251152,2026-06-26,COL@MIN 2026-06-26,823688,8,9,8-9,8-9,9,1.5,43.65,51.13,4.7,5.12,WIN,WIN,match,1,1,WIN,WIN,match,1,1,OVER,OVER,match,1,1,0.190532,0.190532,0.190532,match-away-base,0.238828,0.238828,match
2251153,2026-06-26,MIA@STL 2026-06-26,823039,4,0,4-0,4-0,8.5,-1.5,45.83,42.77,3.86,3.99,LOSS,LOSS,match,0,0,LOSS,LOSS,match,0,0,UNDER,UNDER,match,1,1,0.293439,0.293439,0.293439,match-away-base,0.182927,0.182927,match
2251154,2026-06-26,ATH@LAA 2026-06-26,824014,9,3,9-3,9-3,8.5,-1.5,45.05,43.92,4.09,4.31,LOSS,LOSS,match,0,0,LOSS,LOSS,match,0,0,OVER,OVER,match,0,0,0.30195,0.30195,0.30195,match-away-base,0.314497,0.314497,match
2251155,2026-06-26,LAD@SD 2026-06-26,823285,1,7,1-7,1-7,7.5,-1.5,45.99,44.15,3.73,3.83,WIN,WIN,match,1,1,WIN,WIN,match,1,1,OVER,OVER,match,0,0,0.211508,0.211508,0.211508,match-away-base,0.311922,0.311922,match
2251156,2026-06-26,ATL@SF 2026-06-26,823206,3,1,3-1,3-1,8.5,-1.5,45.28,51.15,4.06,4.26,LOSS,LOSS,match,0,0,LOSS,LOSS,match,0,0,UNDER,UNDER,match,0,0,0.299428,0.299428,0.299428,match-away-base,0.261632,0.261632,match
2253497,2026-06-26,ARI@TB 2026-06-26,822962,1,6,1-6,1-6,8.5,1.5,32.6,50.84,3.74,5.49,WIN,WIN,match,1,1,WIN,WIN,match,1,1,UNDER,UNDER,match,0,0,0.106276,0.106276,0.106276,match-away-base,0.258471,0.258471,match
2251157,2026-06-27,HOU@DET 2026-06-27,824257,8,6,8-6,8-6,8.5,1.5,42.04,42.8,3.87,4.41,LOSS,LOSS,match,0,0,WIN,WIN,match,1,1,OVER,OVER,match,0,0,0.335936,0.335936,0.335936,match-away-base,0.327184,0.327184,match
2251158,2026-06-27,NYY@BOS 2026-06-27,824745,1,4,1-4,1-4,8,-1.5,46.65,41.94,3.86,3.9,WIN,WIN,match,1,1,WIN,WIN,match,1,1,UNDER,UNDER,match,1,1,0.217622,0.217622,0.217622,match-away-base,0.175896,0.175896,match
2251159,2026-06-27,TEX@TOR 2026-06-27,822794,7,4,7-4,7-4,8,1.5,40.86,47.45,3.85,4.5,LOSS,LOSS,match,0,0,WIN,WIN,match,1,1,OVER,OVER,match,0,0,0.349754,0.349754,0.349754,match-away-base,0.27615,0.27615,match
2251160,2026-06-27,CIN@PIT 2026-06-27,823364,9,7,9-7,9-7,8,-1.5,48.93,55.08,4.74,4.53,LOSS,LOSS,match,0,0,LOSS,LOSS,match,0,0,OVER,OVER,match,1,1,0.260814,0.260814,0.260814,match-away-base,0.201781,0.201781,match
2251161,2026-06-27,PHI@NYM 2026-06-27,823609,2,6,2-6,2-6,9,1.5,43.95,39.8,4.06,4.39,WIN,WIN,match,1,1,LOSS,LOSS,match,0,0,UNDER,UNDER,match,1,1,0.19316,0.19316,0.19316,match-away-base,0.158404,0.158404,match
2251162,2026-06-27,KC@CWS 2026-06-27,824581,1,2,1-2,1-2,8,1.5,44.02,48.11,4.05,4.38,WIN,WIN,match,1,1,WIN,WIN,match,1,1,UNDER,UNDER,match,1,1,0.193776,0.193776,0.193776,match-away-base,0.231457,0.231457,match
2251163,2026-06-27,WSH@BAL 2026-06-27,824825,4,3,4-3,4-3,9,-1.5,45.19,39.7,4.12,4.32,LOSS,LOSS,match,0,0,WIN,WIN,match,1,1,UNDER,UNDER,match,1,1,0.300414,0.300414,0.300414,match-away-base,0.157609,0.157609,match
2251164,2026-06-27,SEA@CLE 2026-06-27,824421,3,4,3-4,3-4,7.5,-1.5,51.02,43.01,3.92,3.52,LOSS,LOSS,match,0,0,WIN,WIN,match,1,1,UNDER,UNDER,match,1,1,0.260304,0.260304,0.260304,match-away-base,0.184986,0.184986,match
2251165,2026-06-27,COL@MIN 2026-06-27,823689,8,5,8-5,8-5,9.5,1.5,32.48,51.31,4.24,6.21,LOSS,LOSS,match,0,0,LOSS,LOSS,match,0,0,OVER,OVER,match,1,1,0.455895,0.455895,0.455895,match-away-base,0.237072,0.237072,match
2251166,2026-06-27,CHC@MIL 2026-06-27,823770,8,2,8-2,8-2,8,1.5,36.32,51.21,3.78,5.02,LOSS,LOSS,match,0,0,WIN,WIN,match,1,1,OVER,OVER,match,1,1,0.405514,0.405514,0.405514,match-away-base,0.238046,0.238046,match
2251167,2026-06-27,MIA@STL 2026-06-27,823038,5,1,5-1,5-1,8.5,1.5,38.95,43.24,3.72,4.62,LOSS,LOSS,match,0,0,WIN,WIN,match,1,1,UNDER,UNDER,match,1,1,0.37271,0.37271,0.37271,match-away-base,0.18697,0.18697,match
2251168,2026-06-27,LAD@SD 2026-06-27,823283,15,3,15-3,15-3,8,-1.5,54,42.06,4.25,3.51,WIN,WIN,match,1,1,LOSS,LOSS,match,0,0,OVER,OVER,match,0,0,0.2116,0.2116,0.2116,match-away-base,0.335704,0.335704,match
2251169,2026-06-27,ATL@SF 2026-06-27,823207,0,5,0-5,0-5,8,1.5,38.87,42.6,3.47,4.34,WIN,WIN,match,1,1,LOSS,LOSS,match,0,0,UNDER,UNDER,match,1,1,0.151088,0.151088,0.151088,match-away-base,0.181476,0.181476,match
2251170,2026-06-27,ATH@LAA 2026-06-27,824015,2,5,2-5,2-5,8.5,-1.5,38.73,44.84,3.79,4.72,WIN,WIN,match,1,1,WIN,WIN,match,1,1,UNDER,UNDER,match,1,1,0.150001,0.150001,0.150001,match-away-base,0.201063,0.201063,match
2253513,2026-06-27,ARI@TB 2026-06-27,822960,2,4,2-4,2-4,8.5,1.5,39.96,42.52,3.73,4.52,WIN,WIN,match,1,1,LOSS,LOSS,match,0,0,UNDER,UNDER,match,1,1,0.15968,0.15968,0.15968,match-away-base,0.180795,0.180795,match
2251171,2026-06-28,WSH@BAL 2026-06-28,824821,6,4,6-4,6-4,9.5,1.5,39.75,51.15,4.45,5.38,LOSS,LOSS,match,0,0,WIN,WIN,match,1,1,OVER,OVER,match,1,1,0.363006,0.363006,0.363006,match-away-base,0.238632,0.238632,match
2251172,2026-06-28,CIN@PIT 2026-06-28,823362,4,9,4-9,4-9,9,1.5,40.75,55.91,4.53,5.32,WIN,WIN,match,1,1,LOSS,LOSS,match,0,0,OVER,OVER,match,1,1,0.166056,0.166056,0.166056,match-away-base,0.194393,0.194393,match
2251173,2026-06-28,TEX@TOR 2026-06-28,822795,3,2,3-2,3-2,9,1.5,38.51,45.5,3.81,4.78,LOSS,LOSS,match,0,0,WIN,WIN,match,1,1,UNDER,UNDER,match,1,1,0.378102,0.378102,0.378102,match-away-base,0.207025,0.207025,match
2251174,2026-06-28,HOU@DET 2026-06-28,824256,7,5,7-5,7-5,8,-1.5,53.45,45.73,4.44,3.73,WIN,WIN,match,1,1,LOSS,LOSS,match,0,0,OVER,OVER,match,0,0,0.21669,0.21669,0.21669,match-away-base,0.294523,0.294523,match
2251175,2026-06-28,SEA@CLE 2026-06-28,824422,5,6,5-6,5-6,7.5,1.5,48.2,40.92,3.68,3.56,WIN,WIN,match,1,1,WIN,WIN,match,1,1,OVER,OVER,match,0,0,0.232324,0.232324,0.232324,match-away-base,0.349045,0.349045,match
2251176,2026-06-28,PHI@NYM 2026-06-28,823608,5,4,5-4,5-4,8.5,-1.5,44.48,48.71,4.11,4.39,LOSS,LOSS,match,0,0,WIN,WIN,match,1,1,OVER,OVER,match,0,0,0.308247,0.308247,0.308247,match-away-base,0.263066,0.263066,match
2251177,2026-06-28,COL@MIN 2026-06-28,823686,2,3,2-3,2-3,9,1.5,44.37,49.14,4.62,4.94,WIN,WIN,match,1,1,WIN,WIN,match,1,1,UNDER,UNDER,match,1,1,0.19687,0.19687,0.19687,match-away-base,0.241474,0.241474,match
2251178,2026-06-28,KC@CWS 2026-06-28,824580,5,4,5-4,5-4,8.5,1.5,43.1,43.62,4.22,4.67,LOSS,LOSS,match,0,0,WIN,WIN,match,1,1,OVER,OVER,match,0,0,0.323761,0.323761,0.323761,match-away-base,0.31787,0.31787,match
2251179,2026-06-28,CHC@MIL 2026-06-28,823769,4,3,4-3,4-3,8,1.5,41.79,38.25,3.41,3.94,LOSS,LOSS,match,0,0,WIN,WIN,match,1,1,UNDER,UNDER,match,1,1,0.33884,0.33884,0.33884,match-away-base,0.146306,0.146306,match
2251180,2026-06-28,MIA@STL 2026-06-28,823037,1,2,1-2,1-2,9.5,1.5,47.49,34.84,4.22,4.18,WIN,WIN,match,1,1,WIN,WIN,match,1,1,UNDER,UNDER,match,1,1,0.22553,0.22553,0.22553,match-away-base,0.121383,0.121383,match
2251181,2026-06-28,ATH@LAA 2026-06-28,824011,1,4,1-4,1-4,9.5,-1.5,43.27,49.85,4.87,5.37,WIN,WIN,match,1,1,WIN,WIN,match,1,1,UNDER,UNDER,match,1,1,0.187229,0.187229,0.187229,match-away-base,0.248502,0.248502,match
2251182,2026-06-28,ATL@SF 2026-06-28,823204,2,3,2-3,2-3,7.5,-1.5,46.31,43.48,3.71,3.79,WIN,WIN,match,1,1,WIN,WIN,match,1,1,UNDER,UNDER,match,1,1,0.214462,0.214462,0.214462,match-away-base,0.189051,0.189051,match
2251183,2026-06-28,LAD@SD 2026-06-28,823281,4,2,4-2,4-2,8,-1.5,44.59,40.19,3.66,3.91,LOSS,LOSS,match,0,0,LOSS,LOSS,match,0,0,UNDER,UNDER,match,1,1,0.307027,0.307027,0.307027,match-away-base,0.161524,0.161524,match
2251184,2026-06-28,NYY@BOS 2026-06-28,824744,4,5,4-5,4-5,8,-1.5,45.66,42.81,3.85,3.99,WIN,WIN,match,1,1,WIN,WIN,match,1,1,OVER,OVER,match,0,0,0.208484,0.208484,0.208484,match-away-base,0.32707,0.32707,match
2253527,2026-06-28,ARI@TB 2026-06-28,822959,1,5,1-5,1-5,7.5,1.5,29.37,52.5,3.23,5.26,WIN,WIN,match,1,1,WIN,WIN,match,1,1,UNDER,UNDER,match,0,0,0.08626,0.08626,0.08626,match-away-base,0.275625,0.275625,match
2251185,2026-06-29,CWS@BAL 2026-06-29,824822,8,2,8-2,8-2,9.5,1.5,45.11,46.67,4.51,4.75,LOSS,LOSS,match,0,0,WIN,WIN,match,1,1,OVER,OVER,match,0,0,0.301291,0.301291,0.301291,match-away-base,0.284409,0.284409,match
2251186,2026-06-29,PIT@PHI 2026-06-29,823444,11,7,11-7,11-7,9,-1.5,51.55,52.52,4.99,4.44,WIN,WIN,match,1,1,LOSS,LOSS,match,0,0,OVER,OVER,match,1,1,0.23474,0.23474,0.23474,match-away-base,0.225435,0.225435,match
2251187,2026-06-29,DET@NYY 2026-06-29,823529,7,3,7-3,7-3,8,1.5,44.48,51.75,4.06,4.34,LOSS,LOSS,match,0,0,WIN,WIN,match,1,1,OVER,OVER,match,1,1,0.308247,0.308247,0.308247,match-away-base,0.232806,0.232806,match
2251188,2026-06-29,NYM@TOR 2026-06-29,822792,1,2,1-2,1-2,8.5,1.5,44.24,37.21,3.68,3.97,WIN,WIN,match,1,1,WIN,WIN,match,1,1,UNDER,UNDER,match,1,1,0.195718,0.195718,0.195718,match-away-base,0.138458,0.138458,match
2251189,2026-06-29,WSH@BOS 2026-06-29,824741,3,6,3-6,3-6,8.5,1.5,40.15,41.1,3.67,4.42,WIN,WIN,match,1,1,LOSS,LOSS,match,0,0,OVER,OVER,match,0,0,0.161202,0.161202,0.161202,match-away-base,0.346921,0.346921,match
2251190,2026-06-29,TEX@CLE 2026-06-29,824420,6,3,6-3,6-3,7.5,1.5,42.57,38.68,3.28,3.72,LOSS,LOSS,match,0,0,WIN,WIN,match,1,1,OVER,OVER,match,0,0,0.32982,0.32982,0.32982,match-away-base,0.376014,0.376014,match
2251191,2026-06-29,CIN@MIL 2026-06-29,823771,3,5,3-5,3-5,9,1.5,41.26,50.87,4.26,4.96,WIN,WIN,match,1,1,LOSS,LOSS,match,0,0,UNDER,UNDER,match,0,0,0.170239,0.170239,0.170239,match-away-base,0.258776,0.258776,match
2251192,2026-06-29,SD@CHC 2026-06-29,824662,2,3,2-3,2-3,11.5,1.5,36.79,17.56,3.58,4.86,WIN,WIN,match,1,1,WIN,WIN,match,1,1,UNDER,UNDER,match,1,1,0.13535,0.13535,0.13535,match-away-base,0.030835,0.030835,match
2251193,2026-06-29,MIN@HOU 2026-06-29,824176,5,4,5-4,5-4,9,1.5,38.63,42.11,3.87,4.84,LOSS,LOSS,match,0,0,WIN,WIN,match,1,1,PUSH,PUSH,match,,,0.376628,0.376628,0.376628,match-away-base,,,both-null
2251194,2026-06-29,MIA@COL 2026-06-29,824339,10,7,10-7,10-7,12,-1.5,56.85,50.41,6.69,5.16,WIN,WIN,match,1,1,WIN,WIN,match,1,1,OVER,OVER,match,1,1,0.186192,0.186192,0.186192,match-away-base,0.245917,0.245917,match
2251195,2026-06-29,LAD@ATH 2026-06-29,824986,9,4,9-4,9-4,10.5,-1.5,36.83,37.63,4.12,5.44,LOSS,LOSS,match,0,0,LOSS,LOSS,match,0,0,OVER,OVER,match,0,0,0.399045,0.399045,0.399045,match-away-base,0.389002,0.389002,match
2251196,2026-06-29,LAA@SEA 2026-06-29,823121,2,6,2-6,2-6,7.5,1.5,36.61,48.39,3.64,4.82,WIN,WIN,match,1,1,LOSS,LOSS,match,0,0,OVER,OVER,match,0,0,0.134029,0.134029,0.134029,match-away-base,0.266359,0.266359,match
2253549,2026-06-29,SF@ARI 2026-06-29,825065,4,5,4-5,4-5,9,1.5,42.4,50.24,4.3,4.84,WIN,WIN,match,1,1,WIN,WIN,match,1,1,PUSH,PUSH,match,,,0.179776,0.179776,0.179776,match-away-base,,,both-null
2251197,2026-06-30,CWS@BAL 2026-06-30,824819,9,3,9-3,9-3,10.5,1.5,45.28,42.94,4.98,5.26,LOSS,LOSS,match,0,0,WIN,WIN,match,1,1,OVER,OVER,match,0,0,0.299428,0.299428,0.299428,match-away-base,0.325584,0.325584,match
2251198,2026-06-30,TEX@CLE 2026-06-30,824418,4,2,4-2,4-2,7.5,-1.5,43.74,39.78,3.4,3.72,LOSS,LOSS,match,0,0,LOSS,LOSS,match,0,0,UNDER,UNDER,match,1,1,0.316519,0.316519,0.316519,match-away-base,0.158245,0.158245,match
2251199,2026-06-30,PIT@PHI 2026-06-30,823445,0,8,0-8,0-8,8.5,1.5,45.14,57.01,4.64,4.87,WIN,WIN,match,1,1,LOSS,LOSS,match,0,0,UNDER,UNDER,match,0,0,0.203762,0.203762,0.203762,match-away-base,0.325014,0.325014,match
2251200,2026-06-30,DET@NYY 2026-06-30,823528,9,3,9-3,9-3,7,1.5,38.59,54.07,3.57,4.48,LOSS,LOSS,match,0,0,WIN,WIN,match,1,1,OVER,OVER,match,1,1,0.377119,0.377119,0.377119,match-away-base,0.210956,0.210956,match
2251201,2026-06-30,NYM@TOR 2026-06-30,822793,3,0,3-0,3-0,8,-1.5,48.24,45.54,4.14,4,LOSS,LOSS,match,0,0,LOSS,LOSS,match,0,0,UNDER,UNDER,match,1,1,0.26791,0.26791,0.26791,match-away-base,0.207389,0.207389,match
2251202,2026-06-30,WSH@BOS 2026-06-30,824742,8,1,8-1,8-1,9,1.5,44.23,35.54,4.08,4.4,LOSS,LOSS,match,0,0,WIN,WIN,match,1,1,PUSH,PUSH,match,,,0.311029,0.311029,0.311029,match-away-base,,,both-null
2251203,2026-06-30,STL@ATL 2026-06-30,824907,5,3,5-3,5-3,9,1.5,39.27,31.66,3.58,4.44,LOSS,LOSS,match,0,0,WIN,WIN,match,1,1,UNDER,UNDER,match,1,1,0.368813,0.368813,0.368813,match-away-base,0.100236,0.100236,match
2251204,2026-06-30,TB@KC 2026-06-30,824096,10,4,10-4,10-4,9.5,-1.5,43.22,31.52,4.15,4.63,LOSS,LOSS,match,0,0,LOSS,LOSS,match,0,0,OVER,OVER,match,0,0,0.322397,0.322397,0.322397,match-away-base,0.468951,0.468951,match
2251205,2026-06-30,CIN@MIL 2026-06-30,823768,2,7,2-7,2-7,9,1.5,38.66,47.44,3.92,4.89,WIN,WIN,match,1,1,LOSS,LOSS,match,0,0,PUSH,PUSH,match,,,0.14946,0.14946,0.14946,match-away-base,,,both-null
2251206,2026-06-30,SD@CHC 2026-06-30,824661,7,9,7-9,7-9,11,1.5,39.67,23.9,3.88,4.81,WIN,WIN,match,1,1,LOSS,LOSS,match,0,0,OVER,OVER,match,0,0,0.157371,0.157371,0.157371,match-away-base,0.579121,0.579121,match
2251207,2026-06-30,MIN@HOU 2026-06-30,824175,4,6,4-6,4-6,8.5,-1.5,49.91,50,4.73,4.39,WIN,WIN,match,1,1,WIN,WIN,match,1,1,OVER,OVER,match,0,0,0.249101,0.249101,0.249101,match-away-base,0.25,0.25,match
2251208,2026-06-30,MIA@COL 2026-06-30,824338,14,3,14-3,14-3,11,-1.5,51.59,40.78,5.87,5.14,WIN,WIN,match,1,1,LOSS,LOSS,match,0,0,OVER,OVER,match,0,0,0.234353,0.234353,0.234353,match-away-base,0.350701,0.350701,match
2251209,2026-06-30,LAD@ATH 2026-06-30,824984,9,3,9-3,9-3,11,-1.5,53.88,44.25,5.68,4.73,WIN,WIN,match,1,1,LOSS,LOSS,match,0,0,OVER,OVER,match,0,0,0.212705,0.212705,0.212705,match-away-base,0.310806,0.310806,match
2251210,2026-06-30,LAA@SEA 2026-06-30,823122,3,8,3-8,3-8,7,1.5,39.09,41.81,3.25,4.06,WIN,WIN,match,1,1,LOSS,LOSS,match,0,0,OVER,OVER,match,0,0,0.152803,0.152803,0.152803,match-away-base,0.338608,0.338608,match
2253564,2026-06-30,SF@ARI 2026-06-30,825066,2,8,2-8,2-8,9,-1.5,48.68,41.73,4.71,4.52,WIN,WIN,match,1,1,WIN,WIN,match,1,1,OVER,OVER,match,0,0,0.236974,0.236974,0.236974,match-away-base,0.339539,0.339539,match
2251211,2026-07-01,CWS@BAL 2026-07-01,824818,1,6,1-6,1-6,10,1.5,41.33,40.64,4.2,4.88,WIN,WIN,match,1,1,LOSS,LOSS,match,0,0,UNDER,UNDER,match,1,1,0.170817,0.170817,0.170817,match-away-base,0.165161,0.165161,match
2251212,2026-07-01,TEX@CLE 2026-07-01,824419,4,9,4-9,4-9,7.5,1.5,44.84,45.04,3.72,3.94,WIN,WIN,match,1,1,LOSS,LOSS,match,0,0,OVER,OVER,match,0,0,0.201063,0.201063,0.201063,match-away-base,0.30206,0.30206,match
2251213,2026-07-01,WSH@BOS 2026-07-01,824740,10,2,10-2,10-2,9.5,1.5,38.03,29.92,3.59,4.61,LOSS,LOSS,match,0,0,WIN,WIN,match,1,1,OVER,OVER,match,0,0,0.384028,0.384028,0.384028,match-away-base,0.491121,0.491121,match
2251214,2026-07-01,DET@NYY 2026-07-01,823530,6,2,6-2,6-2,9.5,1.5,51.69,31.7,4.47,3.93,WIN,WIN,match,1,1,WIN,WIN,match,1,1,UNDER,UNDER,match,1,1,0.233386,0.233386,0.233386,match-away-base,0.100489,0.100489,match
2251215,2026-07-01,SD@CHC 2026-07-01,824660,3,23,3-23,3-23,12,1.5,45.35,21.93,4.08,4.34,WIN,WIN,match,1,1,LOSS,LOSS,match,0,0,OVER,OVER,match,0,0,0.205662,0.205662,0.205662,match-away-base,0.609492,0.609492,match
2251216,2026-07-01,NYM@TOR 2026-07-01,822791,3,9,3-9,3-9,8.5,-1.5,37.63,38.11,3.61,4.65,WIN,WIN,match,1,1,WIN,WIN,match,1,1,OVER,OVER,match,0,0,0.141602,0.141602,0.141602,match-away-base,0.383037,0.383037,match
2251217,2026-07-01,PIT@PHI 2026-07-01,823446,6,10,6-10,6-10,8,1.5,40.78,45.5,3.73,4.41,WIN,WIN,match,1,1,LOSS,LOSS,match,0,0,OVER,OVER,match,0,0,0.166301,0.166301,0.166301,match-away-base,0.297025,0.297025,match
2251218,2026-07-01,STL@ATL 2026-07-01,824905,1,5,1-5,1-5,9,1.5,46.48,36.98,4.03,4.09,WIN,WIN,match,1,1,LOSS,LOSS,match,0,0,UNDER,UNDER,match,1,1,0.216039,0.216039,0.216039,match-away-base,0.136752,0.136752,match
2251219,2026-07-01,TB@KC 2026-07-01,824094,4,0,4-0,4-0,10.5,-1.5,48.2,36.52,4.55,4.44,LOSS,LOSS,match,0,0,LOSS,LOSS,match,0,0,UNDER,UNDER,match,1,1,0.268324,0.268324,0.268324,match-away-base,0.133371,0.133371,match
2251220,2026-07-01,MIN@HOU 2026-07-01,824174,8,3,8-3,8-3,8.5,1.5,43.66,48.93,4.29,4.69,LOSS,LOSS,match,0,0,WIN,WIN,match,1,1,OVER,OVER,match,0,0,0.31742,0.31742,0.31742,match-away-base,0.260814,0.260814,match
2251221,2026-07-01,CIN@MIL 2026-07-01,823767,2,4,2-4,2-4,9,1.5,42.86,44.47,4,4.47,WIN,WIN,match,1,1,LOSS,LOSS,match,0,0,UNDER,UNDER,match,1,1,0.183698,0.183698,0.183698,match-away-base,0.197758,0.197758,match
2251222,2026-07-01,MIA@COL 2026-07-01,824337,3,6,3-6,3-6,11,-1.5,55.34,44.05,6.06,4.85,LOSS,LOSS,match,0,0,WIN,WIN,match,1,1,UNDER,UNDER,match,1,1,0.306252,0.306252,0.306252,match-away-base,0.19404,0.19404,match
2251223,2026-07-01,LAD@ATH 2026-07-01,824985,1,7,1-7,1-7,11,-1.5,46.54,59.24,5.44,5.5,WIN,WIN,match,1,1,WIN,WIN,match,1,1,UNDER,UNDER,match,0,0,0.216597,0.216597,0.216597,match-away-base,0.350938,0.350938,match
2253578,2026-07-01,SF@ARI 2026-07-01,825064,6,4,6-4,6-4,9.5,1.5,49.85,46.62,5.08,4.73,LOSS,LOSS,match,0,0,WIN,WIN,match,1,1,OVER,OVER,match,0,0,0.251502,0.251502,0.251502,match-away-base,0.284942,0.284942,match
2251224,2026-07-02,PIT@PHI 2026-07-02,823442,6,1,6-1,6-1,10.5,1.5,42.56,44.96,4.72,5.32,LOSS,LOSS,match,0,0,WIN,WIN,match,1,1,UNDER,UNDER,match,1,1,0.329935,0.329935,0.329935,match-away-base,0.20214,0.20214,match
2251225,2026-07-02,CIN@MIL 2026-07-02,823765,7,2,7-2,7-2,7,1.5,36.28,50.34,3.26,4.38,LOSS,LOSS,match,0,0,WIN,WIN,match,1,1,OVER,OVER,match,1,1,0.406024,0.406024,0.406024,match-away-base,0.246612,0.246612,match
2251226,2026-07-02,MIA@COL 2026-07-02,824335,4,14,4-14,4-14,12.5,-1.5,50.28,46.48,6.44,5.82,LOSS,LOSS,match,0,0,WIN,WIN,match,1,1,OVER,OVER,match,0,0,0.252808,0.252808,0.252808,match-away-base,0.286439,0.286439,match
2251227,2026-07-02,CWS@CLE 2026-07-02,824416,5,6,5-6,5-6,8.5,-1.5,45.02,40.15,3.89,4.1,WIN,WIN,match,1,1,WIN,WIN,match,1,1,OVER,OVER,match,0,0,0.20268,0.20268,0.20268,match-away-base,0.358202,0.358202,match
2251228,2026-07-02,STL@ATL 2026-07-02,824906,11,5,11-5,11-5,9,1.5,39.68,33.84,3.5,4.27,LOSS,LOSS,match,0,0,WIN,WIN,match,1,1,OVER,OVER,match,0,0,0.36385,0.36385,0.36385,match-away-base,0.437715,0.437715,match
2251229,2026-07-02,TB@KC 2026-07-02,824093,5,2,5-2,5-2,10,-1.5,51.39,30.8,4.62,4.07,WIN,WIN,match,1,1,LOSS,LOSS,match,0,0,UNDER,UNDER,match,1,1,0.236293,0.236293,0.236293,match-away-base,0.094864,0.094864,match
2251230,2026-07-02,DET@TEX 2026-07-02,822884,4,10,4-10,4-10,7.5,-1.5,44.38,48.33,3.57,3.84,WIN,WIN,match,1,1,WIN,WIN,match,1,1,OVER,OVER,match,0,0,0.196958,0.196958,0.196958,match-away-base,0.266979,0.266979,match
2251231,2026-07-02,LAA@SEA 2026-07-02,823119,0,1,0-1,0-1,7,1.5,37.24,35.61,2.88,3.82,WIN,WIN,match,1,1,WIN,WIN,match,1,1,UNDER,UNDER,match,1,1,0.138682,0.138682,0.138682,match-away-base,0.126807,0.126807,match
