game_id,mlb_game_pk,date,month,teams,game_no,series,sub_market,pick,prob,line,proj_value,actual,correct,brier,logloss,signed_error,abs_error,fav,day_night,allstar,leakage_quarantine,closing_source,score_source,note
2250523,823550,2026-05-06,2026-05,TEX@NYY,1,p1,RL,AWAY,0.51950,+1.5,-1.26,AWAY,1,0.230880,0.654888,-6.26,6.26,home_fav,night,0,0,proxy,games,
2250523,823550,2026-05-06,2026-05,TEX@NYY,1,p1,TOTAL,UNDER,0.47300,8.5,8.81,UNDER,1,0.223729,0.640555,1.81,1.81,home_fav,night,0,0,proxy,games,
2250523,823550,2026-05-06,2026-05,TEX@NYY,1,p2,ML,HOME,0.42920,147,,AWAY,0,0.325813,0.845832,,,home_fav,night,0,0,proxy,games,
2250523,823550,2026-05-06,2026-05,TEX@NYY,1,p2,RL,AWAY,0.51950,+1.5,-1.32,AWAY,1,0.230880,0.654888,-6.32,6.32,home_fav,night,0,0,proxy,games,
2250523,823550,2026-05-06,2026-05,TEX@NYY,1,p2,TOTAL,OVER,0.50893,8.5,9.21,UNDER,0,0.259010,0.711169,2.21,2.21,home_fav,night,0,0,proxy,games,
2250524,824683,2026-05-06,2026-05,CIN@CHC,1,live,ML,HOME,0.45440,+138,,HOME,1,0.206479,0.605869,,,home_fav,night,0,0,proxy,games,
2250524,824683,2026-05-06,2026-05,CIN@CHC,1,live,RL,AWAY,,+1.5,-0.51,AWAY,1,,,0.49,0.49,home_fav,night,0,0,proxy,games,
2250524,824683,2026-05-06,2026-05,CIN@CHC,1,live,TOTAL,UNDER,0.45520,8.5,8.50,OVER,0,0.296807,0.787018,-4.50,4.50,home_fav,night,0,0,proxy,games,
2250524,824683,2026-05-06,2026-05,CIN@CHC,1,p1,ML,HOME,0.35890,138,,HOME,1,0.128809,0.444570,,,home_fav,night,0,0,proxy,games,
2250524,824683,2026-05-06,2026-05,CIN@CHC,1,p1,RL,AWAY,0.50920,+1.5,-1.37,AWAY,1,0.240885,0.674914,-0.37,0.37,home_fav,night,0,0,proxy,games,
2250524,824683,2026-05-06,2026-05,CIN@CHC,1,p1,TOTAL,OVER,0.54110,8.5,9.64,OVER,1,0.210589,0.614151,-3.36,3.36,home_fav,night,0,0,proxy,games,
2250524,824683,2026-05-06,2026-05,CIN@CHC,1,p2,ML,HOME,0.42803,138,,HOME,1,0.183210,0.558669,,,home_fav,night,0,0,proxy,games,
2250524,824683,2026-05-06,2026-05,CIN@CHC,1,p2,RL,AWAY,0.50920,+1.5,-1.43,AWAY,1,0.240885,0.674914,-0.43,0.43,home_fav,night,0,0,proxy,games,
2250524,824683,2026-05-06,2026-05,CIN@CHC,1,p2,TOTAL,OVER,0.57996,8.5,10.08,OVER,1,0.176434,0.544796,-2.92,2.92,home_fav,night,0,0,proxy,games,
2250525,824118,2026-05-06,2026-05,CLE@KC,1,live,ML,HOME,0.48820,+112,,AWAY,0,0.261939,0.717030,,,home_fav,night,0,0,proxy,games,
2250525,824118,2026-05-06,2026-05,CLE@KC,1,live,RL,AWAY,,+1.5,-0.13,AWAY,1,,,-2.13,2.13,home_fav,night,0,0,proxy,games,
2250525,824118,2026-05-06,2026-05,CLE@KC,1,live,TOTAL,UNDER,0.47990,7.5,7.50,UNDER,1,0.230304,0.653734,3.50,3.50,home_fav,night,0,0,proxy,games,
2250525,824118,2026-05-06,2026-05,CLE@KC,1,p1,ML,HOME,0.45580,112,,AWAY,0,0.296154,0.785701,,,home_fav,night,0,0,proxy,games,
2250525,824118,2026-05-06,2026-05,CLE@KC,1,p1,RL,AWAY,0.60810,+1.5,-0.17,AWAY,1,0.153586,0.497416,-2.17,2.17,home_fav,night,0,0,proxy,games,
2250525,824118,2026-05-06,2026-05,CLE@KC,1,p1,TOTAL,OVER,0.56590,7.5,8.97,UNDER,0,0.320243,0.834480,4.97,4.97,home_fav,night,0,0,proxy,games,
2250525,824118,2026-05-06,2026-05,CLE@KC,1,p2,ML,HOME,0.47787,112,,AWAY,0,0.272620,0.738417,,,home_fav,night,0,0,proxy,games,
2250525,824118,2026-05-06,2026-05,CLE@KC,1,p2,RL,AWAY,0.60810,+1.5,-0.18,AWAY,1,0.153586,0.497416,-2.18,2.18,home_fav,night,0,0,proxy,games,
2250525,824118,2026-05-06,2026-05,CLE@KC,1,p2,TOTAL,OVER,0.60168,7.5,9.38,UNDER,0,0.362019,0.920500,5.38,5.38,home_fav,night,0,0,proxy,games,
2252828,825091,2026-05-06,2026-05,PIT@ARI,1,live,ML,HOME,0.47810,-156,,AWAY,0,0.272380,0.737935,,,away_fav,night,0,0,proxy,games,
2252828,825091,2026-05-06,2026-05,PIT@ARI,1,live,RL,HOME,,-1.5,-0.26,HOME,1,,,-1.26,1.26,away_fav,night,0,0,proxy,games,
2252828,825091,2026-05-06,2026-05,PIT@ARI,1,live,TOTAL,UNDER,0.48620,8.5,8.50,UNDER,1,0.236390,0.665921,7.50,7.50,away_fav,night,0,0,proxy,games,
2252828,825091,2026-05-06,2026-05,PIT@ARI,1,p1,ML,AWAY,0.55430,-156,,AWAY,1,0.198648,0.590049,,,away_fav,night,0,0,proxy,games,
2252828,825091,2026-05-06,2026-05,PIT@ARI,1,p1,RL,HOME,0.45600,-1.5,0.97,HOME,1,0.207936,0.608806,-0.03,0.03,away_fav,night,0,0,proxy,games,
2252828,825091,2026-05-06,2026-05,PIT@ARI,1,p1,TOTAL,UNDER,0.47260,8.5,8.79,UNDER,1,0.223351,0.639796,7.79,7.79,away_fav,night,0,0,proxy,games,
2252828,825091,2026-05-06,2026-05,PIT@ARI,1,p2,ML,AWAY,0.52721,-156,,AWAY,1,0.223530,0.640156,,,away_fav,night,0,0,proxy,games,
2252828,825091,2026-05-06,2026-05,PIT@ARI,1,p2,RL,HOME,0.45600,-1.5,1.01,HOME,1,0.207936,0.608806,0.01,0.01,away_fav,night,0,0,proxy,games,
2252828,825091,2026-05-06,2026-05,PIT@ARI,1,p2,TOTAL,OVER,0.50844,8.5,9.19,UNDER,0,0.258511,0.710171,8.19,8.19,away_fav,night,0,0,proxy,games,
2250508,824362,2026-05-07,2026-05,NYM@COL,1,live,ML,AWAY,0.59170,-163,,HOME,0,0.350109,0.895753,,,away_fav,night,0,0,proxy,games,
2250508,824362,2026-05-07,2026-05,NYM@COL,1,live,RL,HOME,,-1.5,1.24,HOME,1,,,5.24,5.24,away_fav,night,0,0,proxy,games,
2250508,824362,2026-05-07,2026-05,NYM@COL,1,live,TOTAL,OVER,0.51430,9.5,9.50,UNDER,0,0.264504,0.722164,1.50,1.50,away_fav,night,0,0,proxy,games,
2250508,824362,2026-05-07,2026-05,NYM@COL,1,p1,ML,HOME,0.43680,-163,,HOME,1,0.190794,0.574120,,,away_fav,night,0,0,proxy,games,
2250508,824362,2026-05-07,2026-05,NYM@COL,1,p1,RL,HOME,0.36580,-1.5,-0.48,HOME,1,0.133810,0.455391,3.52,3.52,away_fav,night,0,0,proxy,games,
2250508,824362,2026-05-07,2026-05,NYM@COL,1,p1,TOTAL,OVER,0.56770,9.5,11.22,UNDER,0,0.322283,0.838635,3.22,3.22,away_fav,night,0,0,proxy,games,
2250508,824362,2026-05-07,2026-05,NYM@COL,1,p2,ML,HOME,0.46829,-163,,HOME,1,0.219296,0.631657,,,away_fav,night,0,0,proxy,games,
2250508,824362,2026-05-07,2026-05,NYM@COL,1,p2,RL,HOME,0.36580,-1.5,-0.50,HOME,1,0.133810,0.455391,3.50,3.50,away_fav,night,0,0,proxy,games,
2250508,824362,2026-05-07,2026-05,NYM@COL,1,p2,TOTAL,OVER,0.61228,9.5,11.73,UNDER,0,0.374887,0.947472,3.73,3.73,away_fav,night,0,0,proxy,games,
2250526,823551,2026-05-07,2026-05,TEX@NYY,1,live,ML,,,,,,,,,,,,day,0,0,none,games,no-projection
2250526,823551,2026-05-07,2026-05,TEX@NYY,1,live,RL,,,,,,,,,,,,day,0,0,none,games,no-projection
2250526,823551,2026-05-07,2026-05,TEX@NYY,1,live,TOTAL,,,,,,,,,,,,day,0,0,none,games,no-projection
2250526,823551,2026-05-07,2026-05,TEX@NYY,1,p1,ML,HOME,0.45390,131,,HOME,1,0.206025,0.604953,,,,day,0,0,none,games,
2250526,823551,2026-05-07,2026-05,TEX@NYY,1,p1,RL,AWAY,0.59940,+1.5,-0.20,HOME,0,0.359280,0.914792,6.80,6.80,,day,0,0,none,games,
2250526,823551,2026-05-07,2026-05,TEX@NYY,1,p1,TOTAL,OVER,0.54180,8.5,9.64,OVER,1,0.209947,0.612858,-1.36,1.36,,day,0,0,none,games,
2250526,823551,2026-05-07,2026-05,TEX@NYY,1,p2,ML,HOME,0.47692,131,,HOME,1,0.227453,0.648021,,,,day,0,0,none,games,
2250526,823551,2026-05-07,2026-05,TEX@NYY,1,p2,RL,AWAY,0.59940,+1.5,-0.21,HOME,0,0.359280,0.914792,6.79,6.79,,day,0,0,none,games,
2250526,823551,2026-05-07,2026-05,TEX@NYY,1,p2,TOTAL,OVER,0.58065,8.5,10.08,OVER,1,0.175854,0.543607,-0.92,0.92,,day,0,0,none,games,
2250527,822741,2026-05-07,2026-05,MIN@WSH,1,live,ML,,,,,,,,,,,,day,0,0,none,games,no-projection
2250527,822741,2026-05-07,2026-05,MIN@WSH,1,live,RL,,,,,,,,,,,,day,0,0,none,games,no-projection
2250527,822741,2026-05-07,2026-05,MIN@WSH,1,live,TOTAL,,,,,,,,,,,,day,0,0,none,games,no-projection
2250527,822741,2026-05-07,2026-05,MIN@WSH,1,p1,ML,HOME,0.35440,104,,HOME,1,0.125599,0.437575,,,,day,0,0,none,games,
2250527,822741,2026-05-07,2026-05,MIN@WSH,1,p1,RL,HOME,0.29180,-1.5,-1.64,HOME,1,0.085147,0.345029,0.36,0.36,,day,0,0,none,games,
2250527,822741,2026-05-07,2026-05,MIN@WSH,1,p1,TOTAL,OVER,0.57210,9.5,11.28,OVER,1,0.183098,0.558441,-0.72,0.72,,day,0,0,none,games,
2250527,822741,2026-05-07,2026-05,MIN@WSH,1,p2,ML,HOME,0.42564,104,,HOME,1,0.181169,0.554499,,,,day,0,0,none,games,
2250527,822741,2026-05-07,2026-05,MIN@WSH,1,p2,RL,HOME,0.29180,-1.5,-1.71,HOME,1,0.085147,0.345029,0.29,0.29,,day,0,0,none,games,
2250527,822741,2026-05-07,2026-05,MIN@WSH,1,p2,TOTAL,OVER,0.61680,9.5,11.79,OVER,1,0.146842,0.483210,-0.21,0.21,,day,0,0,none,games,
2250528,824117,2026-05-07,2026-05,CLE@KC,1,live,ML,,,,,,,,,,,,day,0,0,none,games,no-projection
2250528,824117,2026-05-07,2026-05,CLE@KC,1,live,RL,,,,,,,,,,,,day,0,0,none,games,no-projection
2250528,824117,2026-05-07,2026-05,CLE@KC,1,live,TOTAL,,,,,,,,,,,,day,0,0,none,games,no-projection
2250528,824117,2026-05-07,2026-05,CLE@KC,1,p1,ML,HOME,0.34940,109,,AWAY,0,0.423280,1.051538,,,,day,0,0,none,games,
2250528,824117,2026-05-07,2026-05,CLE@KC,1,p1,RL,HOME,0.49730,+1.5,-1.51,AWAY,0,0.252707,0.698562,-4.51,4.51,,day,0,0,none,games,
2250528,824117,2026-05-07,2026-05,CLE@KC,1,p1,TOTAL,UNDER,0.44010,9.5,9.51,OVER,0,0.313488,0.820753,-3.49,3.49,,day,0,0,none,games,
2250528,824117,2026-05-07,2026-05,CLE@KC,1,p2,ML,HOME,0.42296,109,,AWAY,0,0.332975,0.860478,,,,day,0,0,none,games,
2250528,824117,2026-05-07,2026-05,CLE@KC,1,p2,RL,HOME,0.49730,+1.5,-1.58,AWAY,0,0.252707,0.698562,-4.58,4.58,,day,0,0,none,games,
2250528,824117,2026-05-07,2026-05,CLE@KC,1,p2,TOTAL,UNDER,0.47869,9.5,9.94,OVER,0,0.271764,0.736702,-3.06,3.06,,day,0,0,none,games,
2250529,824681,2026-05-07,2026-05,CIN@CHC,1,live,ML,,,,,,,,,,,,day,0,0,none,games,no-projection
2250529,824681,2026-05-07,2026-05,CIN@CHC,1,live,RL,,,,,,,,,,,,day,0,0,none,games,no-projection
2250529,824681,2026-05-07,2026-05,CIN@CHC,1,live,TOTAL,,,,,,,,,,,,day,0,0,none,games,no-projection
2250529,824681,2026-05-07,2026-05,CIN@CHC,1,p1,ML,HOME,0.35530,169,,HOME,1,0.126238,0.438970,,,,day,0,0,none,games,
2250529,824681,2026-05-07,2026-05,CIN@CHC,1,p1,RL,AWAY,0.51940,+1.5,-1.27,HOME,0,0.269776,0.732720,3.73,3.73,,day,0,0,none,games,
2250529,824681,2026-05-07,2026-05,CIN@CHC,1,p1,TOTAL,UNDER,0.38540,9,8.31,OVER,0,0.377733,0.953474,-2.69,2.69,,day,0,0,none,games,
2250529,824681,2026-05-07,2026-05,CIN@CHC,1,p2,ML,HOME,0.42612,169,,HOME,1,0.181578,0.555335,,,,day,0,0,none,games,
2250529,824681,2026-05-07,2026-05,CIN@CHC,1,p2,RL,AWAY,0.51940,+1.5,-1.33,HOME,0,0.269776,0.732720,3.67,3.67,,day,0,0,none,games,
2250529,824681,2026-05-07,2026-05,CIN@CHC,1,p2,TOTAL,UNDER,0.41826,9,8.69,OVER,0,0.338421,0.871652,-2.31,2.31,,day,0,0,none,games,
2250530,823467,2026-05-07,2026-05,ATH@PHI,1,live,ML,,,,,,,,,,,,night,0,0,none,games,no-projection
2250530,823467,2026-05-07,2026-05,ATH@PHI,1,live,RL,,,,,,,,,,,,night,0,0,none,games,no-projection
2250530,823467,2026-05-07,2026-05,ATH@PHI,1,live,TOTAL,,,,,,,,,,,,night,0,0,none,games,no-projection
2250530,823467,2026-05-07,2026-05,ATH@PHI,1,p1,ML,HOME,0.47630,114,,AWAY,0,0.274262,0.741707,,,,night,0,0,none,games,
2250530,823467,2026-05-07,2026-05,ATH@PHI,1,p1,RL,AWAY,0.61860,+1.5,0.08,AWAY,1,0.145466,0.480296,-10.92,10.92,,night,0,0,none,games,
2250530,823467,2026-05-07,2026-05,ATH@PHI,1,p1,TOTAL,OVER,0.50620,9,9.76,OVER,1,0.243838,0.680823,-3.24,3.24,,night,0,0,none,games,
2250530,823467,2026-05-07,2026-05,ATH@PHI,1,p2,ML,HOME,0.48815,114,,AWAY,0,0.261990,0.717133,,,,night,0,0,none,games,
2250530,823467,2026-05-07,2026-05,ATH@PHI,1,p2,RL,AWAY,0.61860,+1.5,0.08,AWAY,1,0.145466,0.480296,-10.92,10.92,,night,0,0,none,games,
2250530,823467,2026-05-07,2026-05,ATH@PHI,1,p2,TOTAL,OVER,0.54592,9,10.21,OVER,1,0.206189,0.605283,-2.79,2.79,,night,0,0,none,games,
2250531,823870,2026-05-07,2026-05,BAL@MIA,1,live,ML,,,,,,,,,,,,night,0,0,none,games,no-projection
2250531,823870,2026-05-07,2026-05,BAL@MIA,1,live,RL,,,,,,,,,,,,night,0,0,none,games,no-projection
2250531,823870,2026-05-07,2026-05,BAL@MIA,1,live,TOTAL,,,,,,,,,,,,night,0,0,none,games,no-projection
2250531,823870,2026-05-07,2026-05,BAL@MIA,1,p1,ML,HOME,0.39320,104,,HOME,1,0.154606,0.499556,,,,night,0,0,none,games,
2250531,823870,2026-05-07,2026-05,BAL@MIA,1,p1,RL,AWAY,0.56330,+1.5,-0.82,AWAY,1,0.190707,0.573943,0.18,0.18,,night,0,0,none,games,
2250531,823870,2026-05-07,2026-05,BAL@MIA,1,p1,TOTAL,UNDER,0.38230,8.5,7.78,UNDER,1,0.146153,0.481752,0.78,0.78,,night,0,0,none,games,
2250531,823870,2026-05-07,2026-05,BAL@MIA,1,p2,ML,HOME,0.44601,104,,HOME,1,0.198925,0.590609,,,,night,0,0,none,games,
2250531,823870,2026-05-07,2026-05,BAL@MIA,1,p2,RL,AWAY,0.56330,+1.5,-0.86,AWAY,1,0.190707,0.573943,0.14,0.14,,night,0,0,none,games,
2250531,823870,2026-05-07,2026-05,BAL@MIA,1,p2,TOTAL,UNDER,0.41299,8.5,8.13,UNDER,1,0.170561,0.532713,1.13,1.13,,night,0,0,none,games,
2250532,824767,2026-05-07,2026-05,TB@BOS,1,live,ML,,,,,,,,,,,,night,0,0,none,games,no-projection
2250532,824767,2026-05-07,2026-05,TB@BOS,1,live,RL,,,,,,,,,,,,night,0,0,none,games,no-projection
2250532,824767,2026-05-07,2026-05,TB@BOS,1,live,TOTAL,,,,,,,,,,,,night,0,0,none,games,no-projection
2250532,824767,2026-05-07,2026-05,TB@BOS,1,p1,ML,HOME,0.38750,100,,AWAY,0,0.375156,0.948039,,,,night,0,0,none,games,
2250532,824767,2026-05-07,2026-05,TB@BOS,1,p1,RL,HOME,0.30260,-1.5,-0.94,AWAY,0,0.486367,1.195343,-4.94,4.94,,night,0,0,none,games,
2250532,824767,2026-05-07,2026-05,TB@BOS,1,p1,TOTAL,UNDER,0.46050,8.5,8.64,OVER,0,0.291060,0.775442,-3.36,3.36,,night,0,0,none,games,
2250532,824767,2026-05-07,2026-05,TB@BOS,1,p2,ML,HOME,0.44306,100,,AWAY,0,0.310182,0.814050,,,,night,0,0,none,games,
2250532,824767,2026-05-07,2026-05,TB@BOS,1,p2,RL,HOME,0.30260,-1.5,-0.98,AWAY,0,0.486367,1.195343,-4.98,4.98,,night,0,0,none,games,
2250532,824767,2026-05-07,2026-05,TB@BOS,1,p2,TOTAL,UNDER,0.49569,8.5,9.03,OVER,0,0.254329,0.701805,-2.97,2.97,,night,0,0,none,games,
2250533,823306,2026-05-07,2026-05,STL@SD,1,live,ML,,,,,,,,,,,,night,0,0,none,games,no-projection
2250533,823306,2026-05-07,2026-05,STL@SD,1,live,RL,,,,,,,,,,,,night,0,0,none,games,no-projection
2250533,823306,2026-05-07,2026-05,STL@SD,1,live,TOTAL,,,,,,,,,,,,night,0,0,none,games,no-projection
2250533,823306,2026-05-07,2026-05,STL@SD,1,p1,ML,HOME,0.36900,139,,AWAY,0,0.398161,0.996959,,,,night,0,0,none,games,
2250533,823306,2026-05-07,2026-05,STL@SD,1,p1,RL,AWAY,0.53900,+1.5,-1.07,AWAY,1,0.212521,0.618040,-2.07,2.07,,night,0,0,none,games,
2250533,823306,2026-05-07,2026-05,STL@SD,1,p1,TOTAL,UNDER,0.42280,8,7.79,UNDER,1,0.178760,0.549566,4.79,4.79,,night,0,0,none,games,
2250533,823306,2026-05-07,2026-05,STL@SD,1,p2,ML,HOME,0.43338,139,,AWAY,0,0.321058,0.836140,,,,night,0,0,none,games,
2250533,823306,2026-05-07,2026-05,STL@SD,1,p2,RL,AWAY,0.53900,+1.5,-1.12,AWAY,1,0.212521,0.618040,-2.12,2.12,,night,0,0,none,games,
2250533,823306,2026-05-07,2026-05,STL@SD,1,p2,TOTAL,UNDER,0.45420,8,8.15,UNDER,1,0.206298,0.605503,5.15,5.15,,night,0,0,none,games,
2252833,825090,2026-05-07,2026-05,PIT@ARI,1,live,ML,,,,,,,,,,,,day,0,0,none,games,no-projection
2252833,825090,2026-05-07,2026-05,PIT@ARI,1,live,RL,,,,,,,,,,,,day,0,0,none,games,no-projection
2252833,825090,2026-05-07,2026-05,PIT@ARI,1,live,TOTAL,,,,,,,,,,,,day,0,0,none,games,no-projection
2252833,825090,2026-05-07,2026-05,PIT@ARI,1,p1,ML,AWAY,0.52900,-103,,AWAY,1,0.221841,0.636767,,,,day,0,0,none,games,
2252833,825090,2026-05-07,2026-05,PIT@ARI,1,p1,RL,HOME,0.43690,-1.5,0.70,AWAY,0,0.317082,0.828051,-1.30,1.30,,day,0,0,none,games,
2252833,825090,2026-05-07,2026-05,PIT@ARI,1,p1,TOTAL,OVER,0.50970,8.5,9.24,UNDER,0,0.259794,0.712738,3.24,3.24,,day,0,0,none,games,
2252833,825090,2026-05-07,2026-05,PIT@ARI,1,p2,ML,AWAY,0.51450,-103,,AWAY,1,0.235710,0.664560,,,,day,0,0,none,games,
2252833,825090,2026-05-07,2026-05,PIT@ARI,1,p2,RL,HOME,0.43690,-1.5,0.73,AWAY,0,0.317082,0.828051,-1.27,1.27,,day,0,0,none,games,
2252833,825090,2026-05-07,2026-05,PIT@ARI,1,p2,TOTAL,OVER,0.54729,8.5,9.66,UNDER,0,0.299526,0.792504,3.66,3.66,,day,0,0,none,games,
2250534,824522,2026-05-08,2026-05,HOU@CIN,1,live,ML,HOME,0.46930,+109,,AWAY,0,0.281642,0.756513,,,home_fav,night,0,0,locked,games,
2250534,824522,2026-05-08,2026-05,HOU@CIN,1,live,RL,AWAY,,+1.5,-0.36,AWAY,1,,,-10.36,10.36,home_fav,night,0,0,locked,games,
2250534,824522,2026-05-08,2026-05,HOU@CIN,1,live,TOTAL,UNDER,0.44950,9,9.00,OVER,0,0.303050,0.799619,-1.00,1.00,home_fav,night,0,0,locked,games,
2250534,824522,2026-05-08,2026-05,HOU@CIN,1,p1,ML,HOME,0.35010,109,,AWAY,0,0.422370,1.049536,,,home_fav,night,0,0,locked,games,
2250534,824522,2026-05-08,2026-05,HOU@CIN,1,p1,RL,AWAY,0.50640,+1.5,-1.42,AWAY,1,0.243641,0.680428,-11.42,11.42,home_fav,night,0,0,locked,games,
2250534,824522,2026-05-08,2026-05,HOU@CIN,1,p1,TOTAL,UNDER,0.44860,9,9.05,OVER,0,0.304042,0.801624,-0.95,0.95,home_fav,night,0,0,locked,games,
2250534,824522,2026-05-08,2026-05,HOU@CIN,1,p2,ML,HOME,0.42333,109,,AWAY,0,0.332548,0.859603,,,home_fav,night,0,0,locked,games,
2250534,824522,2026-05-08,2026-05,HOU@CIN,1,p2,RL,AWAY,0.50640,+1.5,-1.48,AWAY,1,0.243641,0.680428,-11.48,11.48,home_fav,night,0,0,locked,games,
2250534,824522,2026-05-08,2026-05,HOU@CIN,1,p2,TOTAL,UNDER,0.48539,9,9.46,OVER,0,0.264823,0.722803,-0.54,0.54,home_fav,night,0,0,locked,games,
2250535,823466,2026-05-08,2026-05,COL@PHI,1,live,ML,HOME,0.34980,+189,,AWAY,0,0.422760,1.050394,,,home_fav,night,0,0,locked,games,
2250535,823466,2026-05-08,2026-05,COL@PHI,1,live,RL,HOME,,+1.5,-1.90,AWAY,0,,,-3.90,3.90,home_fav,night,0,0,locked,games,
2250535,823466,2026-05-08,2026-05,COL@PHI,1,live,TOTAL,OVER,0.61790,7.5,7.50,OVER,1,0.146000,0.481429,-8.50,8.50,home_fav,night,0,0,locked,games,
2250535,823466,2026-05-08,2026-05,COL@PHI,1,p1,ML,HOME,0.46480,189,,AWAY,0,0.286439,0.766148,,,home_fav,night,0,0,locked,games,
2250535,823466,2026-05-08,2026-05,COL@PHI,1,p1,RL,AWAY,0.61400,+1.5,-0.05,AWAY,1,0.148996,0.487760,-2.05,2.05,home_fav,night,0,0,locked,games,
2250535,823466,2026-05-08,2026-05,COL@PHI,1,p1,TOTAL,OVER,0.58060,7.5,9.15,OVER,1,0.175896,0.543693,-6.85,6.85,home_fav,night,0,0,locked,games,
2250535,823466,2026-05-08,2026-05,COL@PHI,1,p2,ML,HOME,0.48239,189,,AWAY,0,0.267920,0.729002,,,home_fav,night,0,0,locked,games,
2250535,823466,2026-05-08,2026-05,COL@PHI,1,p2,RL,AWAY,0.61400,+1.5,-0.05,AWAY,1,0.148996,0.487760,-2.05,2.05,home_fav,night,0,0,locked,games,
2250535,823466,2026-05-08,2026-05,COL@PHI,1,p2,TOTAL,OVER,0.61677,7.5,9.57,OVER,1,0.146865,0.483259,-6.43,6.43,home_fav,night,0,0,locked,games,
2250536,824846,2026-05-08,2026-05,ATH@BAL,1,live,ML,HOME,0.45220,+117,,AWAY,0,0.300085,0.793631,,,home_fav,night,0,0,locked,games,
2250536,824846,2026-05-08,2026-05,ATH@BAL,1,live,RL,AWAY,,+1.5,-0.58,AWAY,1,,,-1.58,1.58,home_fav,night,0,0,locked,games,
2250536,824846,2026-05-08,2026-05,ATH@BAL,1,live,TOTAL,UNDER,0.39520,9.5,9.50,UNDER,1,0.156183,0.502857,2.50,2.50,home_fav,night,0,0,locked,games,
2250536,824846,2026-05-08,2026-05,ATH@BAL,1,p1,ML,HOME,0.41700,117,,AWAY,0,0.339889,0.874669,,,home_fav,night,0,0,locked,games,
2250536,824846,2026-05-08,2026-05,ATH@BAL,1,p1,RL,AWAY,0.55150,+1.5,-0.74,AWAY,1,0.201152,0.595113,-1.74,1.74,home_fav,night,0,0,locked,games,
2250536,824846,2026-05-08,2026-05,ATH@BAL,1,p1,TOTAL,OVER,0.55600,9.5,11.04,UNDER,0,0.309136,0.811931,4.04,4.04,home_fav,night,0,0,locked,games,
2250536,824846,2026-05-08,2026-05,ATH@BAL,1,p2,ML,HOME,0.45824,117,,AWAY,0,0.293504,0.780362,,,home_fav,night,0,0,locked,games,
2250536,824846,2026-05-08,2026-05,ATH@BAL,1,p2,RL,AWAY,0.55150,+1.5,-0.77,AWAY,1,0.201152,0.595113,-1.77,1.77,home_fav,night,0,0,locked,games,
2250536,824846,2026-05-08,2026-05,ATH@BAL,1,p2,TOTAL,OVER,0.60016,9.5,11.54,UNDER,0,0.360192,0.916691,4.54,4.54,home_fav,night,0,0,locked,games,
2250537,822822,2026-05-08,2026-05,LAA@TOR,1,live,ML,HOME,0.43200,+135,,HOME,1,0.186624,0.565634,,,home_fav,night,0,0,locked,games,
2250537,822822,2026-05-08,2026-05,LAA@TOR,1,live,RL,AWAY,,+1.5,-0.82,HOME,0,,,1.18,1.18,home_fav,night,0,0,locked,games,
2250537,822822,2026-05-08,2026-05,LAA@TOR,1,live,TOTAL,OVER,0.57830,7.5,7.50,UNDER,0,0.334431,0.863461,5.50,5.50,home_fav,night,0,0,locked,games,
2250537,822822,2026-05-08,2026-05,LAA@TOR,1,p1,ML,HOME,0.44360,135,,HOME,1,0.196781,0.586268,,,home_fav,night,0,0,locked,games,
2250537,822822,2026-05-08,2026-05,LAA@TOR,1,p1,RL,AWAY,0.60590,+1.5,-0.28,HOME,0,0.367115,0.931151,1.72,1.72,home_fav,night,0,0,locked,games,
2250537,822822,2026-05-08,2026-05,LAA@TOR,1,p1,TOTAL,UNDER,0.49880,7.5,8.18,UNDER,1,0.248801,0.690750,6.18,6.18,home_fav,night,0,0,locked,games,
2250537,822822,2026-05-08,2026-05,LAA@TOR,1,p2,ML,HOME,0.47173,135,,HOME,1,0.222529,0.638148,,,home_fav,night,0,0,locked,games,
2250537,822822,2026-05-08,2026-05,LAA@TOR,1,p2,RL,AWAY,0.60590,+1.5,-0.29,HOME,0,0.367115,0.931151,1.71,1.71,home_fav,night,0,0,locked,games,
2250537,822822,2026-05-08,2026-05,LAA@TOR,1,p2,TOTAL,OVER,0.53214,7.5,8.55,UNDER,0,0.283173,0.759586,6.55,6.55,home_fav,night,0,0,locked,games,
2250538,824768,2026-05-08,2026-05,TB@BOS,1,live,ML,HOME,0.42480,+114,,HOME,1,0.180455,0.553037,,,home_fav,night,0,0,locked,games,
2250538,824768,2026-05-08,2026-05,TB@BOS,1,live,RL,AWAY,,+1.5,-0.80,HOME,0,,,1.20,1.20,home_fav,night,0,0,locked,games,
2250538,824768,2026-05-08,2026-05,TB@BOS,1,live,TOTAL,UNDER,0.36970,8.5,8.50,UNDER,1,0.136678,0.461559,6.50,6.50,home_fav,night,0,0,locked,games,
2250538,824768,2026-05-08,2026-05,TB@BOS,1,p1,ML,HOME,0.44200,114,,HOME,1,0.195364,0.583396,,,home_fav,night,0,0,locked,games,
2250538,824768,2026-05-08,2026-05,TB@BOS,1,p1,RL,AWAY,0.60680,+1.5,-0.30,HOME,0,0.368206,0.933437,1.70,1.70,home_fav,night,0,0,locked,games,
2250538,824768,2026-05-08,2026-05,TB@BOS,1,p1,TOTAL,UNDER,0.39110,8.5,7.87,UNDER,1,0.152959,0.496101,5.87,5.87,home_fav,night,0,0,locked,games,
