gamePk,season,officialDate,gameDate,gameType,seriesDescription,doubleHeader,gameNumber,status,codedState,away,awayId,awayScore,home,homeId,homeScore,winner,loser,save,innings,venue,dayNight,seriesGameNumber,gamesInSeries,isTie,resumeDate,rescheduleDate
662540,2022,2022-04-26,2022-04-26T23:05:00Z,R,Regular Season,N,1,Final,F,Miami Marlins,146,5,Washington Nationals,120,2,Sandy Alcantara,Josiah Gray,Anthony Bender,9,Nationals Park,night,1,3,False,,
661758,2022,2022-04-26,2022-04-26T23:07:00Z,R,Regular Season,N,1,Final,F,Boston Red Sox,111,5,Toronto Blue Jays,141,6,Jordan Romano,Matt Barnes,,10,Rogers Centre,night,2,4,False,,
661536,2022,2022-04-26,2022-04-26T23:10:00Z,R,Regular Season,N,1,Final,F,Kansas City Royals,118,6,Chicago White Sox,145,0,Daniel Lynch IV,Dallas Keuchel,,9,Guaranteed Rate Field,night,1,3,False,,
661589,2022,2022-04-26,2022-04-26T23:20:00Z,R,Regular Season,N,1,Final,F,Chicago Cubs,112,1,Atlanta Braves,144,3,Max Fried,Marcus Stroman,Kenley Jansen,9,Truist Park,night,1,3,False,,
661733,2022,2022-04-26,2022-04-26T23:40:00Z,R,Regular Season,N,1,Final,F,Detroit Tigers,116,4,Minnesota Twins,142,5,Griffin Jax,Gregory Soto,,9,Target Field,night,1,3,False,,
662007,2022,2022-04-26,2022-04-26T23:45:00Z,R,Regular Season,N,1,Final,F,New York Mets,121,3,St. Louis Cardinals,138,0,Chris Bassitt,Jordan Hicks,Edwin Díaz,9,Busch Stadium,night,2,3,False,,
661980,2022,2022-04-26,2022-04-27T00:05:00Z,R,Regular Season,N,1,Final,F,Houston Astros,117,5,Texas Rangers,140,1,Jake Odorizzi,Taylor Hearn,,9,Globe Life Field,night,2,4,False,,
661032,2022,2022-04-26,2022-04-27T01:38:00Z,R,Regular Season,N,1,Final,F,Cleveland Guardians,114,1,Los Angeles Angels,108,4,Patrick Sandoval,Triston McKenzie,Raisel Iglesias,9,Angel Stadium,night,2,4,False,,
663383,2022,2022-04-26,2022-04-27T01:40:00Z,R,Regular Season,N,1,Final,F,Los Angeles Dodgers,119,3,Arizona Diamondbacks,109,5,Ian Kennedy,Brusdar Graterol,Mark Melancon,9,Chase Field,night,2,3,False,,
662086,2022,2022-04-26,2022-04-27T01:45:00Z,R,Regular Season,N,1,Final,F,Oakland Athletics,133,2,San Francisco Giants,137,8,Carlos Rodón,Daulton Jefferies,,9,Oracle Park,night,1,2,False,,
662048,2022,2022-04-27,2022-04-27T17:15:00Z,R,Regular Season,N,1,Final,F,New York Mets,121,5,St. Louis Cardinals,138,10,Jake Woodford,Carlos Carrasco,,9,Busch Stadium,day,3,3,False,,
661533,2022,2022-04-27,2022-04-27T18:10:00Z,R,Regular Season,N,1,Final,F,Kansas City Royals,118,3,Chicago White Sox,145,7,Bennett Sousa,Collin Snider,Kendall Graveman,9,Guaranteed Rate Field,day,2,3,False,,
663393,2022,2022-04-27,2022-04-27T19:40:00Z,R,Regular Season,N,1,Final,F,Los Angeles Dodgers,119,1,Arizona Diamondbacks,109,3,Ian Kennedy,Daniel Hudson,Mark Melancon,9,Chase Field,day,3,3,False,,
662289,2022,2022-04-27,2022-04-27T22:35:00Z,R,Regular Season,N,1,Final,F,Milwaukee Brewers,158,3,Pittsburgh Pirates,134,1,Trevor Gott,Wil Crowe,Josh Hader,9,PNC Park,night,2,3,False,,
661909,2022,2022-04-27,2022-04-27T22:40:00Z,R,Regular Season,N,1,Final,F,Seattle Mariners,136,2,Tampa Bay Rays,139,3,Drew Rasmussen,Marco Gonzales,Andrew Kittredge,9,Tropicana Field,night,2,3,False,,
663148,2022,2022-04-27,2022-04-27T22:40:00Z,R,Regular Season,N,1,Final,F,San Diego Padres,135,8,Cincinnati Reds,113,5,MacKenzie Gore,Vladimir Gutierrez,Taylor Rogers,9,Great American Ball Park,night,2,3,False,,
661638,2022,2022-04-27,2022-04-27T22:45:00Z,R,Regular Season,N,1,Final,F,Colorado Rockies,115,3,Philadelphia Phillies,143,7,Ranger Suarez,Ryan Feltner,,9,Citizens Bank Park,night,3,4,False,,
661306,2022,2022-04-27,2022-04-27T23:05:00Z,R,Regular Season,N,1,Final,F,Baltimore Orioles,110,2,New York Yankees,147,5,Michael King,Joey Krehbiel,Clay Holmes,9,Yankee Stadium,night,2,3,False,,
662546,2022,2022-04-27,2022-04-27T23:05:00Z,R,Regular Season,N,1,Final,F,Miami Marlins,146,2,Washington Nationals,120,1,Pablo López,Erick Fedde,Anthony Bender,9,Nationals Park,night,2,3,False,,
661757,2022,2022-04-27,2022-04-27T23:07:00Z,R,Regular Season,N,1,Final,F,Boston Red Sox,111,7,Toronto Blue Jays,141,1,Michael Wacha,Trent Thornton,,9,Rogers Centre,night,3,4,False,,
661552,2022,2022-04-27,2022-04-27T23:20:00Z,R,Regular Season,N,1,Final,F,Chicago Cubs,112,6,Atlanta Braves,144,3,David Robertson,Tyler Matzek,Rowan Wick,10,Truist Park,night,2,3,False,,
661739,2022,2022-04-27,2022-04-27T23:40:00Z,R,Regular Season,N,1,Final,F,Detroit Tigers,116,0,Minnesota Twins,142,5,Joe Ryan,Michael Pineda,,9,Target Field,night,2,3,False,,
661964,2022,2022-04-27,2022-04-28T00:05:00Z,R,Regular Season,N,1,Final,F,Houston Astros,117,4,Texas Rangers,140,3,Cristian Javier,Brett Martin,Ryne Stanek,9,Globe Life Field,night,3,4,False,,
663439,2022,2022-04-27,2022-04-28T01:38:00Z,R,Regular Season,N,1,Final,F,Cleveland Guardians,114,5,Los Angeles Angels,108,9,Shohei Ohtani,Zach Plesac,,9,Angel Stadium,night,3,4,False,,
662066,2022,2022-04-27,2022-04-28T01:45:00Z,R,Regular Season,N,1,Final,F,Oakland Athletics,133,1,San Francisco Giants,137,0,Paul Blackburn,Sam Long,Dany Jiménez,9,Oracle Park,night,2,2,False,,
662295,2022,2022-04-28,2022-04-28T16:35:00Z,R,Regular Season,N,1,Final,F,Milwaukee Brewers,158,3,Pittsburgh Pirates,134,2,Hoby Milner,Chris Stratton,Devin Williams,9,PNC Park,day,3,3,False,,
663078,2022,2022-04-28,2022-04-28T16:35:00Z,R,Regular Season,N,1,Final,F,San Diego Padres,135,7,Cincinnati Reds,113,5,Nick Martinez,Tyler Mahle,Taylor Rogers,9,Great American Ball Park,day,3,3,False,,
661305,2022,2022-04-28,2022-04-28T17:05:00Z,R,Regular Season,N,1,Final,F,Baltimore Orioles,110,5,New York Yankees,147,10,Miguel Castro,Bruce Zimmermann,,9,Yankee Stadium,day,3,3,False,,
661641,2022,2022-04-28,2022-04-28T17:05:00Z,R,Regular Season,N,1,Final,F,Colorado Rockies,115,1,Philadelphia Phillies,143,7,Zack Wheeler,Austin Gomber,,9,Citizens Bank Park,day,4,4,False,,
662538,2022,2022-04-28,2022-04-28T17:05:00Z,R,Regular Season,N,1,Final,F,Miami Marlins,146,3,Washington Nationals,120,2,Trevor Rogers,Patrick Corbin,Cole Sulser,9,Nationals Park,day,3,3,False,,
661729,2022,2022-04-28,2022-04-28T17:10:00Z,R,Regular Season,N,1,Final,F,Detroit Tigers,116,1,Minnesota Twins,142,7,Cody Stashak,Tarik Skubal,Griffin Jax,9,Target Field,day,3,3,False,,
661908,2022,2022-04-28,2022-04-28T17:10:00Z,R,Regular Season,N,1,Final,F,Seattle Mariners,136,1,Tampa Bay Rays,139,2,J.P. Feyereisen,Chris Flexen,Ryan Thompson,9,Tropicana Field,day,3,3,False,,
661912,2022,2022-04-28,2022-04-28T18:05:00Z,R,Regular Season,N,1,Final,F,Houston Astros,117,3,Texas Rangers,140,2,Justin Verlander,Matt Bush,Rafael Montero,9,Globe Life Field,day,4,4,False,,
661532,2022,2022-04-28,2022-04-28T18:10:00Z,R,Regular Season,N,1,Final,F,Kansas City Royals,118,5,Chicago White Sox,145,2,Scott Barlow,Aaron Bummer,Taylor Clarke,10,Guaranteed Rate Field,day,3,3,False,,
661827,2022,2022-04-28,2022-04-28T19:07:00Z,R,Regular Season,N,1,Final,F,Boston Red Sox,111,0,Toronto Blue Jays,141,1,Alek Manoah,Garrett Whitlock,Jordan Romano,9,Rogers Centre,day,4,4,False,,
663432,2022,2022-04-28,2022-04-28T20:07:00Z,R,Regular Season,N,1,Final,F,Cleveland Guardians,114,1,Los Angeles Angels,108,4,Reid Detmers,Cal Quantrill,Raisel Iglesias,9,Angel Stadium,day,4,4,False,,
661551,2022,2022-04-28,2022-04-28T23:20:00Z,R,Regular Season,N,1,Final,F,Chicago Cubs,112,1,Atlanta Braves,144,5,Kyle Wright,Drew Smyly,,9,Truist Park,night,3,3,False,,
662047,2022,2022-04-28,2022-04-28T23:45:00Z,R,Regular Season,N,1,Final,F,Arizona Diamondbacks,109,3,St. Louis Cardinals,138,8,Dakota Hudson,Humberto Castellanos,,9,Busch Stadium,night,1,4,False,,
662296,2022,2022-04-29,2022-04-29T22:35:00Z,R,Regular Season,N,1,Final,F,San Diego Padres,135,7,Pittsburgh Pirates,134,3,Yu Darvish,Zach Thompson,Taylor Rogers,9,PNC Park,night,1,3,False,,
661390,2022,2022-04-29,2022-04-29T22:40:00Z,R,Regular Season,N,1,Final,F,Seattle Mariners,136,6,Miami Marlins,146,8,Elieser Hernández,Matt Brash,Anthony Bender,9,loanDepot park,night,1,3,False,,
663337,2022,2022-04-29,2022-04-29T23:05:00Z,R,Regular Season,N,1,Final,F,Boston Red Sox,111,3,Baltimore Orioles,110,1,Tanner Houck,Kyle Bradish,Matt Strahm,9,Oriole Park at Camden Yards,night,1,3,False,,
661826,2022,2022-04-29,2022-04-29T23:07:00Z,R,Regular Season,N,1,Final,F,Houston Astros,117,11,Toronto Blue Jays,141,7,José Urquidy,Trent Thornton,,9,Rogers Centre,night,1,3,False,,
661535,2022,2022-04-29,2022-04-29T23:10:00Z,R,Regular Season,N,1,Final,F,Los Angeles Angels,108,5,Chicago White Sox,145,1,Austin Warren,Lucas Giolito,Raisel Iglesias,9,Guaranteed Rate Field,night,1,4,False,,
661907,2022,2022-04-29,2022-04-29T23:10:00Z,R,Regular Season,N,1,Final,F,Minnesota Twins,142,1,Tampa Bay Rays,139,6,Corey Kluber,Dylan Bundy,,9,Tropicana Field,night,1,3,False,,
662592,2022,2022-04-29,2022-04-29T23:10:00Z,R,Regular Season,N,1,Final,F,Philadelphia Phillies,143,0,New York Mets,121,3,Tylor Megill,Aaron Nola,Edwin Díaz,9,Citi Field,night,1,3,False,,
661911,2022,2022-04-29,2022-04-30T00:05:00Z,R,Regular Season,N,1,Final,F,Atlanta Braves,144,6,Texas Rangers,140,3,Ian Anderson,Garrett Richards,Kenley Jansen,9,Globe Life Field,night,1,3,False,,
661209,2022,2022-04-29,2022-04-30T00:10:00Z,R,Regular Season,N,1,Final,F,Chicago Cubs,112,1,Milwaukee Brewers,158,11,Adrian Houser,Kyle Hendricks,,9,American Family Field,night,1,3,False,,
662741,2022,2022-04-29,2022-04-30T00:10:00Z,R,Regular Season,N,1,Completed Early,F,New York Yankees,147,12,Kansas City Royals,118,2,Nestor Cortes,Kris Bubic,,8,Kauffman Stadium,night,1,3,False,,
662037,2022,2022-04-29,2022-04-30T00:15:00Z,R,Regular Season,N,1,Final,F,Arizona Diamondbacks,109,6,St. Louis Cardinals,138,2,Madison Bumgarner,Adam Wainwright,,9,Busch Stadium,night,2,4,False,,
663009,2022,2022-04-29,2022-04-30T00:40:00Z,R,Regular Season,N,1,Final,F,Cincinnati Reds,113,4,Colorado Rockies,115,10,Antonio Senzatela,Hunter Greene,,9,Coors Field,night,1,3,False,,
662405,2022,2022-04-29,2022-04-30T01:40:00Z,R,Regular Season,N,1,Final,F,Cleveland Guardians,114,9,Oakland Athletics,133,8,Trevor Stephan,Domingo Acevedo,Emmanuel Clase,9,Oakland Coliseum,night,1,3,False,,
662699,2022,2022-04-29,2022-04-30T02:10:00Z,R,Regular Season,N,1,Final,F,Detroit Tigers,116,1,Los Angeles Dodgers,119,5,Tyler Anderson,Tyler Alexander,,9,Dodger Stadium,night,1,3,False,,
662081,2022,2022-04-29,2022-04-30T02:15:00Z,R,Regular Season,N,1,Final,F,Washington Nationals,120,14,San Francisco Giants,137,4,Aaron Sanchez,Alex Wood,,9,Oracle Park,night,1,3,False,,
662036,2022,2022-04-30,2022-04-30T18:15:00Z,R,Regular Season,N,1,Final,F,Arizona Diamondbacks,109,2,St. Louis Cardinals,138,0,Merrill Kelly,Miles Mikolas,Ian Kennedy,9,Busch Stadium,day,3,4,False,,
661825,2022,2022-04-30,2022-04-30T19:07:00Z,R,Regular Season,N,1,Final,F,Houston Astros,117,1,Toronto Blue Jays,141,2,José Berríos,Luis Garcia,Jordan Romano,9,Rogers Centre,day,2,3,False,,
661534,2022,2022-04-30,2022-04-30T20:05:00Z,R,Regular Season,N,1,Final,F,Los Angeles Angels,108,0,Chicago White Sox,145,4,Vince Velasquez,José Suarez,,9,Guaranteed Rate Field,day,2,4,False,,
662084,2022,2022-04-30,2022-04-30T20:05:00Z,R,Regular Season,N,1,Final,F,Washington Nationals,120,3,San Francisco Giants,137,9,Logan Webb,Joan Adon,,9,Oracle Park,day,2,3,False,,
662393,2022,2022-04-30,2022-04-30T20:07:00Z,R,Regular Season,N,1,Final,F,Cleveland Guardians,114,3,Oakland Athletics,133,1,Nick Sandlin,Dany Jiménez,Emmanuel Clase,9,Oakland Coliseum,day,2,3,False,,
661906,2022,2022-04-30,2022-04-30T20:10:00Z,R,Regular Season,N,1,Final,F,Minnesota Twins,142,9,Tampa Bay Rays,139,1,Cody Stashak,Shane McClanahan,,9,Tropicana Field,day,2,3,False,,
661389,2022,2022-04-30,2022-04-30T22:10:00Z,R,Regular Season,N,1,Final,F,Seattle Mariners,136,1,Miami Marlins,146,3,Jesús Luzardo,Robbie Ray,Anthony Bender,9,loanDepot park,night,2,3,False,,
662288,2022,2022-04-30,2022-04-30T22:35:00Z,R,Regular Season,N,1,Final,F,San Diego Padres,135,6,Pittsburgh Pirates,134,7,Chris Stratton,Luis García,,10,PNC Park,night,2,3,False,,
661901,2022,2022-04-30,2022-04-30T23:05:00Z,R,Regular Season,N,1,Final,F,Atlanta Braves,144,1,Texas Rangers,140,3,Dane Dunning,Bryce Elder,Joe Barlow,9,Globe Life Field,night,2,3,False,,
663364,2022,2022-04-30,2022-04-30T23:05:00Z,R,Regular Season,N,1,Final,F,Boston Red Sox,111,1,Baltimore Orioles,110,2,Jorge López,Hirokazu Sawamura,,10,Oriole Park at Camden Yards,night,2,3,False,,
661208,2022,2022-04-30,2022-04-30T23:10:00Z,R,Regular Season,N,1,Final,F,Chicago Cubs,112,1,Milwaukee Brewers,158,9,Eric Lauer,Justin Steele,,9,American Family Field,night,2,3,False,,
662591,2022,2022-04-30,2022-04-30T23:10:00Z,R,Regular Season,N,1,Final,F,Philadelphia Phillies,143,4,New York Mets,121,1,James Norwood,Adam Ottavino,Corey Knebel,9,Citi Field,night,2,3,False,,
662797,2022,2022-04-30,2022-04-30T23:10:00Z,R,Regular Season,N,1,Final,F,New York Yankees,147,3,Kansas City Royals,118,0,Gerrit Cole,Carlos Hernández,Aroldis Chapman,9,Kauffman Stadium,night,2,3,False,,
663008,2022,2022-04-30,2022-05-01T00:10:00Z,R,Regular Season,N,1,Final,F,Cincinnati Reds,113,3,Colorado Rockies,115,4,Chad Kuhl,Art Warren,Daniel Bard,9,Coors Field,night,2,3,False,,
662698,2022,2022-04-30,2022-05-01T02:10:00Z,R,Regular Season,N,1,Final,F,Detroit Tigers,116,5,Los Angeles Dodgers,119,1,Jacob Barnes,Evan Phillips,,9,Dodger Stadium,night,2,3,False,,
663363,2022,2022-05-01,2022-05-01T17:05:00Z,R,Regular Season,N,1,Final,F,Boston Red Sox,111,5,Baltimore Orioles,110,9,Jordan Lyles,Nick Pivetta,,9,Oriole Park at Camden Yards,day,3,3,False,,
661905,2022,2022-05-01,2022-05-01T17:10:00Z,R,Regular Season,N,1,Final,F,Minnesota Twins,142,9,Tampa Bay Rays,139,3,Josh Winder,Josh Fleming,,9,Tropicana Field,day,3,3,False,,
662293,2022,2022-05-01,2022-05-01T17:35:00Z,R,Regular Season,N,1,Final,F,San Diego Padres,135,5,Pittsburgh Pirates,134,2,Joe Musgrove,Mitch Keller,Taylor Rogers,9,PNC Park,day,3,3,False,,
661824,2022,2022-05-01,2022-05-01T17:37:00Z,R,Regular Season,N,1,Final,F,Houston Astros,117,2,Toronto Blue Jays,141,3,Kevin Gausman,Framber Valdez,Jordan Romano,9,Rogers Centre,day,3,3,False,,
661365,2022,2022-05-01,2022-05-01T17:40:00Z,R,Regular Season,N,1,Final,F,Seattle Mariners,136,7,Miami Marlins,146,3,Logan Gilbert,Sandy Alcantara,,9,loanDepot park,day,3,3,False,,
661216,2022,2022-05-01,2022-05-01T18:10:00Z,R,Regular Season,N,1,Final,F,Chicago Cubs,112,2,Milwaukee Brewers,158,0,Marcus Stroman,Corbin Burnes,David Robertson,9,American Family Field,day,3,3,False,,
661531,2022,2022-05-01,2022-05-01T18:10:00Z,R,Regular Season,N,1,Final,F,Los Angeles Angels,108,6,Chicago White Sox,145,5,Michael Lorenzen,Dallas Keuchel,Ryan Tepera,9,Guaranteed Rate Field,day,3,4,False,,
662691,2022,2022-05-01,2022-05-01T18:10:00Z,R,Regular Season,N,1,Final,F,New York Yankees,147,6,Kansas City Royals,118,4,Clarke Schmidt,Dylan Coleman,Aroldis Chapman,9,Kauffman Stadium,day,3,3,False,,
661988,2022,2022-05-01,2022-05-01T18:15:00Z,R,Regular Season,N,1,Final,F,Arizona Diamondbacks,109,5,St. Louis Cardinals,138,7,Kodi Whitley,Keynan Middleton,Ryan Helsley,9,Busch Stadium,day,4,4,False,,
661935,2022,2022-05-01,2022-05-01T18:35:00Z,R,Regular Season,N,1,Final,F,Atlanta Braves,144,3,Texas Rangers,140,7,Taylor Hearn,Kyle Muller,,9,Globe Life Field,day,3,3,False,,
663007,2022,2022-05-01,2022-05-01T19:10:00Z,R,Regular Season,N,1,Final,F,Cincinnati Reds,113,1,Colorado Rockies,115,10,Kyle Freeland,Reiver Sanmartin,,9,Coors Field,day,3,3,False,,
662106,2022,2022-05-01,2022-05-01T20:05:00Z,R,Regular Season,N,1,Final,F,Washington Nationals,120,11,San Francisco Giants,137,5,Josiah Gray,Alex Cobb,,9,Oracle Park,day,3,3,False,,
662397,2022,2022-05-01,2022-05-01T20:07:00Z,R,Regular Season,N,1,Final,F,Cleveland Guardians,114,7,Oakland Athletics,133,3,Triston McKenzie,James Kaprielian,,9,Oakland Coliseum,day,3,3,False,,
662716,2022,2022-05-01,2022-05-01T20:10:00Z,R,Regular Season,N,1,Final,F,Detroit Tigers,116,3,Los Angeles Dodgers,119,6,Walker Buehler,Eduardo Rodriguez,Craig Kimbrel,9,Dodger Stadium,day,3,3,False,,
662579,2022,2022-05-01,2022-05-01T23:08:00Z,R,Regular Season,N,1,Final,F,Philadelphia Phillies,143,6,New York Mets,121,10,Max Scherzer,Zach Eflin,,9,Citi Field,night,3,3,False,,
662009,2022,2022-05-02,2022-05-02T17:15:00Z,R,Regular Season,N,1,Final,F,Kansas City Royals,118,0,St. Louis Cardinals,138,1,Steven Matz,Zack Greinke,Giovanny Gallegos,9,Busch Stadium,day,1,3,False,,
661526,2022,2022-05-02,2022-05-02T18:10:00Z,R,Regular Season,N,1,Final,F,Los Angeles Angels,108,0,Chicago White Sox,145,3,Dylan Cease,Patrick Sandoval,Liam Hendriks,9,Guaranteed Rate Field,day,4,4,False,,
661362,2022,2022-05-02,2022-05-02T22:40:00Z,R,Regular Season,N,1,Final,F,Arizona Diamondbacks,109,5,Miami Marlins,146,4,Zac Gallen,Pablo López,Ian Kennedy,9,loanDepot park,night,1,3,False,,
663362,2022,2022-05-02,2022-05-02T23:05:00Z,R,Regular Season,N,1,Final,F,Minnesota Twins,142,2,Baltimore Orioles,110,1,Chris Paddack,Bryan Baker,Jhoan Duran,9,Oriole Park at Camden Yards,night,1,4,False,,
661823,2022,2022-05-02,2022-05-02T23:07:00Z,R,Regular Season,N,1,Final,F,New York Yankees,147,3,Toronto Blue Jays,141,2,Clay Holmes,Yimi García,Chad Green,9,Rogers Centre,night,1,3,False,,
662578,2022,2022-05-02,2022-05-02T23:10:00Z,R,Regular Season,N,1,Final,F,Atlanta Braves,144,5,New York Mets,121,2,Max Fried,Chris Bassitt,Kenley Jansen,9,Citi Field,night,1,4,False,,
662920,2022,2022-05-02,2022-05-03T00:10:00Z,R,Regular Season,N,1,Final,F,Seattle Mariners,136,0,Houston Astros,117,3,Jake Odorizzi,Marco Gonzales,Rafael Montero,9,Minute Maid Park,night,1,3,False,,
662387,2022,2022-05-02,2022-05-03T01:40:00Z,R,Regular Season,N,1,Final,F,Tampa Bay Rays,139,6,Oakland Athletics,133,1,Drew Rasmussen,Daulton Jefferies,,9,Oakland Coliseum,night,1,3,False,,
662569,2022,2022-05-03,2022-05-03T19:10:00Z,R,Regular Season,Y,1,Final,F,Atlanta Braves,144,4,New York Mets,121,5,David Peterson,Charlie Morton,Edwin Díaz,9,Citi Field,day,2,4,False,,
662459,2022,2022-05-03,2022-05-03T19:15:00Z,R,Regular Season,Y,2,Final,F,Atlanta Braves,144,0,New York Mets,121,3,Carlos Carrasco,Kyle Wright,Seth Lugo,9,Citi Field,day,3,4,False,,
661364,2022,2022-05-03,2022-05-03T22:40:00Z,R,Regular Season,N,1,Final,F,Arizona Diamondbacks,109,5,Miami Marlins,146,4,Humberto Castellanos,Trevor Rogers,Joe Mantiply,9,loanDepot park,night,2,3,False,,
661635,2022,2022-05-03,2022-05-03T22:45:00Z,R,Regular Season,N,1,Final,F,Texas Rangers,140,6,Philadelphia Phillies,143,4,Brock Burke,Ranger Suarez,Joe Barlow,9,Citizens Bank Park,night,1,2,False,,
663463,2022,2022-05-03,2022-05-03T23:05:00Z,R,Regular Season,N,1,Final,F,Minnesota Twins,142,7,Baltimore Orioles,110,2,Caleb Thielbar,Joey Krehbiel,,9,Oriole Park at Camden Yards,night,2,4,False,,
661796,2022,2022-05-03,2022-05-03T23:07:00Z,R,Regular Season,N,1,Final,F,New York Yankees,147,9,Toronto Blue Jays,141,1,Jameson Taillon,Adam Cimber,,9,Rogers Centre,night,2,3,False,,
663237,2022,2022-05-03,2022-05-03T23:10:00Z,R,Regular Season,N,1,Final,F,Los Angeles Angels,108,0,Boston Red Sox,111,4,Michael Wacha,Noah Syndergaard,,9,Fenway Park,night,1,3,False,,
661200,2022,2022-05-03,2022-05-03T23:40:00Z,R,Regular Season,N,1,Final,F,Cincinnati Reds,113,3,Milwaukee Brewers,158,6,Brandon Woodruff,Tyler Mahle,Devin Williams,9,American Family Field,night,1,3,False,,
663165,2022,2022-05-03,2022-05-03T23:40:00Z,R,Regular Season,N,1,Final,F,Chicago White Sox,145,3,Chicago Cubs,112,1,Reynaldo López,Scott Effross,Liam Hendriks,9,Wrigley Field,night,1,2,False,,
662690,2022,2022-05-03,2022-05-04T00:10:00Z,R,Regular Season,N,1,Final,F,St. Louis Cardinals,138,1,Kansas City Royals,118,7,Brad Keller,Dakota Hudson,,9,Kauffman Stadium,night,2,3,False,,
662919,2022,2022-05-03,2022-05-04T00:10:00Z,R,Regular Season,N,1,Final,F,Seattle Mariners,136,0,Houston Astros,117,4,Cristian Javier,Chris Flexen,,9,Minute Maid Park,night,2,3,False,,
662994,2022,2022-05-03,2022-05-04T00:40:00Z,R,Regular Season,N,1,Final,F,Washington Nationals,120,10,Colorado Rockies,115,2,Erick Fedde,Germán Márquez,,9,Coors Field,night,1,3,False,,
662386,2022,2022-05-03,2022-05-04T01:40:00Z,R,Regular Season,N,1,Final,F,Tampa Bay Rays,139,10,Oakland Athletics,133,7,Andrew Kittredge,Lou Trivino III,,10,Oakland Coliseum,night,2,3,False,,
662708,2022,2022-05-03,2022-05-04T02:10:00Z,R,Regular Season,N,1,Final,F,San Francisco Giants,137,1,Los Angeles Dodgers,119,3,Julio Urías,Carlos Rodón,Craig Kimbrel,9,Dodger Stadium,night,1,2,False,,
661363,2022,2022-05-04,2022-05-04T16:40:00Z,R,Regular Season,N,1,Final,F,Arizona Diamondbacks,109,8,Miami Marlins,146,7,Keynan Middleton,Anthony Bender,Ian Kennedy,9,loanDepot park,day,3,3,False,,
662577,2022,2022-05-04,2022-05-04T17:10:00Z,R,Regular Season,N,1,Final,F,Atlanta Braves,144,9,New York Mets,121,2,Ian Anderson,Tylor Megill,,9,Citi Field,day,4,4,False,,
662739,2022,2022-05-04,2022-05-04T17:10:00Z,R,Regular Season,N,1,Final,F,St. Louis Cardinals,138,10,Kansas City Royals,118,0,Adam Wainwright,Kris Bubic,,9,Kauffman Stadium,day,3,3,False,,
662838,2022,2022-05-04,2022-05-04T17:10:00Z,R,Regular Season,Y,1,Final,F,Pittsburgh Pirates,134,2,Detroit Tigers,116,3,Jacob Barnes,Bryse Wilson,Gregory Soto,9,Comerica Park,day,1,2,False,,
663067,2022,2022-05-04,2022-05-04T17:10:00Z,R,Regular Season,Y,1,Final,F,San Diego Padres,135,5,Cleveland Guardians,114,4,Nabil Crismatt,Zach Plesac,Taylor Rogers,9,Progressive Field,day,1,2,False,,
662839,2022,2022-05-04,2022-05-04T17:15:00Z,R,Regular Season,Y,2,Final,F,Pittsburgh Pirates,134,7,Detroit Tigers,116,2,Zach Thompson,Drew Hutchison,David Bednar,9,Comerica Park,day,2,2,False,,
663068,2022,2022-05-04,2022-05-04T17:15:00Z,R,Regular Season,Y,2,Final,F,San Diego Padres,135,5,Cleveland Guardians,114,6,Nick Sandlin,Dinelson Lamet,,10,Progressive Field,day,2,2,False,,
662835,2022,2022-05-04,2022-05-04T18:10:00Z,R,Regular Season,N,1,Final,F,Seattle Mariners,136,2,Houston Astros,117,7,Justin Verlander,Matt Brash,,9,Minute Maid Park,day,3,3,False,,
662382,2022,2022-05-04,2022-05-04T19:37:00Z,R,Regular Season,N,1,Final,F,Tampa Bay Rays,139,3,Oakland Athletics,133,0,J.P. Feyereisen,Zach Jackson,Andrew Kittredge,9,Oakland Coliseum,day,3,3,False,,
661634,2022,2022-05-04,2022-05-04T22:45:00Z,R,Regular Season,N,1,Final,F,Texas Rangers,140,2,Philadelphia Phillies,143,1,Matt Bush,Brad Hand,Joe Barlow,10,Citizens Bank Park,night,2,2,False,,
663462,2022,2022-05-04,2022-05-04T23:05:00Z,R,Regular Season,N,1,Final,F,Minnesota Twins,142,4,Baltimore Orioles,110,9,Cionel Pérez,Dylan Bundy,,9,Oriole Park at Camden Yards,night,3,4,False,,
661795,2022,2022-05-04,2022-05-04T23:07:00Z,R,Regular Season,N,1,Final,F,New York Yankees,147,1,Toronto Blue Jays,141,2,Yusei Kikuchi,Nestor Cortes,Jordan Romano,9,Rogers Centre,night,3,3,False,,
663248,2022,2022-05-04,2022-05-04T23:10:00Z,R,Regular Season,N,1,Final,F,Los Angeles Angels,108,10,Boston Red Sox,111,5,Ryan Tepera,Matt Barnes,,10,Fenway Park,night,2,3,False,,
661197,2022,2022-05-04,2022-05-04T23:40:00Z,R,Regular Season,N,1,Final,F,Cincinnati Reds,113,4,Milwaukee Brewers,158,18,Freddy Peralta,Vladimir Gutierrez,,9,American Family Field,night,2,3,False,,
663164,2022,2022-05-04,2022-05-04T23:40:00Z,R,Regular Season,N,1,Final,F,Chicago White Sox,145,4,Chicago Cubs,112,3,Lucas Giolito,Kyle Hendricks,Liam Hendriks,9,Wrigley Field,night,2,2,False,,
662993,2022,2022-05-04,2022-05-05T00:40:00Z,R,Regular Season,N,1,Final,F,Washington Nationals,120,2,Colorado Rockies,115,5,Austin Gomber,Patrick Corbin,Daniel Bard,9,Coors Field,night,2,3,False,,
