market,fold,iteration,model,n,logloss,brier,auc,ece,cal_slope,cal_intercept,dll_vs_baseline,dll_lo,dll_hi,features,crps,mae,bias,var_ratio,hypothesis,status,experiment_id,phase,description,result
fg_rl,2025.0,4.0,lr,2425.0,0.649798163157472,0.2285918130939354,0.5390584704313028,0.0223613509061942,0.6056408621348377,-0.2285897025096562,0.0058077087234565,-0.0006585343963418,0.0139197871017505,115.0,,,,,iteration family adds signal vs prior iteration,PASS,,,,
fg_rl,2025.0,5.0,lr,2425.0,0.6718611387633171,0.2297530839952976,0.5453319994071438,0.0184095363894358,0.0605992156719897,-0.55334264181773,-0.0169767699520676,-0.042658348531252,0.0042115136376213,121.0,,,,,iteration family adds signal vs prior iteration,PASS,,,,
fg_rl,2025.0,6.0,lr,2425.0,0.6603640550046556,0.2293811959180068,0.554618719430858,0.0267495317134833,0.2373704685189918,-0.4425263776248748,-0.0039704305432954,-0.0185776971107956,0.0079596551171854,130.0,,,,,iteration family adds signal vs prior iteration,PASS,,,,
fg_rl,2026.0,1.0,gb,1595.0,0.6521264753859847,0.229841316311623,0.5051613200684419,0.0025944757409201,1.7406254796742422,0.4440756975517608,0.0,0.0,0.0,4.0,,,,,iteration family adds signal vs prior iteration,PASS,,,,
fg_rl,2026.0,2.0,lr,1595.0,0.6558175594460314,0.2314188270884609,0.5315322930434455,0.0237633379070133,0.324809439437181,-0.3886443271237118,-0.0045902892994345,-0.0108268332669163,0.0020947179062301,90.0,,,,,iteration family adds signal vs prior iteration,PASS,,,,
fg_rl,2026.0,3.0,gb,1595.0,0.6530981183874186,0.230291706572739,0.5356451265868178,0.0271709628211921,0.4940971267837055,-0.2819000306605723,-0.0003289161962638,-0.006474775143979,0.0056798688009601,108.0,,,,,iteration family adds signal vs prior iteration,PASS,,,,
fg_rl,2026.0,4.0,gb,1595.0,0.6515909387828897,0.2295330274545231,0.5356340269737674,0.0092774983817855,0.6127141611088586,-0.212499251305738,0.0009066164289906,-0.0048152391044372,0.006750383740798,115.0,,,,,iteration family adds signal vs prior iteration,PASS,,,,
fg_rl,2026.0,5.0,gb,1595.0,0.6527716911730526,0.2303148502928326,0.5263001062147588,0.0297192153802871,0.4817323005030617,-0.2874627711571927,-0.0001109963912933,-0.006060954248283,0.0056261288092393,121.0,,,,,iteration family adds signal vs prior iteration,PASS,,,,
fg_rl,2026.0,6.0,gb,1595.0,0.6551701175886766,0.2313148684362862,0.5111832870564851,0.0234106451143074,0.3072668104224371,-0.3980917092852568,-0.0036673257260061,-0.0095196042831124,0.0018760673007364,130.0,,,,,iteration family adds signal vs prior iteration,PASS,,,,
fg_total,2021.0,1.0,pois-nb-sim,2304.0,,,,,,,,,,4.0,2.497667159423828,3.5201334953266272,-0.3496973784992379,2.1943917064033416,iteration family adds signal vs prior iteration,PASS,,,,
fg_total,2021.0,2.0,pois-nb-sim,2304.0,,,,,,,,,,90.0,2.4982337890625,3.520601244527816,-0.3487491646683164,2.194731008606243,iteration family adds signal vs prior iteration,PASS,,,,
fg_total,2021.0,3.0,pois-nb-sim,2304.0,,,,,,,,,,108.0,2.4982337890625,3.520601244527816,-0.3487491646683164,2.194731008606243,iteration family adds signal vs prior iteration,PASS,,,,
fg_total,2021.0,4.0,pois-nb-sim,2304.0,,,,,,,,,,115.0,2.4982337890625,3.520601244527816,-0.3487491646683164,2.194731008606243,iteration family adds signal vs prior iteration,PASS,,,,
fg_total,2021.0,5.0,pois-nb-sim,2304.0,,,,,,,,,,121.0,2.4982337890625,3.520601244527816,-0.3487491646683164,2.194731008606243,iteration family adds signal vs prior iteration,PASS,,,,
fg_total,2021.0,6.0,pois-nb-sim,2304.0,,,,,,,,,,130.0,2.4982337890625,3.520601244527816,-0.3487491646683164,2.194731008606243,iteration family adds signal vs prior iteration,PASS,,,,
fg_total,2022.0,1.0,pois-nb-sim,2421.0,,,,,,,,,,4.0,2.4208415924721187,3.4733487544309445,0.2615929353845984,2.199880511323697,iteration family adds signal vs prior iteration,PASS,,,,
fg_total,2022.0,2.0,pois-nb-sim,2421.0,,,,,,,,,,90.0,2.42002572596551,3.4733407967752425,0.2624288745614399,2.2001454640372557,iteration family adds signal vs prior iteration,PASS,,,,
fg_total,2022.0,3.0,pois-nb-sim,2421.0,,,,,,,,,,108.0,2.42002572596551,3.4733407967752425,0.2624288745614399,2.2001454640372557,iteration family adds signal vs prior iteration,PASS,,,,
fg_total,2022.0,4.0,pois-nb-sim,2421.0,,,,,,,,,,115.0,2.42002572596551,3.4733407967752425,0.2624288745614399,2.2001454640372557,iteration family adds signal vs prior iteration,PASS,,,,
