game_id,date,teams,game_no,market,sub_market,projected_value,projected_probability,pick,line_at_projection,closing_line,actual_outcome,correct,signed_error,abs_error,brier,logloss,fav,day_night,completed,notes,stored_correct
2250031,2026-03-28,COL@MIA,1,NRFI,NRFI,,0.4400,YRFI,-142,,NRFI,0,,,0.313600,0.820981,home_fav,day,1,actual-from-string,
2250032,2026-03-28,LAA@HOU,1,NRFI,NRFI,,0.4900,YRFI,-113,,NRFI,0,,,0.260100,0.713350,home_fav,night,1,actual-from-string,
2250033,2026-03-28,CWS@MIL,1,NRFI,NRFI,,0.4200,YRFI,-120,,YRFI,1,,,0.176400,0.544727,home_fav,night,1,actual-from-string,
2250034,2026-03-28,KC@ATL,1,NRFI,NRFI,,0.5200,NRFI,-113,,NRFI,1,,,0.230400,0.653926,home_fav,night,1,actual-from-string,
2250035,2026-03-28,NYY@SF,1,NRFI,NRFI,,0.4900,YRFI,-125,,NRFI,0,,,0.260100,0.713350,away_fav,night,1,actual-from-string,
2250036,2026-03-28,DET@SD,1,NRFI,NRFI,,0.5100,NRFI,-115,,NRFI,1,,,0.240100,0.673345,away_fav,night,1,actual-from-string,
2250037,2026-03-28,CLE@SEA,1,NRFI,NRFI,,0.4500,YRFI,-148,,NRFI,0,,,0.302500,0.798508,home_fav,night,1,actual-from-string,
2252307,2026-03-28,ARI@LAD,1,NRFI,NRFI,,0.4400,YRFI,-104,,YRFI,1,,,0.193600,0.579818,home_fav,night,1,actual-from-string,
2250038,2026-03-29,MIN@BAL,1,NRFI,NRFI,,0.4400,YRFI,-106,,NRFI,0,,,0.313600,0.820981,home_fav,day,1,actual-from-string,
2250039,2026-03-29,TEX@PHI,1,NRFI,NRFI,,0.4500,YRFI,-128,,NRFI,0,,,0.302500,0.798508,home_fav,day,1,actual-from-string,
2250040,2026-03-29,KC@ATL,1,NRFI,NRFI,,0.4700,YRFI,-125,,NRFI,0,,,0.280900,0.755023,home_fav,day,1,actual-from-string,
2250041,2026-03-29,ATH@TOR,1,NRFI,NRFI,,0.4600,YRFI,+102,,YRFI,1,,,0.211600,0.616186,home_fav,day,1,actual-from-string,
2250042,2026-03-29,BOS@CIN,1,NRFI,NRFI,,0.6100,NRFI,-128,,NRFI,1,,,0.152100,0.494296,away_fav,day,1,actual-from-string,
2250043,2026-03-29,PIT@NYM,1,NRFI,NRFI,,0.5400,NRFI,-122,,YRFI,0,,,0.291600,0.776529,home_fav,day,1,actual-from-string,
2250044,2026-03-29,COL@MIA,1,NRFI,NRFI,,0.4200,YRFI,-125,,YRFI,1,,,0.176400,0.544727,home_fav,day,1,actual-from-string,
2250045,2026-03-29,LAA@HOU,1,NRFI,NRFI,,0.4600,YRFI,-100,,NRFI,0,,,0.291600,0.776529,home_fav,day,1,actual-from-string,
2250046,2026-03-29,CWS@MIL,1,NRFI,NRFI,,0.4900,YRFI,-122,,YRFI,1,,,0.240100,0.673345,home_fav,day,1,actual-from-string,
2250047,2026-03-29,TB@STL,1,NRFI,NRFI,,0.4600,YRFI,-122,,NRFI,0,,,0.291600,0.776529,away_fav,day,1,actual-from-string,
2250048,2026-03-29,WSH@CHC,1,NRFI,NRFI,,0.4600,YRFI,+106,,YRFI,1,,,0.211600,0.616186,home_fav,day,1,actual-from-string,
2250049,2026-03-29,CLE@SEA,1,NRFI,NRFI,,0.4900,YRFI,-128,,NRFI,0,,,0.260100,0.713350,home_fav,night,1,actual-from-string,
2250050,2026-03-30,MIN@KC,1,NRFI,NRFI,,0.5100,NRFI,-100,,NRFI,1,,,0.240100,0.673345,home_fav,day,1,actual-from-string,
2250051,2026-03-30,TEX@BAL,1,NRFI,NRFI,,0.4800,YRFI,-108,,YRFI,1,,,0.230400,0.653926,home_fav,night,1,actual-from-string,
2250052,2026-03-30,PIT@CIN,1,NRFI,NRFI,,0.5900,NRFI,-130,,NRFI,1,,,0.168100,0.527633,home_fav,night,1,actual-from-string,
2250053,2026-03-30,WSH@PHI,1,NRFI,NRFI,,0.4300,YRFI,+104,,YRFI,1,,,0.184900,0.562119,home_fav,night,1,actual-from-string,
2250054,2026-03-30,CWS@MIA,1,NRFI,NRFI,,0.4200,YRFI,-120,,NRFI,0,,,0.336400,0.867501,home_fav,night,1,actual-from-string,
2250055,2026-03-30,COL@TOR,1,NRFI,NRFI,,0.3800,YRFI,-111,,NRFI,0,,,0.384400,0.967584,home_fav,night,1,actual-from-string,
2250056,2026-03-30,ATH@ATL,1,NRFI,NRFI,,0.4500,YRFI,-100,,YRFI,1,,,0.202500,0.597837,home_fav,night,1,actual-from-string,
2250057,2026-03-30,LAA@CHC,1,NRFI,NRFI,,0.4600,YRFI,+110,,YRFI,1,,,0.211600,0.616186,home_fav,night,1,actual-from-string,
2250058,2026-03-30,TB@MIL,1,NRFI,NRFI,,0.4200,YRFI,-136,,YRFI,1,,,0.176400,0.544727,home_fav,night,1,actual-from-string,
2250059,2026-03-30,NYM@STL,1,NRFI,NRFI,,0.5500,NRFI,-118,,YRFI,0,,,0.302500,0.798508,away_fav,night,1,actual-from-string,
2250060,2026-03-30,BOS@HOU,1,NRFI,NRFI,,0.4700,YRFI,-118,,YRFI,1,,,0.220900,0.634878,away_fav,night,1,actual-from-string,
2250061,2026-03-30,SF@SD,1,NRFI,NRFI,,0.4000,YRFI,-115,,NRFI,0,,,0.360000,0.916291,away_fav,night,1,actual-from-string,
2250062,2026-03-30,NYY@SEA,1,NRFI,NRFI,,0.5200,NRFI,-140,,NRFI,1,,,0.230400,0.653926,away_fav,night,1,actual-from-string,
2250063,2026-03-30,CLE@LAD,1,NRFI,NRFI,,0.5200,NRFI,+106,,NRFI,1,,,0.230400,0.653926,home_fav,night,1,actual-from-string,
2252334,2026-03-30,DET@ARI,1,NRFI,NRFI,,0.4700,YRFI,-106,,YRFI,1,,,0.220900,0.634878,home_fav,night,1,actual-from-string,
2250064,2026-03-31,TEX@BAL,1,NRFI,NRFI,,0.4100,YRFI,-113,,NRFI,0,,,0.348100,0.891598,away_fav,night,1,actual-from-string,
2250065,2026-03-31,PIT@CIN,1,NRFI,NRFI,,0.6200,NRFI,-118,,NRFI,1,,,0.144400,0.478036,away_fav,night,1,actual-from-string,
2250066,2026-03-31,WSH@PHI,1,NRFI,NRFI,,0.4200,YRFI,+114,,NRFI,0,,,0.336400,0.867501,home_fav,night,1,actual-from-string,
2250067,2026-03-31,CWS@MIA,1,NRFI,NRFI,,0.4800,YRFI,-120,,NRFI,0,,,0.270400,0.733969,home_fav,night,1,actual-from-string,
2250068,2026-03-31,COL@TOR,1,NRFI,NRFI,,0.3900,YRFI,,,NRFI,0,,,0.372100,0.941609,home_fav,night,1,actual-from-string,
2250069,2026-03-31,ATH@ATL,1,NRFI,NRFI,,0.5200,NRFI,-102,,YRFI,0,,,0.270400,0.733969,home_fav,night,1,actual-from-string,
2250070,2026-03-31,LAA@CHC,1,NRFI,NRFI,,0.4800,YRFI,,,NRFI,0,,,0.270400,0.733969,home_fav,night,1,actual-from-string,
2250071,2026-03-31,TB@MIL,1,NRFI,NRFI,,0.4900,YRFI,,,YRFI,1,,,0.240100,0.673345,home_fav,night,1,actual-from-string,
2250072,2026-03-31,NYM@STL,1,NRFI,NRFI,,0.4900,YRFI,,,NRFI,0,,,0.260100,0.713350,away_fav,night,1,actual-from-string,
2250073,2026-03-31,BOS@HOU,1,NRFI,NRFI,,0.4800,YRFI,,,YRFI,1,,,0.230400,0.653926,home_fav,night,1,actual-from-string,
2250074,2026-03-31,SF@SD,1,NRFI,NRFI,,0.4600,YRFI,,,YRFI,1,,,0.211600,0.616186,away_fav,night,1,actual-from-string,
2250075,2026-03-31,NYY@SEA,1,NRFI,NRFI,,0.4900,YRFI,,,YRFI,1,,,0.240100,0.673345,away_fav,night,1,actual-from-string,
2250076,2026-03-31,CLE@LAD,1,NRFI,NRFI,,0.5600,NRFI,,,NRFI,1,,,0.193600,0.579818,home_fav,night,1,actual-from-string,
2252346,2026-03-31,DET@ARI,1,NRFI,NRFI,,0.3900,YRFI,,,NRFI,0,,,0.372100,0.941609,away_fav,night,1,actual-from-string,
2250077,2026-04-01,ATH@ATL,1,NRFI,NRFI,,0.4900,YRFI,-148,,NRFI,0,,,0.260100,0.713350,home_fav,day,1,actual-from-string,
2250078,2026-04-01,TEX@BAL,1,NRFI,NRFI,,0.5000,YRFI,-125,,NRFI,0,,,0.250000,0.693147,home_fav,day,1,actual-from-string,
2250079,2026-04-01,PIT@CIN,1,NRFI,NRFI,,0.5400,NRFI,-166,,YRFI,0,,,0.291600,0.776529,away_fav,day,1,actual-from-string,
2250080,2026-04-01,WSH@PHI,1,NRFI,NRFI,,0.4400,YRFI,-122,,YRFI,1,,,0.193600,0.579818,home_fav,day,1,actual-from-string,
2250081,2026-04-01,COL@TOR,1,NRFI,NRFI,,0.4300,YRFI,-115,,NRFI,0,,,0.324900,0.843970,home_fav,day,1,actual-from-string,
2250082,2026-04-01,CWS@MIA,1,NRFI,NRFI,,0.4400,YRFI,-122,,YRFI,1,,,0.193600,0.579818,home_fav,day,1,actual-from-string,
2250083,2026-04-01,NYM@STL,1,NRFI,NRFI,,0.5000,YRFI,-136,,NRFI,0,,,0.250000,0.693147,away_fav,day,1,actual-from-string,
2250084,2026-04-01,TB@MIL,1,NRFI,NRFI,,0.4800,YRFI,-172,,NRFI,0,,,0.270400,0.733969,home_fav,day,1,actual-from-string,
2250085,2026-04-01,BOS@HOU,1,NRFI,NRFI,,0.4900,YRFI,-170,,YRFI,1,,,0.240100,0.673345,away_fav,day,1,actual-from-string,
2250086,2026-04-01,LAA@CHC,1,NRFI,NRFI,,0.4700,YRFI,-186,,NRFI,0,,,0.280900,0.755023,home_fav,day,1,actual-from-string,
2250087,2026-04-01,SF@SD,1,NRFI,NRFI,,0.4900,YRFI,-122,,YRFI,1,,,0.240100,0.673345,home_fav,day,1,actual-from-string,
2250088,2026-04-01,NYY@SEA,1,NRFI,NRFI,,0.4200,YRFI,-142,,YRFI,1,,,0.176400,0.544727,home_fav,day,1,actual-from-string,
2250089,2026-04-01,MIN@KC,1,NRFI,NRFI,,0.4700,YRFI,-140,,NRFI,0,,,0.280900,0.755023,away_fav,night,1,actual-from-string,
2250090,2026-04-01,CLE@LAD,1,NRFI,NRFI,,0.5400,NRFI,-125,,NRFI,1,,,0.211600,0.616186,home_fav,night,1,actual-from-string,
2252360,2026-04-01,DET@ARI,1,NRFI,NRFI,,0.4200,YRFI,-140,,YRFI,1,,,0.176400,0.544727,away_fav,day,1,actual-from-string,
2250091,2026-04-02,MIN@KC,1,NRFI,NRFI,,0.4900,YRFI,-100,,NRFI,0,,,0.260100,0.713350,home_fav,day,1,actual-from-string,
2250093,2026-04-02,NYM@SF,1,NRFI,NRFI,,0.4800,YRFI,-122,,YRFI,1,,,0.230400,0.653926,away_fav,night,1,actual-from-string,
2252367,2026-04-02,ATL@ARI,1,NRFI,NRFI,,0.4600,YRFI,-111,,YRFI,1,,,0.211600,0.616186,away_fav,night,1,actual-from-string,
2250094,2026-04-03,LAD@WSH,1,NRFI,NRFI,,0.4900,YRFI,+102,,YRFI,1,,,0.240100,0.673345,away_fav,day,1,actual-from-string,
2250095,2026-04-03,STL@DET,1,NRFI,NRFI,,0.4600,YRFI,-120,,NRFI,0,,,0.291600,0.776529,home_fav,day,1,actual-from-string,
2250096,2026-04-03,MIA@NYY,1,NRFI,NRFI,,0.4100,YRFI,-120,,YRFI,1,,,0.168100,0.527633,home_fav,day,1,actual-from-string,
2250097,2026-04-03,SD@BOS,1,NRFI,NRFI,,0.4600,YRFI,-132,,NRFI,0,,,0.291600,0.776529,home_fav,day,1,actual-from-string,
2250098,2026-04-03,CIN@TEX,1,NRFI,NRFI,,0.5000,YRFI,-120,,NRFI,0,,,0.250000,0.693147,home_fav,day,1,actual-from-string,
2250099,2026-04-03,CHC@CLE,1,NRFI,NRFI,,0.4600,YRFI,-196,,NRFI,0,,,0.291600,0.776529,away_fav,day,1,actual-from-string,
2250100,2026-04-03,TB@MIN,1,NRFI,NRFI,,0.3000,YRFI,-132,,YRFI,1,,,0.090000,0.356675,away_fav,day,1,actual-from-string,
2250101,2026-04-03,PHI@COL,1,NRFI,NRFI,,0.4200,YRFI,-102,,YRFI,1,,,0.176400,0.544727,away_fav,day,1,actual-from-string,
2250102,2026-04-03,BAL@PIT,1,NRFI,NRFI,,0.5700,NRFI,-136,,NRFI,1,,,0.184900,0.562119,away_fav,day,1,actual-from-string,
2250103,2026-04-03,MIL@KC,1,NRFI,NRFI,,0.5100,NRFI,,,,,,,,,away_fav,night,0,not-completed,
2250104,2026-04-03,SEA@LAA,1,NRFI,NRFI,,0.4700,YRFI,-166,,NRFI,0,,,0.280900,0.755023,away_fav,night,1,actual-from-string,
2250105,2026-04-03,HOU@ATH,1,NRFI,NRFI,,0.4500,YRFI,+110,,NRFI,0,,,0.302500,0.798508,away_fav,night,1,actual-from-string,
2250106,2026-04-03,NYM@SF,1,NRFI,NRFI,,0.5600,NRFI,-132,,YRFI,0,,,0.313600,0.820981,away_fav,night,1,actual-from-string,
2252381,2026-04-03,ATL@ARI,1,NRFI,NRFI,,0.3800,YRFI,-162,,NRFI,0,,,0.384400,0.967584,away_fav,night,1,actual-from-string,
2250107,2026-04-04,STL@DET,1,NRFI,NRFI,,0.4600,YRFI,-106,,YRFI,1,,,0.211600,0.616186,home_fav,day,1,actual-from-string,
2250108,2026-04-04,TOR@CWS,1,NRFI,NRFI,,0.5000,YRFI,-108,,YRFI,1,,,0.250000,0.693147,away_fav,day,1,actual-from-string,
2250109,2026-04-04,LAD@WSH,1,NRFI,NRFI,,0.4400,YRFI,-130,,YRFI,1,,,0.193600,0.579818,away_fav,day,1,actual-from-string,
2250110,2026-04-04,HOU@ATH,1,NRFI,NRFI,,0.4900,YRFI,-108,,YRFI,1,,,0.240100,0.673345,away_fav,day,1,actual-from-string,
2250111,2026-04-04,BAL@PIT,1,NRFI,NRFI,,0.5100,NRFI,-128,,NRFI,1,,,0.240100,0.673345,away_fav,day,1,actual-from-string,
2250112,2026-04-04,SD@BOS,1,NRFI,NRFI,,0.5300,NRFI,-138,,NRFI,1,,,0.220900,0.634878,home_fav,day,1,actual-from-string,
2250113,2026-04-04,MIL@KC,1,NRFI,NRFI,,0.5000,YRFI,-115,,YRFI,1,,,0.250000,0.693147,away_fav,day,1,actual-from-string,
2250114,2026-04-04,CIN@TEX,1,NRFI,NRFI,,0.6000,NRFI,-113,,YRFI,0,,,0.360000,0.916291,home_fav,night,1,actual-from-string,
2250115,2026-04-04,MIA@NYY,1,NRFI,NRFI,,0.4400,YRFI,-136,,YRFI,1,,,0.193600,0.579818,home_fav,night,1,actual-from-string,
2250116,2026-04-04,TB@MIN,1,NRFI,NRFI,,0.5100,NRFI,-122,,NRFI,1,,,0.240100,0.673345,away_fav,night,1,actual-from-string,
2250118,2026-04-04,PHI@COL,1,NRFI,NRFI,,0.4300,YRFI,+102,,YRFI,1,,,0.184900,0.562119,away_fav,night,1,actual-from-string,
2250119,2026-04-04,NYM@SF,1,NRFI,NRFI,,0.4700,YRFI,-136,,NRFI,0,,,0.280900,0.755023,away_fav,night,1,actual-from-string,
2250120,2026-04-04,SEA@LAA,1,NRFI,NRFI,,0.3900,YRFI,+108,,YRFI,1,,,0.152100,0.494296,away_fav,night,1,actual-from-string,
2252394,2026-04-04,ATL@ARI,1,NRFI,NRFI,,0.4300,YRFI,+100,,NRFI,0,,,0.324900,0.843970,away_fav,night,1,actual-from-string,
2250117,2026-04-05,CHC@CLE,2,NRFI,NRFI,,0.4900,YRFI,-130,,NRFI,0,,,0.260100,0.713350,away_fav,day,1,actual-from-string,1
2250121,2026-04-05,LAD@WSH,1,NRFI,NRFI,,0.5400,NRFI,-111,,NRFI,1,,,0.211600,0.616186,away_fav,day,1,actual-from-string,
2250122,2026-04-05,BAL@PIT,1,NRFI,NRFI,,0.5500,NRFI,-111,,YRFI,0,,,0.302500,0.798508,home_fav,day,1,actual-from-string,0
2250123,2026-04-05,SD@BOS,1,NRFI,NRFI,,0.4100,YRFI,-156,,NRFI,0,,,0.348100,0.891598,home_fav,day,1,actual-from-string,1
2250124,2026-04-05,MIA@NYY,1,NRFI,NRFI,,0.4400,YRFI,-122,,YRFI,1,,,0.193600,0.579818,home_fav,day,1,actual-from-string,0
2250125,2026-04-05,CHC@CLE,1,NRFI,NRFI,,0.4900,YRFI,-146,,NRFI,0,,,0.260100,0.713350,away_fav,day,1,actual-from-string,1
2250126,2026-04-05,TB@MIN,1,NRFI,NRFI,,0.4400,YRFI,-172,,NRFI,0,,,0.313600,0.820981,away_fav,day,1,actual-from-string,1
2250127,2026-04-05,TOR@CWS,1,NRFI,NRFI,,0.4600,YRFI,-128,,YRFI,1,,,0.211600,0.616186,away_fav,day,1,actual-from-string,0
2250128,2026-04-05,MIL@KC,1,NRFI,NRFI,,0.4900,YRFI,-128,,YRFI,1,,,0.240100,0.673345,home_fav,day,1,actual-from-string,0
2250129,2026-04-05,CIN@TEX,1,NRFI,NRFI,,0.5700,NRFI,-162,,NRFI,1,,,0.184900,0.562119,home_fav,day,1,actual-from-string,1
2250130,2026-04-05,PHI@COL,1,NRFI,NRFI,,0.3200,YRFI,+118,,YRFI,1,,,0.102400,0.385662,away_fav,day,1,actual-from-string,1
2250131,2026-04-05,HOU@ATH,1,NRFI,NRFI,,0.4400,YRFI,+122,,NRFI,0,,,0.313600,0.820981,away_fav,day,1,actual-from-string,0
2250132,2026-04-05,NYM@SF,1,NRFI,NRFI,,0.5000,YRFI,-142,,NRFI,0,,,0.250000,0.693147,home_fav,day,1,actual-from-string,1
2250133,2026-04-05,SEA@LAA,1,NRFI,NRFI,,0.4600,YRFI,-120,,YRFI,1,,,0.211600,0.616186,away_fav,day,1,actual-from-string,0
2250134,2026-04-05,STL@DET,1,NRFI,NRFI,,0.5500,NRFI,-128,,NRFI,1,,,0.202500,0.597837,home_fav,night,1,actual-from-string,1
2252411,2026-04-05,ATL@ARI,1,NRFI,NRFI,,0.4300,YRFI,+102,,YRFI,1,,,0.184900,0.562119,away_fav,day,1,actual-from-string,
2250135,2026-04-06,CHC@TB,1,NRFI,NRFI,,0.4700,YRFI,-132,,NRFI,0,,,0.280900,0.755023,home_fav,day,1,actual-from-string,
2250136,2026-04-06,KC@CLE,1,NRFI,NRFI,,0.5300,NRFI,-162,,NRFI,1,,,0.220900,0.634878,away_fav,night,1,actual-from-string,
2250137,2026-04-06,SD@PIT,1,NRFI,NRFI,,0.5500,NRFI,-113,,NRFI,1,,,0.202500,0.597837,home_fav,night,1,actual-from-string,
2250138,2026-04-06,CIN@MIA,1,NRFI,NRFI,,0.5700,NRFI,-130,,NRFI,1,,,0.184900,0.562119,home_fav,night,1,actual-from-string,
2250139,2026-04-06,STL@WSH,1,NRFI,NRFI,,0.4800,YRFI,-130,,YRFI,1,,,0.230400,0.653926,away_fav,night,1,actual-from-string,
2250140,2026-04-06,MIL@BOS,1,NRFI,NRFI,,0.4700,YRFI,-113,,YRFI,1,,,0.220900,0.634878,away_fav,night,1,actual-from-string,
2250141,2026-04-06,LAD@TOR,1,NRFI,NRFI,,0.4400,YRFI,-108,,YRFI,1,,,0.193600,0.579818,away_fav,night,1,actual-from-string,
2250142,2026-04-06,DET@MIN,1,NRFI,NRFI,,0.4200,YRFI,-180,,NRFI,0,,,0.336400,0.867501,home_fav,night,1,actual-from-string,
2250143,2026-04-06,BAL@CWS,1,NRFI,NRFI,,0.5500,NRFI,-130,,NRFI,1,,,0.202500,0.597837,away_fav,night,1,actual-from-string,
2250144,2026-04-06,SEA@TEX,1,NRFI,NRFI,,0.4800,YRFI,-162,,YRFI,1,,,0.230400,0.653926,away_fav,night,1,actual-from-string,
2250145,2026-04-06,HOU@COL,1,NRFI,NRFI,,0.3800,YRFI,+102,,YRFI,1,,,0.144400,0.478036,away_fav,night,1,actual-from-string,
2250146,2026-04-06,ATL@LAA,1,NRFI,NRFI,,0.4500,YRFI,-150,,YRFI,1,,,0.202500,0.597837,away_fav,night,1,actual-from-string,
2250147,2026-04-06,PHI@SF,1,NRFI,NRFI,,0.4800,YRFI,-118,,NRFI,0,,,0.270400,0.733969,away_fav,night,1,actual-from-string,
2250148,2026-04-07,KC@CLE,1,NRFI,NRFI,,0.5100,NRFI,-184,,NRFI,1,,,0.240100,0.673345,away_fav,night,1,actual-from-string,
2250149,2026-04-07,SD@PIT,1,NRFI,NRFI,,0.5500,NRFI,-180,,NRFI,1,,,0.202500,0.597837,home_fav,night,1,actual-from-string,
2250150,2026-04-07,CHC@TB,1,NRFI,NRFI,,0.4700,YRFI,-120,,NRFI,0,,,0.280900,0.755023,home_fav,night,1,actual-from-string,
2250151,2026-04-07,CIN@MIA,1,NRFI,NRFI,,0.4600,YRFI,-166,,NRFI,0,,,0.291600,0.776529,home_fav,night,1,actual-from-string,
2250152,2026-04-07,STL@WSH,1,NRFI,NRFI,,0.4800,YRFI,-170,,YRFI,1,,,0.230400,0.653926,away_fav,night,1,actual-from-string,
2250153,2026-04-07,MIL@BOS,1,NRFI,NRFI,,0.5000,YRFI,-186,,NRFI,0,,,0.250000,0.693147,home_fav,night,1,actual-from-string,
2250154,2026-04-07,ATH@NYY,1,NRFI,NRFI,,0.4300,YRFI,+112,,NRFI,0,,,0.324900,0.843970,home_fav,night,1,actual-from-string,
2250155,2026-04-07,LAD@TOR,1,NRFI,NRFI,,0.4800,YRFI,-136,,NRFI,0,,,0.270400,0.733969,away_fav,night,1,actual-from-string,
2250156,2026-04-07,DET@MIN,1,NRFI,NRFI,,0.4700,YRFI,-174,,NRFI,0,,,0.280900,0.755023,away_fav,night,1,actual-from-string,
2250157,2026-04-07,BAL@CWS,1,NRFI,NRFI,,0.4900,YRFI,-170,,NRFI,0,,,0.260100,0.713350,away_fav,night,1,actual-from-string,
2250158,2026-04-07,SEA@TEX,1,NRFI,NRFI,,0.4700,YRFI,-146,,YRFI,1,,,0.220900,0.634878,away_fav,night,1,actual-from-string,
2250159,2026-04-07,HOU@COL,1,NRFI,NRFI,,0.3900,YRFI,+116,,NRFI,0,,,0.372100,0.941609,away_fav,night,1,actual-from-string,
2250160,2026-04-07,ATL@LAA,1,NRFI,NRFI,,0.4600,YRFI,-113,,YRFI,1,,,0.211600,0.616186,away_fav,night,1,actual-from-string,
2250161,2026-04-07,PHI@SF,1,NRFI,NRFI,,0.4700,YRFI,-215,,YRFI,1,,,0.220900,0.634878,away_fav,night,1,actual-from-string,
2252434,2026-04-07,ARI@NYM,1,NRFI,NRFI,,0.4300,YRFI,-166,,YRFI,1,,,0.184900,0.562119,home_fav,night,1,actual-from-string,
2250162,2026-04-08,SD@PIT,1,NRFI,NRFI,,0.5100,NRFI,-170,,NRFI,1,,,0.240100,0.673345,away_fav,day,1,actual-from-string,
2250163,2026-04-08,KC@CLE,1,NRFI,NRFI,,0.4400,YRFI,-166,,YRFI,1,,,0.193600,0.579818,away_fav,day,1,actual-from-string,
2250164,2026-04-08,MIL@BOS,1,NRFI,NRFI,,0.4600,YRFI,-162,,NRFI,0,,,0.291600,0.776529,home_fav,day,1,actual-from-string,
2250165,2026-04-08,BAL@CWS,1,NRFI,NRFI,,0.4900,YRFI,-160,,NRFI,0,,,0.260100,0.713350,away_fav,day,1,actual-from-string,
2250166,2026-04-08,SEA@TEX,1,NRFI,NRFI,,0.5200,NRFI,-162,,NRFI,1,,,0.230400,0.653926,away_fav,day,1,actual-from-string,
2250167,2026-04-08,LAD@TOR,1,NRFI,NRFI,,0.4900,YRFI,-138,,NRFI,0,,,0.260100,0.713350,away_fav,day,1,actual-from-string,
2250168,2026-04-08,HOU@COL,1,NRFI,NRFI,,0.4400,YRFI,+126,,YRFI,1,,,0.193600,0.579818,away_fav,day,1,actual-from-string,
2250169,2026-04-08,PHI@SF,1,NRFI,NRFI,,0.5100,NRFI,-113,,NRFI,1,,,0.240100,0.673345,away_fav,day,1,actual-from-string,
2250170,2026-04-08,STL@WSH,1,NRFI,NRFI,,0.4400,YRFI,-120,,NRFI,0,,,0.313600,0.820981,away_fav,day,1,actual-from-string,
2250171,2026-04-08,ATL@LAA,1,NRFI,NRFI,,0.4400,YRFI,-122,,YRFI,1,,,0.193600,0.579818,away_fav,day,1,actual-from-string,
2250172,2026-04-08,CHC@TB,1,NRFI,NRFI,,0.3000,YRFI,-120,,YRFI,1,,,0.090000,0.356675,away_fav,night,1,actual-from-string,
2250173,2026-04-08,CIN@MIA,1,NRFI,NRFI,,0.4300,YRFI,-146,,YRFI,1,,,0.184900,0.562119,home_fav,night,1,actual-from-string,
2250174,2026-04-08,ATH@NYY,1,NRFI,NRFI,,0.4500,YRFI,-122,,YRFI,1,,,0.202500,0.597837,home_fav,night,1,actual-from-string,
2250175,2026-04-08,DET@MIN,1,NRFI,NRFI,,0.4400,YRFI,-138,,YRFI,1,,,0.193600,0.579818,away_fav,night,1,actual-from-string,
2252454,2026-04-08,ARI@NYM,1,NRFI,NRFI,,0.4600,YRFI,-132,,YRFI,1,,,0.211600,0.616186,home_fav,night,1,actual-from-string,
2250176,2026-04-09,CIN@MIA,1,NRFI,NRFI,,0.4700,YRFI,-130,,YRFI,1,,,0.220900,0.634878,home_fav,day,1,actual-from-string,
2250177,2026-04-09,ATH@NYY,1,NRFI,NRFI,,0.4800,YRFI,-128,,NRFI,0,,,0.270400,0.733969,home_fav,day,1,actual-from-string,
2250178,2026-04-09,DET@MIN,1,NRFI,NRFI,,0.5000,YRFI,-132,,NRFI,0,,,0.250000,0.693147,away_fav,day,1,actual-from-string,
2250179,2026-04-09,CWS@KC,1,NRFI,NRFI,,0.5100,NRFI,-106,,NRFI,1,,,0.240100,0.673345,home_fav,night,1,actual-from-string,
2250180,2026-04-09,COL@SD,1,NRFI,NRFI,,0.4600,YRFI,-122,,NRFI,0,,,0.291600,0.776529,home_fav,night,1,actual-from-string,
2252459,2026-04-09,ARI@NYM,1,NRFI,NRFI,,0.4500,YRFI,-156,,YRFI,1,,,0.202500,0.597837,home_fav,night,1,actual-from-string,
2250181,2026-04-10,PIT@CHC,1,NRFI,NRFI,,0.5100,NRFI,-184,,NRFI,1,,,0.240100,0.673345,home_fav,day,1,actual-from-string,
2250182,2026-04-10,MIA@DET,1,NRFI,NRFI,,0.4400,YRFI,-113,,NRFI,0,,,0.313600,0.820981,home_fav,night,1,actual-from-string,
2250183,2026-04-10,LAA@CIN,1,NRFI,NRFI,,0.4700,YRFI,-113,,NRFI,0,,,0.280900,0.755023,home_fav,night,1,actual-from-string,
2250184,2026-04-10,MIN@TOR,1,NRFI,NRFI,,0.4700,YRFI,+102,,YRFI,1,,,0.220900,0.634878,home_fav,night,1,actual-from-string,
2250185,2026-04-10,ATH@NYM,1,NRFI,NRFI,,0.4400,YRFI,-128,,NRFI,0,,,0.313600,0.820981,home_fav,night,1,actual-from-string,
2250186,2026-04-10,NYY@TB,1,NRFI,NRFI,,0.4700,YRFI,-104,,YRFI,1,,,0.220900,0.634878,away_fav,night,1,actual-from-string,
2250187,2026-04-10,SF@BAL,1,NRFI,NRFI,,0.4400,YRFI,-140,,NRFI,0,,,0.313600,0.820981,home_fav,night,1,actual-from-string,
2250188,2026-04-10,CLE@ATL,1,NRFI,NRFI,,0.4700,YRFI,-118,,NRFI,0,,,0.280900,0.755023,home_fav,night,1,actual-from-string,
2250189,2026-04-10,CWS@KC,1,NRFI,NRFI,,0.4700,YRFI,-146,,NRFI,0,,,0.280900,0.755023,home_fav,night,1,actual-from-string,
2250190,2026-04-10,WSH@MIL,1,NRFI,NRFI,,0.4900,YRFI,-125,,YRFI,1,,,0.240100,0.673345,home_fav,night,1,actual-from-string,
