game_id,date,teams,prop_id,market,sub_market,player,hand,projected_value,projected_probability,pick,line_at_projection,closing_line,actual_outcome,actual_ks,correct,signed_error,abs_error,brier,logloss,completed,notes,stored_result,stored_correct,stored_error,verdict
2251320,2026-07-10,PHI@DET,1740001,K_PROP,home,Casey Mize,,3.97,0.2569,UNDER,5.5,,OVER,6,0,-2.03,2.03,0.552198,1.359068,1,,OVER,0,1.830,UNDER
2251321,2026-07-10,MIL@PIT,1740002,K_PROP,away,Brandon Sproat,,3.52,0.3286,UNDER,4.5,,,,,,,,,0,not-completed,,,,UNDER
2251320,2026-07-10,PHI@DET,1740003,K_PROP,away,Cristopher Sanchez,,6.31,0.5164,UNDER,6.5,,OVER,8,0,-1.69,1.69,0.233869,0.660874,1,,OVER,0,2.060,PASS
2251321,2026-07-10,MIL@PIT,1740004,K_PROP,home,Braxton Ashcraft,,4.2,0.2987,UNDER,5.5,,,,,,,,,0,not-completed,,,,UNDER
2251322,2026-07-10,NYY@WSH,1740005,K_PROP,away,Cam Schlittler,,5.61,0.5591,OVER,5.5,,,,,,,,,1,missing-actual(possible-scratch),,,,UNDER
2251323,2026-07-10,KC@BAL,1740006,K_PROP,home,Kyle Bradish,,3.41,0.1652,UNDER,5.5,,,,,,,,,1,missing-actual(possible-scratch),,,,UNDER
2251323,2026-07-10,KC@BAL,1740007,K_PROP,away,Noah Cameron,,3.65,0.3549,UNDER,4.5,,,,,,,,,1,missing-actual(possible-scratch),,,,UNDER
2251324,2026-07-10,CHC@CIN,1740008,K_PROP,away,Javier Assad,,1.96,0.1619,UNDER,3.5,,,,,,,,,1,missing-actual(possible-scratch),,,,UNDER
2251324,2026-07-10,CHC@CIN,1740009,K_PROP,home,Nick Lodolo,,2.17,0.0877,UNDER,4.5,,,,,,,,,1,missing-actual(possible-scratch),,,,UNDER
2251327,2026-07-10,CLE@MIA,1740010,K_PROP,away,Tanner Bibee,,2.81,0.1879,UNDER,4.5,,,,,,,,,1,missing-actual(possible-scratch),,,,UNDER
2251327,2026-07-10,CLE@MIA,1740011,K_PROP,home,Eury Perez,,3.25,0.0643,UNDER,6.5,,,,,,,,,1,missing-actual(possible-scratch),,,,UNDER
2251326,2026-07-10,SEA@TB,1740012,K_PROP,away,Logan Gilbert,,4,0.2631,UNDER,5.5,,,,,,,,,1,missing-actual(possible-scratch),,,,UNDER
2251326,2026-07-10,SEA@TB,1740013,K_PROP,home,Griffin Jax,,3.61,0.1953,UNDER,5.5,,,,,,,,,1,missing-actual(possible-scratch),,,,UNDER
2251325,2026-07-10,BOS@NYM,1740014,K_PROP,away,Sonny Gray,,3,0.1079,UNDER,5.5,,,,,,,,,1,missing-actual(possible-scratch),,,,UNDER
2251325,2026-07-10,BOS@NYM,1740015,K_PROP,home,Freddy Peralta,,3.6,0.1941,UNDER,5.5,,,,,,,,,1,missing-actual(possible-scratch),,,,UNDER
2251328,2026-07-10,ATH@CWS,1740016,K_PROP,away,Gage Jump,,4.01,0.2642,UNDER,5.5,,,,,,,,,1,missing-actual(possible-scratch),,,,UNDER
2251328,2026-07-10,ATH@CWS,1740017,K_PROP,home,Erick Fedde,,2.37,0.2533,UNDER,3.5,,,,,,,,,1,missing-actual(possible-scratch),,,,UNDER
2251329,2026-07-10,HOU@TEX,1740018,K_PROP,away,Peter Lambert,,3.38,0.2986,UNDER,4.5,,,,,,,,,1,missing-actual(possible-scratch),,,,UNDER
2251330,2026-07-10,LAA@MIN,1740019,K_PROP,away,Ryan Johnson,,3.13,0.4322,UNDER,3.5,,,,,,,,,1,missing-actual(possible-scratch),,,,PASS
2251330,2026-07-10,LAA@MIN,1740020,K_PROP,home,Joe Ryan,,5.33,0.2197,UNDER,7.5,,,,,,,,,1,missing-actual(possible-scratch),,,,UNDER
2251331,2026-07-10,ATL@STL,1740021,K_PROP,away,Reynaldo Lopez,,3.68,0.5577,OVER,3.5,,,,,,,,,1,missing-actual(possible-scratch),,,,PASS
2251331,2026-07-10,ATL@STL,1740022,K_PROP,home,Matthew Liberatore,,2.34,0.1106,UNDER,4.5,,,,,,,,,1,missing-actual(possible-scratch),,,,UNDER
2251332,2026-07-10,TOR@SD,1740023,K_PROP,home,Walker Buehler,,2.86,0.3690,UNDER,3.5,,,,,,,,,1,missing-actual(possible-scratch),,,,UNDER
2251332,2026-07-10,TOR@SD,1740024,K_PROP,away,Trey Yesavage,,2.75,0.1771,UNDER,4.5,,,,,,,,,1,missing-actual(possible-scratch),,,,UNDER
2253695,2026-07-10,ARI@LAD,1740025,K_PROP,away,Brandon Pfaadt,,2.31,0.2390,UNDER,3.5,,,,,,,,,1,missing-actual(possible-scratch),,,,UNDER
2251333,2026-07-10,COL@SF,1740026,K_PROP,away,Kyle Freeland,,2.81,0.1878,UNDER,4.5,,,,,,,,,1,missing-actual(possible-scratch),,,,UNDER
2251333,2026-07-10,COL@SF,1740027,K_PROP,home,Tyler Mahle,,3.11,0.1221,UNDER,5.5,,,,,,,,,1,missing-actual(possible-scratch),,,,UNDER
2251329,2026-07-10,HOU@TEX,1740028,K_PROP,home,Kumar Rocker,,2.49,0.1329,UNDER,4.5,,,,,,,,,1,missing-actual(possible-scratch),,,,UNDER
2251322,2026-07-10,NYY@WSH,1770001,K_PROP,home,Miles Mikolas,,2.64,0.3160,UNDER,3.5,,,,,,,,,1,missing-actual(possible-scratch),,,,UNDER
2253695,2026-07-10,ARI@LAD,1770002,K_PROP,home,Yoshinobu Yamamoto,,3.67,0.2053,UNDER,5.5,,,,,,,,,1,missing-actual(possible-scratch),,,,UNDER
2251337,2026-07-11,MIL@PIT,1800001,K_PROP,away,Robert Gasser,,3.68,0.3628,UNDER,4.5,,OVER,6,0,-2.32,2.32,0.406024,1.013904,1,,OVER,1,0.600,PASS
2251337,2026-07-11,MIL@PIT,1800002,K_PROP,home,Paul Skenes,,6.02,0.4684,UNDER,6.5,,UNDER,6,1,0.02,0.02,0.219399,0.631864,1,,OVER,0,4.120,UNDER
2251340,2026-07-11,ATH@CWS,1800003,K_PROP,away,J.T. Ginn,,2.77,0.1797,UNDER,4.5,,OVER,7,0,-4.23,4.23,0.672892,1.716466,1,,OVER,0,2.670,UNDER
2251340,2026-07-11,ATH@CWS,1800004,K_PROP,home,Noah Schultz,,2.63,0.1570,UNDER,4.5,,UNDER,0,1,2.63,2.63,0.024649,0.170788,1,,UNDER,1,-2.370,UNDER
2251334,2026-07-11,LAA@MIN,1800005,K_PROP,away,Jose Soriano,,5.4,0.5220,UNDER,5.5,,UNDER,1,1,4.40,4.40,0.272484,0.738145,1,,UNDER,1,-1.850,UNDER
2251334,2026-07-11,LAA@MIN,1800006,K_PROP,home,Taj Bradley,,4.83,0.2655,UNDER,6.5,,UNDER,6,1,-1.17,1.17,0.070490,0.308565,1,,UNDER,1,0.940,UNDER
2251335,2026-07-11,COL@SF,1800007,K_PROP,away,Michael Lorenzen,,1.91,0.1520,UNDER,3.5,,OVER,9,0,-7.09,7.09,0.719104,1.883875,1,,OVER,0,6.060,UNDER
2251336,2026-07-11,NYY@WSH,1800008,K_PROP,away,Will Warren,,4.08,0.4450,UNDER,4.5,,OVER,6,0,-1.92,1.92,0.308025,0.809681,1,,UNDER,1,0.180,UNDER
2251335,2026-07-11,COL@SF,1800009,K_PROP,home,Trevor McDonald,,3.68,0.3615,UNDER,4.5,,UNDER,4,1,-0.32,0.32,0.130682,0.448634,1,,UNDER,1,0.990,UNDER
2251336,2026-07-11,NYY@WSH,1800010,K_PROP,home,Cade Cavalli,,3.79,0.2254,UNDER,5.5,,UNDER,3,1,0.79,0.79,0.050805,0.255409,1,,UNDER,1,0.440,UNDER
2251341,2026-07-11,CLE@MIA,1800011,K_PROP,away,Joey Cantillo,,3.22,0.2670,UNDER,4.5,,UNDER,3,1,0.22,0.22,0.071289,0.310610,1,,UNDER,1,0.270,UNDER
2251341,2026-07-11,CLE@MIA,1800012,K_PROP,home,Eury Perez,,3.45,0.0818,UNDER,6.5,,UNDER,6,1,-2.55,2.55,0.006691,0.085340,1,,UNDER,1,2.530,UNDER
2251338,2026-07-11,BOS@NYM,1800013,K_PROP,home,Freddy Peralta,,3.85,0.2369,UNDER,5.5,,OVER,6,0,-2.15,2.15,0.582322,1.440117,1,,OVER,0,2.150,UNDER
2251339,2026-07-11,SEA@TB,1800014,K_PROP,away,Emerson Hancock,,3.42,0.3068,UNDER,4.5,,OVER,5,0,-1.58,1.58,0.480526,1.181559,1,,UNDER,1,1.070,UNDER
2251339,2026-07-11,SEA@TB,1800015,K_PROP,home,Griffin Jax,,3.63,0.1991,UNDER,5.5,,UNDER,3,1,0.63,0.63,0.039641,0.222019,1,,UNDER,1,-0.630,UNDER
2251342,2026-07-11,PHI@DET,1800016,K_PROP,home,Tarik Skubal,,7.96,0.6210,OVER,7.5,,UNDER,5,0,2.96,2.96,0.385641,0.970219,1,,UNDER,1,1.060,PASS
2251342,2026-07-11,PHI@DET,1800017,K_PROP,away,Zack Wheeler,,6.57,0.4104,UNDER,7.5,,UNDER,7,1,-0.43,0.43,0.168428,0.528311,1,,OVER,1,-0.100,PASS
2251343,2026-07-11,KC@BAL,1800018,K_PROP,home,Shane Baz,,2.87,0.0926,UNDER,5.5,,UNDER,5,1,-2.13,2.13,0.008575,0.097172,1,,UNDER,1,1.590,UNDER
2251344,2026-07-11,HOU@TEX,1800019,K_PROP,away,Cristian Javier,,1.17,0.0389,UNDER,3.5,,OVER,7,0,-5.83,5.83,0.923713,3.246761,1,,OVER,0,3.620,UNDER
2251343,2026-07-11,KC@BAL,1800020,K_PROP,away,Seth Lugo,,3.34,0.2909,UNDER,4.5,,OVER,9,0,-5.66,5.66,0.502823,1.234776,1,,OVER,0,5.350,UNDER
2251344,2026-07-11,HOU@TEX,1800021,K_PROP,home,MacKenzie Gore,,3.99,0.4276,UNDER,4.5,,OVER,6,0,-2.01,2.01,0.327642,0.849567,1,,OVER,0,3.590,UNDER
2251345,2026-07-11,CHC@CIN,1800022,K_PROP,away,Matthew Boyd,,6.14,0.6446,OVER,5.5,,UNDER,4,0,2.14,2.14,0.415509,1.034511,1,,OVER,0,2.040,UNDER
2251345,2026-07-11,CHC@CIN,1800023,K_PROP,home,Andrew Abbott,,3.06,0.2359,UNDER,4.5,,UNDER,4,1,-0.94,0.94,0.055649,0.269057,1,,UNDER,1,1.650,UNDER
2251346,2026-07-11,ATL@STL,1800024,K_PROP,away,JR Ritchie,,2.94,0.6123,OVER,2.5,,OVER,3,1,-0.06,0.06,0.150311,0.490533,1,,UNDER,0,-0.680,PASS
2251346,2026-07-11,ATL@STL,1800025,K_PROP,home,Dustin May,,3.17,0.2564,UNDER,4.5,,OVER,6,0,-2.83,2.83,0.552941,1.361017,1,,OVER,0,3.470,UNDER
2251347,2026-07-11,TOR@SD,1800026,K_PROP,home,German Marquez,,1.47,0.2101,UNDER,2.5,,UNDER,1,1,0.47,0.47,0.044142,0.235849,1,,UNDER,1,-0.470,UNDER
2251347,2026-07-11,TOR@SD,1800027,K_PROP,away,Kevin Gausman,,4.99,0.4467,UNDER,5.5,,UNDER,1,1,3.99,3.99,0.199541,0.591855,1,,UNDER,1,-3.990,UNDER
2253711,2026-07-11,ARI@LAD,1800028,K_PROP,away,Mitch Bratt,,3.14,0.4362,UNDER,3.5,,UNDER,2,1,1.14,1.14,0.190270,0.573056,1,,UNDER,1,-1.140,UNDER
2253711,2026-07-11,ARI@LAD,1800029,K_PROP,home,Emmet Sheehan,,4.79,0.4095,UNDER,5.5,,OVER,6,0,-1.21,1.21,0.348690,0.892818,1,,OVER,0,1.210,UNDER
2251338,2026-07-11,BOS@NYM,1800030,K_PROP,away,Payton Tolle,,2.9,0.0958,UNDER,5.5,,UNDER,3,1,-0.10,0.10,0.009178,0.100705,1,,UNDER,1,-0.100,UNDER
2251348,2026-07-12,MIL@PIT,1800031,K_PROP,away,Robert Gasser,,3.57,0.3396,UNDER,4.5,,UNDER,3,1,0.57,0.57,0.115328,0.414910,1,,UNDER,1,-0.610,UNDER
2251348,2026-07-12,MIL@PIT,1800032,K_PROP,home,Paul Skenes,,6.22,0.5015,UNDER,6.5,,OVER,7,0,-0.78,0.78,0.248502,0.690152,1,,OVER,0,0.790,UNDER
2251349,2026-07-12,KC@BAL,1800033,K_PROP,home,Shane Baz,,3.41,0.1645,UNDER,5.5,,OVER,9,0,-5.59,5.59,0.698060,1.804845,1,,OVER,0,5.640,UNDER
2251349,2026-07-12,KC@BAL,1800034,K_PROP,away,Seth Lugo,,3.8,0.3866,UNDER,4.5,,OVER,6,0,-2.20,2.20,0.376260,0.950365,1,,OVER,0,2.280,UNDER
2251350,2026-07-12,NYY@WSH,1800035,K_PROP,away,Will Warren,,3.99,0.4267,UNDER,4.5,,UNDER,2,1,1.99,1.99,0.182073,0.556346,1,,UNDER,1,-1.960,PASS
2251350,2026-07-12,NYY@WSH,1800036,K_PROP,home,Cade Cavalli,,3.84,0.2349,UNDER,5.5,,UNDER,5,1,-1.16,1.16,0.055178,0.267749,1,,UNDER,1,1.150,UNDER
2251352,2026-07-12,BOS@NYM,1800037,K_PROP,away,Payton Tolle,,3.09,0.2407,UNDER,4.5,,OVER,7,0,-3.91,3.91,0.576536,1.424204,1,,OVER,0,3.960,UNDER
2251351,2026-07-12,CHC@CIN,1800038,K_PROP,away,Matthew Boyd,,5.9,0.6066,OVER,5.5,,UNDER,3,0,2.90,2.90,0.367964,0.932928,1,,UNDER,0,-3.070,UNDER
2251351,2026-07-12,CHC@CIN,1800039,K_PROP,home,Andrew Abbott,,2.99,0.2205,UNDER,4.5,,UNDER,3,1,-0.01,0.01,0.048620,0.249103,1,,UNDER,1,0.010,UNDER
2251355,2026-07-12,CLE@MIA,1800040,K_PROP,away,Joey Cantillo,,4.05,0.2722,UNDER,5.5,,OVER,9,0,-4.95,4.95,0.529693,1.301218,1,,OVER,0,5.090,UNDER
2251354,2026-07-12,PHI@DET,1800041,K_PROP,home,Tarik Skubal,,7.95,0.6194,OVER,7.5,,UNDER,5,0,2.95,2.95,0.383656,0.966006,1,,UNDER,0,-2.950,PASS
2251354,2026-07-12,PHI@DET,1800042,K_PROP,away,Zack Wheeler,,7.36,0.5337,UNDER,7.5,,OVER,10,0,-2.64,2.64,0.217436,0.627921,1,,OVER,0,2.870,PASS
2251353,2026-07-12,SEA@TB,1800043,K_PROP,away,Emerson Hancock,,3.68,0.3611,UNDER,4.5,,UNDER,2,1,1.68,1.68,0.130393,0.448007,1,,UNDER,1,-1.670,UNDER
2251357,2026-07-12,ATH@CWS,1800044,K_PROP,away,J.T. Ginn,,3.3,0.2829,UNDER,4.5,,OVER,7,0,-3.70,3.70,0.514232,1.262662,1,,OVER,0,3.800,OVER
2251357,2026-07-12,ATH@CWS,1800045,K_PROP,home,Noah Schultz,,2.82,0.1895,UNDER,4.5,,UNDER,4,1,-1.18,1.18,0.035910,0.210104,1,,UNDER,1,1.190,OVER
2251356,2026-07-12,LAA@MIN,1800046,K_PROP,away,Jose Soriano,,4.69,0.3906,UNDER,5.5,,UNDER,0,1,4.69,4.69,0.152568,0.495280,1,,UNDER,1,-4.880,UNDER
2251356,2026-07-12,LAA@MIN,1800047,K_PROP,home,Taj Bradley,,4.7,0.2453,UNDER,6.5,,UNDER,6,1,-1.30,1.30,0.060172,0.281435,1,,UNDER,1,1.160,UNDER
2251358,2026-07-12,ATL@STL,1800048,K_PROP,away,JR Ritchie,,3.1,0.4274,UNDER,3.5,,UNDER,1,1,2.10,2.10,0.182671,0.557568,1,,UNDER,1,-2.010,UNDER
2251358,2026-07-12,ATL@STL,1800049,K_PROP,home,Dustin May,,3.41,0.3065,UNDER,4.5,,UNDER,4,1,-0.59,0.59,0.093942,0.366004,1,,UNDER,1,0.650,UNDER
2251359,2026-07-12,HOU@TEX,1800050,K_PROP,away,Cristian Javier,,1.5,0.0810,UNDER,3.5,,OVER,4,0,-2.50,2.50,0.844561,2.513306,1,,OVER,0,2.750,UNDER
2251359,2026-07-12,HOU@TEX,1800051,K_PROP,home,MacKenzie Gore,,3.83,0.3934,UNDER,4.5,,UNDER,4,1,-0.17,0.17,0.154764,0.499886,1,,UNDER,1,0.280,OVER
2251360,2026-07-12,COL@SF,1800052,K_PROP,away,Michael Lorenzen,,1.82,0.1342,UNDER,3.5,,UNDER,1,1,0.82,0.82,0.018010,0.144101,1,,UNDER,1,-1.000,UNDER
2251360,2026-07-12,COL@SF,1800053,K_PROP,home,Trevor McDonald,,3.39,0.3009,UNDER,4.5,,UNDER,4,1,-0.61,0.61,0.090541,0.357961,1,,UNDER,1,0.500,PASS
2253725,2026-07-12,ARI@LAD,1800054,K_PROP,away,Mitch Bratt,,3,0.4014,UNDER,3.5,,UNDER,0,1,3.00,3.00,0.161122,0.513162,1,,UNDER,1,-2.980,UNDER
2253725,2026-07-12,ARI@LAD,1800055,K_PROP,home,Emmet Sheehan,,4.84,0.5934,OVER,4.5,,OVER,7,1,-2.16,2.16,0.165324,0.521887,1,,OVER,1,2.170,PASS
2251361,2026-07-12,TOR@SD,1800056,K_PROP,home,German Marquez,,1.51,0.0819,UNDER,3.5,,OVER,4,0,-2.49,2.49,0.842908,2.502256,1,,OVER,0,2.490,UNDER
2251361,2026-07-12,TOR@SD,1800057,K_PROP,away,Kevin Gausman,,5.17,0.4803,UNDER,5.5,,OVER,8,0,-2.83,2.83,0.270088,0.733344,1,,OVER,0,2.840,UNDER
2251353,2026-07-12,SEA@TB,1800058,K_PROP,home,Ian Seymour,,5.15,0.4766,UNDER,5.5,,UNDER,3,1,2.15,2.15,0.227148,0.647409,1,,UNDER,1,-2.170,UNDER
2251355,2026-07-12,CLE@MIA,1800059,K_PROP,home,Tyler Phillips,,1.95,0.1595,UNDER,3.5,,UNDER,1,1,0.95,0.95,0.025440,0.173758,1,,UNDER,1,-0.960,UNDER
2251362,2026-07-16,NYM@PHI,1830001,K_PROP,away,Christian Scott,,3.79,0.2263,UNDER,5.5,,OVER,7,0,-3.21,3.21,0.598612,1.485894,1,,OVER,0,3.440,UNDER
2251362,2026-07-16,NYM@PHI,1830002,K_PROP,home,Aaron Nola,,4.89,0.4287,UNDER,5.5,,OVER,6,0,-1.11,1.11,0.326384,0.846998,1,,OVER,0,1.040,UNDER
2250551,2026-07-17,TB@BOS,780035,K_PROP,home,Patrick Sandoval,,3.52,0.5222,UNDER,3.5,,UNDER,3,1,0.52,0.52,0.272693,0.738563,1,,UNDER,1,0.300,UNDER
2250551,2026-07-17,TB@BOS,780039,K_PROP,away,Mason Englert,,3.96,0.6147,OVER,3.5,,OVER,6,1,-2.04,2.04,0.148456,0.486621,1,,OVER,1,1.820,OVER
