game_id,date,teams,game_no,market,sub_market,projected_value,projected_probability,pick,line_at_projection,closing_line,actual_outcome,correct,signed_error,abs_error,brier,logloss,fav,day_night,completed,notes,stored_correct
2252886,2026-05-11,ARI@TEX,1,F5,ML,,0.3596,HOME,-114,,AWAY,0,,,0.410112,1.022763,away_fav,night,1,,
2252886,2026-05-11,ARI@TEX,1,F5,RL,,0.4436,HOME,-0.5,,AWAY,0,,,0.309581,0.812832,away_fav,night,1,,
2252886,2026-05-11,ARI@TEX,1,F5,TOTAL,4.50,0.2700,UNDER,4.5,,UNDER,1,3.50,3.50,0.072900,0.314711,away_fav,night,1,,
2250581,2026-05-12,LAA@CLE,1,F5,ML,,0.4582,HOME,,,HOME,1,,,0.209947,0.612858,home_fav,night,1,,
2250582,2026-05-12,NYY@BAL,1,F5,ML,,0.4836,HOME,,,AWAY,0,,,0.266669,0.726497,away_fav,night,1,,
2250583,2026-05-12,WSH@CIN,1,F5,ML,,0.4146,HOME,,,AWAY,0,,,0.342693,0.880441,home_fav,night,1,,
2250584,2026-05-12,COL@PIT,1,F5,ML,,0.2695,HOME,,,HOME,1,,,0.072630,0.314026,home_fav,night,1,,
2250585,2026-05-12,PHI@BOS,1,F5,ML,,0.5664,AWAY,,,AWAY,1,,,0.188009,0.568455,away_fav,night,1,,
2250586,2026-05-12,TB@TOR,1,F5,ML,,0.4354,HOME,,,AWAY,0,,,0.318773,0.831490,away_fav,night,1,,
2250587,2026-05-12,DET@NYM,1,F5,ML,,0.3857,HOME,,,HOME,1,,,0.148764,0.487272,home_fav,night,1,,
2250588,2026-05-12,CHC@ATL,1,F5,ML,,0.3890,HOME,,,HOME,1,,,0.151321,0.492658,home_fav,night,1,,
2250589,2026-05-12,KC@CWS,1,F5,ML,,0.4317,HOME,,,HOME,1,,,0.186365,0.565106,away_fav,night,1,,
2250590,2026-05-12,MIA@MIN,1,F5,ML,,0.4101,HOME,,,HOME,1,,,0.168182,0.527802,away_fav,night,1,,
2250591,2026-05-12,SD@MIL,1,F5,ML,,0.3829,HOME,,,HOME,1,,,0.146612,0.482724,home_fav,night,1,,
2250592,2026-05-12,SEA@HOU,1,F5,ML,,0.4639,HOME,,,AWAY,0,,,0.287403,0.768086,away_fav,night,1,,
2250593,2026-05-12,STL@ATH,1,F5,ML,,0.3970,HOME,,,AWAY,0,,,0.363609,0.923819,home_fav,night,1,,
2250594,2026-05-12,SF@LAD,1,F5,ML,,0.3124,HOME,,,AWAY,0,,,0.472794,1.163471,home_fav,night,1,,
2252900,2026-05-12,ARI@TEX,1,F5,ML,,0.4019,HOME,,,HOME,1,,,0.161524,0.513997,home_fav,night,1,,
2250595,2026-05-13,LAA@CLE,1,F5,ML,,0.3788,HOME,+116,,HOME,1,,,0.143489,0.476102,home_fav,day,1,,
2250595,2026-05-13,LAA@CLE,1,F5,RL,,0.4620,HOME,0.5,,HOME,1,,,0.213444,0.619897,home_fav,day,1,,
2250595,2026-05-13,LAA@CLE,1,F5,TOTAL,4.00,0.3800,UNDER,3.5,,OVER,0,-1.00,1.00,0.384400,0.967584,home_fav,day,1,,
2250596,2026-05-13,NYY@BAL,1,F5,ML,,0.5322,AWAY,-168,,HOME,0,,,0.283237,0.759714,away_fav,night,1,,
2250596,2026-05-13,NYY@BAL,1,F5,RL,,0.6259,AWAY,-0.5,,HOME,0,,,0.391751,0.983232,away_fav,night,1,,
2250596,2026-05-13,NYY@BAL,1,F5,TOTAL,5.00,0.4400,UNDER,4.5,,OVER,0,0.00,0.00,0.313600,0.820981,away_fav,night,1,,
2250597,2026-05-13,WSH@CIN,1,F5,ML,,0.4256,HOME,+134,,PUSH,,,,,,home_fav,night,1,push(tie),
2250597,2026-05-13,WSH@CIN,1,F5,RL,,0.5039,AWAY,0.5,,AWAY,1,,,0.246115,0.685377,home_fav,night,1,,
2250597,2026-05-13,WSH@CIN,1,F5,TOTAL,5.00,0.4100,UNDER,4.5,,OVER,0,-7.00,7.00,0.348100,0.891598,home_fav,night,1,,
2250598,2026-05-13,COL@PIT,1,F5,ML,,0.3775,HOME,+148,,AWAY,0,,,0.387506,0.974185,home_fav,night,1,,
2250598,2026-05-13,COL@PIT,1,F5,RL,,0.4508,HOME,0.5,,AWAY,0,,,0.301621,0.796731,home_fav,night,1,,
2250598,2026-05-13,COL@PIT,1,F5,TOTAL,4.50,0.4100,UNDER,4.5,,OVER,0,-4.50,4.50,0.348100,0.891598,home_fav,night,1,,
2250599,2026-05-13,PHI@BOS,1,F5,ML,,0.3781,HOME,+114,,PUSH,,,,,,home_fav,night,1,push(tie),
2250599,2026-05-13,PHI@BOS,1,F5,RL,,0.4529,HOME,0.5,,AWAY,0,,,0.299318,0.792084,home_fav,night,1,,
2250599,2026-05-13,PHI@BOS,1,F5,TOTAL,5.00,0.3500,UNDER,4.5,,UNDER,1,3.00,3.00,0.122500,0.430783,home_fav,night,1,,
2250600,2026-05-13,TB@TOR,1,F5,ML,,0.4101,HOME,+122,,PUSH,,,,,,home_fav,night,1,push(tie),
2250600,2026-05-13,TB@TOR,1,F5,RL,,0.4887,HOME,0.5,,AWAY,0,,,0.261428,0.716006,home_fav,night,1,,
2250600,2026-05-13,TB@TOR,1,F5,TOTAL,4.00,0.5000,UNDER,3.5,,UNDER,1,4.00,4.00,0.250000,0.693147,home_fav,night,1,,
2250601,2026-05-13,DET@NYM,1,F5,ML,,0.3970,HOME,-120,,AWAY,0,,,0.363609,0.923819,away_fav,night,1,,
2250601,2026-05-13,DET@NYM,1,F5,RL,,0.4763,HOME,-0.5,,AWAY,0,,,0.274262,0.741707,away_fav,night,1,,
2250601,2026-05-13,DET@NYM,1,F5,TOTAL,4.50,0.3900,UNDER,4.5,,UNDER,1,1.50,1.50,0.152100,0.494296,away_fav,night,1,,
2250602,2026-05-13,CHC@ATL,1,F5,ML,,0.4905,HOME,-158,,PUSH,,,,,,away_fav,night,1,push(tie),
2250602,2026-05-13,CHC@ATL,1,F5,RL,,0.5846,AWAY,-0.5,,HOME,0,,,0.341757,0.878513,away_fav,night,1,,
2250602,2026-05-13,CHC@ATL,1,F5,TOTAL,4.50,0.4200,UNDER,4.5,,UNDER,1,2.50,2.50,0.176400,0.544727,away_fav,night,1,,
2250603,2026-05-13,KC@CWS,1,F5,ML,,0.4046,HOME,-114,,HOME,1,,,0.163701,0.518522,away_fav,night,1,,
2250603,2026-05-13,KC@CWS,1,F5,RL,,0.4868,HOME,-0.5,,HOME,1,,,0.236974,0.667090,away_fav,night,1,,
2250603,2026-05-13,KC@CWS,1,F5,TOTAL,4.50,0.3800,UNDER,4.5,,OVER,0,-3.50,3.50,0.384400,0.967584,away_fav,night,1,,
2250604,2026-05-13,MIA@MIN,1,F5,ML,,0.5231,AWAY,-140,,AWAY,1,,,0.227434,0.647983,away_fav,night,1,,
2250604,2026-05-13,MIA@MIN,1,F5,RL,,0.6157,AWAY,-0.5,,AWAY,1,,,0.147686,0.484995,away_fav,night,1,,
2250604,2026-05-13,MIA@MIN,1,F5,TOTAL,4.50,0.5000,UNDER,4.5,,OVER,0,-7.50,7.50,0.250000,0.693147,away_fav,night,1,,
2250605,2026-05-13,SD@MIL,1,F5,ML,,0.3866,HOME,+134,,HOME,1,,,0.149460,0.488738,home_fav,night,1,,
2250605,2026-05-13,SD@MIL,1,F5,RL,,0.4681,HOME,0.5,,HOME,1,,,0.219118,0.631300,home_fav,night,1,,
2250605,2026-05-13,SD@MIL,1,F5,TOTAL,4.00,0.4100,UNDER,3.5,,UNDER,1,3.00,3.00,0.168100,0.527633,home_fav,night,1,,
2250606,2026-05-13,SEA@HOU,1,F5,ML,,0.4419,HOME,-132,,AWAY,0,,,0.311476,0.816672,away_fav,night,1,,
2250606,2026-05-13,SEA@HOU,1,F5,RL,,0.5173,AWAY,-0.5,,AWAY,1,,,0.232999,0.659132,away_fav,night,1,,
2250606,2026-05-13,SEA@HOU,1,F5,TOTAL,5.00,0.5000,UNDER,4.5,,UNDER,1,4.00,4.00,0.250000,0.693147,away_fav,night,1,,
2250607,2026-05-13,STL@ATH,1,F5,ML,,0.4054,HOME,+122,,HOME,1,,,0.164349,0.519866,home_fav,night,1,,
2250607,2026-05-13,STL@ATH,1,F5,RL,,0.4747,HOME,0.5,,HOME,1,,,0.225340,0.643786,home_fav,night,1,,
2250607,2026-05-13,STL@ATH,1,F5,TOTAL,5.50,0.4300,UNDER,5.5,,UNDER,1,0.50,0.50,0.184900,0.562119,home_fav,night,1,,
2250608,2026-05-13,SF@LAD,1,F5,ML,,0.3307,HOME,+186,,HOME,1,,,0.109362,0.401523,home_fav,night,1,,
2250608,2026-05-13,SF@LAD,1,F5,RL,,0.4007,HOME,0.5,,HOME,1,,,0.160560,0.511993,home_fav,night,1,,
2250608,2026-05-13,SF@LAD,1,F5,TOTAL,4.50,0.3400,UNDER,3.5,,OVER,0,0.50,0.50,0.435600,1.078810,home_fav,night,1,,
2252915,2026-05-13,ARI@TEX,1,F5,ML,,0.4101,HOME,-118,,HOME,1,,,0.168182,0.527802,away_fav,night,1,,
2252915,2026-05-13,ARI@TEX,1,F5,RL,,0.5029,AWAY,-0.5,,HOME,0,,,0.252908,0.698964,away_fav,night,1,,
2252915,2026-05-13,ARI@TEX,1,F5,TOTAL,4.50,0.2900,UNDER,4.5,,UNDER,1,1.50,1.50,0.084100,0.342490,away_fav,night,1,,
2250609,2026-05-14,COL@PIT,1,F5,ML,,0.4127,HOME,+120,,HOME,1,,,0.170321,0.532220,home_fav,day,1,,
2250609,2026-05-14,COL@PIT,1,F5,RL,,0.4936,HOME,0.5,,HOME,1,,,0.243641,0.680428,home_fav,day,1,,
2250609,2026-05-14,COL@PIT,1,F5,TOTAL,4.00,0.4800,UNDER,3.5,,OVER,0,-5.00,5.00,0.270400,0.733969,home_fav,day,1,,
2250610,2026-05-14,WSH@CIN,1,F5,ML,,0.4106,HOME,+134,,HOME,1,,,0.168592,0.528650,home_fav,day,1,,
2250610,2026-05-14,WSH@CIN,1,F5,RL,,0.4944,HOME,0.5,,HOME,1,,,0.244431,0.682009,home_fav,day,1,,
2250610,2026-05-14,WSH@CIN,1,F5,TOTAL,4.50,0.3800,UNDER,4.5,,OVER,0,-4.50,4.50,0.384400,0.967584,home_fav,day,1,,
2250611,2026-05-14,DET@NYM,1,F5,ML,,0.4072,HOME,+148,,HOME,1,,,0.165812,0.522898,home_fav,day,1,,
2250611,2026-05-14,DET@NYM,1,F5,RL,,0.4940,HOME,0.5,,HOME,1,,,0.244036,0.681219,home_fav,day,1,,
2250611,2026-05-14,DET@NYM,1,F5,TOTAL,4.00,0.4100,UNDER,3.5,,OVER,0,-5.00,5.00,0.348100,0.891598,home_fav,day,1,,
2250612,2026-05-14,MIA@MIN,1,F5,ML,,0.4679,HOME,-114,,HOME,1,,,0.218930,0.630924,away_fav,day,1,,
2250612,2026-05-14,MIA@MIN,1,F5,RL,,0.5498,AWAY,-0.5,,HOME,0,,,0.302280,0.798063,away_fav,day,1,,
2250612,2026-05-14,MIA@MIN,1,F5,TOTAL,4.50,0.5300,OVER,4.5,,OVER,1,-1.50,1.50,0.220900,0.634878,away_fav,day,1,,
2250613,2026-05-14,SD@MIL,1,F5,ML,,0.3710,HOME,+118,,HOME,1,,,0.137641,0.463624,home_fav,day,1,,
2250613,2026-05-14,SD@MIL,1,F5,RL,,0.4444,HOME,0.5,,HOME,1,,,0.197491,0.587707,home_fav,day,1,,
2250613,2026-05-14,SD@MIL,1,F5,TOTAL,4.50,0.4000,UNDER,4.5,,OVER,0,-2.50,2.50,0.360000,0.916291,home_fav,day,1,,
2250614,2026-05-14,SEA@HOU,1,F5,ML,,0.4158,HOME,-112,,AWAY,0,,,0.341290,0.877551,away_fav,day,1,,
2250614,2026-05-14,SEA@HOU,1,F5,RL,,0.4859,HOME,-0.5,,AWAY,0,,,0.264299,0.721752,away_fav,day,1,,
2250614,2026-05-14,SEA@HOU,1,F5,TOTAL,5.00,0.5200,OVER,4.5,,OVER,1,-1.00,1.00,0.230400,0.653926,away_fav,day,1,,
2250615,2026-05-14,STL@ATH,1,F5,ML,,0.5178,AWAY,-106,,PUSH,,,,,,home_fav,day,1,push(tie),
2250615,2026-05-14,STL@ATH,1,F5,RL,,0.6040,AWAY,0.5,,AWAY,1,,,0.156816,0.504181,home_fav,day,1,,
2250615,2026-05-14,STL@ATH,1,F5,TOTAL,5.50,0.4500,UNDER,5.5,,UNDER,1,3.50,3.50,0.202500,0.597837,home_fav,day,1,,
2250616,2026-05-14,PHI@BOS,1,F5,ML,,0.3271,HOME,+130,,PUSH,,,,,,home_fav,night,1,push(tie),
2250616,2026-05-14,PHI@BOS,1,F5,RL,,0.3978,HOME,0.5,,AWAY,0,,,0.362645,0.921806,home_fav,night,1,,
2250616,2026-05-14,PHI@BOS,1,F5,TOTAL,4.00,0.3900,UNDER,3.5,,UNDER,1,4.00,4.00,0.152100,0.494296,home_fav,night,1,,
2250617,2026-05-14,CHC@ATL,1,F5,ML,,0.4275,HOME,+148,,PUSH,,,,,,home_fav,night,1,push(tie),
2250617,2026-05-14,CHC@ATL,1,F5,RL,,0.5182,AWAY,0.5,,AWAY,1,,,0.232131,0.657394,home_fav,night,1,,
2250617,2026-05-14,CHC@ATL,1,F5,TOTAL,4.00,0.4100,UNDER,1.5,,UNDER,1,4.00,4.00,0.168100,0.527633,home_fav,night,1,,
2250618,2026-05-14,KC@CWS,1,F5,ML,,0.4518,HOME,-156,,HOME,1,,,0.204123,0.601115,away_fav,night,1,,
2250618,2026-05-14,KC@CWS,1,F5,RL,,0.5394,AWAY,-0.5,,HOME,0,,,0.290952,0.775225,away_fav,night,1,,
2250618,2026-05-14,KC@CWS,1,F5,TOTAL,4.50,0.4200,UNDER,4.5,,OVER,0,-1.50,1.50,0.336400,0.867501,away_fav,night,1,,
2250619,2026-05-14,SF@LAD,1,F5,ML,,0.4167,HOME,+132,,PUSH,,,,,,home_fav,night,1,push(tie),
2250619,2026-05-14,SF@LAD,1,F5,RL,,0.4998,HOME,0.5,,AWAY,0,,,0.250200,0.693547,home_fav,night,1,,
2250619,2026-05-14,SF@LAD,1,F5,TOTAL,4.50,0.3900,UNDER,4.5,,UNDER,1,0.50,0.50,0.152100,0.494296,home_fav,night,1,,
2250620,2026-05-15,PHI@PIT,1,F5,ML,,0.3526,HOME,+1060,,HOME,1,,,0.124327,0.434791,home_fav,night,1,,
2250620,2026-05-15,PHI@PIT,1,F5,RL,,0.4180,HOME,0.5,,HOME,1,,,0.174724,0.541285,home_fav,night,1,,
2250620,2026-05-15,PHI@PIT,1,F5,TOTAL,4.50,0.4600,UNDER,4.5,,OVER,0,-5.50,5.50,0.291600,0.776529,home_fav,night,1,,
2250621,2026-05-15,BAL@WSH,1,F5,ML,,0.4698,HOME,+128,,HOME,1,,,0.220712,0.634501,away_fav,night,1,,
2250621,2026-05-15,BAL@WSH,1,F5,RL,,0.5447,AWAY,-0.5,,HOME,0,,,0.296698,0.786799,away_fav,night,1,,
2250621,2026-05-15,BAL@WSH,1,F5,TOTAL,5.00,0.5800,OVER,1.5,,UNDER,0,4.00,4.00,0.336400,0.867501,away_fav,night,1,,
2250622,2026-05-15,TOR@DET,1,F5,ML,,0.4213,HOME,-128,,AWAY,0,,,0.334894,0.864410,away_fav,night,1,,
2250622,2026-05-15,TOR@DET,1,F5,RL,,0.5045,AWAY,-0.5,,AWAY,1,,,0.245520,0.684187,away_fav,night,1,,
2250622,2026-05-15,TOR@DET,1,F5,TOTAL,4.50,0.4000,UNDER,4.5,,UNDER,1,1.50,1.50,0.160000,0.510826,away_fav,night,1,,
2250623,2026-05-15,CIN@CLE,1,F5,ML,,0.3844,HOME,+106,,AWAY,0,,,0.378963,0.956072,home_fav,night,1,,
2250623,2026-05-15,CIN@CLE,1,F5,RL,,0.4627,HOME,-1.5,,AWAY,0,,,0.288691,0.770676,home_fav,night,1,,
2250623,2026-05-15,CIN@CLE,1,F5,TOTAL,4.50,0.3800,UNDER,4.5,,UNDER,1,1.50,1.50,0.144400,0.478036,home_fav,night,1,,
2250624,2026-05-15,MIA@TB,1,F5,ML,,0.4216,HOME,-106,,HOME,1,,,0.177747,0.547490,home_fav,night,1,,
2250624,2026-05-15,MIA@TB,1,F5,RL,,0.5070,AWAY,0.5,,HOME,0,,,0.257049,0.707246,home_fav,night,1,,
2250624,2026-05-15,MIA@TB,1,F5,TOTAL,4.50,0.3800,UNDER,6.5,,OVER,0,-2.50,2.50,0.384400,0.967584,home_fav,night,1,,
2250625,2026-05-15,BOS@ATL,1,F5,ML,,0.4199,HOME,+350,,HOME,1,,,0.176316,0.544555,home_fav,night,1,,
2250625,2026-05-15,BOS@ATL,1,F5,RL,,0.5040,AWAY,0.5,,HOME,0,,,0.254016,0.701179,home_fav,night,1,,
2250625,2026-05-15,BOS@ATL,1,F5,TOTAL,4.50,0.3900,UNDER,3.5,,UNDER,1,2.50,2.50,0.152100,0.494296,home_fav,night,1,,
2250626,2026-05-15,NYY@NYM,1,F5,ML,,0.4547,HOME,-146,,AWAY,0,,,0.297352,0.788117,away_fav,night,1,,
2250626,2026-05-15,NYY@NYM,1,F5,RL,,0.5522,AWAY,-0.5,,AWAY,1,,,0.200525,0.593845,away_fav,night,1,,
2250626,2026-05-15,NYY@NYM,1,F5,TOTAL,4.00,0.4000,UNDER,3.5,,OVER,0,0.00,0.00,0.360000,0.916291,away_fav,night,1,,
2250627,2026-05-15,CHC@CWS,1,F5,ML,,0.4070,HOME,-135,,AWAY,0,,,0.351649,0.898942,away_fav,night,1,,
2250627,2026-05-15,CHC@CWS,1,F5,RL,,0.4862,HOME,-0.5,,AWAY,0,,,0.263990,0.721135,away_fav,night,1,,
2250627,2026-05-15,CHC@CWS,1,F5,TOTAL,4.50,0.4100,UNDER,4.5,,OVER,0,-2.50,2.50,0.348100,0.891598,away_fav,night,1,,
2250628,2026-05-15,TEX@HOU,1,F5,ML,,0.4090,HOME,-112,,HOME,1,,,0.167281,0.525939,away_fav,night,1,,
2250628,2026-05-15,TEX@HOU,1,F5,RL,,0.4807,HOME,-0.5,,HOME,1,,,0.231072,0.655274,away_fav,night,1,,
2250628,2026-05-15,TEX@HOU,1,F5,TOTAL,4.50,0.5200,OVER,4.5,,UNDER,0,3.50,3.50,0.270400,0.733969,away_fav,night,1,,
2250629,2026-05-15,MIL@MIN,1,F5,ML,,0.4209,HOME,+102,,AWAY,0,,,0.335357,0.865360,away_fav,night,1,,
2250629,2026-05-15,MIL@MIN,1,F5,RL,,0.4997,HOME,-0.5,,AWAY,0,,,0.250300,0.693747,away_fav,night,1,,
2250629,2026-05-15,MIL@MIN,1,F5,TOTAL,5.00,0.4000,UNDER,4.5,,UNDER,1,4.00,4.00,0.160000,0.510826,away_fav,night,1,,
2250630,2026-05-15,KC@STL,1,F5,ML,,0.4628,HOME,-112,,HOME,1,,,0.214184,0.621385,away_fav,night,1,,
2250630,2026-05-15,KC@STL,1,F5,RL,,0.5525,AWAY,-0.5,,HOME,0,,,0.305256,0.804079,away_fav,night,1,,
2250630,2026-05-15,KC@STL,1,F5,TOTAL,4.50,0.4200,UNDER,4.5,,OVER,0,-0.50,0.50,0.336400,0.867501,away_fav,night,1,,
2250631,2026-05-15,LAD@LAA,1,F5,ML,,0.4631,HOME,-180,,AWAY,0,,,0.288262,0.769812,away_fav,night,1,,
2250631,2026-05-15,LAD@LAA,1,F5,RL,,0.5539,AWAY,-0.5,,AWAY,1,,,0.199005,0.590771,away_fav,night,1,,
2250631,2026-05-15,LAD@LAA,1,F5,TOTAL,5.50,0.2900,UNDER,5.5,,UNDER,1,1.50,1.50,0.084100,0.342490,away_fav,night,1,,
2250632,2026-05-15,SD@SEA,1,F5,ML,,0.3871,HOME,+120,,AWAY,0,,,0.375646,0.949072,home_fav,night,1,,
2250632,2026-05-15,SD@SEA,1,F5,RL,,0.4691,HOME,0.5,,AWAY,0,,,0.281855,0.756939,home_fav,night,1,,
2250632,2026-05-15,SD@SEA,1,F5,TOTAL,4.00,0.4100,UNDER,4.5,,UNDER,1,3.00,3.00,0.168100,0.527633,home_fav,night,1,,
2250633,2026-05-15,SF@ATH,1,F5,ML,,0.3851,HOME,+104,,HOME,1,,,0.148302,0.486296,home_fav,night,1,,
2250633,2026-05-15,SF@ATH,1,F5,RL,,0.4478,HOME,0.5,,HOME,1,,,0.200525,0.593845,home_fav,night,1,,
2250633,2026-05-15,SF@ATH,1,F5,TOTAL,5.50,0.4900,UNDER,5.5,,OVER,0,-1.50,1.50,0.260100,0.713350,home_fav,night,1,,
2252941,2026-05-15,ARI@COL,1,F5,ML,,0.4057,HOME,-116,,AWAY,0,,,0.353192,0.902141,away_fav,night,1,,
2252941,2026-05-15,ARI@COL,1,F5,RL,,0.4680,HOME,-0.5,,AWAY,0,,,0.283024,0.759287,away_fav,night,1,,
2252941,2026-05-15,ARI@COL,1,F5,TOTAL,6.50,0.4600,UNDER,6.5,,OVER,0,-1.50,1.50,0.291600,0.776529,away_fav,night,1,,
2250634,2026-05-16,TOR@DET,1,F5,ML,,0.3808,HOME,+102,,PUSH,,,,,,away_fav,day,1,push(tie),
2250634,2026-05-16,TOR@DET,1,F5,RL,,0.4579,HOME,0.5,,AWAY,0,,,0.293872,0.781104,away_fav,day,1,,
2250634,2026-05-16,TOR@DET,1,F5,TOTAL,4.50,0.3800,UNDER,4.5,,UNDER,1,4.50,4.50,0.144400,0.478036,away_fav,day,1,,
2250635,2026-05-16,KC@STL,1,F5,ML,,0.4065,HOME,-104,,HOME,1,,,0.165242,0.521718,away_fav,day,1,,
2250635,2026-05-16,KC@STL,1,F5,RL,,0.4779,HOME,0.5,,HOME,1,,,0.228388,0.649896,away_fav,day,1,,
2250635,2026-05-16,KC@STL,1,F5,TOTAL,5.00,0.4600,UNDER,5.5,,UNDER,1,1.00,1.00,0.211600,0.616186,away_fav,day,1,,
2250636,2026-05-16,BAL@WSH,1,F5,ML,,0.4192,HOME,-104,,HOME,1,,,0.175729,0.543349,away_fav,day,1,,
2250636,2026-05-16,BAL@WSH,1,F5,RL,,0.4866,HOME,0.5,,HOME,1,,,0.236780,0.666700,away_fav,day,1,,
2250636,2026-05-16,BAL@WSH,1,F5,TOTAL,5.50,0.5100,OVER,5.5,,UNDER,0,1.50,1.50,0.260100,0.713350,away_fav,day,1,,
2250637,2026-05-16,PHI@PIT,1,F5,ML,,0.4147,HOME,-210,,AWAY,0,,,0.342576,0.880200,away_fav,day,1,,
2250637,2026-05-16,PHI@PIT,1,F5,RL,,0.4911,HOME,-0.5,,AWAY,0,,,0.258979,0.711108,away_fav,day,1,,
2250637,2026-05-16,PHI@PIT,1,F5,TOTAL,4.00,0.5400,OVER,4.5,,OVER,1,-1.00,1.00,0.211600,0.616186,away_fav,day,1,,
2250638,2026-05-16,MIA@TB,1,F5,ML,,0.3757,HOME,+108,,HOME,1,,,0.141150,0.471124,home_fav,day,1,,
2250638,2026-05-16,MIA@TB,1,F5,RL,,0.4498,HOME,0.5,,HOME,1,,,0.202320,0.597473,home_fav,day,1,,
2250638,2026-05-16,MIA@TB,1,F5,TOTAL,4.00,0.4700,UNDER,4.5,,UNDER,1,3.00,3.00,0.220900,0.634878,home_fav,day,1,,
2250639,2026-05-16,CIN@CLE,1,F5,ML,,0.3889,HOME,+520,,AWAY,0,,,0.373443,0.944433,home_fav,night,1,,
2250639,2026-05-16,CIN@CLE,1,F5,RL,,0.4696,HOME,1.5,,AWAY,0,,,0.281324,0.755874,home_fav,night,1,,
2250639,2026-05-16,CIN@CLE,1,F5,TOTAL,4.50,0.3600,UNDER,4.5,,OVER,0,-1.50,1.50,0.409600,1.021651,home_fav,night,1,,
2250640,2026-05-16,TEX@HOU,1,F5,ML,,0.4178,HOME,-166,,HOME,1,,,0.174557,0.540941,away_fav,night,1,,
2250640,2026-05-16,TEX@HOU,1,F5,RL,,0.4994,HOME,-0.5,,HOME,1,,,0.249400,0.691948,away_fav,night,1,,
2250640,2026-05-16,TEX@HOU,1,F5,TOTAL,4.00,0.4800,UNDER,3.5,,OVER,0,0.00,0.00,0.270400,0.733969,away_fav,night,1,,
2250641,2026-05-16,CHC@CWS,1,F5,ML,,0.3891,HOME,+1060,,HOME,1,,,0.151399,0.492822,away_fav,night,1,,
2250641,2026-05-16,CHC@CWS,1,F5,RL,,0.4686,HOME,0.5,,HOME,1,,,0.219586,0.632240,away_fav,night,1,,
2250641,2026-05-16,CHC@CWS,1,F5,TOTAL,4.50,0.3700,UNDER,6.5,,OVER,0,-2.50,2.50,0.396900,0.994252,away_fav,night,1,,
2250642,2026-05-16,MIL@MIN,1,F5,ML,,0.4255,HOME,+132,,PUSH,,,,,,away_fav,night,1,push(tie),
2250642,2026-05-16,MIL@MIN,1,F5,RL,,0.5099,AWAY,0.5,,AWAY,1,,,0.240198,0.673541,away_fav,night,1,,
2250642,2026-05-16,MIL@MIN,1,F5,TOTAL,4.50,0.4000,UNDER,2.5,,UNDER,1,2.50,2.50,0.160000,0.510826,away_fav,night,1,,
2250643,2026-05-16,SD@SEA,1,F5,ML,,0.4080,HOME,+136,,AWAY,0,,,0.350464,0.896488,home_fav,night,1,,
2250643,2026-05-16,SD@SEA,1,F5,RL,,0.4932,HOME,0.5,,AWAY,0,,,0.256846,0.706841,home_fav,night,1,,
2250643,2026-05-16,SD@SEA,1,F5,TOTAL,4.00,0.4200,UNDER,3.5,,OVER,0,-3.00,3.00,0.336400,0.867501,home_fav,night,1,,
2250644,2026-05-16,BOS@ATL,1,F5,ML,,0.3985,HOME,+230,,HOME,1,,,0.158802,0.508329,home_fav,night,1,,
2250644,2026-05-16,BOS@ATL,1,F5,RL,,0.4882,HOME,0.5,,HOME,1,,,0.238339,0.669821,home_fav,night,1,,
2250644,2026-05-16,BOS@ATL,1,F5,TOTAL,4.00,0.3600,UNDER,4.5,,UNDER,1,1.00,1.00,0.129600,0.446287,home_fav,night,1,,
2250645,2026-05-16,NYY@NYM,1,F5,ML,,0.5179,AWAY,-122,,HOME,0,,,0.268220,0.729604,away_fav,night,1,,
2250645,2026-05-16,NYY@NYM,1,F5,RL,,0.6124,AWAY,-0.5,,HOME,0,,,0.375034,0.947781,away_fav,night,1,,
2250645,2026-05-16,NYY@NYM,1,F5,TOTAL,4.50,0.4700,UNDER,3.5,,OVER,0,-2.50,2.50,0.280900,0.755023,away_fav,night,1,,
2250646,2026-05-16,LAD@LAA,1,F5,ML,,0.4855,HOME,-118,,AWAY,0,,,0.264710,0.722576,away_fav,night,1,,
2250646,2026-05-16,LAD@LAA,1,F5,RL,,0.5841,AWAY,-0.5,,AWAY,1,,,0.172973,0.537683,away_fav,night,1,,
2250646,2026-05-16,LAD@LAA,1,F5,TOTAL,4.50,0.3700,UNDER,4.5,,UNDER,1,3.50,3.50,0.136900,0.462035,away_fav,night,1,,
2250647,2026-05-16,SF@ATH,1,F5,ML,,0.4260,HOME,+104,,AWAY,0,,,0.329476,0.853316,home_fav,night,1,,
2250647,2026-05-16,SF@ATH,1,F5,RL,,0.5002,AWAY,0.5,,AWAY,1,,,0.249800,0.692747,home_fav,night,1,,
2250647,2026-05-16,SF@ATH,1,F5,TOTAL,5.50,0.4100,UNDER,5.5,,OVER,0,-0.50,0.50,0.348100,0.891598,home_fav,night,1,,
2252947,2026-05-16,ARI@COL,1,F5,ML,,0.4323,HOME,-140,,HOME,1,,,0.186883,0.566162,away_fav,day,1,,
2252947,2026-05-16,ARI@COL,1,F5,RL,,0.5061,AWAY,-0.5,,HOME,0,,,0.256137,0.705422,away_fav,day,1,,
2252947,2026-05-16,ARI@COL,1,F5,TOTAL,6.50,0.3300,UNDER,6.5,,UNDER,1,1.50,1.50,0.108900,0.400478,away_fav,day,1,,
