gameId,gameDate,modelVersion,date,seed,n_train_games,n_train_final,league_env_mult,T_fg,T_f5,k_factor,hr_factor,total_sd,f5_total_sd,k_method,total_recenter,rl_passthrough,nrfi.mode,p1_version,fitted_through,n_T_fg,n_T_f5,n_k_train,n_hr_train,nrfi.n_train,nrfi.feature_keys,nrfi.beta
2250504,2026-05-05,wf-19288f01-p2d,2026-05-05,False,525,522,1.03575,1.6244,1.302,0.84476,0.95469,4.4265,3.0664,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,logistic,wf-19288f01-p1,2026-05-04,522,439,1050,9450,522,"[""away_starter.nrfi_count_2026_asof"", ""away_starter.nrfi_rate_2026_asof"", ""away_starter.nrfi_rate_shrunk"", ""away_starter.nrfi_starts_2026_asof"", ""away_starter.opp_team_inn1_games_asof"", ""away_starter.opp_team_inn1_score_rate_asof"", ""away_starter.prior_nrfi_rate_2025"", ""away_starter.prior_nrfi_starts_2025"", ""away_team_inn1_score_rate_asof"", ""home_starter.nrfi_count_2026_asof"", ""home_starter.nrfi_rate_2026_asof"", ""home_starter.nrfi_rate_shrunk"", ""home_starter.nrfi_starts_2026_asof"", ""home_starter.opp_team_inn1_games_asof"", ""home_starter.opp_team_inn1_score_rate_asof"", ""home_starter.prior_nrfi_rate_2025"", ""home_starter.prior_nrfi_starts_2025"", ""home_team_inn1_score_rate_asof"", ""league_inn1_score_rate_asof"", ""park_factor_3yr""]","[0.013492, 0.286752, -0.037325, 0.090523, -0.390504, -1.592854, -0.064914, 0.163775, 0.003305, 0.002112, -0.041256, 0.037845, 0.282758, 0.214307, 1.1916, 0.002112, 0.055712, -0.079017, -0.064914, 0.246512, -0.221147]"
2250505,2026-05-05,wf-19288f01-p2d,2026-05-05,False,525,522,1.03575,1.6244,1.302,0.84476,0.95469,4.4265,3.0664,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,logistic,wf-19288f01-p1,2026-05-04,522,439,1050,9450,522,"[""away_starter.nrfi_count_2026_asof"", ""away_starter.nrfi_rate_2026_asof"", ""away_starter.nrfi_rate_shrunk"", ""away_starter.nrfi_starts_2026_asof"", ""away_starter.opp_team_inn1_games_asof"", ""away_starter.opp_team_inn1_score_rate_asof"", ""away_starter.prior_nrfi_rate_2025"", ""away_starter.prior_nrfi_starts_2025"", ""away_team_inn1_score_rate_asof"", ""home_starter.nrfi_count_2026_asof"", ""home_starter.nrfi_rate_2026_asof"", ""home_starter.nrfi_rate_shrunk"", ""home_starter.nrfi_starts_2026_asof"", ""home_starter.opp_team_inn1_games_asof"", ""home_starter.opp_team_inn1_score_rate_asof"", ""home_starter.prior_nrfi_rate_2025"", ""home_starter.prior_nrfi_starts_2025"", ""home_team_inn1_score_rate_asof"", ""league_inn1_score_rate_asof"", ""park_factor_3yr""]","[0.013492, 0.286752, -0.037325, 0.090523, -0.390504, -1.592854, -0.064914, 0.163775, 0.003305, 0.002112, -0.041256, 0.037845, 0.282758, 0.214307, 1.1916, 0.002112, 0.055712, -0.079017, -0.064914, 0.246512, -0.221147]"
2250507,2026-05-05,wf-19288f01-p2d,2026-05-05,False,525,522,1.03575,1.6244,1.302,0.84476,0.95469,4.4265,3.0664,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,logistic,wf-19288f01-p1,2026-05-04,522,439,1050,9450,522,"[""away_starter.nrfi_count_2026_asof"", ""away_starter.nrfi_rate_2026_asof"", ""away_starter.nrfi_rate_shrunk"", ""away_starter.nrfi_starts_2026_asof"", ""away_starter.opp_team_inn1_games_asof"", ""away_starter.opp_team_inn1_score_rate_asof"", ""away_starter.prior_nrfi_rate_2025"", ""away_starter.prior_nrfi_starts_2025"", ""away_team_inn1_score_rate_asof"", ""home_starter.nrfi_count_2026_asof"", ""home_starter.nrfi_rate_2026_asof"", ""home_starter.nrfi_rate_shrunk"", ""home_starter.nrfi_starts_2026_asof"", ""home_starter.opp_team_inn1_games_asof"", ""home_starter.opp_team_inn1_score_rate_asof"", ""home_starter.prior_nrfi_rate_2025"", ""home_starter.prior_nrfi_starts_2025"", ""home_team_inn1_score_rate_asof"", ""league_inn1_score_rate_asof"", ""park_factor_3yr""]","[0.013492, 0.286752, -0.037325, 0.090523, -0.390504, -1.592854, -0.064914, 0.163775, 0.003305, 0.002112, -0.041256, 0.037845, 0.282758, 0.214307, 1.1916, 0.002112, 0.055712, -0.079017, -0.064914, 0.246512, -0.221147]"
2250509,2026-05-05,wf-19288f01-p2d,2026-05-05,False,525,522,1.03575,1.6244,1.302,0.84476,0.95469,4.4265,3.0664,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,logistic,wf-19288f01-p1,2026-05-04,522,439,1050,9450,522,"[""away_starter.nrfi_count_2026_asof"", ""away_starter.nrfi_rate_2026_asof"", ""away_starter.nrfi_rate_shrunk"", ""away_starter.nrfi_starts_2026_asof"", ""away_starter.opp_team_inn1_games_asof"", ""away_starter.opp_team_inn1_score_rate_asof"", ""away_starter.prior_nrfi_rate_2025"", ""away_starter.prior_nrfi_starts_2025"", ""away_team_inn1_score_rate_asof"", ""home_starter.nrfi_count_2026_asof"", ""home_starter.nrfi_rate_2026_asof"", ""home_starter.nrfi_rate_shrunk"", ""home_starter.nrfi_starts_2026_asof"", ""home_starter.opp_team_inn1_games_asof"", ""home_starter.opp_team_inn1_score_rate_asof"", ""home_starter.prior_nrfi_rate_2025"", ""home_starter.prior_nrfi_starts_2025"", ""home_team_inn1_score_rate_asof"", ""league_inn1_score_rate_asof"", ""park_factor_3yr""]","[0.013492, 0.286752, -0.037325, 0.090523, -0.390504, -1.592854, -0.064914, 0.163775, 0.003305, 0.002112, -0.041256, 0.037845, 0.282758, 0.214307, 1.1916, 0.002112, 0.055712, -0.079017, -0.064914, 0.246512, -0.221147]"
2250510,2026-05-05,wf-19288f01-p2d,2026-05-05,False,525,522,1.03575,1.6244,1.302,0.84476,0.95469,4.4265,3.0664,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,logistic,wf-19288f01-p1,2026-05-04,522,439,1050,9450,522,"[""away_starter.nrfi_count_2026_asof"", ""away_starter.nrfi_rate_2026_asof"", ""away_starter.nrfi_rate_shrunk"", ""away_starter.nrfi_starts_2026_asof"", ""away_starter.opp_team_inn1_games_asof"", ""away_starter.opp_team_inn1_score_rate_asof"", ""away_starter.prior_nrfi_rate_2025"", ""away_starter.prior_nrfi_starts_2025"", ""away_team_inn1_score_rate_asof"", ""home_starter.nrfi_count_2026_asof"", ""home_starter.nrfi_rate_2026_asof"", ""home_starter.nrfi_rate_shrunk"", ""home_starter.nrfi_starts_2026_asof"", ""home_starter.opp_team_inn1_games_asof"", ""home_starter.opp_team_inn1_score_rate_asof"", ""home_starter.prior_nrfi_rate_2025"", ""home_starter.prior_nrfi_starts_2025"", ""home_team_inn1_score_rate_asof"", ""league_inn1_score_rate_asof"", ""park_factor_3yr""]","[0.013492, 0.286752, -0.037325, 0.090523, -0.390504, -1.592854, -0.064914, 0.163775, 0.003305, 0.002112, -0.041256, 0.037845, 0.282758, 0.214307, 1.1916, 0.002112, 0.055712, -0.079017, -0.064914, 0.246512, -0.221147]"
2250511,2026-05-05,wf-19288f01-p2d,2026-05-05,False,525,522,1.03575,1.6244,1.302,0.84476,0.95469,4.4265,3.0664,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,logistic,wf-19288f01-p1,2026-05-04,522,439,1050,9450,522,"[""away_starter.nrfi_count_2026_asof"", ""away_starter.nrfi_rate_2026_asof"", ""away_starter.nrfi_rate_shrunk"", ""away_starter.nrfi_starts_2026_asof"", ""away_starter.opp_team_inn1_games_asof"", ""away_starter.opp_team_inn1_score_rate_asof"", ""away_starter.prior_nrfi_rate_2025"", ""away_starter.prior_nrfi_starts_2025"", ""away_team_inn1_score_rate_asof"", ""home_starter.nrfi_count_2026_asof"", ""home_starter.nrfi_rate_2026_asof"", ""home_starter.nrfi_rate_shrunk"", ""home_starter.nrfi_starts_2026_asof"", ""home_starter.opp_team_inn1_games_asof"", ""home_starter.opp_team_inn1_score_rate_asof"", ""home_starter.prior_nrfi_rate_2025"", ""home_starter.prior_nrfi_starts_2025"", ""home_team_inn1_score_rate_asof"", ""league_inn1_score_rate_asof"", ""park_factor_3yr""]","[0.013492, 0.286752, -0.037325, 0.090523, -0.390504, -1.592854, -0.064914, 0.163775, 0.003305, 0.002112, -0.041256, 0.037845, 0.282758, 0.214307, 1.1916, 0.002112, 0.055712, -0.079017, -0.064914, 0.246512, -0.221147]"
2252811,2026-05-05,wf-19288f01-p2d,2026-05-05,False,525,522,1.03575,1.6244,1.302,0.84476,0.95469,4.4265,3.0664,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,logistic,wf-19288f01-p1,2026-05-04,522,439,1050,9450,522,"[""away_starter.nrfi_count_2026_asof"", ""away_starter.nrfi_rate_2026_asof"", ""away_starter.nrfi_rate_shrunk"", ""away_starter.nrfi_starts_2026_asof"", ""away_starter.opp_team_inn1_games_asof"", ""away_starter.opp_team_inn1_score_rate_asof"", ""away_starter.prior_nrfi_rate_2025"", ""away_starter.prior_nrfi_starts_2025"", ""away_team_inn1_score_rate_asof"", ""home_starter.nrfi_count_2026_asof"", ""home_starter.nrfi_rate_2026_asof"", ""home_starter.nrfi_rate_shrunk"", ""home_starter.nrfi_starts_2026_asof"", ""home_starter.opp_team_inn1_games_asof"", ""home_starter.opp_team_inn1_score_rate_asof"", ""home_starter.prior_nrfi_rate_2025"", ""home_starter.prior_nrfi_starts_2025"", ""home_team_inn1_score_rate_asof"", ""league_inn1_score_rate_asof"", ""park_factor_3yr""]","[0.013492, 0.286752, -0.037325, 0.090523, -0.390504, -1.592854, -0.064914, 0.163775, 0.003305, 0.002112, -0.041256, 0.037845, 0.282758, 0.214307, 1.1916, 0.002112, 0.055712, -0.079017, -0.064914, 0.246512, -0.221147]"
2250512,2026-05-06,wf-19288f01-p2d,2026-05-06,False,538,535,1.03667,1.6574,1.4126,0.84376,0.96178,4.4088,3.0913,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,logistic,wf-19288f01-p1,2026-05-05,535,450,1076,9684,535,"[""away_starter.nrfi_count_2026_asof"", ""away_starter.nrfi_rate_2026_asof"", ""away_starter.nrfi_rate_shrunk"", ""away_starter.nrfi_starts_2026_asof"", ""away_starter.opp_team_inn1_games_asof"", ""away_starter.opp_team_inn1_score_rate_asof"", ""away_starter.prior_nrfi_rate_2025"", ""away_starter.prior_nrfi_starts_2025"", ""away_team_inn1_score_rate_asof"", ""home_starter.nrfi_count_2026_asof"", ""home_starter.nrfi_rate_2026_asof"", ""home_starter.nrfi_rate_shrunk"", ""home_starter.nrfi_starts_2026_asof"", ""home_starter.opp_team_inn1_games_asof"", ""home_starter.opp_team_inn1_score_rate_asof"", ""home_starter.prior_nrfi_rate_2025"", ""home_starter.prior_nrfi_starts_2025"", ""home_team_inn1_score_rate_asof"", ""league_inn1_score_rate_asof"", ""park_factor_3yr""]","[-0.01498, 0.244332, -0.014515, 0.089277, -0.358019, -1.375408, -0.061973, 0.180568, -0.010369, 0.008762, -0.08609, 0.055803, 0.277305, 0.263615, 0.899265, 0.008762, 0.04614, -0.079534, -0.061973, 0.273342, -0.227035]"
2250513,2026-05-06,wf-19288f01-p2d,2026-05-06,False,538,535,1.03667,1.6574,1.4126,0.84376,0.96178,4.4088,3.0913,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,logistic,wf-19288f01-p1,2026-05-05,535,450,1076,9684,535,"[""away_starter.nrfi_count_2026_asof"", ""away_starter.nrfi_rate_2026_asof"", ""away_starter.nrfi_rate_shrunk"", ""away_starter.nrfi_starts_2026_asof"", ""away_starter.opp_team_inn1_games_asof"", ""away_starter.opp_team_inn1_score_rate_asof"", ""away_starter.prior_nrfi_rate_2025"", ""away_starter.prior_nrfi_starts_2025"", ""away_team_inn1_score_rate_asof"", ""home_starter.nrfi_count_2026_asof"", ""home_starter.nrfi_rate_2026_asof"", ""home_starter.nrfi_rate_shrunk"", ""home_starter.nrfi_starts_2026_asof"", ""home_starter.opp_team_inn1_games_asof"", ""home_starter.opp_team_inn1_score_rate_asof"", ""home_starter.prior_nrfi_rate_2025"", ""home_starter.prior_nrfi_starts_2025"", ""home_team_inn1_score_rate_asof"", ""league_inn1_score_rate_asof"", ""park_factor_3yr""]","[-0.01498, 0.244332, -0.014515, 0.089277, -0.358019, -1.375408, -0.061973, 0.180568, -0.010369, 0.008762, -0.08609, 0.055803, 0.277305, 0.263615, 0.899265, 0.008762, 0.04614, -0.079534, -0.061973, 0.273342, -0.227035]"
2250514,2026-05-06,wf-19288f01-p2d,2026-05-06,False,538,535,1.03667,1.6574,1.4126,0.84376,0.96178,4.4088,3.0913,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,logistic,wf-19288f01-p1,2026-05-05,535,450,1076,9684,535,"[""away_starter.nrfi_count_2026_asof"", ""away_starter.nrfi_rate_2026_asof"", ""away_starter.nrfi_rate_shrunk"", ""away_starter.nrfi_starts_2026_asof"", ""away_starter.opp_team_inn1_games_asof"", ""away_starter.opp_team_inn1_score_rate_asof"", ""away_starter.prior_nrfi_rate_2025"", ""away_starter.prior_nrfi_starts_2025"", ""away_team_inn1_score_rate_asof"", ""home_starter.nrfi_count_2026_asof"", ""home_starter.nrfi_rate_2026_asof"", ""home_starter.nrfi_rate_shrunk"", ""home_starter.nrfi_starts_2026_asof"", ""home_starter.opp_team_inn1_games_asof"", ""home_starter.opp_team_inn1_score_rate_asof"", ""home_starter.prior_nrfi_rate_2025"", ""home_starter.prior_nrfi_starts_2025"", ""home_team_inn1_score_rate_asof"", ""league_inn1_score_rate_asof"", ""park_factor_3yr""]","[-0.01498, 0.244332, -0.014515, 0.089277, -0.358019, -1.375408, -0.061973, 0.180568, -0.010369, 0.008762, -0.08609, 0.055803, 0.277305, 0.263615, 0.899265, 0.008762, 0.04614, -0.079534, -0.061973, 0.273342, -0.227035]"
2250515,2026-05-06,wf-19288f01-p2d,2026-05-06,False,538,535,1.03667,1.6574,1.4126,0.84376,0.96178,4.4088,3.0913,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,logistic,wf-19288f01-p1,2026-05-05,535,450,1076,9684,535,"[""away_starter.nrfi_count_2026_asof"", ""away_starter.nrfi_rate_2026_asof"", ""away_starter.nrfi_rate_shrunk"", ""away_starter.nrfi_starts_2026_asof"", ""away_starter.opp_team_inn1_games_asof"", ""away_starter.opp_team_inn1_score_rate_asof"", ""away_starter.prior_nrfi_rate_2025"", ""away_starter.prior_nrfi_starts_2025"", ""away_team_inn1_score_rate_asof"", ""home_starter.nrfi_count_2026_asof"", ""home_starter.nrfi_rate_2026_asof"", ""home_starter.nrfi_rate_shrunk"", ""home_starter.nrfi_starts_2026_asof"", ""home_starter.opp_team_inn1_games_asof"", ""home_starter.opp_team_inn1_score_rate_asof"", ""home_starter.prior_nrfi_rate_2025"", ""home_starter.prior_nrfi_starts_2025"", ""home_team_inn1_score_rate_asof"", ""league_inn1_score_rate_asof"", ""park_factor_3yr""]","[-0.01498, 0.244332, -0.014515, 0.089277, -0.358019, -1.375408, -0.061973, 0.180568, -0.010369, 0.008762, -0.08609, 0.055803, 0.277305, 0.263615, 0.899265, 0.008762, 0.04614, -0.079534, -0.061973, 0.273342, -0.227035]"
2250516,2026-05-06,wf-19288f01-p2d,2026-05-06,False,538,535,1.03667,1.6574,1.4126,0.84376,0.96178,4.4088,3.0913,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,logistic,wf-19288f01-p1,2026-05-05,535,450,1076,9684,535,"[""away_starter.nrfi_count_2026_asof"", ""away_starter.nrfi_rate_2026_asof"", ""away_starter.nrfi_rate_shrunk"", ""away_starter.nrfi_starts_2026_asof"", ""away_starter.opp_team_inn1_games_asof"", ""away_starter.opp_team_inn1_score_rate_asof"", ""away_starter.prior_nrfi_rate_2025"", ""away_starter.prior_nrfi_starts_2025"", ""away_team_inn1_score_rate_asof"", ""home_starter.nrfi_count_2026_asof"", ""home_starter.nrfi_rate_2026_asof"", ""home_starter.nrfi_rate_shrunk"", ""home_starter.nrfi_starts_2026_asof"", ""home_starter.opp_team_inn1_games_asof"", ""home_starter.opp_team_inn1_score_rate_asof"", ""home_starter.prior_nrfi_rate_2025"", ""home_starter.prior_nrfi_starts_2025"", ""home_team_inn1_score_rate_asof"", ""league_inn1_score_rate_asof"", ""park_factor_3yr""]","[-0.01498, 0.244332, -0.014515, 0.089277, -0.358019, -1.375408, -0.061973, 0.180568, -0.010369, 0.008762, -0.08609, 0.055803, 0.277305, 0.263615, 0.899265, 0.008762, 0.04614, -0.079534, -0.061973, 0.273342, -0.227035]"
2250517,2026-05-06,wf-19288f01-p2d,2026-05-06,False,538,535,1.03667,1.6574,1.4126,0.84376,0.96178,4.4088,3.0913,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,logistic,wf-19288f01-p1,2026-05-05,535,450,1076,9684,535,"[""away_starter.nrfi_count_2026_asof"", ""away_starter.nrfi_rate_2026_asof"", ""away_starter.nrfi_rate_shrunk"", ""away_starter.nrfi_starts_2026_asof"", ""away_starter.opp_team_inn1_games_asof"", ""away_starter.opp_team_inn1_score_rate_asof"", ""away_starter.prior_nrfi_rate_2025"", ""away_starter.prior_nrfi_starts_2025"", ""away_team_inn1_score_rate_asof"", ""home_starter.nrfi_count_2026_asof"", ""home_starter.nrfi_rate_2026_asof"", ""home_starter.nrfi_rate_shrunk"", ""home_starter.nrfi_starts_2026_asof"", ""home_starter.opp_team_inn1_games_asof"", ""home_starter.opp_team_inn1_score_rate_asof"", ""home_starter.prior_nrfi_rate_2025"", ""home_starter.prior_nrfi_starts_2025"", ""home_team_inn1_score_rate_asof"", ""league_inn1_score_rate_asof"", ""park_factor_3yr""]","[-0.01498, 0.244332, -0.014515, 0.089277, -0.358019, -1.375408, -0.061973, 0.180568, -0.010369, 0.008762, -0.08609, 0.055803, 0.277305, 0.263615, 0.899265, 0.008762, 0.04614, -0.079534, -0.061973, 0.273342, -0.227035]"
2250518,2026-05-06,wf-19288f01-p2d,2026-05-06,False,538,535,1.03667,1.6574,1.4126,0.84376,0.96178,4.4088,3.0913,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,logistic,wf-19288f01-p1,2026-05-05,535,450,1076,9684,535,"[""away_starter.nrfi_count_2026_asof"", ""away_starter.nrfi_rate_2026_asof"", ""away_starter.nrfi_rate_shrunk"", ""away_starter.nrfi_starts_2026_asof"", ""away_starter.opp_team_inn1_games_asof"", ""away_starter.opp_team_inn1_score_rate_asof"", ""away_starter.prior_nrfi_rate_2025"", ""away_starter.prior_nrfi_starts_2025"", ""away_team_inn1_score_rate_asof"", ""home_starter.nrfi_count_2026_asof"", ""home_starter.nrfi_rate_2026_asof"", ""home_starter.nrfi_rate_shrunk"", ""home_starter.nrfi_starts_2026_asof"", ""home_starter.opp_team_inn1_games_asof"", ""home_starter.opp_team_inn1_score_rate_asof"", ""home_starter.prior_nrfi_rate_2025"", ""home_starter.prior_nrfi_starts_2025"", ""home_team_inn1_score_rate_asof"", ""league_inn1_score_rate_asof"", ""park_factor_3yr""]","[-0.01498, 0.244332, -0.014515, 0.089277, -0.358019, -1.375408, -0.061973, 0.180568, -0.010369, 0.008762, -0.08609, 0.055803, 0.277305, 0.263615, 0.899265, 0.008762, 0.04614, -0.079534, -0.061973, 0.273342, -0.227035]"
2250519,2026-05-06,wf-19288f01-p2d,2026-05-06,False,538,535,1.03667,1.6574,1.4126,0.84376,0.96178,4.4088,3.0913,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,logistic,wf-19288f01-p1,2026-05-05,535,450,1076,9684,535,"[""away_starter.nrfi_count_2026_asof"", ""away_starter.nrfi_rate_2026_asof"", ""away_starter.nrfi_rate_shrunk"", ""away_starter.nrfi_starts_2026_asof"", ""away_starter.opp_team_inn1_games_asof"", ""away_starter.opp_team_inn1_score_rate_asof"", ""away_starter.prior_nrfi_rate_2025"", ""away_starter.prior_nrfi_starts_2025"", ""away_team_inn1_score_rate_asof"", ""home_starter.nrfi_count_2026_asof"", ""home_starter.nrfi_rate_2026_asof"", ""home_starter.nrfi_rate_shrunk"", ""home_starter.nrfi_starts_2026_asof"", ""home_starter.opp_team_inn1_games_asof"", ""home_starter.opp_team_inn1_score_rate_asof"", ""home_starter.prior_nrfi_rate_2025"", ""home_starter.prior_nrfi_starts_2025"", ""home_team_inn1_score_rate_asof"", ""league_inn1_score_rate_asof"", ""park_factor_3yr""]","[-0.01498, 0.244332, -0.014515, 0.089277, -0.358019, -1.375408, -0.061973, 0.180568, -0.010369, 0.008762, -0.08609, 0.055803, 0.277305, 0.263615, 0.899265, 0.008762, 0.04614, -0.079534, -0.061973, 0.273342, -0.227035]"
2250520,2026-05-06,wf-19288f01-p2d,2026-05-06,False,538,535,1.03667,1.6574,1.4126,0.84376,0.96178,4.4088,3.0913,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,logistic,wf-19288f01-p1,2026-05-05,535,450,1076,9684,535,"[""away_starter.nrfi_count_2026_asof"", ""away_starter.nrfi_rate_2026_asof"", ""away_starter.nrfi_rate_shrunk"", ""away_starter.nrfi_starts_2026_asof"", ""away_starter.opp_team_inn1_games_asof"", ""away_starter.opp_team_inn1_score_rate_asof"", ""away_starter.prior_nrfi_rate_2025"", ""away_starter.prior_nrfi_starts_2025"", ""away_team_inn1_score_rate_asof"", ""home_starter.nrfi_count_2026_asof"", ""home_starter.nrfi_rate_2026_asof"", ""home_starter.nrfi_rate_shrunk"", ""home_starter.nrfi_starts_2026_asof"", ""home_starter.opp_team_inn1_games_asof"", ""home_starter.opp_team_inn1_score_rate_asof"", ""home_starter.prior_nrfi_rate_2025"", ""home_starter.prior_nrfi_starts_2025"", ""home_team_inn1_score_rate_asof"", ""league_inn1_score_rate_asof"", ""park_factor_3yr""]","[-0.01498, 0.244332, -0.014515, 0.089277, -0.358019, -1.375408, -0.061973, 0.180568, -0.010369, 0.008762, -0.08609, 0.055803, 0.277305, 0.263615, 0.899265, 0.008762, 0.04614, -0.079534, -0.061973, 0.273342, -0.227035]"
2250521,2026-05-06,wf-19288f01-p2d,2026-05-06,False,538,535,1.03667,1.6574,1.4126,0.84376,0.96178,4.4088,3.0913,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,logistic,wf-19288f01-p1,2026-05-05,535,450,1076,9684,535,"[""away_starter.nrfi_count_2026_asof"", ""away_starter.nrfi_rate_2026_asof"", ""away_starter.nrfi_rate_shrunk"", ""away_starter.nrfi_starts_2026_asof"", ""away_starter.opp_team_inn1_games_asof"", ""away_starter.opp_team_inn1_score_rate_asof"", ""away_starter.prior_nrfi_rate_2025"", ""away_starter.prior_nrfi_starts_2025"", ""away_team_inn1_score_rate_asof"", ""home_starter.nrfi_count_2026_asof"", ""home_starter.nrfi_rate_2026_asof"", ""home_starter.nrfi_rate_shrunk"", ""home_starter.nrfi_starts_2026_asof"", ""home_starter.opp_team_inn1_games_asof"", ""home_starter.opp_team_inn1_score_rate_asof"", ""home_starter.prior_nrfi_rate_2025"", ""home_starter.prior_nrfi_starts_2025"", ""home_team_inn1_score_rate_asof"", ""league_inn1_score_rate_asof"", ""park_factor_3yr""]","[-0.01498, 0.244332, -0.014515, 0.089277, -0.358019, -1.375408, -0.061973, 0.180568, -0.010369, 0.008762, -0.08609, 0.055803, 0.277305, 0.263615, 0.899265, 0.008762, 0.04614, -0.079534, -0.061973, 0.273342, -0.227035]"
2250522,2026-05-06,wf-19288f01-p2d,2026-05-06,False,538,535,1.03667,1.6574,1.4126,0.84376,0.96178,4.4088,3.0913,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,logistic,wf-19288f01-p1,2026-05-05,535,450,1076,9684,535,"[""away_starter.nrfi_count_2026_asof"", ""away_starter.nrfi_rate_2026_asof"", ""away_starter.nrfi_rate_shrunk"", ""away_starter.nrfi_starts_2026_asof"", ""away_starter.opp_team_inn1_games_asof"", ""away_starter.opp_team_inn1_score_rate_asof"", ""away_starter.prior_nrfi_rate_2025"", ""away_starter.prior_nrfi_starts_2025"", ""away_team_inn1_score_rate_asof"", ""home_starter.nrfi_count_2026_asof"", ""home_starter.nrfi_rate_2026_asof"", ""home_starter.nrfi_rate_shrunk"", ""home_starter.nrfi_starts_2026_asof"", ""home_starter.opp_team_inn1_games_asof"", ""home_starter.opp_team_inn1_score_rate_asof"", ""home_starter.prior_nrfi_rate_2025"", ""home_starter.prior_nrfi_starts_2025"", ""home_team_inn1_score_rate_asof"", ""league_inn1_score_rate_asof"", ""park_factor_3yr""]","[-0.01498, 0.244332, -0.014515, 0.089277, -0.358019, -1.375408, -0.061973, 0.180568, -0.010369, 0.008762, -0.08609, 0.055803, 0.277305, 0.263615, 0.899265, 0.008762, 0.04614, -0.079534, -0.061973, 0.273342, -0.227035]"
2250523,2026-05-06,wf-19288f01-p2d,2026-05-06,False,538,535,1.03667,1.6574,1.4126,0.84376,0.96178,4.4088,3.0913,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,logistic,wf-19288f01-p1,2026-05-05,535,450,1076,9684,535,"[""away_starter.nrfi_count_2026_asof"", ""away_starter.nrfi_rate_2026_asof"", ""away_starter.nrfi_rate_shrunk"", ""away_starter.nrfi_starts_2026_asof"", ""away_starter.opp_team_inn1_games_asof"", ""away_starter.opp_team_inn1_score_rate_asof"", ""away_starter.prior_nrfi_rate_2025"", ""away_starter.prior_nrfi_starts_2025"", ""away_team_inn1_score_rate_asof"", ""home_starter.nrfi_count_2026_asof"", ""home_starter.nrfi_rate_2026_asof"", ""home_starter.nrfi_rate_shrunk"", ""home_starter.nrfi_starts_2026_asof"", ""home_starter.opp_team_inn1_games_asof"", ""home_starter.opp_team_inn1_score_rate_asof"", ""home_starter.prior_nrfi_rate_2025"", ""home_starter.prior_nrfi_starts_2025"", ""home_team_inn1_score_rate_asof"", ""league_inn1_score_rate_asof"", ""park_factor_3yr""]","[-0.01498, 0.244332, -0.014515, 0.089277, -0.358019, -1.375408, -0.061973, 0.180568, -0.010369, 0.008762, -0.08609, 0.055803, 0.277305, 0.263615, 0.899265, 0.008762, 0.04614, -0.079534, -0.061973, 0.273342, -0.227035]"
