game_id,date,teams,game_no,market,sub_market,projected_value,projected_probability,pick,line_at_projection,closing_line,closing_novig_p_away,actual_outcome,correct,signed_error,abs_error,brier,logloss,fav,day_night,completed,notes,stored_correct
2250359,2026-04-24,BOS@BAL,1,FG,RL,0.18,,HOME,-1.5/+154,-1.5/+158,,HOME,1,7.18,7.18,,,home_fav,night,1,,
2250359,2026-04-24,BOS@BAL,1,FG,TOTAL,8.50,0.5398,OVER,8.5,8.5,,OVER,1,-4.50,4.50,0.211784,0.616557,home_fav,night,1,,
2250360,2026-04-24,CLE@TOR,1,FG,ML,,0.5239,AWAY,-121,-121,0.5227,AWAY,1,,,0.226671,0.646454,away_fav,night,1,,
2250360,2026-04-24,CLE@TOR,1,FG,RL,0.30,,HOME,-1.5/-169,-1.5/+139,,AWAY,0,-1.70,1.70,,,away_fav,night,1,,
2250360,2026-04-24,CLE@TOR,1,FG,TOTAL,8.00,0.5912,OVER,8,8,,OVER,1,-6.00,6.00,0.167117,0.525601,away_fav,night,1,,
2250361,2026-04-24,COL@NYM,1,FG,ML,,0.3692,HOME,+169,169,0.3554,AWAY,0,,,0.397909,0.996417,home_fav,night,1,actual-from-schedule,
2250361,2026-04-24,COL@NYM,1,FG,RL,-1.51,,HOME,+1.5/+109,1.5/-126,,AWAY,0,-2.51,2.51,,,home_fav,night,1,,
2250361,2026-04-24,COL@NYM,1,FG,TOTAL,7.50,0.5354,OVER,7.5,7,,UNDER,0,0.50,0.50,0.286653,0.766578,home_fav,night,1,,
2250362,2026-04-24,MIN@TB,1,FG,ML,,0.4383,HOME,+119,119,0.4369,HOME,1,,,0.192107,0.576787,home_fav,night,1,,
2250362,2026-04-24,MIN@TB,1,FG,RL,-0.71,,AWAY,+1.5/+159,1.5/-194,,HOME,0,3.29,3.29,,,home_fav,night,1,,
2250362,2026-04-24,MIN@TB,1,FG,TOTAL,7.50,0.5372,OVER,7.5,7.5,,OVER,1,-0.50,0.50,0.214184,0.621385,home_fav,night,1,,
2250363,2026-04-24,PHI@ATL,1,FG,ML,,0.4909,HOME,+135,139,0.4003,HOME,1,,,0.240983,0.675111,home_fav,night,1,,
2250363,2026-04-24,PHI@ATL,1,FG,RL,-0.11,,AWAY,+1.5/+129,1.5/-149,,HOME,0,1.89,1.89,,,home_fav,night,1,,
2250363,2026-04-24,PHI@ATL,1,FG,TOTAL,9.00,0.4275,UNDER,9,9,,UNDER,1,1.00,1.00,0.182756,0.557743,home_fav,night,1,,
2250364,2026-04-24,LAA@KC,1,FG,ML,,0.4476,HOME,-110,-108,0.4957,HOME,1,,,0.200346,0.593483,away_fav,night,1,,
2250364,2026-04-24,LAA@KC,1,FG,RL,-0.58,,HOME,-1.5/-181,-1.5/+153,,HOME,1,2.42,2.42,,,away_fav,night,1,,
2250364,2026-04-24,LAA@KC,1,FG,TOTAL,8.50,0.4250,UNDER,8.5,8.5,,OVER,0,-0.50,0.50,0.330625,0.855666,away_fav,night,1,,
2250365,2026-04-24,WSH@CWS,1,FG,ML,,0.4692,HOME,+109,109,0.4568,HOME,1,,,0.220149,0.633370,home_fav,night,1,,
2250365,2026-04-24,WSH@CWS,1,FG,RL,-0.34,,AWAY,+1.5/+155,1.5/-188,,AWAY,1,0.66,0.66,,,home_fav,night,1,,
2250365,2026-04-24,WSH@CWS,1,FG,TOTAL,9.50,0.4009,UNDER,9.5,9.5,,UNDER,1,0.50,0.50,0.160721,0.512327,home_fav,night,1,,
2250366,2026-04-24,PIT@MIL,1,FG,ML,,0.4547,HOME,-115,-112,0.5043,AWAY,0,,,0.297352,0.788117,away_fav,night,1,,
2250366,2026-04-24,PIT@MIL,1,FG,RL,-0.48,,HOME,-1.5/-186,-1.5/+159,,AWAY,0,-6.48,6.48,,,away_fav,night,1,,
2250366,2026-04-24,PIT@MIL,1,FG,TOTAL,7.00,0.5092,OVER,7,7,,UNDER,0,1.00,1.00,0.259285,0.711719,away_fav,night,1,,
2250367,2026-04-24,ATH@TEX,1,FG,ML,,0.4204,HOME,+117,,,AWAY,0,,,0.335936,0.866549,home_fav,night,1,,
2250367,2026-04-24,ATH@TEX,1,FG,RL,-0.77,,AWAY,+1.5/+148,,,AWAY,1,-7.77,7.77,,,home_fav,night,1,,
2250367,2026-04-24,ATH@TEX,1,FG,TOTAL,8.00,0.3000,UNDER,8,,,OVER,0,-1.00,1.00,0.490000,1.203973,home_fav,night,1,,
2250368,2026-04-24,NYY@HOU,1,FG,ML,,0.5816,AWAY,-156,,,AWAY,1,,,0.175059,0.541972,away_fav,night,1,,
2250368,2026-04-24,NYY@HOU,1,FG,RL,1.12,,HOME,-1.5/-122,,,AWAY,0,-6.88,6.88,,,away_fav,night,1,,
2250368,2026-04-24,NYY@HOU,1,FG,TOTAL,9.00,0.6018,OVER,9,,,OVER,1,-7.00,7.00,0.158563,0.507830,away_fav,night,1,,
2250369,2026-04-24,SEA@STL,1,FG,ML,,0.5190,AWAY,-149,,,AWAY,1,,,0.231361,0.655851,away_fav,night,1,,
2250369,2026-04-24,SEA@STL,1,FG,RL,0.22,,HOME,-1.5/-136,,,HOME,1,-0.78,0.78,,,away_fav,night,1,,
2250369,2026-04-24,SEA@STL,1,FG,TOTAL,8.00,0.5465,OVER,8,,,UNDER,0,3.00,3.00,0.298662,0.790760,away_fav,night,1,,
2250370,2026-04-24,CHC@LAD,1,FG,ML,,0.4088,HOME,+129,,,AWAY,0,,,0.349517,0.894529,home_fav,night,1,,
2250370,2026-04-24,CHC@LAD,1,FG,RL,-0.95,,AWAY,+1.5/+129,,,AWAY,1,-2.95,2.95,,,home_fav,night,1,,
2250370,2026-04-24,CHC@LAD,1,FG,TOTAL,9.00,0.3242,UNDER,9,,,OVER,0,-1.00,1.00,0.456706,1.126395,home_fav,night,1,,
2250371,2026-04-24,MIA@SF,1,FG,ML,,0.4719,HOME,-115,,,AWAY,0,,,0.278890,0.750988,away_fav,night,1,,
2250371,2026-04-24,MIA@SF,1,FG,RL,-0.29,,HOME,-1.5/-181,,,AWAY,0,-5.29,5.29,,,away_fav,night,1,,
2250371,2026-04-24,MIA@SF,1,FG,TOTAL,7.50,0.4220,UNDER,7.5,,,OVER,0,-5.50,5.50,0.334084,0.862750,away_fav,night,1,,
2250372,2026-04-25,SEA@STL,1,FG,ML,,0.5600,AWAY,-149,-149,0.5716,AWAY,1,,,0.193600,0.579818,away_fav,day,1,,
2250372,2026-04-25,SEA@STL,1,FG,RL,0.67,,HOME,-1.5/-136,-1.5/+113,,AWAY,0,-1.33,1.33,,,away_fav,day,1,,
2250372,2026-04-25,SEA@STL,1,FG,TOTAL,7.50,0.4802,UNDER,7.5,7.5,,OVER,0,-12.50,12.50,0.270192,0.733553,away_fav,day,1,,
2250373,2026-04-25,CLE@TOR,1,FG,ML,,0.4420,HOME,+123,123,0.4284,HOME,1,,,0.195364,0.583396,home_fav,day,1,,
2250373,2026-04-25,CLE@TOR,1,FG,RL,-0.67,,AWAY,+1.5/+144,1.5/-175,,HOME,0,1.33,1.33,,,home_fav,day,1,,
2250373,2026-04-25,CLE@TOR,1,FG,TOTAL,7.00,0.5059,OVER,7,7,,OVER,1,-1.00,1.00,0.244135,0.681416,home_fav,day,1,,
2250375,2026-04-25,MIA@SF,1,FG,ML,,0.4526,HOME,-110,-108,0.4957,HOME,1,,,0.204847,0.602575,away_fav,day,1,,
2250375,2026-04-25,MIA@SF,1,FG,RL,-0.48,,HOME,-1.5/-178,-1.5/+149,,HOME,1,3.52,3.52,,,away_fav,day,1,,
2250375,2026-04-25,MIA@SF,1,FG,TOTAL,7.50,0.4272,UNDER,7.5,7.5,,OVER,0,-0.50,0.50,0.328100,0.850503,away_fav,day,1,,
2250376,2026-04-25,COL@NYM,1,FG,ML,,0.4503,HOME,+169,,,,,,,,,home_fav,day,0,not-completed,
2250376,2026-04-25,COL@NYM,1,FG,RL,-0.56,,AWAY,+1.5/+104,,,,,,,,,home_fav,day,0,not-completed,
2250376,2026-04-25,COL@NYM,1,FG,TOTAL,8.00,0.4409,UNDER,8,,,,,,,,,home_fav,day,0,not-completed,
2250377,2026-04-25,MIN@TB,1,FG,ML,,0.4479,HOME,+109,113,0.4489,HOME,1,,,0.200614,0.594026,home_fav,day,1,,
2250377,2026-04-25,MIN@TB,1,FG,RL,-0.61,,AWAY,+1.5/+159,1.5/-186,,HOME,0,4.39,4.39,,,home_fav,day,1,,
2250377,2026-04-25,MIN@TB,1,FG,TOTAL,8.50,0.5212,OVER,8.5,8.5,,UNDER,0,1.50,1.50,0.271649,0.736472,home_fav,day,1,,
2250378,2026-04-25,WSH@CWS,1,FG,ML,,0.4430,HOME,+119,119,0.4369,AWAY,0,,,0.310249,0.814186,home_fav,day,1,,
2250378,2026-04-25,WSH@CWS,1,FG,RL,-0.66,,AWAY,+1.5/+149,1.5/-186,,AWAY,1,-3.66,3.66,,,home_fav,day,1,,
2250378,2026-04-25,WSH@CWS,1,FG,TOTAL,8.00,0.4268,UNDER,8,8,,OVER,0,-1.00,1.00,0.328558,0.851440,home_fav,day,1,,
2250379,2026-04-25,ATH@TEX,1,FG,ML,,0.5030,AWAY,+109,,,HOME,0,,,0.253009,0.699165,home_fav,night,1,,
2250379,2026-04-25,ATH@TEX,1,FG,RL,0.03,,AWAY,+1.5/+159,,,AWAY,1,1.03,1.03,,,home_fav,night,1,,
2250379,2026-04-25,ATH@TEX,1,FG,TOTAL,8.00,0.4375,UNDER,8,,,UNDER,1,1.00,1.00,0.191406,0.575364,home_fav,night,1,,
2250380,2026-04-25,LAA@KC,1,FG,ML,,0.4352,HOME,+123,,,HOME,1,,,0.189399,0.571284,home_fav,night,1,,
2250380,2026-04-25,LAA@KC,1,FG,RL,-0.74,,AWAY,+1.5/+139,,,HOME,0,10.26,10.26,,,home_fav,night,1,,
2250380,2026-04-25,LAA@KC,1,FG,TOTAL,8.50,0.4614,UNDER,8.5,,,OVER,0,-4.50,4.50,0.290090,0.773490,home_fav,night,1,,
2250381,2026-04-25,NYY@HOU,1,FG,ML,,0.4526,HOME,-156,,,AWAY,0,,,0.299647,0.792747,away_fav,night,1,,
2250381,2026-04-25,NYY@HOU,1,FG,RL,-0.60,,HOME,-1.5/-126,,,AWAY,0,-5.60,5.60,,,away_fav,night,1,,
2250381,2026-04-25,NYY@HOU,1,FG,TOTAL,9.00,0.5212,OVER,9,,,OVER,1,-2.00,2.00,0.229249,0.651621,away_fav,night,1,,
2250382,2026-04-25,PIT@MIL,1,FG,ML,,0.4270,HOME,+115,,,AWAY,0,,,0.328329,0.850971,home_fav,night,1,,
2250382,2026-04-25,PIT@MIL,1,FG,RL,-0.82,,AWAY,+1.5/+157,,,AWAY,1,-3.82,3.82,,,home_fav,night,1,,
2250382,2026-04-25,PIT@MIL,1,FG,TOTAL,8.00,0.4931,UNDER,8,,,OVER,0,-1.00,1.00,0.256948,0.707043,home_fav,night,1,,
2250383,2026-04-25,DET@CIN,1,FG,ML,,0.4553,HOME,-112,,,HOME,1,,,0.207298,0.607520,away_fav,night,1,,
2250383,2026-04-25,DET@CIN,1,FG,RL,-0.50,,HOME,-1.5/-168,,,HOME,1,6.50,6.50,,,away_fav,night,1,,
2250383,2026-04-25,DET@CIN,1,FG,TOTAL,9.50,0.3848,UNDER,9.5,,,OVER,0,-1.50,1.50,0.378471,0.955032,away_fav,night,1,,
2250384,2026-04-25,CHC@LAD,1,FG,ML,,0.4654,HOME,+109,,,HOME,1,,,0.216597,0.626236,home_fav,night,1,,
2250384,2026-04-25,CHC@LAD,1,FG,RL,-0.41,,AWAY,+1.5/+148,,,HOME,0,7.59,7.59,,,home_fav,night,1,,
2250384,2026-04-25,CHC@LAD,1,FG,TOTAL,9.50,0.3831,UNDER,9.5,,,OVER,0,-6.50,6.50,0.380566,0.959459,home_fav,night,1,,
2250385,2026-04-25,PHI@ATL,1,FG,ML,,0.5093,AWAY,+113,,,AWAY,1,,,0.240786,0.674718,home_fav,night,1,,
2250385,2026-04-25,PHI@ATL,1,FG,RL,0.11,,AWAY,+1.5/+153,,,AWAY,1,-2.89,2.89,,,home_fav,night,1,,
2250385,2026-04-25,PHI@ATL,1,FG,TOTAL,8.50,0.4476,UNDER,8.5,,,OVER,0,-4.50,4.50,0.305146,0.803855,home_fav,night,1,,
2252672,2026-04-25,SD@ARI,1,FG,ML,,0.4757,HOME,-102,-108,0.4957,AWAY,0,,,0.274890,0.742968,away_fav,night,1,,
2252672,2026-04-25,SD@ARI,1,FG,RL,-0.53,,HOME,-1.5/-153,-1.5/+123,,AWAY,0,-2.53,2.53,,,away_fav,night,1,,
2252672,2026-04-25,SD@ARI,1,FG,TOTAL,16.00,0.1513,UNDER,16,16,,UNDER,1,6.00,6.00,0.022892,0.164050,away_fav,night,1,,
2250386,2026-04-26,BOS@BAL,1,FG,ML,,0.4767,HOME,+113,103,0.4709,AWAY,0,,,0.273843,0.740868,home_fav,day,1,,
2250386,2026-04-26,BOS@BAL,1,FG,RL,-0.26,,AWAY,+1.5/+153,-1.5/+162,,AWAY,1,-2.26,2.26,,,home_fav,day,1,,
2250386,2026-04-26,BOS@BAL,1,FG,TOTAL,7.50,0.5012,OVER,7.5,7,,OVER,1,-0.50,0.50,0.248801,0.690750,home_fav,day,1,,
2250387,2026-04-26,PHI@ATL,1,FG,ML,,0.4098,HOME,+179,179,0.3430,HOME,1,,,0.167936,0.527294,home_fav,day,1,,
2250387,2026-04-26,PHI@ATL,1,FG,RL,-1.01,,AWAY,+1.5/-108,1.5/-115,,HOME,0,2.99,2.99,,,home_fav,day,1,,
2250387,2026-04-26,PHI@ATL,1,FG,TOTAL,8.00,0.4723,UNDER,8,8,,PUSH,,0.00,0.00,,,home_fav,day,1,push,
2250388,2026-04-26,CLE@TOR,1,FG,ML,,0.4521,HOME,+109,104,0.4679,HOME,1,,,0.204394,0.601662,home_fav,day,1,,
2250388,2026-04-26,CLE@TOR,1,FG,RL,-0.58,,AWAY,+1.5/+163,-1.5/+166,,HOME,0,1.42,1.42,,,home_fav,day,1,,
2250388,2026-04-26,CLE@TOR,1,FG,TOTAL,8.00,0.5169,OVER,8,8,,UNDER,0,2.00,2.00,0.267186,0.727532,home_fav,day,1,,
2250389,2026-04-26,DET@CIN,1,FG,ML,,0.4380,HOME,-110,-112,0.5043,AWAY,0,,,0.315844,0.825536,away_fav,day,1,,
2250389,2026-04-26,DET@CIN,1,FG,RL,-0.73,,HOME,-1.5/-170,-1.5/+139,,AWAY,0,-5.73,5.73,,,away_fav,day,1,,
2250389,2026-04-26,DET@CIN,1,FG,TOTAL,9.00,0.4294,UNDER,9,9,,OVER,0,-2.00,2.00,0.325584,0.845366,away_fav,day,1,,
2250390,2026-04-26,COL@NYM,1,FG,ML,,0.4106,HOME,+139,218,0.3009,AWAY,0,,,0.347392,0.890136,home_fav,day,1,,
2250390,2026-04-26,COL@NYM,1,FG,RL,-0.97,,AWAY,+1.5/+129,1.5/-108,,AWAY,1,-2.97,2.97,,,home_fav,day,1,,
2250390,2026-04-26,COL@NYM,1,FG,TOTAL,7.00,0.4827,UNDER,7,7,,UNDER,1,3.00,3.00,0.232999,0.659132,home_fav,day,1,,
2250391,2026-04-26,MIN@TB,1,FG,ML,,0.4867,HOME,+123,123,0.4284,HOME,1,,,0.236877,0.666895,home_fav,day,1,,
2250391,2026-04-26,MIN@TB,1,FG,RL,-0.14,,AWAY,+1.5/+139,1.5/-168,,HOME,0,1.86,1.86,,,home_fav,day,1,,
2250391,2026-04-26,MIN@TB,1,FG,TOTAL,8.50,0.4397,UNDER,8.5,8.5,,UNDER,1,2.50,2.50,0.193336,0.579283,home_fav,day,1,,
2250392,2026-04-26,WSH@CWS,1,FG,ML,,0.4830,HOME,+100,102,0.4739,AWAY,0,,,0.267289,0.727739,home_fav,day,1,,
2250392,2026-04-26,WSH@CWS,1,FG,RL,-0.20,,HOME,-1.5/+160,-1.5/+163,,HOME,1,-1.20,1.20,,,home_fav,day,1,,
2250392,2026-04-26,WSH@CWS,1,FG,TOTAL,7.50,0.5156,OVER,7.5,7.5,,UNDER,0,4.50,4.50,0.265843,0.724844,home_fav,day,1,,
2250393,2026-04-26,NYY@HOU,1,FG,ML,,0.5546,AWAY,-131,-136,0.5511,HOME,0,,,0.307581,0.808783,away_fav,day,1,,
2250393,2026-04-26,NYY@HOU,1,FG,RL,0.73,,HOME,-1.5/-143,-1.5/+119,,HOME,1,3.73,3.73,,,away_fav,day,1,,
2250393,2026-04-26,NYY@HOU,1,FG,TOTAL,9.50,0.4878,UNDER,9.5,9.5,,OVER,0,-1.50,1.50,0.262349,0.717850,away_fav,day,1,,
2250394,2026-04-26,PIT@MIL,1,FG,ML,,0.4480,HOME,+102,100,0.4783,HOME,1,,,0.200704,0.594207,home_fav,day,1,,
2250394,2026-04-26,PIT@MIL,1,FG,RL,-0.59,,HOME,-1.5/+159,-1.5/+157,,HOME,1,4.41,4.41,,,home_fav,day,1,,
2250394,2026-04-26,PIT@MIL,1,FG,TOTAL,7.50,0.5519,OVER,7.5,7.5,,UNDER,0,2.50,2.50,0.304594,0.802739,home_fav,day,1,,
2250395,2026-04-26,SEA@STL,1,FG,ML,,0.5000,HOME,-130,-130,0.5404,AWAY,0,,,0.250000,0.693147,away_fav,day,1,,
2250395,2026-04-26,SEA@STL,1,FG,RL,0.00,,HOME,-1.5/-149,-1.5/+124,,HOME,1,-1.00,1.00,,,away_fav,day,1,,
2250395,2026-04-26,SEA@STL,1,FG,TOTAL,8.50,0.5040,OVER,8.5,8.5,,UNDER,0,3.50,3.50,0.254016,0.701179,away_fav,day,1,,
2250396,2026-04-26,ATH@TEX,1,FG,ML,,0.4977,HOME,+105,103,0.4709,AWAY,0,,,0.252305,0.697758,home_fav,day,1,,
2250396,2026-04-26,ATH@TEX,1,FG,RL,-0.03,,AWAY,+1.5/+160,1.5/-195,,AWAY,1,-1.03,1.03,,,home_fav,day,1,,
2250396,2026-04-26,ATH@TEX,1,FG,TOTAL,8.50,0.4061,UNDER,8.5,8.5,,UNDER,1,5.50,5.50,0.164917,0.521044,home_fav,day,1,,
2250397,2026-04-26,MIA@SF,1,FG,ML,,0.4557,HOME,+104,102,0.4739,HOME,1,,,0.207662,0.608255,home_fav,day,1,,
2250397,2026-04-26,MIA@SF,1,FG,RL,-0.48,,HOME,-1.5/+168,-1.5/+164,,HOME,1,2.52,2.52,,,home_fav,day,1,,
2250397,2026-04-26,MIA@SF,1,FG,TOTAL,7.50,0.4969,UNDER,7.5,7.5,,OVER,0,-1.50,1.50,0.253110,0.699366,home_fav,day,1,,
2250398,2026-04-26,CHC@LAD,1,FG,ML,,0.4464,HOME,+107,107,0.4625,HOME,1,,,0.199273,0.591313,home_fav,day,1,,
2250398,2026-04-26,CHC@LAD,1,FG,RL,-0.61,,AWAY,+1.5/+159,1.5/-193,,HOME,0,5.39,5.39,,,home_fav,day,1,,
2250398,2026-04-26,CHC@LAD,1,FG,TOTAL,9.00,0.4173,UNDER,9,8.5,,UNDER,1,3.00,3.00,0.174139,0.540083,home_fav,day,1,,
2250399,2026-04-26,LAA@KC,1,FG,ML,,0.5172,AWAY,-105,-108,0.4957,HOME,0,,,0.267496,0.728153,away_fav,night,1,,
2250399,2026-04-26,LAA@KC,1,FG,RL,0.21,,HOME,-1.5/-180,-1.5/+144,,HOME,1,2.21,2.21,,,away_fav,night,1,,
2250399,2026-04-26,LAA@KC,1,FG,TOTAL,8.50,0.4994,UNDER,8.5,8.5,,OVER,0,-11.50,11.50,0.250600,0.694348,away_fav,night,1,,
2252691,2026-04-26,SD@ARI,1,FG,ML,,0.4304,HOME,-136,-136,0.5511,HOME,1,,,0.185244,0.562821,away_fav,day,1,,
2252691,2026-04-26,SD@ARI,1,FG,RL,-1.14,,HOME,-1.5/-126,-1.5/+104,,HOME,1,3.86,3.86,,,away_fav,day,1,,
2252691,2026-04-26,SD@ARI,1,FG,TOTAL,15.00,0.1738,UNDER,15,14.5,,OVER,0,-4.00,4.00,0.682606,1.749850,away_fav,day,1,,
2250400,2026-04-27,TB@CLE,1,FG,ML,,0.5157,AWAY,+119,119,0.4369,AWAY,1,,,0.234546,0.662230,home_fav,night,1,,
2250400,2026-04-27,TB@CLE,1,FG,RL,0.16,,AWAY,+1.5/+149,1.5/-175,,AWAY,1,-0.84,0.84,,,home_fav,night,1,,
2250400,2026-04-27,TB@CLE,1,FG,TOTAL,8.00,0.3931,UNDER,8,8,,UNDER,1,3.00,3.00,0.154528,0.499391,home_fav,night,1,,
2250401,2026-04-27,STL@PIT,1,FG,ML,,0.4208,HOME,+102,-102,0.4826,AWAY,0,,,0.335473,0.865598,home_fav,night,1,,
2250401,2026-04-27,STL@PIT,1,FG,RL,-0.92,,HOME,-1.5/+156,-1.5/+154,,AWAY,0,-2.92,2.92,,,home_fav,night,1,,
2250401,2026-04-27,STL@PIT,1,FG,TOTAL,8.00,0.4971,UNDER,8,8,,UNDER,1,2.00,2.00,0.247108,0.687364,home_fav,night,1,,
2250402,2026-04-27,BOS@TOR,1,FG,ML,,0.4524,HOME,+113,113,0.4489,AWAY,0,,,0.299866,0.793189,home_fav,night,1,,
2250402,2026-04-27,BOS@TOR,1,FG,RL,-0.59,,AWAY,+1.5/+163,1.5/-199,,AWAY,1,-5.59,5.59,,,home_fav,night,1,,
2250402,2026-04-27,BOS@TOR,1,FG,TOTAL,7.00,0.6620,OVER,7,7,,UNDER,0,2.00,2.00,0.438244,1.084709,home_fav,night,1,,
2250403,2026-04-27,SEA@MIN,1,FG,ML,,0.5300,AWAY,-122,-122,0.5261,HOME,0,,,0.280900,0.755023,away_fav,night,1,,
2250403,2026-04-27,SEA@MIN,1,FG,RL,0.35,,HOME,-1.5/-156,-1.5/+129,,HOME,1,7.35,7.35,,,away_fav,night,1,,
2250403,2026-04-27,SEA@MIN,1,FG,TOTAL,9.00,0.4480,UNDER,9,9,,OVER,0,-6.00,6.00,0.304704,0.802962,away_fav,night,1,,
2250404,2026-04-27,LAA@CWS,1,FG,ML,,0.4119,HOME,+100,,,HOME,1,,,0.169662,0.530858,home_fav,night,1,,
2250404,2026-04-27,LAA@CWS,1,FG,RL,-1.09,,HOME,-1.5/+159,,,HOME,1,-0.09,0.09,,,home_fav,night,1,,
2250404,2026-04-27,LAA@CWS,1,FG,TOTAL,9.00,0.4792,UNDER,9,,,OVER,0,-6.00,6.00,0.271233,0.735637,home_fav,night,1,,
2250405,2026-04-27,NYY@TEX,1,FG,ML,,0.5402,AWAY,-163,,,AWAY,1,,,0.211416,0.615816,away_fav,night,1,,
2250405,2026-04-27,NYY@TEX,1,FG,RL,0.37,,HOME,-1.5/-122,,,AWAY,0,-1.63,1.63,,,away_fav,night,1,,
2250405,2026-04-27,NYY@TEX,1,FG,TOTAL,8.00,0.2779,UNDER,8,,,UNDER,1,2.00,2.00,0.077228,0.325592,away_fav,night,1,,
2250406,2026-04-27,CHC@SD,1,FG,ML,,0.4817,HOME,+100,,,HOME,1,,,0.232035,0.657201,home_fav,night,1,,
2250406,2026-04-27,CHC@SD,1,FG,RL,-0.19,,HOME,-1.5/+157,,,HOME,1,1.81,1.81,,,home_fav,night,1,,
2250406,2026-04-27,CHC@SD,1,FG,TOTAL,7.50,0.4866,UNDER,7.5,,,OVER,0,-8.50,8.50,0.263580,0.720313,home_fav,night,1,,
2250407,2026-04-27,MIA@LAD,1,FG,ML,,0.3308,HOME,+244,,,HOME,1,,,0.109429,0.401672,home_fav,night,1,,
2250407,2026-04-27,MIA@LAD,1,FG,RL,-1.96,,HOME,+1.5/+119,,,AWAY,0,-0.96,0.96,,,home_fav,night,1,,
2250407,2026-04-27,MIA@LAD,1,FG,TOTAL,8.50,0.4518,UNDER,8.5,,,OVER,0,-0.50,0.50,0.300523,0.794516,home_fav,night,1,,
2250408,2026-04-28,TB@CLE,1,FG,ML,,0.4560,HOME,+109,109,0.4576,AWAY,0,,,0.295936,0.785262,home_fav,night,1,,
2250408,2026-04-28,TB@CLE,1,FG,RL,-0.46,,AWAY,+1.5/+163,1.5/-193,,AWAY,1,-1.46,1.46,,,home_fav,night,1,,
2250408,2026-04-28,TB@CLE,1,FG,TOTAL,7.50,0.4500,UNDER,7.5,7.5,,UNDER,1,6.50,6.50,0.202500,0.597837,home_fav,night,1,,
2250409,2026-04-28,HOU@BAL,1,FG,ML,,0.4256,HOME,+113,109,0.4576,HOME,1,,,0.181135,0.554429,home_fav,night,1,,
2250409,2026-04-28,HOU@BAL,1,FG,RL,-0.95,,AWAY,+1.5/+144,1.5/-181,,HOME,0,1.05,1.05,,,home_fav,night,1,,
2250409,2026-04-28,HOU@BAL,1,FG,TOTAL,9.00,0.5191,OVER,9,9,,UNDER,0,1.00,1.00,0.269465,0.732096,home_fav,night,1,,
2250410,2026-04-28,COL@CIN,1,FG,ML,,0.3825,HOME,+163,163,0.3636,HOME,1,,,0.146306,0.482076,home_fav,night,1,,
2250410,2026-04-28,COL@CIN,1,FG,RL,-1.47,,AWAY,+1.5/+109,1.5/-136,,HOME,0,3.53,3.53,,,home_fav,night,1,,
2250410,2026-04-28,COL@CIN,1,FG,TOTAL,8.50,0.4827,UNDER,8.5,8.5,,OVER,0,-0.50,0.50,0.267599,0.728360,home_fav,night,1,,
2250411,2026-04-28,STL@PIT,1,FG,ML,,0.4782,HOME,+133,133,0.4103,AWAY,0,,,0.272275,0.737726,home_fav,night,1,,
2250411,2026-04-28,STL@PIT,1,FG,RL,-0.22,,AWAY,+1.5/+131,1.5/-158,,AWAY,1,-4.22,4.22,,,home_fav,night,1,,
2250411,2026-04-28,STL@PIT,1,FG,TOTAL,8.50,0.4115,UNDER,8.5,8.5,,OVER,0,-9.50,9.50,0.346332,0.887946,home_fav,night,1,,
2250412,2026-04-28,SF@PHI,1,FG,ML,,0.4163,HOME,+129,129,0.4175,HOME,1,,,0.173306,0.538368,home_fav,night,1,,
2250412,2026-04-28,SF@PHI,1,FG,RL,-0.96,,AWAY,+1.5/+135,1.5/-163,,HOME,0,6.04,6.04,,,home_fav,night,1,,
2250412,2026-04-28,SF@PHI,1,FG,TOTAL,8.00,0.4923,UNDER,8,8,,UNDER,1,1.00,1.00,0.242359,0.677865,home_fav,night,1,,
2250413,2026-04-28,BOS@TOR,1,FG,ML,,0.3912,HOME,-105,-105,0.4892,HOME,1,,,0.153037,0.496265,away_fav,night,1,,
2250413,2026-04-28,BOS@TOR,1,FG,RL,-1.43,,HOME,-1.5/-180,-1.5/+149,,HOME,1,1.57,1.57,,,away_fav,night,1,,
2250413,2026-04-28,BOS@TOR,1,FG,TOTAL,7.50,0.6696,OVER,7.5,7.5,,UNDER,0,4.50,4.50,0.448364,1.107451,away_fav,night,1,,
2250414,2026-04-28,WSH@NYM,1,FG,ML,,0.4316,HOME,+153,149,0.3840,HOME,1,,,0.186279,0.564930,home_fav,night,1,,
2250414,2026-04-28,WSH@NYM,1,FG,RL,-0.77,,AWAY,+1.5/+113,1.5/-143,,HOME,0,7.23,7.23,,,home_fav,night,1,,
2250414,2026-04-28,WSH@NYM,1,FG,TOTAL,8.00,0.4921,UNDER,8,8,,PUSH,,0.00,0.00,,,home_fav,night,1,push,
2250415,2026-04-28,DET@ATL,1,FG,ML,,0.4358,HOME,+104,102,0.4739,HOME,1,,,0.189922,0.572346,home_fav,night,1,,
2250415,2026-04-28,DET@ATL,1,FG,RL,-0.73,,HOME,-1.5/+161,-1.5/+157,,HOME,1,2.27,2.27,,,home_fav,night,1,,
2250415,2026-04-28,DET@ATL,1,FG,TOTAL,8.50,0.4466,UNDER,8.5,8.5,,UNDER,1,1.50,1.50,0.199452,0.591674,home_fav,night,1,,
2250416,2026-04-28,SEA@MIN,1,FG,ML,,0.5127,AWAY,-131,-126,0.5321,AWAY,1,,,0.237461,0.668064,away_fav,night,1,,
