game_id,mlb_game_pk,date,month,teams,dh_game_no,series,p,pick,actual,actual_label,actual_source,inn1_away,inn1_home,bin_vs_linescore_agree,str_vs_bin_agree,correct,brier,logloss,leakage_flag,book_nrfi_odds,book_yrfi_odds,stored_correct,stored_brier,pipeline_grade_prob,pipeline_grade_correct
2250890,824186,2026-06-05,2026-06,ATH@HOU,1,p2,0.5415,NRFI,0,YRFI,linescore,0,3,1,1,0,0.293222,0.779795,,,,,,0.5415,0
2250891,823049,2026-06-05,2026-06,CIN@STL,1,live,0.5,NONE,0,YRFI,linescore,3,2,1,1,,0.25,0.693147,0,,,1,0.25,0.5,1
2250891,823049,2026-06-05,2026-06,CIN@STL,1,p1,0.4814,YRFI,0,YRFI,linescore,3,2,1,1,1,0.231746,0.656622,,,,,,0.4814,1
2250891,823049,2026-06-05,2026-06,CIN@STL,1,p2,0.4814,YRFI,0,YRFI,linescore,3,2,1,1,1,0.231746,0.656622,,,,,,0.4814,1
2250892,822892,2026-06-05,2026-06,CLE@TEX,1,live,0.57,NRFI,0,YRFI,linescore,1,0,1,1,0,0.3249,0.84397,0,,,0,0.3249,0.57,0
2250892,822892,2026-06-05,2026-06,CLE@TEX,1,p1,0.5769,NRFI,0,YRFI,linescore,1,0,1,1,0,0.332814,0.860147,,,,,,0.5769,0
2250892,822892,2026-06-05,2026-06,CLE@TEX,1,p2,0.5769,NRFI,0,YRFI,linescore,1,0,1,1,0,0.332814,0.860147,,,,,,0.5769,0
2250893,823699,2026-06-05,2026-06,KC@MIN,1,live,0.44,YRFI,0,YRFI,linescore,2,0,1,1,1,0.1936,0.579818,1,,,1,0.1936,0.44,1
2250893,823699,2026-06-05,2026-06,KC@MIN,1,p1,0.5116,NRFI,0,YRFI,linescore,2,0,1,1,0,0.261735,0.716621,,,,,,0.5116,0
2250893,823699,2026-06-05,2026-06,KC@MIN,1,p2,0.5116,NRFI,0,YRFI,linescore,2,0,1,1,0,0.261735,0.716621,,,,,,0.5116,0
2250894,824350,2026-06-05,2026-06,MIL@COL,1,live,0.42,YRFI,0,YRFI,linescore,0,1,1,1,1,0.1764,0.544727,0,,,1,0.1764,0.42,1
2250894,824350,2026-06-05,2026-06,MIL@COL,1,p1,0.3573,YRFI,0,YRFI,linescore,0,1,1,1,1,0.127663,0.442077,,,,,,0.3573,1
2250894,824350,2026-06-05,2026-06,MIL@COL,1,p2,0.3573,YRFI,0,YRFI,linescore,0,1,1,1,1,0.127663,0.442077,,,,,,0.3573,1
2250895,823293,2026-06-05,2026-06,NYM@SD,1,live,0.59,NRFI,1,NRFI,linescore,0,0,1,1,1,0.1681,0.527633,0,,,1,0.1681,0.59,1
2250895,823293,2026-06-05,2026-06,NYM@SD,1,p1,0.5832,NRFI,1,NRFI,linescore,0,0,1,1,1,0.173722,0.539225,,,,,,0.5832,1
2250895,823293,2026-06-05,2026-06,NYM@SD,1,p2,0.5832,NRFI,1,NRFI,linescore,0,0,1,1,1,0.173722,0.539225,,,,,,0.5832,1
2250896,823943,2026-06-05,2026-06,LAA@LAD,1,live,0.51,NRFI,1,NRFI,linescore,0,0,1,1,1,0.2401,0.673345,0,,,1,0.2401,0.51,1
2250896,823943,2026-06-05,2026-06,LAA@LAD,1,p1,0.5264,NRFI,1,NRFI,linescore,0,0,1,1,1,0.224297,0.641694,,,,,,0.5264,1
2250896,823943,2026-06-05,2026-06,LAA@LAD,1,p2,0.5264,NRFI,1,NRFI,linescore,0,0,1,1,1,0.224297,0.641694,,,,,,0.5264,1
2253225,825073,2026-06-05,2026-06,WSH@ARI,1,live,0.47,YRFI,0,YRFI,linescore,2,0,1,1,1,0.2209,0.634878,0,,,1,0.2209,0.47,1
2253225,825073,2026-06-05,2026-06,WSH@ARI,1,p1,0.4682,YRFI,0,YRFI,linescore,2,0,1,1,1,0.219211,0.631488,,,,,,0.4682,1
2253225,825073,2026-06-05,2026-06,WSH@ARI,1,p2,0.4682,YRFI,0,YRFI,linescore,2,0,1,1,1,0.219211,0.631488,,,,,,0.4682,1
2250897,824269,2026-06-06,2026-06,SEA@DET,1,live,0.54,NRFI,1,NRFI,linescore,0,0,1,1,1,0.2116,0.616186,0,,,1,0.2116,0.54,1
2250897,824269,2026-06-06,2026-06,SEA@DET,1,p1,0.5988,NRFI,1,NRFI,linescore,0,0,1,1,1,0.160961,0.512828,,,,,,0.5988,1
2250897,824269,2026-06-06,2026-06,SEA@DET,1,p2,0.5988,NRFI,1,NRFI,linescore,0,0,1,1,1,0.160961,0.512828,,,,,,0.5988,1
2250898,823697,2026-06-06,2026-06,KC@MIN,1,live,0.45,YRFI,0,YRFI,linescore,1,0,1,1,1,0.2025,0.597837,0,,,1,0.2025,0.45,1
2250898,823697,2026-06-06,2026-06,KC@MIN,1,p1,0.4925,YRFI,0,YRFI,linescore,1,0,1,1,1,0.242556,0.678259,,,,,,0.4925,1
2250898,823697,2026-06-06,2026-06,KC@MIN,1,p2,0.4925,YRFI,0,YRFI,linescore,1,0,1,1,1,0.242556,0.678259,,,,,,0.4925,1
2250899,823048,2026-06-06,2026-06,CIN@STL,1,live,0.48,YRFI,1,NRFI,linescore,0,0,1,1,0,0.2704,0.733969,0,,,0,0.2704,0.48,0
2250899,823048,2026-06-06,2026-06,CIN@STL,1,p1,0.492,YRFI,1,NRFI,linescore,0,0,1,1,0,0.258064,0.709277,,,,,,0.492,0
2250899,823048,2026-06-06,2026-06,CIN@STL,1,p2,0.492,YRFI,1,NRFI,linescore,0,0,1,1,0,0.258064,0.709277,,,,,,0.492,0
2250900,824669,2026-06-06,2026-06,SF@CHC,1,live,0.47,YRFI,1,NRFI,linescore,0,0,1,1,0,0.2809,0.755023,0,,,0,0.2809,0.47,0
2250900,824669,2026-06-06,2026-06,SF@CHC,1,p1,0.549,NRFI,1,NRFI,linescore,0,0,1,1,1,0.203401,0.599657,,,,,,0.549,1
2250900,824669,2026-06-06,2026-06,SF@CHC,1,p2,0.549,NRFI,1,NRFI,linescore,0,0,1,1,1,0.203401,0.599657,,,,,,0.549,1
2250901,822808,2026-06-06,2026-06,BAL@TOR,1,live,0.52,NRFI,1,NRFI,linescore,0,0,1,1,1,0.2304,0.653926,0,,,1,0.2304,0.52,1
2250901,822808,2026-06-06,2026-06,BAL@TOR,1,p1,0.553,NRFI,1,NRFI,linescore,0,0,1,1,1,0.199809,0.592397,,,,,,0.553,1
2250901,822808,2026-06-06,2026-06,BAL@TOR,1,p2,0.553,NRFI,1,NRFI,linescore,0,0,1,1,1,0.199809,0.592397,,,,,,0.553,1
2250902,823454,2026-06-06,2026-06,CWS@PHI,1,live,0.5,NONE,0,YRFI,linescore,4,0,1,1,,0.25,0.693147,0,,,1,0.25,0.5,1
2250902,823454,2026-06-06,2026-06,CWS@PHI,1,p1,0.4765,YRFI,0,YRFI,linescore,4,0,1,1,1,0.227052,0.647218,,,,,,0.4765,1
2250902,823454,2026-06-06,2026-06,CWS@PHI,1,p2,0.4765,YRFI,0,YRFI,linescore,4,0,1,1,1,0.227052,0.647218,,,,,,0.4765,1
2250903,824184,2026-06-06,2026-06,ATH@HOU,1,live,0.45,YRFI,0,YRFI,linescore,0,1,1,1,1,0.2025,0.597837,1,,,1,0.2025,0.45,1
2250903,824184,2026-06-06,2026-06,ATH@HOU,1,p1,0.5066,NRFI,0,YRFI,linescore,0,1,1,1,0,0.256644,0.706435,,,,,,0.5066,0
2250903,824184,2026-06-06,2026-06,ATH@HOU,1,p2,0.5066,NRFI,0,YRFI,linescore,0,1,1,1,0,0.256644,0.706435,,,,,,0.5066,0
2250904,824915,2026-06-06,2026-06,PIT@ATL,1,live,0.53,NRFI,0,YRFI,linescore,0,2,1,1,0,0.2809,0.755023,0,,,0,0.2809,0.53,0
2250904,824915,2026-06-06,2026-06,PIT@ATL,1,p1,0.536,NRFI,0,YRFI,linescore,0,2,1,1,0,0.287296,0.767871,,,,,,0.536,0
2250904,824915,2026-06-06,2026-06,PIT@ATL,1,p2,0.536,NRFI,0,YRFI,linescore,0,2,1,1,0,0.287296,0.767871,,,,,,0.536,0
2250905,823859,2026-06-06,2026-06,TB@MIA,1,live,0.47,YRFI,1,NRFI,linescore,0,0,1,1,0,0.2809,0.755023,0,,,0,0.2809,0.47,0
2250905,823859,2026-06-06,2026-06,TB@MIA,1,p1,0.5942,NRFI,1,NRFI,linescore,0,0,1,1,1,0.164674,0.520539,,,,,,0.5942,1
2250905,823859,2026-06-06,2026-06,TB@MIA,1,p2,0.5942,NRFI,1,NRFI,linescore,0,0,1,1,1,0.164674,0.520539,,,,,,0.5942,1
2250906,822891,2026-06-06,2026-06,CLE@TEX,1,live,0.43,YRFI,1,NRFI,linescore,0,0,1,1,0,0.3249,0.84397,1,,,0,0.3249,0.43,0
2250906,822891,2026-06-06,2026-06,CLE@TEX,1,p1,0.5622,NRFI,1,NRFI,linescore,0,0,1,1,1,0.191669,0.575898,,,,,,0.5622,1
2250906,822891,2026-06-06,2026-06,CLE@TEX,1,p2,0.5622,NRFI,1,NRFI,linescore,0,0,1,1,1,0.191669,0.575898,,,,,,0.5622,1
2250908,824351,2026-06-06,2026-06,MIL@COL,1,live,0.47,YRFI,0,YRFI,linescore,1,0,1,1,1,0.2209,0.634878,0,,,1,0.2209,0.47,1
2250908,824351,2026-06-06,2026-06,MIL@COL,1,p1,0.4146,YRFI,0,YRFI,linescore,1,0,1,1,1,0.171893,0.53546,,,,,,0.4146,1
2250908,824351,2026-06-06,2026-06,MIL@COL,1,p2,0.4146,YRFI,0,YRFI,linescore,1,0,1,1,1,0.171893,0.53546,,,,,,0.4146,1
2250909,823942,2026-06-06,2026-06,LAA@LAD,1,live,0.45,YRFI,0,YRFI,linescore,1,9,1,1,1,0.2025,0.597837,0,,,1,0.2025,0.45,1
2250909,823942,2026-06-06,2026-06,LAA@LAD,1,p1,0.4978,YRFI,0,YRFI,linescore,1,9,1,1,1,0.247805,0.688757,,,,,,0.4978,1
2250909,823942,2026-06-06,2026-06,LAA@LAD,1,p2,0.4978,YRFI,0,YRFI,linescore,1,9,1,1,1,0.247805,0.688757,,,,,,0.4978,1
2250910,823292,2026-06-06,2026-06,NYM@SD,1,live,0.53,NRFI,1,NRFI,linescore,0,0,1,1,1,0.2209,0.634878,0,,,1,0.2209,0.53,1
2250910,823292,2026-06-06,2026-06,NYM@SD,1,p1,0.5309,NRFI,1,NRFI,linescore,0,0,1,1,1,0.220055,0.633182,,,,,,0.5309,1
2250910,823292,2026-06-06,2026-06,NYM@SD,1,p2,0.5309,NRFI,1,NRFI,linescore,0,0,1,1,1,0.220055,0.633182,,,,,,0.5309,1
2253234,825075,2026-06-06,2026-06,WSH@ARI,1,live,0.43,YRFI,0,YRFI,linescore,2,0,1,1,1,0.1849,0.562119,0,,,1,0.1849,0.43,1
2253234,825075,2026-06-06,2026-06,WSH@ARI,1,p1,0.4852,YRFI,0,YRFI,linescore,2,0,1,1,1,0.235419,0.663977,,,,,,0.4852,1
2253234,825075,2026-06-06,2026-06,WSH@ARI,1,p2,0.4852,YRFI,0,YRFI,linescore,2,0,1,1,1,0.235419,0.663977,,,,,,0.4852,1
2250911,824916,2026-06-07,2026-06,PIT@ATL,1,live,0.52,NRFI,0,YRFI,linescore,1,0,1,1,0,0.2704,0.733969,0,,,0,0.2704,0.52,0
2250911,824916,2026-06-07,2026-06,PIT@ATL,1,p1,0.5543,NRFI,0,YRFI,linescore,1,0,1,1,0,0.307248,0.808109,,,,,,0.5543,0
2250911,824916,2026-06-07,2026-06,PIT@ATL,1,p2,0.5543,NRFI,0,YRFI,linescore,1,0,1,1,0,0.307248,0.808109,,,,,,0.5543,0
2250912,823453,2026-06-07,2026-06,CWS@PHI,1,live,0.5,NONE,0,YRFI,linescore,0,1,1,1,,0.25,0.693147,0,,,1,0.25,0.5,1
2250912,823453,2026-06-07,2026-06,CWS@PHI,1,p1,0.4855,YRFI,0,YRFI,linescore,0,1,1,1,1,0.23571,0.66456,,,,,,0.4855,1
2250912,823453,2026-06-07,2026-06,CWS@PHI,1,p2,0.4855,YRFI,0,YRFI,linescore,0,1,1,1,1,0.23571,0.66456,,,,,,0.4855,1
2250913,823537,2026-06-07,2026-06,BOS@NYY,1,live,0.47,YRFI,1,NRFI,linescore,0,0,1,1,0,0.2809,0.755023,0,,,0,0.2809,0.47,0
2250913,823537,2026-06-07,2026-06,BOS@NYY,1,p1,0.5485,NRFI,1,NRFI,linescore,0,0,1,1,1,0.203852,0.600568,,,,,,0.5485,1
2250913,823537,2026-06-07,2026-06,BOS@NYY,1,p2,0.5485,NRFI,1,NRFI,linescore,0,0,1,1,1,0.203852,0.600568,,,,,,0.5485,1
2250914,822807,2026-06-07,2026-06,BAL@TOR,1,live,0.46,YRFI,1,NRFI,linescore,0,0,1,1,0,0.2916,0.776529,0,,,0,0.2916,0.46,0
2250914,822807,2026-06-07,2026-06,BAL@TOR,1,p1,0.5142,NRFI,1,NRFI,linescore,0,0,1,1,1,0.236002,0.665143,,,,,,0.5142,1
2250914,822807,2026-06-07,2026-06,BAL@TOR,1,p2,0.5142,NRFI,1,NRFI,linescore,0,0,1,1,1,0.236002,0.665143,,,,,,0.5142,1
2250915,824268,2026-06-07,2026-06,SEA@DET,1,live,0.49,YRFI,1,NRFI,linescore,0,0,1,1,0,0.2601,0.71335,1,,,0,0.2601,0.49,0
2250915,824268,2026-06-07,2026-06,SEA@DET,1,p1,0.4964,YRFI,1,NRFI,linescore,0,0,1,1,0,0.253613,0.700373,,,,,,0.4964,0
2250915,824268,2026-06-07,2026-06,SEA@DET,1,p2,0.4964,YRFI,1,NRFI,linescore,0,0,1,1,0,0.253613,0.700373,,,,,,0.4964,0
2250916,823857,2026-06-07,2026-06,TB@MIA,1,live,0.42,YRFI,1,NRFI,linescore,0,0,1,1,0,0.3364,0.867501,0,,,0,0.3364,0.42,0
2250916,823857,2026-06-07,2026-06,TB@MIA,1,p1,0.5087,NRFI,1,NRFI,linescore,0,0,1,1,1,0.241376,0.675897,,,,,,0.5087,1
2250916,823857,2026-06-07,2026-06,TB@MIA,1,p2,0.5087,NRFI,1,NRFI,linescore,0,0,1,1,1,0.241376,0.675897,,,,,,0.5087,1
2250917,824183,2026-06-07,2026-06,ATH@HOU,1,live,0.45,YRFI,1,NRFI,linescore,0,0,1,1,0,0.3025,0.798508,0,,,0,0.3025,0.45,0
2250917,824183,2026-06-07,2026-06,ATH@HOU,1,p1,0.5111,NRFI,1,NRFI,linescore,0,0,1,1,1,0.239023,0.67119,,,,,,0.5111,1
2250917,824183,2026-06-07,2026-06,ATH@HOU,1,p2,0.5111,NRFI,1,NRFI,linescore,0,0,1,1,1,0.239023,0.67119,,,,,,0.5111,1
2250918,823696,2026-06-07,2026-06,KC@MIN,1,live,0.46,YRFI,1,NRFI,linescore,0,0,1,1,0,0.2916,0.776529,0,,,0,0.2916,0.46,0
2250918,823696,2026-06-07,2026-06,KC@MIN,1,p1,0.5077,NRFI,1,NRFI,linescore,0,0,1,1,1,0.242359,0.677865,,,,,,0.5077,1
2250918,823696,2026-06-07,2026-06,KC@MIN,1,p2,0.5077,NRFI,1,NRFI,linescore,0,0,1,1,1,0.242359,0.677865,,,,,,0.5077,1
2250919,823047,2026-06-07,2026-06,CIN@STL,1,live,0.54,NRFI,1,NRFI,linescore,0,0,1,1,1,0.2116,0.616186,0,,,1,0.2116,0.54,1
2250919,823047,2026-06-07,2026-06,CIN@STL,1,p1,0.5444,NRFI,1,NRFI,linescore,0,0,1,1,1,0.207571,0.608071,,,,,,0.5444,1
2250919,823047,2026-06-07,2026-06,CIN@STL,1,p2,0.5444,NRFI,1,NRFI,linescore,0,0,1,1,1,0.207571,0.608071,,,,,,0.5444,1
2250920,822890,2026-06-07,2026-06,CLE@TEX,1,live,0.43,YRFI,0,YRFI,linescore,0,2,1,1,1,0.1849,0.562119,0,,,1,0.1849,0.43,1
2250920,822890,2026-06-07,2026-06,CLE@TEX,1,p1,0.5554,NRFI,0,YRFI,linescore,0,2,1,1,0,0.308469,0.81058,,,,,,0.5554,0
2250920,822890,2026-06-07,2026-06,CLE@TEX,1,p2,0.5554,NRFI,0,YRFI,linescore,0,2,1,1,0,0.308469,0.81058,,,,,,0.5554,0
2250921,824349,2026-06-07,2026-06,MIL@COL,1,live,0.37,YRFI,0,YRFI,linescore,0,2,1,1,1,0.1369,0.462035,0,,,1,0.1369,0.37,1
2250921,824349,2026-06-07,2026-06,MIL@COL,1,p1,0.3806,YRFI,0,YRFI,linescore,0,2,1,1,1,0.144856,0.479004,,,,,,0.3806,1
2250921,824349,2026-06-07,2026-06,MIL@COL,1,p2,0.3806,YRFI,0,YRFI,linescore,0,2,1,1,1,0.144856,0.479004,,,,,,0.3806,1
2250922,823941,2026-06-07,2026-06,LAA@LAD,1,live,0.5,NONE,1,NRFI,linescore,0,0,1,1,,0.25,0.693147,0,,,0,0.25,0.5,0
2250922,823941,2026-06-07,2026-06,LAA@LAD,1,p1,0.5258,NRFI,1,NRFI,linescore,0,0,1,1,1,0.224866,0.642834,,,,,,0.5258,1
2250922,823941,2026-06-07,2026-06,LAA@LAD,1,p2,0.5258,NRFI,1,NRFI,linescore,0,0,1,1,1,0.224866,0.642834,,,,,,0.5258,1
2250923,823291,2026-06-07,2026-06,NYM@SD,1,live,0.61,NRFI,0,YRFI,linescore,1,0,1,1,0,0.3721,0.941609,0,,,0,0.3721,0.61,0
2250923,823291,2026-06-07,2026-06,NYM@SD,1,p1,0.5738,NRFI,0,YRFI,linescore,1,0,1,1,0,0.329246,0.852847,,,,,,0.5738,0
2250923,823291,2026-06-07,2026-06,NYM@SD,1,p2,0.5738,NRFI,0,YRFI,linescore,1,0,1,1,0,0.329246,0.852847,,,,,,0.5738,0
2250924,824670,2026-06-07,2026-06,SF@CHC,1,live,0.48,YRFI,0,YRFI,linescore,1,0,1,1,1,0.2304,0.653926,0,,,1,0.2304,0.48,1
2250924,824670,2026-06-07,2026-06,SF@CHC,1,p1,0.5008,NRFI,0,YRFI,linescore,1,0,1,1,0,0.250801,0.694748,,,,,,0.5008,0
2250924,824670,2026-06-07,2026-06,SF@CHC,1,p2,0.5008,NRFI,0,YRFI,linescore,1,0,1,1,0,0.250801,0.694748,,,,,,0.5008,0
2253254,825074,2026-06-07,2026-06,WSH@ARI,1,live,0.5,NONE,0,YRFI,linescore,0,1,1,1,,0.25,0.693147,0,,,1,0.25,0.5,1
2253254,825074,2026-06-07,2026-06,WSH@ARI,1,p1,0.5101,NRFI,0,YRFI,linescore,0,1,1,1,0,0.260202,0.713554,,,,,,0.5101,0
2253254,825074,2026-06-07,2026-06,WSH@ARI,1,p2,0.5101,NRFI,0,YRFI,linescore,0,1,1,1,0,0.260202,0.713554,,,,,,0.5101,0
2250925,824829,2026-06-08,2026-06,SEA@BAL,1,live,0.45,YRFI,1,NRFI,linescore,0,0,1,1,0,0.3025,0.798508,0,,,0,0.3025,0.45,0
2250925,824829,2026-06-08,2026-06,SEA@BAL,1,p1,0.4925,YRFI,1,NRFI,linescore,0,0,1,1,0,0.257556,0.708261,,,,,,0.4925,0
2250925,824829,2026-06-08,2026-06,SEA@BAL,1,p2,0.4925,YRFI,1,NRFI,linescore,0,0,1,1,0,0.257556,0.708261,,,,,,0.4925,0
2250926,822972,2026-06-08,2026-06,BOS@TB,1,live,0.59,NRFI,0,YRFI,linescore,0,1,1,1,0,0.3481,0.891598,0,,,0,0.3481,0.59,0
2250926,822972,2026-06-08,2026-06,BOS@TB,1,p1,0.5131,NRFI,0,YRFI,linescore,0,1,1,1,0,0.263272,0.719697,,,,,,0.5131,0
2250926,822972,2026-06-08,2026-06,BOS@TB,1,p2,0.5131,NRFI,0,YRFI,linescore,0,1,1,1,0,0.263272,0.719697,,,,,,0.5131,0
2250927,824427,2026-06-08,2026-06,NYY@CLE,1,live,0.5,NONE,0,YRFI,linescore,2,0,1,1,,0.25,0.693147,0,,,1,0.25,0.5,1
2250927,824427,2026-06-08,2026-06,NYY@CLE,1,p1,0.556,NRFI,0,YRFI,linescore,2,0,1,1,0,0.309136,0.811931,,,,,,0.556,0
2250927,824427,2026-06-08,2026-06,NYY@CLE,1,p2,0.556,NRFI,0,YRFI,linescore,2,0,1,1,0,0.309136,0.811931,,,,,,0.556,0
2250928,822806,2026-06-08,2026-06,PHI@TOR,1,live,0.48,YRFI,1,NRFI,linescore,0,0,1,1,0,0.2704,0.733969,0,,,0,0.2704,0.48,0
2250928,822806,2026-06-08,2026-06,PHI@TOR,1,p1,0.5368,NRFI,1,NRFI,linescore,0,0,1,1,1,0.214554,0.62213,,,,,,0.5368,1
2250928,822806,2026-06-08,2026-06,PHI@TOR,1,p2,0.5368,NRFI,1,NRFI,linescore,0,0,1,1,1,0.214554,0.62213,,,,,,0.5368,1
2250929,824025,2026-06-08,2026-06,HOU@LAA,1,live,0.42,YRFI,1,NRFI,linescore,0,0,1,1,0,0.3364,0.867501,0,,,0,0.3364,0.42,0
2250929,824025,2026-06-08,2026-06,HOU@LAA,1,p1,0.483,YRFI,1,NRFI,linescore,0,0,1,1,0,0.267289,0.727739,,,,,,0.483,0
2250929,824025,2026-06-08,2026-06,HOU@LAA,1,p2,0.483,YRFI,1,NRFI,linescore,0,0,1,1,0,0.267289,0.727739,,,,,,0.483,0
2250930,823289,2026-06-08,2026-06,CIN@SD,1,live,0.46,YRFI,1,NRFI,linescore,0,0,1,1,0,0.2916,0.776529,0,,,0,0.2916,0.46,0
2250930,823289,2026-06-08,2026-06,CIN@SD,1,p1,0.5798,NRFI,1,NRFI,linescore,0,0,1,1,1,0.176568,0.545072,,,,,,0.5798,1
2250930,823289,2026-06-08,2026-06,CIN@SD,1,p2,0.5798,NRFI,1,NRFI,linescore,0,0,1,1,1,0.176568,0.545072,,,,,,0.5798,1
2250931,823218,2026-06-08,2026-06,WSH@SF,1,live,0.48,YRFI,1,NRFI,linescore,0,0,1,1,0,0.2704,0.733969,0,,,0,0.2704,0.48,0
2250931,823218,2026-06-08,2026-06,WSH@SF,1,p1,0.55,NRFI,1,NRFI,linescore,0,0,1,1,1,0.2025,0.597837,,,,,,0.55,1
2250931,823218,2026-06-08,2026-06,WSH@SF,1,p2,0.55,NRFI,1,NRFI,linescore,0,0,1,1,1,0.2025,0.597837,,,,,,0.55,1
2250932,824998,2026-06-08,2026-06,MIL@ATH,1,live,0.44,YRFI,0,YRFI,linescore,1,1,1,1,1,0.1936,0.579818,0,,,1,0.1936,0.44,1
2250932,824998,2026-06-08,2026-06,MIL@ATH,1,p1,0.4525,YRFI,0,YRFI,linescore,1,1,1,1,1,0.204756,0.602393,,,,,,0.4525,1
2250932,824998,2026-06-08,2026-06,MIL@ATH,1,p2,0.4525,YRFI,0,YRFI,linescore,1,1,1,1,1,0.204756,0.602393,,,,,,0.4525,1
2250933,824830,2026-06-09,2026-06,SEA@BAL,1,live,0.48,YRFI,0,YRFI,linescore,0,1,1,1,1,0.2304,0.653926,1,,,1,0.2304,0.48,1
2250933,824830,2026-06-09,2026-06,SEA@BAL,1,p1,0.4909,YRFI,0,YRFI,linescore,0,1,1,1,1,0.240983,0.675111,,,,,,0.4909,1
2250933,824830,2026-06-09,2026-06,SEA@BAL,1,p2,0.4909,YRFI,0,YRFI,linescore,0,1,1,1,1,0.240983,0.675111,,,,,,0.4909,1
2250934,823374,2026-06-09,2026-06,LAD@PIT,1,live,0.5,NONE,0,YRFI,linescore,0,2,1,1,,0.25,0.693147,1,,,1,0.25,0.5,1
2250934,823374,2026-06-09,2026-06,LAD@PIT,1,p1,0.5038,NRFI,0,YRFI,linescore,0,2,1,1,0,0.253814,0.700776,,,,,,0.5038,0
2250934,823374,2026-06-09,2026-06,LAD@PIT,1,p2,0.5038,NRFI,0,YRFI,linescore,0,2,1,1,0,0.253814,0.700776,,,,,,0.5038,0
2250935,822969,2026-06-09,2026-06,BOS@TB,1,live,0.52,NRFI,1,NRFI,linescore,0,0,1,1,1,0.2304,0.653926,1,,,1,0.2304,0.52,1
2250935,822969,2026-06-09,2026-06,BOS@TB,1,p1,0.5573,NRFI,1,NRFI,linescore,0,0,1,1,1,0.195983,0.584652,,,,,,0.5573,1
2250935,822969,2026-06-09,2026-06,BOS@TB,1,p2,0.5573,NRFI,1,NRFI,linescore,0,0,1,1,1,0.195983,0.584652,,,,,,0.5573,1
2250936,824267,2026-06-09,2026-06,MIN@DET,1,live,0.52,NRFI,0,YRFI,linescore,1,1,1,1,0,0.2704,0.733969,1,,,0,0.2704,0.52,0
2250936,824267,2026-06-09,2026-06,MIN@DET,1,p1,0.5709,NRFI,0,YRFI,linescore,1,1,1,1,0,0.325927,0.846065,,,,,,0.5709,0
2250936,824267,2026-06-09,2026-06,MIN@DET,1,p2,0.5709,NRFI,0,YRFI,linescore,1,1,1,1,0,0.325927,0.846065,,,,,,0.5709,0
2250937,824429,2026-06-09,2026-06,NYY@CLE,1,live,0.54,NRFI,1,NRFI,linescore,0,0,1,1,1,0.2116,0.616186,1,,,1,0.2116,0.54,1
2250937,824429,2026-06-09,2026-06,NYY@CLE,1,p1,0.5558,NRFI,1,NRFI,linescore,0,0,1,1,1,0.197314,0.587347,,,,,,0.5558,1
2250937,824429,2026-06-09,2026-06,NYY@CLE,1,p2,0.5558,NRFI,1,NRFI,linescore,0,0,1,1,1,0.197314,0.587347,,,,,,0.5558,1
2250938,822805,2026-06-09,2026-06,PHI@TOR,1,live,0.5,NONE,0,YRFI,linescore,1,0,1,1,,0.25,0.693147,1,,,1,0.25,0.5,1
2250938,822805,2026-06-09,2026-06,PHI@TOR,1,p1,0.5611,NRFI,0,YRFI,linescore,1,0,1,1,0,0.314833,0.823484,,,,,,0.5611,0
2250938,822805,2026-06-09,2026-06,PHI@TOR,1,p2,0.5611,NRFI,0,YRFI,linescore,1,0,1,1,0,0.314833,0.823484,,,,,,0.5611,0
2250939,823620,2026-06-09,2026-06,STL@NYM,1,live,0.47,YRFI,1,NRFI,linescore,0,0,1,1,0,0.2809,0.755023,1,,,0,0.2809,0.47,0
2250939,823620,2026-06-09,2026-06,STL@NYM,1,p1,0.5065,NRFI,1,NRFI,linescore,0,0,1,1,1,0.243542,0.680231,,,,,,0.5065,1
2250939,823620,2026-06-09,2026-06,STL@NYM,1,p2,0.5065,NRFI,1,NRFI,linescore,0,0,1,1,1,0.243542,0.680231,,,,,,0.5065,1
2250940,824105,2026-06-09,2026-06,TEX@KC,1,live,0.51,NRFI,1,NRFI,linescore,0,0,1,1,1,0.2401,0.673345,1,,,1,0.2401,0.51,1
2250940,824105,2026-06-09,2026-06,TEX@KC,1,p1,0.5358,NRFI,1,NRFI,linescore,0,0,1,1,1,0.215482,0.623994,,,,,,0.5358,1
2250940,824105,2026-06-09,2026-06,TEX@KC,1,p2,0.5358,NRFI,1,NRFI,linescore,0,0,1,1,1,0.215482,0.623994,,,,,,0.5358,1
2250941,824591,2026-06-09,2026-06,ATL@CWS,1,live,0.49,YRFI,0,YRFI,linescore,2,0,1,1,1,0.2401,0.673345,1,,,1,0.2401,0.49,1
2250941,824591,2026-06-09,2026-06,ATL@CWS,1,p1,0.5333,NRFI,0,YRFI,linescore,2,0,1,1,0,0.284409,0.762069,,,,,,0.5333,0
2250941,824591,2026-06-09,2026-06,ATL@CWS,1,p2,0.5333,NRFI,0,YRFI,linescore,2,0,1,1,0,0.284409,0.762069,,,,,,0.5333,0
2250942,824347,2026-06-09,2026-06,CHC@COL,1,live,0.35,YRFI,0,YRFI,linescore,0,2,1,1,1,0.1225,0.430783,1,,,1,0.1225,0.35,1
2250942,824347,2026-06-09,2026-06,CHC@COL,1,p1,0.3844,YRFI,0,YRFI,linescore,0,2,1,1,1,0.147763,0.485158,,,,,,0.3844,1
