game_id,game_pk,date,month,away,home,dh_game_no,p_live,p_p1,p_p2,actual_nrfi,inn1_away,inn1_home,away_sp_id,home_sp_id,away_sp_name,home_sp_name,away_hand,home_hand,hand_pair,away_sp_starts26_asof,away_sp_nrfi26_asof,home_sp_starts26_asof,home_sp_nrfi26_asof,away_sp_prior25,away_sp_prior25_starts,home_sp_prior25,home_sp_prior25_starts,away_sp_shrunk,home_sp_shrunk,comb_sp_shrunk,n_prior_missing,away_team_i1_rate_asof,away_team_i1_n_asof,home_team_i1_rate_asof,home_team_i1_n_asof,comb_team_i1_rate,league_i1_rate_asof,park_factor_3yr,start_utc,local_hour,day_night,leakage_flag
2250789,822897,2026-05-27,2026-05,HOU,TEX,1,0.51,0.5454,0.5454,0,0,1,681347,594798,Mike Burrows,Jacob deGrom,R,R,RR,10,6,10,4,0.5217,23,0.4167,36,0.56085,0.40835,0.4846,0,0.375,56,0.24074,54,0.30787,0.28888,0.8832578011499392,2026-05-28T00:05:00.000Z,19.08,night,0
2250790,823947,2026-05-27,2026-05,COL,LAD,1,0.49,0.5401,0.5401,0,0,2,608372,660271,Tomoyuki Sugano,Shohei Ohtani,R,R,RR,10,7,8,8,0.3939,33,0.6875,16,0.54695,0.82639,0.68667,0,0.30357,56,0.30909,55,0.30633,0.28888,1.0009612737608329,2026-05-28T02:10:00.000Z,19.17,night,0
2253103,823217,2026-05-27,2026-05,ARI,SF,1,0.49,0.5647,0.5647,1,0,0,647336,686790,Michael Soroka,Trevor McDonald,R,R,RR,10,7,4,3,0.6207,29,,,0.66035,0.84993,0.75514,1,0.31481,54,0.21818,55,0.2665,0.28888,0.9410097101514341,2026-05-27T19:45:00.000Z,12.75,day,0
2250791,824272,2026-05-28,2026-05,LAA,DET,1,0.49,0.5124,0.5124,1,0,0,680570,656427,Grayson Rodriguez,Jack Flaherty,R,R,RR,2,2,11,8,0.45,20,0.6129,62,0.54167,0.67281,0.60724,0,0.33929,56,0.30357,56,0.32143,0.28907,0.9349853658854492,2026-05-28T17:10:00.000Z,13.17,day,0
2250792,824595,2026-05-28,2026-05,MIN,CWS,1,0.47,0.5128,0.5128,0,0,1,680573,663436,Simeon Woods Richardson,Davis Martin,R,R,RR,9,8,10,8,0.5577,53,0.4474,38,0.71458,0.6237,0.66914,0,0.30357,56,0.30909,55,0.30633,0.28907,0.9534515889611959,2026-05-28T18:10:00.000Z,13.17,day,0
2250793,824757,2026-05-28,2026-05,ATL,BOS,1,0.55,0.6079,0.6079,1,0,0,519242,801139,Chris Sale,Payton Tolle,L,L,LL,10,8,6,4,0.4717,53,0.3333,3,0.63585,0.45831,0.54708,0,0.33929,56,0.16667,54,0.25298,0.28907,0.95388155067788,2026-05-28T20:10:00.000Z,16.17,day,0
2250794,824834,2026-05-28,2026-05,TOR,BAL,1,0.47,0.4504,0.4504,1,0,0,571578,605135,Patrick Corbin,Chris Bassitt,L,R,LR,9,6,8,4,0.6032,63,0.5692,65,0.63326,0.53844,0.58585,0,0.25,56,0.17857,56,0.21429,0.28907,1.0451331923662392,2026-05-28T22:35:00.000Z,18.58,night,0
2250795,823378,2026-05-28,2026-05,CHC,PIT,1,0.48,0.5115,0.5115,1,0,0,607067,694973,Colin Rea,Paul Skenes,R,R,RR,8,6,11,7,0.4,55,0.678,59,0.55556,0.65619,0.60587,0,0.17857,56,0.41071,56,0.29464,0.28907,1.0512344435575476,2026-05-28T22:40:00.000Z,18.67,night,0
2250796,822896,2026-05-28,2026-05,HOU,TEX,1,0.51,0.5999,0.5999,0,3,0,681293,543135,Spencer Arrighetti,Nathan Eovaldi,R,R,RR,7,6,10,5,0.4857,35,0.5273,55,0.63865,0.51365,0.57615,0,0.36842,57,0.25455,55,0.31148,0.28907,0.8832578011499392,2026-05-29T00:05:00.000Z,19.08,night,0
2250797,824515,2026-05-29,2026-05,ATL,CIN,1,0.39,0.4583,0.4583,0,1,0,656550,663978,Grant Holmes,Chris Paddack,R,R,RR,10,8,8,5,0.4688,32,0.4468,47,0.6344,0.526,0.5802,0,0.33333,57,0.25455,55,0.29394,0.28825,0.9902854490964874,2026-05-29T22:40:00.000Z,18.67,night,0
2250798,822732,2026-05-29,2026-05,SD,WSH,1,0.42,0.4623,0.4623,0,1,2,608337,687606,Lucas Giolito,Paxton Schultz,R,R,RR,2,2,0,0,0.4615,26,,,0.55125,0.8899,0.72058,1,0.18182,55,0.33333,57,0.25758,0.28825,1.1534896468268556,2026-05-29T22:45:00.000Z,18.75,night,1
2250799,823377,2026-05-29,2026-05,MIN,PIT,1,0.49,0.4998,0.4998,0,1,3,671737,683003,Taj Bradley,Jared Jones,R,R,RR,9,6,0,0,0.5357,56,0.5909,22,0.59774,0.5909,0.59432,0,0.29825,57,0.40351,57,0.35088,0.28825,1.0512344435575476,2026-05-29T22:45:00.000Z,18.75,night,0
2250800,824835,2026-05-29,2026-05,TOR,BAL,1,0.46,0.451,0.451,1,0,0,671936,669432,Adam Macko,Trevor Rogers,R,L,RL,0,0,9,6,,,0.5652,46,0.8899,0.61326,0.75158,1,0.24561,57,0.17544,57,0.21053,0.28825,1.0451331923662392,2026-05-29T23:05:00.000Z,19.08,night,1
2250801,824433,2026-05-29,2026-05,BOS,CLE,1,0.51,0.5285,0.5285,0,0,4,701719,677944,Tyler Samaniego,Slade Cecconi,R,R,RR,0,0,11,7,,,0.6154,39,0.8899,0.62638,0.75814,1,0.16364,55,0.25862,58,0.21113,0.28825,0.9211001775202943,2026-05-29T23:10:00.000Z,19.17,night,0
2250802,822978,2026-05-29,2026-05,LAA,TB,1,0.46,0.5564,0.5564,0,0,1,700712,607259,Walbert Ureña,Nick Martinez,R,R,RR,7,7,10,10,,,0.4667,45,0.93524,0.73335,0.83429,1,0.33333,57,0.32075,53,0.32704,0.28825,0.9852491701944116,2026-05-29T23:10:00.000Z,19.17,night,0
2250803,823623,2026-05-29,2026-05,MIA,NYM,1,0.45,0.5352,0.5352,0,0,4,676974,642547,Max Meyer,Freddy Peralta,R,R,RR,11,9,11,10,0.3846,26,0.5507,69,0.61171,0.73843,0.67507,0,0.36842,57,0.26786,56,0.31814,0.28825,1.0238596433357876,2026-05-29T23:10:00.000Z,19.17,night,0
2250804,823055,2026-05-29,2026-05,CHC,STL,1,0.5,0.558,0.558,0,3,3,684007,669467,Shota Imanaga,Andre Pallante,L,R,LR,11,8,10,5,0.5263,57,0.6111,54,0.63157,0.55555,0.59356,0,0.17544,57,0.24074,54,0.20809,0.28825,0.9270781176097251,2026-05-29T23:15:00.000Z,18.25,night,0
2250805,824594,2026-05-29,2026-05,DET,CWS,1,0.5,0.5436,0.5436,1,0,0,675512,685126,Troy Melton,Brandon Eisert,R,L,RL,1,1,0,0,0.25,4,0.3333,3,0.31818,0.3333,0.32574,0,0.29825,57,0.32143,56,0.30984,0.28825,0.9534515889611959,2026-05-29T23:40:00.000Z,18.67,night,0
2250806,822894,2026-05-29,2026-05,KC,TEX,1,0.57,0.6137,0.6137,0,0,4,663568,669022,Stephen Kolek,MacKenzie Gore,R,L,RL,4,4,11,8,0.4737,19,0.6,65,0.62407,0.66667,0.64537,0,0.23214,56,0.25,56,0.24107,0.28825,0.8832578011499392,2026-05-30T00:05:00.000Z,19.08,night,0
2250807,824191,2026-05-29,2026-05,MIL,HOU,1,0.52,0.578,0.578,1,0,0,689441,678906,Coleman Crow,Kai-Wei Teng,R,R,RR,2,2,4,3,,,0.2857,7,0.90825,0.41836,0.6633,1,0.30189,53,0.37931,58,0.3406,0.28825,0.9911732357433639,2026-05-30T00:10:00.000Z,19.17,night,0
2250808,824353,2026-05-29,2026-05,SF,COL,1,0.41,0.3341,0.3341,1,0,0,657277,547179,Logan Webb,Michael Lorenzen,R,R,RR,8,7,11,8,0.5352,71,0.5849,53,0.68622,0.65948,0.67285,0,0.21429,56,0.29825,57,0.25627,0.28825,1.263629706076605,2026-05-30T00:40:00.000Z,18.67,night,0
2250809,825002,2026-05-29,2026-05,NYY,ATH,1,0.45,0.4195,0.4195,0,4,1,607074,622663,Carlos Rodón,Luis Severino,L,R,LR,3,2,11,6,0.5077,65,0.6406,64,0.54438,0.59076,0.56757,0,0.41071,56,0.25,56,0.33036,0.28825,1.2480324396937523,2026-05-30T01:40:00.000Z,18.67,night,0
2250810,823946,2026-05-29,2026-05,PHI,LAD,1,0.55,0.5694,0.5694,0,0,1,554430,680736,Zack Wheeler,Justin Wrobleski,R,L,RL,6,5,8,5,0.5714,56,0.6,10,0.66963,0.61111,0.64037,0,0.33929,56,0.32143,56,0.33036,0.28825,1.0009612737608329,2026-05-30T02:15:00.000Z,19.25,night,1
2253133,823135,2026-05-29,2026-05,ARI,SEA,1,0.41,0.5669,0.5669,0,0,1,668678,669923,Zac Gallen,George Kirby,R,R,RR,11,6,11,7,0.4,65,0.3898,60,0.47619,0.51895,0.49757,0,0.30909,55,0.36842,57,0.33876,0.28825,0.8411265978531404,2026-05-30T02:10:00.000Z,19.17,night,0
2250811,824593,2026-05-30,2026-05,DET,CWS,1,0.47,0.5427,0.5427,0,0,2,664285,641743,Framber Valdez,Anthony Kay,L,L,LL,11,8,9,4,0.5484,62,,,0.6421,0.67889,0.66049,1,0.2931,58,0.31579,57,0.30445,0.29175,0.9534515889611959,2026-05-30T18:10:00.000Z,13.17,day,0
2250812,822731,2026-05-30,2026-05,SD,WSH,1,0.53,0.4965,0.4965,1,0,0,650633,656492,Michael King,Foster Griffin,R,L,RL,11,10,11,8,0.5532,47,0.6667,3,0.73962,0.69843,0.71902,0,0.19643,56,0.34483,58,0.27063,0.29175,1.1534896468268556,2026-05-30T20:05:00.000Z,16.08,day,0
2250813,822893,2026-05-30,2026-05,KC,TEX,1,0.55,0.5445,0.5445,0,0,1,607625,677958,Seth Lugo,Kumar Rocker,R,R,RR,11,7,9,2,0.6774,62,0.5789,19,0.6559,0.40995,0.53293,0,0.22807,57,0.26316,57,0.24561,0.29175,0.8832578011499392,2026-05-30T20:05:00.000Z,15.08,day,1
2250814,824833,2026-05-30,2026-05,TOR,BAL,1,0.58,0.5041,0.5041,1,0,0,702056,687064,Trey Yesavage,Brandon Young,R,R,RR,6,4,7,5,0.6667,3,0.6154,13,0.66669,0.65612,0.6614,0,0.24138,58,0.17241,58,0.2069,0.29175,1.0451331923662392,2026-05-30T20:05:00.000Z,16.08,day,0
2250815,823375,2026-05-30,2026-05,MIN,PIT,1,0.49,0.5233,0.5233,0,0,1,641927,656605,Bailey Ober,Mitch Keller,R,R,RR,11,10,11,9,0.4839,62,0.6061,66,0.70662,0.71719,0.7119,0,0.31034,58,0.41379,58,0.36207,0.29175,1.0512344435575476,2026-05-30T20:05:00.000Z,16.08,day,0
2250816,824431,2026-05-30,2026-05,BOS,CLE,1,0.53,0.5611,0.5611,0,0,1,543243,800048,Sonny Gray,Parker Messick,R,L,RL,9,6,11,11,0.5873,63,0.3,10,0.62489,0.66667,0.64578,0,0.16071,56,0.27119,59,0.21595,0.29175,0.9211001775202943,2026-05-30T20:10:00.000Z,16.17,day,0
2250817,822975,2026-05-30,2026-05,LAA,TB,1,0.49,0.5647,0.5647,0,4,1,672282,656876,Reid Detmers,Drew Rasmussen,L,R,LR,11,9,10,8,0.55,20,0.5526,38,0.69048,0.6763,0.68339,0,0.32759,58,0.33333,54,0.33046,0.29175,0.9852491701944116,2026-05-30T20:10:00.000Z,16.17,day,0
2250818,823622,2026-05-30,2026-05,MIA,NYM,1,0.58,0.5319,0.5319,1,0,0,663969,681035,Tyler Phillips,Christian Scott,R,R,RR,1,1,6,3,0.375,8,0.7778,9,0.43182,0.67363,0.55272,0,0.36207,58,0.2807,57,0.32139,0.29175,1.0238596433357876,2026-05-30T20:10:00.000Z,16.17,day,0
2250819,824190,2026-05-30,2026-05,MIL,HOU,1,0.56,0.5032,0.5032,0,1,0,687075,663567,Brandon Sproat,Peter Lambert,R,R,RR,8,6,7,6,0.4,5,0.3333,3,0.55556,0.549,0.55228,0,0.2963,54,0.37288,59,0.33459,0.29175,0.9911732357433639,2026-05-30T20:10:00.000Z,15.17,day,0
2250820,823054,2026-05-30,2026-05,CHC,STL,1,0.55,0.5564,0.5564,1,0,0,676962,681517,Ben Brown,Kyle Leahy,R,R,RR,4,3,10,9,0.5217,23,0.75,4,0.58693,0.825,0.70596,0,0.18966,58,0.25455,55,0.2221,0.29175,0.9270781176097251,2026-05-30T23:15:00.000Z,18.25,night,0
2250821,824513,2026-05-30,2026-05,ATL,CIN,1,0.42,0.4565,0.4565,1,0,0,527048,663903,Martín Pérez,Brady Singer,L,R,LR,7,4,10,4,0.5526,38,0.4627,67,0.56035,0.43135,0.49585,0,0.34483,58,0.25,56,0.29741,0.29175,0.9902854490964874,2026-05-30T23:15:00.000Z,19.25,night,0
2250822,824352,2026-05-30,2026-05,SF,COL,1,0.4,0.3553,0.3553,0,0,2,605288,663372,Adrian Houser,Ryan Feltner,R,R,RR,10,4,5,3,0.5484,31,0.4615,39,0.4742,0.50767,0.49093,0,0.21053,57,0.2931,58,0.25181,0.29175,1.263629706076605,2026-05-31T01:10:00.000Z,19.17,night,0
2250823,825000,2026-05-30,2026-05,NYY,ATH,1,0.46,0.4484,0.4484,0,0,2,677960,669372,Ryan Weathers,J.T. Ginn,L,R,LR,10,7,9,8,0.7407,27,0.4348,23,0.72035,0.64989,0.68512,0,0.42105,57,0.26316,57,0.34211,0.29175,1.2480324396937523,2026-05-31T02:05:00.000Z,19.08,night,0
2250824,823945,2026-05-30,2026-05,PHI,LAD,1,0.49,0.4949,0.4949,1,0,0,666200,808963,Jesús Luzardo,Roki Sasaki,L,R,LR,11,10,9,8,0.4894,47,0.5455,11,0.70924,0.70816,0.7087,0,0.33333,57,0.33333,57,0.33333,0.29175,1.0009612737608329,2026-05-31T02:10:00.000Z,19.17,night,0
2253148,823132,2026-05-30,2026-05,ARI,SEA,1,0.5,0.6117,0.6117,1,0,0,669194,693433,Ryne Nelson,Bryan Woo,R,R,RR,11,9,11,9,0.5385,52,0.537,54,0.685,0.68429,0.68464,0,0.30357,56,0.37931,58,0.34144,0.29175,0.8411265978531404,2026-05-31T02:10:00.000Z,19.17,night,0
2250825,824832,2026-05-31,2026-05,TOR,BAL,1,0.52,0.5156,0.5156,1,0,0,693686,680694,Spencer Miles,Kyle Bradish,R,R,RR,1,1,11,10,,,0.6471,17,0.89991,0.78433,0.84212,1,0.23729,59,0.16949,59,0.20339,0.29189,1.0451331923662392,2026-05-31T16:15:00.000Z,12.25,day,0
2250826,822729,2026-05-31,2026-05,SD,WSH,1,0.41,0.4105,0.4105,1,0,0,656288,641793,Griffin Canning,Zack Littell,R,R,RR,5,2,7,5,0.5106,47,0.5556,63,0.47373,0.62094,0.54734,0,0.19298,57,0.33898,59,0.26598,0.29189,1.1534896468268556,2026-05-31T17:35:00.000Z,13.58,day,0
2250827,823373,2026-05-31,2026-05,MIN,PIT,1,0.48,0.5463,0.5463,1,0,0,805673,677952,Zebby Matthews,Braxton Ashcraft,R,R,RR,3,1,11,11,0.36,25,0.5455,11,0.35385,0.78357,0.56871,0,0.30508,59,0.42373,59,0.36441,0.29189,1.0512344435575476,2026-05-31T17:35:00.000Z,13.58,day,0
2250828,824430,2026-05-31,2026-05,BOS,CLE,1,0.52,0.5702,0.5702,0,1,0,624133,676440,Ranger Suarez,Tanner Bibee,L,R,LR,10,7,12,8,0.5536,56,0.6061,66,0.6268,0.63914,0.63297,0,0.15789,57,0.28333,60,0.22061,0.29189,0.9211001775202943,2026-05-31T17:40:00.000Z,13.67,day,0
2250829,822976,2026-05-31,2026-05,LAA,TB,1,0.43,0.542,0.542,0,0,1,686799,663556,Jack Kochanowicz,Shane McClanahan,R,L,RL,11,9,10,9,0.4324,37,,,0.63448,0.89495,0.76471,1,0.33898,59,0.34545,55,0.34222,0.29189,0.9852491701944116,2026-05-31T17:40:00.000Z,13.67,day,1
2250830,824512,2026-05-31,2026-05,ATL,CIN,1,0.46,0.5144,0.5144,0,1,1,675911,666157,Spencer Strider,Nick Lodolo,R,L,RL,5,3,4,3,0.52,25,0.5306,49,0.54667,0.59329,0.56998,0,0.33898,59,0.24561,57,0.2923,0.29189,0.9902854490964874,2026-05-31T17:40:00.000Z,13.67,day,1
2250831,823621,2026-05-31,2026-05,MIA,NYM,1,0.54,0.4768,0.4768,0,0,1,667463,690997,John King,Nolan McLean,R,R,RR,0,0,11,7,,,0.4545,11,0.8899,0.54976,0.71983,1,0.35593,59,0.27586,58,0.3159,0.29189,1.0238596433357876,2026-05-31T17:40:00.000Z,13.67,day,0
2250832,824592,2026-05-31,2026-05,DET,CWS,1,0.47,0.5543,0.5543,0,1,0,672456,680732,Keider Montero,Sean Burke,R,R,RR,10,10,9,7,0.6,30,0.4074,27,0.8,0.58284,0.69142,0,0.28814,59,0.32759,58,0.30786,0.29189,0.9534515889611959,2026-05-31T18:10:00.000Z,13.17,day,0
2250833,824187,2026-05-31,2026-05,MIL,HOU,1,0.56,0.547,0.547,1,0,0,694819,837227,Jacob Misiorowski,Tatsuya Imai,R,R,RR,11,9,6,5,0.4706,17,0.3333,3,0.65267,0.52081,0.58674,0,0.30909,55,0.36667,60,0.33788,0.29189,0.9911732357433639,2026-05-31T18:10:00.000Z,13.17,day,1
2250834,822895,2026-05-31,2026-05,KC,TEX,1,0.55,0.583,0.583,0,0,4,608379,683004,Michael Wacha,Jack Leiter,R,R,RR,11,10,11,7,0.6349,63,0.5526,38,0.77852,0.59648,0.6875,0,0.22414,58,0.27586,58,0.25,0.29189,0.8832578011499392,2026-05-31T18:35:00.000Z,13.58,day,0
2250835,824354,2026-05-31,2026-05,SF,COL,1,0.39,0.3678,0.3678,0,1,0,592662,685299,Robbie Ray,Tanner Gordon,L,R,LR,11,8,1,1,0.5,42,0.4348,23,0.61905,0.48618,0.55261,0,0.2069,58,0.30508,59,0.25599,0.29189,1.263629706076605,2026-05-31T19:10:00.000Z,13.17,day,0
2250836,825001,2026-05-31,2026-05,NYY,ATH,1,0.4,0.3839,0.3839,0,0,3,701542,682052,Will Warren,Jacob Lopez,R,L,RL,11,9,9,7,0.4762,42,0.5714,21,0.65533,0.66916,0.66225,0,0.41379,58,0.27586,58,0.34483,0.29189,1.2480324396937523,2026-05-31T20:05:00.000Z,13.08,day,0
2250837,823944,2026-05-31,2026-05,PHI,LAD,1,0.46,0.49,0.49,1,0,0,691725,808967,Andrew Painter,Yoshinobu Yamamoto,R,R,RR,9,8,10,6,,,0.6078,51,0.88942,0.6039,0.74666,1,0.32759,58,0.32759,58,0.32759,0.29189,1.0009612737608329,2026-05-31T20:10:00.000Z,13.17,day,0
2250838,823053,2026-05-31,2026-05,CHC,STL,1,0.52,0.4761,0.4761,0,0,2,696136,669461,Jordan Wicks,Matthew Liberatore,L,L,LL,1,0,11,6,0.5,10,0.6154,39,0.45455,0.57876,0.51665,0,0.18644,59,0.25,56,0.21822,0.29189,0.9270781176097251,2026-05-31T23:20:00.000Z,18.33,night,1
2253162,823133,2026-05-31,2026-05,ARI,SEA,1,0.46,0.6008,0.6008,1,0,0,518876,682243,Merrill Kelly,Bryce Miller,R,R,RR,8,5,2,2,0.4,45,0.5918,49,0.5,0.65983,0.57992,0,0.29825,57,0.37288,59,0.33556,0.29189,0.8411265978531404,2026-05-31T20:10:00.000Z,13.17,day,0
2250839,822974,2026-06-01,2026-06,DET,TB,1,0.48,0.5139,0.5139,0,2,0,680744,643377,Ty Madden,Griffin Jax,R,R,RR,0,0,6,5,,,,,0.8899,0.86869,0.87929,2,0.3,60,0.35714,56,0.32857,0.29255,0.9852491701944116,2026-06-01T22:40:00.000Z,18.67,night,0
2250840,822730,2026-06-01,2026-06,MIA,WSH,1,0.42,0.4509,0.4509,0,1,0,645261,676917,Sandy Alcantara,Cade Cavalli,R,R,RR,12,9,12,10,0.4571,35,0.3571,14,0.61686,0.61686,0.61686,0,0.35,60,0.33333,60,0.34167,0.29255,1.1534896468268556,2026-06-01T22:45:00.000Z,18.75,night,0
2250841,824510,2026-06-01,2026-06,KC,CIN,1,0.46,0.4745,0.4745,0,4,1,679883,680689,Luinder Avila,Lyon Richardson,R,R,RR,1,0,0,0,,,,,0.809,0.8899,0.84945,2,0.22034,59,0.25862,58,0.23948,0.29255,0.9902854490964874,2026-06-01T23:10:00.000Z,19.17,night,0
2250842,823702,2026-06-01,2026-06,CWS,MIN,1,0.46,0.5285,0.5285,0,0,1,689818,657746,David Sandlin,Joe Ryan,R,R,RR,1,0,12,9,,,0.4912,57,0.809,0.63236,0.72068,1,0.32203,59,0.3,60,0.31102,0.29255,1.0393958506147416,2026-06-01T23:40:00.000Z,18.67,night,0
2250843,823781,2026-06-01,2026-06,SF,MIL,1,0.49,0.5593,0.5593,1,0,0,694738,675660,Landen Roupp,Shane Drohan,R,L,RL,11,9,1,1,0.4828,29,,,0.65848,0.89991,0.77919,1,0.22034,59,0.30357,56,0.26196,0.29255,0.9522189984168762,2026-06-01T23:40:00.000Z,18.67,night,0
2250844,823050,2026-06-01,2026-06,TEX,STL,1,0.45,0.5637,0.5637,1,0,0,594798,700241,Jacob deGrom,Michael McGreevy,R,R,RR,11,5,11,9,0.4167,36,0.5,22,0.43652,0.66667,0.5516,0,0.28814,59,0.26316,57,0.27565,0.29255,0.9270781176097251,2026-06-01T23:45:00.000Z,18.75,night,0
2250845,824027,2026-06-01,2026-06,COL,LAA,1,0.42,0.4564,0.4564,0,1,0,607536,667755,Kyle Freeland,José Soriano,L,R,LR,10,6,12,7,0.4286,56,0.5455,55,0.5143,0.56614,0.54022,0,0.3,60,0.33333,60,0.31667,0.29255,0.9770088624021527,2026-06-02T01:38:00.000Z,18.63,night,0
2250846,823131,2026-06-01,2026-06,NYM,SEA,1,0.5,0.6376,0.6376,1,0,0,681810,676106,Austin Warren,Emerson Hancock,R,R,RR,0,0,11,9,,,0.4839,31,0.8899,0.659,0.77445,1,0.28814,59,0.36667,60,0.3274,0.29255,0.8411265978531404,2026-06-02T01:40:00.000Z,18.67,night,0
2253172,825078,2026-06-01,2026-06,LAD,ARI,1,0.46,0.5016,0.5016,1,0,0,686218,593958,Emmet Sheehan,Eduardo Rodriguez,R,L,RL,10,5,11,6,0.5333,15,0.4048,42,0.51665,0.47848,0.49756,0,0.32203,59,0.2931,58,0.30757,0.29255,1.0804533346607728,2026-06-02T01:40:00.000Z,18.67,night,0
2250847,822971,2026-06-02,2026-06,DET,TB,1,0.5,0.4911,0.4911,0,2,0,656427,571927,Jack Flaherty,Steven Matz,R,L,RL,12,9,9,5,0.6129,62,0.4167,12,0.68768,0.48247,0.58508,0,0.31148,61,0.35088,57,0.33118,0.29294,0.9852491701944116,2026-06-02T22:40:00.000Z,18.67,night,0
2250848,823460,2026-06-02,2026-06,SD,PHI,1,0.46,0.466,0.466,1,0,0,681190,605400,Randy Vásquez,Aaron Nola,R,R,RR,11,8,11,9,0.551,49,0.5472,53,0.64333,0.68914,0.66624,0,0.18966,58,0.32203,59,0.25584,0.29294,1.0484931745187165,2026-06-02T22:40:00.000Z,18.67,night,0
2250849,824754,2026-06-02,2026-06,BAL,BOS,1,0.55,0.533,0.533,0,0,1,669358,813349,Shane Baz,Connelly Early,R,L,RL,11,7,11,7,0.5208,48,0.7143,7,0.58133,0.67348,0.6274,0,0.16667,60,0.17241,58,0.16954,0.29294,0.95388155067788,2026-06-02T22:45:00.000Z,18.75,night,0
2250850,822728,2026-06-02,2026-06,MIA,WSH,1,0.44,0.4601,0.4601,1,0,0,669199,663992,Lake Bachar,Richard Lovelady,R,L,RL,0,0,3,2,,,,,0.8899,0.83838,0.86414,2,0.36066,61,0.32787,61,0.34426,0.29294,1.1534896468268556,2026-06-02T22:45:00.000Z,18.75,night,0
2250851,823541,2026-06-02,2026-06,CLE,NYY,1,0.41,0.5447,0.5447,1,0,0,676282,693645,Joey Cantillo,Cam Schlittler,L,R,LR,12,10,12,11,0.3333,24,0.2778,18,0.60605,0.62627,0.61616,0,0.27869,61,0.40678,59,0.34273,0.29294,1.0182831791057652,2026-06-02T23:05:00.000Z,19.08,night,0
2250852,824511,2026-06-02,2026-06,KC,CIN,1,0.45,0.4966,0.4966,1,0,0,702070,671096,Noah Cameron,Andrew Abbott,L,L,LL,10,8,12,6,0.4815,27,0.5517,58,0.64075,0.5235,0.58213,0,0.23333,60,0.27119,59,0.25226,0.29294,0.9902854490964874,2026-06-02T23:10:00.000Z,19.17,night,0
2250853,824918,2026-06-02,2026-06,TOR,ATL,1,0.46,0.538,0.538,0,0,2,592332,693821,Kevin Gausman,Bryce Elder,R,R,RR,12,9,12,10,0.5,66,0.439,41,0.63636,0.65409,0.64523,0,0.23333,60,0.35,60,0.29167,0.29294,0.9774370157800405,2026-06-02T23:15:00.000Z,19.25,night,1
2250854,823700,2026-06-02,2026-06,CWS,MIN,1,0.43,0.5263,0.5263,1,0,0,663436,687570,Davis Martin,Connor Prielipp,R,L,RL,11,9,7,4,0.4474,38,,,0.64162,0.75876,0.70019,1,0.31667,60,0.31148,61,0.31407,0.29294,1.0393958506147416,2026-06-02T23:40:00.000Z,18.67,night,0
2250855,823782,2026-06-02,2026-06,SF,MIL,1,0.49,0.5818,0.5818,0,0,3,686790,690986,Trevor McDonald,Kyle Harrison,R,L,RL,5,4,10,8,,,0.4848,33,0.85993,0.6424,0.75117,1,0.21667,60,0.29825,57,0.25746,0.29294,0.9522189984168762,2026-06-02T23:40:00.000Z,18.67,night,0
2250856,823052,2026-06-02,2026-06,TEX,STL,1,0.47,0.5679,0.5679,1,0,0,543135,669160,Nathan Eovaldi,Dustin May,R,R,RR,11,5,11,6,0.5273,55,0.4615,26,0.48919,0.50548,0.49733,0,0.28333,60,0.25862,58,0.27098,0.29294,0.9270781176097251,2026-06-02T23:45:00.000Z,18.75,night,0
2250857,824675,2026-06-02,2026-06,ATH,CHC,1,0.47,0.4939,0.4939,0,0,1,695611,592791,Gage Jump,Jameson Taillon,L,R,LR,1,1,11,8,,,0.5185,54,0.89991,0.62786,0.76388,1,0.28814,59,0.18333,60,0.23573,0.29294,1.005140346320558,2026-06-03T00:05:00.000Z,19.08,night,0
2250858,824189,2026-06-02,2026-06,PIT,HOU,1,0.51,0.4844,0.4844,0,0,2,696149,681347,Bubba Chandler,Mike Burrows,R,R,RR,11,8,11,6,0.7143,7,0.5217,23,0.7211,0.53414,0.62762,0,0.41667,60,0.36066,61,0.38866,0.29294,0.9911732357433639,2026-06-03T00:10:00.000Z,19.17,night,0
2250859,824026,2026-06-02,2026-06,COL,LAA,1,0.41,0.4731,0.4731,1,0,0,608372,680570,Tomoyuki Sugano,Grayson Rodriguez,R,R,RR,11,7,3,3,0.3939,33,0.45,20,0.5209,0.57692,0.54891,0,0.31148,61,0.32787,61,0.31967,0.29294,0.9770088624021527,2026-06-03T01:38:00.000Z,18.63,night,0
2250860,823129,2026-06-02,2026-06,NYM,SEA,1,0.53,0.6244,0.6244,1,0,0,623211,669302,Huascar Brazobán,Logan Gilbert,R,R,RR,4,4,12,6,1.0,3,0.5484,62,1.0,0.522,0.761,0,0.28333,60,0.36066,61,0.32199,0.29294,0.8411265978531404,2026-06-03T01:40:00.000Z,18.67,night,0
2253187,825079,2026-06-02,2026-06,LAD,ARI,1,0.48,0.4472,0.4472,0,2,0,641778,647336,Eric Lauer,Michael Soroka,L,R,LR,7,4,11,8,0.3889,18,0.6207,29,0.46406,0.67652,0.57029,0,0.31667,60,0.28814,59,0.3024,0.29294,1.0804533346607728,2026-06-03T01:40:00.000Z,18.67,night,0
