kind,series,propRefId,gameDate,gamePk,gameId,side,player,scratchBasis,starterId,voidCause,inExemptions,storedBacktestResult,note
DETECTED_VOID,live,870025,2026-05-15,824037,2250631,away,Justin Wrobleski,mlbamId,694361,TRUE_SCRATCH,0,UNDER,listed pitcher did not start (re-derived)
DETECTED_VOID,live,900030,2026-05-16,824278,2250634,away,Kevin Gausman,mlbamId,689254,NEXTDAY_CONTAMINATION,0,UNDER,listed pitcher did not start (re-derived)
DETECTED_VOID,live,900017,2026-05-16,823706,2250642,home,Bailey Ober,mlbamId,687570,NEXTDAY_CONTAMINATION,0,OVER,listed pitcher did not start (re-derived)
DETECTED_VOID,live,900029,2026-05-16,823627,2250645,home,Freddy Peralta,mlbamId,623211,NEXTDAY_CONTAMINATION,0,UNDER,listed pitcher did not start (re-derived)
DETECTED_VOID,live,900038,2026-05-17,822738,2250649,home,Jake Irvin,mlbamId,663992,TRUE_SCRATCH,0,UNDER,listed pitcher did not start (re-derived)
DETECTED_VOID,live,930014,2026-05-19,823704,2250682,away,Mike Burrows,mlbamId,669920,TRUE_SCRATCH,1,,listed pitcher did not start (re-derived)
DETECTED_VOID,live,930020,2026-05-19,824356,2250685,away,Jack Leiter,mlbamId,641302,TRUE_SCRATCH,1,,listed pitcher did not start (re-derived)
DETECTED_VOID,live,960001,2026-05-19,824356,2250685,home,Kyle Freeland,mlbamId,671111,NEXTDAY_CONTAMINATION,1,,listed pitcher did not start (re-derived)
DETECTED_VOID,live,960021,2026-05-20,824273,2250694,home,Casey Mize,mlbamId,623454,NEXTDAY_CONTAMINATION,1,,listed pitcher did not start (re-derived)
DETECTED_VOID,live,960024,2026-05-20,822735,2250696,away,David Peterson,mlbamId,804267,NEXTDAY_CONTAMINATION,1,,listed pitcher did not start (re-derived)
DETECTED_VOID,live,960022,2026-05-20,823057,2250700,away,Braxton Ashcraft,mlbamId,669387,NEXTDAY_CONTAMINATION,1,,listed pitcher did not start (re-derived)
DETECTED_VOID,live,960023,2026-05-20,823057,2250700,home,Dustin May,mlbamId,700241,NEXTDAY_CONTAMINATION,1,,listed pitcher did not start (re-derived)
DETECTED_VOID,live,960025,2026-05-20,824032,2250702,away,Luis Severino,mlbamId,650644,NEXTDAY_CONTAMINATION,1,,listed pitcher did not start (re-derived)
DETECTED_VOID,live,960026,2026-05-20,824032,2250702,home,Jose Soriano,mlbamId,686799,NEXTDAY_CONTAMINATION,1,,listed pitcher did not start (re-derived)
DETECTED_VOID,live,960039,2026-05-21,823545,2250707,away,Kevin Gausman,mlbamId,680755,NEXTDAY_CONTAMINATION,0,UNDER,listed pitcher did not start (re-derived)
DETECTED_VOID,live,960040,2026-05-21,825083,2253025,away,Tomoyuki Sugano,mlbamId,688642,NEXTDAY_CONTAMINATION,0,OVER,listed pitcher did not start (re-derived)
DETECTED_VOID,live,990014,2026-05-22,823863,2250715,away,Freddy Peralta,mlbamId,668964,NEXTDAY_CONTAMINATION,0,UNDER,listed pitcher did not start (re-derived)
DETECTED_VOID,live,990016,2026-05-22,824842,2250716,home,Brandon Young,mlbamId,669211,TRUE_SCRATCH,0,UNDER,listed pitcher did not start (re-derived)
DETECTED_VOID,live,990018,2026-05-22,824922,2250717,away,Jake Irvin,mlbamId,663992,TRUE_SCRATCH,0,UNDER,listed pitcher did not start (re-derived)
DETECTED_VOID,live,990006,2026-05-23,824518,2250710,away,Kyle Leahy,mlbamId,669467,WRONG_GAME_SAME_DATE,0,UNDER,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1020010,2026-05-23,823222,2250728,away,Noah Schultz,mlbamId,663542,TRUE_SCRATCH,1,,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1020015,2026-05-23,824760,2250730,home,Sonny Gray,mlbamId,663558,TRUE_SCRATCH,1,,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1020002,2026-05-23,824516,2250733,away,Matthew Liberatore,mlbamId,681517,WRONG_GAME_SAME_DATE,0,OVER,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1020001,2026-05-23,824516,2250733,home,Brady Singer,mlbamId,695534,WRONG_GAME_SAME_DATE,0,UNDER,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1020011,2026-05-24,824840,2250726,away,Framber Valdez,mlbamId,675512,WRONG_GAME_SAME_DATE,1,,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1020008,2026-05-24,824840,2250726,home,Brandon Young,mlbamId,669432,WRONG_GAME_SAME_DATE,1,,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1020063,2026-05-24,823297,2250748,away,Aaron Civale,mlbamId,665622,NEXTDAY_CONTAMINATION,1,,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1020077,2026-05-25,824437,2250756,away,Cade Cavalli,mlbamId,676571,TRUE_SCRATCH,0,UNDER,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1020079,2026-05-25,823296,2250758,home,Randy Vasquez,mlbamId,656288,NEXTDAY_CONTAMINATION,0,OVER,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1140002,2026-05-26,822811,2250768,home,Kevin Gausman,mlbamId,680755,NEXTDAY_CONTAMINATION,0,UNDER,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1080021,2026-05-26,825004,2250774,home,Jeffrey Springs,mlbamId,695611,TRUE_SCRATCH,0,OVER,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1110004,2026-05-27,824432,2250778,away,Miles Mikolas,mlbamId,676571,TRUE_SCRATCH,0,UNDER,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1140008,2026-05-28,824595,2250792,away,Taj Bradley,mlbamId,680573,TRUE_SCRATCH,1,,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1170044,2026-05-29,824835,2250800,away,Trey Yesavage,mlbamId,671936,TRUE_SCRATCH,1,,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1170024,2026-05-29,824594,2250805,home,Erick Fedde,mlbamId,685126,TRUE_SCRATCH,1,,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1200001,2026-05-29,824191,2250807,home,Peter Lambert,mlbamId,678906,NEXTDAY_CONTAMINATION,1,,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1200058,2026-05-30,824593,2250811,home,Sean Burke,mlbamId,641743,NEXTDAY_CONTAMINATION,0,UNDER,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1200057,2026-05-30,823622,2250818,away,Janson Junk,mlbamId,663969,TRUE_SCRATCH,0,UNDER,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1200059,2026-05-30,823054,2250820,away,Jordan Wicks,mlbamId,676962,NEXTDAY_CONTAMINATION,0,OVER,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1200039,2026-05-31,823621,2250831,away,Sandy Alcantara,mlbamId,667463,TRUE_SCRATCH,0,UNDER,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1200066,2026-06-01,824510,2250841,home,Andrew Abbott,mlbamId,680689,TRUE_SCRATCH,0,UNDER,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1290001,2026-06-02,822728,2250850,away,Max Meyer,mlbamId,669199,NEXTDAY_CONTAMINATION,0,UNDER,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1230007,2026-06-02,822728,2250850,home,Andrew Alvarez,mlbamId,663992,TRUE_SCRATCH,0,UNDER,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1290002,2026-06-02,823129,2250860,away,Freddy Peralta,mlbamId,623211,NEXTDAY_CONTAMINATION,0,UNDER,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1290032,2026-06-03,823780,2250870,home,Coleman Crow,mlbamId,688107,NEXTDAY_CONTAMINATION,0,OVER,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1320018,2026-06-04,824919,2250879,away,Trey Yesavage,mlbamId,689254,NEXTDAY_CONTAMINATION,0,UNDER,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1380001,2026-06-05,823943,2250896,away,Jack Kochanowicz,mlbamId,672282,NEXTDAY_CONTAMINATION,0,OVER,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1380020,2026-06-06,824351,2250908,home,Tanner Gordon,mlbamId,688642,TRUE_SCRATCH,1,,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1410027,2026-06-07,824916,2250911,away,Bubba Chandler,mlbamId,682254,TRUE_SCRATCH,0,UNDER,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1410021,2026-06-07,823453,2250912,away,David Sandlin,mlbamId,656457,TRUE_SCRATCH,0,UNDER,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1410066,2026-06-08,824829,2250925,home,Trevor Rogers,mlbamId,694346,TRUE_SCRATCH,0,UNDER,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1410079,2026-06-08,823218,2250931,away,Andrew Alvarez,mlbamId,663992,TRUE_SCRATCH,1,,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1470028,2026-06-10,823372,2250952,away,Justin Wrobleski,mlbamId,660271,NEXTDAY_CONTAMINATION,0,OVER,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1470029,2026-06-10,823618,2250955,home,Christian Scott,mlbamId,681810,NEXTDAY_CONTAMINATION,0,UNDER,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1470066,2026-06-12,823778,2250976,away,Aaron Nola,mlbamId,621383,TRUE_SCRATCH,0,UNDER,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1470103,2026-06-12,824997,2250980,away,Kyle Freeland,mlbamId,807743,NEXTDAY_CONTAMINATION,0,UNDER,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1470113,2026-06-14,822722,2250998,home,Andrew Alvarez,mlbamId,676571,TRUE_SCRATCH,0,UNDER,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1470131,2026-06-14,823212,2251007,away,Shota Imanaga,mlbamId,669020,TRUE_SCRATCH,1,,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1470136,2026-06-14,824021,2251008,away,Nick Martinez,mlbamId,668984,NEXTDAY_CONTAMINATION,1,,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1470156,2026-06-15,823046,2251013,away,Michael King,mlbamId,593974,TRUE_SCRATCH,0,UNDER,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1470145,2026-06-15,824181,2251016,away,Framber Valdez,mlbamId,623454,TRUE_SCRATCH,0,OVER,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1470214,2026-06-17,823044,2251037,away,Griffin Canning,mlbamId,699134,TRUE_SCRATCH,0,UNDER,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1470200,2026-06-17,824746,2251039,away,Trey Yesavage,mlbamId,680755,TRUE_SCRATCH,0,UNDER,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1470213,2026-06-17,824913,2251041,away,Landen Roupp,mlbamId,687931,TRUE_SCRATCH,0,UNDER,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1470225,2026-06-18,823533,2251051,away,Erick Fedde,mlbamId,663542,TRUE_SCRATCH,0,UNDER,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1470235,2026-06-19,824264,2251056,away,Erick Fedde,mlbamId,685126,TRUE_SCRATCH,0,UNDER,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1470241,2026-06-19,822966,2251058,away,Cade Cavalli,mlbamId,676571,NEXTDAY_CONTAMINATION,0,UNDER,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1470288,2026-06-20,824263,2251068,away,Davis Martin,mlbamId,656794,NEXTDAY_CONTAMINATION,1,,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1470268,2026-06-20,822885,2251071,home,Nathan Eovaldi,mlbamId,669022,NEXTDAY_CONTAMINATION,1,,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1470289,2026-06-20,822967,2251072,home,Nick Martinez,mlbamId,693855,NEXTDAY_CONTAMINATION,1,,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1470315,2026-06-21,822883,2251089,away,Michael King,mlbamId,593974,TRUE_SCRATCH,1,,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1470316,2026-06-21,823449,2251094,away,Kodai Senga,mlbamId,656849,TRUE_SCRATCH,1,,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1470317,2026-06-21,825067,2253435,away,Zebby Matthews,mlbamId,702474,NEXTDAY_CONTAMINATION,1,,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1470318,2026-06-21,825067,2253435,home,Merrill Kelly,mlbamId,703615,NEXTDAY_CONTAMINATION,1,,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1470323,2026-06-22,823851,2251096,away,Kumar Rocker,mlbamId,641302,TRUE_SCRATCH,0,UNDER,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1470344,2026-06-22,822720,2251098,away,Jesus Luzardo,mlbamId,641835,NEXTDAY_CONTAMINATION,0,UNDER,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1470332,2026-06-22,823692,2251102,away,Justin Wrobleski,mlbamId,694361,TRUE_SCRATCH,1,,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1500032,2026-06-23,822963,2251108,home,Griffin Jax,mlbamId,663556,NEXTDAY_CONTAMINATION,0,UNDER,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1500015,2026-06-23,823849,2251109,away,Jacob deGrom,mlbamId,615698,NEXTDAY_CONTAMINATION,0,UNDER,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1500020,2026-06-23,822718,2251111,away,Aaron Nola,mlbamId,666200,NEXTDAY_CONTAMINATION,0,OVER,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1500021,2026-06-23,822718,2251111,home,Miles Mikolas,mlbamId,676571,TRUE_SCRATCH,0,UNDER,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1500009,2026-06-23,823614,2251113,away,Shota Imanaga,mlbamId,665795,NEXTDAY_CONTAMINATION,0,UNDER,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1500035,2026-06-23,823614,2251113,home,Nolan McLean,mlbamId,673540,NEXTDAY_CONTAMINATION,0,OVER,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1500023,2026-06-23,824501,2251114,home,Rhett Lowder,mlbamId,666157,NEXTDAY_CONTAMINATION,0,OVER,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1500010,2026-06-23,823690,2251115,home,Joe Ryan,mlbamId,696070,NEXTDAY_CONTAMINATION,0,UNDER,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1500013,2026-06-23,824584,2251116,away,Tanner Bibee,mlbamId,800048,NEXTDAY_CONTAMINATION,0,OVER,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1500014,2026-06-23,824584,2251116,home,Erick Fedde,mlbamId,680732,TRUE_SCRATCH,0,OVER,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1500011,2026-06-23,824340,2251117,away,Ranger Suarez,mlbamId,543243,NEXTDAY_CONTAMINATION,0,OVER,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1500012,2026-06-23,824340,2251117,home,Kyle Freeland,mlbamId,807743,NEXTDAY_CONTAMINATION,0,UNDER,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1500016,2026-06-23,824017,2251118,away,Trey Gibson,mlbamId,669358,NEXTDAY_CONTAMINATION,0,OVER,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1500017,2026-06-23,824017,2251118,home,Jose Soriano,mlbamId,696270,NEXTDAY_CONTAMINATION,0,OVER,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1500033,2026-06-23,823286,2251119,away,Martin Perez,mlbamId,702275,NEXTDAY_CONTAMINATION,0,OVER,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1500034,2026-06-23,823286,2251119,home,JP Sears,mlbamId,593974,NEXTDAY_CONTAMINATION,0,UNDER,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1500025,2026-06-23,823210,2251120,away,Gage Jump,mlbamId,650644,NEXTDAY_CONTAMINATION,0,OVER,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1500026,2026-06-23,823210,2251120,home,Tyler Mahle,mlbamId,592662,NEXTDAY_CONTAMINATION,0,OVER,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1500030,2026-06-23,823043,2253463,away,Mitch Bratt,mlbamId,593958,NEXTDAY_CONTAMINATION,0,OVER,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1500031,2026-06-23,823043,2253463,home,Matthew Liberatore,mlbamId,681517,NEXTDAY_CONTAMINATION,0,UNDER,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1470327,2026-06-24,823613,2251100,away,Edward Cabrera,mlbamId,665871,WRONG_GAME_SAME_DATE,1,,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1470330,2026-06-24,823613,2251100,home,Kodai Senga,mlbamId,690997,TRUE_SCRATCH,1,,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1500041,2026-06-24,824583,2251122,home,Erick Fedde,mlbamId,669684,TRUE_SCRATCH,0,UNDER,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1500053,2026-06-24,822719,2251128,home,Cade Cavalli,mlbamId,687223,TRUE_SCRATCH,0,UNDER,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1500039,2026-06-24,823611,2251130,home,Freddy Peralta,mlbamId,640455,WRONG_GAME_SAME_DATE,0,UNDER,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1530088,2026-06-27,824257,2251157,away,Hunter Brown,mlbamId,678906,NEXTDAY_CONTAMINATION,0,UNDER,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1530087,2026-06-27,822794,2251159,away,Kumar Rocker,mlbamId,615698,NEXTDAY_CONTAMINATION,0,OVER,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1530089,2026-06-27,823609,2251161,away,Jesus Luzardo,mlbamId,641835,NEXTDAY_CONTAMINATION,0,UNDER,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1530074,2026-06-27,823283,2251168,home,Michael King,mlbamId,606996,TRUE_SCRATCH,0,UNDER,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1530091,2026-06-27,824015,2251170,away,Aaron Civale,mlbamId,678022,NEXTDAY_CONTAMINATION,0,OVER,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1530090,2026-06-27,822960,2253513,home,Drew Rasmussen,mlbamId,642121,NEXTDAY_CONTAMINATION,0,UNDER,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1530120,2026-06-28,823608,2251176,home,Sean Manaea,mlbamId,672335,NEXTDAY_CONTAMINATION,0,UNDER,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1530121,2026-06-28,823769,2251179,away,Shota Imanaga,mlbamId,669020,NEXTDAY_CONTAMINATION,0,UNDER,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1530147,2026-06-29,824420,2251190,away,Jacob deGrom,mlbamId,641302,NEXTDAY_CONTAMINATION,0,UNDER,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1530185,2026-07-01,824740,2251213,away,Andrew Alvarez,mlbamId,695418,TRUE_SCRATCH,0,UNDER,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1530204,2026-07-01,824985,2251223,away,Roki Sasaki,mlbamId,676263,NEXTDAY_CONTAMINATION,0,UNDER,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1560046,2026-07-04,822716,2251245,home,Zack Littell,mlbamId,687223,TRUE_SCRATCH,0,UNDER,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1560049,2026-07-04,822882,2251247,home,Kumar Rocker,mlbamId,615698,NEXTDAY_CONTAMINATION,1,,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1560062,2026-07-04,824334,2251254,home,Sean Sullivan,mlbamId,807743,TRUE_SCRATCH,0,OVER,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1560073,2026-07-04,823932,2251258,away,Griffin Canning,mlbamId,593974,TRUE_SCRATCH,1,,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1590029,2026-07-05,824172,2251266,away,Griffin Jax,mlbamId,669438,NEXTDAY_CONTAMINATION,0,OVER,listed pitcher did not start (re-derived)
DETECTED_VOID,live,750018,2026-07-07,823062,2250506,away,Brandon Sproat,mlbamId,694819,TRUE_SCRATCH,1,,listed pitcher did not start (re-derived)
DETECTED_VOID,live,750019,2026-07-07,823062,2250506,home,Andre Pallante,mlbamId,694335,TRUE_SCRATCH,1,,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1590075,2026-07-07,823607,2251286,home,Christian Scott,mlbamId,672335,NEXTDAY_CONTAMINATION,0,UNDER,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1590046,2026-07-07,823035,2251290,away,Kyle Harrison,mlbamId,688107,WRONG_GAME_SAME_DATE,0,UNDER,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1590105,2026-07-08,823605,2251301,away,Michael Wacha,mlbamId,674444,NEXTDAY_CONTAMINATION,0,UNDER,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1590104,2026-07-08,824496,2251302,away,Jesus Luzardo,mlbamId,660604,NEXTDAY_CONTAMINATION,0,UNDER,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1590100,2026-07-08,823928,2251307,away,Ryan Feltner,mlbamId,687312,NEXTDAY_CONTAMINATION,0,OVER,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1710001,2026-07-09,822954,2251310,away,Ryan Weathers,mlbamId,621112,NEXTDAY_CONTAMINATION,0,UNDER,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1770002,2026-07-10,823927,2253695,home,Yoshinobu Yamamoto,mlbamId,669165,TRUE_SCRATCH,1,,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1800010,2026-07-11,822711,2251336,home,Cade Cavalli,mlbamId,676571,TRUE_SCRATCH,0,UNDER,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1800001,2026-07-11,823356,2251337,away,Robert Gasser,mlbamId,675660,WRONG_GAME_SAME_DATE,0,OVER,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1800002,2026-07-11,823356,2251337,home,Paul Skenes,mlbamId,696149,WRONG_GAME_SAME_DATE,0,UNDER,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1800004,2026-07-11,824576,2251340,home,Noah Schultz,mlbamId,663542,TRUE_SCRATCH,0,UNDER,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1800048,2026-07-12,823029,2251358,away,JR Ritchie,mlbamId,664849,TRUE_SCRATCH,0,UNDER,listed pitcher did not start (re-derived)
DETECTED_VOID,live,780039,2026-07-17,824766,2250551,away,Mason Englert,mlbamId,643377,TRUE_SCRATCH,0,OVER,listed pitcher did not start (re-derived)
DETECTED_VOID,live,780035,2026-07-17,824766,2250551,home,Patrick Sandoval,mlbamId,687562,TRUE_SCRATCH,0,UNDER,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1860002,2026-07-17,824737,2251366,away,Mason Englert,mlbamId,669438,WRONG_GAME_SAME_DATE,0,OVER,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1860001,2026-07-17,824737,2251366,home,Eduardo Rivera,mlbamId,700842,WRONG_GAME_SAME_DATE,0,UNDER,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1920017,2026-07-19,823523,2251387,away,Emmet Sheehan,mlbamId,808967,NEXTDAY_CONTAMINATION,0,UNDER,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1920018,2026-07-19,823523,2251387,home,Ryan Weathers,mlbamId,693645,NEXTDAY_CONTAMINATION,0,UNDER,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1920038,2026-07-19,824168,2251395,away,Shane Baz,mlbamId,687064,TRUE_SCRATCH,0,OVER,listed pitcher did not start (re-derived)
DETECTED_VOID,live,2010001,2026-07-21,823760,2251425,away,Christian Scott,mlbamId,804267,NEXTDAY_CONTAMINATION,0,UNDER,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1950020,2026-07-21,824329,2251429,away,Cade Cavalli,mlbamId,687223,TRUE_SCRATCH,0,UNDER,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1950005,2026-07-22,823519,2251420,home,Max Fried,mlbamId,608331,TRUE_SCRATCH,0,UNDER,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1950009,2026-07-22,824735,2251422,away,Kyle Bradish,mlbamId,665152,WRONG_GAME_SAME_DATE,0,UNDER,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1950010,2026-07-22,824735,2251422,home,Eduardo Rivera,mlbamId,687562,TRUE_SCRATCH,0,UNDER,listed pitcher did not start (re-derived)
DETECTED_VOID,live,2100001,2026-07-22,822784,2251440,home,Shane Bieber,mlbamId,680755,NEXTDAY_CONTAMINATION,0,UNDER,listed pitcher did not start (re-derived)
DETECTED_VOID,live,2070002,2026-07-22,822873,2251444,home,Cal Quantrill,mlbamId,641302,TRUE_SCRATCH,0,UNDER,listed pitcher did not start (re-derived)
DETECTED_VOID,live,2130002,2026-07-23,824893,2251446,away,German Marquez,mlbamId,606996,TRUE_SCRATCH,0,UNDER,listed pitcher did not start (re-derived)
DETECTED_VOID,live,2160001,2026-07-23,822785,2251448,away,Shane McClanahan,mlbamId,668984,NEXTDAY_CONTAMINATION,0,UNDER,listed pitcher did not start (re-derived)
DETECTED_VOID,live,1530015,2026-07-23,823042,2253491,away,Eduardo Rodriguez,mlbamId,694297,TRUE_SCRATCH,0,UNDER,listed pitcher did not start (re-derived)
DETECTED_VOID,live,2280001,2026-07-24,824248,2251451,away,Michael Wacha,mlbamId,694360,TRUE_SCRATCH,0,UNDER,listed pitcher did not start (re-derived)
OUT_OF_POPULATION,live,630047,2026-04-29,,2250429,home,Chris Bassitt,,,,,,host game status=postponed
OUT_OF_POPULATION,live,630048,2026-04-29,,2250429,away,Peter Lambert,,,,,,host game status=postponed
OUT_OF_POPULATION,live,630051,2026-04-29,,2250432,home,Cristopher Sanchez,,,,,,host game status=postponed
OUT_OF_POPULATION,live,630053,2026-04-29,,2250432,away,Logan Webb,,,,,,host game status=postponed
OUT_OF_POPULATION,live,1020003,2026-05-23,823543,2250723,home,Ryan Weathers,,,,,,host game status=postponed
OUT_OF_POPULATION,live,1020004,2026-05-23,823543,2250723,away,Drew Rasmussen,,,,,,host game status=postponed
OUT_OF_POPULATION,live,1020043,2026-05-24,824514,2250742,home,Nick Lodolo,,,,,,host game status=postponed
OUT_OF_POPULATION,live,1020045,2026-05-24,824514,2250742,away,Matthew Liberatore,,,,,,host game status=postponed
OUT_OF_POPULATION,live,1380016,2026-06-06,823539,2250907,away,Ranger Suarez,,,,,,host game status=postponed
OUT_OF_POPULATION,live,1380018,2026-06-06,823539,2250907,home,Will Warren,,,,,,host game status=postponed
OUT_OF_POPULATION,live,1470043,2026-06-11,824589,2250967,away,Spencer Strider,,,,,,host game status=postponed
OUT_OF_POPULATION,live,1470045,2026-06-11,824589,2250967,home,Anthony Kay,,,,,,host game status=postponed
OUT_OF_POPULATION,live,1470119,2026-06-14,824424,2251000,home,Gavin Williams,,,,,,host game status=postponed
OUT_OF_POPULATION,live,1470120,2026-06-14,824424,2251000,away,Troy Melton,,,,,,host game status=postponed
OUT_OF_POPULATION,live,1470227,2026-06-18,824911,2251052,home,Martin Perez,,,,,,host game status=postponed
OUT_OF_POPULATION,live,1470228,2026-06-18,824911,2251052,away,Landen Roupp,,,,,,host game status=postponed
OUT_OF_POPULATION,live,1470303,2026-06-21,824664,2251088,home,Shota Imanaga,,,,,,host game status=postponed
OUT_OF_POPULATION,live,1470304,2026-06-21,824664,2251088,away,Dylan Cease,,,,,,host game status=postponed
