propId,gameId,gameDate,gamePk,side,pitcher,mlbamId,class,ungraded_reason,kProj,bookLine,pOver,pUnder,actualKs,stored_backtestResult,stored_modelCorrect,stored_modelError,derived_backtestResult,derived_modelCorrect,derived_modelError,grade_status,diff_fields,substrate_status,substrate_starterId,substrate_starterKs
990031,2250720,2026-05-22,824029,home,Walbert Urena,680570,final_in_scope,,2.68,4.5,0.1654,0.8500,5,OVER,0,-2.32,OVER,0,-2.32,MATCH,,SIDE_MATCH_KS_EQUAL,680570,5
990023,2250720,2026-05-22,824029,away,Nathan Eovaldi,594798,final_in_scope,,5.3,6.5,0.3439,0.7176,3,UNDER,1,2.3,UNDER,1,2.30,MATCH,,SIDE_MATCH_KS_EQUAL,594798,3
990028,2250721,2026-05-22,823298,home,Lucas Giolito,621111,final_in_scope,,2.71,4.5,0.1704,0.8500,4,UNDER,1,-1.29,UNDER,1,-1.29,MATCH,,SIDE_MATCH_KS_EQUAL,621111,4
990026,2250721,2026-05-22,823298,away,J.T. Ginn,605488,final_in_scope,,2.79,4.5,0.1843,0.8491,3,UNDER,1,-0.21,UNDER,1,-0.21,MATCH,,SIDE_MATCH_KS_EQUAL,605488,3
990030,2250722,2026-05-22,823223,home,Adrian Houser,686790,final_in_scope,,1.96,3.5,0.1628,0.8500,4,OVER,0,-2.04,OVER,0,-2.04,MATCH,,SIDE_MATCH_KS_EQUAL,686790,4
990029,2250722,2026-05-22,823223,away,Erick Fedde,663436,final_in_scope,,2.03,3.5,0.1760,0.8500,7,OVER,0,-4.97,OVER,0,-4.97,MATCH,,SIDE_MATCH_KS_EQUAL,663436,7
1020004,2250723,2026-05-23,823543,away,Drew Rasmussen,656876,game_not_final,,4.21,5.5,0.3011,0.7512,,,,,,,,NOT_GRADEABLE,,no_linescore,,
1020003,2250723,2026-05-23,823543,home,Ryan Weathers,677960,game_not_final,,5.19,5.5,0.4831,0.5833,,,,,,,,NOT_GRADEABLE,,no_linescore,,
1020032,2250724,2026-05-23,824674,away,Peter Lambert,678906,final_in_scope,,3.66,4.5,0.3569,0.6957,6,OVER,0,-2.34,OVER,0,-2.34,MATCH,,SIDE_MATCH_KS_EQUAL,678906,6
1020005,2250724,2026-05-23,824674,home,Shota Imanaga,607067,final_in_scope,,4.1,5.5,0.2815,0.7686,4,UNDER,1,0.1,UNDER,1,0.10,MATCH,,SIDE_MATCH_KS_EQUAL,607067,4
1020007,2250725,2026-05-23,822814,home,Dylan Cease,571578,final_in_scope,,7.56,7.5,0.5637,0.5159,7,UNDER,0,0.56,UNDER,0,0.56,MATCH,,SIDE_MATCH_KS_EQUAL,571578,7
1020006,2250725,2026-05-23,822814,away,Mitch Keller,694973,final_in_scope,,2.38,3.5,0.2539,0.7834,2,UNDER,1,0.38,UNDER,1,0.38,MATCH,,SIDE_MATCH_KS_EQUAL,694973,2
1020011,2250726,2026-05-24,824840,away,Framber Valdez,664285,final_in_scope,EX-SCRATCH-K,3.61,5.5,0.1953,0.8434,,,,,,,,NOT_GRADEABLE,,SIDE_MISMATCH(scratch),675512,3
1020008,2250726,2026-05-24,824840,home,Brandon Young,687064,final_in_scope,EX-SCRATCH-K,1.98,4.5,0.0651,0.8500,,,,,,,,NOT_GRADEABLE,,SIDE_MISMATCH(scratch),669432,2
1020012,2250727,2026-05-23,823458,home,Andrew Painter,554430,final_in_scope,,2.56,3.5,0.2976,0.7440,6,OVER,0,-3.44,OVER,0,-3.44,MATCH,,SIDE_MATCH_KS_EQUAL,554430,6
1020009,2250727,2026-05-23,823458,away,Parker Messick,677944,final_in_scope,,5.96,5.5,0.6167,0.4519,5,UNDER,0,0.96,UNDER,0,0.96,MATCH,,SIDE_MATCH_KS_EQUAL,677944,5
1020013,2250728,2026-05-23,823222,home,Robbie Ray,605288,final_in_scope,,3.64,5.5,0.2002,0.8392,5,UNDER,1,-1.36,UNDER,1,-1.36,MATCH,,SIDE_MATCH_KS_EQUAL,605288,5
1020010,2250728,2026-05-23,823222,away,Noah Schultz,607200,final_in_scope,EX-SCRATCH-K,2.39,4.5,0.1186,0.8500,,,,,,,,NOT_GRADEABLE,,SIDE_MISMATCH(scratch),663542,1
1020020,2250729,2026-05-23,824109,away,Bryan Woo,669923,final_in_scope,,3.61,4.5,0.3469,0.7048,3,UNDER,1,0.61,UNDER,1,0.61,MATCH,,SIDE_MATCH_KS_EQUAL,669923,3
1020016,2250729,2026-05-23,824109,home,Seth Lugo,663568,final_in_scope,,3.85,4.5,0.3983,0.6574,2,UNDER,1,1.85,UNDER,1,1.85,MATCH,,SIDE_MATCH_KS_EQUAL,663568,2
1020018,2250730,2026-05-23,824760,away,Bailey Ober,671737,final_in_scope,,2.14,4.5,0.0834,0.8500,7,OVER,0,-4.86,OVER,0,-4.86,MATCH,,SIDE_MATCH_KS_EQUAL,671737,7
1020015,2250730,2026-05-23,824760,home,Sonny Gray,678394,final_in_scope,EX-SCRATCH-K,2.42,5.5,0.0490,0.8500,,,,,,,,NOT_GRADEABLE,,SIDE_MISMATCH(scratch),663558,1
1020021,2250731,2026-05-23,824920,away,Foster Griffin,663623,final_in_scope,,3.53,4.5,0.3304,0.7199,7,OVER,0,-3.47,OVER,0,-3.47,MATCH,,SIDE_MATCH_KS_EQUAL,663623,7
1020014,2250731,2026-05-23,824920,home,Martin Perez,656550,final_in_scope,,4.51,3.5,0.7129,0.3401,10,OVER,1,-5.49,OVER,1,-5.49,MATCH,,SIDE_MATCH_KS_EQUAL,656550,10
1020019,2250732,2026-05-23,823862,away,Christian Scott,642547,final_in_scope,,2.92,4.5,0.2084,0.8283,9,OVER,0,-6.08,OVER,0,-6.08,MATCH,,SIDE_MATCH_KS_EQUAL,642547,9
1020017,2250732,2026-05-23,823862,home,Max Meyer,676974,final_in_scope,,4.19,5.5,0.2978,0.7542,8,OVER,0,-3.81,OVER,0,-3.81,MATCH,,SIDE_MATCH_KS_EQUAL,676974,8
1020002,2250733,2026-05-23,824516,away,Matthew Liberatore,669467,final_in_scope,,2.82,4.5,0.1888,0.8452,8,OVER,0,-5.18,OVER,0,-5.18,MATCH,,SIDE_MISMATCH(scratch),681517,8
1020001,2250733,2026-05-23,824516,home,Brady Singer,663978,final_in_scope,,2.47,4.5,0.1296,0.8500,1,UNDER,1,1.47,UNDER,1,1.47,MATCH,,SIDE_MISMATCH(scratch),695534,1
1020024,2250734,2026-05-23,823787,home,Brandon Sproat,688107,final_in_scope,,3.27,4.5,0.2764,0.7684,4,UNDER,1,-0.73,UNDER,1,-0.73,MATCH,,SIDE_MATCH_KS_EQUAL,688107,4
1020023,2250734,2026-05-23,823787,away,Yoshinobu Yamamoto,808963,final_in_scope,,3.97,6.5,0.1404,0.8500,4,UNDER,1,-0.03,UNDER,1,-0.03,MATCH,,SIDE_MATCH_KS_EQUAL,808963,4
1020027,2250735,2026-05-23,823300,home,Michael King,608337,final_in_scope,,3.52,5.5,0.1809,0.8500,2,UNDER,1,1.52,UNDER,1,1.52,MATCH,,SIDE_MATCH_KS_EQUAL,608337,2
1020026,2250735,2026-05-23,823300,away,J.T. Ginn,669372,final_in_scope,,3.08,4.5,0.2388,0.8017,4,UNDER,1,-0.92,UNDER,1,-0.92,MATCH,,SIDE_MATCH_KS_EQUAL,669372,4
1020029,2250736,2026-05-23,824030,away,Nathan Eovaldi,543135,final_in_scope,,5.42,6.5,0.3647,0.6989,6,UNDER,1,-0.58,UNDER,1,-0.58,MATCH,,SIDE_MATCH_KS_EQUAL,543135,6
1020028,2250736,2026-05-23,824030,home,Reid Detmers,700712,final_in_scope,,5.08,6.5,0.3074,0.7501,6,UNDER,1,-0.92,UNDER,1,-0.92,MATCH,,SIDE_MATCH_KS_EQUAL,700712,6
1020034,2250737,2026-05-24,822813,home,Dylan Cease,656302,final_in_scope,,7.78,7.5,0.5960,0.4837,8,OVER,1,-0.22,OVER,1,-0.22,MATCH,,SIDE_MATCH_KS_EQUAL,656302,8
1020033,2250737,2026-05-24,822813,away,Carmen Mlodzinski,656605,final_in_scope,,2.15,3.5,0.2030,0.8286,5,OVER,0,-2.85,OVER,0,-2.85,MATCH,,SIDE_MATCH_KS_EQUAL,656605,5
1020036,2250738,2026-05-24,824839,away,Framber Valdez,664285,final_in_scope,,3.9,5.5,0.2452,0.8004,5,UNDER,1,-1.1,UNDER,1,-1.10,MATCH,,SIDE_MATCH_KS_EQUAL,664285,5
1020035,2250738,2026-05-24,824839,home,Kyle Bradish,687064,final_in_scope,,3.85,4.5,0.3966,0.6590,4,UNDER,1,-0.15,UNDER,1,-0.15,MATCH,,SIDE_MATCH_KS_EQUAL,687064,4
1020039,2250739,2026-05-24,824759,away,Zebby Matthews,641927,final_in_scope,,2.72,5.5,0.0762,0.8500,3,UNDER,1,-0.28,UNDER,1,-0.28,MATCH,,SIDE_MATCH_KS_EQUAL,641927,3
1020037,2250739,2026-05-24,824759,home,Sonny Gray,543243,final_in_scope,,2.54,5.5,0.0587,0.8500,4,UNDER,1,-1.46,UNDER,1,-1.46,MATCH,,SIDE_MATCH_KS_EQUAL,543243,4
1020041,2250740,2026-05-24,823459,home,Jesus Luzardo,691725,final_in_scope,,5.46,6.5,0.3726,0.6917,3,UNDER,1,2.46,UNDER,1,2.46,MATCH,,SIDE_MATCH_KS_EQUAL,691725,3
1020038,2250740,2026-05-24,823459,away,Tanner Bibee,800048,final_in_scope,,3.39,5.5,0.1611,0.8500,6,OVER,0,-2.61,OVER,0,-2.61,MATCH,,SIDE_MATCH_KS_EQUAL,800048,6
1020042,2250741,2026-05-24,823544,away,Shane McClanahan,656876,final_in_scope,,3.85,5.5,0.2371,0.8074,6,OVER,0,-2.15,OVER,0,-2.15,MATCH,,SIDE_MATCH_KS_EQUAL,656876,6
1020040,2250741,2026-05-24,823544,home,Will Warren,677960,final_in_scope,,4.46,5.5,0.3482,0.7090,4,UNDER,1,0.46,UNDER,1,0.46,MATCH,,SIDE_MATCH_KS_EQUAL,677960,4
1020045,2250742,2026-05-24,824514,away,Matthew Liberatore,669461,game_not_final,,2.82,4.5,0.1888,0.8452,,,,,,,,NOT_GRADEABLE,,no_linescore,,
1020043,2250742,2026-05-24,824514,home,Nick Lodolo,663903,game_not_final,,1.67,4.5,0.0362,0.8500,,,,,,,,NOT_GRADEABLE,,no_linescore,,
1020062,2250743,2026-05-24,823861,home,Tyler Phillips,663969,final_in_scope,,2.57,2.5,0.5201,0.5269,4,OVER,0,-1.43,OVER,0,-1.43,MATCH,,SIDE_MATCH_KS_EQUAL,663969,4
1020044,2250743,2026-05-24,823861,away,Nolan McLean,681035,final_in_scope,,6.03,7.5,0.3231,0.7405,5,UNDER,1,1.03,UNDER,1,1.03,MATCH,,SIDE_MATCH_KS_EQUAL,681035,5
1020050,2250744,2026-05-24,824108,away,Luis Castillo,693433,final_in_scope,,3.7,4.5,0.3661,0.6872,4,UNDER,1,-0.3,UNDER,1,-0.30,MATCH,,SIDE_MATCH_KS_EQUAL,693433,4
1020047,2250744,2026-05-24,824108,home,Michael Wacha,607625,final_in_scope,,3.43,4.5,0.3094,0.7389,3,UNDER,1,0.43,UNDER,1,0.43,MATCH,,SIDE_MATCH_KS_EQUAL,607625,3
1020049,2250745,2026-05-24,823786,home,Jacob Misiorowski,687075,final_in_scope,,6.48,8.5,0.2652,0.7944,7,UNDER,1,-0.52,UNDER,1,-0.52,MATCH,,SIDE_MATCH_KS_EQUAL,687075,7
1020048,2250745,2026-05-24,823786,away,Emmet Sheehan,808967,final_in_scope,,4.88,6.5,0.2739,0.7795,3,UNDER,1,1.88,UNDER,1,1.88,MATCH,,SIDE_MATCH_KS_EQUAL,808967,3
1020052,2250746,2026-05-24,824676,away,Peter Lambert,663567,final_in_scope,,3.47,4.5,0.3182,0.7309,5,OVER,0,-1.53,OVER,0,-1.53,MATCH,,SIDE_MATCH_KS_EQUAL,663567,5
1020051,2250746,2026-05-24,824676,home,Shota Imanaga,684007,final_in_scope,,4.44,5.5,0.3438,0.7129,6,OVER,0,-1.56,OVER,0,-1.56,MATCH,,SIDE_MATCH_KS_EQUAL,684007,6
1020054,2250747,2026-05-24,823220,home,Landen Roupp,592662,final_in_scope,,5.12,5.5,0.4707,0.5951,3,UNDER,1,2.12,UNDER,1,2.12,MATCH,,SIDE_MATCH_KS_EQUAL,592662,3
1020053,2250747,2026-05-24,823220,away,Noah Schultz,702273,final_in_scope,,2.11,4.5,0.0793,0.8500,1,UNDER,1,1.11,UNDER,1,1.11,MATCH,,SIDE_MATCH_KS_EQUAL,702273,1
1020063,2250748,2026-05-24,823297,away,Aaron Civale,650644,final_in_scope,EX-SCRATCH-K,2.11,3.5,0.1930,0.8375,,,,,,,,NOT_GRADEABLE,,SIDE_MISMATCH(scratch),665622,1
1020058,2250748,2026-05-24,823297,home,Randy Vasquez,650633,final_in_scope,,2.58,3.5,0.3009,0.7410,4,OVER,0,-1.42,OVER,0,-1.42,MATCH,,SIDE_MATCH_KS_EQUAL,650633,4
1020059,2250749,2026-05-24,824921,away,Zack Littell,656492,final_in_scope,,1.44,2.5,0.2039,0.8229,6,OVER,0,-4.56,OVER,0,-4.56,MATCH,,SIDE_MATCH_KS_EQUAL,656492,6
1020056,2250749,2026-05-24,824921,home,Martin Perez,527048,final_in_scope,,4.35,3.5,0.6865,0.3676,2,UNDER,0,2.35,UNDER,0,2.35,MATCH,,SIDE_MATCH_KS_EQUAL,527048,2
1020061,2250750,2026-05-24,824028,away,Kumar Rocker,669022,final_in_scope,,2.53,4.5,0.1404,0.8500,7,OVER,0,-4.47,OVER,0,-4.47,MATCH,,SIDE_MATCH_KS_EQUAL,669022,7
1020060,2250750,2026-05-24,824028,home,Reid Detmers,672282,final_in_scope,,5.49,6.5,0.3768,0.6879,14,OVER,0,-8.51,OVER,0,-8.51,MATCH,,SIDE_MATCH_KS_EQUAL,672282,14
1020066,2250751,2026-05-25,824838,away,Griffin Jax,663556,final_in_scope,,3.08,5.5,0.1179,0.8500,3,UNDER,1,0.08,UNDER,1,0.08,MATCH,,SIDE_MATCH_KS_EQUAL,663556,3
1020064,2250751,2026-05-25,824838,home,Shane Baz,680694,final_in_scope,,2.64,4.5,0.1587,0.8500,3,UNDER,1,-0.36,UNDER,1,-0.36,MATCH,,SIDE_MATCH_KS_EQUAL,680694,3
1050002,2250752,2026-05-25,824598,home,Sean Burke,641743,final_in_scope,,2.94,4.5,0.2115,0.8256,5,OVER,0,-2.06,OVER,0,-2.06,MATCH,,SIDE_MATCH_KS_EQUAL,641743,5
1020068,2250752,2026-05-25,824598,away,Joe Ryan,805673,final_in_scope,,5.06,5.5,0.4605,0.6049,6,OVER,0,-0.94,OVER,0,-0.94,MATCH,,SIDE_MATCH_KS_EQUAL,805673,6
1020069,2250753,2026-05-25,823784,away,Michael McGreevy,669461,final_in_scope,,2.65,3.5,0.3175,0.7259,10,OVER,0,-7.35,OVER,0,-7.35,MATCH,,SIDE_MATCH_KS_EQUAL,669461,10
1020067,2250753,2026-05-25,823784,home,Kyle Harrison,694819,final_in_scope,,4.74,6.5,0.2516,0.7988,12,OVER,0,-7.26,OVER,0,-7.26,MATCH,,SIDE_MATCH_KS_EQUAL,694819,12
1020071,2250754,2026-05-25,824107,away,Cam Schlittler,701542,final_in_scope,,5.68,5.5,0.5707,0.4980,3,UNDER,0,2.68,UNDER,0,2.68,MATCH,,SIDE_MATCH_KS_EQUAL,701542,3
1020070,2250754,2026-05-25,824107,home,Bailey Falter,608379,final_in_scope,,2.43,1.5,0.7348,0.3017,5,OVER,1,-2.57,OVER,1,-2.57,MATCH,,SIDE_MATCH_KS_EQUAL,608379,5
1020073,2250755,2026-05-25,823625,home,Nolan McLean,690997,final_in_scope,,6.93,7.5,0.4669,0.6093,6,UNDER,1,0.93,UNDER,1,0.93,MATCH,,SIDE_MATCH_KS_EQUAL,690997,6
1020072,2250755,2026-05-25,823625,away,Chase Burns,666157,final_in_scope,,3.62,6.5,0.0998,0.8500,7,OVER,0,-3.38,OVER,0,-3.38,MATCH,,SIDE_MATCH_KS_EQUAL,666157,7
1020077,2250756,2026-05-25,824437,away,Cade Cavalli,641793,final_in_scope,,3.32,4.5,0.2866,0.7593,0,UNDER,1,3.32,UNDER,1,3.32,MATCH,,SIDE_MISMATCH(scratch),676571,0
1020076,2250756,2026-05-25,824437,home,Joey Cantillo,676440,final_in_scope,,2.75,5.5,0.0789,0.8500,3,UNDER,1,-0.25,UNDER,1,-0.25,MATCH,,SIDE_MATCH_KS_EQUAL,676440,3
1050001,2250757,2026-05-25,823380,away,Jordan Wicks,676962,final_in_scope,,3.53,3.5,0.5256,0.5294,7,OVER,0,-3.47,OVER,0,-3.47,MATCH,,SIDE_MATCH_KS_EQUAL,676962,7
1020065,2250757,2026-05-25,823380,home,Braxton Ashcraft,669387,final_in_scope,,3.71,5.5,0.2123,0.8289,2,UNDER,1,1.71,UNDER,1,1.71,MATCH,,SIDE_MATCH_KS_EQUAL,669387,2
1020079,2250758,2026-05-25,823296,home,Randy Vasquez,681190,final_in_scope,,2.79,3.5,0.3510,0.6951,5,OVER,0,-2.21,OVER,0,-2.21,MATCH,,SIDE_MISMATCH(scratch),656288,5
1020078,2250758,2026-05-25,823296,away,Aaron Nola,666200,final_in_scope,,7.07,4.5,0.6344,0.4395,6,OVER,1,1.07,OVER,1,1.07,MATCH,,SIDE_MATCH_KS_EQUAL,666200,6
1050003,2250759,2026-05-25,822899,away,Jason Alexander,837227,final_in_scope,,2.8,3.5,0.1852,0.8484,2,UNDER,1,0.8,UNDER,1,0.80,MATCH,,SIDE_MATCH_KS_EQUAL,837227,2
1020080,2250759,2026-05-25,822899,home,Jack Leiter,677958,final_in_scope,,2.16,5.5,0.0867,0.8500,5,UNDER,1,-2.84,UNDER,1,-2.84,MATCH,,SIDE_MATCH_KS_EQUAL,677958,5
1020082,2250760,2026-05-25,822812,home,Trey Yesavage,702056,final_in_scope,,3.28,5.5,0.1454,0.8500,6,OVER,0,-2.72,OVER,0,-2.72,MATCH,,SIDE_MATCH_KS_EQUAL,702056,6
1020081,2250760,2026-05-25,822812,away,Sandy Alcantara,676083,final_in_scope,,2.43,4.5,0.2667,0.7720,3,UNDER,1,-0.57,UNDER,1,-0.57,MATCH,,SIDE_MATCH_KS_EQUAL,676083,3
1020084,2250761,2026-05-25,823948,home,Eric Lauer,686218,final_in_scope,,1.89,4.5,0.0558,0.8500,8,OVER,0,-6.11,OVER,0,-6.11,MATCH,,SIDE_MATCH_KS_EQUAL,686218,8
1020083,2250761,2026-05-25,823948,away,Kyle Freeland,685299,final_in_scope,,2.93,3.5,0.3853,0.6632,3,UNDER,1,-0.07,UNDER,1,-0.07,MATCH,,SIDE_MATCH_KS_EQUAL,685299,3
1020086,2250762,2026-05-25,825005,away,Emerson Hancock,622491,final_in_scope,,3.46,4.5,0.3150,0.7338,6,OVER,0,-2.54,OVER,0,-2.54,MATCH,,SIDE_MATCH_KS_EQUAL,622491,6
1020085,2250762,2026-05-25,825005,home,Luis Severino,650644,final_in_scope,,2.35,5.5,0.2486,0.7882,2,UNDER,1,0.35,UNDER,1,0.35,MATCH,,SIDE_MATCH_KS_EQUAL,650644,2
1080002,2250763,2026-05-26,824434,away,Miles Mikolas,676917,final_in_scope,,3,2.5,0.6255,0.4224,7,OVER,1,-4,OVER,1,-4.00,MATCH,,SIDE_MATCH_KS_EQUAL,676917,7
1080001,2250763,2026-05-26,824434,home,Gavin Williams,676282,final_in_scope,,5.26,6.5,0.3372,0.7236,1,UNDER,1,4.26,UNDER,1,4.26,MATCH,,SIDE_MATCH_KS_EQUAL,676282,1
1080004,2250764,2026-05-26,824837,away,Steven Matz,643377,final_in_scope,,2.77,4.5,0.1803,0.8500,3,UNDER,1,-0.23,UNDER,1,-0.23,MATCH,,SIDE_MATCH_KS_EQUAL,643377,3
1080003,2250764,2026-05-26,824837,home,Shane Baz,669358,final_in_scope,,2.55,4.5,0.1432,0.8500,9,OVER,0,-6.45,OVER,0,-6.45,MATCH,,SIDE_MATCH_KS_EQUAL,669358,9
1080007,2250765,2026-05-26,824275,away,Jose Soriano,686799,final_in_scope,,5.47,5.5,0.5334,0.5348,4,UNDER,1,1.47,UNDER,1,1.47,MATCH,,SIDE_MATCH_KS_EQUAL,686799,4
1080006,2250765,2026-05-26,824275,home,Casey Mize,672456,final_in_scope,,4.27,5.5,0.3128,0.7408,7,OVER,0,-2.73,OVER,0,-2.73,MATCH,,SIDE_MATCH_KS_EQUAL,672456,7
1080008,2250766,2026-05-26,823379,home,Bubba Chandler,677952,final_in_scope,,2.36,4.5,0.1137,0.8500,5,OVER,0,-2.64,OVER,0,-2.64,MATCH,,SIDE_MATCH_KS_EQUAL,677952,5
1080005,2250766,2026-05-26,823379,away,Jameson Taillon,696136,final_in_scope,,2.97,4.5,0.2170,0.8208,5,OVER,0,-2.03,OVER,0,-2.03,MATCH,,SIDE_MATCH_KS_EQUAL,696136,5
1080010,2250767,2026-05-26,824758,home,Connelly Early,624133,final_in_scope,,2.44,5.5,0.0504,0.8500,4,UNDER,1,-1.56,UNDER,1,-1.56,MATCH,,SIDE_MATCH_KS_EQUAL,624133,4
1080009,2250767,2026-05-26,824758,away,Bryce Elder,675911,final_in_scope,,3.56,4.5,0.3365,0.7143,5,OVER,0,-1.44,OVER,0,-1.44,MATCH,,SIDE_MATCH_KS_EQUAL,675911,5
1140002,2250768,2026-05-26,822811,home,Kevin Gausman,592332,final_in_scope,,4.08,5.5,0.2778,0.7719,1,UNDER,1,3.08,UNDER,1,3.08,MATCH,,SIDE_MISMATCH(scratch),680755,1
1080011,2250768,2026-05-26,822811,away,Eury Perez,645261,final_in_scope,,2.81,5.5,0.0855,0.8500,4,UNDER,1,-1.19,UNDER,1,-1.19,MATCH,,SIDE_MATCH_KS_EQUAL,645261,4
1080029,2250769,2026-05-26,823624,home,David Peterson,656849,final_in_scope,,5.49,4.5,0.7006,0.3594,4,UNDER,0,1.49,UNDER,0,1.49,MATCH,,SIDE_MATCH_KS_EQUAL,656849,4
1080012,2250769,2026-05-26,823624,away,Andrew Abbott,695505,final_in_scope,,2.17,4.5,0.0877,0.8500,8,OVER,0,-5.83,OVER,0,-5.83,MATCH,,SIDE_MATCH_KS_EQUAL,695505,8
1080016,2250770,2026-05-26,824597,away,Connor Prielipp,657746,final_in_scope,,3.66,5.5,0.2041,0.8359,9,OVER,0,-5.34,OVER,0,-5.34,MATCH,,SIDE_MATCH_KS_EQUAL,657746,9
1080013,2250770,2026-05-26,824597,home,David Sandlin,680732,final_in_scope,,3.39,3.5,0.4931,0.5609,8,OVER,0,-4.61,OVER,0,-4.61,MATCH,,SIDE_MATCH_KS_EQUAL,680732,8
1080017,2250771,2026-05-26,824106,away,Gerrit Cole,693645,final_in_scope,,1.21,4.5,0.0300,0.8500,6,OVER,0,-4.79,OVER,0,-4.79,MATCH,,SIDE_MATCH_KS_EQUAL,693645,6
1080014,2250771,2026-05-26,824106,home,Noah Cameron,663559,final_in_scope,,3.58,4.5,0.3402,0.7110,0,UNDER,1,3.58,UNDER,1,3.58,MATCH,,SIDE_MATCH_KS_EQUAL,663559,0
1080018,2250772,2026-05-26,823785,away,Dustin May,700241,final_in_scope,,2.63,4.5,0.1567,0.8500,6,OVER,0,-3.37,OVER,0,-3.37,MATCH,,SIDE_MATCH_KS_EQUAL,700241,6
1080015,2250772,2026-05-26,823785,home,Chad Patrick,690986,final_in_scope,,1.97,4.5,0.0643,0.8500,2,UNDER,1,-0.03,UNDER,1,-0.03,MATCH,,SIDE_MATCH_KS_EQUAL,690986,2
1080020,2250773,2026-05-26,822898,home,Jacob deGrom,683004,final_in_scope,,5.48,6.5,0.3759,0.6887,4,UNDER,1,1.48,UNDER,1,1.48,MATCH,,SIDE_MATCH_KS_EQUAL,683004,4
1080019,2250773,2026-05-26,822898,away,Mike Burrows,669920,final_in_scope,,3.05,4.5,0.2325,0.8073,4,UNDER,1,-0.95,UNDER,1,-0.95,MATCH,,SIDE_MATCH_KS_EQUAL,669920,4
1080024,2250774,2026-05-26,825004,away,Logan Gilbert,676106,final_in_scope,,4.1,5.5,0.2809,0.7691,3,UNDER,1,1.1,UNDER,1,1.10,MATCH,,SIDE_MATCH_KS_EQUAL,676106,3
1080021,2250774,2026-05-26,825004,home,Jeffrey Springs,622663,final_in_scope,,2.96,4.5,0.2151,0.8225,5,OVER,0,-2.04,OVER,0,-2.04,MATCH,,SIDE_MISMATCH(scratch),695611,5
1080023,2250775,2026-05-26,823294,home,Walker Buehler,681190,final_in_scope,,2.8,4.5,0.1851,0.8484,2,UNDER,1,0.8,UNDER,1,0.80,MATCH,,SIDE_MATCH_KS_EQUAL,681190,2
1080022,2250775,2026-05-26,823294,away,Cristopher Sanchez,605400,final_in_scope,,6.87,6.5,0.6054,0.4689,5,UNDER,0,1.87,UNDER,0,1.87,MATCH,,SIDE_MATCH_KS_EQUAL,605400,5
1080028,2250776,2026-05-26,823949,home,Shohei Ohtani,641778,final_in_scope,,3.67,7.5,0.0476,0.8500,4,UNDER,1,-0.33,UNDER,1,-0.33,MATCH,,SIDE_MATCH_KS_EQUAL,641778,4
1080027,2250776,2026-05-26,823949,away,Tomoyuki Sugano,607536,final_in_scope,,1.36,2.5,0.1826,0.8420,4,OVER,0,-2.64,OVER,0,-2.64,MATCH,,SIDE_MATCH_KS_EQUAL,607536,4
1110002,2250777,2026-05-27,822809,home,Patrick Corbin,592332,final_in_scope,,2.21,4.5,0.0922,0.8500,5,OVER,0,-2.79,OVER,0,-2.79,MATCH,,SIDE_MATCH_KS_EQUAL,592332,5
1110001,2250777,2026-05-27,822809,away,Eury Perez,691587,final_in_scope,,3.02,5.5,0.1100,0.8500,9,OVER,0,-5.98,OVER,0,-5.98,MATCH,,SIDE_MATCH_KS_EQUAL,691587,9
1110004,2250778,2026-05-27,824432,away,Miles Mikolas,571945,final_in_scope,,2.88,2.5,0.5976,0.4504,1,UNDER,0,1.88,UNDER,0,1.88,MATCH,,SIDE_MISMATCH(scratch),676571,1
1110003,2250778,2026-05-27,824432,home,Gavin Williams,668909,final_in_scope,,5,6.5,0.2934,0.7625,4,UNDER,1,1,UNDER,1,1.00,MATCH,,SIDE_MATCH_KS_EQUAL,668909,4
1140003,2250779,2026-05-27,823783,home,Chad Patrick,694477,final_in_scope,,1.95,3.5,0.1605,0.8500,4,OVER,0,-2.05,OVER,0,-2.05,MATCH,,SIDE_MATCH_KS_EQUAL,694477,4
1110005,2250779,2026-05-27,823783,away,Dustin May,669160,final_in_scope,,2.84,4.5,0.1935,0.8412,9,OVER,0,-6.16,OVER,0,-6.16,MATCH,,SIDE_MATCH_KS_EQUAL,669160,9
1110007,2250780,2026-05-27,825003,away,Logan Gilbert,669302,final_in_scope,,4.1,5.5,0.2811,0.7690,6,OVER,0,-1.9,OVER,0,-1.90,MATCH,,SIDE_MATCH_KS_EQUAL,669302,6
1110006,2250780,2026-05-27,825003,home,Jeffrey Springs,605488,final_in_scope,,2.95,4.5,0.2136,0.8237,7,OVER,0,-4.05,OVER,0,-4.05,MATCH,,SIDE_MATCH_KS_EQUAL,605488,7
1110011,2250781,2026-05-27,823295,home,Walker Buehler,621111,final_in_scope,,2.76,4.5,0.1792,0.8500,2,UNDER,1,0.76,UNDER,1,0.76,MATCH,,SIDE_MATCH_KS_EQUAL,621111,2
1110010,2250781,2026-05-27,823295,away,Cristopher Sanchez,650911,final_in_scope,,7.75,6.5,0.7243,0.3452,9,OVER,1,-1.25,OVER,1,-1.25,MATCH,,SIDE_MATCH_KS_EQUAL,650911,9
1140004,2250782,2026-05-27,824836,home,Chris Bassitt,694346,final_in_scope,,1.85,4.5,0.0519,0.8500,1,UNDER,1,0.85,UNDER,1,0.85,MATCH,,SIDE_MATCH_KS_EQUAL,694346,1
