ledgerId,refId,modelVersion,gameId,gameDate,issues
78045,41388,wf-19288f01-p2,2250328,2026-04-21,null_core_field
78046,41389,wf-19288f01-p2,2250328,2026-04-21,null_core_field
78065,41408,wf-19288f01-p2,2250329,2026-04-21,null_core_field
78066,41409,wf-19288f01-p2,2250329,2026-04-21,null_core_field
78085,41428,wf-19288f01-p2,2250330,2026-04-21,null_core_field
78086,41429,wf-19288f01-p2,2250330,2026-04-21,null_core_field
78105,41448,wf-19288f01-p2,2250331,2026-04-21,null_core_field
78106,41449,wf-19288f01-p2,2250331,2026-04-21,null_core_field
78125,41468,wf-19288f01-p2,2250332,2026-04-21,null_core_field
78126,41469,wf-19288f01-p2,2250332,2026-04-21,null_core_field
78145,41488,wf-19288f01-p2,2250333,2026-04-21,null_core_field
78146,41489,wf-19288f01-p2,2250333,2026-04-21,null_core_field
78165,41508,wf-19288f01-p2,2250334,2026-04-21,null_core_field
78166,41509,wf-19288f01-p2,2250334,2026-04-21,null_core_field
78185,41528,wf-19288f01-p2,2250335,2026-04-21,null_core_field
78186,41529,wf-19288f01-p2,2250335,2026-04-21,null_core_field
78205,41548,wf-19288f01-p2,2252625,2026-04-21,null_core_field
78206,41549,wf-19288f01-p2,2252625,2026-04-21,null_core_field
78345,41688,wf-19288f01-p2,2250342,2026-04-22,null_core_field
78365,41708,wf-19288f01-p2,2250343,2026-04-22,null_core_field
78405,41748,wf-19288f01-p2,2250345,2026-04-22,null_core_field
78425,41768,wf-19288f01-p2,2250346,2026-04-22,null_core_field
78485,41828,wf-19288f01-p2,2250349,2026-04-22,null_core_field
78505,41848,wf-19288f01-p2,2252640,2026-04-22,null_core_field
78525,41868,wf-19288f01-p2,2250350,2026-04-23,null_core_field
78845,42188,wf-19288f01-p2,2250365,2026-04-24,null_core_field
79025,42368,wf-19288f01-p2,2250374,2026-04-25,null_core_field
79026,42369,wf-19288f01-p2,2250374,2026-04-25,null_core_field
79145,42488,wf-19288f01-p2,2250381,2026-04-25,null_core_field
79165,42508,wf-19288f01-p2,2250382,2026-04-25,null_core_field
79166,42509,wf-19288f01-p2,2250382,2026-04-25,null_core_field
79185,42528,wf-19288f01-p2,2250383,2026-04-25,null_core_field
79186,42529,wf-19288f01-p2,2250383,2026-04-25,null_core_field
79205,42548,wf-19288f01-p2,2250384,2026-04-25,null_core_field
79206,42549,wf-19288f01-p2,2250384,2026-04-25,null_core_field
79225,42568,wf-19288f01-p2,2250385,2026-04-25,null_core_field
79226,42569,wf-19288f01-p2,2250385,2026-04-25,null_core_field
79366,42729,wf-19288f01-p2,2250391,2026-04-26,null_core_field
79866,43229,wf-19288f01-p2,2250415,2026-04-28,signedError -2.240 != projValue-actual -2.240
80166,43529,wf-19288f01-p2,2250430,2026-04-29,null_core_field
80226,43589,wf-19288f01-p2,2250434,2026-04-29,null_core_field
80305,43668,wf-19288f01-p2,2250437,2026-04-30,null_core_field
80465,43828,wf-19288f01-p2,3270003,2026-04-30,null_core_field
80466,43829,wf-19288f01-p2,3270003,2026-04-30,null_core_field
80485,43848,wf-19288f01-p2,3270004,2026-04-30,null_core_field
80486,43849,wf-19288f01-p2,3270004,2026-04-30,null_core_field
81006,44369,wf-19288f01-p2,2250468,2026-05-02,null_core_field
81125,44488,wf-19288f01-p2,2250473,2026-05-03,null_core_field
81165,44528,wf-19288f01-p2,2250475,2026-05-03,null_core_field
81185,44548,wf-19288f01-p2,2250476,2026-05-03,null_core_field
81186,44549,wf-19288f01-p2,2250476,2026-05-03,null_core_field
81345,44708,wf-19288f01-p2,2250484,2026-05-03,null_core_field
81366,44729,wf-19288f01-p2,2250485,2026-05-03,null_core_field
81405,44768,wf-19288f01-p2,2250486,2026-05-04,null_core_field
81406,44769,wf-19288f01-p2,2250486,2026-05-04,null_core_field
81425,44788,wf-19288f01-p2,2250487,2026-05-04,null_core_field
81426,44789,wf-19288f01-p2,2250487,2026-05-04,null_core_field
81445,44808,wf-19288f01-p2,2250488,2026-05-04,null_core_field
81446,44809,wf-19288f01-p2,2250488,2026-05-04,null_core_field
81465,44828,wf-19288f01-p2,2250489,2026-05-04,null_core_field
81466,44829,wf-19288f01-p2,2250489,2026-05-04,null_core_field
81485,44848,wf-19288f01-p2,2250490,2026-05-04,null_core_field
81486,44849,wf-19288f01-p2,2250490,2026-05-04,null_core_field
81505,44868,wf-19288f01-p2,2250491,2026-05-04,null_core_field
81506,44869,wf-19288f01-p2,2250491,2026-05-04,null_core_field
81525,44888,wf-19288f01-p2,2250492,2026-05-04,null_core_field
81526,44889,wf-19288f01-p2,2250492,2026-05-04,null_core_field
81545,44908,wf-19288f01-p2,2250493,2026-05-04,null_core_field
81546,44909,wf-19288f01-p2,2250493,2026-05-04,null_core_field
81565,44928,wf-19288f01-p2,2250494,2026-05-04,null_core_field
81566,44929,wf-19288f01-p2,2250494,2026-05-04,null_core_field
81585,44948,wf-19288f01-p2,2250495,2026-05-04,null_core_field
81586,44949,wf-19288f01-p2,2250495,2026-05-04,null_core_field
81605,44968,wf-19288f01-p2,2250496,2026-05-04,null_core_field
81606,44969,wf-19288f01-p2,2250496,2026-05-04,null_core_field
81625,44988,wf-19288f01-p2,2250497,2026-05-04,null_core_field
81626,44989,wf-19288f01-p2,2250497,2026-05-04,null_core_field
81645,45008,wf-19288f01-p2,2250498,2026-05-05,null_core_field
81786,45149,wf-19288f01-p2,2250505,2026-05-05,null_core_field
81905,45268,wf-19288f01-p2,2250512,2026-05-06,null_core_field
81906,45269,wf-19288f01-p2,2250512,2026-05-06,null_core_field
81925,45288,wf-19288f01-p2,2250513,2026-05-06,null_core_field
81926,45289,wf-19288f01-p2,2250513,2026-05-06,null_core_field
81945,45308,wf-19288f01-p2,2250514,2026-05-06,null_core_field
81946,45309,wf-19288f01-p2,2250514,2026-05-06,null_core_field
81965,45328,wf-19288f01-p2,2250515,2026-05-06,null_core_field
81966,45329,wf-19288f01-p2,2250515,2026-05-06,null_core_field
81985,45348,wf-19288f01-p2,2250516,2026-05-06,null_core_field
81986,45349,wf-19288f01-p2,2250516,2026-05-06,null_core_field
82005,45368,wf-19288f01-p2,2250517,2026-05-06,null_core_field
82006,45369,wf-19288f01-p2,2250517,2026-05-06,null_core_field
82025,45388,wf-19288f01-p2,2250518,2026-05-06,null_core_field
82026,45389,wf-19288f01-p2,2250518,2026-05-06,null_core_field
82045,45408,wf-19288f01-p2,2250519,2026-05-06,null_core_field
82046,45409,wf-19288f01-p2,2250519,2026-05-06,null_core_field
82065,45428,wf-19288f01-p2,2250520,2026-05-06,null_core_field
82066,45429,wf-19288f01-p2,2250520,2026-05-06,null_core_field
82085,45448,wf-19288f01-p2,2250521,2026-05-06,null_core_field
82086,45449,wf-19288f01-p2,2250521,2026-05-06,null_core_field
82105,45468,wf-19288f01-p2,2250522,2026-05-06,null_core_field
82106,45469,wf-19288f01-p2,2250522,2026-05-06,null_core_field
82125,45488,wf-19288f01-p2,2250523,2026-05-06,null_core_field
82126,45489,wf-19288f01-p2,2250523,2026-05-06,null_core_field
82145,45508,wf-19288f01-p2,2250524,2026-05-06,null_core_field
82146,45509,wf-19288f01-p2,2250524,2026-05-06,null_core_field
82165,45528,wf-19288f01-p2,2250525,2026-05-06,null_core_field
82166,45529,wf-19288f01-p2,2250525,2026-05-06,null_core_field
82185,45548,wf-19288f01-p2,2252828,2026-05-06,null_core_field
82186,45549,wf-19288f01-p2,2252828,2026-05-06,null_core_field
82205,45588,wf-19288f01-p2,2250526,2026-05-07,null_core_field
82206,45589,wf-19288f01-p2,2250526,2026-05-07,null_core_field
82225,45608,wf-19288f01-p2,2250527,2026-05-07,null_core_field
82226,45609,wf-19288f01-p2,2250527,2026-05-07,null_core_field
82245,45628,wf-19288f01-p2,2250528,2026-05-07,null_core_field
82246,45629,wf-19288f01-p2,2250528,2026-05-07,null_core_field
82265,45648,wf-19288f01-p2,2250529,2026-05-07,null_core_field
82266,45649,wf-19288f01-p2,2250529,2026-05-07,null_core_field
82285,45668,wf-19288f01-p2,2250530,2026-05-07,null_core_field
82286,45669,wf-19288f01-p2,2250530,2026-05-07,null_core_field
82305,45688,wf-19288f01-p2,2250531,2026-05-07,null_core_field
82306,45689,wf-19288f01-p2,2250531,2026-05-07,null_core_field
82325,45708,wf-19288f01-p2,2250532,2026-05-07,null_core_field
82326,45709,wf-19288f01-p2,2250532,2026-05-07,null_core_field
82345,45728,wf-19288f01-p2,2250533,2026-05-07,null_core_field
82346,45729,wf-19288f01-p2,2250533,2026-05-07,null_core_field
82365,45748,wf-19288f01-p2,2252833,2026-05-07,null_core_field
82366,45749,wf-19288f01-p2,2252833,2026-05-07,null_core_field
82485,45868,wf-19288f01-p2,2250539,2026-05-08,null_core_field
82486,45869,wf-19288f01-p2,2250539,2026-05-08,null_core_field
82505,45888,wf-19288f01-p2,2250540,2026-05-08,null_core_field
82745,46128,wf-19288f01-p2,2250552,2026-05-09,null_core_field
82986,46369,wf-19288f01-p2,2250563,2026-05-10,null_core_field
83046,46429,wf-19288f01-p2,2250566,2026-05-10,null_core_field
83085,46468,wf-19288f01-p2,2250568,2026-05-10,null_core_field
83245,46628,wf-19288f01-p2,2252879,2026-05-10,null_core_field
83265,46648,wf-19288f01-p2,2250576,2026-05-11,null_core_field
83346,46729,wf-19288f01-p2,2250580,2026-05-11,signedError -2.688 != projValue-actual -2.688
83366,46749,wf-19288f01-p2,2252886,2026-05-11,null_core_field
83385,46768,wf-19288f01-p2,2250581,2026-05-12,null_core_field
83406,46789,wf-19288f01-p2,2250582,2026-05-12,null_core_field
83466,46849,wf-19288f01-p2,2250585,2026-05-12,null_core_field
83485,46868,wf-19288f01-p2,2250586,2026-05-12,null_core_field
83585,46968,wf-19288f01-p2,2250591,2026-05-12,null_core_field
83606,46989,wf-19288f01-p2,2250592,2026-05-12,null_core_field
83765,47148,wf-19288f01-p2,2250599,2026-05-13,null_core_field
83806,47189,wf-19288f01-p2,2250601,2026-05-13,null_core_field
83826,47209,wf-19288f01-p2,2250602,2026-05-13,null_core_field
83986,47369,wf-19288f01-p2,2250609,2026-05-14,null_core_field
84005,47388,wf-19288f01-p2,2250610,2026-05-14,null_core_field
84045,47428,wf-19288f01-p2,2250612,2026-05-14,null_core_field
84166,47549,wf-19288f01-p2,2250618,2026-05-14,null_core_field
84246,47629,wf-19288f01-p2,2250622,2026-05-15,null_core_field
84286,47669,wf-19288f01-p2,2250624,2026-05-15,null_core_field
84385,47768,wf-19288f01-p2,2250629,2026-05-15,null_core_field
84425,47808,wf-19288f01-p2,2250631,2026-05-15,null_core_field
84505,47888,wf-19288f01-p2,2250634,2026-05-16,null_core_field
84606,47989,wf-19288f01-p2,2250639,2026-05-16,signedError -0.450 != projValue-actual -0.450
84666,48049,wf-19288f01-p2,2250642,2026-05-16,null_core_field
84726,48109,wf-19288f01-p2,2250645,2026-05-16,null_core_field
84826,48209,wf-19288f01-p2,2250649,2026-05-17,null_core_field
85525,48908,wf-19288f01-p2,2250682,2026-05-19,null_core_field
85545,48928,wf-19288f01-p2,2250683,2026-05-19,signedError 2.829 != projValue-actual 2.829
85546,48929,wf-19288f01-p2,2250683,2026-05-19,null_core_field
85585,48968,wf-19288f01-p2,2250685,2026-05-19,null_core_field
85586,48969,wf-19288f01-p2,2250685,2026-05-19,null_core_field
85645,49028,wf-19288f01-p2,2250688,2026-05-19,null_core_field
85786,49169,wf-19288f01-p2,2250694,2026-05-20,null_core_field
85825,49208,wf-19288f01-p2,2250696,2026-05-20,null_core_field
85866,49249,wf-19288f01-p2,2250698,2026-05-20,null_core_field
85885,49268,wf-19288f01-p2,2250699,2026-05-20,null_core_field
85886,49269,wf-19288f01-p2,2250699,2026-05-20,null_core_field
85905,49288,wf-19288f01-p2,2250700,2026-05-20,null_core_field
85906,49289,wf-19288f01-p2,2250700,2026-05-20,null_core_field
85925,49308,wf-19288f01-p2,2250701,2026-05-20,null_core_field
85926,49309,wf-19288f01-p2,2250701,2026-05-20,null_core_field
85945,49328,wf-19288f01-p2,2250702,2026-05-20,null_core_field
85946,49329,wf-19288f01-p2,2250702,2026-05-20,null_core_field
86065,49448,wf-19288f01-p2,2250707,2026-05-21,null_core_field
86105,49488,wf-19288f01-p2,2253025,2026-05-21,null_core_field
86225,49608,wf-19288f01-p2,2250715,2026-05-22,null_core_field
86246,49629,wf-19288f01-p2,2250716,2026-05-22,null_core_field
86265,49648,wf-19288f01-p2,2250717,2026-05-22,null_core_field
86286,49669,wf-19288f01-p2,2250718,2026-05-22,signedError -3.804 != projValue-actual -3.804
86465,49868,wf-19288f01-p2,2250728,2026-05-23,null_core_field
86506,49909,wf-19288f01-p2,2250730,2026-05-23,null_core_field
86565,49968,wf-19288f01-p2,2250733,2026-05-23,null_core_field
86566,49969,wf-19288f01-p2,2250733,2026-05-23,null_core_field
86865,50288,wf-19288f01-p2,2250748,2026-05-24,null_core_field
87045,50468,wf-19288f01-p2,2250756,2026-05-25,null_core_field
87086,50509,wf-19288f01-p2,2250758,2026-05-25,null_core_field
87306,50729,wf-19288f01-p2,2250768,2026-05-26,null_core_field
87426,50849,wf-19288f01-p2,2250774,2026-05-26,null_core_field
87525,50948,wf-19288f01-p2,2250778,2026-05-27,null_core_field
87686,51109,wf-19288f01-p2,2250786,2026-05-27,null_core_field
87825,51248,wf-19288f01-p2,2250792,2026-05-28,null_core_field
87985,51408,wf-19288f01-p2,2250800,2026-05-29,null_core_field
88086,51509,wf-19288f01-p2,2250805,2026-05-29,null_core_field
88126,51549,wf-19288f01-p2,2250807,2026-05-29,null_core_field
88185,51608,wf-19288f01-p2,2250810,2026-05-29,null_core_field
88186,51609,wf-19288f01-p2,2250810,2026-05-29,null_core_field
88206,51629,wf-19288f01-p2,2253133,2026-05-29,null_core_field
88226,51649,wf-19288f01-p2,2250811,2026-05-30,null_core_field
88365,51788,wf-19288f01-p2,2250818,2026-05-30,null_core_field
88405,51828,wf-19288f01-p2,2250820,2026-05-30,null_core_field
88645,52068,wf-19288f01-p2,2250831,2026-05-31,null_core_field
88826,52249,wf-19288f01-p2,2250839,2026-06-01,signedError -2.462 != projValue-actual -2.462
88866,52289,wf-19288f01-p2,2250841,2026-06-01,null_core_field
89065,52488,wf-19288f01-p2,2250850,2026-06-02,null_core_field
89066,52489,wf-19288f01-p2,2250850,2026-06-02,null_core_field
89265,52688,wf-19288f01-p2,2250860,2026-06-02,null_core_field
89486,52909,wf-19288f01-p2,2250870,2026-06-03,null_core_field
89685,53108,wf-19288f01-p2,2250879,2026-06-04,null_core_field
90123,53348,wf-19288f01-p2,2250890,2026-06-05,null_core_field
90243,53468,wf-19288f01-p2,2250896,2026-06-05,null_core_field
90364,53589,wf-19288f01-p2,2250901,2026-06-06,null_core_field
90403,53628,wf-19288f01-p2,2250903,2026-06-06,null_core_field
90484,53709,wf-19288f01-p2,2250908,2026-06-06,null_core_field
90563,53788,wf-19288f01-p2,2250911,2026-06-07,null_core_field
90583,53808,wf-19288f01-p2,2250912,2026-06-07,null_core_field
90864,54089,wf-19288f01-p2,2250925,2026-06-08,null_core_field
90983,54208,wf-19288f01-p2,2250931,2026-06-08,null_core_field
91423,54648,wf-19288f01-p2,2250952,2026-06-10,null_core_field
91484,54709,wf-19288f01-p2,2250955,2026-06-10,null_core_field
91564,54789,wf-19288f01-p2,2250959,2026-06-10,null_core_field
91923,55148,wf-19288f01-p2,2250976,2026-06-12,null_core_field
92003,55228,wf-19288f01-p2,2250980,2026-06-12,null_core_field
92404,55629,wf-19288f01-p2,2250998,2026-06-14,null_core_field
92504,55729,wf-19288f01-p2,2251004,2026-06-14,null_core_field
92563,55788,wf-19288f01-p2,2251007,2026-06-14,null_core_field
92583,55808,wf-19288f01-p2,2251008,2026-06-14,null_core_field
92703,55928,wf-19288f01-p2,2251013,2026-06-15,null_core_field
92763,55988,wf-19288f01-p2,2251016,2026-06-15,null_core_field
93223,56448,wf-19288f01-p2,2251037,2026-06-17,null_core_field
93263,56488,wf-19288f01-p2,2251039,2026-06-17,null_core_field
93503,56748,wf-19288f01-p2,2251051,2026-06-18,null_core_field
93583,56828,wf-19288f01-p2,2251056,2026-06-19,null_core_field
93623,56868,wf-19288f01-p2,2251058,2026-06-19,null_core_field
93843,57088,wf-19288f01-p2,2251068,2026-06-20,null_core_field
93904,57149,wf-19288f01-p2,2251071,2026-06-20,null_core_field
93924,57169,wf-19288f01-p2,2251072,2026-06-20,null_core_field
94003,57248,wf-19288f01-p2,2251076,2026-06-20,signedError 2.829 != projValue-actual 2.829
94263,57508,wf-19288f01-p2,2251089,2026-06-21,null_core_field
94304,57549,wf-19288f01-p2,2251091,2026-06-21,null_core_field
94363,57608,wf-19288f01-p2,2251094,2026-06-21,null_core_field
94383,57628,wf-19288f01-p2,2253435,2026-06-21,null_core_field
94384,57629,wf-19288f01-p2,2253435,2026-06-21,null_core_field
94423,57668,wf-19288f01-p2,2251096,2026-06-22,null_core_field
94463,57708,wf-19288f01-p2,2251098,2026-06-22,null_core_field
94523,57768,wf-19288f01-p2,2251102,2026-06-22,null_core_field
94664,57909,wf-19288f01-p2,2251108,2026-06-23,null_core_field
94683,57928,wf-19288f01-p2,2251109,2026-06-23,null_core_field
94723,57968,wf-19288f01-p2,2251111,2026-06-23,null_core_field
94724,57969,wf-19288f01-p2,2251111,2026-06-23,null_core_field
94763,58008,wf-19288f01-p2,2251113,2026-06-23,null_core_field
94764,58009,wf-19288f01-p2,2251113,2026-06-23,null_core_field
94783,58028,wf-19288f01-p2,2251114,2026-06-23,null_core_field
94784,58029,wf-19288f01-p2,2251114,2026-06-23,null_core_field
94803,58048,wf-19288f01-p2,2251115,2026-06-23,null_core_field
94804,58049,wf-19288f01-p2,2251115,2026-06-23,null_core_field
94823,58068,wf-19288f01-p2,2251116,2026-06-23,null_core_field
94824,58069,wf-19288f01-p2,2251116,2026-06-23,null_core_field
94843,58088,wf-19288f01-p2,2251117,2026-06-23,null_core_field
94844,58089,wf-19288f01-p2,2251117,2026-06-23,null_core_field
94863,58108,wf-19288f01-p2,2251118,2026-06-23,null_core_field
94864,58109,wf-19288f01-p2,2251118,2026-06-23,null_core_field
94883,58128,wf-19288f01-p2,2251119,2026-06-23,null_core_field
94884,58129,wf-19288f01-p2,2251119,2026-06-23,null_core_field
94903,58148,wf-19288f01-p2,2251120,2026-06-23,null_core_field
94904,58149,wf-19288f01-p2,2251120,2026-06-23,null_core_field
94923,58168,wf-19288f01-p2,2253463,2026-06-23,null_core_field
94924,58169,wf-19288f01-p2,2253463,2026-06-23,null_core_field
94964,58229,wf-19288f01-p2,2251122,2026-06-24,null_core_field
95003,58268,wf-19288f01-p2,2251124,2026-06-24,signedError -2.502 != projValue-actual -2.502
95084,58349,wf-19288f01-p2,2251128,2026-06-24,null_core_field
95124,58389,wf-19288f01-p2,2251130,2026-06-24,null_core_field
95244,58509,wf-19288f01-p2,2251135,2026-06-25,null_core_field
95504,58769,wf-19288f01-p2,2251148,2026-06-26,null_core_field
95543,58808,wf-19288f01-p2,2251150,2026-06-26,null_core_field
95664,58929,wf-19288f01-p2,2251156,2026-06-26,null_core_field
95703,58968,wf-19288f01-p2,2251157,2026-06-27,null_core_field
95743,59008,wf-19288f01-p2,2251159,2026-06-27,null_core_field
95783,59048,wf-19288f01-p2,2251161,2026-06-27,null_core_field
95883,59148,wf-19288f01-p2,2251166,2026-06-27,null_core_field
95924,59189,wf-19288f01-p2,2251168,2026-06-27,null_core_field
95963,59228,wf-19288f01-p2,2251170,2026-06-27,null_core_field
95984,59249,wf-19288f01-p2,2253513,2026-06-27,null_core_field
96104,59369,wf-19288f01-p2,2251176,2026-06-28,null_core_field
96163,59428,wf-19288f01-p2,2251179,2026-06-28,null_core_field
96284,59549,wf-19288f01-p2,2253527,2026-06-28,signedError 2.204 != projValue-actual 2.204
96403,59668,wf-19288f01-p2,2251190,2026-06-29,null_core_field
96903,60168,wf-19288f01-p2,2251213,2026-07-01,null_core_field
96964,60229,wf-19288f01-p2,2251216,2026-07-01,null_core_field
97103,60368,wf-19288f01-p2,2251223,2026-07-01,null_core_field
97584,60849,wf-19288f01-p2,2251245,2026-07-04,null_core_field
97624,60889,wf-19288f01-p2,2251247,2026-07-04,null_core_field
97764,61029,wf-19288f01-p2,2251254,2026-07-04,null_core_field
97843,61108,wf-19288f01-p2,2251258,2026-07-04,null_core_field
97963,61228,wf-19288f01-p2,2251263,2026-07-05,null_core_field
98023,61288,wf-19288f01-p2,2251266,2026-07-05,null_core_field
98144,61409,wf-19288f01-p2,2251272,2026-07-05,signedError -3.760 != projValue-actual -3.760
98464,61749,wf-19288f01-p2,2251286,2026-07-07,null_core_field
98543,61828,wf-19288f01-p2,2251290,2026-07-07,null_core_field
98583,61868,wf-19288f01-p2,2251292,2026-07-07,signedError 2.405 != projValue-actual 2.405
98744,62029,wf-19288f01-p2,2251299,2026-07-08,signedError 0.337 != projValue-actual 0.337
98783,62068,wf-19288f01-p2,2251301,2026-07-08,null_core_field
98803,62088,wf-19288f01-p2,2251302,2026-07-08,null_core_field
98844,62129,wf-19288f01-p2,2251304,2026-07-08,signedError 2.913 != projValue-actual 2.913
98903,62188,wf-19288f01-p2,2251307,2026-07-08,null_core_field
98983,62268,wf-19288f01-p2,2251310,2026-07-09,null_core_field
99464,62749,wf-19288f01-p2,2253695,2026-07-10,null_core_field
99524,62829,wf-19288f01-p2,2251336,2026-07-11,null_core_field
99543,62848,wf-19288f01-p2,2251337,2026-07-11,null_core_field
99544,62849,wf-19288f01-p2,2251337,2026-07-11,null_core_field
99604,62909,wf-19288f01-p2,2251340,2026-07-11,null_core_field
99803,63108,wf-19288f01-p2,2251349,2026-07-12,signedError -2.788 != projValue-actual -2.788
99864,63169,wf-19288f01-p2,2251352,2026-07-12,null_core_field
99983,63288,wf-19288f01-p2,2251358,2026-07-12,null_core_field
100103,63408,wf-19288f01-p2,2250551,2026-07-17,null_core_field
100104,63409,wf-19288f01-p2,2250551,2026-07-17,null_core_field
100163,63468,wf-19288f01-p2,2251366,2026-07-17,null_core_field
100164,63469,wf-19288f01-p2,2251366,2026-07-17,null_core_field
100503,63808,wf-19288f01-p2,2251381,2026-07-18,null_core_field
100504,63809,wf-19288f01-p2,2251381,2026-07-18,null_core_field
100683,63988,wf-19288f01-p2,2251387,2026-07-19,null_core_field
100684,63989,wf-19288f01-p2,2251387,2026-07-19,null_core_field
100803,64108,wf-19288f01-p2,2251395,2026-07-19,null_core_field
100963,64268,wf-19288f01-p2,2251403,2026-07-19,null_core_field
100964,64269,wf-19288f01-p2,2251403,2026-07-19,null_core_field
101403,64708,wf-19288f01-p2,2251425,2026-07-21,null_core_field
101483,64788,wf-19288f01-p2,2251429,2026-07-21,null_core_field
101564,64869,wf-19288f01-p2,2251420,2026-07-22,null_core_field
101583,64888,wf-19288f01-p2,2251422,2026-07-22,null_core_field
101584,64889,wf-19288f01-p2,2251422,2026-07-22,null_core_field
101603,64908,wf-19288f01-p2,2251432,2026-07-22,null_core_field
101604,64909,wf-19288f01-p2,2251432,2026-07-22,null_core_field
101683,64988,wf-19288f01-p2,2251436,2026-07-22,signedError -2.647 != projValue-actual -2.647
101764,65069,wf-19288f01-p2,2251440,2026-07-22,null_core_field
101783,65088,wf-19288f01-p2,2251441,2026-07-22,null_core_field
101784,65089,wf-19288f01-p2,2251441,2026-07-22,null_core_field
101844,65149,wf-19288f01-p2,2251444,2026-07-22,null_core_field
101903,65208,wf-19288f01-p2,2251446,2026-07-23,null_core_field
101943,65248,wf-19288f01-p2,2251448,2026-07-23,null_core_field
101983,65288,wf-19288f01-p2,2253491,2026-07-23,null_core_field
102023,65328,wf-19288f01-p2,2251451,2026-07-24,null_core_field
