gameId,side,gameDate,month,awayTeam,homeTeam,mlbGamePk,oppTeam,starterId,starterHand,starterKs,starterOuts,liveRowId,livePitcherName,liveMlbamId,liveStarterMismatch,kProj,bookLine,lineIsInteger,pOver,pUnder,anNoVigOverPct,verdict,bestSide,edgeOver,edgeUnder,liveStoredActualKs,liveStoredResult,liveStoredModelError,liveStoredModelCorrect,liveTruthKs,liveTruthSource,liveSignedError,p1MlbamId,p1ProjValue,p1POver,p1Line,p1SignedError,p2ProjValue,p2POver,p2Line,p2SignedError,asofK9,asofPriorStarts,daysRest,asofIpPerStart,oppAsofK27,oppAsofPriorGames,snapK9,snapXfip,snapHand,snapJoinVia,oppSplitK9VsHand,umpire,umpKMod
2251083,home,2026-06-21,2026-06,WSH,TB,822968,WSH,607259,R,5,18,1470298,Drew Rasmussen,607259,0,4.48,5.5,0,0.3507,0.7067,0.562,UNDER,UNDER,-0.2113,0.2687,5,UNDER,-0.52,1,5.0,substrate,-0.5199999999999996,607259,3.4815,0.13995,5.5,-1.5185,2.9888,0.0828,5.5,-2.0112,5.421686746987953,14,6,5.928571428571429,7.979381443298969,77,5.01,4.3361,R,id,6.2233,Ryan Wills,1.020064773881532
2251084,away,2026-06-21,2026-06,CWS,DET,824260,DET,663436,R,4,18,1470294,Davis Martin,663436,0,4.64,5.5,0,0.3803,0.6797,0.5909,UNDER,UNDER,-0.2106,0.2706,4,UNDER,0.64,1,4.0,substrate,0.6399999999999997,663436,7.6718,0.77681,5.5,3.6718,6.5862,0.64336,5.5,2.5862,9.146938775510204,14,5,5.833333333333334,8.581020590868398,76,8.11,3.17993,R,id,6.9949,Jordan Baker,0.9818118068748274
2251084,home,2026-06-21,2026-06,CWS,DET,824260,CWS,672456,R,3,21,1470295,Framber Valdez,672456,0,3.08,4.5,0,0.2382,0.8022,0.5622,UNDER,UNDER,-0.324,0.3644,3,UNDER,0.08,1,3.0,substrate,0.08000000000000007,672456,3.9086,0.35331,4.5,0.9085999999999999,3.3555,0.24758,4.5,0.35550000000000015,5.972350230414746,13,10,5.564102564102564,8.818261633011414,75,6.62,4.59914,R,id,7.1252,Jordan Baker,0.9818118068748274
2251085,away,2026-06-21,2026-06,SF,MIA,823852,MIA,657277,R,5,24,1470297,Logan Webb,657277,0,4.08,5.5,0,0.2777,0.7719,0.8845,UNDER,UNDER,-0.6068,0.6564,5,UNDER,-0.92,1,5.0,substrate,-0.9199999999999999,657277,7.5156,0.76027,5.5,2.5156,6.4521,0.62395,5.5,1.4520999999999997,7.765486725663717,12,7,6.277777777777778,8.603389830508474,77,7.09,3.42159,R,id,6.4055,Carlos Torres,0.9902653376614349
2251085,home,2026-06-21,2026-06,SF,MIA,823852,SF,687473,R,6,13,1470296,Ryan Gusto,687473,0,3.34,3.5,0,0.4832,0.5705,0.574,UNDER,UNDER,-0.0908,0.1445,6,OVER,-2.66,0,6.0,substrate,-2.66,687473,1.8139,0.11094,3.5,-4.1861,1.5572,0.07303,3.5,-4.4428,5.0625,3,6,3.5555555555555554,7.569642857142857,76,8.21,2.54947,R,id,6.0745,Carlos Torres,0.9902653376614349
2251086,away,2026-06-21,2026-06,CLE,HOU,824177,HOU,677944,R,1,18,1470300,Gavin Williams,677944,0,4.6,5.5,0,0.3741,0.6854,0.5595,UNDER,UNDER,-0.1854,0.2449,1,UNDER,3.6,1,1.0,substrate,3.5999999999999996,677944,4.6495,0.3228,5.5,3.6494999999999997,3.9915,0.21355,5.5,2.9915,7.468085106382979,15,5,5.222222222222222,8.126865671641792,78,7.12,4.77383,R,id,6.5998,Edwin Moscoso,1.0484417899568463
2251086,home,2026-06-21,2026-06,CLE,HOU,824177,CLE,678906,R,4,18,1470314,Hunter Brown,678906,0,8.04,5.5,0,0.85,0.188,0.4962,OVER,OVER,0.3538,-0.3158,4,UNDER,4.04,0,4.0,substrate,4.039999999999999,678906,3.6682,0.16539,5.5,-0.3317999999999999,3.1491,0.09969,5.5,-0.8509000000000002,9.96116504854369,8,6,4.291666666666667,7.788461538461537,77,8.82,3.48773,R,id,6.6498,Edwin Moscoso,1.0484417899568463
2251087,away,2026-06-21,2026-06,STL,KC,824095,KC,669160,R,2,6,1470302,Andre Pallante,669160,0,2.47,3.5,0,0.2761,0.7635,0.5049,UNDER,UNDER,-0.2288,0.2684,2,UNDER,0.47,1,2.0,substrate,0.4700000000000002,669160,8.0605,0.85,3.5,6.060499999999999,6.9199,0.91396,3.5,4.9199,8.26530612244898,14,6,5.833333333333334,7.886363636363636,77,8.91,4.17805,R,id,6.5282,Sean Barber,0.9786155027450937
2251087,home,2026-06-21,2026-06,STL,KC,824095,STL,663568,R,0,5,1470301,Michael Wacha,663568,0,2.47,4.5,0,0.1294,0.85,0.4137,UNDER,UNDER,-0.2843,0.2637,0,UNDER,2.47,1,0.0,substrate,2.47,663568,5.0578,0.56959,4.5,5.0578,4.3421,0.43768,4.5,4.3421,6.079470198675497,8,7,6.291666666666667,7.991803278688525,74,5.67,3.54947,R,id,6.5739,Sean Barber,0.9786155027450937
2251089,away,2026-06-21,2026-06,SD,TEX,822883,TEX,593974,L,0,3,1470315,Michael King,608337,1,2.63,5.5,0,0.0669,0.85,0.572,UNDER,UNDER,-0.5051,0.422,,,,,,,,593974,1.9787,,,1.9787,1.6987,,,1.6987,9.0,1,6,1.0,8.171052631578947,76,5.68,4.41503,L,id,7.5,Mike Muchlinski,0.9940908504154151
2251089,home,2026-06-21,2026-06,SD,TEX,822883,SD,543135,R,9,18,1470305,Kumar Rocker,543135,0,2.41,4.5,0,0.1215,0.85,0.4243,UNDER,UNDER,-0.3028,0.2743,9,OVER,-6.59,0,9.0,substrate,-6.59,543135,5.2839,0.60784,4.5,-3.7161,4.5362,0.47475,4.5,-4.4638,8.553435114503818,14,7,6.238095238095238,8.66383701188455,74,9.52,3.31618,R,id,6.922,Mike Muchlinski,0.9940908504154151
2251090,away,2026-06-21,2026-06,PIT,COL,824343,COL,683003,R,3,9,1470307,Jared Jones,683003,0,2.94,4.5,0,0.211,0.826,0.4862,UNDER,UNDER,-0.2752,0.3122,3,UNDER,-0.06,1,3.0,substrate,-0.06000000000000005,683003,3.5694,0.28772,4.5,0.5693999999999999,3.0643,0.19565,4.5,0.0642999999999998,9.346153846153847,4,6,4.333333333333333,8.745501285347043,77,10.37,,,id,6.5052,Todd Tichenor,0.9799791942183124
2251090,home,2026-06-21,2026-06,PIT,COL,824343,PIT,547179,R,5,16,1470306,Ryan Feltner,547179,0,2.84,3.5,0,0.3647,0.6825,0.4929,UNDER,UNDER,-0.1282,0.1754,5,OVER,-2.16,0,5.0,substrate,-2.16,547179,4.2186,0.60804,3.5,-0.7813999999999997,3.6216,0.48937,3.5,-1.3784,7.751196172248803,15,6,4.644444444444445,9.33904109589041,77,6.97,4.51561,R,id,7.2696,Todd Tichenor,0.9799791942183124
2251091,away,2026-06-21,2026-06,LAA,ATH,824987,ATH,672282,L,4,18,1470308,Sam Aldegheri,672282,0,1.46,3.5,0,0.0738,0.85,0.5717,UNDER,UNDER,-0.4979,0.4217,4,OVER,-2.54,0,4.0,substrate,-2.54,672282,9.9536,0.85,3.5,5.9536,8.5451,0.97082,3.5,4.5451,10.227272727272728,15,5,5.866666666666666,8.672997522708505,77,10.2,3.87189,L,id,7.1711,Mark Ripperger,0.9816664961500682
2251091,home,2026-06-21,2026-06,LAA,ATH,824987,LAA,678022,R,8,15,,,,,,,,,,,,,,,,,,,,,,678022,5.4488,,,-2.5511999999999997,4.6777,,,-3.3223000000000003,11.076923076923077,3,5,4.333333333333333,9.424317617866006,78,10.91,2.96383,R,id,7.5029,Mark Ripperger,0.9816664961500682
2251092,away,2026-06-21,2026-06,BAL,LAD,823934,LAD,687064,R,5,15,1470309,Kyle Bradish,687064,0,3.47,6.5,0,0.0846,0.85,0.2425,UNDER,UNDER,-0.1579,0.0925,5,UNDER,-1.53,1,5.0,substrate,-1.5299999999999998,687064,4.3499,0.15021,6.5,-0.6501000000000001,3.7343,0.08487,6.5,-1.2656999999999998,6.352941176470588,11,5,5.666666666666667,8.29152249134948,77,7.29,5.20327,R,id,6.4103,Derek Thomas,1.001178347256774
2251092,home,2026-06-21,2026-06,BAL,LAD,823934,BAL,686218,R,4,10,1470311,Eric Lauer,686218,0,2.64,3.5,0,0.3154,0.7278,0.3878,UNDER,UNDER,-0.0724,0.1156,4,OVER,-1.36,0,4.0,substrate,-1.3599999999999999,686218,5.4722,0.79513,3.5,1.4722,4.6978,0.68997,3.5,0.6978,10.072538860103627,13,7,4.948717948717948,9.230179028132993,78,10.16,2.95732,R,id,7.3279,Derek Thomas,1.001178347256774
2251093,away,2026-06-21,2026-06,BOS,SEA,823123,SEA,801139,L,2,18,1470310,Jake Bennett,801139,0,2.11,3.5,0,0.194,0.8366,0.6625,UNDER,UNDER,-0.4685,0.4991,2,UNDER,0.11,1,2.0,substrate,0.10999999999999988,801139,8.6719,0.85,3.5,6.671900000000001,7.4447,0.93867,3.5,5.4447,9.257142857142856,10,5,5.833333333333334,8.463025210084034,78,9.64,3.16116,L,id,7.3183,Adrian Johnson,0.9607400274987093
2251093,home,2026-06-21,2026-06,BOS,SEA,823123,BOS,669302,R,8,19,1470312,Logan Gilbert,669302,0,4.68,6.5,0,0.2419,0.8072,0.5536,UNDER,UNDER,-0.3117,0.3608,8,OVER,-3.32,0,8.0,substrate,-3.3200000000000003,669302,7.8182,0.66392,6.5,-0.18179999999999996,6.7118,0.50653,6.5,-1.2881999999999998,9.553846153846154,15,5,5.777777777777778,8.032090199479617,74,9.68,3.73945,R,id,6.742,Adrian Johnson,0.9607400274987093
2251094,away,2026-06-21,2026-06,NYM,PHI,823449,PHI,656849,L,5,12,1470316,Kodai Senga,673540,1,3.34,4.5,0,0.2907,0.7557,0.5233,UNDER,UNDER,-0.2326,0.279,,,,,,,,656849,5.2861,,,0.28610000000000024,4.5381,,,-0.4619,8.909999999999998,7,26,4.761904761904762,8.544596912521442,76,7.48,,,id,7.3681,Dillon Wilson,
2251094,home,2026-06-21,2026-06,NYM,PHI,823449,NYM,554430,R,7,17,1470313,Zack Wheeler,554430,0,5.37,6.5,0,0.3557,0.707,0.5036,UNDER,UNDER,-0.1479,0.2106,7,OVER,-1.63,0,7.0,substrate,-1.63,554430,6.7951,0.51934,6.5,-0.2049000000000003,5.8335,0.36698,6.5,-1.1665,8.904255319148936,10,6,6.266666666666667,7.895387149917628,76,10.53,3.23795,R,id,6.6838,Dillon Wilson,
2251095,away,2026-06-22,2026-06,KC,TB,822964,TB,608379,R,5,21,1470321,Luinder Avila,608379,0,3.38,3.5,0,0.4921,0.5619,0.5709,UNDER,UNDER,-0.0788,0.1328,5,OVER,-1.62,0,5.0,substrate,-1.62,608379,4.3297,0.62816,3.5,-0.6703000000000001,3.717,0.50939,3.5,-1.283,6.8936170212765955,15,6,6.266666666666667,7.402088772845953,74,7.07,4.42918,R,id,5.9016,Doug Eddings,1.0338634511425926
2251095,home,2026-06-22,2026-06,KC,TB,822964,KC,656876,R,5,18,1470322,Shane McClanahan,656876,0,3.13,5.5,0,0.125,0.85,0.4323,UNDER,UNDER,-0.3073,0.2823,5,UNDER,-1.87,1,5.0,substrate,-1.87,656876,8.6406,0.85,5.5,3.640599999999999,7.4179,0.74946,5.5,2.4179000000000004,9.450000000000001,14,6,5.714285714285714,7.891959798994975,78,8.88,2.99638,R,id,6.5282,Doug Eddings,1.0338634511425926
2251096,away,2026-06-22,2026-06,TEX,MIA,823851,MIA,641302,L,1,3,1470323,Kumar Rocker,677958,1,2.36,4.5,0,0.1129,0.85,0.4317,UNDER,UNDER,-0.3188,0.2817,1,UNDER,1.36,1,1.0,live_actualKs,1.3599999999999999,641302,2.963,,,1.963,2.5437,,,1.5436999999999999,9.0,1,34,1.0,8.544019933554818,78,7.86,,,id,7.3582,Jansen Visconti,0.9625647759130385
2251096,home,2026-06-22,2026-06,TEX,MIA,823851,TEX,663969,R,4,18,1470342,Sandy Alcantara,663969,0,2.73,4.5,0,0.1734,0.85,0.5392,UNDER,UNDER,-0.3658,0.3892,4,UNDER,-1.27,1,4.0,substrate,-1.27,663969,3.3206,0.24118,4.5,-0.6793999999999998,2.8507,0.1603,4.5,-1.1493000000000002,7.641509433962264,4,6,4.416666666666667,8.150943396226415,77,6.58,4.31594,R,id,6.4973,Jansen Visconti,0.9625647759130385
2251097,away,2026-06-22,2026-06,NYY,DET,824261,DET,543037,R,5,13,1470320,Carlos Rodon,543037,0,4.29,5.5,0,0.3156,0.7383,0.3968,UNDER,UNDER,-0.0812,0.1351,5,UNDER,-0.71,1,5.0,substrate,-0.71,543037,4.825,0.35336,5.5,-0.17499999999999982,4.1422,0.23747,5.5,-0.8578000000000001,7.7142857142857135,5,6,5.6,8.540088105726872,77,9.58,,,id,6.9949,Alex MacKay,1.0706275189913301
2251097,home,2026-06-22,2026-06,NYY,DET,824261,NYY,664285,L,8,18,1470319,Casey Mize,664285,0,3.72,5.5,0,0.2138,0.8275,0.3782,UNDER,UNDER,-0.1644,0.2057,8,OVER,-4.28,0,8.0,substrate,-4.279999999999999,664285,4.5832,0.31134,5.5,-3.4168000000000003,3.9346,0.20474,5.5,-4.0654,7.207171314741036,15,6,5.577777777777778,9.152135231316725,76,7.31,4.20578,L,id,7.5609,Alex MacKay,1.0706275189913301
2251098,away,2026-06-22,2026-06,PHI,WSH,822720,WSH,641835,L,2,3,1470344,Jesus Luzardo,666200,1,5.78,6.5,0,0.4273,0.6414,0.4328,UNDER,UNDER,-0.0055,0.0742,2,UNDER,3.78,1,2.0,live_actualKs,3.7800000000000002,641835,3.8308,,,1.8308,3.2887,,,1.2887,9.0,1,53,2.0,7.972081218274111,78,8.8,3.42187,L,id,7.2371,Dan Iassogna,0.9981554044064639
2251098,home,2026-06-22,2026-06,PHI,WSH,822720,PHI,656492,L,9,22,1470324,Zack Littell,656492,0,1.86,3.5,0,0.1423,0.85,0.4275,UNDER,UNDER,-0.2852,0.2775,9,OVER,-7.14,0,9.0,substrate,-7.14,656492,5.1824,0.75965,3.5,-3.8175999999999997,4.449,0.64903,3.5,-4.551,8.571428571428571,15,6,5.6,8.572156196943972,77,8.45,3.88289,L,id,7.3681,Dan Iassogna,0.9981554044064639
2251099,away,2026-06-22,2026-06,HOU,TOR,822800,TOR,686613,R,4,9,1470325,Peter Lambert,686613,0,2.9,3.5,0,0.3776,0.6704,0.5062,UNDER,UNDER,-0.1286,0.1766,4,OVER,-1.1,0,4.0,substrate,-1.1,686613,9.9962,0.85,3.5,5.9962,8.5816,0.97155,3.5,4.5816,13.224489795918368,3,6,5.444444444444444,7.3330564784053145,77,9.68,2.42827,R,id,5.6575,Brian Walsh,1.0026848857571755
2251099,home,2026-06-22,2026-06,HOU,TOR,822800,HOU,656302,R,8,17,1470326,Shane Bieber,656302,0,3.45,4.5,0,0.3135,0.7352,0.532,UNDER,UNDER,-0.2185,0.2672,8,OVER,-4.55,0,8.0,substrate,-4.55,656302,11.9964,0.85,4.5,3.9963999999999995,10.2988,0.97592,4.5,2.2988,13.561643835616438,13,6,5.615384615384615,8.029411764705882,79,13.24,2.48097,R,id,6.5998,Brian Walsh,1.0026848857571755
2251100,away,2026-06-24,2026-06,CHC,NYM,823613,NYM,665871,R,5,15,1470327,Edward Cabrera,684007,1,3.44,4.5,0,0.3113,0.7371,0.5399,UNDER,UNDER,-0.2286,0.277,,,,,,,,665871,2.6661,,,-2.3339,2.2888,,,-2.7112,4.939024390243903,5,7,5.466666666666667,7.930979133226324,78,5.63,4.69611,R,id,6.6838,Junior Valentine,1.0278658390554536
2251100,home,2026-06-24,2026-06,CHC,NYM,823613,CHC,690997,R,9,18,1470330,Kodai Senga,673540,1,3.12,4.5,0,0.2473,0.7942,0.3369,UNDER,UNDER,-0.0896,0.1311,,,,,,,,690997,8.1296,,,-0.8704000000000001,6.9792,,,-2.0208000000000004,10.476,15,7,5.555555555555555,8.857142857142856,78,10.72,2.54361,R,id,6.787,Junior Valentine,1.0278658390554536
2251101,away,2026-06-22,2026-06,MIL,CIN,824502,CIN,605540,R,10,18,1470329,Brandon Sproat,605540,0,3.26,4.5,0,0.2749,0.7698,0.5005,UNDER,UNDER,-0.2256,0.2703,10,OVER,-6.74,0,10.0,substrate,-6.74,605540,4.6692,0.49967,4.5,-5.3308,4.0085,0.37282,4.5,-5.9915,7.5,6,53,5.0,9.06801007556675,76,9.33,4.4874,R,id,7.46,Clint Vondrak,0.9287168613373237
2251101,home,2026-06-22,2026-06,MIL,CIN,824502,MIL,663903,R,7,21,1470328,Nick Lodolo,663903,0,1.91,5.5,0,0.03,0.85,0.5286,UNDER,UNDER,-0.4986,0.3786,7,OVER,-5.09,0,7.0,substrate,-5.09,663903,2.8001,0.06512,5.5,-4.1998999999999995,2.4039,0.03591,5.5,-4.5961,7.090909090909091,14,6,4.714285714285714,8.070915619389588,75,7.66,4.5684,R,id,6.6056,Clint Vondrak,0.9287168613373237
2251102,away,2026-06-22,2026-06,LAD,MIN,823692,MIN,694361,,2,3,1470332,Justin Wrobleski,641778,1,2.1,4.5,0,0.0785,0.85,0.5745,UNDER,UNDER,-0.496,0.4245,,,,,,,,694361,4.2975,,,2.2975000000000003,3.6894,,,1.6894,9.0,1,38,2.0,8.047417442845045,79,10.3,,,id,6.489,Will Little,1.0302965348941253
2251102,home,2026-06-22,2026-06,LAD,MIN,823692,LAD,805673,R,5,18,1470333,Kendry Rojas,805673,0,4.2,2.5,0,0.8281,0.2097,0.5246,OVER,OVER,0.3035,-0.2657,5,OVER,-0.8,1,5.0,substrate,-0.7999999999999998,805673,4.1317,0.78056,2.5,-0.8682999999999996,3.547,0.68776,2.5,-1.4529999999999998,7.061538461538461,7,6,6.190476190476191,8.300597779675492,78,6.99,,R,id,6.4103,Will Little,1.0302965348941253
2251103,away,2026-06-22,2026-06,CLE,CWS,824585,CWS,668909,R,8,15,1470331,Parker Messick,668909,0,5.75,5.5,0,0.5818,0.4869,0.0624,OVER,OVER,0.5194,-0.4507,8,OVER,-2.25,1,8.0,substrate,-2.25,668909,6.6621,0.65408,5.5,-1.3379000000000003,5.7193,0.50826,5.5,-2.2807000000000004,10.112727272727271,15,5,6.111111111111112,8.72844827586207,76,11.11,3.24381,R,id,7.1252,Ryan Blakney,1.0436197069806832
2251103,home,2026-06-22,2026-06,CLE,CWS,824585,CLE,641743,L,8,18,1470343,Sean Burke,641743,0,3.19,5.5,0,0.133,0.85,0.5071,UNDER,UNDER,-0.3741,0.3571,8,OVER,-4.81,0,8.0,substrate,-4.8100000000000005,641743,3.3109,0.11843,5.5,-4.6891,2.8424,0.06887,5.5,-5.1576,7.673684210526316,13,5,4.871794871794872,7.760757314974183,78,7.32,5.25002,L,id,7.188,Ryan Blakney,1.0436197069806832
2251104,away,2026-06-22,2026-06,BOS,COL,824344,COL,687562,L,9,18,1470336,Sonny Gray,687562,0,2.48,5.5,0,0.0542,0.85,0.432,UNDER,UNDER,-0.3782,0.2824,9,OVER,-6.52,0,9.0,substrate,-6.52,687562,4.6512,0.32309,5.5,-4.3488,3.993,0.21378,5.5,-5.007,5.661290322580645,4,5,5.166666666666667,8.747448979591837,78,6.37,4.34113,L,id,7.6429,Not announced yet,
2251104,home,2026-06-22,2026-06,BOS,COL,824344,BOS,663372,R,2,18,1470337,Sean Sullivan,663372,0,3.38,3.5,0,0.4902,0.5637,0.4931,UNDER,UNDER,-0.0029,0.0568,2,UNDER,1.38,1,2.0,substrate,1.38,663372,3.3167,0.42335,3.5,1.3167,2.8474,0.31861,3.5,0.8473999999999999,7.2439024390243905,9,6,4.555555555555555,8.086177474402731,75,6.85,4.40444,R,id,6.742,Not announced yet,
2251105,away,2026-06-22,2026-06,BAL,LAA,824016,LAA,680694,R,9,24,1470338,Shane Baz,680694,0,3.31,5.5,0,0.1499,0.85,0.4983,UNDER,UNDER,-0.3552,0.3551,9,OVER,-5.69,0,9.0,substrate,-5.6899999999999995,680694,5.4341,0.45975,5.5,-3.5659,4.6651,0.32551,5.5,-4.3349,9.444444444444445,15,5,5.4,9.485294117647058,79,8.74,3.96801,R,id,7.5029,Not announced yet,
2251105,home,2026-06-22,2026-06,BAL,LAA,824016,BAL,691951,L,3,14,1470339,Ryan Johnson,691951,0,2.35,4.5,0,0.1119,0.85,0.5751,UNDER,UNDER,-0.4571,0.419,3,UNDER,-0.65,1,3.0,substrate,-0.6499999999999999,691951,2.0978,0.06191,4.5,-0.9022000000000001,1.8009,0.03647,4.5,-1.1991,3.75,3,5,4.0,9.243448858833474,79,5.88,7.01873,L,id,7.758,Not announced yet,
2251106,away,2026-06-22,2026-06,ATL,SD,823288,SD,656550,R,4,14,1470340,JR Ritchie,656550,0,2.49,3.5,0,0.2805,0.7595,0.5946,UNDER,UNDER,-0.311,0.351,4,OVER,-1.51,0,4.0,substrate,-1.5099999999999998,656550,3.6475,0.49483,3.5,-0.35250000000000004,3.1313,0.38217,3.5,-0.8687,7.9951456310679605,14,6,4.904761904761905,8.736622073578596,75,7.67,4.61552,R,id,6.922,Not announced yet,
2251106,home,2026-06-22,2026-06,ATL,SD,823288,ATL,650633,R,5,21,1470341,Michael King,650633,0,2.63,4.5,0,0.1568,0.85,0.4947,UNDER,UNDER,-0.3379,0.3447,5,OVER,-2.37,0,5.0,substrate,-2.37,650633,3.5997,0.29351,4.5,-1.4003,3.0903,0.20013,4.5,-1.9097,7.7294117647058815,15,6,5.666666666666667,7.99295154185022,76,7.77,4.13458,R,id,6.4472,Not announced yet,
2251107,away,2026-06-23,2026-06,SEA,PIT,823365,PIT,669923,R,5,18,1500008,Bryan Woo,669923,0,3.92,5.5,0,0.2493,0.7969,0.632,UNDER,UNDER,-0.3827,0.4289,5,UNDER,-1.08,1,5.0,substrate,-1.08,669923,7.2169,0.72613,5.5,2.2169,6.1956,0.58521,5.5,1.1955999999999998,7.9,15,6,6.0,9.326858108108109,78,8.07,3.2,R,id,7.2696,Not announced yet,
2251107,home,2026-06-23,2026-06,SEA,PIT,823365,SEA,656605,R,4,18,1500007,Braxton Ashcraft,656605,0,4.36,5.5,0,0.329,0.7263,0.4676,UNDER,UNDER,-0.1386,0.1939,4,UNDER,0.36,1,4.0,substrate,0.3600000000000003,656605,4.6945,0.3306,5.5,0.6944999999999997,4.0302,0.2196,5.5,0.030199999999999783,7.105263157894737,15,7,5.488888888888889,8.381622516556291,79,6.9,3.95713,R,id,6.8789,Not announced yet,
2251108,away,2026-06-23,2026-06,KC,TB,822963,TB,679883,R,6,15,1500004,Noah Cameron,679883,0,2.71,4.5,0,0.1694,0.85,0.4099,UNDER,UNDER,-0.2405,0.2599,6,OVER,-3.29,0,6.0,substrate,-3.29,679883,2.5784,0.11954,4.5,-3.4216,2.2135,0.07397,4.5,-3.7865,7.913793103448277,5,6,3.8666666666666663,7.384615384615385,75,8.14,4.28611,R,id,5.9016,Not announced yet,
2251108,home,2026-06-23,2026-06,KC,TB,822963,KC,663556,L,4,18,1500032,Griffin Jax,643377,1,2.87,4.5,0,0.1981,0.8373,0.395,UNDER,UNDER,-0.1969,0.2323,4,UNDER,-1.13,1,4.0,live_actualKs,-1.13,663556,6.2004,,,2.2004,5.323,,,1.3230000000000004,9.177339901477833,14,6,4.833333333333334,7.886138613861386,79,8.25,3.81312,L,id,6.3025,Not announced yet,
2251109,away,2026-06-23,2026-06,TEX,MIA,823849,MIA,615698,R,1,6,1500015,Jacob deGrom,594798,1,5.58,6.5,0,0.3933,0.6728,0.0457,PASS,,0.3476,-0.2815,1,UNDER,4.58,1,1.0,live_actualKs,4.58,615698,2.6302,,,1.6301999999999999,2.258,,,1.258,,0,,,8.545153272576638,79,5.4,,,id,6.4055,Not announced yet,
2251109,home,2026-06-23,2026-06,TEX,MIA,823849,TEX,645261,R,4,20,1500005,Eury Perez,645261,0,3.31,4.5,0,0.2859,0.76,0.5946,UNDER,UNDER,-0.3087,0.3546,4,UNDER,-0.69,1,4.0,substrate,-0.69,645261,4.9924,0.55818,4.5,0.9924,4.2859,0.42684,4.5,0.2858999999999998,6.706451612903226,16,6,6.458333333333333,8.119644300727566,78,6.89,4.43319,R,id,6.4973,Not announced yet,
2251110,away,2026-06-23,2026-06,NYY,DET,824262,DET,607074,L,5,16,1500006,Ryan Weathers,607074,0,6.35,5.5,0,0.6764,0.3905,0.5056,OVER,OVER,0.1708,-0.1039,5,UNDER,1.35,0,5.0,substrate,1.3499999999999996,607074,6.6971,0.65895,5.5,1.6970999999999998,5.7494,0.51328,5.5,0.7493999999999996,10.25,7,6,5.142857142857143,8.560975609756097,78,10.1,,L,id,7.1719,Not announced yet,
2251110,home,2026-06-23,2026-06,NYY,DET,824262,NYY,663554,R,6,17,1500003,Tarik Skubal,663554,0,6.21,6.5,0,0.5,0.5727,0.3659,PASS,,0.1341,-0.0614,6,UNDER,0.21,1,6.0,substrate,0.20999999999999996,663554,7.3956,0.60742,6.5,1.3956,6.349,0.44958,6.5,0.3490000000000002,8.94267515923567,10,6,5.233333333333333,9.197022767075307,77,8.83,3.68171,R,id,7.2729,Not announced yet,
2251111,away,2026-06-23,2026-06,PHI,WSH,822718,WSH,666200,L,13,20,1500020,Aaron Nola,605400,1,4.27,4.5,0,0.4843,0.5761,0.4272,PASS,,0.0571,0.0033,13,OVER,-8.73,0,13.0,live_actualKs,-8.73,666200,7.9385,,,-5.0615,6.8151,,,-6.1849,10.190661478599221,15,7,5.711111111111111,7.997468354430381,79,11.18,2.4237,L,id,7.2371,Not announced yet,
2251111,home,2026-06-23,2026-06,PHI,WSH,822718,PHI,676571,L,1,3,1500021,Miles Mikolas,571945,1,2.85,3.5,0,0.3653,0.6819,0.4069,UNDER,UNDER,-0.0416,0.0888,1,UNDER,1.85,1,1.0,live_actualKs,1.85,676571,1.4485,,,0.4484999999999999,1.2435,,,0.24350000000000005,5.108108108108108,9,4,1.3703703703703705,8.6175,78,6.14,5.30765,L,id,7.3681,Not announced yet,
2251112,away,2026-06-23,2026-06,HOU,TOR,822799,TOR,663567,R,6,14,1500001,Mike Burrows,663567,0,2.45,3.5,0,0.2703,0.7687,0.5101,UNDER,UNDER,-0.2398,0.2788,6,OVER,-3.55,0,6.0,substrate,-3.55,663567,4.7126,0.6923,3.5,-1.2873999999999999,4.0457,0.57541,3.5,-1.9543,8.15625,11,6,5.818181818181818,7.367683429513602,78,8.63,4.08769,R,id,5.6575,Not announced yet,
2251112,home,2026-06-23,2026-06,HOU,TOR,822799,HOU,669456,R,2,11,1500002,Trey Yesavage,669456,0,2.66,5.5,0,0.07,0.85,0.4831,UNDER,UNDER,-0.4131,0.3331,2,UNDER,0.66,1,2.0,substrate,0.6600000000000001,669456,4.9137,0.36891,5.5,2.9137000000000004,4.2184,0.24986,5.5,2.2184,,0,,,8.093473005640611,80,6.46,,R,id,6.5998,Not announced yet,
2251113,away,2026-06-23,2026-06,CHC,NYM,823614,NYM,665795,R,4,15,1500009,Shota Imanaga,684007,1,4.06,5.5,0,0.2736,0.7756,0.4415,UNDER,UNDER,-0.1679,0.2171,4,UNDER,0.06,1,4.0,live_actualKs,0.05999999999999961,665795,3.1731,,,-0.8269000000000002,2.7241,,,-1.2759,8.153465346534654,13,7,5.179487179487179,7.939886271324126,77,8.09,3.62717,R,id,6.6838,Not announced yet,
2251113,home,2026-06-23,2026-06,CHC,NYM,823614,CHC,673540,R,6,11,1500035,Nolan McLean,690997,1,5.87,5.5,0,0.6017,0.467,0.5665,PASS,,0.0352,0.0335,6,OVER,-0.13,1,6.0,live_actualKs,-0.1299999999999999,673540,3.3356,,,-2.6644,2.8636,,,-3.1364,10.5,6,7,4.0,8.799643811219946,77,10.84,4.84643,R,id,6.787,Not announced yet,
