gameId,gameDate,mlbGamePk,awayTeam,homeTeam,gameStatus
2251118,2026-06-23,824017,BAL,LAA,final
2251119,2026-06-23,823286,ATL,SD,final
2251120,2026-06-23,823210,ATH,SF,final
2253463,2026-06-23,823043,ARI,STL,final
2251100,2026-06-24,823613,CHC,NYM,final
2251121,2026-06-24,823850,TEX,MIA,final
2251122,2026-06-24,824583,CLE,CWS,final
2251123,2026-06-24,824341,BOS,COL,final
2251124,2026-06-24,824018,BAL,LAA,final
2251125,2026-06-24,823367,SEA,PIT,final
2251126,2026-06-24,822965,KC,TB,final
2251127,2026-06-24,824259,NYY,DET,final
2251128,2026-06-24,822719,PHI,WSH,final
2251129,2026-06-24,822798,HOU,TOR,final
2251130,2026-06-24,823611,CHC,NYM,final
2251131,2026-06-24,824500,MIL,CIN,final
2251132,2026-06-24,823691,LAD,MIN,final
2251133,2026-06-24,823284,ATL,SD,final
2251134,2026-06-24,823208,ATH,SF,final
2253480,2026-06-24,823041,ARI,STL,final
2251135,2026-06-25,822961,KC,TB,final
2251136,2026-06-25,823366,SEA,PIT,final
2251137,2026-06-25,823209,ATH,SF,final
2251138,2026-06-25,824258,HOU,DET,final
2251139,2026-06-25,822717,PHI,WSH,final
2251140,2026-06-25,822797,TEX,TOR,final
2251141,2026-06-25,823612,CHC,NYM,final
2251142,2026-06-25,824747,NYY,BOS,final
2251143,2026-06-26,824255,HOU,DET,final
2251144,2026-06-26,823363,CIN,PIT,final
2251145,2026-06-26,824824,WSH,BAL,final
2251146,2026-06-26,822796,TEX,TOR,final
2251147,2026-06-26,824423,SEA,CLE,final
2251148,2026-06-26,823610,PHI,NYM,final
2251149,2026-06-26,824743,NYY,BOS,final
2251150,2026-06-26,824582,KC,CWS,final
2251151,2026-06-26,823773,CHC,MIL,final
2251152,2026-06-26,823688,COL,MIN,final
2251153,2026-06-26,823039,MIA,STL,final
2251154,2026-06-26,824014,ATH,LAA,final
2251155,2026-06-26,823285,LAD,SD,final
2251156,2026-06-26,823206,ATL,SF,final
2253497,2026-06-26,822962,ARI,TB,final
2251157,2026-06-27,824257,HOU,DET,final
2251158,2026-06-27,824745,NYY,BOS,final
2251159,2026-06-27,822794,TEX,TOR,final
2251160,2026-06-27,823364,CIN,PIT,final
2251161,2026-06-27,823609,PHI,NYM,final
2251162,2026-06-27,824581,KC,CWS,final
2251163,2026-06-27,824825,WSH,BAL,final
2251164,2026-06-27,824421,SEA,CLE,final
2251165,2026-06-27,823689,COL,MIN,final
2251166,2026-06-27,823770,CHC,MIL,final
2251167,2026-06-27,823038,MIA,STL,final
2251168,2026-06-27,823283,LAD,SD,final
2251169,2026-06-27,823207,ATL,SF,final
2251170,2026-06-27,824015,ATH,LAA,final
2253513,2026-06-27,822960,ARI,TB,final
2251171,2026-06-28,824821,WSH,BAL,final
2251172,2026-06-28,823362,CIN,PIT,final
2251173,2026-06-28,822795,TEX,TOR,final
2251174,2026-06-28,824256,HOU,DET,final
2251175,2026-06-28,824422,SEA,CLE,final
2251176,2026-06-28,823608,PHI,NYM,final
2251177,2026-06-28,823686,COL,MIN,final
2251178,2026-06-28,824580,KC,CWS,final
2251179,2026-06-28,823769,CHC,MIL,final
2251180,2026-06-28,823037,MIA,STL,final
2251181,2026-06-28,824011,ATH,LAA,final
2251182,2026-06-28,823204,ATL,SF,final
2251183,2026-06-28,823281,LAD,SD,final
2251184,2026-06-28,824744,NYY,BOS,final
2253527,2026-06-28,822959,ARI,TB,final
2251185,2026-06-29,824822,CWS,BAL,final
2251186,2026-06-29,823444,PIT,PHI,final
2251187,2026-06-29,823529,DET,NYY,final
2251188,2026-06-29,822792,NYM,TOR,final
2251189,2026-06-29,824741,WSH,BOS,final
2251190,2026-06-29,824420,TEX,CLE,final
2251191,2026-06-29,823771,CIN,MIL,final
2251192,2026-06-29,824662,SD,CHC,final
2251193,2026-06-29,824176,MIN,HOU,final
2251194,2026-06-29,824339,MIA,COL,final
2251195,2026-06-29,824986,LAD,ATH,final
2251196,2026-06-29,823121,LAA,SEA,final
2253549,2026-06-29,825065,SF,ARI,final
2251197,2026-06-30,824819,CWS,BAL,final
2251198,2026-06-30,824418,TEX,CLE,final
2251199,2026-06-30,823445,PIT,PHI,final
2251200,2026-06-30,823528,DET,NYY,final
2251201,2026-06-30,822793,NYM,TOR,final
2251202,2026-06-30,824742,WSH,BOS,final
2251203,2026-06-30,824907,STL,ATL,final
2251204,2026-06-30,824096,TB,KC,final
2251205,2026-06-30,823768,CIN,MIL,final
2251206,2026-06-30,824661,SD,CHC,final
2251207,2026-06-30,824175,MIN,HOU,final
2251208,2026-06-30,824338,MIA,COL,final
2251209,2026-06-30,824984,LAD,ATH,final
2251210,2026-06-30,823122,LAA,SEA,final
2253564,2026-06-30,825066,SF,ARI,final
2251211,2026-07-01,824818,CWS,BAL,final
2251212,2026-07-01,824419,TEX,CLE,final
2251213,2026-07-01,824740,WSH,BOS,final
2251214,2026-07-01,823530,DET,NYY,final
2251215,2026-07-01,824660,SD,CHC,final
2251216,2026-07-01,822791,NYM,TOR,final
2251217,2026-07-01,823446,PIT,PHI,final
2251218,2026-07-01,824905,STL,ATL,final
2251219,2026-07-01,824094,TB,KC,final
2251220,2026-07-01,824174,MIN,HOU,final
2251221,2026-07-01,823767,CIN,MIL,final
2251222,2026-07-01,824337,MIA,COL,final
2251223,2026-07-01,824985,LAD,ATH,final
2253578,2026-07-01,825064,SF,ARI,final
2251224,2026-07-02,823442,PIT,PHI,final
2251225,2026-07-02,823765,CIN,MIL,final
2251226,2026-07-02,824335,MIA,COL,final
2251227,2026-07-02,824416,CWS,CLE,final
2251228,2026-07-02,824906,STL,ATL,final
2251229,2026-07-02,824093,TB,KC,final
2251230,2026-07-02,822884,DET,TEX,final
2251231,2026-07-02,823119,LAA,SEA,final
2251232,2026-07-02,823935,SD,LAD,final
2251233,2026-07-03,824659,STL,CHC,final
2251234,2026-07-03,822714,PIT,WSH,final
2251235,2026-07-03,823527,MIN,NYY,final
2251236,2026-07-03,824498,BAL,CIN,final
2251237,2026-07-03,824417,CWS,CLE,final
2251238,2026-07-03,824904,NYM,ATL,final
2251239,2026-07-03,824336,SF,COL,final
2251240,2026-07-03,824173,TB,HOU,final
2251241,2026-07-03,824013,BOS,LAA,final
2251242,2026-07-03,824982,MIA,ATH,final
2251243,2026-07-03,823933,SD,LAD,final
2251244,2026-07-03,823120,TOR,SEA,final
2253598,2026-07-03,825062,MIL,ARI,final
2251245,2026-07-04,822716,PIT,WSH,final
2251246,2026-07-04,823526,MIN,NYY,final
2251247,2026-07-04,822882,DET,TEX,final
2251248,2026-07-04,823118,TOR,SEA,final
2251249,2026-07-04,824499,BAL,CIN,final
2251250,2026-07-04,824171,TB,HOU,final
2251251,2026-07-04,824415,CWS,CLE,final
2251252,2026-07-04,824658,STL,CHC,final
2251253,2026-07-04,824903,NYM,ATL,final
2251254,2026-07-04,824334,SF,COL,final
2251255,2026-07-04,824092,PHI,KC,final
2251256,2026-07-04,824012,BOS,LAA,final
2251257,2026-07-04,824983,MIA,ATH,final
2251258,2026-07-04,823932,SD,LAD,final
2253614,2026-07-04,825063,MIL,ARI,final
2251259,2026-07-05,824902,NYM,ATL,final
2251260,2026-07-05,824497,BAL,CIN,final
2251261,2026-07-05,822715,PIT,WSH,final
2251262,2026-07-05,823525,MIN,NYY,final
2251263,2026-07-05,824413,CWS,CLE,final
2251264,2026-07-05,824656,STL,CHC,final
2251265,2026-07-05,824091,PHI,KC,final
2251266,2026-07-05,824172,TB,HOU,final
2251267,2026-07-05,822879,DET,TEX,final
2251268,2026-07-05,824333,SF,COL,final
2251269,2026-07-05,824980,MIA,ATH,final
2251270,2026-07-05,823117,TOR,SEA,final
2251271,2026-07-05,823931,SD,LAD,final
2251272,2026-07-05,824010,BOS,LAA,final
2253626,2026-07-05,825061,MIL,ARI,final
2251273,2026-07-06,824089,PHI,KC,final
2251274,2026-07-06,822958,NYY,TB,final
2251275,2026-07-06,822712,HOU,WSH,final
2251276,2026-07-06,824900,NYM,ATL,final
2251277,2026-07-06,823036,MIL,STL,final
2251278,2026-07-06,823205,TOR,SF,final
2251279,2026-07-06,823930,COL,LAD,final
2253636,2026-07-06,823282,ARI,SD,final
2250506,2026-07-07,823062,MIL,STL,final
2251280,2026-07-07,824820,CHC,BAL,final
2251281,2026-07-07,824254,ATH,DET,final
2251282,2026-07-07,823361,ATL,PIT,final
2251283,2026-07-07,823847,SEA,MIA,final
2251284,2026-07-07,822956,NYY,TB,final
2251285,2026-07-07,822713,HOU,WSH,final
2251286,2026-07-07,823607,KC,NYM,final
2251287,2026-07-07,824495,PHI,CIN,final
2251288,2026-07-07,823687,CLE,MIN,final
2251289,2026-07-07,824579,BOS,CWS,final
2251290,2026-07-07,823035,MIL,STL,final
2251291,2026-07-07,822881,LAA,TEX,final
2251292,2026-07-07,823203,TOR,SF,final
2251293,2026-07-07,823929,COL,LAD,final
2253651,2026-07-07,823280,ARI,SD,final
2251294,2026-07-08,823202,TOR,SF,final
2251295,2026-07-08,824815,CHC,BAL,final
2251296,2026-07-08,824253,ATH,DET,final
2251297,2026-07-08,823360,ATL,PIT,final
2251298,2026-07-08,823848,SEA,MIA,final
2251299,2026-07-08,822957,NYY,TB,final
2251300,2026-07-08,822710,HOU,WSH,final
2251301,2026-07-08,823605,KC,NYM,final
2251302,2026-07-08,824496,PHI,CIN,final
2251303,2026-07-08,823684,CLE,MIN,final
2251304,2026-07-08,824578,BOS,CWS,final
2251305,2026-07-08,823032,MIL,STL,final
2251306,2026-07-08,822880,LAA,TEX,final
2251307,2026-07-08,823928,COL,LAD,final
2253668,2026-07-08,823279,ARI,SD,final
2251308,2026-07-09,823359,ATL,PIT,final
2251309,2026-07-09,823606,KC,NYM,final
2251310,2026-07-09,822954,NYY,TB,final
2251311,2026-07-09,823683,CLE,MIN,final
2251312,2026-07-09,824577,BOS,CWS,final
2251313,2026-07-09,824816,CHC,BAL,final
2251314,2026-07-09,824251,ATH,DET,final
2251315,2026-07-09,823846,SEA,MIA,final
2251316,2026-07-09,824494,PHI,CIN,final
2251317,2026-07-09,823034,MIL,STL,final
2251318,2026-07-09,822877,LAA,TEX,final
2251319,2026-07-09,823201,COL,SF,final
2253680,2026-07-09,823277,ARI,SD,final
2251320,2026-07-10,824252,PHI,DET,final
2251322,2026-07-10,822709,NYY,WSH,final
2251323,2026-07-10,824817,KC,BAL,final
2251324,2026-07-10,824493,CHC,CIN,final
2251325,2026-07-10,823604,BOS,NYM,final
2251326,2026-07-10,822955,SEA,TB,final
2251327,2026-07-10,823845,CLE,MIA,final
2251328,2026-07-10,824575,ATH,CWS,final
2251329,2026-07-10,822878,HOU,TEX,final
2251330,2026-07-10,823685,LAA,MIN,final
2251331,2026-07-10,823033,ATL,STL,final
2251332,2026-07-10,823278,TOR,SD,final
2251333,2026-07-10,823200,COL,SF,final
2253695,2026-07-10,823927,ARI,LAD,final
2251321,2026-07-11,823357,MIL,PIT,final
2251334,2026-07-11,823682,LAA,MIN,final
2251335,2026-07-11,823198,COL,SF,final
2251336,2026-07-11,822711,NYY,WSH,final
2251337,2026-07-11,823356,MIL,PIT,final
2251338,2026-07-11,823603,BOS,NYM,final
2251339,2026-07-11,822953,SEA,TB,final
2251340,2026-07-11,824576,ATH,CWS,final
2251341,2026-07-11,823844,CLE,MIA,final
2251342,2026-07-11,824249,PHI,DET,final
2251343,2026-07-11,824813,KC,BAL,final
2251344,2026-07-11,822875,HOU,TEX,final
2251345,2026-07-11,824492,CHC,CIN,final
2251346,2026-07-11,823030,ATL,STL,final
2251347,2026-07-11,823276,TOR,SD,final
2253711,2026-07-11,823926,ARI,LAD,final
2251348,2026-07-12,823358,MIL,PIT,final
2251349,2026-07-12,824814,KC,BAL,final
2251350,2026-07-12,822708,NYY,WSH,final
2251351,2026-07-12,824491,CHC,CIN,final
2251352,2026-07-12,823602,BOS,NYM,final
2251353,2026-07-12,822951,SEA,TB,final
2251354,2026-07-12,824250,PHI,DET,final
2251355,2026-07-12,823842,CLE,MIA,final
2251356,2026-07-12,823681,LAA,MIN,final
2251357,2026-07-12,824574,ATH,CWS,final
2251358,2026-07-12,823029,ATL,STL,final
2251359,2026-07-12,822876,HOU,TEX,final
2251360,2026-07-12,823199,COL,SF,final
2251361,2026-07-12,823274,TOR,SD,final
2253725,2026-07-12,823925,ARI,LAD,final
4110001,2026-07-14,,AL,NL,final
2251362,2026-07-16,823440,NYM,PHI,final
2250551,2026-07-17,824766,TB,BOS,final
2251363,2026-07-17,823524,LAD,NYY,final
2251364,2026-07-17,822789,CWS,TOR,final
2251366,2026-07-17,824737,TB,BOS,final
2251367,2026-07-17,824901,TEX,ATL,final
2251368,2026-07-17,823766,MIA,MIL,final
2251369,2026-07-17,824655,MIN,CHC,final
2251370,2026-07-17,824170,BAL,HOU,final
2251371,2026-07-17,824090,SD,KC,final
2251372,2026-07-17,824332,CIN,COL,final
2251373,2026-07-17,824009,DET,LAA,final
2251374,2026-07-17,824981,WSH,ATH,final
2251375,2026-07-17,823115,SF,SEA,final
2253740,2026-07-17,825060,STL,ARI,final
2251365,2026-07-18,824414,PIT,CLE,final
2251376,2026-07-18,824657,MIN,CHC,final
2251377,2026-07-18,822790,CWS,TOR,final
2251378,2026-07-18,824331,CIN,COL,final
2251379,2026-07-18,823441,NYM,PHI,final
2251380,2026-07-18,824169,BAL,HOU,final
2251381,2026-07-18,824412,PIT,CLE,final
2251382,2026-07-18,824088,SD,KC,final
2251383,2026-07-18,824738,TB,BOS,final
2251384,2026-07-18,824899,TEX,ATL,final
2251385,2026-07-18,823763,MIA,MIL,final
2251386,2026-07-18,823116,SF,SEA,final
2251388,2026-07-18,824979,WSH,ATH,final
2251389,2026-07-18,824008,DET,LAA,final
2253749,2026-07-18,825059,STL,ARI,final
2251387,2026-07-19,823523,LAD,NYY,final
2251390,2026-07-19,822786,CWS,TOR,final
2251391,2026-07-19,824739,TB,BOS,final
2251392,2026-07-19,823439,NYM,PHI,final
2251393,2026-07-19,824897,TEX,ATL,final
2251394,2026-07-19,824411,PIT,CLE,final
2251395,2026-07-19,824168,BAL,HOU,final
2251396,2026-07-19,824086,SD,KC,final
2251397,2026-07-19,823764,MIA,MIL,final
2251398,2026-07-19,824653,MIN,CHC,final
2251399,2026-07-19,824330,CIN,COL,final
2251400,2026-07-19,824978,WSH,ATH,final
2251401,2026-07-19,824007,DET,LAA,final
2251402,2026-07-19,823113,SF,SEA,final
2251403,2026-07-19,823521,LAD,NYY,final
2253770,2026-07-19,825057,STL,ARI,final
2251404,2026-07-20,824410,MIN,CLE,final
2251405,2026-07-20,823522,PIT,NYY,final
2251406,2026-07-20,822788,TB,TOR,final
2251407,2026-07-20,824736,BAL,BOS,final
2251408,2026-07-20,823436,LAD,PHI,final
2251409,2026-07-20,824898,SD,ATL,final
2251410,2026-07-20,824087,SF,KC,final
2251411,2026-07-20,823762,NYM,MIL,final
2251412,2026-07-20,824654,DET,CHC,final
2251413,2026-07-20,822874,CWS,TEX,final
2251414,2026-07-20,824167,MIA,HOU,final
2251415,2026-07-20,824328,WSH,COL,final
2251416,2026-07-20,823112,CIN,SEA,final
2251417,2026-07-20,824006,STL,LAA,final
2253784,2026-07-20,825058,ATH,ARI,final
2251418,2026-07-21,824409,MIN,CLE,final
2251419,2026-07-21,823437,LAD,PHI,final
2251421,2026-07-21,822787,TB,TOR,final
2251423,2026-07-21,824895,SD,ATL,final
2251424,2026-07-21,824085,SF,KC,final
2251425,2026-07-21,823760,NYM,MIL,final
2251426,2026-07-21,824652,DET,CHC,final
2251427,2026-07-21,822871,CWS,TEX,final
2251428,2026-07-21,824165,MIA,HOU,final
2251429,2026-07-21,824329,WSH,COL,final
2251430,2026-07-21,824005,STL,LAA,final
2251431,2026-07-21,823114,CIN,SEA,final
2253800,2026-07-21,825056,ATH,ARI,final
2251420,2026-07-22,823519,PIT,NYY,final
2251422,2026-07-22,824735,BAL,BOS,final
2251432,2026-07-22,823518,PIT,NYY,final
2251433,2026-07-22,824083,SF,KC,final
2251434,2026-07-22,823761,NYM,MIL,final
2251435,2026-07-22,824327,WSH,COL,final
2251436,2026-07-22,823110,CIN,SEA,final
2251437,2026-07-22,824004,STL,LAA,final
2251438,2026-07-22,824408,MIN,CLE,final
2251439,2026-07-22,823438,LAD,PHI,final
2251440,2026-07-22,822784,TB,TOR,final
2251441,2026-07-22,824732,BAL,BOS,final
2251442,2026-07-22,824896,SD,ATL,final
2251443,2026-07-22,824650,DET,CHC,final
2251444,2026-07-22,822873,CWS,TEX,final
2251445,2026-07-22,824166,MIA,HOU,final
2253806,2026-07-22,825055,ATH,ARI,final
2251446,2026-07-23,824893,SD,ATL,final
2251447,2026-07-23,824406,MIN,CLE,final
2251448,2026-07-23,822785,TB,TOR,final
2251449,2026-07-23,824247,KC,DET,final
2253491,2026-07-23,823042,ARI,STL,final
2251450,2026-07-24,823759,COL,MIL,final
2251451,2026-07-24,824248,KC,DET,final
2251452,2026-07-24,823352,CHC,PIT,final
2251453,2026-07-24,823434,NYY,PHI,final
2251454,2026-07-24,824812,ATL,BAL,final
2251455,2026-07-24,823601,LAD,NYM,final
2251456,2026-07-24,822952,CLE,TB,final
2251457,2026-07-24,824733,TOR,BOS,final
2251458,2026-07-24,823843,SD,MIA,final
2251459,2026-07-24,824573,HOU,CWS,final
2251460,2026-07-24,822872,SEA,TEX,final
2251461,2026-07-24,823680,ATH,MIN,final
2251462,2026-07-24,823031,CIN,STL,final
2251463,2026-07-24,823196,LAA,SF,final
2253825,2026-07-24,822707,ARI,WSH,final
