modelVersion,gameId,gameDate,side,mlbamId,playerName,projValue,line,pOver,mu_used,k_factor,expected_projValue,projValue_abs_diff,expected_pOver,abs_diff,check
wf-19288f01-p2,2250027,2026-03-28,away,671737,Taj Bradley,4.4812,4.5,0.46432,4.4812,1.0,4.4812,0.0,0.464324,4.35e-06,PASS
wf-19288f01-p2,2250027,2026-03-28,home,680694,Kyle Bradish,10.7399,6.5,0.91005,10.7399,1.0,10.7399,0.0,0.910046,3.96e-06,PASS
wf-19288f01-p2,2250028,2026-03-28,away,656641,Jacob Latz,6.9543,,,,1.0,6.9543,0.0,,0.0,PASS
wf-19288f01-p2,2250028,2026-03-28,home,605400,Aaron Nola,5.1559,5.5,0.41137,5.1559,1.0,5.1559,0.0,0.411373,2.9e-06,PASS
wf-19288f01-p2,2250029,2026-03-28,away,543243,Sonny Gray,7.7526,6.5,0.65549,7.7526,1.0,7.7526,0.0,0.655485,4.58e-06,PASS
wf-19288f01-p2,2250029,2026-03-28,home,663903,Brady Singer,5.6436,4.5,0.66442,5.6436,1.0,5.6436,0.0,0.664415,4.66e-06,PASS
wf-19288f01-p2,2250030,2026-03-28,away,656605,Mitch Keller,4.9786,4.5,0.55574,4.9786,1.0,4.9786,0.0,0.555744,3.71e-06,PASS
wf-19288f01-p2,2250030,2026-03-28,home,656849,David Peterson,6.2626,4.5,0.74856,6.2626,1.0,6.2626,0.0,0.748558,2.37e-06,PASS
wf-19288f01-p2,2250031,2026-03-28,away,547179,Michael Lorenzen,4.2779,4.5,0.42529,4.2779,1.0,4.2779,0.0,0.425287,2.91e-06,PASS
wf-19288f01-p2,2250031,2026-03-28,home,691587,Eury Pérez,5.6553,6.5,0.33852,5.6553,1.0,5.6553,0.0,0.338518,1.98e-06,PASS
wf-19288f01-p2,2250032,2026-03-28,away,672282,Reid Detmers,8.2226,,,,1.0,8.2226,0.0,,0.0,PASS
wf-19288f01-p2,2250032,2026-03-28,home,664299,Cristian Javier,4.8964,4.5,0.54114,4.8964,1.0,4.8964,0.0,0.541144,4e-06,PASS
wf-19288f01-p2,2250033,2026-03-28,away,680732,Sean Burke,5.2553,4.5,0.60311,5.2553,1.0,5.2553,0.0,0.603106,3.89e-06,PASS
wf-19288f01-p2,2250033,2026-03-28,home,694477,Chad Patrick,6.6837,5.5,0.65709,6.6837,1.0,6.6837,0.0,0.657088,1.51e-06,PASS
wf-19288f01-p2,2250034,2026-03-28,away,608379,Michael Wacha,4.6902,3.5,0.68877,4.6902,1.0,4.6902,0.0,0.688771,1.34e-06,PASS
wf-19288f01-p2,2250034,2026-03-28,home,625643,Reynaldo López,0.7101,4.5,0.00084,0.7101,1.0,0.7101,0.0,0.000837,3.08e-06,PASS
wf-19288f01-p2,2250035,2026-03-28,away,701542,Will Warren,5.1789,4.5,0.59032,5.1789,1.0,5.1789,0.0,0.590317,2.73e-06,PASS
wf-19288f01-p2,2250035,2026-03-28,home,641816,Tyler Mahle,4.9570,4.5,0.55193,4.957,1.0,4.957,0.0,0.551929,5.4e-07,PASS
wf-19288f01-p2,2250036,2026-03-28,away,656427,Jack Flaherty,6.6283,5.5,0.64933,6.6283,1.0,6.6283,0.0,0.649331,8.8e-07,PASS
wf-19288f01-p2,2250036,2026-03-28,home,681190,Randy Vásquez,2.6265,3.5,0.26978,2.6265,1.0,2.6265,0.0,0.269775,4.51e-06,PASS
wf-19288f01-p2,2250037,2026-03-28,away,676282,Joey Cantillo,9.4730,,,,1.0,9.473,0.0,,0.0,PASS
wf-19288f01-p2,2250037,2026-03-28,home,693433,Bryan Woo,7.7928,5.5,0.78904,7.7928,1.0,7.7928,0.0,0.789038,1.81e-06,PASS
wf-19288f01-p2,2252307,2026-03-28,away,593958,Eduardo Rodriguez,4.1537,3.5,0.59597,4.1537,1.0,4.1537,0.0,0.595967,2.95e-06,PASS
wf-19288f01-p2,2252307,2026-03-28,home,607192,Tyler Glasnow,7.0175,6.5,0.55289,7.0175,1.0,7.0175,0.0,0.552893,3.22e-06,PASS
wf-19288f01-p2,2250038,2026-03-29,away,641927,Bailey Ober,3.8505,4.5,0.34198,3.8505,1.0,3.8505,0.0,0.341983,3.42e-06,PASS
wf-19288f01-p2,2250038,2026-03-29,home,669358,Shane Baz,5.3821,5.5,0.45077,5.3821,1.0,5.3821,0.0,0.450772,2.37e-06,PASS
wf-19288f01-p2,2250039,2026-03-29,away,669022,MacKenzie Gore,7.0016,5.5,0.69950,7.0016,1.0,7.0016,0.0,0.699496,3.98e-06,PASS
wf-19288f01-p2,2250039,2026-03-29,home,666200,Jesús Luzardo,10.5697,6.5,0.90189,10.5697,1.0,10.5697,0.0,0.901887,3.21e-06,PASS
wf-19288f01-p2,2250040,2026-03-29,away,607625,Seth Lugo,4.0265,4.5,0.37634,4.0265,1.0,4.0265,0.0,0.37634,1.3e-07,PASS
wf-19288f01-p2,2250040,2026-03-29,home,656550,Grant Holmes,5.6723,4.5,0.66869,5.6723,1.0,5.6723,0.0,0.668692,1.86e-06,PASS
wf-19288f01-p2,2250041,2026-03-29,away,806960,Luis Morales,3.9932,3.5,0.56520,3.9932,1.0,3.9932,0.0,0.5652,2.6e-07,PASS
wf-19288f01-p2,2250041,2026-03-29,home,641778,Eric Lauer,7.8987,4.5,0.89442,7.8987,1.0,7.8987,0.0,0.894419,8e-07,PASS
wf-19288f01-p2,2250042,2026-03-29,away,813349,Connelly Early,10.1899,,,,1.0,10.1899,0.0,,0.0,PASS
wf-19288f01-p2,2250042,2026-03-29,home,695076,Rhett Lowder,4.9869,4.5,0.55721,4.9869,1.0,4.9869,0.0,0.557205,4.91e-06,PASS
wf-19288f01-p2,2250043,2026-03-29,away,669387,Carmen Mlodzinski,7.8836,,,,1.0,7.8836,0.0,,0.0,PASS
wf-19288f01-p2,2250043,2026-03-29,home,690997,Nolan McLean,9.8105,6.5,0.85745,9.8105,1.0,9.8105,0.0,0.85745,3.8e-07,PASS
wf-19288f01-p2,2250044,2026-03-29,away,500779,Jose Quintana,3.4476,3.5,0.45202,3.4476,1.0,3.4476,0.0,0.452019,9.7e-07,PASS
wf-19288f01-p2,2250044,2026-03-29,home,676974,Max Meyer,5.0147,5.5,0.38662,5.0147,1.0,5.0147,0.0,0.386619,1.3e-06,PASS
wf-19288f01-p2,2250045,2026-03-29,away,686799,Jack Kochanowicz,2.2688,2.5,0.39567,2.2688,1.0,2.2688,0.0,0.395671,1.07e-06,PASS
wf-19288f01-p2,2250045,2026-03-29,home,837227,Tatsuya Imai,4.8575,,,,1.0,4.8575,0.0,,0.0,PASS
wf-19288f01-p2,2250046,2026-03-29,away,641743,Anthony Kay,4.7196,,,,1.0,4.7196,0.0,,0.0,PASS
wf-19288f01-p2,2250046,2026-03-29,home,687075,Brandon Sproat,6.0380,4.5,0.72000,6.038,1.0,6.038,0.0,0.719998,2.31e-06,PASS
wf-19288f01-p2,2250047,2026-03-29,away,571927,Steven Matz,5.4505,,,,1.0,5.4505,0.0,,0.0,PASS
wf-19288f01-p2,2250047,2026-03-29,home,669160,Dustin May,4.7527,4.5,0.51510,4.7527,1.0,4.7527,0.0,0.515098,2.18e-06,PASS
wf-19288f01-p2,2250048,2026-03-29,away,663623,Jake Irvin,2.8074,3.5,0.30971,2.8074,1.0,2.8074,0.0,0.309709,6.2e-07,PASS
wf-19288f01-p2,2250048,2026-03-29,home,684007,Shota Imanaga,4.3098,4.5,0.43146,4.3098,1.0,4.3098,0.0,0.431455,4.58e-06,PASS
wf-19288f01-p2,2250049,2026-03-29,away,677944,Slade Cecconi,4.2742,4.5,0.42457,4.2742,1.0,4.2742,0.0,0.424571,7.9e-07,PASS
wf-19288f01-p2,2250049,2026-03-29,home,676106,Emerson Hancock,3.3232,3.5,0.42478,3.3232,1.0,3.3232,0.0,0.424781,1.43e-06,PASS
wf-19288f01-p2,2250050,2026-03-30,away,680573,Simeon Woods Richardson,4.4465,3.5,0.64860,4.4465,1.0,4.4465,0.0,0.648597,2.68e-06,PASS
wf-19288f01-p2,2250050,2026-03-30,home,663460,Kris Bubic,8.0472,4.5,0.90304,8.0472,1.0,8.0472,0.0,0.903038,1.79e-06,PASS
wf-19288f01-p2,2250051,2026-03-30,away,683004,Jack Leiter,5.1483,5.5,0.41004,5.1483,1.0,5.1483,0.0,0.410042,2.37e-06,PASS
wf-19288f01-p2,2250051,2026-03-30,home,605135,Chris Bassitt,5.7564,4.5,0.68102,5.7564,1.0,5.7564,0.0,0.681015,4.55e-06,PASS
wf-19288f01-p2,2250052,2026-03-30,away,677952,Braxton Ashcraft,10.1482,,,,1.0,10.1482,0.0,,0.0,PASS
wf-19288f01-p2,2250052,2026-03-30,home,695505,Chase Burns,11.6805,7.5,0.89558,11.6805,1.0,11.6805,0.0,0.89558,3.6e-07,PASS
wf-19288f01-p2,2250053,2026-03-30,away,656492,Foster Griffin,5.0060,,,,1.0,5.006,0.0,,0.0,PASS
wf-19288f01-p2,2250053,2026-03-30,home,592836,Taijuan Walker,3.2642,,,,1.0,3.2642,0.0,,0.0,PASS
wf-19288f01-p2,2250054,2026-03-30,away,663436,Davis Martin,3.5515,3.5,0.47444,3.5515,1.0,3.5515,0.0,0.474438,1.68e-06,PASS
wf-19288f01-p2,2250054,2026-03-30,home,663978,Chris Paddack,3.3343,3.5,0.42723,3.3343,1.0,3.3343,0.0,0.427227,3.13e-06,PASS
wf-19288f01-p2,2250055,2026-03-30,away,608372,Tomoyuki Sugano,2.6255,2.5,0.48795,2.6255,1.0,2.6255,0.0,0.487953,3.06e-06,PASS
wf-19288f01-p2,2250055,2026-03-30,home,664074,Cody Ponce,4.6387,5.5,0.32093,4.6387,1.0,4.6387,0.0,0.320928,1.91e-06,PASS
wf-19288f01-p2,2250056,2026-03-30,away,682052,Jacob Lopez,6.5462,5.5,0.63764,6.5462,1.0,6.5462,0.0,0.637639,6e-07,PASS
wf-19288f01-p2,2250056,2026-03-30,home,693821,Bryce Elder,4.5378,4.5,0.47506,4.5378,1.0,4.5378,0.0,0.475056,4.23e-06,PASS
wf-19288f01-p2,2250057,2026-03-30,away,696270,Ryan Johnson,4.2828,4.5,0.42624,4.2828,1.0,4.2828,0.0,0.426235,4.56e-06,PASS
wf-19288f01-p2,2250057,2026-03-30,home,665795,Edward Cabrera,6.5035,6.5,0.47403,6.5035,1.0,6.5035,0.0,0.474027,2.51e-06,PASS
wf-19288f01-p2,2250058,2026-03-30,away,607259,Nick Martinez,4.4136,3.5,0.64292,4.4136,1.0,4.4136,0.0,0.642918,2.35e-06,PASS
wf-19288f01-p2,2250058,2026-03-30,home,690986,Kyle Harrison,6.4904,4.5,0.77525,6.4904,1.0,6.4904,0.0,0.775253,2.71e-06,PASS
wf-19288f01-p2,2250059,2026-03-30,away,605280,Clay Holmes,4.4481,3.5,0.64887,4.4481,1.0,4.4481,0.0,0.648872,2e-06,PASS
wf-19288f01-p2,2250059,2026-03-30,home,681517,Kyle Leahy,8.6325,,,,1.0,8.6325,0.0,,0.0,PASS
wf-19288f01-p2,2250060,2026-03-30,away,624133,Ranger Suarez,7.2467,4.5,0.84835,7.2467,1.0,7.2467,0.0,0.848348,1.91e-06,PASS
wf-19288f01-p2,2250060,2026-03-30,home,621121,Lance McCullers Jr.,3.6111,4.5,0.29569,3.6111,1.0,3.6111,0.0,0.295685,4.59e-06,PASS
wf-19288f01-p2,2250061,2026-03-30,away,694738,Landen Roupp,4.9220,4.5,0.54572,4.922,1.0,4.922,0.0,0.545715,4.79e-06,PASS
wf-19288f01-p2,2250061,2026-03-30,home,621111,Walker Buehler,2.8216,3.5,0.31287,2.8216,1.0,2.8216,0.0,0.312872,1.78e-06,PASS
wf-19288f01-p2,2250062,2026-03-30,away,677960,Ryan Weathers,4.3892,5.5,0.27827,4.3892,1.0,4.3892,0.0,0.278268,2.43e-06,PASS
wf-19288f01-p2,2250062,2026-03-30,home,622491,Luis Castillo,5.4798,5.5,0.46762,5.4798,1.0,5.4798,0.0,0.467616,4.12e-06,PASS
wf-19288f01-p2,2250063,2026-03-30,away,800048,Parker Messick,6.9661,4.5,0.82389,6.9661,1.0,6.9661,0.0,0.823893,3.3e-06,PASS
wf-19288f01-p2,2250063,2026-03-30,home,808963,Roki Sasaki,2.6008,3.5,0.26417,2.6008,1.0,2.6008,0.0,0.264172,2.42e-06,PASS
wf-19288f01-p2,2252334,2026-03-30,away,434378,Justin Verlander,5.5233,3.5,0.80093,5.5233,1.0,5.5233,0.0,0.800927,2.73e-06,PASS
wf-19288f01-p2,2252334,2026-03-30,home,647336,Michael Soroka,6.2131,4.5,0.74246,6.2131,1.0,6.2131,0.0,0.742456,4.35e-06,PASS
wf-19288f01-p2,2250064,2026-03-31,away,594798,Jacob deGrom,7.0889,5.5,0.71050,7.0889,1.0,7.0889,0.0,0.710501,1.27e-06,PASS
wf-19288f01-p2,2250064,2026-03-31,home,621107,Zach Eflin,2.6042,3.5,0.26491,2.6042,1.0,2.6042,0.0,0.264912,2.45e-06,PASS
wf-19288f01-p2,2250065,2026-03-31,away,696149,Bubba Chandler,9.7284,5.5,0.92192,9.7284,1.0,9.7284,0.0,0.921915,4.78e-06,PASS
wf-19288f01-p2,2250065,2026-03-31,home,682227,Brandon Williamson,5.1174,4.5,0.57986,5.1174,1.0,5.1174,0.0,0.579859,7.3e-07,PASS
wf-19288f01-p2,2250066,2026-03-31,away,676571,PJ Poulin,6.6336,,,,1.0,6.6336,0.0,,0.0,PASS
wf-19288f01-p2,2250066,2026-03-31,home,691725,Andrew Painter,4.7026,4.5,0.50587,4.7026,1.0,4.7026,0.0,0.505872,1.93e-06,PASS
wf-19288f01-p2,2250067,2026-03-31,away,607200,Erick Fedde,2.6096,3.5,0.26609,2.6096,1.0,2.6096,0.0,0.266089,1.42e-06,PASS
wf-19288f01-p2,2250067,2026-03-31,home,676083,Janson Junk,6.6319,3.5,0.89691,6.6319,1.0,6.6319,0.0,0.89691,3.3e-07,PASS
wf-19288f01-p2,2250068,2026-03-31,away,663372,Ryan Feltner,3.6643,3.5,0.49837,3.6643,1.0,3.6643,0.0,0.498371,5.8e-07,PASS
wf-19288f01-p2,2250068,2026-03-31,home,453286,Max Scherzer,3.8098,5.5,0.18589,3.8098,1.0,3.8098,0.0,0.185894,3.56e-06,PASS
wf-19288f01-p2,2250069,2026-03-31,away,650644,Aaron Civale,4.4376,3.5,0.64707,4.4376,1.0,4.4376,0.0,0.647067,3.17e-06,PASS
wf-19288f01-p2,2250069,2026-03-31,home,660761,José Suarez,6.9675,,,,1.0,6.9675,0.0,,0.0,PASS
wf-19288f01-p2,2250070,2026-03-31,away,667755,José Soriano,6.1371,,,,1.0,6.1371,0.0,,0.0,PASS
wf-19288f01-p2,2250070,2026-03-31,home,592791,Jameson Taillon,3.7160,,,,1.0,3.716,0.0,,0.0,PASS
wf-19288f01-p2,2250071,2026-03-31,away,663556,Shane McClanahan,4.6526,,,,1.0,4.6526,0.0,,0.0,PASS
wf-19288f01-p2,2250071,2026-03-31,home,605540,Brandon Woodruff,9.4430,,,,1.0,9.443,0.0,,0.0,PASS
wf-19288f01-p2,2250072,2026-03-31,away,673540,Kodai Senga,5.0623,,,,1.0,5.0623,0.0,,0.0,PASS
wf-19288f01-p2,2250072,2026-03-31,home,669467,Andre Pallante,3.1302,,,,1.0,3.1302,0.0,,0.0,PASS
wf-19288f01-p2,2250073,2026-03-31,away,678394,Brayan Bello,4.6877,,,,1.0,4.6877,0.0,,0.0,PASS
wf-19288f01-p2,2250073,2026-03-31,home,686613,Hunter Brown,7.1761,,,,1.0,7.1761,0.0,,0.0,PASS
wf-19288f01-p2,2250074,2026-03-31,away,657277,Logan Webb,7.5886,,,,1.0,7.5886,0.0,,0.0,PASS
wf-19288f01-p2,2250074,2026-03-31,home,608566,Germán Márquez,2.3734,,,,1.0,2.3734,0.0,,0.0,PASS
wf-19288f01-p2,2250075,2026-03-31,away,608331,Max Fried,9.1310,,,,1.0,9.131,0.0,,0.0,PASS
wf-19288f01-p2,2250075,2026-03-31,home,669302,Logan Gilbert,9.0414,,,,1.0,9.0414,0.0,,0.0,PASS
wf-19288f01-p2,2250076,2026-03-31,away,676440,Tanner Bibee,4.3387,,,,1.0,4.3387,0.0,,0.0,PASS
wf-19288f01-p2,2250076,2026-03-31,home,660271,Shohei Ohtani,6.2840,,,,1.0,6.284,0.0,,0.0,PASS
wf-19288f01-p2,2252346,2026-03-31,away,663554,Casey Mize,5.5941,,,,1.0,5.5941,0.0,,0.0,PASS
wf-19288f01-p2,2252346,2026-03-31,home,694297,Brandon Pfaadt,4.7182,,,,1.0,4.7182,0.0,,0.0,PASS
wf-19288f01-p2,2250077,2026-04-01,away,622663,Luis Severino,3.9720,3.5,0.56104,3.972,1.0,3.972,0.0,0.561041,5.5e-07,PASS
wf-19288f01-p2,2250077,2026-04-01,home,519242,Chris Sale,12.1492,7.5,0.91681,12.1492,1.0,12.1492,0.0,0.916813,3.32e-06,PASS
wf-19288f01-p2,2250078,2026-04-01,away,543135,Nathan Eovaldi,6.6247,5.5,0.64882,6.6247,1.0,6.6247,0.0,0.648823,3.08e-06,PASS
wf-19288f01-p2,2250078,2026-04-01,home,669432,Trevor Rogers,10.4314,5.5,0.94757,10.4314,1.0,10.4314,0.0,0.947574,4.01e-06,PASS
wf-19288f01-p2,2250079,2026-04-01,away,694973,Paul Skenes,4.8881,7.5,0.12195,4.8881,1.0,4.8881,0.0,0.121949,1.33e-06,PASS
wf-19288f01-p2,2250079,2026-04-01,home,671096,Andrew Abbott,6.3015,5.5,0.60146,6.3015,1.0,6.3015,0.0,0.601456,3.96e-06,PASS
wf-19288f01-p2,2250080,2026-04-01,away,676917,Cade Cavalli,2.8878,4.5,0.16625,2.8878,1.0,2.8878,0.0,0.166249,7.6e-07,PASS
wf-19288f01-p2,2250080,2026-04-01,home,650911,Cristopher Sánchez,9.7061,6.5,0.85021,9.7061,1.0,9.7061,0.0,0.850211,1.03e-06,PASS
wf-19288f01-p2,2250081,2026-04-01,away,607536,Kyle Freeland,3.4808,3.5,0.45922,3.4808,1.0,3.4808,0.0,0.459219,1.37e-06,PASS
wf-19288f01-p2,2250081,2026-04-01,home,592332,Kevin Gausman,6.7090,7.5,0.35802,6.709,1.0,6.709,0.0,0.358015,4.52e-06,PASS
wf-19288f01-p2,2250082,2026-04-01,away,681343,Shane Smith,2.9728,4.5,0.18019,2.9728,1.0,2.9728,0.0,0.180187,2.79e-06,PASS
wf-19288f01-p2,2250082,2026-04-01,home,645261,Sandy Alcantara,5.7905,5.5,0.52011,5.7905,1.0,5.7905,0.0,0.520111,1.12e-06,PASS
wf-19288f01-p2,2250083,2026-04-01,away,642547,Freddy Peralta,6.9336,5.5,0.69073,6.9336,1.0,6.9336,0.0,0.690731,1.03e-06,PASS
wf-19288f01-p2,2250083,2026-04-01,home,669461,Matthew Liberatore,4.0563,3.5,0.57745,4.0563,1.0,4.0563,0.0,0.577451,9.2e-07,PASS
wf-19288f01-p2,2250084,2026-04-01,away,656876,Drew Rasmussen,4.6417,4.5,0.49456,4.6417,1.0,4.6417,0.0,0.494564,4.25e-06,PASS
wf-19288f01-p2,2250084,2026-04-01,home,694819,Jacob Misiorowski,7.8612,6.5,0.66938,7.8612,1.0,7.8612,0.0,0.669381,6.6e-07,PASS
wf-19288f01-p2,2250085,2026-04-01,away,676979,Garrett Crochet,9.7203,7.5,0.75352,9.7203,1.0,9.7203,0.0,0.753522,1.76e-06,PASS
wf-19288f01-p2,2250085,2026-04-01,home,681347,Mike Burrows,6.3016,5.5,0.60147,6.3016,1.0,6.3016,0.0,0.601471,1.22e-06,PASS
wf-19288f01-p2,2250086,2026-04-01,away,579328,Yusei Kikuchi,3.9668,4.5,0.36468,3.9668,1.0,3.9668,0.0,0.364677,2.81e-06,PASS
wf-19288f01-p2,2250086,2026-04-01,home,571510,Matthew Boyd,3.7487,5.5,0.17693,3.7487,1.0,3.7487,0.0,0.176928,1.72e-06,PASS
wf-19288f01-p2,2250087,2026-04-01,away,605288,Adrian Houser,4.9340,3.5,0.72559,4.934,1.0,4.934,0.0,0.725587,3.14e-06,PASS
wf-19288f01-p2,2250087,2026-04-01,home,601713,Nick Pivetta,3.5698,5.5,0.15175,3.5698,1.0,3.5698,0.0,0.151748,1.91e-06,PASS
wf-19288f01-p2,2250088,2026-04-01,away,693645,Cam Schlittler,7.2361,5.5,0.72842,7.2361,1.0,7.2361,0.0,0.728424,4.36e-06,PASS
wf-19288f01-p2,2250088,2026-04-01,home,669923,George Kirby,8.3706,6.5,0.72977,8.3706,1.0,8.3706,0.0,0.729768,1.88e-06,PASS
wf-19288f01-p2,2250089,2026-04-01,away,657746,Joe Ryan,6.8681,5.5,0.68213,6.8681,1.0,6.8681,0.0,0.68213,3.8e-07,PASS
wf-19288f01-p2,2250089,2026-04-01,home,702070,Noah Cameron,4.6431,4.5,0.49483,4.6431,1.0,4.6431,0.0,0.494825,4.7e-06,PASS
wf-19288f01-p2,2250090,2026-04-01,away,668909,Gavin Williams,4.8451,5.5,0.35688,4.8451,1.0,4.8451,0.0,0.356882,1.52e-06,PASS
wf-19288f01-p2,2250090,2026-04-01,home,808967,Yoshinobu Yamamoto,9.8455,6.5,0.85981,9.8455,1.0,9.8455,0.0,0.859812,1.64e-06,PASS
wf-19288f01-p2,2252360,2026-04-01,away,669373,Tarik Skubal,8.8003,6.5,0.77442,8.8003,1.0,8.8003,0.0,0.774419,1.17e-06,PASS
wf-19288f01-p2,2252360,2026-04-01,home,668678,Zac Gallen,3.4371,5.5,0.13419,3.4371,1.0,3.4371,0.0,0.134186,3.69e-06,PASS
wf-19288f01-p2,2250091,2026-04-02,away,671737,Taj Bradley,3.6099,4.5,0.29546,3.6099,1.0,3.6099,0.0,0.295456,4.32e-06,PASS
wf-19288f01-p2,2250091,2026-04-02,home,666142,Cole Ragans,8.7614,7.5,0.64743,8.7614,1.0,8.7614,0.0,0.647429,8.2e-07,PASS
wf-19288f01-p2,2250093,2026-04-02,away,656849,David Peterson,6.0054,4.5,0.71567,6.0054,1.0,6.0054,0.0,0.715666,4.35e-06,PASS
wf-19288f01-p2,2250093,2026-04-02,home,592662,Robbie Ray,5.4976,5.5,0.47067,5.4976,1.0,5.4976,0.0,0.47067,9e-08,PASS
wf-19288f01-p2,2252367,2026-04-02,away,625643,Reynaldo López,0.8826,4.5,0.00216,0.8826,1.0,0.8826,0.0,0.002156,3.54e-06,PASS
wf-19288f01-p2,2252367,2026-04-02,home,669194,Ryne Nelson,4.4279,4.5,0.45416,4.4279,1.0,4.4279,0.0,0.454159,1.29e-06,PASS
wf-19288f01-p2,2250092,2026-04-03,away,656302,Dylan Cease,8.1681,,,,1.0,8.1681,0.0,,0.0,PASS
wf-19288f01-p2,2250092,2026-04-03,home,691799,Grant Taylor,13.7771,,,,1.0,13.7771,0.0,,0.0,PASS
wf-19288f01-p2,2250094,2026-04-03,away,686218,Emmet Sheehan,5.5421,5.5,0.47828,5.5421,1.0,5.5421,0.0,0.478283,3.14e-06,PASS
wf-19288f01-p2,2250094,2026-04-03,home,571945,Miles Mikolas,2.6598,3.5,0.27707,2.6598,1.0,2.6598,0.0,0.277066,4.23e-06,PASS
wf-19288f01-p2,2250095,2026-04-03,away,700241,Michael McGreevy,3.5780,3.5,0.48010,3.578,1.0,3.578,0.0,0.480101,1.07e-06,PASS
wf-19288f01-p2,2250095,2026-04-03,home,664285,Framber Valdez,6.1657,5.5,0.58056,6.1657,1.0,6.1657,0.0,0.580555,4.87e-06,PASS
wf-19288f01-p2,2250096,2026-04-03,away,691587,Eury Pérez,8.8570,,,,1.0,8.857,0.0,,0.0,PASS
wf-19288f01-p2,2250096,2026-04-03,home,701542,Will Warren,4.3680,4.5,0.44267,4.368,1.0,4.368,0.0,0.442672,1.92e-06,PASS
wf-19288f01-p2,2250097,2026-04-03,away,650633,Michael King,5.1823,5.5,0.41599,5.1823,1.0,5.1823,0.0,0.415992,2.28e-06,PASS
wf-19288f01-p2,2250097,2026-04-03,home,543243,Sonny Gray,5.3954,5.5,0.45307,5.3954,1.0,5.3954,0.0,0.453073,2.78e-06,PASS
wf-19288f01-p2,2250098,2026-04-03,away,663903,Brady Singer,4.1771,5.5,0.24313,4.1771,1.0,4.1771,0.0,0.243125,4.58e-06,PASS
wf-19288f01-p2,2250098,2026-04-03,home,669022,MacKenzie Gore,6.9197,6.5,0.53826,6.9197,1.0,6.9197,0.0,0.538257,3.27e-06,PASS
wf-19288f01-p2,2250099,2026-04-03,away,690990,Cade Horton,6.1658,3.5,0.86299,6.1658,1.0,6.1658,0.0,0.862989,6e-07,PASS
wf-19288f01-p2,2250099,2026-04-03,home,676282,Joey Cantillo,4.5732,4.5,0.48173,4.5732,1.0,4.5732,0.0,0.481732,1.58e-06,PASS
wf-19288f01-p2,2250100,2026-04-03,away,671212,Joe Boyle,6.6068,5.5,0.64629,6.6068,1.0,6.6068,0.0,0.646292,1.55e-06,PASS
wf-19288f01-p2,2250100,2026-04-03,home,641927,Bailey Ober,2.8607,3.5,0.32159,2.8607,1.0,2.8607,0.0,0.321594,3.5e-06,PASS
wf-19288f01-p2,2250101,2026-04-03,away,605400,Aaron Nola,4.5358,5.5,0.30320,4.5358,1.0,4.5358,0.0,0.303197,2.98e-06,PASS
wf-19288f01-p2,2250101,2026-04-03,home,547179,Michael Lorenzen,3.5258,4.5,0.27944,3.5258,1.0,3.5258,0.0,0.279435,4.78e-06,PASS
wf-19288f01-p2,2250102,2026-04-03,away,680694,Kyle Bradish,9.5641,5.5,0.91452,9.5641,1.0,9.5641,0.0,0.914519,1.22e-06,PASS
wf-19288f01-p2,2250102,2026-04-03,home,656605,Mitch Keller,5.5609,4.5,0.65189,5.5609,1.0,5.5609,0.0,0.651892,2.23e-06,PASS
wf-19288f01-p2,2250104,2026-04-03,away,693433,Bryan Woo,7.6798,7.5,0.50152,7.6798,1.0,7.6798,0.0,0.501525,4.76e-06,PASS
wf-19288f01-p2,2250104,2026-04-03,home,672282,Reid Detmers,8.3967,6.5,0.73265,8.3967,1.0,8.3967,0.0,0.732645,4.92e-06,PASS
wf-19288f01-p2,2250105,2026-04-03,away,664299,Cristian Javier,5.1314,4.5,0.58225,5.1314,1.0,5.1314,0.0,0.582253,2.53e-06,PASS
wf-19288f01-p2,2250105,2026-04-03,home,605488,Jeffrey Springs,3.6013,4.5,0.29381,3.6013,1.0,3.6013,0.0,0.29381,1.6e-07,PASS
wf-19288f01-p2,2250106,2026-04-03,away,690997,Nolan McLean,8.1225,5.5,0.81973,8.1225,1.0,8.1225,0.0,0.819729,5.6e-07,PASS
wf-19288f01-p2,2250106,2026-04-03,home,641816,Tyler Mahle,3.5573,4.5,0.28542,3.5573,1.0,3.5573,0.0,0.285416,3.54e-06,PASS
wf-19288f01-p2,2252381,2026-04-03,away,656550,Grant Holmes,5.3995,4.5,0.62661,5.3995,1.0,5.3995,0.0,0.626609,7.9e-07,PASS
wf-19288f01-p2,2252381,2026-04-03,home,593958,Eduardo Rodriguez,3.9435,4.5,0.36013,3.9435,1.0,3.9435,0.0,0.360126,3.68e-06,PASS
wf-19288f01-p2,2250103,2026-04-04,away,701656,Logan Henderson,8.5975,,,,1.0,8.5975,0.0,,0.0,PASS
wf-19288f01-p2,2250103,2026-04-04,home,607625,Seth Lugo,4.5734,,,,1.0,4.5734,0.0,,0.0,PASS
wf-19288f01-p2,2250107,2026-04-04,away,669160,Dustin May,3.3139,4.5,0.23995,3.3139,1.0,3.3139,0.0,0.239947,3.36e-06,PASS
wf-19288f01-p2,2250107,2026-04-04,home,656427,Jack Flaherty,5.6885,6.5,0.34380,5.6885,1.0,5.6885,0.0,0.343801,1.24e-06,PASS
