gameId,gameDate,calib_month,T_f5,league_env_mult,f5_total_sd,stored_pF5AwayMl,recomputed_pF5AwayMl,absdiff_pF5AwayMl,MISMATCH_pF5AwayMl,stored_projF5Total,recomputed_projF5Total,absdiff_projF5Total,MISMATCH_projF5Total,stored_pF5Over,recomputed_pF5Over,absdiff_pF5Over,MISMATCH_pF5Over,stored_pF5AwayRl,recomputed_pF5AwayRl,absdiff_pF5AwayRl,MISMATCH_pF5AwayRl
2250797,2026-05-29,2026-05,1.4814,1.04564,3.0471,0.49892,0.49892,1e-07,0,5.66,5.660049,4.93e-05,0,0.45911,0.459106,3.6e-06,0,0.6427,0.6427,0.0,0
2250798,2026-05-29,2026-05,1.4814,1.04564,3.0471,0.49048,0.490481,6e-07,0,5.567,5.566987,1.26e-05,0,0.44865,0.448654,4.4e-06,0,0.6318,0.6318,0.0,0
2250799,2026-05-29,2026-05,1.4814,1.04564,3.0471,0.4691,0.469104,3.9e-06,0,5.058,5.057761,0.0002393,0,0.50599,0.50599,3e-07,0,0.6102,0.6102,0.0,0
2250800,2026-05-29,2026-05,1.4814,1.04564,3.0471,0.48345,0.483454,4.4e-06,0,5.743,5.742655,0.0003451,0,0.52869,0.528692,2.2e-06,0,0.6189,0.6189,0.0,0
2250801,2026-05-29,2026-05,1.4814,1.04564,3.0471,0.46374,0.463742,2.2e-06,0,4.741,4.740932,6.82e-05,0,0.46579,0.465794,3.8e-06,0,0.6093,0.6093,0.0,0
2250802,2026-05-29,2026-05,1.4814,1.04564,3.0471,0.43089,0.430893,3.3e-06,0,4.385,4.385414,0.0004142,0,0.41714,0.417142,2.1e-06,0,0.5701,0.5701,0.0,0
2250803,2026-05-29,2026-05,1.4814,1.04564,3.0471,0.46456,0.464557,2.8e-06,0,4.659,4.659372,0.0003718,0,0.52291,0.522914,3.8e-06,0,0.6124,0.6124,0.0,0
2250804,2026-05-29,2026-05,1.4814,1.04564,3.0471,0.443,0.443003,3e-06,0,4.404,4.404236,0.0002357,0,0.48902,0.48902,5e-07,0,0.5873,0.5873,0.0,0
2250805,2026-05-29,2026-05,1.4814,1.04564,3.0471,0.48535,0.485347,3.3e-06,0,4.539,4.539123,0.0001232,0,0.43869,0.438686,3.7e-06,0,0.6452,0.6452,0.0,0
2250806,2026-05-29,2026-05,1.4814,1.04564,3.0471,0.46041,0.460412,1.7e-06,0,3.788,3.788354,0.0003537,0,0.40113,0.401129,1.4e-06,0,0.6313,0.6313,0.0,0
2250807,2026-05-29,2026-05,1.4814,1.04564,3.0471,0.46619,0.466187,3.4e-06,0,4.216,4.21602,2.05e-05,0,0.39404,0.394036,3.6e-06,0,0.6262,0.6262,0.0,0
2250808,2026-05-29,2026-05,1.4814,1.04564,3.0471,0.49352,0.493519,8e-07,0,7.593,7.593438,0.0004377,0,0.60931,0.609307,3.1e-06,0,0.6119,0.6119,0.0,0
2250809,2026-05-29,2026-05,1.4814,1.04564,3.0471,0.48825,0.488252,1.8e-06,0,6.227,6.226786,0.0002138,0,0.52417,0.524167,2.7e-06,0,0.6195,0.6195,0.0,0
2250810,2026-05-29,2026-05,1.4814,1.04564,3.0471,0.47168,0.47168,2e-07,0,4.335,4.335223,0.0002234,0,0.41056,0.410565,4.9e-06,0,0.6305,0.6305,0.0,0
2250811,2026-05-30,2026-05,1.4814,1.04564,3.0471,0.45367,0.453669,6e-07,0,4.539,4.539123,0.0001232,0,0.50663,0.506631,1.5e-06,0,0.5994,0.5994,0.0,0
2250812,2026-05-30,2026-05,1.4814,1.04564,3.0471,0.45387,0.453874,4e-06,0,5.119,5.119453,0.0004534,0,0.57976,0.579756,4.2e-06,0,0.5869,0.5869,0.0,0
2250813,2026-05-30,2026-05,1.4814,1.04564,3.0471,0.44786,0.447865,4.6e-06,0,4.538,4.538078,7.76e-05,0,0.43767,0.437668,1.9e-06,0,0.5909,0.5909,0.0,0
2250814,2026-05-30,2026-05,1.4814,1.04564,3.0471,0.4844,0.484401,6e-07,0,5.044,5.044167,0.0001674,0,0.57093,0.570928,2.2e-06,0,0.6328,0.6328,0.0,0
2250815,2026-05-30,2026-05,1.4814,1.04564,3.0471,0.44101,0.441014,3.6e-06,0,4.766,4.766027,2.71e-05,0,0.46876,0.468759,1.1e-06,0,0.5755,0.5755,0.0,0
2250816,2026-05-30,2026-05,1.4814,1.04564,3.0471,0.45299,0.452987,2.7e-06,0,4.376,4.376003,3.4e-06,0,0.55357,0.55357,0.0,0,0.6028,0.6028,0.0,0
2250817,2026-05-30,2026-05,1.4814,1.04564,3.0471,0.4393,0.439297,3.1e-06,0,4.316,4.316402,0.0004019,0,0.47636,0.476363,2.5e-06,0,0.5846,0.5846,0.0,0
2250818,2026-05-30,2026-05,1.4814,1.04564,3.0471,0.45012,0.45012,2e-07,0,4.699,4.699106,0.0001062,0,0.52833,0.52833,3e-07,0,0.5903,0.5903,0.0,0
2250819,2026-05-30,2026-05,1.4814,1.04564,3.0471,0.40826,0.408259,9e-07,0,5.085,5.084947,5.27e-05,0,0.44967,0.449669,7e-07,0,0.5211,0.5211,0.0,0
2250820,2026-05-30,2026-05,1.4814,1.04564,3.0471,0.50041,0.500405,5e-06,0,4.44,4.439787,0.0002126,0,0.42445,0.424448,1.7e-06,0,0.6684,0.6684,0.0,0
2250821,2026-05-30,2026-05,1.4814,1.04564,3.0471,0.52372,0.523715,5e-06,0,5.652,5.651684,0.0003158,0,0.45825,0.458249,6e-07,0,0.6787,0.6787,0.0,0
2250822,2026-05-30,2026-05,1.4814,1.04564,3.0471,0.46415,0.46415,2e-07,0,7.191,7.190866,0.0001337,0,0.57134,0.571339,1.4e-06,0,0.5727,0.5727,0.0,0
2250823,2026-05-30,2026-05,1.4814,1.04564,3.0471,0.46469,0.464693,3.1e-06,0,5.834,5.833626,0.0003744,0,0.47989,0.479886,4.1e-06,0,0.5899,0.5899,0.0,0
2250824,2026-05-30,2026-05,1.4814,1.04564,3.0471,0.46381,0.46381,1e-07,0,5.236,5.235519,0.0004805,0,0.5282,0.528195,4.6e-06,0,0.5987,0.5987,0.0,0
2250825,2026-05-31,2026-05,1.4814,1.04564,3.0471,0.47947,0.479465,4.9e-06,0,4.883,4.883139,0.0001388,0,0.48412,0.484122,1.7e-06,0,0.6284,0.6284,0.0,0
2250826,2026-05-31,2026-05,1.4814,1.04564,3.0471,0.46666,0.466662,1.7e-06,0,6.324,6.324031,3.07e-05,0,0.59161,0.591605,4.6e-06,0,0.5866,0.5866,0.0,0
2250827,2026-05-31,2026-05,1.4814,1.04564,3.0471,0.45653,0.456532,2.1e-06,0,4.508,4.507754,0.000246,0,0.50235,0.502347,3.4e-06,0,0.6047,0.6047,0.0,0
2250828,2026-05-31,2026-05,1.4814,1.04564,3.0471,0.48014,0.480141,1.4e-06,0,4.278,4.277713,0.0002868,0,0.47151,0.471515,4.6e-06,0,0.6433,0.6433,0.0,0
2250829,2026-05-31,2026-05,1.4814,1.04564,3.0471,0.39653,0.396528,1.9e-06,0,4.565,4.565264,0.0002642,0,0.44207,0.442072,2.4e-06,0,0.5166,0.5166,0.0,0
2250830,2026-05-31,2026-05,1.4814,1.04564,3.0471,0.47168,0.47168,2e-07,0,4.911,4.911371,0.0003711,0,0.4873,0.487298,2.1e-06,0,0.6169,0.6169,0.0,0
2250831,2026-05-31,2026-05,1.4814,1.04564,3.0471,0.40453,0.404528,2.4e-06,0,5.394,5.394457,0.0004568,0,0.61092,0.610923,2.7e-06,0,0.5096,0.5096,0.0,0
2250832,2026-05-31,2026-05,1.4814,1.04564,3.0471,0.45919,0.459187,2.8e-06,0,4.414,4.413646,0.0003536,0,0.42126,0.421258,1.6e-06,0,0.6104,0.6104,0.0,0
2250833,2026-05-31,2026-05,1.4814,1.04564,3.0471,0.51918,0.519182,2.3e-06,0,4.553,4.552717,0.0002834,0,0.50741,0.50741,2e-07,0,0.6923,0.6923,0.0,0
2250834,2026-05-31,2026-05,1.4814,1.04564,3.0471,0.47459,0.474592,2.5e-06,0,4.113,4.112502,0.0004979,0,0.4482,0.4482,4e-07,0,0.6399,0.6399,0.0,0
2250835,2026-05-31,2026-05,1.4814,1.04564,3.0471,0.467,0.467001,1e-06,0,6.961,6.960825,0.0001745,0,0.54915,0.549154,4.3e-06,0,0.5796,0.5796,0.0,0
2250836,2026-05-31,2026-05,1.4814,1.04564,3.0471,0.51729,0.517289,8e-07,0,6.821,6.82071,0.0002903,0,0.58503,0.58503,0.0,0,0.6547,0.6547,0.0,0
2250837,2026-05-31,2026-05,1.4814,1.04564,3.0471,0.4029,0.402904,4.4e-06,0,5.286,5.28571,0.0002898,0,0.47535,0.475349,1e-06,0,0.5094,0.5094,0.0,0
2250838,2026-05-31,2026-05,1.4814,1.04564,3.0471,0.44389,0.443894,4.1e-06,0,5.411,5.411187,0.000187,0,0.5495,0.549502,2e-06,0,0.5671,0.5671,0.0,0
2250839,2026-06-01,2026-06,1.572,1.01551,3.0969,0.44678,0.446779,6e-07,0,4.773,4.772897,0.000103,0,0.46935,0.469354,3.5e-06,0,0.5761,0.5761,0.0,0
2250840,2026-06-01,2026-06,1.572,1.01551,3.0969,0.43841,0.438412,2.1e-06,0,5.524,5.524374,0.0003744,0,0.56037,0.560365,4.6e-06,0,0.5477,0.5477,0.0,0
2250841,2026-06-01,2026-06,1.572,1.01551,3.0969,0.43529,0.435286,3.9e-06,0,5.266,5.266435,0.0004349,0,0.41127,0.411274,3.8e-06,0,0.5477,0.5477,0.0,0
2250842,2026-06-01,2026-06,1.572,1.01551,3.0969,0.39693,0.396933,2.9e-06,0,4.567,4.566748,0.0002515,0,0.44258,0.442577,3.4e-06,0,0.5037,0.5037,0.0,0
2250843,2026-06-01,2026-06,1.572,1.01551,3.0969,0.41755,0.417551,7e-07,0,4.292,4.291545,0.0004547,0,0.47282,0.472817,2.8e-06,0,0.5433,0.5433,0.0,0
2250844,2026-06-01,2026-06,1.572,1.01551,3.0969,0.44484,0.444838,2.3e-06,0,4.206,4.206242,0.0002424,0,0.46253,0.462531,5e-07,0,0.5869,0.5869,0.0,0
2250845,2026-06-01,2026-06,1.572,1.01551,3.0969,0.39503,0.395034,4.2e-06,0,5.48,5.479692,0.000308,0,0.5544,0.554399,7e-07,0,0.4812,0.4812,0.0,0
2250846,2026-06-01,2026-06,1.572,1.01551,3.0969,0.45375,0.453751,6e-07,0,3.479,3.479137,0.0001373,0,0.35779,0.357785,4.8e-06,0,0.6235,0.6235,0.0,0
2250847,2026-06-02,2026-06,1.572,1.01551,3.0969,0.43026,0.430256,4.5e-06,0,5.05,5.050131,0.0001312,0,0.50444,0.504436,4.2e-06,0,0.5454,0.5454,0.0,0
2250848,2026-06-02,2026-06,1.572,1.01551,3.0969,0.46281,0.462813,2.8e-06,0,5.384,5.384234,0.000234,0,0.54494,0.544941,6e-07,0,0.5885,0.5885,0.0,0
2250849,2026-06-02,2026-06,1.572,1.01551,3.0969,0.43339,0.433394,3.8e-06,0,4.577,4.576904,9.64e-05,0,0.4436,0.4436,2e-07,0,0.5599,0.5599,0.0,0
2250850,2026-06-02,2026-06,1.572,1.01551,3.0969,0.47727,0.477267,2.9e-06,0,5.411,5.410637,0.0003627,0,0.48733,0.487334,4.2e-06,0,0.6108,0.6108,0.0,0
2250851,2026-06-02,2026-06,1.572,1.01551,3.0969,0.40085,0.400852,2.2e-06,0,4.459,4.459104,0.0001044,0,0.49597,0.495971,1.1e-06,0,0.5131,0.5131,0.0,0
2250852,2026-06-02,2026-06,1.572,1.01551,3.0969,0.43215,0.432153,2.5e-06,0,4.983,4.983108,0.0001076,0,0.43606,0.436058,2.1e-06,0,0.5493,0.5493,0.0,0
2250853,2026-06-02,2026-06,1.572,1.01551,3.0969,0.43613,0.436133,3.4e-06,0,4.504,4.503787,0.0002132,0,0.50176,0.501761,7e-07,0,0.5655,0.5655,0.0,0
2250854,2026-06-02,2026-06,1.572,1.01551,3.0969,0.47356,0.473564,4.3e-06,0,4.587,4.587059,5.87e-05,0,0.44462,0.444623,3e-06,0,0.6211,0.6211,0.0,0
2250855,2026-06-02,2026-06,1.572,1.01551,3.0969,0.42053,0.420526,3.8e-06,0,4.039,4.038683,0.0003167,0,0.43834,0.438338,1.7e-06,0,0.5539,0.5539,0.0,0
2250856,2026-06-02,2026-06,1.572,1.01551,3.0969,0.45729,0.45729,4e-07,0,4.146,4.146327,0.0003273,0,0.45359,0.453592,2.3e-06,0,0.6076,0.6076,0.0,0
2250857,2026-06-02,2026-06,1.572,1.01551,3.0969,0.45478,0.454781,1e-06,0,5.037,5.03693,7.04e-05,0,0.56858,0.568583,3.2e-06,0,0.5828,0.5828,0.0,0
2250858,2026-06-02,2026-06,1.572,1.01551,3.0969,0.44762,0.44762,1e-07,0,5.119,5.119186,0.0001859,0,0.45329,0.453287,3.1e-06,0,0.5695,0.5695,0.0,0
2250859,2026-06-02,2026-06,1.572,1.01551,3.0969,0.49517,0.495165,4.8e-06,0,5.242,5.242063,6.26e-05,0,0.5271,0.527098,2.2e-06,0,0.6408,0.6408,0.0,0
2250860,2026-06-02,2026-06,1.572,1.01551,3.0969,0.4641,0.464095,4.9e-06,0,3.598,3.597952,4.81e-05,0,0.37571,0.375713,3.3e-06,0,0.6352,0.6352,0.0,0
2250861,2026-06-03,2026-06,1.572,1.01551,3.0969,0.44205,0.44205,3e-07,0,4.8,4.800316,0.0003158,0,0.47311,0.473115,4.7e-06,0,0.5685,0.5685,0.0,0
2250862,2026-06-03,2026-06,1.572,1.01551,3.0969,0.46743,0.467426,4e-06,0,4.149,4.149374,0.0003739,0,0.38631,0.386306,3.6e-06,0,0.6234,0.6234,0.0,0
2250863,2026-06-03,2026-06,1.572,1.01551,3.0969,0.40589,0.405894,3.7e-06,0,5.215,5.214644,0.0003562,0,0.46411,0.464105,4.8e-06,0,0.5033,0.5033,0.0,0
2250864,2026-06-03,2026-06,1.572,1.01551,3.0969,0.44244,0.44244,5e-07,0,4.091,4.09149,0.0004898,0,0.44606,0.446065,4.8e-06,0,0.5867,0.5867,0.0,0
2250865,2026-06-03,2026-06,1.572,1.01551,3.0969,0.41137,0.411374,3.6e-06,0,4.742,4.742432,0.0004317,0,0.46498,0.464984,4.3e-06,0,0.5223,0.5223,0.0,0
2250866,2026-06-03,2026-06,1.572,1.01551,3.0969,0.3932,0.393199,1e-06,0,4.432,4.431686,0.0003144,0,0.42394,0.423942,1.7e-06,0,0.5022,0.5022,0.0,0
2250867,2026-06-03,2026-06,1.572,1.01551,3.0969,0.39109,0.391087,3.4e-06,0,4.173,4.172731,0.0002694,0,0.45735,0.457353,3.2e-06,0,0.5063,0.5063,0.0,0
2250868,2026-06-03,2026-06,1.572,1.01551,3.0969,0.43639,0.436394,4e-06,0,4.015,4.015327,0.0003265,0,0.36804,0.368039,1.5e-06,0,0.5804,0.5804,0.0,0
2250869,2026-06-03,2026-06,1.572,1.01551,3.0969,0.46172,0.461722,2.3e-06,0,4.938,4.938425,0.0004251,0,0.48991,0.489909,8e-07,0,0.5958,0.5958,0.0,0
2250870,2026-06-03,2026-06,1.572,1.01551,3.0969,0.44244,0.44244,5e-07,0,4.834,4.833828,0.0001724,0,0.47719,0.477188,2.5e-06,0,0.5683,0.5683,0.0,0
2250871,2026-06-03,2026-06,1.572,1.01551,3.0969,0.46768,0.467682,2e-06,0,4.36,4.359584,0.0004156,0,0.41486,0.414861,1.3e-06,0,0.6178,0.6178,0.0,0
2250872,2026-06-03,2026-06,1.572,1.01551,3.0969,0.44962,0.449623,3e-06,0,5.003,5.003418,0.0004178,0,0.49844,0.498443,2.6e-06,0,0.5755,0.5755,0.0,0
2250873,2026-06-03,2026-06,1.572,1.01551,3.0969,0.45033,0.450333,3.1e-06,0,4.083,4.083366,0.0003657,0,0.44555,0.445547,2.5e-06,0,0.5991,0.5991,0.0,0
2250874,2026-06-03,2026-06,1.572,1.01551,3.0969,0.40636,0.406363,2.8e-06,0,5.208,5.207535,0.0004647,0,0.52244,0.522436,4.2e-06,0,0.5046,0.5046,0.0,0
2250875,2026-06-04,2026-06,1.572,1.01551,3.0969,0.3949,0.394898,1.6e-06,0,4.93,4.930301,0.0003011,0,0.48869,0.488692,2.1e-06,0,0.492,0.492,0.0,0
2250876,2026-06-04,2026-06,1.572,1.01551,3.0969,0.44749,0.447491,8e-07,0,6.013,6.012835,0.0001653,0,0.44379,0.443786,3.7e-06,0,0.5555,0.5555,0.0,0
2250877,2026-06-04,2026-06,1.572,1.01551,3.0969,0.41271,0.412705,4.7e-06,0,5.105,5.104969,3.12e-05,0,0.45165,0.451654,3.8e-06,0,0.5169,0.5169,0.0,0
2250878,2026-06-04,2026-06,1.572,1.01551,3.0969,0.39768,0.397678,2.3e-06,0,4.573,4.572842,0.0001585,0,0.38419,0.384186,4.1e-06,0,0.5062,0.5062,0.0,0
2250879,2026-06-04,2026-06,1.572,1.01551,3.0969,0.41277,0.412772,1.8e-06,0,4.281,4.28139,0.0003902,0,0.4721,0.472096,3.9e-06,0,0.5367,0.5367,0.0,0
2250880,2026-06-04,2026-06,1.572,1.01551,3.0969,0.45362,0.453622,1.8e-06,0,5.268,5.268466,0.0004659,0,0.47063,0.470626,3.6e-06,0,0.5769,0.5769,0.0,0
2250881,2026-06-04,2026-06,1.572,1.01551,3.0969,0.47062,0.470625,4.6e-06,0,4.605,4.605338,0.0003378,0,0.33049,0.330489,1.4e-06,0,0.6168,0.6168,0.0,0
2250882,2026-06-04,2026-06,1.572,1.01551,3.0969,0.42553,0.425533,2.8e-06,0,4.606,4.606353,0.0003534,0,0.44767,0.447671,6e-07,0,0.5471,0.5471,0.0,0
2250883,2026-06-05,2026-06,1.572,1.01551,3.0969,0.4375,0.437501,1.1e-06,0,5.404,5.403529,0.0004713,0,0.37526,0.375263,3.5e-06,0,0.5491,0.5491,0.0,0
2250884,2026-06-05,2026-06,1.572,1.01551,3.0969,0.47554,0.475544,3.9e-06,0,4.16,4.159529,0.000471,0,0.45582,0.455824,3.7e-06,0,0.6351,0.6351,0.0,0
2250885,2026-06-05,2026-06,1.572,1.01551,3.0969,0.43489,0.434895,4.8e-06,0,4.928,4.92827,0.00027,0,0.48969,0.489689,1e-06,0,0.5547,0.5547,0.0,0
2250886,2026-06-05,2026-06,1.572,1.01551,3.0969,0.46339,0.46339,0.0,0,5.035,5.034899,0.0001014,0,0.50211,0.502106,4.4e-06,0,0.5967,0.5967,0.0,0
2250887,2026-06-05,2026-06,1.572,1.01551,3.0969,0.4275,0.427503,2.9e-06,0,4.714,4.713997,2.6e-06,0,0.46192,0.461921,1.3e-06,0,0.5481,0.5481,0.0,0
2250888,2026-06-05,2026-06,1.572,1.01551,3.0969,0.48855,0.488547,3.3e-06,0,4.607,4.607369,0.0003689,0,0.44747,0.447472,2e-06,0,0.644,0.644,0.0,0
2250889,2026-06-05,2026-06,1.572,1.01551,3.0969,0.41264,0.412639,1.3e-06,0,4.469,4.46926,0.0002595,0,0.42934,0.429337,2.8e-06,0,0.5311,0.5311,0.0,0
2250890,2026-06-05,2026-06,1.572,1.01551,3.0969,0.44108,0.441077,3.3e-06,0,4.449,4.448949,5.07e-05,0,0.36925,0.369248,2.1e-06,0,0.5744,0.5744,0.0,0
2250891,2026-06-05,2026-06,1.572,1.01551,3.0969,0.42441,0.424415,4.8e-06,0,5.162,5.161837,0.0001627,0,0.45809,0.458085,4.9e-06,0,0.5329,0.5329,0.0,0
2250892,2026-06-05,2026-06,1.572,1.01551,3.0969,0.45967,0.459668,1.9e-06,0,4.062,4.06204,4e-05,0,0.442,0.441995,4.7e-06,0,0.6138,0.6138,0.0,0
2250893,2026-06-05,2026-06,1.572,1.01551,3.0969,0.45201,0.45201,4e-07,0,4.788,4.78813,0.0001296,0,0.47059,0.470586,4.1e-06,0,0.5833,0.5833,0.0,0
2250894,2026-06-05,2026-06,1.572,1.01551,3.0969,0.4449,0.444902,2.4e-06,0,7.019,7.019205,0.0002051,0,0.4959,0.495904,4.2e-06,0,0.5388,0.5388,0.0,0
2250895,2026-06-05,2026-06,1.572,1.01551,3.0969,0.43365,0.433655,5e-06,0,4.023,4.023451,0.0004506,0,0.4363,0.436302,2e-06,0,0.5767,0.5767,0.0,0
2250896,2026-06-05,2026-06,1.572,1.01551,3.0969,0.44665,0.44665,0.0,0,4.664,4.664237,0.0002374,0,0.45481,0.454805,4.9e-06,0,0.5785,0.5785,0.0,0
2250897,2026-06-06,2026-06,1.572,1.01551,3.0969,0.46057,0.460567,3e-06,0,3.852,3.851829,0.0001706,0,0.29169,0.291686,4.1e-06,0,0.6216,0.6216,0.0,0
2250898,2026-06-06,2026-06,1.572,1.01551,3.0969,0.39626,0.396255,4.7e-06,0,5.037,5.03693,7.04e-05,0,0.50231,0.50231,4e-07,0,0.4921,0.4921,0.0,0
2250899,2026-06-06,2026-06,1.572,1.01551,3.0969,0.46563,0.465633,3e-06,0,5.025,5.024743,0.0002565,0,0.44216,0.442163,3.4e-06,0,0.6008,0.6008,0.0,0
2250900,2026-06-06,2026-06,1.572,1.01551,3.0969,0.40375,0.403746,3.8e-06,0,4.393,4.393096,9.63e-05,0,0.48724,0.487235,4.8e-06,0,0.5193,0.5193,0.0,0
2250901,2026-06-06,2026-06,1.572,1.01551,3.0969,0.41543,0.41543,4e-07,0,4.341,4.341305,0.0003052,0,0.41241,0.412414,4.4e-06,0,0.5387,0.5387,0.0,0
2250902,2026-06-06,2026-06,1.572,1.01551,3.0969,0.4657,0.465697,3e-06,0,5.212,5.211597,0.0004027,0,0.40463,0.404627,2.6e-06,0,0.5978,0.5978,0.0,0
2250903,2026-06-06,2026-06,1.572,1.01551,3.0969,0.44523,0.445226,3.8e-06,0,4.851,4.851091,9.13e-05,0,0.36021,0.360213,3.3e-06,0,0.5726,0.5726,0.0,0
2250904,2026-06-06,2026-06,1.572,1.01551,3.0969,0.45317,0.453171,7e-07,0,4.5,4.499725,0.0002752,0,0.43401,0.434015,5e-06,0,0.5921,0.5921,0.0,0
2250905,2026-06-06,2026-06,1.572,1.01551,3.0969,0.46249,0.462492,2.1e-06,0,3.861,3.860969,3.1e-05,0,0.414,0.414003,3.4e-06,0,0.6246,0.6246,0.0,0
2250906,2026-06-06,2026-06,1.572,1.01551,3.0969,0.44212,0.442115,4.8e-06,0,4.207,4.207258,0.0002579,0,0.46233,0.462332,2.1e-06,0,0.5825,0.5825,0.0,0
2250908,2026-06-06,2026-06,1.572,1.01551,3.0969,0.54799,0.54799,4e-07,0,6.11,6.110324,0.0003237,0,0.45372,0.453718,1.7e-06,0,0.7071,0.7071,0.0,0
2250909,2026-06-06,2026-06,1.572,1.01551,3.0969,0.3843,0.384301,1.1e-06,0,5.015,5.014588,0.0004116,0,0.49866,0.498665,4.6e-06,0,0.475,0.475,0.0,0
2250910,2026-06-06,2026-06,1.572,1.01551,3.0969,0.48422,0.484216,3.8e-06,0,4.612,4.612446,0.0004464,0,0.51647,0.516471,6e-07,0,0.6366,0.6366,0.0,0
2250911,2026-06-07,2026-06,1.572,1.01551,3.0969,0.44652,0.446521,6e-07,0,4.287,4.287483,0.0004832,0,0.40437,0.40437,5e-07,0,0.5875,0.5875,0.0,0
2250912,2026-06-07,2026-06,1.572,1.01551,3.0969,0.45832,0.458319,1.1e-06,0,5.095,5.094814,0.0001863,0,0.45063,0.450631,6e-07,0,0.5881,0.5881,0.0,0
2250913,2026-06-07,2026-06,1.572,1.01551,3.0969,0.41297,0.412971,1.4e-06,0,4.441,4.440825,0.0001748,0,0.42547,0.425466,4e-06,0,0.5321,0.5321,0.0,0
2250914,2026-06-07,2026-06,1.572,1.01551,3.0969,0.4375,0.437501,1.1e-06,0,4.778,4.777975,2.54e-05,0,0.47006,0.470065,4.9e-06,0,0.5621,0.5621,0.0,0
2250915,2026-06-07,2026-06,1.572,1.01551,3.0969,0.45697,0.456969,1.2e-06,0,4.988,4.988185,0.0001851,0,0.49651,0.496512,1.7e-06,0,0.5869,0.5869,0.0,0
2250916,2026-06-07,2026-06,1.572,1.01551,3.0969,0.44846,0.44846,3e-07,0,4.811,4.811486,0.0004864,0,0.54073,0.540728,2.3e-06,0,0.5782,0.5782,0.0,0
2250917,2026-06-07,2026-06,1.572,1.01551,3.0969,0.47944,0.479436,4.1e-06,0,4.805,4.805393,0.0003933,0,0.41411,0.41411,0.0,0,0.6249,0.6249,0.0,0
2250918,2026-06-07,2026-06,1.572,1.01551,3.0969,0.47286,0.472862,1.6e-06,0,4.823,4.822657,0.000343,0,0.47526,0.475262,2.4e-06,0,0.6153,0.6153,0.0,0
2250919,2026-06-07,2026-06,1.572,1.01551,3.0969,0.43261,0.43261,0.0,0,4.417,4.417468,0.0004685,0,0.30651,0.306505,4.8e-06,0,0.5634,0.5634,0.0,0
2250920,2026-06-07,2026-06,1.572,1.01551,3.0969,0.41682,0.416822,2.1e-06,0,4.285,4.285452,0.0004522,0,0.47291,0.472905,4.6e-06,0,0.5421,0.5421,0.0,0
2250921,2026-06-07,2026-06,1.572,1.01551,3.0969,0.51974,0.519735,4.8e-06,0,6.639,6.639404,0.0004044,0,0.45736,0.457363,3.2e-06,0,0.6603,0.6603,0.0,0
2250922,2026-06-07,2026-06,1.572,1.01551,3.0969,0.43274,0.432741,6e-07,0,4.662,4.662206,0.0002064,0,0.4546,0.454601,6e-07,0,0.5566,0.5566,0.0,0
2250923,2026-06-07,2026-06,1.572,1.01551,3.0969,0.46435,0.464352,1.5e-06,0,4.122,4.121955,4.49e-05,0,0.45024,0.450236,4.1e-06,0,0.6186,0.6186,0.0,0
2250924,2026-06-07,2026-06,1.572,1.01551,3.0969,0.47733,0.477331,9e-07,0,4.935,4.935379,0.0003786,0,0.4894,0.489403,2.7e-06,0,0.6196,0.6196,0.0,0
2250925,2026-06-08,2026-06,1.572,1.01551,3.0969,0.49726,0.497265,4.6e-06,0,5.052,5.052162,0.0001622,0,0.38509,0.385089,8e-07,0,0.648,0.648,0.0,0
2250926,2026-06-08,2026-06,1.572,1.01551,3.0969,0.493,0.493002,1.9e-06,0,4.786,4.786099,9.86e-05,0,0.47048,0.470482,1.7e-06,0,0.6463,0.6463,0.0,0
2250927,2026-06-08,2026-06,1.572,1.01551,3.0969,0.4462,0.446197,2.9e-06,0,4.325,4.325057,5.71e-05,0,0.47879,0.478792,2e-06,0,0.5858,0.5858,0.0,0
2250928,2026-06-08,2026-06,1.572,1.01551,3.0969,0.49669,0.496692,2e-06,0,4.528,4.528159,0.0001591,0,0.50501,0.505009,1.1e-06,0,0.6582,0.6582,0.0,0
2250929,2026-06-08,2026-06,1.572,1.01551,3.0969,0.53405,0.534047,3.3e-06,0,5.157,5.15676,0.0002402,0,0.39657,0.396569,8e-07,0,0.7009,0.7009,0.0,0
2250930,2026-06-08,2026-06,1.572,1.01551,3.0969,0.44095,0.440947,3.2e-06,0,4.063,4.063056,5.55e-05,0,0.4426,0.442599,9e-07,0,0.5858,0.5858,0.0,0
2250931,2026-06-08,2026-06,1.572,1.01551,3.0969,0.42849,0.428487,3.3e-06,0,4.332,4.332166,0.0001657,0,0.41109,0.41109,3e-07,0,0.558,0.558,0.0,0
2250932,2026-06-08,2026-06,1.572,1.01551,3.0969,0.48931,0.489311,6e-07,0,5.581,5.581243,0.000243,0,0.39536,0.395361,1.1e-06,0,0.6274,0.6274,0.0,0
2250933,2026-06-09,2026-06,1.572,1.01551,3.0969,0.4809,0.480902,2.4e-06,0,5.054,5.054193,0.0001933,0,0.50374,0.503744,3.7e-06,0,0.6226,0.6226,0.0,0
2250934,2026-06-09,2026-06,1.572,1.01551,3.0969,0.43496,0.43496,0.0,0,4.921,4.921161,0.0001615,0,0.48807,0.488074,3.5e-06,0,0.5551,0.5551,0.0,0
