rgId,gameId,gameDate,market,source,modelVersion,pick,prob,projValue,line,actual,stored_result,stored_correct,stored_brier,stored_signedError,f5_actual,issues,status
24885,2250547,2026-05-08,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4726,4.281,4.5,3.0,WIN,1,0.223351,1.281,1-2,,ok
24899,2250548,2026-05-09,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4321,4.486,4.5,8.0,LOSS,0,0.32251,-3.514,0-8,,ok
24906,2250549,2026-05-09,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4015,5.201,5.5,5.0,WIN,1,0.161202,0.201,5-0,,ok
24913,2250550,2026-05-09,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.3418,4.236,4.5,4.0,WIN,1,0.116827,0.236,1-3,,ok
30138,2250551,2026-07-17,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4337,3.987,4.5,3.0,WIN,1,0.188096,0.987,0-3,,ok
24920,2250552,2026-05-09,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4242,4.43,4.5,6.0,LOSS,0,0.331546,-1.57,4-2,,ok
24927,2250553,2026-05-09,f5_total,walkforward_replay,wf-19288f01-p1,OVER,0.547,5.414,4.5,10.0,WIN,1,0.205209,-4.586,3-7,,ok
24934,2250554,2026-05-09,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4073,4.306,4.5,2.0,WIN,1,0.165893,2.306,1-1,,ok
24941,2250555,2026-05-09,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4196,4.397,5.5,5.0,WIN,1,0.176064,-0.603,0-5,,ok
24948,2250556,2026-05-09,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.3835,4.563,5.5,5.0,WIN,1,0.147072,-0.437,0-5,,ok
24955,2250557,2026-05-09,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.391,5.102,5.5,6.0,LOSS,0,0.370881,-0.898,1-5,,ok
24962,2250558,2026-05-09,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4294,3.965,2.5,2.0,WIN,1,0.184384,1.965,2-0,,ok
24969,2250559,2026-05-09,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.3884,4.157,4.5,4.0,WIN,1,0.150855,0.157,1-3,,ok
24976,2250560,2026-05-09,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4185,3.888,3.5,3.0,WIN,1,0.175142,0.888,2-1,,ok
24983,2250561,2026-05-09,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4787,4.849,4.5,6.0,LOSS,0,0.271754,-1.151,6-0,,ok
24997,2250562,2026-05-10,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4804,4.862,4.5,4.0,WIN,1,0.230784,0.862,2-2,,ok
25004,2250563,2026-05-10,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.3356,5.059,5.5,2.0,WIN,1,0.112627,3.059,1-1,,ok
25011,2250564,2026-05-10,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.3039,3.56,4.5,3.0,WIN,1,0.092355,0.56,3-0,,ok
25018,2250565,2026-05-10,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4965,4.991,4.5,5.0,LOSS,0,0.253512,-0.009,0-5,,ok
25025,2250566,2026-05-10,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4403,4.545,4.5,5.0,LOSS,0,0.313264,-0.455,4-1,,ok
25032,2250567,2026-05-10,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.3311,4.614,4.5,4.0,WIN,1,0.109627,0.614,0-4,,ok
25039,2250568,2026-05-10,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.456,4.163,3.5,7.0,LOSS,0,0.295936,-2.837,5-2,,ok
25046,2250569,2026-05-10,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.3807,4.104,4.5,1.0,WIN,1,0.144932,3.104,1-0,,ok
25053,2250570,2026-05-10,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.3638,3.982,4.5,5.0,LOSS,0,0.40475,-1.018,2-3,,ok
25060,2250571,2026-05-10,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.428,3.954,4.5,1.0,WIN,1,0.183184,2.954,0-1,,ok
25067,2250572,2026-05-10,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4643,4.738,4.5,5.0,LOSS,0,0.286974,-0.262,3-2,,ok
25074,2250573,2026-05-10,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4563,4.669,4.5,2.0,WIN,1,0.20821,2.669,2-0,,ok
25081,2250574,2026-05-10,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.2677,4.092,5.5,4.0,WIN,1,0.071663,0.092,4-0,,ok
25088,2250575,2026-05-10,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4937,4.971,6.5,6.0,WIN,1,0.24374,-1.029,3-3,,ok
25102,2250576,2026-05-11,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4897,4.411,7.5,7.0,WIN,1,0.239806,-2.589,0-7,,ok
25109,2250577,2026-05-11,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.464,5.218,4.5,2.0,WIN,1,0.215296,3.218,2-0,,ok
25116,2250578,2026-05-11,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4757,4.302,3.5,10.0,LOSS,0,0.27489,-5.698,7-3,,ok
25123,2250579,2026-05-11,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4029,4.272,4.5,4.0,WIN,1,0.162328,0.272,3-1,,ok
25130,2250580,2026-05-11,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4483,5.098,5.5,3.0,WIN,1,0.200973,2.098,1-2,,ok
25219,2250595,2026-05-13,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4132,3.854,3.5,5.0,LOSS,0,0.344334,-1.146,2-3,,ok
25226,2250596,2026-05-13,f5_total,walkforward_replay,wf-19288f01-p1,OVER,0.5104,5.108,4.5,5.0,WIN,1,0.239708,0.108,0-5,,ok
25233,2250597,2026-05-13,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.3173,4.488,4.5,12.0,LOSS,0,0.466079,-7.512,6-6,,ok
25240,2250598,2026-05-13,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4452,4.586,4.5,9.0,LOSS,0,0.307803,-4.414,6-3,,ok
25247,2250599,2026-05-13,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4555,5.145,4.5,2.0,WIN,1,0.20748,3.145,1-1,,ok
25254,2250600,2026-05-13,f5_total,walkforward_replay,wf-19288f01-p1,OVER,0.5161,4.615,3.5,0.0,LOSS,0,0.266359,4.615,0-0,,ok
25261,2250601,2026-05-13,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4619,4.719,4.5,3.0,WIN,1,0.213352,1.719,2-1,,ok
25268,2250602,2026-05-13,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4315,4.476,4.5,2.0,WIN,1,0.186192,2.476,1-1,,ok
25275,2250603,2026-05-13,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.3943,4.205,4.5,8.0,LOSS,0,0.366872,-3.795,3-5,,ok
25282,2250604,2026-05-13,f5_total,walkforward_replay,wf-19288f01-p1,OVER,0.5104,5.111,4.5,12.0,WIN,1,0.239708,-6.889,8-4,,ok
25289,2250605,2026-05-13,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4184,3.884,3.5,1.0,WIN,1,0.175059,2.884,0-1,,ok
25296,2250606,2026-05-13,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4644,5.215,4.5,1.0,WIN,1,0.215667,4.215,1-0,,ok
25303,2250607,2026-05-13,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4702,5.787,5.5,5.0,WIN,1,0.221088,0.787,1-4,,ok
25310,2250608,2026-05-13,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4455,4.08,3.5,4.0,LOSS,0,0.30747,0.08,0-4,,ok
25324,2250609,2026-05-14,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4293,4.466,3.5,9.0,LOSS,0,0.325698,-4.534,2-7,,ok
25331,2250610,2026-05-14,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.3732,4.048,4.5,9.0,LOSS,0,0.392878,-4.952,0-9,,ok
25338,2250611,2026-05-14,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4535,4.14,3.5,9.0,LOSS,0,0.298662,-4.86,3-6,,ok
25345,2250612,2026-05-14,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4998,5.021,4.5,6.0,LOSS,0,0.2502,-0.979,0-6,,ok
25352,2250613,2026-05-14,f5_total,walkforward_replay,wf-19288f01-p1,OVER,0.5007,4.491,4.5,7.0,WIN,1,0.2493,-2.509,0-7,,ok
25359,2250614,2026-05-14,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.487,5.41,4.5,6.0,LOSS,0,0.263169,-0.59,5-1,,ok
25366,2250615,2026-05-14,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4873,5.945,5.5,2.0,WIN,1,0.237461,3.945,1-1,,ok
25373,2250616,2026-05-14,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4909,4.424,3.5,0.0,WIN,1,0.240983,4.424,0-0,,ok
25380,2250617,2026-05-14,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4192,3.893,1.5,0.0,WIN,1,0.175729,3.893,0-0,,ok
25387,2250618,2026-05-14,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4872,4.391,4.5,6.0,LOSS,0,0.262964,-1.609,1-5,,ok
25394,2250619,2026-05-14,f5_total,walkforward_replay,wf-19288f01-p1,OVER,0.5154,4.612,4.5,4.0,LOSS,0,0.265637,0.612,2-2,,ok
25401,2250620,2026-05-15,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4978,5.002,4.5,10.0,LOSS,0,0.252205,-4.998,3-7,,ok
25408,2250621,2026-05-15,f5_total,walkforward_replay,wf-19288f01-p1,OVER,0.5261,6.303,1.5,1.0,LOSS,0,0.276781,5.303,0-1,,ok
25415,2250622,2026-05-15,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4145,4.359,4.5,3.0,WIN,1,0.17181,1.359,2-1,,ok
25422,2250623,2026-05-15,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4147,4.353,4.5,3.0,WIN,1,0.171976,1.353,3-0,,ok
25429,2250624,2026-05-15,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.3896,4.173,6.5,7.0,LOSS,0,0.372588,-2.827,1-6,,ok
25436,2250625,2026-05-15,f5_total,walkforward_replay,wf-19288f01-p1,OVER,0.5148,4.602,3.5,2.0,LOSS,0,0.265019,2.602,0-2,,ok
25443,2250626,2026-05-15,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4355,4.008,3.5,4.0,LOSS,0,0.31866,0.008,4-0,,ok
25450,2250627,2026-05-15,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4165,4.373,4.5,7.0,LOSS,0,0.340472,-2.627,4-3,,ok
25457,2250628,2026-05-15,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4598,4.701,4.5,1.0,WIN,1,0.211416,3.701,0-1,,ok
25464,2250629,2026-05-15,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4181,4.838,4.5,1.0,WIN,1,0.174808,3.838,1-0,,ok
25471,2250630,2026-05-15,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.3986,4.239,4.5,5.0,LOSS,0,0.361682,-0.761,2-3,,ok
25478,2250631,2026-05-15,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.3476,4.741,5.5,4.0,WIN,1,0.120826,0.741,4-0,,ok
25485,2250632,2026-05-15,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4006,3.765,4.5,1.0,WIN,1,0.16048,2.765,1-0,,ok
25492,2250633,2026-05-15,f5_total,walkforward_replay,wf-19288f01-p1,OVER,0.5291,6.331,5.5,7.0,WIN,1,0.221747,-0.669,2-5,,ok
25506,2250634,2026-05-16,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4061,4.29,4.5,0.0,WIN,1,0.164917,4.29,0-0,,ok
25513,2250635,2026-05-16,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4437,5.05,5.5,4.0,WIN,1,0.19687,1.05,1-3,,ok
25520,2250636,2026-05-16,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4966,6.026,5.5,4.0,WIN,1,0.246612,2.026,0-4,,ok
25527,2250637,2026-05-16,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4797,4.855,4.5,5.0,LOSS,0,0.270712,-0.145,5-0,,ok
25534,2250638,2026-05-16,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4155,4.36,4.5,1.0,WIN,1,0.17264,3.36,0-1,,ok
25541,2250639,2026-05-16,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4891,4.938,4.5,6.0,LOSS,0,0.261019,-1.062,4-2,,ok
25548,2250640,2026-05-16,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4551,4.149,3.5,4.0,LOSS,0,0.296916,0.149,0-4,,ok
25555,2250641,2026-05-16,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.3568,3.93,6.5,7.0,LOSS,0,0.413706,-3.07,0-7,,ok
25562,2250642,2026-05-16,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4126,4.339,2.5,2.0,WIN,1,0.170239,2.339,1-1,,ok
25569,2250643,2026-05-16,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4364,4.016,3.5,7.0,LOSS,0,0.317645,-2.984,5-2,,ok
25576,2250644,2026-05-16,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4162,3.875,4.5,3.0,WIN,1,0.173222,0.875,1-2,,ok
25583,2250645,2026-05-16,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4125,4.342,3.5,7.0,LOSS,0,0.345156,-2.658,2-5,,ok
25590,2250646,2026-05-16,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4006,4.247,4.5,1.0,WIN,1,0.16048,3.247,1-0,,ok
25597,2250647,2026-05-16,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4656,5.744,5.5,6.0,LOSS,0,0.285583,-0.256,5-1,,ok
25611,2250648,2026-05-17,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4941,4.436,3.5,7.0,LOSS,0,0.255935,-2.564,2-5,,ok
25618,2250649,2026-05-17,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4595,5.696,5.5,8.0,LOSS,0,0.29214,-2.304,6-2,,ok
25625,2250650,2026-05-17,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4213,3.909,3.5,2.0,WIN,1,0.177494,1.909,2-0,,ok
25632,2250651,2026-05-17,f5_total,walkforward_replay,wf-19288f01-p1,OVER,0.5846,5.771,4.5,7.0,WIN,1,0.172557,-1.229,0-7,,ok
25639,2250652,2026-05-17,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.462,4.716,4.5,8.0,LOSS,0,0.289444,-3.284,2-6,,ok
25646,2250653,2026-05-17,f5_total,walkforward_replay,wf-19288f01-p1,OVER,0.5546,4.93,4.5,4.0,LOSS,0,0.307581,0.93,4-0,,ok
25653,2250654,2026-05-17,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4878,4.92,4.5,2.0,WIN,1,0.237949,2.92,1-1,,ok
25660,2250655,2026-05-17,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4159,4.36,4.5,2.0,WIN,1,0.172973,2.36,2-0,,ok
25667,2250656,2026-05-17,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.3891,4.601,4.5,8.0,LOSS,0,0.373199,-3.399,4-4,,ok
25674,2250657,2026-05-17,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4678,4.765,4.5,7.0,LOSS,0,0.283237,-2.235,3-4,,ok
25681,2250658,2026-05-17,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.3173,4.491,4.5,2.0,WIN,1,0.100679,2.491,2-0,,ok
25688,2250659,2026-05-17,f5_total,walkforward_replay,wf-19288f01-p1,OVER,0.514,6.199,5.5,3.0,LOSS,0,0.264196,3.199,2-1,,ok
25695,2250660,2026-05-17,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.3941,5.131,5.5,8.0,LOSS,0,0.367115,-2.869,7-1,,ok
25702,2250661,2026-05-17,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4127,3.848,2.5,2.0,WIN,1,0.170321,1.848,2-0,,ok
25716,2250662,2026-05-18,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.478,4.843,4.5,5.0,LOSS,0,0.272484,-0.157,4-1,,ok
25723,2250663,2026-05-18,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.499,4.485,6.5,16.0,LOSS,0,0.251001,-11.515,4-12,,ok
25730,2250664,2026-05-18,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4312,5.452,5.5,4.0,WIN,1,0.185933,1.452,2-2,,ok
25737,2250665,2026-05-18,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4218,4.405,4.5,12.0,LOSS,0,0.334315,-7.595,0-12,,ok
25744,2250666,2026-05-18,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4531,5.636,4.5,7.0,LOSS,0,0.2991,-1.364,4-3,,ok
25751,2250667,2026-05-18,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4116,4.784,4.5,7.0,LOSS,0,0.346215,-2.216,4-3,,ok
25758,2250668,2026-05-18,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4133,4.8,4.5,0.0,WIN,1,0.170817,4.8,0-0,,ok
25765,2250669,2026-05-18,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4256,5.404,5.5,3.0,WIN,1,0.181135,2.404,0-3,,ok
25772,2250670,2026-05-18,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.2788,4.566,5.5,11.0,LOSS,0,0.520129,-6.434,8-3,,ok
25779,2250671,2026-05-18,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4833,5.902,4.5,8.0,LOSS,0,0.266979,-2.098,2-6,,ok
25786,2250672,2026-05-18,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.3569,4.347,4.5,0.0,WIN,1,0.127378,4.347,0-0,,ok
25793,2250673,2026-05-18,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4217,3.915,4.5,1.0,WIN,1,0.177831,2.915,0-1,,ok
25800,2250674,2026-05-18,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.3832,3.644,3.5,2.0,WIN,1,0.146842,1.644,0-2,,ok
25999,2250709,2026-05-22,f5_total,walkforward_replay,wf-19288f01-p1,OVER,0.507,4.543,3.5,4.0,WIN,1,0.243049,0.543,4-0,,ok
26006,2250711,2026-05-22,f5_total,walkforward_replay,wf-19288f01-p1,OVER,0.5879,4.652,3.5,0.0,LOSS,0,0.345626,4.652,0-0,,ok
26013,2250712,2026-05-22,f5_total,walkforward_replay,wf-19288f01-p1,OVER,0.5032,4.508,4.5,1.0,LOSS,0,0.25321,3.508,0-1,,ok
26020,2250713,2026-05-22,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4784,4.843,4.5,4.0,WIN,1,0.228867,0.843,1-3,,ok
26027,2250714,2026-05-22,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.404,3.79,3.5,9.0,LOSS,0,0.355216,-5.21,3-6,,ok
26034,2250715,2026-05-22,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4242,4.428,4.5,3.0,WIN,1,0.179946,1.428,1-2,,ok
26041,2250716,2026-05-22,f5_total,walkforward_replay,wf-19288f01-p1,OVER,0.531,5.281,4.5,10.0,WIN,1,0.219961,-4.719,4-6,,ok
26048,2250717,2026-05-22,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4162,4.368,4.5,0.0,WIN,1,0.173222,4.368,0-0,,ok
26055,2250718,2026-05-22,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4825,4.879,3.5,0.0,WIN,1,0.232806,4.879,0-0,,ok
26062,2250719,2026-05-22,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.3894,4.173,4.5,5.0,LOSS,0,0.372832,-0.827,0-5,,ok
26069,2250720,2026-05-22,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4719,4.276,3.5,9.0,LOSS,0,0.27889,-4.724,3-6,,ok
26076,2250721,2026-05-22,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4569,4.165,4.5,6.0,LOSS,0,0.294958,-1.835,3-3,,ok
26083,2250722,2026-05-22,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.3928,3.708,3.5,12.0,LOSS,0,0.368692,-8.292,9-3,,ok
26097,2250724,2026-05-23,f5_total,walkforward_replay,wf-19288f01-p1,OVER,0.5496,4.886,3.5,3.0,LOSS,0,0.30206,1.886,3-0,,ok
26104,2250725,2026-05-23,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4705,4.273,1.5,1.0,WIN,1,0.22137,3.273,0-1,,ok
26111,2250727,2026-05-23,f5_total,walkforward_replay,wf-19288f01-p1,OVER,0.5335,4.76,3.5,2.0,LOSS,0,0.284622,2.76,0-2,,ok
26118,2250728,2026-05-23,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.3524,4.316,4.5,12.0,LOSS,0,0.419386,-7.684,3-9,,ok
26125,2250729,2026-05-23,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4351,4.507,4.5,4.0,WIN,1,0.189312,0.507,0-4,,ok
26132,2250730,2026-05-23,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4458,4.086,5.5,5.0,WIN,1,0.198738,-0.914,4-1,,ok
26139,2250731,2026-05-23,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4982,5.012,4.5,2.0,WIN,1,0.248203,3.012,2-0,,ok
26146,2250732,2026-05-23,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.3897,4.171,3.5,4.0,LOSS,0,0.372466,0.171,0-4,,ok
26153,2250733,2026-05-23,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4829,5.913,5.5,6.0,LOSS,0,0.267392,-0.087,3-1,,ok
26160,2250734,2026-05-23,f5_total,walkforward_replay,wf-19288f01-p1,OVER,0.5023,5.04,4.5,7.0,WIN,1,0.247705,-1.96,4-3,,ok
26167,2250735,2026-05-23,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.3553,3.923,4.5,2.0,WIN,1,0.126238,1.923,0-2,,ok
26174,2250736,2026-05-23,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4727,4.277,3.5,4.0,LOSS,0,0.278045,0.277,1-3,,ok
26188,2250737,2026-05-24,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4938,4.441,3.5,3.0,WIN,1,0.243838,1.441,2-1,,ok
26195,2250738,2026-05-24,f5_total,walkforward_replay,wf-19288f01-p1,OVER,0.5516,5.447,4.5,2.0,LOSS,0,0.304263,3.447,4-1,,ok
26202,2250739,2026-05-24,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4568,4.164,3.5,7.0,LOSS,0,0.295066,-2.836,3-4,,ok
26209,2250740,2026-05-24,f5_total,walkforward_replay,wf-19288f01-p1,OVER,0.5676,5.042,3.5,1.0,LOSS,0,0.32217,4.042,1-0,,ok
26216,2250741,2026-05-24,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4846,4.367,3.5,0.0,WIN,1,0.234837,4.367,0-0,,ok
26223,2250743,2026-05-24,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4754,4.301,4.5,0.0,WIN,1,0.226005,4.301,0-0,,ok
26230,2250744,2026-05-24,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4569,4.682,4.5,5.0,LOSS,0,0.294958,-0.318,1-4,,ok
26237,2250745,2026-05-24,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4719,4.793,4.5,6.0,LOSS,0,0.27889,-1.207,5-1,,ok
26244,2250746,2026-05-24,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.466,4.227,3.5,10.0,LOSS,0,0.285156,-5.773,7-3,,ok
26251,2250747,2026-05-24,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4129,4.339,6.5,12.0,LOSS,0,0.344686,-7.661,4-8,,ok
26258,2250748,2026-05-24,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4249,3.935,4.5,4.0,WIN,1,0.18054,-0.065,4-0,,ok
26265,2250749,2026-05-24,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4078,4.301,1.5,1.0,WIN,1,0.166301,3.301,1-0,,ok
26272,2250750,2026-05-24,f5_total,walkforward_replay,wf-19288f01-p1,OVER,0.5352,4.762,4.5,2.0,LOSS,0,0.286439,2.762,1-1,,ok
26286,2250751,2026-05-25,f5_total,walkforward_replay,wf-19288f01-p1,OVER,0.5267,4.694,3.5,0.0,LOSS,0,0.277413,4.694,0-0,,ok
26293,2250752,2026-05-25,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.3648,3.989,4.5,4.0,WIN,1,0.133079,-0.011,1-3,,ok
26300,2250753,2026-05-25,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4587,4.18,3.5,3.0,WIN,1,0.210406,1.18,0-3,,ok
26307,2250754,2026-05-25,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4443,4.577,4.5,3.0,WIN,1,0.197402,1.577,2-1,,ok
26314,2250755,2026-05-25,f5_total,walkforward_replay,wf-19288f01-p1,OVER,0.5684,5.047,3.5,7.0,WIN,1,0.186279,-1.953,7-0,,ok
26321,2250756,2026-05-25,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.3782,4.081,4.5,10.0,LOSS,0,0.386635,-5.919,8-2,,ok
26328,2250757,2026-05-25,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.45,4.622,4.5,2.0,WIN,1,0.2025,2.622,1-1,,ok
26335,2250758,2026-05-25,f5_total,walkforward_replay,wf-19288f01-p1,OVER,0.5181,4.635,1.5,1.0,LOSS,0,0.268428,3.635,1-0,,ok
26342,2250759,2026-05-25,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.457,4.675,2.5,4.0,LOSS,0,0.294849,0.675,4-0,,ok
26349,2250760,2026-05-25,f5_total,walkforward_replay,wf-19288f01-p1,OVER,0.507,4.546,4.5,3.0,LOSS,0,0.257049,1.546,2-1,,ok
26356,2250761,2026-05-25,f5_total,walkforward_replay,wf-19288f01-p1,OVER,0.5602,5.539,4.5,3.0,LOSS,0,0.313824,2.539,2-1,,ok
26363,2250762,2026-05-25,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4866,6.436,5.5,7.0,LOSS,0,0.26358,-0.564,7-0,,ok
26377,2250763,2026-05-26,f5_total,walkforward_replay,wf-19288f01-p1,UNDER,0.4805,4.339,3.5,5.0,LOSS,0,0.26988,-0.661,4-1,,ok
26384,2250764,2026-05-26,f5_total,walkforward_replay,wf-19288f01-p1,OVER,0.5053,5.062,4.5,7.0,WIN,1,0.244728,-1.938,1-6,,ok
