btId,gameId,gameDate,market,modelSide,stored_result,derived_outcome,stored_correct,confidencePassed,modelProb,bookNoVigProb,edge,bookLine,lineUsed,f5_actual,staleActuals,edgeCheck,threshCheck,status,quarantineReason,voidReason,auditVersion,note
641655,2250211,2026-04-12,f5_over,,QUARANTINED,WIN,,,0.44,,,F5 O4.5,4.5,7-0,,,,ok,leakage:modelRunAt=1776260557567>=gameStart=1776015600000,,v2026-full-audit-1.0,
365231,2250211,2026-04-12,f5_rl_away,f5_rl_away,QUARANTINED,WIN,,0,0.47,0.4428,,-0.5,-0.5,7-0,,,,ok,modelRunAt=1776260557567 >= gameStartUtcMs=1776015600000,,v2026-full-audit-1.0,
365230,2250211,2026-04-12,f5_rl_home,f5_rl_home,QUARANTINED,LOSS,,0,0.53,0.5572,,0.5,0.5,7-0,,,,ok,modelRunAt=1776260557567 >= gameStartUtcMs=1776015600000,,v2026-full-audit-1.0,
641656,2250211,2026-04-12,f5_under,,QUARANTINED,LOSS,,,0.56,,,F5 U4.5,4.5,7-0,,,,ok,leakage:modelRunAt=1776260557567>=gameStart=1776015600000,,v2026-full-audit-1.0,
365337,2250212,2026-04-12,f5_ml_away,f5_ml_away,QUARANTINED,WIN,,0,0.37,0.3791,,F5 ML,,1-0,,,,ok,modelRunAt=1776260557622 >= gameStartUtcMs=1776015600000,,v2026-full-audit-1.0,
365336,2250212,2026-04-12,f5_ml_home,f5_ml_home,QUARANTINED,LOSS,,0,0.48,0.6209,,F5 ML,,1-0,,,,ok,modelRunAt=1776260557622 >= gameStartUtcMs=1776015600000,,v2026-full-audit-1.0,
641659,2250212,2026-04-12,f5_over,,QUARANTINED,LOSS,,,0.55,,,F5 O3.5,3.5,1-0,,,,ok,leakage:modelRunAt=1776260557622>=gameStart=1776015600000,,v2026-full-audit-1.0,
365339,2250212,2026-04-12,f5_rl_away,f5_rl_away,QUARANTINED,WIN,,0,0.43,0.4785,,0.5,0.5,1-0,,,,ok,modelRunAt=1776260557622 >= gameStartUtcMs=1776015600000,,v2026-full-audit-1.0,
365338,2250212,2026-04-12,f5_rl_home,f5_rl_home,QUARANTINED,LOSS,,0,0.57,0.5215,,-0.5,-0.5,1-0,,,,ok,modelRunAt=1776260557622 >= gameStartUtcMs=1776015600000,,v2026-full-audit-1.0,
641660,2250212,2026-04-12,f5_under,,QUARANTINED,WIN,,,0.45,,,F5 U3.5,3.5,1-0,,,,ok,leakage:modelRunAt=1776260557622>=gameStart=1776015600000,,v2026-full-audit-1.0,
365205,2250213,2026-04-12,f5_ml_away,f5_ml_away,QUARANTINED,LOSS,,0,0.37,0.3729,,F5 ML,,0-4,,,,ok,modelRunAt=1776260557677 >= gameStartUtcMs=1776015600000,,v2026-full-audit-1.0,
365204,2250213,2026-04-12,f5_ml_home,f5_ml_home,QUARANTINED,WIN,,0,0.46,0.6271,,F5 ML,,0-4,,,,ok,modelRunAt=1776260557677 >= gameStartUtcMs=1776015600000,,v2026-full-audit-1.0,
641663,2250213,2026-04-12,f5_over,,QUARANTINED,WIN,,,0.52,,,F5 O3.5,3.5,0-4,,,,ok,leakage:modelRunAt=1776260557677>=gameStart=1776015600000,,v2026-full-audit-1.0,
365207,2250213,2026-04-12,f5_rl_away,f5_rl_away,QUARANTINED,LOSS,,0,0.45,0.495,,0.5,0.5,0-4,,,,ok,modelRunAt=1776260557677 >= gameStartUtcMs=1776015600000,,v2026-full-audit-1.0,
365206,2250213,2026-04-12,f5_rl_home,f5_rl_home,QUARANTINED,WIN,,0,0.55,0.505,,-0.5,-0.5,0-4,,,,ok,modelRunAt=1776260557677 >= gameStartUtcMs=1776015600000,,v2026-full-audit-1.0,
641664,2250213,2026-04-12,f5_under,,QUARANTINED,LOSS,,,0.48,,,F5 U3.5,3.5,0-4,,,,ok,leakage:modelRunAt=1776260557677>=gameStart=1776015600000,,v2026-full-audit-1.0,
365217,2250214,2026-04-12,f5_ml_away,f5_ml_away,QUARANTINED,LOSS,,0,0.46,0.5211,,F5 ML,,0-3,,,,ok,modelRunAt=1776260557731 >= gameStartUtcMs=1776015600000,,v2026-full-audit-1.0,
365216,2250214,2026-04-12,f5_ml_home,f5_ml_home,QUARANTINED,WIN,,0,0.39,0.4789,,F5 ML,,0-3,,,,ok,modelRunAt=1776260557731 >= gameStartUtcMs=1776015600000,,v2026-full-audit-1.0,
641651,2250214,2026-04-12,f5_over,,QUARANTINED,LOSS,,,0.52,,,F5 O3.5,3.5,0-3,,,,ok,leakage:modelRunAt=1776260557731>=gameStart=1776015600000,,v2026-full-audit-1.0,
365219,2250214,2026-04-12,f5_rl_away,f5_rl_away,QUARANTINED,LOSS,,0,0.54,0.4307,,-0.5,-0.5,0-3,,,,ok,modelRunAt=1776260557731 >= gameStartUtcMs=1776015600000,,v2026-full-audit-1.0,
365218,2250214,2026-04-12,f5_rl_home,f5_rl_home,QUARANTINED,WIN,,0,0.46,0.5693,,0.5,0.5,0-3,,,,ok,modelRunAt=1776260557731 >= gameStartUtcMs=1776015600000,,v2026-full-audit-1.0,
641652,2250214,2026-04-12,f5_under,,QUARANTINED,WIN,,,0.48,,,F5 U3.5,3.5,0-3,,,,ok,leakage:modelRunAt=1776260557731>=gameStart=1776015600000,,v2026-full-audit-1.0,
365181,2250215,2026-04-12,f5_ml_away,f5_ml_away,QUARANTINED,LOSS,,0,0.38,0.3982,,F5 ML,,4-5,,,,ok,modelRunAt=1776260557788 >= gameStartUtcMs=1776017400000,,v2026-full-audit-1.0,
365180,2250215,2026-04-12,f5_ml_home,f5_ml_home,QUARANTINED,WIN,,0,0.45,0.6018,,F5 ML,,4-5,,,,ok,modelRunAt=1776260557788 >= gameStartUtcMs=1776017400000,,v2026-full-audit-1.0,
641671,2250215,2026-04-12,f5_over,,QUARANTINED,WIN,,,0.26,,,F5 O4.5,4.5,4-5,,,,ok,leakage:modelRunAt=1776260557788>=gameStart=1776017400000,,v2026-full-audit-1.0,
365183,2250215,2026-04-12,f5_rl_away,f5_rl_away,QUARANTINED,LOSS,,0,0.46,0.4836,,0.5,0.5,4-5,,,,ok,modelRunAt=1776260557788 >= gameStartUtcMs=1776017400000,,v2026-full-audit-1.0,
365182,2250215,2026-04-12,f5_rl_home,f5_rl_home,QUARANTINED,WIN,,0,0.54,0.5164,,-0.5,-0.5,4-5,,,,ok,modelRunAt=1776260557788 >= gameStartUtcMs=1776017400000,,v2026-full-audit-1.0,
641672,2250215,2026-04-12,f5_under,,QUARANTINED,LOSS,,,0.74,,,F5 U4.5,4.5,4-5,,,,ok,leakage:modelRunAt=1776260557788>=gameStart=1776017400000,,v2026-full-audit-1.0,
365241,2250216,2026-04-12,f5_ml_away,f5_ml_away,QUARANTINED,LOSS,,0,0.37,0.3764,,F5 ML,,2-3,,,,ok,modelRunAt=1776260557847 >= gameStartUtcMs=1776017400000,,v2026-full-audit-1.0,
365240,2250216,2026-04-12,f5_ml_home,f5_ml_home,QUARANTINED,WIN,,0,0.48,0.6236,,F5 ML,,2-3,,,,ok,modelRunAt=1776260557847 >= gameStartUtcMs=1776017400000,,v2026-full-audit-1.0,
641667,2250216,2026-04-12,f5_over,,QUARANTINED,WIN,,,0.49,,,F5 O4.5,4.5,2-3,,,,ok,leakage:modelRunAt=1776260557847>=gameStart=1776017400000,,v2026-full-audit-1.0,
365243,2250216,2026-04-12,f5_rl_away,f5_rl_away,QUARANTINED,LOSS,,0,0.44,0.4735,,0.5,0.5,2-3,,,,ok,modelRunAt=1776260557847 >= gameStartUtcMs=1776017400000,,v2026-full-audit-1.0,
365242,2250216,2026-04-12,f5_rl_home,f5_rl_home,QUARANTINED,WIN,,0,0.56,0.5265,,-0.5,-0.5,2-3,,,,ok,modelRunAt=1776260557847 >= gameStartUtcMs=1776017400000,,v2026-full-audit-1.0,
641668,2250216,2026-04-12,f5_under,,QUARANTINED,LOSS,,,0.51,,,F5 U4.5,4.5,2-3,,,,ok,leakage:modelRunAt=1776260557847>=gameStart=1776017400000,,v2026-full-audit-1.0,
365253,2250217,2026-04-12,f5_ml_away,f5_ml_away,QUARANTINED,WIN,,0,0.46,0.5042,,F5 ML,,7-1,,,,ok,modelRunAt=1776260557901 >= gameStartUtcMs=1776017700000,,v2026-full-audit-1.0,
365252,2250217,2026-04-12,f5_ml_home,f5_ml_home,QUARANTINED,LOSS,,0,0.39,0.4958,,F5 ML,,7-1,,,,ok,modelRunAt=1776260557901 >= gameStartUtcMs=1776017700000,,v2026-full-audit-1.0,
641675,2250217,2026-04-12,f5_over,,QUARANTINED,WIN,,,0.43,,,F5 O4.5,4.5,7-1,,,,ok,leakage:modelRunAt=1776260557901>=gameStart=1776017700000,,v2026-full-audit-1.0,
365255,2250217,2026-04-12,f5_rl_away,f5_rl_away,QUARANTINED,WIN,,0,0.54,0.4307,,-0.5,-0.5,7-1,,,,ok,modelRunAt=1776260557901 >= gameStartUtcMs=1776017700000,,v2026-full-audit-1.0,
365254,2250217,2026-04-12,f5_rl_home,f5_rl_home,QUARANTINED,LOSS,,0,0.46,0.5693,,0.5,0.5,7-1,,,,ok,modelRunAt=1776260557901 >= gameStartUtcMs=1776017700000,,v2026-full-audit-1.0,
641676,2250217,2026-04-12,f5_under,,QUARANTINED,LOSS,,,0.57,,,F5 U4.5,4.5,7-1,,,,ok,leakage:modelRunAt=1776260557901>=gameStart=1776017700000,,v2026-full-audit-1.0,
365265,2250218,2026-04-12,f5_ml_away,f5_ml_away,QUARANTINED,WIN,,0,0.4,0.4746,,F5 ML,,6-3,,,,ok,modelRunAt=1776260557956 >= gameStartUtcMs=1776018000000,,v2026-full-audit-1.0,
365264,2250218,2026-04-12,f5_ml_home,f5_ml_home,QUARANTINED,LOSS,,0,0.43,0.5254,,F5 ML,,6-3,,,,ok,modelRunAt=1776260557956 >= gameStartUtcMs=1776018000000,,v2026-full-audit-1.0,
641679,2250218,2026-04-12,f5_over,,QUARANTINED,WIN,,,0.17,,,F5 O6.5,6.5,6-3,,,,ok,leakage:modelRunAt=1776260557956>=gameStart=1776018000000,,v2026-full-audit-1.0,
365267,2250218,2026-04-12,f5_rl_away,f5_rl_away,QUARANTINED,WIN,,0,0.48,0.5347,,0.5,0.5,6-3,,,,ok,modelRunAt=1776260557956 >= gameStartUtcMs=1776018000000,,v2026-full-audit-1.0,
365266,2250218,2026-04-12,f5_rl_home,f5_rl_home,QUARANTINED,LOSS,,0,0.52,0.4653,,-0.5,-0.5,6-3,,,,ok,modelRunAt=1776260557956 >= gameStartUtcMs=1776018000000,,v2026-full-audit-1.0,
641680,2250218,2026-04-12,f5_under,,QUARANTINED,LOSS,,,0.83,,,F5 U6.5,6.5,6-3,,,,ok,leakage:modelRunAt=1776260557956>=gameStart=1776018000000,,v2026-full-audit-1.0,
365277,2250219,2026-04-12,f5_ml_away,f5_ml_away,QUARANTINED,LOSS,,0,0.36,0.3484,,F5 ML,,2-4,,,,ok,modelRunAt=1776260558010 >= gameStartUtcMs=1776024600000,,v2026-full-audit-1.0,
365276,2250219,2026-04-12,f5_ml_home,f5_ml_home,QUARANTINED,WIN,,0,0.47,0.6516,,F5 ML,,2-4,,,,ok,modelRunAt=1776260558010 >= gameStartUtcMs=1776024600000,,v2026-full-audit-1.0,
641683,2250219,2026-04-12,f5_over,,QUARANTINED,WIN,,,0.44,,,F5 O4.5,4.5,2-4,,,,ok,leakage:modelRunAt=1776260558010>=gameStart=1776024600000,,v2026-full-audit-1.0,
365279,2250219,2026-04-12,f5_rl_away,f5_rl_away,QUARANTINED,LOSS,,0,0.43,0.4518,,0.5,0.5,2-4,,,,ok,modelRunAt=1776260558010 >= gameStartUtcMs=1776024600000,,v2026-full-audit-1.0,
365278,2250219,2026-04-12,f5_rl_home,f5_rl_home,QUARANTINED,WIN,,0,0.57,0.5482,,-0.5,-0.5,2-4,,,,ok,modelRunAt=1776260558010 >= gameStartUtcMs=1776024600000,,v2026-full-audit-1.0,
641684,2250219,2026-04-12,f5_under,,QUARANTINED,LOSS,,,0.56,,,F5 U4.5,4.5,2-4,,,,ok,leakage:modelRunAt=1776260558010>=gameStart=1776024600000,,v2026-full-audit-1.0,
365289,2250220,2026-04-12,f5_ml_away,f5_ml_away,QUARANTINED,LOSS,,0,0.37,0.3702,,F5 ML,,1-4,,,,ok,modelRunAt=1776260558064 >= gameStartUtcMs=1776024600000,,v2026-full-audit-1.0,
365288,2250220,2026-04-12,f5_ml_home,f5_ml_home,QUARANTINED,WIN,,0,0.46,0.6298,,F5 ML,,1-4,,,,ok,modelRunAt=1776260558064 >= gameStartUtcMs=1776024600000,,v2026-full-audit-1.0,
641687,2250220,2026-04-12,f5_over,,QUARANTINED,WIN,,,0.47,,,F5 O4.5,4.5,1-4,,,,ok,leakage:modelRunAt=1776260558064>=gameStart=1776024600000,,v2026-full-audit-1.0,
365291,2250220,2026-04-12,f5_rl_away,f5_rl_away,QUARANTINED,LOSS,,0,0.45,0.4694,,0.5,0.5,1-4,,,,ok,modelRunAt=1776260558064 >= gameStartUtcMs=1776024600000,,v2026-full-audit-1.0,
365290,2250220,2026-04-12,f5_rl_home,f5_rl_home,QUARANTINED,WIN,,0,0.55,0.5306,,-0.5,-0.5,1-4,,,,ok,modelRunAt=1776260558064 >= gameStartUtcMs=1776024600000,,v2026-full-audit-1.0,
641688,2250220,2026-04-12,f5_under,,QUARANTINED,LOSS,,,0.53,,,F5 U4.5,4.5,1-4,,,,ok,leakage:modelRunAt=1776260558064>=gameStart=1776024600000,,v2026-full-audit-1.0,
365301,2250221,2026-04-12,f5_ml_away,f5_ml_away,QUARANTINED,WIN,,0,0.43,0.5169,,F5 ML,,2-1,,,,ok,modelRunAt=1776260558117 >= gameStartUtcMs=1776024600000,,v2026-full-audit-1.0,
365300,2250221,2026-04-12,f5_ml_home,f5_ml_home,QUARANTINED,LOSS,,0,0.4,0.4831,,F5 ML,,2-1,,,,ok,modelRunAt=1776260558117 >= gameStartUtcMs=1776024600000,,v2026-full-audit-1.0,
641691,2250221,2026-04-12,f5_over,,QUARANTINED,LOSS,,,0.41,,,F5 O4.5,4.5,2-1,,,,ok,leakage:modelRunAt=1776260558117>=gameStart=1776024600000,,v2026-full-audit-1.0,
365303,2250221,2026-04-12,f5_rl_away,f5_rl_away,QUARANTINED,WIN,,0,0.52,0.4342,,-0.5,-0.5,2-1,,,,ok,modelRunAt=1776260558117 >= gameStartUtcMs=1776024600000,,v2026-full-audit-1.0,
365302,2250221,2026-04-12,f5_rl_home,f5_rl_home,QUARANTINED,LOSS,,0,0.48,0.5658,,0.5,0.5,2-1,,,,ok,modelRunAt=1776260558117 >= gameStartUtcMs=1776024600000,,v2026-full-audit-1.0,
641692,2250221,2026-04-12,f5_under,,QUARANTINED,WIN,,,0.59,,,F5 U4.5,4.5,2-1,,,,ok,leakage:modelRunAt=1776260558117>=gameStart=1776024600000,,v2026-full-audit-1.0,
365313,2250222,2026-04-12,f5_ml_away,f5_ml_away,QUARANTINED,LOSS,,0,0.37,0.3535,,F5 ML,,0-9,,,,ok,modelRunAt=1776260558171 >= gameStartUtcMs=1776036000000,,v2026-full-audit-1.0,
365312,2250222,2026-04-12,f5_ml_home,f5_ml_home,QUARANTINED,WIN,,0,0.46,0.6465,,F5 ML,,0-9,,,,ok,modelRunAt=1776260558171 >= gameStartUtcMs=1776036000000,,v2026-full-audit-1.0,
641695,2250222,2026-04-12,f5_over,,QUARANTINED,WIN,,,0.45,,,F5 O3.5,3.5,0-9,,,,ok,leakage:modelRunAt=1776260558171>=gameStart=1776036000000,,v2026-full-audit-1.0,
365315,2250222,2026-04-12,f5_rl_away,f5_rl_away,QUARANTINED,LOSS,,0,0.44,0.4604,,0.5,0.5,0-9,,,,ok,modelRunAt=1776260558171 >= gameStartUtcMs=1776036000000,,v2026-full-audit-1.0,
365314,2250222,2026-04-12,f5_rl_home,f5_rl_home,QUARANTINED,WIN,,0,0.56,0.5396,,-0.5,-0.5,0-9,,,,ok,modelRunAt=1776260558171 >= gameStartUtcMs=1776036000000,,v2026-full-audit-1.0,
641696,2250222,2026-04-12,f5_under,,QUARANTINED,LOSS,,,0.55,,,F5 U3.5,3.5,0-9,,,,ok,leakage:modelRunAt=1776260558171>=gameStart=1776036000000,,v2026-full-audit-1.0,
365409,2250223,2026-04-13,f5_ml_away,f5_ml_away,QUARANTINED,LOSS,,0,0.4,0.3884,,F5 ML,,2-6,,,,ok,modelRunAt=1776261003188 >= gameStartUtcMs=1776111000000,,v2026-full-audit-1.0,
365408,2250223,2026-04-13,f5_ml_home,f5_ml_home,QUARANTINED,WIN,,0,0.43,0.6116,,F5 ML,,2-6,,,,ok,modelRunAt=1776261003188 >= gameStartUtcMs=1776111000000,,v2026-full-audit-1.0,
641703,2250223,2026-04-13,f5_over,,QUARANTINED,WIN,,,0.42,,,F5 O4.5,4.5,2-6,,,,ok,leakage:modelRunAt=1776261003188>=gameStart=1776111000000,,v2026-full-audit-1.0,
365411,2250223,2026-04-13,f5_rl_away,f5_rl_away,QUARANTINED,LOSS,,0,0.48,0.4877,,0.5,0.5,2-6,,,,ok,modelRunAt=1776261003188 >= gameStartUtcMs=1776111000000,,v2026-full-audit-1.0,
365410,2250223,2026-04-13,f5_rl_home,f5_rl_home,QUARANTINED,WIN,,0,0.52,0.5123,,-0.5,-0.5,2-6,,,,ok,modelRunAt=1776261003188 >= gameStartUtcMs=1776111000000,,v2026-full-audit-1.0,
641704,2250223,2026-04-13,f5_under,,QUARANTINED,LOSS,,,0.58,,,F5 U4.5,4.5,2-6,,,,ok,leakage:modelRunAt=1776261003188>=gameStart=1776111000000,,v2026-full-audit-1.0,
365397,2250224,2026-04-13,f5_ml_away,f5_ml_away,QUARANTINED,LOSS,,0,0.36,0.3187,,F5 ML,,1-5,,,,ok,modelRunAt=1776261003497 >= gameStartUtcMs=1776120000000,,v2026-full-audit-1.0,
365396,2250224,2026-04-13,f5_ml_home,f5_ml_home,QUARANTINED,WIN,,0,0.48,0.6813,,F5 ML,,1-5,,,,ok,modelRunAt=1776261003497 >= gameStartUtcMs=1776120000000,,v2026-full-audit-1.0,
641715,2250224,2026-04-13,f5_over,,QUARANTINED,WIN,,,0.46,,,F5 O3.5,3.5,1-5,,,,ok,leakage:modelRunAt=1776261003497>=gameStart=1776120000000,,v2026-full-audit-1.0,
365399,2250224,2026-04-13,f5_rl_away,f5_rl_away,QUARANTINED,LOSS,,0,0.43,0.5635,,1.5,1.5,1-5,,,,ok,modelRunAt=1776261003497 >= gameStartUtcMs=1776120000000,,v2026-full-audit-1.0,
365398,2250224,2026-04-13,f5_rl_home,f5_rl_home,QUARANTINED,WIN,,0,0.57,0.4365,,-1.5,-1.5,1-5,,,,ok,modelRunAt=1776261003497 >= gameStartUtcMs=1776120000000,,v2026-full-audit-1.0,
641716,2250224,2026-04-13,f5_under,,QUARANTINED,LOSS,,,0.55,,,F5 U3.5,3.5,1-5,,,,ok,leakage:modelRunAt=1776261003497>=gameStart=1776120000000,,v2026-full-audit-1.0,
365361,2250225,2026-04-13,f5_ml_away,f5_ml_away,QUARANTINED,LOSS,,0,0.38,0.3622,,F5 ML,,2-9,,,,ok,modelRunAt=1776261003560 >= gameStartUtcMs=1776120000000,,v2026-full-audit-1.0,
365360,2250225,2026-04-13,f5_ml_home,f5_ml_home,QUARANTINED,WIN,,0,0.46,0.6378,,F5 ML,,2-9,,,,ok,modelRunAt=1776261003560 >= gameStartUtcMs=1776120000000,,v2026-full-audit-1.0,
641711,2250225,2026-04-13,f5_over,,QUARANTINED,WIN,,,0.49,,,F5 O4.5,4.5,2-9,,,,ok,leakage:modelRunAt=1776261003560>=gameStart=1776120000000,,v2026-full-audit-1.0,
365363,2250225,2026-04-13,f5_rl_away,f5_rl_away,QUARANTINED,LOSS,,0,0.45,0.4557,,0.5,0.5,2-9,,,,ok,modelRunAt=1776261003560 >= gameStartUtcMs=1776120000000,,v2026-full-audit-1.0,
365362,2250225,2026-04-13,f5_rl_home,f5_rl_home,QUARANTINED,WIN,,0,0.55,0.5443,,-0.5,-0.5,2-9,,,,ok,modelRunAt=1776261003560 >= gameStartUtcMs=1776120000000,,v2026-full-audit-1.0,
641712,2250225,2026-04-13,f5_under,,QUARANTINED,LOSS,,,0.51,,,F5 U4.5,4.5,2-9,,,,ok,leakage:modelRunAt=1776261003560>=gameStart=1776120000000,,v2026-full-audit-1.0,
365373,2250226,2026-04-13,f5_ml_away,f5_ml_away,QUARANTINED,LOSS,,0,0.37,0.3913,,F5 ML,,4-7,,,,ok,modelRunAt=1776261003620 >= gameStartUtcMs=1776121500000,,v2026-full-audit-1.0,
365372,2250226,2026-04-13,f5_ml_home,f5_ml_home,QUARANTINED,WIN,,0,0.48,0.6087,,F5 ML,,4-7,,,,ok,modelRunAt=1776261003620 >= gameStartUtcMs=1776121500000,,v2026-full-audit-1.0,
641719,2250226,2026-04-13,f5_over,,QUARANTINED,WIN,,,0.41,,,F5 O4.5,4.5,4-7,,,,ok,leakage:modelRunAt=1776261003620>=gameStart=1776121500000,,v2026-full-audit-1.0,
365375,2250226,2026-04-13,f5_rl_away,f5_rl_away,QUARANTINED,LOSS,,0,0.44,0.4735,,0.5,0.5,4-7,,,,ok,modelRunAt=1776261003620 >= gameStartUtcMs=1776121500000,,v2026-full-audit-1.0,
365374,2250226,2026-04-13,f5_rl_home,f5_rl_home,QUARANTINED,WIN,,0,0.56,0.5265,,-0.5,-0.5,4-7,,,,ok,modelRunAt=1776261003620 >= gameStartUtcMs=1776121500000,,v2026-full-audit-1.0,
641720,2250226,2026-04-13,f5_under,,QUARANTINED,LOSS,,,0.59,,,F5 U4.5,4.5,4-7,,,,ok,leakage:modelRunAt=1776261003620>=gameStart=1776121500000,,v2026-full-audit-1.0,
365385,2250227,2026-04-13,f5_ml_away,f5_ml_away,QUARANTINED,WIN,,0,0.45,0.3866,,F5 ML,,6-4,,,,ok,modelRunAt=1776261003680 >= gameStartUtcMs=1776122100000,,v2026-full-audit-1.0,
365384,2250227,2026-04-13,f5_ml_home,f5_ml_home,QUARANTINED,LOSS,,0,0.39,0.6134,,F5 ML,,6-4,,,,ok,modelRunAt=1776261003680 >= gameStartUtcMs=1776122100000,,v2026-full-audit-1.0,
641723,2250227,2026-04-13,f5_over,,QUARANTINED,WIN,,,0.42,,,F5 O3.5,3.5,6-4,,,,ok,leakage:modelRunAt=1776261003680>=gameStart=1776122100000,,v2026-full-audit-1.0,
365387,2250227,2026-04-13,f5_rl_away,f5_rl_away,QUARANTINED,WIN,,0,0.54,0.4939,,0.5,0.5,6-4,,,,ok,modelRunAt=1776261003680 >= gameStartUtcMs=1776122100000,,v2026-full-audit-1.0,
365386,2250227,2026-04-13,f5_rl_home,f5_rl_home,QUARANTINED,LOSS,,0,0.46,0.5061,,-0.5,-0.5,6-4,,,,ok,modelRunAt=1776261003680 >= gameStartUtcMs=1776122100000,,v2026-full-audit-1.0,
641724,2250227,2026-04-13,f5_under,,QUARANTINED,LOSS,,,0.58,,,F5 U3.5,3.5,6-4,,,,ok,leakage:modelRunAt=1776261003680>=gameStart=1776122100000,,v2026-full-audit-1.0,
365421,2250228,2026-04-13,f5_ml_away,f5_ml_away,QUARANTINED,LOSS,,0,0.47,0.6271,,F5 ML,,3-13,,,,ok,modelRunAt=1776261003738 >= gameStartUtcMs=1776123600000,,v2026-full-audit-1.0,
365420,2250228,2026-04-13,f5_ml_home,f5_ml_home,QUARANTINED,WIN,,0,0.38,0.3729,,F5 ML,,3-13,,,,ok,modelRunAt=1776261003738 >= gameStartUtcMs=1776123600000,,v2026-full-audit-1.0,
641727,2250228,2026-04-13,f5_over,,QUARANTINED,WIN,,,0.56,,,F5 O3.5,3.5,3-13,,,,ok,leakage:modelRunAt=1776261003738>=gameStart=1776123600000,,v2026-full-audit-1.0,
365423,2250228,2026-04-13,f5_rl_away,f5_rl_away,QUARANTINED,LOSS,,0,0.55,0.5215,,-0.5,-0.5,3-13,,,,ok,modelRunAt=1776261003738 >= gameStartUtcMs=1776123600000,,v2026-full-audit-1.0,
365422,2250228,2026-04-13,f5_rl_home,f5_rl_home,QUARANTINED,WIN,,0,0.45,0.4785,,0.5,0.5,3-13,,,,ok,modelRunAt=1776261003738 >= gameStartUtcMs=1776123600000,,v2026-full-audit-1.0,
641728,2250228,2026-04-13,f5_under,,QUARANTINED,LOSS,,,0.44,,,F5 U3.5,3.5,3-13,,,,ok,leakage:modelRunAt=1776261003738>=gameStart=1776123600000,,v2026-full-audit-1.0,
365433,2250229,2026-04-13,f5_ml_away,f5_ml_away,QUARANTINED,WIN,,0,0.44,0.5169,,F5 ML,,4-1,,,,ok,modelRunAt=1776261003799 >= gameStartUtcMs=1776123900000,,v2026-full-audit-1.0,
365432,2250229,2026-04-13,f5_ml_home,f5_ml_home,QUARANTINED,LOSS,,0,0.4,0.4831,,F5 ML,,4-1,,,,ok,modelRunAt=1776261003799 >= gameStartUtcMs=1776123900000,,v2026-full-audit-1.0,
641731,2250229,2026-04-13,f5_over,,QUARANTINED,WIN,,,0.44,,,F5 O4.5,4.5,4-1,,,,ok,leakage:modelRunAt=1776261003799>=gameStart=1776123900000,,v2026-full-audit-1.0,
365435,2250229,2026-04-13,f5_rl_away,f5_rl_away,QUARANTINED,WIN,,0,0.52,0.4342,,-0.5,-0.5,4-1,,,,ok,modelRunAt=1776261003799 >= gameStartUtcMs=1776123900000,,v2026-full-audit-1.0,
365434,2250229,2026-04-13,f5_rl_home,f5_rl_home,QUARANTINED,LOSS,,0,0.48,0.5658,,0.5,0.5,4-1,,,,ok,modelRunAt=1776261003799 >= gameStartUtcMs=1776123900000,,v2026-full-audit-1.0,
641732,2250229,2026-04-13,f5_under,,QUARANTINED,LOSS,,,0.56,,,F5 U4.5,4.5,4-1,,,,ok,leakage:modelRunAt=1776261003799>=gameStart=1776123900000,,v2026-full-audit-1.0,
365445,2250230,2026-04-13,f5_ml_away,f5_ml_away,QUARANTINED,WIN,,0,0.47,0.5396,,F5 ML,,4-0,,,,ok,modelRunAt=1776261003862 >= gameStartUtcMs=1776130800000,,v2026-full-audit-1.0,
365444,2250230,2026-04-13,f5_ml_home,f5_ml_home,QUARANTINED,LOSS,,0,0.38,0.4604,,F5 ML,,4-0,,,,ok,modelRunAt=1776261003862 >= gameStartUtcMs=1776130800000,,v2026-full-audit-1.0,
641735,2250230,2026-04-13,f5_over,,QUARANTINED,LOSS,,,0.47,,,F5 O4.5,4.5,4-0,,,,ok,leakage:modelRunAt=1776261003862>=gameStart=1776130800000,,v2026-full-audit-1.0,
365447,2250230,2026-04-13,f5_rl_away,f5_rl_away,QUARANTINED,WIN,,0,0.55,0.4518,,-0.5,-0.5,4-0,,,,ok,modelRunAt=1776261003862 >= gameStartUtcMs=1776130800000,,v2026-full-audit-1.0,
365446,2250230,2026-04-13,f5_rl_home,f5_rl_home,QUARANTINED,LOSS,,0,0.45,0.5482,,0.5,0.5,4-0,,,,ok,modelRunAt=1776261003862 >= gameStartUtcMs=1776130800000,,v2026-full-audit-1.0,
641736,2250230,2026-04-13,f5_under,,QUARANTINED,WIN,,,0.53,,,F5 U4.5,4.5,4-0,,,,ok,leakage:modelRunAt=1776261003862>=gameStart=1776130800000,,v2026-full-audit-1.0,
365457,2250231,2026-04-13,f5_ml_away,f5_ml_away,QUARANTINED,LOSS,,0,0.36,0.4346,,F5 ML,,0-4,,,,ok,modelRunAt=1776261003922 >= gameStartUtcMs=1776132600000,,v2026-full-audit-1.0,
365456,2250231,2026-04-13,f5_ml_home,f5_ml_home,QUARANTINED,WIN,,0,0.48,0.5654,,F5 ML,,0-4,,,,ok,modelRunAt=1776261003922 >= gameStartUtcMs=1776132600000,,v2026-full-audit-1.0,
