gameId,gameDate,p1_projF5Total,p1_projTotal,ratio_p1,ratio_p2,ratio_p2_minus_p1,outside_engine_bounds
2251139,2026-06-25,5.477,10.1,0.54228,0.54226,-1.3e-05,0
2251140,2026-06-25,4.62,8.63,0.53534,0.53537,3e-05,0
2251141,2026-06-25,5.14,9.47,0.54277,0.54279,2.2e-05,0
2251142,2026-06-25,4.286,7.9,0.54253,0.54244,-9.1e-05,0
2251143,2026-06-26,4.211,7.9,0.53304,0.53297,-7e-05,0
2251144,2026-06-26,4.526,8.51,0.53184,0.53182,-2.4e-05,0
2251145,2026-06-26,4.955,9.25,0.53568,0.53572,4.2e-05,0
2251146,2026-06-26,5.23,9.7,0.53918,0.53919,1.3e-05,0
2251147,2026-06-26,4.503,8.45,0.5329,0.53292,2.2e-05,0
2251148,2026-06-26,4.631,8.55,0.54164,0.54163,-4e-06,0
2251149,2026-06-26,4.569,8.46,0.54007,0.5401,2.9e-05,0
2251150,2026-06-26,4.621,8.68,0.53237,0.53239,1.5e-05,0
2251151,2026-06-26,4.155,7.76,0.53544,0.53541,-3.2e-05,0
2251152,2026-06-26,5.462,10.17,0.53707,0.53708,1.4e-05,0
2251153,2026-06-26,4.172,7.9,0.5281,0.52811,5e-06,0
2251154,2026-06-26,4.268,8.03,0.53151,0.53145,-5.4e-05,0
2251155,2026-06-26,4.315,8.0,0.53938,0.53939,1.4e-05,0
2251156,2026-06-26,4.693,8.79,0.5339,0.53395,4.4e-05,0
2251157,2026-06-27,4.609,8.6,0.53593,0.5359,-3.2e-05,0
2251158,2026-06-27,4.392,8.14,0.53956,0.53956,2e-06,0
2251159,2026-06-27,4.585,8.59,0.53376,0.53376,1e-06,0
2251160,2026-06-27,5.014,9.31,0.53856,0.53861,4.7e-05,0
2251161,2026-06-27,4.583,8.49,0.53981,0.53978,-3e-05,0
2251162,2026-06-27,4.351,8.24,0.52803,0.52796,-7e-05,0
2251163,2026-06-27,4.494,8.43,0.5331,0.53312,1.9e-05,0
2251164,2026-06-27,4.15,7.79,0.53273,0.53268,-5.8e-05,0
2251165,2026-06-27,5.596,10.45,0.5355,0.53553,2.3e-05,0
2251166,2026-06-27,4.741,8.78,0.53998,0.54004,6.3e-05,0
2251167,2026-06-27,4.474,8.47,0.52822,0.52819,-2.3e-05,0
2251168,2026-06-27,3.906,7.26,0.53802,0.53804,2.8e-05,0
2251169,2026-06-27,4.333,8.18,0.52971,0.52967,-3.3e-05,0
2251170,2026-06-27,4.418,8.32,0.53101,0.53107,5.9e-05,0
2251171,2026-06-28,5.175,9.64,0.53683,0.53677,-5.4e-05,0
2251172,2026-06-28,5.336,9.94,0.53682,0.53685,3.3e-05,0
2251173,2026-06-28,4.717,8.84,0.5336,0.53359,-1.1e-05,0
2251174,2026-06-28,4.456,8.28,0.53816,0.53818,1.4e-05,0
2251175,2026-06-28,4.099,7.74,0.52959,0.52964,5.7e-05,0
2251176,2026-06-28,5.702,10.41,0.54774,0.54772,-1.8e-05,0
2251177,2026-06-28,5.057,9.45,0.53513,0.53506,-6.9e-05,0
2251178,2026-06-28,4.602,8.69,0.52957,0.52952,-5.6e-05,0
2251179,2026-06-28,3.791,7.1,0.53394,0.53398,3.7e-05,0
2251180,2026-06-28,4.519,8.5,0.53165,0.53163,-2.1e-05,0
2251181,2026-06-28,5.246,9.78,0.5364,0.53635,-5.4e-05,0
2251182,2026-06-28,4.151,7.82,0.53082,0.53079,-2.9e-05,0
2251183,2026-06-28,4.408,8.17,0.53953,0.53947,-6.3e-05,0
2251184,2026-06-28,4.6,8.51,0.54054,0.5405,-4.1e-05,0
2251185,2026-06-29,4.865,9.12,0.53344,0.53342,-2.3e-05,0
2251186,2026-06-29,5.219,9.68,0.53915,0.53917,1.3e-05,0
2251187,2026-06-29,4.605,8.5,0.54176,0.54171,-5.9e-05,0
2251188,2026-06-29,4.695,8.74,0.53719,0.53718,-6e-06,0
2251189,2026-06-29,4.604,8.63,0.53349,0.53343,-5.6e-05,0
2251190,2026-06-29,4.094,7.74,0.52894,0.52888,-6e-05,0
2251191,2026-06-29,4.955,9.14,0.54212,0.54212,2e-06,0
2251192,2026-06-29,4.927,9.17,0.5373,0.53726,-3.2e-05,0
2251193,2026-06-29,4.706,8.82,0.53356,0.53355,-1.1e-05,0
2251194,2026-06-29,6.781,12.46,0.54422,0.54422,-3e-06,0
2251195,2026-06-29,5.442,10.06,0.54095,0.54092,-3.8e-05,0
2251196,2026-06-29,4.523,8.5,0.53212,0.53209,-2.8e-05,0
2251197,2026-06-30,5.532,10.32,0.53605,0.53607,2.2e-05,0
2251198,2026-06-30,3.951,7.49,0.5275,0.52748,-2.5e-05,0
2251199,2026-06-30,4.787,8.98,0.53307,0.53306,-1.1e-05,0
2251200,2026-06-30,4.441,8.25,0.5383,0.53831,1.2e-05,0
2251201,2026-06-30,4.765,8.81,0.54086,0.54085,-1.1e-05,0
2251202,2026-06-30,4.802,8.95,0.53654,0.53647,-6.4e-05,0
2251203,2026-06-30,4.907,9.23,0.53164,0.53163,-3e-06,0
2251204,2026-06-30,4.73,8.88,0.53266,0.5326,-5.6e-05,0
2251205,2026-06-30,4.781,8.85,0.54023,0.54022,-1e-06,0
2251206,2026-06-30,4.96,9.21,0.53855,0.53854,-1e-06,0
2251207,2026-06-30,4.923,9.14,0.53862,0.53857,-5.2e-05,0
2251208,2026-06-30,6.415,11.83,0.54227,0.54225,-2e-05,0
2251209,2026-06-30,6.109,11.11,0.54986,0.5499,3.8e-05,0
2251210,2026-06-30,3.857,7.32,0.52691,0.5269,-9e-06,0
2251211,2026-07-01,4.84,9.09,0.53245,0.53238,-7.8e-05,0
2251212,2026-07-01,4.335,8.16,0.53125,0.53123,-1.9e-05,0
2251213,2026-07-01,4.424,8.3,0.53301,0.53305,3.9e-05,0
2251214,2026-07-01,4.828,8.88,0.54369,0.54368,-1.5e-05,0
2251215,2026-07-01,4.931,9.12,0.54068,0.54071,3.4e-05,0
2251216,2026-07-01,4.728,8.79,0.53788,0.53792,3.2e-05,0
2251217,2026-07-01,4.421,8.31,0.53201,0.53207,6.5e-05,0
2251218,2026-07-01,4.793,8.99,0.53315,0.53312,-3.1e-05,0
2251219,2026-07-01,4.891,9.15,0.53454,0.53456,2.6e-05,0
2251220,2026-07-01,4.783,8.93,0.53561,0.53563,2.2e-05,0
2251221,2026-07-01,4.606,8.52,0.54061,0.54055,-6.4e-05,0
2251222,2026-07-01,6.215,11.45,0.54279,0.54277,-2.5e-05,0
2251223,2026-07-01,5.644,10.32,0.5469,0.54684,-6.3e-05,0
2251224,2026-07-02,5.352,9.96,0.53735,0.53738,2.8e-05,0
2251225,2026-07-02,3.798,7.16,0.53045,0.53042,-2.6e-05,0
2251226,2026-07-02,6.981,12.85,0.54327,0.54323,-4.1e-05,0
2251227,2026-07-02,4.285,8.14,0.52641,0.5264,-1.5e-05,0
2251228,2026-07-02,4.399,8.29,0.53064,0.53062,-1.7e-05,0
2251229,2026-07-02,4.723,8.85,0.53367,0.53364,-3.1e-05,0
2251230,2026-07-02,4.3,8.07,0.53284,0.53279,-5.2e-05,0
2251231,2026-07-02,3.479,6.65,0.52316,0.52315,-4e-06,0
2251232,2026-07-02,5.363,9.88,0.54281,0.54281,-5e-06,0
2251233,2026-07-03,4.981,9.24,0.53907,0.53908,9e-06,0
2251234,2026-07-03,5.163,9.7,0.53227,0.5323,3.4e-05,0
2251235,2026-07-03,5.262,9.68,0.5436,0.54354,-5.3e-05,0
2251236,2026-07-03,5.086,9.4,0.54106,0.54105,-1.1e-05,0
2251237,2026-07-03,4.399,8.34,0.52746,0.52746,2e-06,0
2251238,2026-07-03,4.989,9.25,0.53935,0.5393,-5.5e-05,0
2251239,2026-07-03,5.609,10.37,0.54089,0.54093,3.9e-05,0
2251240,2026-07-03,4.838,9.04,0.53518,0.53514,-3.3e-05,0
2251241,2026-07-03,4.199,7.86,0.53422,0.53428,6e-05,0
2251242,2026-07-03,5.983,11.06,0.54096,0.54093,-3e-05,0
2251243,2026-07-03,4.373,8.14,0.53722,0.53717,-5.1e-05,0
2251244,2026-07-03,3.821,7.22,0.52922,0.52922,-3e-06,0
2251245,2026-07-04,5.994,11.09,0.54049,0.54051,2.3e-05,0
2251246,2026-07-04,5.13,9.44,0.54343,0.54341,-2.4e-05,0
2251247,2026-07-04,4.149,7.81,0.53124,0.5312,-4.7e-05,0
2251248,2026-07-04,3.648,6.93,0.52641,0.52637,-3.9e-05,0
2251249,2026-07-04,4.386,8.2,0.53488,0.53494,6.4e-05,0
2251250,2026-07-04,3.994,7.54,0.52971,0.52966,-4.6e-05,0
2251251,2026-07-04,4.004,7.64,0.52408,0.52411,2.3e-05,0
2251252,2026-07-04,4.705,8.79,0.53527,0.53525,-1.2e-05,0
2251253,2026-07-04,4.536,8.48,0.53491,0.53493,2.9e-05,0
2251254,2026-07-04,6.75,12.37,0.54568,0.54566,-2e-05,0
2251255,2026-07-04,4.623,8.63,0.53569,0.53568,-7e-06,0
2251256,2026-07-04,4.78,8.83,0.54134,0.54133,-5e-06,0
2251257,2026-07-04,6.416,11.83,0.54235,0.54238,3.4e-05,0
2251258,2026-07-04,3.989,7.45,0.53544,0.53538,-5.4e-05,0
2251259,2026-07-05,4.501,8.4,0.53583,0.53591,7.6e-05,0
2251260,2026-07-05,4.983,9.22,0.54046,0.54043,-2.6e-05,0
2251261,2026-07-05,5.472,10.22,0.53542,0.53542,4e-06,0
2251262,2026-07-05,4.8,8.86,0.54176,0.54168,-7.6e-05,0
2251263,2026-07-05,4.028,7.67,0.52516,0.52516,-4e-06,0
2251264,2026-07-05,5.202,9.7,0.53629,0.53632,3.2e-05,0
2251265,2026-07-05,5.598,10.36,0.54035,0.54031,-4.1e-05,0
2251266,2026-07-05,4.781,8.97,0.533,0.53303,3e-05,0
2251267,2026-07-05,3.865,7.27,0.53164,0.53164,-1e-06,0
2251268,2026-07-05,7.265,13.35,0.54419,0.5442,6e-06,0
2251269,2026-07-05,5.322,9.92,0.53649,0.5365,5e-06,0
2251270,2026-07-05,3.708,7.02,0.52821,0.52825,4.7e-05,0
2251271,2026-07-05,5.594,10.29,0.54363,0.54361,-2.3e-05,0
2251272,2026-07-05,4.717,8.73,0.54032,0.5403,-2.2e-05,0
2251273,2026-07-06,4.853,9.0,0.53922,0.53925,3.1e-05,0
2251274,2026-07-06,4.484,8.32,0.53894,0.53895,6e-06,0
2251275,2026-07-06,5.954,11.01,0.54078,0.5408,2.3e-05,0
2251276,2026-07-06,5.159,9.6,0.5374,0.53741,1.2e-05,0
2251277,2026-07-06,4.399,8.21,0.53581,0.53579,-2.4e-05,0
2251278,2026-07-06,4.616,8.64,0.53426,0.53429,2.9e-05,0
2251279,2026-07-06,5.237,9.71,0.53934,0.53934,1e-06,0
2251280,2026-07-07,5.184,9.57,0.54169,0.54165,-4.3e-05,0
2251281,2026-07-07,4.204,7.9,0.53215,0.5322,4.6e-05,0
2251282,2026-07-07,4.787,8.98,0.53307,0.53304,-3e-05,0
2251283,2026-07-07,4.122,7.76,0.53119,0.53121,2.1e-05,0
2251284,2026-07-07,4.652,8.65,0.5378,0.53785,5.1e-05,0
2251285,2026-07-07,5.65,10.49,0.53861,0.53865,3.9e-05,0
2251286,2026-07-07,5.243,9.72,0.5394,0.5394,-1e-06,0
2251287,2026-07-07,4.612,8.52,0.54131,0.54135,3.3e-05,0
2251288,2026-07-07,4.801,8.98,0.53463,0.53456,-6.9e-05,0
2251289,2026-07-07,4.769,8.87,0.53766,0.53768,2.9e-05,0
2251290,2026-07-07,4.69,8.73,0.53723,0.53729,5.7e-05,0
2251291,2026-07-07,3.917,7.43,0.52719,0.52715,-3.6e-05,0
2251292,2026-07-07,4.107,7.74,0.53062,0.5306,-2.3e-05,0
2251293,2026-07-07,5.057,9.42,0.53684,0.53683,-6e-06,0
2251294,2026-07-08,4.074,7.69,0.52978,0.52972,-6.2e-05,0
2251295,2026-07-08,4.975,9.23,0.539,0.53901,1.1e-05,0
2251296,2026-07-08,4.312,8.11,0.53169,0.53172,3.4e-05,0
2251297,2026-07-08,5.437,10.13,0.53672,0.5367,-2.2e-05,0
2251298,2026-07-08,4.643,8.68,0.53491,0.53486,-4.8e-05,0
2251299,2026-07-08,4.761,8.83,0.53918,0.53912,-6.1e-05,0
2251300,2026-07-08,5.068,9.46,0.53573,0.5357,-3.3e-05,0
2251301,2026-07-08,5.238,9.72,0.53889,0.5389,1.2e-05,0
2251302,2026-07-08,4.591,8.53,0.53822,0.53822,-3e-06,0
2251303,2026-07-08,5.08,9.49,0.5353,0.53533,2.5e-05,0
2251304,2026-07-08,4.142,7.78,0.53239,0.53238,-9e-06,0
2251305,2026-07-08,4.326,8.08,0.5354,0.5354,4e-06,0
2251306,2026-07-08,4.002,7.55,0.53007,0.53014,7.4e-05,0
2251307,2026-07-08,5.418,10.02,0.54072,0.54075,3.2e-05,0
2251308,2026-07-09,5.515,10.25,0.53805,0.53803,-1.9e-05,0
2251309,2026-07-09,4.819,8.97,0.53724,0.53727,3.1e-05,0
2251310,2026-07-09,4.155,7.76,0.53544,0.53548,3.8e-05,0
2251311,2026-07-09,5.106,9.52,0.53634,0.53629,-5.6e-05,0
2251312,2026-07-09,4.68,8.74,0.53547,0.53546,-1e-05,0
2251313,2026-07-09,5.461,10.09,0.54123,0.54124,1.1e-05,0
2251314,2026-07-09,4.69,8.76,0.53539,0.53543,4.4e-05,0
2251315,2026-07-09,4.158,7.77,0.53514,0.53518,4.6e-05,0
2251316,2026-07-09,5.02,9.26,0.54212,0.5421,-2e-05,0
2251317,2026-07-09,4.057,7.59,0.53452,0.53454,2.1e-05,0
2251318,2026-07-09,3.907,7.38,0.5294,0.52938,-2.3e-05,0
2251319,2026-07-09,4.589,8.63,0.53175,0.53173,-2e-05,0
2251320,2026-07-10,4.841,9.0,0.53789,0.53785,-4.4e-05,0
2251321,2026-07-11,4.913,9.12,0.53871,0.53868,-2.3e-05,0
2251322,2026-07-10,6.744,12.23,0.55143,0.55139,-3.6e-05,0
2251323,2026-07-10,5.282,9.83,0.53733,0.53733,-9e-06,0
2251324,2026-07-10,4.471,8.33,0.53673,0.53673,-1e-06,0
2251325,2026-07-10,4.436,8.23,0.539,0.53902,1.4e-05,0
2251326,2026-07-10,4.439,8.33,0.53289,0.53287,-2e-05,0
2251327,2026-07-10,4.12,7.77,0.53024,0.53029,4.5e-05,0
2251328,2026-07-10,4.819,9.09,0.53014,0.53012,-1.9e-05,0
2251329,2026-07-10,4.03,7.61,0.52957,0.52952,-4.9e-05,0
2251330,2026-07-10,5.519,10.28,0.53687,0.53683,-4e-05,0
2251331,2026-07-10,4.481,8.41,0.53282,0.53279,-2.5e-05,0
2251332,2026-07-10,5.156,9.58,0.5382,0.53825,4.6e-05,0
2251333,2026-07-10,4.753,8.99,0.5287,0.52867,-2.6e-05,0
2251334,2026-07-11,5.129,9.6,0.53427,0.53426,-1e-05,0
2251335,2026-07-11,5.087,9.54,0.53323,0.53325,2.3e-05,0
2251336,2026-07-11,5.081,9.36,0.54284,0.54284,0.0,0
2251337,2026-07-11,5.01,9.26,0.54104,0.54104,7e-06,0
2251338,2026-07-11,5.23,9.63,0.54309,0.54311,1.4e-05,0
2251339,2026-07-11,4.178,7.83,0.53359,0.53354,-4.8e-05,0
2251340,2026-07-11,4.125,7.85,0.52548,0.52551,3.4e-05,0
2251341,2026-07-11,3.952,7.49,0.52764,0.52758,-5.4e-05,0
2251342,2026-07-11,4.197,7.85,0.53465,0.5347,4.9e-05,0
2251343,2026-07-11,5.43,10.11,0.53709,0.53711,2e-05,0
2251344,2026-07-11,4.112,7.7,0.53403,0.53398,-4.3e-05,0
2251345,2026-07-11,4.64,8.58,0.54079,0.54078,-1.6e-05,0
2251346,2026-07-11,4.68,8.75,0.53486,0.5348,-5.4e-05,0
2251347,2026-07-11,4.239,7.9,0.53658,0.53664,5.7e-05,0
2251348,2026-07-12,4.74,8.81,0.53802,0.53805,2.8e-05,0
2251349,2026-07-12,5.336,9.93,0.53736,0.53734,-1.7e-05,0
2251350,2026-07-12,5.838,10.72,0.54459,0.54464,4.7e-05,0
2251351,2026-07-12,5.112,9.45,0.54095,0.54099,4e-05,0
2251352,2026-07-12,4.578,8.48,0.53986,0.53988,1.7e-05,0
2251353,2026-07-12,4.222,7.96,0.5304,0.53036,-4e-05,0
2251354,2026-07-12,3.994,7.48,0.53396,0.53394,-1.6e-05,0
2251355,2026-07-12,4.416,8.29,0.53269,0.53262,-7e-05,0
2251356,2026-07-12,4.754,8.9,0.53416,0.53411,-5e-05,0
2251357,2026-07-12,4.408,8.32,0.52981,0.52981,4e-06,0
2251358,2026-07-12,4.502,8.45,0.53278,0.53281,2.9e-05,0
2251359,2026-07-12,4.915,9.19,0.53482,0.53478,-3.8e-05,0
2251360,2026-07-12,5.274,9.88,0.53381,0.53383,2.7e-05,0
2251361,2026-07-12,4.515,8.43,0.53559,0.53561,2e-05,0
2251362,2026-07-16,5.409,9.95,0.54362,0.54358,-3.3e-05,0
2251363,2026-07-17,5.606,10.21,0.54907,0.54901,-5.7e-05,0
2251364,2026-07-17,4.647,8.74,0.53169,0.53167,-2.5e-05,0
2251365,2026-07-18,4.172,7.9,0.5281,0.52813,2.6e-05,0
2251366,2026-07-17,4.745,8.87,0.53495,0.53494,-1.2e-05,0
2251367,2026-07-17,4.478,8.41,0.53246,0.53244,-1.6e-05,0
2251368,2026-07-17,4.133,7.75,0.53329,0.53326,-3.2e-05,0
2251369,2026-07-17,5.104,9.44,0.54068,0.54062,-5.7e-05,0
2251370,2026-07-17,4.509,8.45,0.53361,0.53362,8e-06,0
2251371,2026-07-17,4.837,8.99,0.53804,0.53799,-4.8e-05,0
2251372,2026-07-17,6.38,11.74,0.54344,0.54345,1.4e-05,0
2251373,2026-07-17,4.131,7.73,0.53441,0.53442,6e-06,0
2251374,2026-07-17,5.903,10.94,0.53958,0.53955,-2.8e-05,0
2251375,2026-07-17,3.689,7.02,0.5255,0.52548,-2.3e-05,0
2251376,2026-07-18,4.535,8.45,0.53669,0.53662,-7e-05,0
2251377,2026-07-18,5.599,10.41,0.53785,0.53782,-2.8e-05,0
2251378,2026-07-18,6.921,12.71,0.54453,0.54455,1.7e-05,0
2251379,2026-07-18,4.911,9.1,0.53967,0.53962,-4.7e-05,0
2251380,2026-07-18,4.698,8.72,0.53876,0.53878,1.8e-05,0
2251381,2026-07-18,4.173,7.89,0.5289,0.5289,6e-06,0
2251382,2026-07-18,4.734,8.89,0.53251,0.53256,5e-05,0
2251383,2026-07-18,4.545,8.52,0.53345,0.53346,5e-06,0
2251384,2026-07-18,4.657,8.73,0.53345,0.53349,4.2e-05,0
2251385,2026-07-18,4.202,7.88,0.53325,0.53327,1.9e-05,0
2251386,2026-07-18,3.813,7.22,0.52812,0.52814,2.5e-05,0
2251387,2026-07-19,4.437,8.15,0.54442,0.54442,5e-06,0
2251388,2026-07-18,6.08,11.27,0.53949,0.53952,3.4e-05,0
2251389,2026-07-18,4.83,8.93,0.54087,0.54087,-3e-06,0
2251390,2026-07-19,4.392,8.29,0.52979,0.5298,4e-06,0
2251391,2026-07-19,4.261,8.0,0.53263,0.53259,-3.9e-05,0
2251392,2026-07-19,4.978,9.18,0.54227,0.54225,-1.5e-05,0
2251393,2026-07-19,4.813,9.01,0.53418,0.53423,5e-05,0
2251394,2026-07-19,4.028,7.64,0.52723,0.52717,-5.7e-05,0
2251395,2026-07-19,4.87,9.08,0.53634,0.53633,-1.2e-05,0
2251396,2026-07-19,5.262,9.78,0.53804,0.53796,-7.3e-05,0
2251397,2026-07-19,4.225,7.9,0.53481,0.53479,-2.1e-05,0
2251398,2026-07-19,4.663,8.69,0.53659,0.53662,2.2e-05,0
2251399,2026-07-19,6.509,11.95,0.54469,0.54469,5e-06,0
2251400,2026-07-19,6.144,11.32,0.54276,0.54279,3e-05,0
2251401,2026-07-19,4.685,8.68,0.53975,0.53969,-5.9e-05,0
2251402,2026-07-19,3.542,6.76,0.52396,0.524,3.7e-05,0
2251403,2026-07-19,4.979,9.11,0.54654,0.54653,-8e-06,0
2251404,2026-07-20,4.095,7.72,0.53044,0.53042,-1.9e-05,0
2251405,2026-07-20,4.695,8.73,0.5378,0.53784,4.3e-05,0
2251406,2026-07-20,4.304,8.09,0.53201,0.53198,-3.1e-05,0
2251407,2026-07-20,4.418,8.25,0.53552,0.53544,-7.9e-05,0
2251408,2026-07-20,5.235,9.61,0.54475,0.54477,2.7e-05,0
2251409,2026-07-20,5.071,9.44,0.53718,0.53721,3.3e-05,0
2251410,2026-07-20,4.778,8.96,0.53326,0.53328,2.4e-05,0
2251411,2026-07-20,4.342,8.1,0.53605,0.53597,-7.7e-05,0
2251412,2026-07-20,5.069,9.35,0.54214,0.54211,-2.9e-05,0
2251413,2026-07-20,4.043,7.69,0.52575,0.52579,4.1e-05,0
2251414,2026-07-20,4.73,8.89,0.53206,0.53212,6.2e-05,0
2251415,2026-07-20,6.603,12.18,0.54212,0.54217,4.9e-05,0
2251416,2026-07-20,4.043,7.6,0.53197,0.53199,1.8e-05,0
2251417,2026-07-20,4.46,8.37,0.53286,0.53289,3.5e-05,0
2251418,2026-07-21,4.044,7.66,0.52794,0.52799,5.2e-05,0
2251419,2026-07-21,4.489,8.31,0.54019,0.54017,-2.6e-05,0
2251420,2026-07-22,4.74,8.82,0.53741,0.53746,4.4e-05,0
2251421,2026-07-21,4.739,8.84,0.53609,0.5361,1.8e-05,0
2251422,2026-07-22,4.07,7.66,0.53133,0.5313,-3.4e-05,0
2251423,2026-07-21,5.186,9.68,0.53574,0.53579,4.6e-05,0
2251424,2026-07-21,5.098,9.52,0.5355,0.53547,-3.5e-05,0
2251425,2026-07-21,4.173,7.74,0.53915,0.53916,1.2e-05,0
2251426,2026-07-21,5.292,9.75,0.54277,0.54273,-4.1e-05,0
2251427,2026-07-21,4.407,8.35,0.52778,0.52778,-7e-06,0
2251428,2026-07-21,5.041,9.41,0.53571,0.53573,2.2e-05,0
2251429,2026-07-21,7.46,13.73,0.54334,0.54333,-4e-06,0
2251430,2026-07-21,4.719,8.87,0.53202,0.53197,-4.7e-05,0
2251431,2026-07-21,3.895,7.34,0.53065,0.53067,1.5e-05,0
2251432,2026-07-22,5.129,9.51,0.53933,0.53935,2.5e-05,0
2251433,2026-07-22,4.953,9.25,0.53546,0.5354,-6.1e-05,0
2251434,2026-07-22,4.22,7.86,0.5369,0.53689,-8e-06,0
2251435,2026-07-22,5.656,10.5,0.53867,0.5387,3.8e-05,0
2251436,2026-07-22,3.822,7.24,0.5279,0.52793,3.1e-05,0
2251437,2026-07-22,4.696,8.8,0.53364,0.53367,2.9e-05,0
2251438,2026-07-22,4.636,8.69,0.53349,0.53348,-1.1e-05,0
2251439,2026-07-22,5.646,10.29,0.54869,0.54873,3.8e-05,0
2251440,2026-07-22,4.591,8.62,0.5326,0.53262,1.9e-05,0
2251441,2026-07-22,4.473,8.31,0.53827,0.53829,2.3e-05,0
2251442,2026-07-22,4.413,8.27,0.53362,0.53358,-3.1e-05,0
2251443,2026-07-22,4.566,8.45,0.54036,0.54031,-4.8e-05,0
2251444,2026-07-22,3.827,7.31,0.52353,0.52353,1e-06,0
2251445,2026-07-22,4.33,8.16,0.53064,0.53063,-3e-06,0
2251446,2026-07-23,4.179,7.87,0.531,0.53096,-4.8e-05,0
2251447,2026-07-23,4.288,8.05,0.53267,0.53269,1.7e-05,0
2251448,2026-07-23,5.34,9.89,0.53994,0.54001,6.9e-05,0
2251449,2026-07-23,4.06,7.68,0.52865,0.52861,-3.3e-05,0
2251450,2026-07-24,4.619,8.64,0.53461,0.53463,2e-05,0
2251451,2026-07-24,4.156,7.82,0.53146,0.53153,7.3e-05,0
2251452,2026-07-24,4.384,8.24,0.53204,0.53211,7.2e-05,0
2251453,2026-07-24,4.667,8.61,0.54204,0.54205,5e-06,0
2251454,2026-07-24,4.961,9.24,0.5369,0.53697,6.4e-05,0
2251455,2026-07-24,5.228,9.59,0.54515,0.54517,1.7e-05,0
2251456,2026-07-24,4.36,8.23,0.52977,0.52978,1.2e-05,0
2251457,2026-07-24,4.319,8.07,0.53519,0.5352,9e-06,0
2251458,2026-07-24,4.994,9.31,0.53641,0.53638,-3.6e-05,0
2251459,2026-07-24,4.543,8.55,0.53135,0.5314,5.8e-05,0
2251460,2026-07-24,3.847,7.25,0.53062,0.53072,9.6e-05,0
2251461,2026-07-24,5.389,10.03,0.53729,0.53731,2.2e-05,0
2251462,2026-07-24,4.989,9.33,0.53473,0.53468,-4.9e-05,0
2251463,2026-07-24,4.751,8.96,0.53025,0.53024,-8e-06,0
2252284,2026-03-26,4.656,8.61,0.54077,0.54077,0.0,0
2252293,2026-03-27,4.266,7.91,0.53932,0.53932,0.0,0
2252307,2026-03-28,4.777,8.82,0.54161,0.54161,0.0,0
2252334,2026-03-30,5.008,9.25,0.54141,0.54141,0.0,0
2252346,2026-03-31,5.283,9.71,0.54408,0.54408,0.0,0
2252360,2026-04-01,4.934,9.06,0.54459,0.54459,0.0,0
2252367,2026-04-02,5.762,10.61,0.54307,0.54307,0.0,0
2252381,2026-04-03,5.331,9.8,0.54398,0.54398,0.0,0
2252394,2026-04-04,5.296,9.75,0.54318,0.54318,0.0,0
2252411,2026-04-05,5.377,9.87,0.54478,0.54478,0.0,0
2252434,2026-04-07,4.462,8.24,0.5415,0.5415,0.0,0
2252454,2026-04-08,4.732,8.68,0.54516,0.54516,0.0,0
2252459,2026-04-09,3.858,7.21,0.53509,0.53509,0.0,0
2252463,2026-04-10,4.811,8.85,0.54362,0.54362,0.0,0
2252477,2026-04-11,5.334,9.8,0.54429,0.54429,0.0,0
2252493,2026-04-12,5.757,10.45,0.55091,0.55091,0.0,0
2252508,2026-04-13,4.849,8.94,0.54239,0.54239,0.0,0
2252517,2026-04-14,4.714,8.71,0.54122,0.54122,0.0,0
2252532,2026-04-15,4.897,8.97,0.54593,0.54593,0.0,0
2252570,2026-04-17,4.604,8.51,0.54101,0.54101,0.0,0
2252585,2026-04-18,5.746,10.56,0.54413,0.54413,0.0,0
2252600,2026-04-19,4.445,8.22,0.54075,0.54075,0.0,0
2252625,2026-04-21,4.851,9.04,0.53662,0.53662,0.0,0
2252640,2026-04-22,4.858,9.05,0.5368,0.5368,0.0,0
2252646,2026-04-23,4.328,8.12,0.533,0.533,0.0,0
2252672,2026-04-25,5.538,10.16,0.54508,0.54508,0.0,0
2252691,2026-04-26,5.138,9.39,0.54718,0.54718,0.0,0
2252713,2026-04-28,4.294,7.95,0.54013,0.54013,0.0,0
2252731,2026-04-29,4.719,8.65,0.54555,0.54555,0.0,0
2252739,2026-04-30,4.172,7.74,0.53902,0.53902,0.0,0
2252742,2026-05-01,4.618,8.52,0.54202,0.54204,1.7e-05,0
2252759,2026-05-02,4.686,8.7,0.53862,0.53864,1.8e-05,0
2252780,2026-05-03,5.965,10.93,0.54575,0.54572,-2.9e-05,0
2252811,2026-05-05,5.187,9.62,0.53919,0.53922,2.9e-05,0
2252828,2026-05-06,4.755,8.79,0.54096,0.54096,8e-06,0
2252833,2026-05-07,4.999,9.24,0.54102,0.54099,-3.2e-05,0
2252849,2026-05-08,5.053,9.22,0.54805,0.54808,2.8e-05,0
2252864,2026-05-09,6.015,10.83,0.5554,0.55546,5.6e-05,0
2252879,2026-05-10,4.705,8.64,0.54456,0.54461,4.9e-05,0
2252886,2026-05-11,4.176,7.81,0.5347,0.53478,7.9e-05,0
2252900,2026-05-12,4.631,8.56,0.541,0.54095,-6e-05,0
2252915,2026-05-13,4.403,8.17,0.53892,0.53892,-2e-06,0
2252941,2026-05-15,7.903,14.36,0.55035,0.55038,3.5e-05,0
2252947,2026-05-16,5.884,10.75,0.54735,0.54737,2.2e-05,0
