gameId,gameDate,p1_pF5AwayMl,p1_pF5AwayRl,p2_pF5AwayRl,implied_tie_raw,implied_away_raw,actualF5Away,actualF5Home,f5_margin_home_minus_away,away_p05_cover,f5_tie,live_awayRl01,live_pred_prefix,live_pred_postfix,live_class,live_understatement_vs_postfix
2250360,2026-04-24,0.4867,0.6483,0.6483,0.16488,0.48342,7.0,4.0,-3.0,1,0,0.5491,0.54907,0.61585,prefix,0.06675
2250361,2026-04-24,0.3428,0.4859,0.4859,0.14165,0.34425,1.0,1.0,0.0,1,1,0.4003,0.40033,0.49826,prefix,0.09796
2250362,2026-04-24,0.3792,0.5561,0.5561,0.18276,0.37334,1.0,3.0,2.0,0,0,0.476,0.47598,0.56233,prefix,0.08633
2250363,2026-04-24,0.3711,0.5276,0.5276,0.15774,0.36986,3.0,2.0,-1.0,1,0,0.5279,0.52787,0.60379,prefix,0.07589
2250364,2026-04-24,0.4324,0.5808,0.5808,0.14781,0.43299,0.0,5.0,5.0,0,0,0.4823,0.48231,0.5715,prefix,0.0892
2250365,2026-04-24,0.4585,0.6131,0.6131,0.15568,0.45742,3.0,1.0,-2.0,1,0,0.5054,0.50542,0.58851,prefix,0.08311
2250366,2026-04-24,0.4128,0.5935,0.5935,0.18819,0.40531,3.0,0.0,-3.0,1,0,0.481,0.48094,0.57458,prefix,0.09358
2250367,2026-04-24,0.418,0.5787,0.5787,0.16318,0.41552,6.0,1.0,-5.0,1,0,0.4508,0.45081,0.56015,prefix,0.10935
2250368,2026-04-24,0.4673,0.625,0.625,0.15969,0.46531,5.0,2.0,-3.0,1,0,0.6191,0.61911,0.66748,prefix,0.04838
2250369,2026-04-24,0.4629,0.6322,0.6322,0.1746,0.4576,2.0,2.0,0.0,1,1,0.5534,0.55339,0.6227,prefix,0.0693
2250370,2026-04-24,0.4107,0.5601,0.5601,0.14909,0.41101,0.0,4.0,4.0,0,0,0.443,0.44297,0.54374,prefix,0.10074
2250371,2026-04-24,0.4727,0.6399,0.6399,0.17202,0.46788,8.0,3.0,-5.0,1,0,0.506,0.50598,0.59876,prefix,0.09276
2250372,2026-04-25,0.4846,0.6603,0.6603,0.18332,0.47698,6.0,7.0,1.0,0,0,0.5916,0.59153,0.65893,prefix,0.06733
2250373,2026-04-25,0.3794,0.5484,0.5484,0.17306,0.37534,1.0,1.0,0.0,1,1,0.4715,0.4715,0.55759,prefix,0.08609
2250374,2026-04-25,0.4365,0.577,0.577,0.13789,0.43911,7.0,0.0,-7.0,1,0,,,,missing,
2250375,2026-04-25,0.3709,0.5429,0.5429,0.17661,0.36629,1.0,1.0,0.0,1,1,0.4872,0.48724,0.58349,prefix,0.09629
2250376,2026-04-26,0.4922,0.6273,0.6273,0.13048,0.49682,3.0,0.0,-3.0,1,0,0.4766,0.47663,0.56482,prefix,0.08822
2250377,2026-04-25,0.4164,0.5816,0.5816,0.16879,0.41281,0.0,2.0,2.0,0,0,0.4844,0.48441,0.56736,prefix,0.08296
2250378,2026-04-25,0.4274,0.5951,0.5951,0.17207,0.42303,2.0,0.0,-2.0,1,0,0.4809,0.48099,0.5657,prefix,0.0848
2250379,2026-04-25,0.4283,0.6104,0.6104,0.19032,0.42008,3.0,2.0,-1.0,1,0,0.5321,0.53206,0.61798,prefix,0.08588
2250380,2026-04-25,0.4641,0.6149,0.6149,0.15083,0.46407,1.0,4.0,3.0,0,0,0.4699,0.46988,0.5565,prefix,0.0866
2250381,2026-04-25,0.5098,0.6559,0.6559,0.14465,0.51125,2.0,1.0,-1.0,1,0,0.5008,0.50088,0.5726,prefix,0.0718
2250382,2026-04-25,0.4101,0.5853,0.5853,0.18123,0.40407,2.0,2.0,0.0,1,1,0.456,0.45598,0.54595,prefix,0.08995
2250383,2026-04-25,0.4776,0.6289,0.6289,0.15147,0.47743,2.0,6.0,4.0,0,0,0.4887,0.48872,0.57549,prefix,0.08679
2250384,2026-04-25,0.5022,0.6509,0.6509,0.14808,0.50282,4.0,8.0,4.0,0,0,0.4994,0.49941,0.5799,prefix,0.0805
2250385,2026-04-25,0.3971,0.572,0.572,0.18062,0.39138,3.0,2.0,-1.0,1,0,0.5464,0.5464,0.62133,prefix,0.07493
2250386,2026-04-26,0.4761,0.6275,0.6275,0.1516,0.4759,3.0,1.0,-2.0,1,0,0.5086,0.5086,0.59268,prefix,0.08408
2250387,2026-04-26,0.3554,0.5116,0.5116,0.15731,0.35429,0.0,6.0,6.0,0,0,0.4519,0.45191,0.54487,prefix,0.09297
2250388,2026-04-26,0.343,0.4955,0.4955,0.15285,0.34265,2.0,2.0,0.0,1,1,0.4823,0.48236,0.56192,prefix,0.07962
2250389,2026-04-26,0.4381,0.615,0.615,0.18392,0.43108,2.0,3.0,1.0,0,0,0.471,0.47103,0.5556,prefix,0.0846
2250390,2026-04-26,0.2959,0.4483,0.4483,0.15268,0.29562,1.0,1.0,0.0,1,1,0.4399,0.43995,0.53762,prefix,0.09772
2250391,2026-04-26,0.3831,0.5363,0.5363,0.15375,0.38255,0.0,4.0,4.0,0,0,0.5219,0.52187,0.60215,prefix,0.08025
2250392,2026-04-26,0.4575,0.6244,0.6244,0.17143,0.45297,0.0,0.0,0.0,1,1,0.5173,0.5173,0.59902,prefix,0.08172
2250393,2026-04-26,0.4239,0.583,0.583,0.16121,0.42179,0.0,7.0,7.0,0,0,0.5959,0.59589,0.65214,prefix,0.05624
2250394,2026-04-26,0.3748,0.5385,0.5385,0.16653,0.37197,0.0,5.0,5.0,0,0,0.4775,0.47752,0.56164,prefix,0.08414
2250395,2026-04-26,0.42,0.6048,0.6048,0.19354,0.41126,1.0,1.0,0.0,1,1,0.535,0.53495,0.6068,prefix,0.0718
2250396,2026-04-26,0.4296,0.6109,0.6109,0.18934,0.42156,2.0,0.0,-2.0,1,0,0.5267,0.52664,0.60915,prefix,0.08245
2250397,2026-04-26,0.3677,0.5492,0.5492,0.18816,0.36104,3.0,1.0,-2.0,1,0,0.4905,0.49049,0.57843,prefix,0.08793
2250398,2026-04-26,0.4211,0.6067,0.6067,0.19458,0.41212,0.0,3.0,3.0,0,0,0.4803,0.48029,0.56459,prefix,0.08429
2250399,2026-04-26,0.3804,0.5589,0.5589,0.18475,0.37415,6.0,1.0,-5.0,1,0,0.5479,0.5479,0.61811,prefix,0.07021
2250400,2026-04-27,0.3504,0.5354,0.5354,0.19202,0.34338,0.0,2.0,2.0,0,0,0.5461,0.54609,0.63084,prefix,0.08474
2250401,2026-04-27,0.4076,0.5532,0.5532,0.14439,0.40881,0.0,2.0,2.0,0,0,0.4571,0.45709,0.54623,prefix,0.08913
2250402,2026-04-27,0.42,0.5875,0.5875,0.17172,0.41578,3.0,0.0,-3.0,1,0,0.4873,0.4873,0.56364,prefix,0.07634
2250403,2026-04-27,0.3675,0.516,0.516,0.14804,0.36796,2.0,7.0,5.0,0,0,0.5595,0.55958,0.62785,prefix,0.06835
2250404,2026-04-27,0.494,0.6556,0.6556,0.16495,0.49065,4.0,1.0,-3.0,1,0,0.4513,0.45137,0.53597,prefix,0.08467
2250405,2026-04-27,0.5146,0.6882,0.6882,0.18114,0.50706,4.0,0.0,-4.0,1,0,0.5733,0.57329,0.66427,prefix,0.09097
2250406,2026-04-27,0.3977,0.5834,0.5834,0.19408,0.38932,5.0,6.0,1.0,0,0,0.5176,0.51758,0.60065,prefix,0.08305
2250407,2026-04-27,0.2935,0.4428,0.4428,0.14908,0.29372,4.0,2.0,-2.0,1,0,0.3657,0.36571,0.46754,prefix,0.10184
2250408,2026-04-28,0.469,0.6385,0.6385,0.17495,0.46355,1.0,0.0,-1.0,1,0,0.4898,0.48982,0.58318,prefix,0.09338
2250409,2026-04-28,0.4291,0.5747,0.5747,0.14432,0.43038,1.0,4.0,3.0,0,0,0.4608,0.46078,0.53881,prefix,0.07801
2250410,2026-04-28,0.4226,0.5881,0.5881,0.16924,0.41886,2.0,4.0,2.0,0,0,0.414,0.41396,0.50208,prefix,0.08808
2250411,2026-04-28,0.3282,0.4793,0.4793,0.15117,0.32813,6.0,0.0,-6.0,1,0,0.5113,0.51138,0.59664,prefix,0.08534
2250412,2026-04-28,0.3946,0.5385,0.5385,0.14236,0.39614,0.0,1.0,1.0,0,0,0.4491,0.44914,0.54025,prefix,0.09115
2250413,2026-04-28,0.3822,0.5327,0.5327,0.15046,0.38224,0.0,3.0,3.0,0,0,0.4303,0.43031,0.50921,prefix,0.07891
2250414,2026-04-28,0.3009,0.4503,0.4503,0.14919,0.30111,0.0,8.0,8.0,0,0,0.4616,0.46165,0.55022,prefix,0.08862
2250415,2026-04-28,0.3859,0.5576,0.5576,0.17647,0.38113,0.0,2.0,2.0,0,0,0.4763,0.47635,0.5637,prefix,0.0874
2250416,2026-04-28,0.3875,0.547,0.547,0.16148,0.38552,0.0,1.0,1.0,0,0,0.5425,0.54245,0.61496,prefix,0.07246
2250417,2026-04-28,0.4459,0.6364,0.6364,0.20158,0.43482,1.0,3.0,2.0,0,0,0.5059,0.50588,0.59349,prefix,0.08759
2250418,2026-04-28,0.472,0.6604,0.6604,0.19968,0.46072,1.0,0.0,-1.0,1,0,0.5159,0.51587,0.62078,prefix,0.10488
2250419,2026-04-28,0.4683,0.6093,0.6093,0.13829,0.47101,0.0,1.0,1.0,0,0,0.5157,0.51565,0.58045,prefix,0.06475
2250420,2026-04-28,0.4676,0.6356,0.6356,0.17299,0.46261,2.0,2.0,0.0,1,1,0.5122,0.51224,0.59194,prefix,0.07974
2250421,2026-04-28,0.329,0.5041,0.5041,0.17969,0.32441,2.0,0.0,-2.0,1,0,0.4445,0.44444,0.53872,prefix,0.09422
2250422,2026-04-29,0.4473,0.6332,0.6332,0.19569,0.43751,0.0,3.0,3.0,0,0,0.5095,0.50947,0.60454,prefix,0.09504
2250423,2026-04-29,0.3799,0.5503,0.5503,0.17478,0.37552,1.0,1.0,0.0,1,1,0.5381,0.53817,0.61312,prefix,0.07502
2250424,2026-04-29,0.4403,0.6016,0.6016,0.16411,0.43749,1.0,2.0,1.0,0,0,0.5259,0.52592,0.59627,prefix,0.07037
2250425,2026-04-29,0.4785,0.6392,0.6392,0.16364,0.47556,0.0,2.0,2.0,0,0,0.4801,0.48016,0.59552,prefix,0.11542
2250426,2026-04-29,0.3955,0.5246,0.5246,0.12427,0.40033,1.0,7.0,6.0,0,0,0.5041,0.50407,0.57945,prefix,0.07535
2250427,2026-04-29,0.3295,0.5053,0.5053,0.18053,0.32477,2.0,1.0,-1.0,1,0,0.4298,0.42976,0.52532,prefix,0.09552
2250428,2026-04-29,0.4882,0.6402,0.6402,0.15239,0.48781,3.0,3.0,0.0,1,1,0.5377,0.53769,0.61573,prefix,0.07803
2250430,2026-04-29,0.4513,0.6105,0.6105,0.16152,0.44898,5.0,0.0,-5.0,1,0,0.4098,0.40985,0.4995,prefix,0.0897
2250431,2026-04-29,0.429,0.5814,0.5814,0.15283,0.42857,3.0,1.0,-2.0,1,0,0.4452,0.4452,0.54223,prefix,0.09703
2250433,2026-04-29,0.4331,0.5792,0.5792,0.14493,0.43427,9.0,2.0,-7.0,1,0,0.4614,0.46142,0.54538,prefix,0.08398
2250434,2026-04-29,0.4663,0.6312,0.6312,0.16896,0.46224,3.0,2.0,-1.0,1,0,0.5614,0.56144,0.63683,prefix,0.07543
2250435,2026-04-29,0.5165,0.6565,0.6565,0.13661,0.51989,1.0,4.0,3.0,0,0,0.4706,0.47063,0.53987,prefix,0.06927
2250436,2026-04-30,0.3812,0.5565,0.5565,0.18083,0.37567,0.0,2.0,2.0,0,0,0.4918,0.4918,0.57519,prefix,0.08339
2250437,2026-04-30,0.5265,0.6656,0.6656,0.13533,0.53027,0.0,5.0,5.0,0,0,0.4443,0.44433,0.51706,prefix,0.07276
2250438,2026-04-30,0.3288,0.503,0.503,0.17861,0.32439,5.0,3.0,-2.0,1,0,0.4591,0.45905,0.55535,prefix,0.09625
2250439,2026-04-30,0.4298,0.572,0.572,0.14006,0.43194,2.0,3.0,1.0,0,0,0.4493,0.44936,0.53609,prefix,0.08679
2250440,2026-04-30,0.4426,0.5907,0.5907,0.14742,0.44328,2.0,1.0,-1.0,1,0,0.4821,0.48213,0.56127,prefix,0.07917
2250441,2026-04-30,0.3034,0.4432,0.4432,0.138,0.3052,3.0,3.0,0.0,1,1,0.4118,0.41186,0.50838,prefix,0.09658
2250442,2026-04-30,0.3539,0.4919,0.4919,0.13549,0.35641,2.0,5.0,3.0,0,0,0.4925,0.49251,0.56437,prefix,0.07187
2250443,2026-04-30,0.4379,0.6033,0.6033,0.16928,0.43402,1.0,2.0,1.0,0,0,0.564,0.56402,0.63065,prefix,0.06665
2250444,2026-05-01,0.4465,0.609,0.609,0.16568,0.44332,4.0,4.0,0.0,1,1,0.4616,0.46158,0.54687,prefix,0.08527
2250445,2026-05-01,0.3566,0.5085,0.5085,0.15214,0.35636,0.0,8.0,8.0,0,0,0.5274,0.52737,0.60564,prefix,0.07824
2250446,2026-05-01,0.4652,0.6149,0.6149,0.14942,0.46548,4.0,0.0,-4.0,1,0,0.5847,0.58467,0.6375,prefix,0.0528
2250447,2026-05-01,0.4363,0.6034,0.6034,0.17142,0.43198,1.0,5.0,4.0,0,0,0.4315,0.43155,0.50738,prefix,0.07588
2250448,2026-05-01,0.366,0.5222,0.5222,0.15735,0.36485,1.0,3.0,2.0,0,0,0.4933,0.49331,0.58026,prefix,0.08696
2250449,2026-05-01,0.4192,0.5963,0.5963,0.18379,0.41251,0.0,2.0,2.0,0,0,0.5044,0.50446,0.58578,prefix,0.08138
2250450,2026-05-01,0.5037,0.666,0.666,0.16596,0.50004,2.0,1.0,-1.0,1,0,0.5284,0.52839,0.60526,prefix,0.07686
2250451,2026-05-01,0.5118,0.6587,0.6587,0.1457,0.513,6.0,2.0,-4.0,1,0,0.519,0.51897,0.58973,prefix,0.07073
2250452,2026-05-01,0.4758,0.6333,0.6333,0.15948,0.47382,1.0,4.0,3.0,0,0,0.619,0.61897,0.68093,prefix,0.06193
2250453,2026-05-01,0.4527,0.5859,0.5859,0.12855,0.45735,1.0,6.0,5.0,0,0,0.5265,0.52654,0.59325,prefix,0.06675
2250454,2026-05-01,0.506,0.6547,0.6547,0.14808,0.50662,0.0,3.0,3.0,0,0,0.5617,0.56168,0.63234,prefix,0.07064
2250455,2026-05-01,0.4093,0.5523,0.5523,0.14118,0.41112,5.0,4.0,-1.0,1,0,0.5311,0.53106,0.59751,prefix,0.06641
2250456,2026-05-01,0.4655,0.6457,0.6457,0.18878,0.45692,7.0,0.0,-7.0,1,0,0.4531,0.45307,0.54332,prefix,0.09022
2250457,2026-05-01,0.3866,0.5678,0.5678,0.18822,0.37958,4.0,3.0,-1.0,1,0,0.4418,0.44175,0.54542,prefix,0.10362
2250458,2026-05-02,0.3662,0.5134,0.5134,0.14647,0.36693,1.0,6.0,5.0,0,0,0.4539,0.45394,0.53066,prefix,0.07676
2250459,2026-05-02,0.4201,0.577,0.577,0.15844,0.41856,2.0,4.0,2.0,0,0,0.532,0.53202,0.60231,prefix,0.07031
2250460,2026-05-02,0.4522,0.5823,0.5823,0.12465,0.45765,5.0,4.0,-1.0,1,0,0.4752,0.4752,0.55104,prefix,0.07584
2250461,2026-05-02,0.4592,0.6158,0.6158,0.15824,0.45756,4.0,15.0,11.0,0,0,0.5002,0.50018,0.58215,prefix,0.08195
2250462,2026-05-02,0.4252,0.5836,0.5836,0.16034,0.42326,3.0,1.0,-2.0,1,0,0.5417,0.54175,0.60545,prefix,0.06375
2250463,2026-05-02,0.4322,0.6096,0.6096,0.18443,0.42517,6.0,1.0,-5.0,1,0,0.4631,0.46309,0.55732,prefix,0.09422
2250464,2026-05-02,0.3853,0.5468,0.5468,0.16392,0.38288,0.0,3.0,3.0,0,0,0.5633,0.56328,0.63127,prefix,0.06797
2250465,2026-05-02,0.5382,0.6924,0.6924,0.15539,0.53701,0.0,4.0,4.0,0,0,0.4725,0.47254,0.55598,prefix,0.08348
2250466,2026-05-02,0.3486,0.5068,0.5068,0.15968,0.34712,0.0,3.0,3.0,0,0,0.5498,0.54982,0.61852,prefix,0.06872
2250467,2026-05-02,0.3809,0.558,0.558,0.18304,0.37496,1.0,5.0,4.0,0,0,0.4889,0.48887,0.56978,prefix,0.08088
2250468,2026-05-02,0.4235,0.5771,0.5771,0.15432,0.42278,8.0,1.0,-7.0,1,0,,,,missing,
2250469,2026-05-02,0.3778,0.5629,0.5629,0.19283,0.37007,0.0,0.0,0.0,1,1,0.4437,0.4437,0.53021,prefix,0.08651
2250470,2026-05-02,0.4658,0.6446,0.6446,0.18697,0.45763,1.0,3.0,2.0,0,0,0.5771,0.57701,0.64951,prefix,0.07241
2250471,2026-05-02,0.4142,0.6011,0.6011,0.19604,0.40506,1.0,2.0,1.0,0,0,0.432,0.43204,0.52274,prefix,0.09074
2250472,2026-05-03,0.3875,0.5447,0.5447,0.15866,0.38604,0.0,4.0,4.0,0,0,0.5208,0.52078,0.59295,prefix,0.07215
2250473,2026-05-03,0.2977,0.4555,0.4555,0.15897,0.29653,0.0,1.0,1.0,0,0,0.5031,0.5031,0.58718,prefix,0.08408
2250474,2026-05-03,0.4158,0.5797,0.5797,0.16716,0.41254,0.0,0.0,0.0,1,1,0.5106,0.51054,0.58851,prefix,0.07791
2250475,2026-05-03,0.3329,0.4985,0.4985,0.16841,0.33009,3.0,3.0,0.0,1,1,0.4019,0.40188,0.4898,prefix,0.0879
2250476,2026-05-03,0.4665,0.6227,0.6227,0.15776,0.46494,1.0,2.0,1.0,0,0,0.52,0.52006,0.58783,prefix,0.06783
2250477,2026-05-03,0.3464,0.4992,0.4992,0.15321,0.34599,1.0,0.0,-1.0,1,0,0.472,0.47203,0.56447,prefix,0.09247
2250478,2026-05-03,0.4917,0.6468,0.6468,0.15643,0.49037,7.0,0.0,-7.0,1,0,0.6047,0.60471,0.6695,prefix,0.0648
2250479,2026-05-03,0.5174,0.6814,0.6814,0.16836,0.51304,3.0,0.0,-3.0,1,0,0.5797,0.57974,0.64328,prefix,0.06358
2250480,2026-05-03,0.3696,0.5032,0.5032,0.13006,0.37314,6.0,5.0,-1.0,1,0,0.5289,0.5289,0.59449,prefix,0.06559
2250481,2026-05-03,0.4985,0.646,0.646,0.14652,0.49948,1.0,4.0,3.0,0,0,0.4757,0.47565,0.54492,prefix,0.06922
2250482,2026-05-03,0.4433,0.6226,0.6226,0.1871,0.4355,2.0,1.0,-1.0,1,0,0.6498,0.64985,0.69964,prefix,0.04984
2250483,2026-05-03,0.5035,0.6705,0.6705,0.17217,0.49833,3.0,1.0,-2.0,1,0,0.4707,0.47072,0.56911,prefix,0.09841
2250484,2026-05-03,0.3775,0.5465,0.5465,0.17303,0.37347,1.0,3.0,2.0,0,0,0.439,0.43904,0.53076,prefix,0.09176
2250485,2026-05-03,0.3708,0.534,0.534,0.16588,0.36812,0.0,2.0,2.0,0,0,0.4902,0.49021,0.57692,prefix,0.08672
2250486,2026-05-04,0.55,0.7003,0.7003,0.15016,0.55014,0.0,0.0,0.0,1,1,0.3768,0.37675,0.47184,prefix,0.09504
2250487,2026-05-04,0.3612,0.5247,0.5247,0.16616,0.35854,1.0,3.0,2.0,0,0,0.5279,0.52786,0.60345,prefix,0.07555
2250488,2026-05-04,0.3662,0.5279,0.5279,0.16402,0.36388,1.0,0.0,-1.0,1,0,0.5018,0.50172,0.58379,prefix,0.08199
2250489,2026-05-04,0.3175,0.4766,0.4766,0.16059,0.31601,0.0,3.0,3.0,0,0,0.4415,0.44152,0.52351,prefix,0.08201
2250490,2026-05-04,0.2985,0.4333,0.4333,0.13224,0.30106,3.0,3.0,0.0,1,1,0.5041,0.50416,0.58583,prefix,0.08173
2250491,2026-05-04,0.3803,0.5393,0.5393,0.16083,0.37847,2.0,4.0,2.0,0,0,0.5216,0.52159,0.60067,prefix,0.07907
2250492,2026-05-04,0.515,0.6715,0.6715,0.15837,0.51313,0.0,4.0,4.0,0,0,0.511,0.51102,0.59258,prefix,0.08158
2250493,2026-05-04,0.3944,0.5706,0.5706,0.18218,0.38842,8.0,3.0,-5.0,1,0,0.5535,0.55342,0.62032,prefix,0.06682
2250494,2026-05-04,0.4266,0.5652,0.5652,0.1356,0.4296,0.0,0.0,0.0,1,1,,,,missing,
2250495,2026-05-04,0.3891,0.5739,0.5739,0.19274,0.38116,5.0,0.0,-5.0,1,0,0.4791,0.47913,0.57112,prefix,0.09202
2250496,2026-05-04,0.4259,0.5994,0.5994,0.17937,0.42003,1.0,0.0,-1.0,1,0,0.4466,0.44663,0.54352,prefix,0.09692
2250497,2026-05-04,0.3888,0.5671,0.5671,0.18467,0.38243,1.0,2.0,1.0,0,0,0.5101,0.51005,0.59893,prefix,0.08883
2250498,2026-05-05,0.3749,0.5286,0.5286,0.15435,0.37425,10.0,3.0,-7.0,1,0,0.5123,0.51235,0.59134,prefix,0.07904
2250499,2026-05-05,0.4001,0.5741,0.5741,0.17955,0.39455,3.0,2.0,-1.0,1,0,0.5255,0.52549,0.60645,prefix,0.08095
2250500,2026-05-05,0.4314,0.5784,0.5784,0.14606,0.43234,0.0,1.0,1.0,0,0,0.4357,0.4357,0.52609,prefix,0.09039
2250501,2026-05-05,0.3735,0.5287,0.5287,0.15617,0.37253,7.0,4.0,-3.0,1,0,0.4865,0.48653,0.57305,prefix,0.08655
2250502,2026-05-05,0.4909,0.6309,0.6309,0.13682,0.49408,6.0,2.0,-4.0,1,0,0.5231,0.52309,0.58852,prefix,0.06542
2250503,2026-05-05,0.4494,0.6113,0.6113,0.16495,0.44635,3.0,3.0,0.0,1,1,0.4876,0.48762,0.56561,prefix,0.07801
2250504,2026-05-05,0.3587,0.5074,0.5074,0.14829,0.35911,1.0,0.0,-1.0,1,0,0.4614,0.46131,0.55202,prefix,0.09062
2250505,2026-05-05,0.4294,0.6014,0.6014,0.17753,0.42387,3.0,4.0,1.0,0,0,0.4805,0.48048,0.57108,prefix,0.09058
2250506,2026-07-07,0.4002,0.5926,0.5926,0.20254,0.39006,2.0,3.0,1.0,0,0,0.5684,0.56836,0.63783,prefix,0.06943
2250507,2026-05-05,0.4799,0.6502,0.6502,0.17616,0.47404,0.0,2.0,2.0,0,0,0.5937,0.59363,0.6543,prefix,0.0606
2250508,2026-05-07,0.4242,0.558,0.558,0.12966,0.42834,2.0,1.0,-1.0,1,0,0.6088,0.60885,0.66188,prefix,0.05308
2250509,2026-05-05,0.5334,0.6843,0.6843,0.15097,0.53333,2.0,4.0,2.0,0,0,0.5586,0.55855,0.62286,prefix,0.06426
2250510,2026-05-05,0.4418,0.6283,0.6283,0.19631,0.43199,2.0,2.0,0.0,1,1,0.4793,0.47926,0.56883,prefix,0.08953
2250511,2026-05-05,0.399,0.5603,0.5603,0.16378,0.39652,7.0,4.0,-3.0,1,0,0.4843,0.48426,0.57668,prefix,0.09238
2250512,2026-05-06,0.405,0.5748,0.5748,0.1744,0.4004,0.0,2.0,2.0,0,0,0.516,0.51596,0.59438,prefix,0.07838
2250513,2026-05-06,0.3928,0.551,0.551,0.15992,0.39108,5.0,0.0,-5.0,1,0,,,,missing,
2250514,2026-05-06,0.5239,0.6812,0.6812,0.15948,0.52172,10.0,1.0,-9.0,1,0,0.6759,0.67584,0.71814,prefix,0.04224
2250515,2026-05-06,0.4951,0.6268,0.6268,0.12605,0.50075,4.0,0.0,-4.0,1,0,,,,missing,
2250516,2026-05-06,0.5469,0.7069,0.7069,0.16327,0.54363,1.0,1.0,0.0,1,1,0.4951,0.49506,0.58797,prefix,0.09287
2250517,2026-05-06,0.4858,0.6512,0.6512,0.16984,0.48136,1.0,7.0,6.0,0,0,0.5016,0.50161,0.58619,prefix,0.08459
2250518,2026-05-06,0.4772,0.6595,0.6595,0.19182,0.46768,0.0,1.0,1.0,0,0,0.4253,0.42534,0.52872,prefix,0.10342
2250519,2026-05-06,0.4517,0.6093,0.6093,0.15948,0.44982,4.0,0.0,-4.0,1,0,,,,missing,
2250520,2026-05-06,0.3723,0.5386,0.5386,0.16967,0.36893,2.0,1.0,-1.0,1,0,0.4593,0.45928,0.54364,prefix,0.08434
2250521,2026-05-06,0.4129,0.569,0.569,0.15741,0.41159,5.0,3.0,-2.0,1,0,0.465,0.46496,0.55104,prefix,0.08604
2250522,2026-05-06,0.5625,0.695,0.695,0.12609,0.56891,2.0,3.0,1.0,0,0,0.511,0.51103,0.57885,prefix,0.06785
2250523,2026-05-06,0.3576,0.5158,0.5158,0.15973,0.35607,6.0,0.0,-6.0,1,0,0.5427,0.54266,0.61299,prefix,0.07029
2250524,2026-05-06,0.368,0.517,0.517,0.14864,0.36836,2.0,4.0,2.0,0,0,0.4901,0.49014,0.5732,prefix,0.0831
2250525,2026-05-06,0.4355,0.5932,0.5932,0.15952,0.43368,2.0,1.0,-1.0,1,0,0.5183,0.51823,0.60311,prefix,0.08481
2250526,2026-05-07,0.4346,0.5839,0.5839,0.14894,0.43496,2.0,1.0,-1.0,1,0,,,,missing,
2250527,2026-05-07,0.365,0.4987,0.4987,0.13023,0.36847,3.0,5.0,2.0,0,0,,,,missing,
2250528,2026-05-07,0.352,0.5023,0.5023,0.15022,0.35208,4.0,1.0,-3.0,1,0,,,,missing,
2250529,2026-05-07,0.3559,0.5204,0.5204,0.16732,0.35308,0.0,8.0,8.0,0,0,,,,missing,
2250530,2026-05-07,0.4555,0.6035,0.6035,0.14726,0.45624,10.0,1.0,-9.0,1,0,,,,missing,
2250531,2026-05-07,0.3807,0.555,0.555,0.17959,0.37541,2.0,3.0,1.0,0,0,,,,missing,
2250532,2026-05-07,0.3806,0.5419,0.5419,0.16364,0.37826,3.0,3.0,0.0,1,1,,,,missing,
2250533,2026-05-07,0.3594,0.533,0.533,0.17838,0.35462,1.0,1.0,0.0,1,1,,,,missing,
2250534,2026-05-08,0.3522,0.5069,0.5069,0.1555,0.3514,2.0,0.0,-2.0,1,0,0.5007,0.50071,0.57885,prefix,0.07815
2250535,2026-05-08,0.4401,0.5946,0.5946,0.1555,0.4391,6.0,0.0,-6.0,1,0,0.3827,0.38274,0.47347,prefix,0.09077
2250536,2026-05-08,0.4116,0.5481,0.5481,0.13314,0.41496,3.0,1.0,-2.0,1,0,0.4826,0.48266,0.5644,prefix,0.0818
2250537,2026-05-08,0.4196,0.5875,0.5875,0.17222,0.41528,0.0,2.0,2.0,0,0,0.4623,0.46229,0.54623,prefix,0.08393
2250538,2026-05-08,0.4196,0.5913,0.5913,0.17699,0.41431,0.0,2.0,2.0,0,0,0.4564,0.45647,0.55539,prefix,0.09899
2250539,2026-05-08,0.4546,0.627,0.627,0.17846,0.44854,3.0,2.0,-1.0,1,0,0.4844,0.48438,0.56843,prefix,0.08403
2250540,2026-05-08,0.4034,0.5963,0.5963,0.20327,0.39303,0.0,4.0,4.0,0,0,0.5152,0.51524,0.60366,prefix,0.08846
2250541,2026-05-08,0.4199,0.5918,0.5918,0.17725,0.41455,1.0,1.0,0.0,1,1,0.4831,0.48307,0.565,prefix,0.0819
2250542,2026-05-08,0.4289,0.6064,0.6064,0.18449,0.42191,6.0,5.0,-1.0,1,0,0.5727,0.57263,0.64234,prefix,0.06964
2250543,2026-05-08,0.4452,0.6269,0.6269,0.19023,0.43667,0.0,5.0,5.0,0,0,0.5512,0.55125,0.62296,prefix,0.07176
2250544,2026-05-08,0.4147,0.5794,0.5794,0.16815,0.41125,3.0,1.0,-2.0,1,0,0.5098,0.50976,0.60339,prefix,0.09359
2250545,2026-05-08,0.4487,0.63,0.63,0.1898,0.4402,6.0,0.0,-6.0,1,0,0.468,0.46803,0.55783,prefix,0.08983
2250546,2026-05-08,0.4927,0.65,0.65,0.15931,0.49069,1.0,2.0,1.0,0,0,0.4551,0.45504,0.55696,prefix,0.10186
