gameId,gameDate,month,awayTeam,homeTeam,mlbGamePk,actualAway,actualHome,fg_actual_source,actualF5Away,actualF5Home,f5_actual_source,book_f5Total,book_f5AwayRunLine,book_f5AwayML,book_bookTotal,live_pushPct,live_pushRaw,live_awayWinPct,live_homeWinPct,live_awayRlCoverPct,p1_pF5AwayMl,p1_projF5Total,p1_pF5Over,p1_pF5AwayRl,p1_projTotal,p1_projAwayScore,p1_projHomeScore,p1_pAwayMl,p1_pOver,p2_pF5AwayMl,p2_projF5Total,p2_pF5Over,p2_pF5AwayRl,p2_projTotal,calib_month,calib_seed,calib_league_env_mult,calib_T_f5,calib_f5_total_sd
2250904,2026-06-06,2026-06,PIT,ATL,824915,3,6,games,3,6,games,,,,8.0,0.1698,0.1825,42.59,40.43,51.30,0.42670,4.431,0.42530,0.59210,8.350,4.050,4.300,0.44760,0.47460,0.45317,4.500,0.43401,0.59210,8.480,2026-06,False,1.01551,1.572,3.0969
2250905,2026-06-06,2026-06,TB,MIA,823859,3,4,games,0,2,games,,,,7.5,0.1746,0.1906,42.78,39.76,51.83,0.44120,3.802,0.40660,0.62460,7.210,3.650,3.560,0.47980,0.40620,0.46249,3.861,0.41400,0.62460,7.322,2026-06,False,1.01551,1.572,3.0969
2250906,2026-06-06,2026-06,CLE,TEX,822891,6,0,games,5,0,games,,,,7.5,0.1852,0.2083,38.89,42.59,47.73,0.40960,4.143,0.45410,0.58250,7.820,3.710,4.110,0.43250,0.46550,0.44212,4.207,0.46233,0.58250,7.941,2026-06,False,1.01551,1.572,3.0969
2250908,2026-06-06,2026-06,MIL,COL,824351,7,1,games,2,1,games,,,,11.0,0.1450,0.1412,54.78,30.72,64.07,0.57510,6.017,0.44180,0.70710,10.940,6.550,4.380,0.62000,0.44050,0.54799,6.110,0.45372,0.70710,11.110,2026-06,False,1.01551,1.572,3.0969
2250909,2026-06-06,2026-06,LAA,LAD,823942,2,9,games,1,9,games,,,,8.5,0.1543,0.1568,31.05,53.52,36.72,0.32280,4.938,0.48880,0.47500,9.170,3.660,5.510,0.31730,0.50250,0.38430,5.015,0.49866,0.47500,9.312,2026-06,False,1.01551,1.572,3.0969
2250910,2026-06-06,2026-06,NYM,SD,823292,2,3,games,1,1,games,,,,7.5,0.1711,0.1847,46.63,36.26,56.25,0.47520,4.542,0.50740,0.63660,8.410,4.400,4.010,0.50480,0.51920,0.48422,4.612,0.51647,0.63660,8.540,2026-06,False,1.01551,1.572,3.0969
2250911,2026-06-07,2026-06,PIT,ATL,824916,2,3,games,2,0,games,,,,8.5,0.1625,0.1704,35.93,47.82,42.90,0.41640,4.222,0.39620,0.58750,7.980,3.810,4.170,0.43720,0.40160,0.44652,4.287,0.40437,0.58750,8.104,2026-06,False,1.01551,1.572,3.0969
2250912,2026-06-07,2026-06,CWS,PHI,823453,5,9,games,5,7,games,,,,9.0,0.1531,0.1547,43.35,41.34,51.18,0.43470,5.017,0.44070,0.58810,9.380,4.630,4.750,0.45990,0.47550,0.45832,5.095,0.45063,0.58810,9.525,2026-06,False,1.01551,1.572,3.0969
2250913,2026-06-07,2026-06,BOS,NYY,823537,1,6,games,0,1,games,,,,8.0,0.1597,0.1658,33.77,50.26,40.19,0.36520,4.373,0.41690,0.53210,8.130,3.540,4.590,0.37320,0.45440,0.41297,4.441,0.42547,0.53210,8.256,2026-06,False,1.01551,1.572,3.0969
2250914,2026-06-07,2026-06,BAL,TOR,822807,4,6,games,4,0,games,,,,8.0,0.1590,0.1646,41.73,42.37,49.62,0.40250,4.705,0.46070,0.56210,8.770,4.080,4.700,0.41530,0.51030,0.43750,4.778,0.47006,0.56210,8.906,2026-06,False,1.01551,1.572,3.0969
2250915,2026-06-07,2026-06,SEA,DET,824268,4,5,games,1,1,games,,,,8.5,0.1550,0.1579,46.24,38.26,54.72,0.43260,4.912,0.48670,0.58690,9.130,4.450,4.680,0.45120,0.50210,0.45697,4.988,0.49651,0.58690,9.272,2026-06,False,1.01551,1.572,3.0969
2250916,2026-06-07,2026-06,TB,MIA,823857,1,4,games,1,0,games,,,,7.5,0.1564,0.1602,41.39,42.97,49.07,0.41940,4.738,0.53130,0.57820,8.900,4.250,4.640,0.43700,0.56030,0.44846,4.811,0.54073,0.57820,9.038,2026-06,False,1.01551,1.572,3.0969
2250917,2026-06-07,2026-06,ATH,HOU,824183,5,0,games,5,0,games,,,,9.0,0.1523,0.1533,46.17,38.60,54.46,0.46770,4.732,0.40490,0.62490,8.820,4.550,4.270,0.49400,0.43010,0.47944,4.805,0.41411,0.62490,8.957,2026-06,False,1.01551,1.572,3.0969
2250918,2026-06-07,2026-06,KC,MIN,823696,6,5,games,5,1,games,,,,8.5,0.1573,0.1618,43.94,40.33,52.14,0.45740,4.749,0.46580,0.61530,8.870,4.520,4.350,0.48450,0.47950,0.47286,4.823,0.47526,0.61530,9.008,2026-06,False,1.01551,1.572,3.0969
2250919,2026-06-07,2026-06,CIN,STL,823047,3,5,games,2,3,games,,,,9.5,0.1617,0.1690,38.67,45.16,46.13,0.39500,4.350,0.29890,0.56340,8.190,3.740,4.450,0.40630,0.33110,0.43261,4.417,0.30651,0.56340,8.317,2026-06,False,1.01551,1.572,3.0969
2250920,2026-06-07,2026-06,CLE,TEX,822890,0,10,games,0,7,games,,,,7.0,0.1855,0.2088,38.79,42.66,47.62,0.37100,4.220,0.46450,0.54210,7.980,3.520,4.450,0.38330,0.53440,0.41682,4.285,0.47291,0.54210,8.104,2026-06,False,1.01551,1.572,3.0969
2250921,2026-06-07,2026-06,MIL,COL,824349,12,4,games,1,3,games,,,,11.5,0.1373,0.1283,54.75,31.52,63.46,0.53100,6.538,0.44440,0.66030,11.890,6.640,5.250,0.55850,0.46990,0.51974,6.639,0.45736,0.66030,12.074,2026-06,False,1.01551,1.572,3.0969
2250922,2026-06-07,2026-06,LAA,LAD,823941,13,5,games,6,1,games,,,,8.5,0.1621,0.1698,37.73,46.05,45.04,0.39520,4.591,0.44550,0.55660,8.550,3.950,4.600,0.41180,0.45180,0.43274,4.662,0.45460,0.55660,8.683,2026-06,False,1.01551,1.572,3.0969
2250923,2026-06-07,2026-06,NYM,SD,823291,7,3,games,4,2,games,,,,7.5,0.1825,0.2038,43.08,38.67,52.70,0.44410,4.059,0.44220,0.61860,7.590,3.820,3.770,0.47440,0.44370,0.46435,4.122,0.45024,0.61860,7.708,2026-06,False,1.01551,1.572,3.0969
2250924,2026-06-07,2026-06,SF,CHC,824670,2,1,games,1,1,games,,,,8.5,0.1600,0.1662,44.61,39.39,53.11,0.46440,4.860,0.47970,0.61960,9.030,4.650,4.380,0.49270,0.49290,0.47733,4.935,0.48940,0.61960,9.170,2026-06,False,1.01551,1.572,3.0969
2250925,2026-06-08,2026-06,SEA,BAL,824829,6,3,games,5,1,games,,,,9.5,0.1543,0.1567,48.39,36.19,57.21,0.49570,4.975,0.37560,0.64800,9.210,4.970,4.240,0.53000,0.41710,0.49726,5.052,0.38509,0.64800,9.353,2026-06,False,1.01551,1.572,3.0969
2250926,2026-06-08,2026-06,BOS,TB,822972,1,3,games,1,2,games,,,,8.0,0.1647,0.1740,44.39,39.14,53.14,0.48900,4.713,0.46110,0.64630,8.760,4.650,4.110,0.51680,0.50970,0.49300,4.786,0.47048,0.64630,8.896,2026-06,False,1.01551,1.572,3.0969
2250927,2026-06-08,2026-06,NYY,CLE,824427,7,5,games,4,3,games,,,,7.5,0.1696,0.1823,42.54,40.50,51.23,0.41590,4.259,0.47030,0.58580,7.940,3.740,4.200,0.42760,0.47670,0.44620,4.325,0.47879,0.58580,8.063,2026-06,False,1.01551,1.572,3.0969
2250928,2026-06-08,2026-06,PHI,TOR,822806,5,2,games,5,2,games,,,,7.5,0.1636,0.1723,48.61,35.03,58.12,0.49480,4.459,0.49610,0.65820,8.270,4.490,3.780,0.53400,0.50580,0.49669,4.528,0.50501,0.65820,8.398,2026-06,False,1.01551,1.572,3.0969
2250929,2026-06-08,2026-06,HOU,LAA,824025,5,4,games,1,3,games,,,,9.5,0.1462,0.1431,55.94,29.44,65.52,0.55340,5.078,0.38680,0.70090,9.360,5.490,3.870,0.60050,0.42760,0.53405,5.157,0.39657,0.70090,9.505,2026-06,False,1.01551,1.572,3.0969
2250930,2026-06-08,2026-06,CIN,SD,823289,2,6,games,1,1,games,,,,7.5,0.1779,0.1961,40.58,41.63,49.36,0.40780,4.001,0.43470,0.58580,7.520,3.560,3.960,0.43030,0.43700,0.44095,4.063,0.44260,0.58580,7.637,2026-06,False,1.01551,1.572,3.0969
2250931,2026-06-08,2026-06,WSH,SF,823218,4,3,games,0,0,games,,,,8.0,0.1584,0.1635,37.33,46.83,44.36,0.38870,4.266,0.40280,0.55800,8.070,3.650,4.410,0.39930,0.44870,0.42849,4.332,0.41109,0.55800,8.195,2026-06,False,1.01551,1.572,3.0969
2250932,2026-06-08,2026-06,MIL,ATH,824998,15,14,games,5,8,games,,,,11.0,0.1501,0.1497,47.29,37.70,55.64,0.48320,5.496,0.38480,0.62740,10.100,5.260,4.830,0.49910,0.38090,0.48931,5.581,0.39536,0.62740,10.257,2026-06,False,1.01551,1.572,3.0969
2250933,2026-06-09,2026-06,SEA,BAL,824830,6,5,games,3,1,games,,,,8.5,0.1569,0.1611,44.07,40.23,52.28,0.47000,4.977,0.49380,0.62260,9.220,4.780,4.440,0.49810,0.50920,0.48090,5.054,0.50374,0.62260,9.363,2026-06,False,1.01551,1.572,3.0969
2250934,2026-06-09,2026-06,LAD,PIT,823374,12,3,games,1,2,games,,,,8.5,0.1523,0.1534,42.09,42.68,49.65,0.39860,4.846,0.47840,0.55510,9.010,4.090,4.930,0.39880,0.49210,0.43496,4.921,0.48807,0.55510,9.150,2026-06,False,1.01551,1.572,3.0969
2250935,2026-06-09,2026-06,BOS,TB,822969,3,4,games,1,3,games,,,,7.5,0.1684,0.1801,43.62,39.55,52.45,0.46790,4.220,0.46470,0.63840,7.900,4.110,3.790,0.49990,0.47290,0.47956,4.285,0.47311,0.63840,8.023,2026-06,False,1.01551,1.572,3.0969
2250936,2026-06-09,2026-06,MIN,DET,824267,4,10,games,4,5,games,,,,8.5,0.1642,0.1731,36.50,47.08,43.67,0.35360,4.079,0.37650,0.52820,7.690,3.290,4.410,0.36370,0.37440,0.40522,4.142,0.38428,0.52820,7.809,2026-06,False,1.01551,1.572,3.0969
2250937,2026-06-09,2026-06,NYY,CLE,824429,3,2,games,2,2,games,,,,8.5,0.1671,0.1781,49.51,33.78,59.44,0.49060,4.270,0.40240,0.65800,7.920,4.230,3.690,0.52090,0.39450,0.49402,4.336,0.41070,0.65800,8.043,2026-06,False,1.01551,1.572,3.0969
2250938,2026-06-09,2026-06,PHI,TOR,822805,2,3,games,1,0,games,,,,7.0,0.1747,0.1908,43.43,39.09,52.63,0.45840,4.181,0.45980,0.63000,7.810,4.030,3.790,0.49240,0.51980,0.47350,4.246,0.46812,0.63000,7.931,2026-06,False,1.01551,1.572,3.0969
2250939,2026-06-09,2026-06,STL,NYM,823620,7,0,games,6,0,games,,,,8.0,0.1612,0.1682,44.35,39.53,52.88,0.43140,4.789,0.47200,0.58920,8.920,4.380,4.540,0.45640,0.52340,0.45620,4.863,0.48155,0.58920,9.058,2026-06,False,1.01551,1.572,3.0969
2250940,2026-06-09,2026-06,TEX,KC,824105,3,5,games,2,1,games,,,,9.5,0.1657,0.1756,40.00,43.44,47.94,0.39130,4.431,0.30880,0.55730,8.340,3.800,4.540,0.40540,0.34320,0.43019,4.500,0.31666,0.55730,8.469,2026-06,False,1.01551,1.572,3.0969
2250941,2026-06-09,2026-06,ATL,CWS,824591,5,6,games,4,3,games,,,,9.0,0.1557,0.1591,43.58,40.85,51.62,0.40550,4.434,0.36760,0.57070,8.390,3.900,4.490,0.41640,0.39270,0.43945,4.503,0.37600,0.57070,8.520,2026-06,False,1.01551,1.572,3.0969
2250942,2026-06-09,2026-06,CHC,COL,824347,3,7,games,1,7,games,,,,12.5,0.1370,0.1278,43.13,43.17,49.97,0.41210,6.437,0.38640,0.54180,11.820,5.540,6.280,0.42790,0.40470,0.44374,6.537,0.39879,0.54180,12.003,2026-06,False,1.01551,1.572,3.0969
2250943,2026-06-09,2026-06,HOU,LAA,824023,1,10,games,0,7,games,,,,8.5,0.1605,0.1670,41.92,42.04,49.93,0.43050,4.370,0.41690,0.59810,8.200,4.020,4.180,0.45490,0.42080,0.45562,4.438,0.42546,0.59810,8.327,2026-06,False,1.01551,1.572,3.0969
2250944,2026-06-09,2026-06,CIN,SD,823290,5,3,games,2,2,games,,,,7.5,0.1758,0.1925,46.41,36.01,56.31,0.49790,4.185,0.45970,0.66760,7.790,4.280,3.510,0.54280,0.46150,0.49866,4.250,0.46803,0.66760,7.911,2026-06,False,1.01551,1.572,3.0969
2250945,2026-06-09,2026-06,WSH,SF,823214,6,3,games,3,2,games,,,,8.5,0.1588,0.1641,46.29,37.83,55.03,0.46340,4.459,0.42850,0.62840,8.360,4.310,4.050,0.49310,0.43400,0.47669,4.528,0.43728,0.62840,8.490,2026-06,False,1.01551,1.572,3.0969
2250946,2026-06-09,2026-06,MIL,ATH,824999,5,7,games,3,6,games,,,,13.5,0.1374,0.1285,35.62,50.65,41.29,0.39040,5.818,0.27840,0.52920,10.750,4.800,5.940,0.39930,0.26920,0.42960,5.908,0.28826,0.52920,10.917,2026-06,False,1.01551,1.572,3.0969
2250947,2026-06-10,2026-06,BOS,TB,822970,5,7,games,0,4,games,,,,7.5,0.1661,0.1764,36.14,47.25,43.34,0.37560,4.346,0.48150,0.54340,8.180,3.600,4.580,0.38030,0.49790,0.41987,4.413,0.49018,0.54340,8.307,2026-06,False,1.01551,1.572,3.0969
2250948,2026-06-10,2026-06,NYY,CLE,824428,8,4,games,3,3,games,,,,7.5,0.1709,0.1844,43.88,39.03,52.93,0.43120,4.070,0.44410,0.60560,7.600,3.690,3.910,0.44890,0.44460,0.45607,4.133,0.45216,0.60560,7.718,2026-06,False,1.01551,1.572,3.0969
2250949,2026-06-10,2026-06,WSH,SF,823215,10,11,games,2,0,games,,,,8.5,0.1617,0.1691,47.68,36.15,56.88,0.46860,4.534,0.43850,0.63180,8.510,4.420,4.090,0.49930,0.44800,0.48001,4.604,0.44747,0.63180,8.642,2026-06,False,1.01551,1.572,3.0969
2250950,2026-06-10,2026-06,CIN,SD,823287,4,5,games,2,2,games,,,,8.5,0.1654,0.1751,34.44,49.03,41.26,0.33920,4.560,0.44040,0.50020,8.540,3.500,5.040,0.33420,0.44990,0.39551,4.631,0.44942,0.50020,8.672,2026-06,False,1.01551,1.572,3.0969
2250951,2026-06-10,2026-06,SEA,BAL,824831,2,7,games,0,0,games,,,,9.0,0.1509,0.1510,42.07,42.84,49.54,0.40650,5.112,0.45110,0.55720,9.500,4.420,5.070,0.41680,0.48550,0.44010,5.191,0.46125,0.55720,9.647,2026-06,False,1.01551,1.572,3.0969
2250952,2026-06-10,2026-06,LAD,PIT,823372,8,9,games,2,1,games,,,,8.5,0.1563,0.1600,53.52,30.85,63.43,0.53040,4.596,0.44590,0.68880,8.470,4.800,3.680,0.56940,0.44450,0.51935,4.667,0.45501,0.68880,8.601,2026-06,False,1.01551,1.572,3.0969
2250953,2026-06-10,2026-06,MIN,DET,824266,6,4,games,4,3,games,,,,9.5,0.1643,0.1734,40.52,43.05,48.48,0.39850,4.475,0.31510,0.56350,8.380,3.880,4.510,0.41510,0.34720,0.43489,4.544,0.32311,0.56350,8.510,2026-06,False,1.01551,1.572,3.0969
2250954,2026-06-10,2026-06,PHI,TOR,822804,7,4,games,6,0,games,,,,9.0,0.1528,0.1542,49.94,34.78,58.95,0.51190,5.443,0.49000,0.65550,9.990,5.480,4.520,0.54570,0.52480,0.50757,5.527,0.50087,0.65550,10.145,2026-06,False,1.01551,1.572,3.0969
2250955,2026-06-10,2026-06,STL,NYM,823618,9,2,games,8,2,games,,,,8.5,0.1652,0.1749,38.46,45.02,46.07,0.38020,4.634,0.45140,0.54030,8.660,3.890,4.770,0.39230,0.46150,0.42290,4.706,0.46060,0.54030,8.794,2026-06,False,1.01551,1.572,3.0969
2250956,2026-06-10,2026-06,TEX,KC,824103,6,4,games,2,2,games,,,,10.0,0.1639,0.1727,44.67,38.94,53.43,0.44810,4.682,0.34050,0.60780,8.750,4.390,4.360,0.47520,0.34590,0.46691,4.755,0.34914,0.60780,8.886,2026-06,False,1.01551,1.572,3.0969
2250957,2026-06-10,2026-06,ATL,CWS,824590,1,2,games,0,2,games,,,,7.0,0.1651,0.1747,42.71,40.78,51.16,0.45500,4.017,0.43630,0.63070,7.610,3.890,3.720,0.48540,0.50120,0.47133,4.079,0.44424,0.63070,7.728,2026-06,False,1.01551,1.572,3.0969
2250958,2026-06-10,2026-06,CHC,COL,824348,2,3,games,1,0,games,,,,12.0,0.1307,0.1174,55.74,31.19,64.12,0.51490,6.975,0.48850,0.63890,12.720,6.920,5.790,0.53550,0.49360,0.50948,7.083,0.50243,0.63890,12.917,2026-06,False,1.01551,1.572,3.0969
2250959,2026-06-10,2026-06,MIL,ATH,824996,3,4,games,3,0,games,,,,15.0,0.1390,0.1312,40.00,46.10,46.45,0.41330,6.541,0.26890,0.54230,11.990,5.540,6.460,0.42530,0.27100,0.44451,6.642,0.27982,0.54230,12.176,2026-06,False,1.01551,1.572,3.0969
2250960,2026-06-10,2026-06,HOU,LAA,824022,2,3,games,0,2,games,,,,9.0,0.1624,0.1702,42.70,41.06,50.98,0.40720,4.233,0.34140,0.57800,7.970,3.760,4.210,0.42790,0.35570,0.44056,4.299,0.34921,0.57800,8.094,2026-06,False,1.01551,1.572,3.0969
2250961,2026-06-11,2026-06,STL,NYM,823619,4,5,games,4,4,games,,,,9.0,0.1639,0.1726,42.99,40.62,51.42,0.40820,4.787,0.41130,0.56540,8.920,4.210,4.710,0.42720,0.43860,0.44121,4.861,0.42065,0.56540,9.058,2026-06,False,1.01551,1.572,3.0969
2250962,2026-06-11,2026-06,MIN,DET,824265,0,11,games,0,5,games,,,,9.5,0.1697,0.1824,41.10,41.93,49.50,0.41510,4.263,0.28920,0.58480,7.990,3.820,4.180,0.43820,0.31430,0.44568,4.329,0.29654,0.58480,8.114,2026-06,False,1.01551,1.572,3.0969
2250963,2026-06-11,2026-06,TEX,KC,824101,4,2,games,3,2,games,,,,10.5,0.1638,0.1725,41.52,42.10,49.66,0.40980,4.621,0.28520,0.57100,8.680,4.080,4.600,0.42900,0.30680,0.44224,4.693,0.29311,0.57100,8.815,2026-06,False,1.01551,1.572,3.0969
2250964,2026-06-11,2026-06,CHC,COL,824346,9,3,games,6,2,games,,,,11.0,0.1372,0.1283,39.46,46.81,45.74,0.35050,6.564,0.49900,0.47720,12.060,5.080,6.980,0.34900,0.51930,0.40314,6.666,0.51211,0.47720,12.247,2026-06,False,1.01551,1.572,3.0969
2250965,2026-06-11,2026-06,LAD,PIT,823371,8,6,games,5,4,games,,,,9.5,0.1524,0.1536,50.78,33.97,59.92,0.50490,4.791,0.35330,0.65980,8.840,4.780,4.050,0.53160,0.38520,0.50312,4.865,0.36226,0.65980,8.977,2026-06,False,1.01551,1.572,3.0969
2250966,2026-06-11,2026-06,SEA,BAL,824827,5,7,games,5,7,games,,,,8.5,0.1544,0.1569,46.77,37.78,55.31,0.46600,4.856,0.48060,0.62100,9.010,4.650,4.360,0.49510,0.49090,0.47835,4.931,0.49030,0.62100,9.150,2026-06,False,1.01551,1.572,3.0969
2250968,2026-06-12,2026-06,MIA,PIT,823370,8,3,games,2,2,games,,,,8.5,0.1559,0.1594,38.92,45.49,46.11,0.38920,4.803,0.47290,0.54640,9.030,4.080,4.950,0.39510,0.49320,0.42881,4.877,0.48248,0.54640,9.170,2026-06,False,1.01551,1.572,3.0969
2250969,2026-06-12,2026-06,SEA,WSH,822726,10,2,games,8,1,games,,,,9.5,0.1475,0.1453,52.20,33.05,61.23,0.51880,4.883,0.36410,0.67130,9.050,5.060,3.990,0.55820,0.40320,0.51196,4.959,0.37332,0.67130,9.190,2026-06,False,1.01551,1.572,3.0969
2250970,2026-06-12,2026-06,SD,BAL,824826,3,7,games,3,7,games,,,,9.5,0.1512,0.1515,37.36,47.52,44.02,0.39130,5.283,0.41260,0.53870,9.790,4.420,5.370,0.39650,0.46280,0.43019,5.365,0.42293,0.53870,9.942,2026-06,False,1.01551,1.572,3.0969
2250971,2026-06-12,2026-06,DET,CLE,824425,2,3,games,1,2,games,,,,8.5,0.1638,0.1726,38.65,44.96,46.23,0.39760,4.589,0.44540,0.56010,8.610,3.930,4.670,0.40450,0.45660,0.43431,4.660,0.45450,0.56010,8.744,2026-06,False,1.01551,1.572,3.0969
2250972,2026-06-12,2026-06,TEX,BOS,824752,1,10,games,1,6,games,,,,8.5,0.1681,0.1796,41.28,41.91,49.62,0.39820,4.541,0.43950,0.56050,8.490,3.920,4.580,0.41100,0.44730,0.43470,4.611,0.44848,0.56050,8.622,2026-06,False,1.01551,1.572,3.0969
2250973,2026-06-12,2026-06,ATL,NYM,823617,5,7,games,3,7,games,,,,8.0,0.1615,0.1688,43.29,40.56,51.63,0.42920,5.019,0.49970,0.58230,9.300,4.520,4.780,0.44860,0.55320,0.45478,5.097,0.50973,0.58230,9.444,2026-06,False,1.01551,1.572,3.0969
2250974,2026-06-12,2026-06,NYY,TOR,822803,5,8,games,3,7,games,,,,8.0,0.1660,0.1762,46.42,36.99,55.65,0.41950,4.499,0.43410,0.58390,8.330,3.960,4.370,0.43260,0.47260,0.44852,4.569,0.44298,0.58390,8.459,2026-06,False,1.01551,1.572,3.0969
2250975,2026-06-12,2026-06,LAD,CWS,824588,2,8,games,2,8,games,,,,9.0,0.1588,0.1641,46.03,38.09,54.72,0.47290,4.502,0.37550,0.63570,8.400,4.340,4.060,0.49490,0.39360,0.48275,4.572,0.38408,0.63570,8.530,2026-06,False,1.01551,1.572,3.0969
2250976,2026-06-12,2026-06,PHI,MIL,823778,0,6,games,0,5,games,,,,7.5,0.1606,0.1672,32.03,51.91,38.16,0.37690,3.654,0.38480,0.56610,6.880,3.100,3.780,0.39850,0.37490,0.42072,3.711,0.39181,0.56610,6.987,2026-06,False,1.01551,1.572,3.0969
2250977,2026-06-12,2026-06,HOU,KC,824102,10,8,games,9,5,games,,,,9.5,0.1592,0.1648,44.70,39.38,53.16,0.44960,5.040,0.38370,0.60260,9.380,4.680,4.700,0.47050,0.43020,0.46787,5.118,0.39337,0.60260,9.525,2026-06,False,1.01551,1.572,3.0969
2250978,2026-06-12,2026-06,STL,MIN,823695,8,9,games,3,2,games,,,,9.0,0.1553,0.1584,36.20,48.26,42.86,0.34860,4.844,0.41860,0.50350,9.090,3.810,5.290,0.34540,0.45220,0.40186,4.919,0.42810,0.50350,9.231,2026-06,False,1.01551,1.572,3.0969
2250979,2026-06-12,2026-06,TB,LAA,824020,3,4,games,2,4,games,,,,9.0,0.1623,0.1701,44.60,39.17,53.24,0.42780,4.245,0.34330,0.59810,8.000,3.920,4.070,0.45600,0.35890,0.45388,4.311,0.35115,0.59810,8.124,2026-06,False,1.01551,1.572,3.0969
2250980,2026-06-12,2026-06,COL,ATH,824997,4,6,games,0,2,games,,,,14.0,0.1394,0.1318,33.45,52.61,38.87,0.39560,5.679,0.22910,0.53590,10.600,4.840,5.760,0.41510,0.23540,0.43300,5.767,0.23781,0.53590,10.764,2026-06,False,1.01551,1.572,3.0969
2250981,2026-06-12,2026-06,CHC,SF,823211,5,1,games,5,0,games,,,,8.5,0.1618,0.1693,44.30,39.52,52.85,0.42800,4.382,0.41820,0.59450,8.200,3.950,4.240,0.44350,0.42030,0.45401,4.450,0.42679,0.59450,8.327,2026-06,False,1.01551,1.572,3.0969
2250982,2026-06-13,2026-06,STL,MIN,823694,9,6,games,4,4,games,,,,9.5,0.1509,0.1511,42.09,42.82,49.57,0.41500,5.140,0.39560,0.56530,9.590,4.540,5.050,0.42990,0.44740,0.44561,5.220,0.40555,0.56530,9.739,2026-06,False,1.01551,1.572,3.0969
2250983,2026-06-13,2026-06,NYY,TOR,822802,3,1,games,1,1,games,,,,7.5,0.1653,0.1750,46.52,36.95,55.73,0.46080,4.321,0.47860,0.62810,7.990,4.100,3.900,0.48840,0.48180,0.47503,4.388,0.48723,0.62810,8.114,2026-06,False,1.01551,1.572,3.0969
2250984,2026-06-13,2026-06,SD,BAL,824828,9,3,games,6,2,games,,,,10.0,0.1516,0.1522,40.85,43.99,48.15,0.42890,5.354,0.42070,0.57580,9.900,4.760,5.140,0.44260,0.43780,0.45459,5.437,0.43121,0.57580,10.054,2026-06,False,1.01551,1.572,3.0969
2250985,2026-06-13,2026-06,SEA,WSH,822725,3,8,games,3,5,games,,,,9.0,0.1454,0.1419,45.15,40.31,52.83,0.44580,5.495,0.49600,0.58960,10.180,5.020,5.150,0.45890,0.53770,0.46544,5.580,0.50698,0.58960,10.338,2026-06,False,1.01551,1.572,3.0969
2250986,2026-06-13,2026-06,MIA,PIT,823369,2,3,games,1,2,games,,,,9.5,0.1563,0.1600,47.68,36.69,56.52,0.47880,4.666,0.33740,0.63780,8.740,4.590,4.150,0.50670,0.37770,0.48651,4.738,0.34598,0.63780,8.876,2026-06,False,1.01551,1.572,3.0969
2250987,2026-06-13,2026-06,DET,CLE,824426,1,3,games,1,3,games,,,,7.5,0.1650,0.1746,49.20,34.30,58.92,0.50210,4.239,0.46680,0.67010,7.940,4.360,3.580,0.54280,0.47670,0.50134,4.305,0.47525,0.67010,8.063,2026-06,False,1.01551,1.572,3.0969
2250988,2026-06-13,2026-06,TEX,BOS,824749,3,6,games,2,2,games,,,,7.5,0.1725,0.1871,42.23,40.52,51.03,0.42650,4.358,0.48310,0.59350,8.150,3.960,4.190,0.44800,0.49620,0.45304,4.426,0.49180,0.59350,8.276,2026-06,False,1.01551,1.572,3.0969
2250989,2026-06-13,2026-06,ATL,NYM,823616,3,1,games,2,0,games,,,,8.5,0.1588,0.1642,47.71,36.41,56.72,0.45240,4.789,0.47120,0.60960,8.880,4.510,4.370,0.48150,0.48080,0.46967,4.863,0.48075,0.60960,9.018,2026-06,False,1.01551,1.572,3.0969
2250990,2026-06-13,2026-06,LAD,CWS,824587,7,1,games,4,0,games,,,,8.5,0.1633,0.1718,49.18,34.49,58.78,0.49020,4.179,0.39070,0.66030,7.800,4.170,3.630,0.52120,0.38440,0.49377,4.244,0.39876,0.66030,7.921,2026-06,False,1.01551,1.572,3.0969
2250991,2026-06-13,2026-06,HOU,KC,824100,8,7,games,4,4,games,,,,9.5,0.1584,0.1635,36.72,47.44,43.63,0.33340,4.943,0.37190,0.48520,9.270,3.750,5.520,0.32580,0.42070,0.39156,5.020,0.38130,0.48520,9.414,2026-06,False,1.01551,1.572,3.0969
2250992,2026-06-13,2026-06,PHI,MIL,823776,9,8,games,3,3,games,,,,8.5,0.1585,0.1637,36.49,47.66,43.36,0.36860,4.763,0.46740,0.52670,8.830,3.850,4.980,0.37320,0.47500,0.41523,4.837,0.47689,0.52670,8.967,2026-06,False,1.01551,1.572,3.0969
2250993,2026-06-13,2026-06,COL,ATH,824995,5,7,games,5,4,games,,,,14.5,0.1266,0.1106,43.31,44.03,49.58,0.49220,8.359,0.47510,0.60490,15.360,8.010,7.350,0.49310,0.49940,0.49504,8.489,0.49179,0.60490,15.598,2026-06,False,1.01551,1.572,3.0969
2250994,2026-06-13,2026-06,CHC,SF,823213,6,1,games,6,1,games,,,,8.0,0.1720,0.1862,47.52,35.27,57.40,0.45880,3.836,0.34450,0.64000,7.220,3.730,3.500,0.49320,0.36980,0.47376,3.895,0.35160,0.64000,7.332,2026-06,False,1.01551,1.572,3.0969
