gameId,gameDate,month,awayTeam,homeTeam,mlbGamePk,venue,parkFactor3yr,actualF5Away,actualF5Home,actualF5Total,f5Tie,awayF5Win,awayCover,games_actualF5Away,games_actualF5Home,gamesF5Mismatch,inn1Total,awayStarterId,homeStarterId,awayStarterOutsGame,homeStarterOutsGame,awayStarterAsofIp,awayStarterPriorStarts,homeStarterAsofIp,homeStarterPriorStarts,matchupAsofIp,awayTeamAsofDepth,homeTeamAsofDepth,matchupTeamAsofDepth,bookTotal,totalLineUsed,totalLineSource,book_f5Total,live_awayAbs,live_homeAbs,live_pushAdj,live_tRaw,live_rlCoverStored,live_rlCoverFixed,live_condAway,live_projF5Total,live_synthLine,live_overRate,p1_pF5AwayMl,p1_projF5Total,p1_pF5Over,p1_pF5AwayRl,p1_projTotal,p1_tRaw,p1_pushAdj,p1_homeAbs,p1_condAway,p2_pF5AwayMl,p2_projF5Total,p2_pF5Over,p2_pF5AwayRl,calib_month,calib_T_f5,calib_league_env_mult,calib_f5_total_sd
2250428,2026-04-29,2026-04,CHC,SD,823312,Petco Park,0.8944051349677884,3,3,6,1,0,1,3,3,0,0,592791,663362,21,15,5.533333333333333,5,4.333333333333333,2,4.933333333333334,5.144444444444445,4.885057471264368,5.014750957854407,8.5,8.5,bookTotal,,0.4508,0.3876,0.1616,0.1688,0.5377000000000001,0.6157286259541984,0.5376908396946565,4.48,5.0,0.37,0.4882,4.981,0.4953,0.6402,9.18,0.15238876168236382,0.1517132570094183,0.36008674299058174,0.5755129430396159,0.4882,4.981,0.4953,0.6402,2026-04,1.0,1.0,2.9
2250430,2026-04-29,2026-04,COL,CIN,824525,Great American Ball Park,0.9902854490964874,5,0,5,0,1,1,5,0,0,3,608372,682227,16,9,5.2666666666666675,5,5.0,5,5.133333333333334,4.111111111111111,5.195402298850574,4.653256704980842,9.5,9.5,bookTotal,,0.3478,0.5008,0.1514,0.1519,0.40979999999999994,0.49949507423992456,0.40985152015083665,4.98,5.5,0.38,0.4513,4.701,0.342,0.6105,8.8,0.16151684041965728,0.15719010425179436,0.3915098957482056,0.5354706942534863,0.4513,4.701,0.342,0.6105,2026-04,1.0,1.0,2.9
2250431,2026-04-29,2026-04,STL,PIT,823392,PNC Park,1.0512344435575476,3,1,4,0,1,1,3,1,0,0,669467,696149,18,15,5.066666666666666,5,4.8,5,4.933333333333334,5.137931034482759,4.844444444444445,4.9911877394636015,8.5,8.5,bookTotal,,0.37170000000000003,0.4632,0.1652,0.1748,0.44520000000000004,0.5422255390512698,0.44520301832554804,4.22,4.5,0.4,0.429,5.061,0.5046,0.5814,9.51,0.15283126972297742,0.15197876183378645,0.4190212381662135,0.5058835565577136,0.429,5.061,0.5046,0.5814,2026-04,1.0,1.0,2.9
2250433,2026-04-29,2026-04,WSH,NYM,823633,Citi Field,1.0238596433357876,9,2,11,0,1,1,9,2,0,2,676917,656849,18,11,4.111111111111112,6,4.916666666666666,4,4.513888888888889,4.277777777777778,5.057471264367816,4.667624521072797,7.5,7.5,bookTotal,,0.39049999999999996,0.4558,0.1538,0.1558,0.46140000000000003,0.5453770503427086,0.46142030012997753,4.890000000000001,4.0,0.55,0.4331,5.342,0.602,0.5792,9.89,0.14492726082070298,0.14723635649242178,0.4196636435075782,0.5078781246097427,0.4331,5.342,0.602,0.5792,2026-04,1.0,1.0,2.9
2250434,2026-04-29,2026-04,DET,ATL,824930,Truist Park,0.9774370157800405,3,2,5,0,1,1,3,2,0,2,669373,702275,21,16,6.055555555555556,6,7.0,1,6.527777777777779,5.2555555555555555,5.355555555555555,5.305555555555555,8.0,8.0,bookTotal,,0.4697,0.3669,0.1634,0.1719,0.5614,0.6368277671527612,0.5614391584986852,4.37,4.5,0.42,0.4663,4.422,0.4232,0.6312,8.26,0.16896335479983113,0.16165801287989867,0.3720419871201014,0.5562169224063896,0.4663,4.422,0.4232,0.6312,2026-04,1.0,1.0,2.9
2250435,2026-04-29,2026-04,KC,ATH,825015,Sutter Health Park,1.2480324396937523,1,4,5,0,0,0,1,4,0,1,608379,622663,15,21,6.466666666666667,5,5.222222222222222,6,5.844444444444445,5.517241379310345,5.057471264367816,5.287356321839081,9.5,9.5,bookTotal,,0.4054,0.456,0.1387,0.1307,0.4706,0.5398654707999535,0.4706292082656141,6.09,6.0,0.45,0.5165,5.666,0.4566,0.6565,10.49,0.13660508881741834,0.142243053290451,0.34125694670954904,0.6021519289133728,0.5165,5.666,0.4566,0.6565,2026-04,1.0,1.0,2.9
2250436,2026-04-30,2026-04,DET,ATL,824929,Truist Park,0.9774370157800405,0,2,2,0,0,0,0,2,0,0,664285,693821,18,18,5.722222222222222,6,6.166666666666667,6,5.944444444444445,5.311827956989247,5.354838709677419,5.333333333333333,8.5,8.5,bookTotal,4.5,0.41369999999999996,0.4275,0.1588,0.1641,0.4918,0.5751934736091298,0.4917974322396576,4.67,4.5,0.45,0.3812,4.104,0.3804,0.5565,7.76,0.18082639448376125,0.16877583669025675,0.45002416330974326,0.45860072027038934,0.3812,4.104,0.3804,0.5565,2026-04,1.0,1.0,2.9
2250437,2026-04-30,2026-04,HOU,BAL,824848,Oriole Park at Camden Yards,1.0451331923662392,0,5,5,0,0,0,0,5,0,0,663567,605135,13,20,5.5,2,4.266666666666667,5,4.883333333333333,4.455555555555555,5.091954022988506,4.77375478927203,9.0,9.0,bookTotal,4.5,0.38270000000000004,0.47859999999999997,0.1388,0.1308,0.4443,0.5170550394797957,0.44432834088006506,6.08,5.5,0.5,0.5265,5.691,0.5178,0.6656,10.46,0.13532954772821645,0.14147772863692987,0.33202227136307016,0.6132630655743845,0.5265,5.691,0.5178,0.6656,2026-04,1.0,1.0,2.9
2250438,2026-04-30,2026-04,STL,PIT,823391,PNC Park,1.0512344435575476,5,3,8,0,1,1,5,3,0,3,690928,694973,13,15,,0,4.833333333333333,6,,5.166666666666667,4.849462365591398,5.008064516129032,7.0,7.0,bookTotal,3.5,0.3823,0.45049999999999996,0.1671,0.1781,0.45909999999999995,0.5553510145275543,0.4590537944284342,4.17,4.0,0.46,0.3288,4.074,0.4445,0.503,7.78,0.1786087973173478,0.16744527839040868,0.5037547216095913,0.394928995615238,0.3288,4.074,0.4445,0.503,2026-04,1.0,1.0,2.9
2250439,2026-04-30,2026-04,COL,CIN,824524,Great American Ball Park,0.9902854490964874,2,3,5,0,0,0,2,3,0,2,547179,671096,16,18,4.611111111111112,6,4.777777777777778,6,4.694444444444445,4.150537634408602,5.122222222222222,4.636379928315412,9.0,9.0,bookTotal,4.5,0.37979999999999997,0.4654,0.1548,0.1575,0.4493,0.5360867250354946,0.4493610979649787,4.79,5.0,0.41,0.4298,5.556,0.5028,0.572,10.35,0.1400628245681863,0.14431769474091177,0.42588230525908827,0.5022892227155062,0.4298,5.556,0.5028,0.572,2026-04,1.0,1.0,2.9
2250440,2026-04-30,2026-04,SF,PHI,823472,Citizens Bank Park,1.0484931745187165,2,1,3,0,1,1,2,1,0,3,657277,650911,21,20,6.166666666666667,6,5.611111111111111,6,5.888888888888889,5.586206896551724,5.0,5.293103448275862,7.0,7.0,bookTotal,3.5,0.40880000000000005,0.4391,0.152,0.1529,0.48210000000000003,0.5612661320754717,0.48213232692534497,5.03,4.5,0.5,0.4426,5.215,0.5878,0.5907,9.68,0.14741728897421694,0.14873037338453016,0.40866962661546985,0.5199292752399922,0.4426,5.215,0.5878,0.5907,2026-04,1.0,1.0,2.9
2250441,2026-04-30,2026-04,WSH,NYM,823634,Citi Field,1.0238596433357876,3,3,6,1,0,1,3,3,0,0,571945,642547,12,18,4.111111111111111,3,5.388888888888889,6,4.75,4.333333333333334,5.011111111111111,4.6722222222222225,8.0,8.0,bookTotal,4.5,0.3465,0.49479999999999996,0.1587,0.1641,0.4118,0.5083759419945323,0.4118625936051349,4.57,4.0,0.51,0.3034,5.46,0.5505,0.4432,10.16,0.13800160730010586,0.1430809643800635,0.5535190356199364,0.35405912039345216,0.3034,5.46,0.5505,0.4432,2026-04,1.0,1.0,2.9
2250442,2026-04-30,2026-04,KC,ATH,825016,Sutter Health Park,1.2480324396937523,2,5,7,0,0,0,2,5,0,2,702070,605488,16,9,5.266666666666667,5,5.944444444444444,6,5.605555555555555,5.5,5.122222222222222,5.311111111111111,9.0,9.0,bookTotal,7.5,0.42100000000000004,0.4338,0.1452,0.1416,0.4925,0.5643730463266261,0.4925128685072532,5.529999999999999,5.5,0.44,0.3539,5.793,0.5285,0.4919,10.81,0.13549211820991375,0.14157527092594824,0.5045247290740518,0.4122667812491116,0.3539,5.793,0.5285,0.4919,2026-04,1.0,1.0,2.9
2250443,2026-04-30,2026-04,TOR,MIN,823714,Target Field,1.0393958506147416,1,2,3,0,0,0,1,2,0,0,592332,641927,17,18,5.833333333333333,6,5.333333333333333,6,5.583333333333333,4.533333333333333,5.397849462365592,4.965591397849463,8.0,8.0,bookTotal,4.5,0.47840000000000005,0.36979999999999996,0.1519,0.1527,0.564,0.6306487324607948,0.5640179203018156,5.01,4.5,0.5,0.4379,4.425,0.4234,0.6033,8.28,0.16928369786790948,0.16185021872074568,0.40024978127925437,0.5224603164981327,0.4379,4.425,0.4234,0.6033,2026-04,1.0,1.0,2.9
2250444,2026-05-01,2026-05,TEX,DET,824287,Comerica Park,0.9349853658854492,4,4,8,1,0,1,4,4,0,1,669022,656427,11,11,5.166666666666667,6,4.222222222222222,6,4.694444444444445,5.290322580645161,5.333333333333333,5.311827956989247,8.0,8.0,bookTotal,4.5,0.3899,0.4548,0.1553,0.1584,0.46159999999999995,0.5468690896176157,0.4615839943175092,4.82,4.5,0.48,0.4465,4.524,0.4368,0.609,8.45,0.16568490426616253,0.1596909425596975,0.3938090574403025,0.5313521210399668,0.46381,4.73,0.46362,0.609,2026-05,1.4814,1.04564,3.0471
2250445,2026-05-01,2026-05,CIN,PIT,823389,PNC Park,1.0512344435575476,0,8,8,0,0,0,0,8,0,1,663903,656605,10,21,4.833333333333333,6,5.666666666666667,6,5.25,5.150537634408602,4.854166666666667,5.002352150537634,8.0,8.0,bookTotal,4.5,0.4432,0.3972,0.1596,0.1656,0.5274,0.6056357924797715,0.5273679200380771,4.58,4.5,0.44,0.3566,5.007,0.4982,0.5085,9.39,0.1521425181871585,0.1515655109122951,0.4918344890877049,0.4203035173445634,0.4017,5.236,0.5281,0.5085,2026-05,1.4814,1.04564,3.0471
2250446,2026-05-01,2026-05,MIL,WSH,822744,Nationals Park,1.1534896468268556,4,0,4,0,1,1,4,0,0,1,694819,663623,16,15,5.444444444444444,6,4.944444444444445,6,5.194444444444445,4.7,4.322916666666667,4.511458333333334,8.0,8.0,bookTotal,2.5,0.5047999999999999,0.3586,0.1366,0.1272,0.5847,0.6374958536020384,0.5846652768126013,6.220000000000001,4.5,0.63,0.4652,5.139,0.5141,0.6149,9.48,0.14941975403374563,0.14993185242024737,0.3848681475797526,0.5472502426122905,0.47649,5.374,0.54472,0.6149,2026-05,1.4814,1.04564,3.0471
2250447,2026-05-01,2026-05,BAL,NYY,823557,Yankee Stadium,1.0182831791057652,1,5,6,0,0,0,1,5,0,1,700249,701542,12,19,6.666666666666667,1,5.222222222222222,6,5.944444444444445,5.10752688172043,5.720430107526882,5.413978494623656,8.5,8.5,bookTotal,4.5,0.371,0.48869999999999997,0.1403,0.1334,0.4315,0.5073776666278935,0.4315458881005002,5.9,4.5,0.6,0.4363,4.352,0.4136,0.6034,8.07,0.17142118928944738,0.16313271357366843,0.40056728642633155,0.5213490921160616,0.45687,4.551,0.43916,0.6034,2026-05,1.4814,1.04564,3.0471
2250448,2026-05-01,2026-05,HOU,BOS,824772,Fenway Park,0.95388155067788,1,3,4,0,0,0,1,3,0,0,681347,687562,18,15,5.277777777777778,6,,0,,4.5,5.032258064516129,4.766129032258064,9.0,9.0,bookTotal,3.5,0.4128,0.424,0.1632,0.1716,0.49329999999999996,0.5802562141491396,0.4933078393881453,4.37,5.0,0.36,0.366,4.836,0.4173,0.5222,9.02,0.15735208172581727,0.15469124903549036,0.47930875096450964,0.4329778907202707,0.40833,5.057,0.44576,0.5222,2026-05,1.4814,1.04564,3.0471
2250449,2026-05-01,2026-05,SF,TB,822990,George M. Steinbrenner Field,0.9852491701944116,0,2,2,0,0,0,0,2,0,0,592662,663556,19,18,5.555555555555556,6,4.6,5,5.0777777777777775,5.602150537634408,5.044444444444445,5.323297491039426,7.5,7.5,bookTotal,4.5,0.4244,0.4169,0.1587,0.1641,0.5044,0.585775930108166,0.504457387376679,4.619999999999999,4.0,0.52,0.4192,4.047,0.4412,0.5963,7.65,0.1837892967870819,0.17055357807224913,0.41024642192775085,0.5053973215361155,0.4452,4.232,0.46521,0.5963,2026-05,1.4814,1.04564,3.0471
2250450,2026-05-01,2026-05,PHI,MIA,823877,loanDepot park,0.9585538609518026,2,1,3,0,1,1,2,1,0,1,554430,691587,18,15,5.0,1,5.222222222222222,6,5.111111111111111,4.956989247311828,5.354838709677419,5.155913978494624,7.5,7.5,bookTotal,4.5,0.4448,0.397,0.1581,0.1631,0.5284,0.6052583560992992,0.528391541933951,4.66,4.5,0.45,0.5037,4.469,0.4974,0.666,8.3,0.165959462282744,0.1598556773696464,0.33644432263035357,0.5995398486095797,0.5025,4.673,0.52409,0.666,2026-05,1.4814,1.04564,3.0471
2250451,2026-05-01,2026-05,TOR,MIN,823713,Target Field,1.0393958506147416,6,2,8,0,1,1,6,2,0,0,571578,680573,16,14,4.833333333333334,4,5.0,6,4.916666666666667,4.569892473118279,5.416666666666667,4.993279569892473,8.5,8.5,bookTotal,4.5,0.44189999999999996,0.4096,0.1485,0.1471,0.519,0.5897265531415149,0.5189665296535525,5.27,4.5,0.53,0.5118,5.262,0.5283,0.6587,9.7,0.14569870430511678,0.14769922258307006,0.3405007774169299,0.6004922364979104,0.50797,5.502,0.55954,0.6587,2026-05,1.4814,1.04564,3.0471
2250452,2026-05-01,2026-05,LAD,STL,823066,Busch Stadium,0.9270781176097251,1,4,5,0,0,0,1,4,0,3,686218,669461,14,17,5.266666666666667,5,5.055555555555555,6,5.161111111111111,5.849462365591398,5.139784946236559,5.494623655913978,8.5,8.5,bookTotal,4.5,0.5213,0.3209,0.1578,0.1626,0.619,0.6809289242460222,0.6189741154120161,4.53,4.5,0.44,0.4758,4.739,0.4645,0.6333,8.77,0.15947973371100915,0.15596784022660548,0.3682321597733945,0.5637225957453359,0.48366,4.955,0.49277,0.6333,2026-05,1.4814,1.04564,3.0471
2250453,2026-05-01,2026-05,ATL,COL,824366,Coors Field,1.263629706076605,1,6,7,0,0,0,1,6,0,5,656550,500779,15,18,5.388888888888889,6,4.583333333333333,4,4.986111111111111,5.375,4.1875,4.78125,10.5,10.5,bookTotal,5.5,0.45030000000000003,0.40490000000000004,0.1448,0.1409,0.5265,0.5932535196445277,0.5265434985968195,5.53,6.0,0.39,0.4527,6.196,0.4614,0.5859,11.42,0.12855017755373205,0.13741010653223923,0.4098898934677608,0.5248148667497918,0.46802,6.479,0.49836,0.5859,2026-05,1.4814,1.04564,3.0471
2250454,2026-05-01,2026-05,NYM,LAA,824041,Angel Stadium,0.9770088624021527,0,3,3,0,0,0,0,3,0,2,681035,700712,15,15,1.3333333333333333,1,4.833333333333333,2,3.083333333333333,5.043010752688172,5.0625,5.052755376344086,9.0,9.0,bookTotal,4.5,0.47350000000000003,0.36950000000000005,0.157,0.1612,0.5617,0.6323409252669039,0.5616844602609727,4.6899999999999995,5.0,0.4,0.506,5.195,0.4605,0.6547,9.57,0.14807576577845696,0.14912545946707417,0.3448745405329258,0.594682266181191,0.50405,5.432,0.49148,0.6547,2026-05,1.4814,1.04564,3.0471
2250455,2026-05-01,2026-05,CLE,ATH,825012,Sutter Health Park,1.2480324396937523,5,4,9,0,1,1,5,4,0,2,676282,669372,12,13,5.055555555555555,6,4.5,4,4.777777777777778,5.489583333333333,5.053763440860215,5.271673387096774,9.5,9.5,bookTotal,5.5,0.4539,0.4008,0.1453,0.1417,0.5311,0.5975118287118288,0.5310635310635311,5.49,5.5,0.44,0.4093,5.566,0.4452,0.5523,10.37,0.1411764000435825,0.1449858400261495,0.4457141599738505,0.47870552227172225,0.4384,5.82,0.4783,0.5523,2026-05,1.4814,1.04564,3.0471
2250456,2026-05-01,2026-05,CWS,SD,823309,Petco Park,0.8944051349677884,7,0,7,0,1,1,7,0,0,0,702273,608566,18,15,5.111111111111111,3,4.933333333333334,5,5.022222222222222,4.161290322580645,4.888888888888888,4.525089605734767,8.0,8.0,bookTotal,4.5,0.3809,0.4598,0.1593,0.165,0.4531,0.5433174735339598,0.4530748186035447,4.58,4.5,0.44,0.4655,3.857,0.3462,0.6457,7.31,0.1887792723086577,0.17354756338519461,0.36095243661480536,0.5632508047368262,0.47669,4.033,0.36775,0.6457,2026-05,1.4814,1.04564,3.0471
2250457,2026-05-01,2026-05,KC,SEA,823146,T-Mobile Park,0.8411265978531404,4,3,7,0,1,1,4,3,0,6,666142,693433,16,18,4.5,6,5.833333333333333,6,5.166666666666666,5.494623655913979,5.65625,5.57543682795699,7.0,7.0,bookTotal,3.5,0.36590000000000006,0.46240000000000003,0.1717,0.1857,0.44179999999999997,0.5454155257756852,0.44174815887963303,3.92,4.0,0.42,0.3866,3.89,0.4182,0.5678,7.39,0.18821706715188422,0.17321024029113052,0.4401897597088694,0.46759166458003815,0.42272,4.068,0.44108,0.5678,2026-05,1.4814,1.04564,3.0471
2250458,2026-05-02,2026-05,BAL,NYY,823554,Yankee Stadium,1.0182831791057652,1,6,7,0,0,0,1,6,0,0,680694,677960,12,15,5.0,6,5.611111111111111,6,5.305555555555555,5.072916666666667,5.739583333333333,5.40625,8.5,8.5,bookTotal,,0.3883,0.4671,0.1446,0.1405,0.4539,0.5306611526771101,0.45393967734393265,5.54,4.5,0.56,0.3662,5.242,0.5265,0.5134,9.67,0.14647316146024753,0.1481638968761485,0.4856361031238514,0.42989490426277094,0.40847,5.481,0.55764,0.5134,2026-05,1.4814,1.04564,3.0471
2250459,2026-05-02,2026-05,TOR,MIN,823715,Target Field,1.0393958506147416,2,4,6,0,0,0,2,4,0,1,656302,687570,21,15,5.222222222222222,6,4.5,2,4.861111111111111,4.59375,5.393939393939394,4.993844696969697,8.0,8.0,bookTotal,,0.452,0.39759999999999995,0.1504,0.1502,0.532,0.6023064030131826,0.5320150659133711,5.130000000000001,4.5,0.51,0.4201,4.813,0.4743,0.577,8.97,0.1584397918578672,0.1553438751147203,0.4245561248852798,0.49736216623902124,0.44581,5.033,0.50304,0.577,2026-05,1.4814,1.04564,3.0471
2250460,2026-05-02,2026-05,CLE,ATH,825014,Sutter Health Park,1.2480324396937523,5,4,9,0,1,1,5,4,0,2,677944,682052,16,16,5.055555555555555,6,4.7333333333333325,5,4.894444444444444,5.444444444444444,5.03125,5.237847222222221,10.5,10.5,bookTotal,,0.4053,0.4476,0.147,0.1446,0.4752,0.5510403516998827,0.4752022511431586,5.35,5.5,0.42,0.4522,6.51,0.494,0.5823,12.04,0.12465282911133432,0.1350716974668006,0.4127283025331995,0.5228179014093977,0.46768,6.807,0.53286,0.5823,2026-05,1.4814,1.04564,3.0471
2250461,2026-05-02,2026-05,CIN,PIT,823388,PNC Park,1.0512344435575476,4,15,19,0,0,0,4,15,0,7,695076,669387,4,17,5.666666666666667,6,4.466666666666667,5,5.066666666666666,5.09375,4.91919191919192,5.00647095959596,8.0,8.0,bookTotal,,0.4208,0.4205,0.1587,0.164,0.5002,0.5821490550338762,0.5001782954950672,4.62,4.5,0.45,0.4592,4.801,0.4731,0.6158,8.96,0.15823926461013355,0.15522355876608013,0.3855764412339198,0.5435757646475925,0.47243,5.02,0.50177,0.6158,2026-05,1.4814,1.04564,3.0471
2250462,2026-05-02,2026-05,MIL,WSH,822746,Nationals Park,1.1534896468268556,3,1,4,0,1,1,3,1,0,3,690986,656492,18,18,4.7333333333333325,5,5.611111111111111,6,5.172222222222222,4.720430107526882,4.343434343434343,4.531932225480613,7.5,7.5,bookTotal,,0.4639,0.3924,0.1437,0.139,0.5417000000000001,0.6054462221184165,0.5417493868971154,5.66,4.0,0.64,0.4252,4.743,0.5325,0.5836,8.81,0.160344685861042,0.1564868115166252,0.4183131884833748,0.5040822192294394,0.4493,4.959,0.56064,0.5836,2026-05,1.4814,1.04564,3.0471
2250463,2026-05-02,2026-05,HOU,BOS,824771,Fenway Park,0.95388155067788,6,1,7,0,1,1,6,1,0,1,681293,813349,15,12,6.0,3,5.277777777777778,6,5.638888888888889,4.545454545454546,5.03125,4.788352272727273,9.0,9.0,bookTotal,,0.3864,0.44799999999999995,0.1656,0.1755,0.4631,0.5573154362416107,0.46308724832214765,4.23,5.0,0.34,0.4322,4.006,0.3127,0.6096,7.52,0.1844345041630711,0.17094070249784266,0.3968592975021574,0.5213137363059068,0.45408,4.189,0.33425,0.6096,2026-05,1.4814,1.04564,3.0471
2250464,2026-05-02,2026-05,PHI,MIA,823876,loanDepot park,0.9585538609518026,0,3,3,0,0,0,0,3,0,0,691725,676974,15,21,4.75,4,5.0,6,4.875,4.989583333333333,5.34375,5.166666666666666,8.5,8.5,bookTotal,,0.4767,0.3696,0.1537,0.1557,0.5633,0.6312734491315137,0.5632754342431762,4.9,4.5,0.48,0.3853,4.608,0.4478,0.5468,8.63,0.1639219770344901,0.15863318622069406,0.45606681377930597,0.4579453262118629,0.42182,4.818,0.4752,0.5468,2026-05,1.4814,1.04564,3.0471
2250465,2026-05-02,2026-05,SF,TB,822988,George M. Steinbrenner Field,0.9852491701944116,0,4,4,0,0,0,0,4,0,0,694738,643377,13,8,5.888888888888889,6,2.3333333333333335,1,4.111111111111112,5.625,5.075268817204301,5.35013440860215,7.5,7.5,bookTotal,,0.3992,0.4456,0.1552,0.1582,0.4725,0.5559823863636364,0.4725378787878788,4.83,4.0,0.54,0.5382,4.774,0.5348,0.6924,8.88,0.15539371910872635,0.1535162314652358,0.3082837685347642,0.635806639188849,0.52581,4.992,0.56311,0.6924,2026-05,1.4814,1.04564,3.0471
2250466,2026-05-02,2026-05,LAD,STL,823067,Busch Stadium,0.9270781176097251,0,3,3,0,0,0,0,3,0,0,808963,700241,18,18,4.533333333333333,5,5.555555555555556,6,5.044444444444444,5.8125,5.15625,5.484375,9.0,9.0,bookTotal,,0.46630000000000005,0.3818,0.1519,0.1526,0.5498,0.6185151279330268,0.5498172385331919,4.99,5.0,0.44,0.3486,4.712,0.4017,0.5068,8.82,0.15968452178029613,0.15609071306817768,0.4953092869318223,0.41307757290762304,0.39603,4.927,0.42922,0.5068,2026-05,1.4814,1.04564,3.0471
2250467,2026-05-02,2026-05,TEX,DET,824284,Comerica Park,0.9349853658854492,1,5,6,0,0,0,1,5,0,3,677958,672456,6,20,5.333333333333334,5,5.4,5,5.366666666666667,5.239583333333333,5.282828282828283,5.261205808080808,8.0,8.0,bookTotal,,0.413,0.4318,0.1552,0.1583,0.4889,0.5697844933712122,0.488873106060606,4.82,4.5,0.48,0.3809,4.024,0.3686,0.558,7.59,0.183036646992376,0.1701019881954256,0.4489980118045744,0.45897205991824314,0.41876,4.208,0.39155,0.558,2026-05,1.4814,1.04564,3.0471
2250468,2026-05-02,2026-05,ATL,COL,824365,Coors Field,1.263629706076605,8,1,9,0,1,1,8,1,0,2,519242,657514,21,2,5.833333333333333,6,0.6666666666666666,1,3.25,5.363636363636363,4.242424242424242,4.803030303030303,9.5,9.5,bookTotal,,,,,,,,,,,,0.4235,4.993,0.3776,0.5771,9.3,0.15432486619470343,0.15287491971682204,0.42362508028317797,0.4999261736630816,0.44814,5.221,0.40633,0.5771,2026-05,1.4814,1.04564,3.0471
2250469,2026-05-02,2026-05,CWS,SD,823308,Petco Park,0.8944051349677884,0,0,0,1,0,1,0,0,0,0,680732,650633,18,18,5.083333333333333,4,5.611111111111111,6,5.347222222222221,4.21875,4.89247311827957,4.555611559139785,8.0,8.0,bookTotal,,0.37549999999999994,0.4708,0.1536,0.1556,0.4437,0.5302127126654064,0.44369608885737916,4.9,4.0,0.55,0.3778,3.768,0.3344,0.5629,7.19,0.19282550410036736,0.17597530246022042,0.44622469753977956,0.45848140368603674,0.41659,3.94,0.35519,0.5629,2026-05,1.4814,1.04564,3.0471
2250470,2026-05-02,2026-05,NYM,LAA,824042,Angel Stadium,0.9770088624021527,1,3,4,0,0,0,1,3,0,1,690997,672282,12,19,5.888888888888889,6,5.611111111111111,6,5.75,5.041666666666667,5.0606060606060606,5.051136363636363,7.5,7.5,bookTotal,,0.4829,0.354,0.1631,0.1714,0.5771000000000001,0.64951081371729,0.5770103955072291,4.31,4.5,0.41,0.4658,3.902,0.4206,0.6446,7.32,0.18696503541446124,0.17245902124867674,0.36174097875132327,0.5628724280250698,0.47689,4.08,0.44357,0.6446,2026-05,1.4814,1.04564,3.0471
2250471,2026-05-02,2026-05,KC,SEA,823144,T-Mobile Park,0.8411265978531404,1,2,3,0,0,0,1,2,0,1,607625,676106,18,21,6.277777777777778,6,5.777777777777778,6,6.027777777777778,5.489583333333333,5.666666666666667,5.578125,8.0,8.0,bookTotal,,0.36460000000000004,0.4793,0.1561,0.1597,0.43200000000000005,0.5227446498400286,0.43204171110321127,4.74,4.0,0.53,0.4142,3.716,0.327,0.6011,7.06,0.19603688717994155,0.17790213230796492,0.40789786769203507,0.5038329574589809,0.44177,3.886,0.34732,0.6011,2026-05,1.4814,1.04564,3.0471
2250472,2026-05-03,2026-05,TOR,MIN,823711,Target Field,1.0393958506147416,0,4,4,0,0,0,0,4,0,1,702056,657746,12,1,5.333333333333333,1,5.476190476190476,7,5.404761904761905,4.666666666666667,5.382352941176471,5.024509803921569,8.0,8.0,bookTotal,4.5,0.44229999999999997,0.40700000000000003,0.1507,0.1506,0.5207999999999999,0.5929520781820322,0.5207818203226187,5.09,4.5,0.51,0.3875,4.757,0.4669,0.5447,8.91,0.15866115437901443,0.15547669262740865,0.4570233073725914,0.45883872785649554,0.42335,4.974,0.49529,0.5447,2026-05,1.4814,1.04564,3.0471
2250473,2026-05-03,2026-05,HOU,BOS,824769,Fenway Park,0.95388155067788,0,1,1,0,0,0,0,1,0,0,675989,624133,7,12,2.6666666666666665,2,5.833333333333333,6,4.25,4.5588235294117645,5.0,4.779411764705882,9.0,9.0,bookTotal,4.5,0.4217,0.4165,0.1618,0.1692,0.5031,0.5871770460510618,0.5031018849916488,4.42,4.5,0.42,0.2977,4.588,0.3863,0.4555,8.63,0.15896574380844142,0.15565944628506484,0.546640553714935,0.35258285142195006,0.35908,4.797,0.41284,0.4555,2026-05,1.4814,1.04564,3.0471
2250474,2026-05-03,2026-05,CIN,PIT,823387,PNC Park,1.0512344435575476,0,0,0,1,0,1,0,0,0,0,695505,677952,21,23,5.666666666666667,6,5.666666666666667,6,5.666666666666667,4.97979797979798,4.9411764705882355,4.960487225193107,7.5,7.5,bookTotal,3.5,0.431,0.4132,0.1558,0.1593,0.5106,0.5885131011608623,0.5105425254678986,4.79,4.0,0.54,0.4158,4.515,0.5034,0.5797,8.49,0.16716164637550324,0.16057698782530194,0.4236230121746981,0.49534024439332974,0.44287,4.721,0.53035,0.5797,2026-05,1.4814,1.04564,3.0471
2250475,2026-05-03,2026-05,BAL,NYY,823555,Yankee Stadium,1.0182831791057652,3,3,6,1,0,1,3,3,0,1,694346,608331,14,16,,0,6.761904761904762,7,,5.040404040404041,5.717171717171717,5.378787878787879,9.0,9.0,bookTotal,4.5,0.3422,0.5093,0.1485,0.147,0.4019,0.48980281855549035,0.40187903699354083,5.18,5.0,0.46,0.3329,4.388,0.3608,0.4985,8.18,0.16841225859593645,0.16132735515756186,0.5057726448424382,0.39693675720464455,0.3848,4.588,0.38568,0.4985,2026-05,1.4814,1.04564,3.0471
